"plh0190","year","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Tends to agree","1994","West Germany","","","","","2"
"Tends to agree","1994","East Germany","","","","","2"
"Totally disagree","1994","West Germany","","","","","4"
"Totally disagree","1994","East Germany","","","","","4"
"True entirely","1994","West Germany","","","","","1"
"True entirely","1994","East Germany","","","","","1"
"Rather not true","1995","East Germany","1387","0.411045599610393","0.394326706248778","0.427764492972008","3"
"Rather not true","1995","West Germany","3369","0.374529670648481","0.364576624930257","0.384482716366705","3"
"Tends to agree","1995","East Germany","374","0.114907476082097","0.104070947780175","0.125744004384019","2"
"Tends to agree","1995","West Germany","983","0.107675647270102","0.101301389139111","0.114049905401094","2"
"Totally disagree","1995","West Germany","4309","0.467052182026245","0.456792484075723","0.477311879976767","4"
"Totally disagree","1995","East Germany","1402","0.424620754141326","0.407825004376621","0.441416503906031","4"
"True entirely","1995","East Germany","164","0.0494261701661842","0.0420608251157886","0.0567915152165798","1"
"True entirely","1995","West Germany","423","0.0507425000551713","0.046229269941371","0.0552557301689716","1"
"Rather not true","1996","East Germany","1494","0.437041438586966","0.420227114058248","0.453855763115684","3"
"Rather not true","1996","West Germany","3452","0.39740348918291","0.387223574801761","0.407583403564059","3"
"Tends to agree","1996","East Germany","420","0.121599690611456","0.110520899402277","0.132678481820635","2"
"Tends to agree","1996","West Germany","967","0.114108127292394","0.107494135848582","0.120722118736207","2"
"Totally disagree","1996","West Germany","4069","0.439887954072117","0.429562159701663","0.45021374844257","4"
"Totally disagree","1996","East Germany","1295","0.396098839961769","0.379519599904899","0.41267808001864","4"
"True entirely","1996","East Germany","134","0.0452600308398086","0.0382134266517472","0.0523066350278699","1"
"True entirely","1996","West Germany","389","0.0486004294525793","0.044127248056101","0.0530736108490577","1"
"Rather not true","1997","East Germany","1407","0.430316016956002","0.413085739851162","0.447546294060841","3"
"Rather not true","1997","West Germany","3436","0.39827002083936","0.387912794455845","0.408627247222875","3"
"Tends to agree","1997","East Germany","369","0.119864071428847","0.108560885035235","0.131167257822458","2"
"Tends to agree","1997","West Germany","907","0.110827139419594","0.104185580999589","0.117468697839598","2"
"Totally disagree","1997","East Germany","1238","0.394511749352999","0.377503315210714","0.411520183495284","4"
"Totally disagree","1997","West Germany","3857","0.439314357256258","0.428814068264871","0.449814646247644","4"
"True entirely","1997","East Germany","158","0.055308162262153","0.0473535100338746","0.0632628144904314","1"
"True entirely","1997","West Germany","382","0.0515884824847886","0.046908668163727","0.0562682968058502","1"
"Rather not true","1998","East Germany","","","","","3"
"Rather not true","1998","West Germany","","","","","3"
"Tends to agree","1998","East Germany","","","","","2"
"Tends to agree","1998","West Germany","","","","","2"
"Totally disagree","1998","East Germany","","","","","4"
"Totally disagree","1998","West Germany","","","","","4"
"True entirely","1998","East Germany","","","","","1"
"True entirely","1998","West Germany","","","","","1"
"Rather not true","1999","East Germany","","","","","3"
"Rather not true","1999","West Germany","","","","","3"
"Tends to agree","1999","East Germany","","","","","2"
"Tends to agree","1999","West Germany","","","","","2"
"Totally disagree","1999","East Germany","","","","","4"
"Totally disagree","1999","West Germany","","","","","4"
"True entirely","1999","West Germany","","","","","1"
"True entirely","1999","East Germany","","","","","1"
"Rather not true","2000","East Germany","","","","","3"
"Rather not true","2000","West Germany","","","","","3"
"Tends to agree","2000","East Germany","","","","","2"
"Tends to agree","2000","West Germany","","","","","2"
"Totally disagree","2000","East Germany","","","","","4"
"Totally disagree","2000","West Germany","","","","","4"
"True entirely","2000","West Germany","","","","","1"
"True entirely","2000","East Germany","","","","","1"
"Rather not true","2001","West Germany","","","","","3"
"Rather not true","2001","East Germany","","","","","3"
"Tends to agree","2001","West Germany","","","","","2"
"Tends to agree","2001","East Germany","","","","","2"
"Totally disagree","2001","West Germany","","","","","4"
"Totally disagree","2001","East Germany","","","","","4"
"True entirely","2001","West Germany","","","","","1"
"True entirely","2001","East Germany","","","","","1"
"Rather not true","2002","West Germany","","","","","3"
"Rather not true","2002","East Germany","","","","","3"
"Tends to agree","2002","West Germany","","","","","2"
"Tends to agree","2002","East Germany","","","","","2"
"Totally disagree","2002","West Germany","","","","","4"
"Totally disagree","2002","East Germany","","","","","4"
"True entirely","2002","West Germany","","","","","1"
"True entirely","2002","East Germany","","","","","1"
"Rather not true","2003","West Germany","","","","","3"
"Rather not true","2003","East Germany","","","","","3"
"Tends to agree","2003","West Germany","","","","","2"
"Tends to agree","2003","East Germany","","","","","2"
"Totally disagree","2003","West Germany","","","","","4"
"Totally disagree","2003","East Germany","","","","","4"
"True entirely","2003","West Germany","","","","","1"
"True entirely","2003","East Germany","","","","","1"
"Rather not true","2004","West Germany","","","","","3"
"Rather not true","2004","East Germany","","","","","3"
"Tends to agree","2004","West Germany","","","","","2"
"Tends to agree","2004","East Germany","","","","","2"
"Totally disagree","2004","West Germany","","","","","4"
"Totally disagree","2004","East Germany","","","","","4"
"True entirely","2004","West Germany","","","","","1"
"True entirely","2004","East Germany","","","","","1"
"Rather not true","2005","West Germany","","","","","3"
"Rather not true","2005","East Germany","","","","","3"
"Tends to agree","2005","West Germany","","","","","2"
"Tends to agree","2005","East Germany","","","","","2"
"Totally disagree","2005","West Germany","","","","","4"
"Totally disagree","2005","East Germany","","","","","4"
"True entirely","2005","West Germany","","","","","1"
"True entirely","2005","East Germany","","","","","1"
"Rather not true","2006","West Germany","","","","","3"
"Rather not true","2006","East Germany","","","","","3"
"Tends to agree","2006","West Germany","","","","","2"
"Tends to agree","2006","East Germany","","","","","2"
"Totally disagree","2006","West Germany","","","","","4"
"Totally disagree","2006","East Germany","","","","","4"
"True entirely","2006","West Germany","","","","","1"
"True entirely","2006","East Germany","","","","","1"
"Rather not true","2007","West Germany","","","","","3"
"Rather not true","2007","East Germany","","","","","3"
"Tends to agree","2007","West Germany","","","","","2"
"Tends to agree","2007","East Germany","","","","","2"
"Totally disagree","2007","West Germany","","","","","4"
"Totally disagree","2007","East Germany","","","","","4"
"True entirely","2007","West Germany","","","","","1"
"True entirely","2007","East Germany","","","","","1"
"Rather not true","2008","East Germany","1916","0.431401800043878","0.416525703810178","0.446277896277579","3"
"Rather not true","2008","West Germany","5193","0.398759760680838","0.390489090117755","0.407030431243921","3"
"Tends to agree","2008","East Germany","543","0.134133362074573","0.12389715245477","0.144369571694376","2"
"Tends to agree","2008","West Germany","1450","0.120766565895282","0.115262463620146","0.126270668170419","2"
"Totally disagree","2008","West Germany","6256","0.430949406726367","0.422584721099521","0.439314092353212","4"
"Totally disagree","2008","East Germany","1639","0.38599189332668","0.371369400841435","0.400614385811926","4"
"True entirely","2008","East Germany","160","0.0484729445548685","0.0420222640197135","0.0549236250900235","1"
"True entirely","2008","West Germany","565","0.0495242666975129","0.0458595485141109","0.053188984880915","1"
"Rather not true","2009","East Germany","","","","","3"
"Rather not true","2009","West Germany","","","","","3"
"Tends to agree","2009","East Germany","","","","","2"
"Tends to agree","2009","West Germany","","","","","2"
"Totally disagree","2009","West Germany","","","","","4"
"Totally disagree","2009","East Germany","","","","","4"
"True entirely","2009","East Germany","","","","","1"
"True entirely","2009","West Germany","","","","","1"
"Rather not true","2010","East Germany","","","","","3"
"Rather not true","2010","West Germany","","","","","3"
"Tends to agree","2010","East Germany","","","","","2"
"Tends to agree","2010","West Germany","","","","","2"
"Totally disagree","2010","East Germany","","","","","4"
"Totally disagree","2010","West Germany","","","","","4"
"True entirely","2010","East Germany","","","","","1"
"True entirely","2010","West Germany","","","","","1"
"Rather not true","2011","East Germany","","","","","3"
"Rather not true","2011","West Germany","","","","","3"
"Tends to agree","2011","East Germany","","","","","2"
"Tends to agree","2011","West Germany","","","","","2"
"Totally disagree","2011","East Germany","","","","","4"
"Totally disagree","2011","West Germany","","","","","4"
"True entirely","2011","East Germany","","","","","1"
"True entirely","2011","West Germany","","","","","1"
"Rather not true","2012","East Germany","","","","","3"
"Rather not true","2012","West Germany","","","","","3"
"Tends to agree","2012","East Germany","","","","","2"
"Tends to agree","2012","West Germany","","","","","2"
"Totally disagree","2012","East Germany","","","","","4"
"Totally disagree","2012","West Germany","","","","","4"
"True entirely","2012","West Germany","","","","","1"
"True entirely","2012","East Germany","","","","","1"
"Rather not true","2013","East Germany","1599","0.394585663451702","0.379343502451153","0.409827824452251","3"
"Rather not true","2013","West Germany","4615","0.367210231645277","0.358941033514373","0.375479429776182","3"
"Tends to agree","2013","East Germany","393","0.109882050152899","0.100129084391589","0.11963501591421","2"
"Tends to agree","2013","West Germany","1264","0.0990853374448888","0.0939599959070075","0.10421067898277","2"
"Totally disagree","2013","East Germany","1759","0.436952334041529","0.421484156214194","0.452420511868865","4"
"Totally disagree","2013","West Germany","6537","0.479945235463415","0.471374922745616","0.488515548181214","4"
"True entirely","2013","West Germany","638","0.0537591954464188","0.0498901529211898","0.0576282379716478","1"
"True entirely","2013","East Germany","199","0.0585799523538696","0.0512565014995725","0.0659034032081667","1"
"Rather not true","2014","West Germany","","","","","3"
"Rather not true","2014","East Germany","","","","","3"
"Tends to agree","2014","West Germany","","","","","2"
"Tends to agree","2014","East Germany","","","","","2"
"Totally disagree","2014","West Germany","","","","","4"
"Totally disagree","2014","East Germany","","","","","4"
"True entirely","2014","West Germany","","","","","1"
"True entirely","2014","East Germany","","","","","1"
"Rather not true","2015","West Germany","","","","","3"
"Rather not true","2015","East Germany","","","","","3"
"Tends to agree","2015","West Germany","","","","","2"
"Tends to agree","2015","East Germany","","","","","2"
"Totally disagree","2015","West Germany","","","","","4"
"Totally disagree","2015","East Germany","","","","","4"
"True entirely","2015","West Germany","","","","","1"
"True entirely","2015","East Germany","","","","","1"
"Rather not true","2016","East Germany","","","","","3"
"Rather not true","2016","West Germany","","","","","3"
"Tends to agree","2016","West Germany","","","","","2"
"Tends to agree","2016","East Germany","","","","","2"
"Totally disagree","2016","West Germany","","","","","4"
"Totally disagree","2016","East Germany","","","","","4"
"True entirely","2016","West Germany","","","","","1"
"True entirely","2016","East Germany","","","","","1"
"Rather not true","2017","West Germany","","","","","3"
"Rather not true","2017","East Germany","","","","","3"
"Tends to agree","2017","East Germany","","","","","2"
"Tends to agree","2017","West Germany","","","","","2"
"Totally disagree","2017","West Germany","","","","","4"
"Totally disagree","2017","East Germany","","","","","4"
"True entirely","2017","East Germany","","","","","1"
"True entirely","2017","West Germany","","","","","1"
"Rather not true","2018","West Germany","6637","0.370558244139038","0.363517948010504","0.377598540267572","3"
"Rather not true","2018","East Germany","1914","0.40759105774201","0.393497755132862","0.421684360351158","3"
"Tends to agree","2018","West Germany","2027","0.119878176196735","0.115143106558065","0.124613245835405","2"
"Tends to agree","2018","East Germany","545","0.138633403578608","0.128722400602484","0.148544406554731","2"
"Totally disagree","2018","West Germany","8458","0.454269604932086","0.447011373310232","0.461527836553941","4"
"Totally disagree","2018","East Germany","1972","0.400272534436033","0.386220328183712","0.414324740688355","4"
"True entirely","2018","West Germany","955","0.0552939747321408","0.0519622266261653","0.0586257228381164","1"
"True entirely","2018","East Germany","239","0.0535030042433491","0.0470488646393955","0.0599571438473027","1"
