"plh0190","year","e11102","sex","n","percent","lower_confidence","upper_confidence"
"Totally disagree","1997","Not Employed","Female","1082","0.415233692806482","0.39612679844497","0.434340587167994"
"Totally disagree","1997","Employed","Male","1876","0.41134876850681","0.396899083960828","0.425798453052793"
"Totally disagree","1997","Employed","Female","1524","0.436817747046864","0.420343395645624","0.453292098448104"
"True entirely","1998","Not Employed","Male","","","",""
"True entirely","1998","Not Employed","Female","","","",""
"True entirely","1998","Employed","Male","","","",""
"True entirely","1998","Employed","Female","","","",""
"Tends to agree","1998","Not Employed","Male","","","",""
"Tends to agree","1998","Not Employed","Female","","","",""
"Tends to agree","1998","Employed","Male","","","",""
"Tends to agree","1998","Employed","Female","","","",""
"Rather not true","1998","Not Employed","Male","","","",""
"Rather not true","1998","Not Employed","Female","","","",""
"Rather not true","1998","Employed","Male","","","",""
"Rather not true","1998","Employed","Female","","","",""
"Totally disagree","1998","Not Employed","Male","","","",""
"Totally disagree","1998","Not Employed","Female","","","",""
"Totally disagree","1998","Employed","Male","","","",""
"Totally disagree","1998","Employed","Female","","","",""
"True entirely","1999","Not Employed","Male","","","",""
"True entirely","1999","Not Employed","Female","","","",""
"True entirely","1999","Employed","Male","","","",""
"True entirely","1999","Employed","Female","","","",""
"Tends to agree","1999","Not Employed","Male","","","",""
"Tends to agree","1999","Not Employed","Female","","","",""
"Tends to agree","1999","Employed","Male","","","",""
"Tends to agree","1999","Employed","Female","","","",""
"Rather not true","1999","Not Employed","Male","","","",""
"Rather not true","1999","Not Employed","Female","","","",""
"Rather not true","1999","Employed","Male","","","",""
"Rather not true","1999","Employed","Female","","","",""
"Totally disagree","1999","Not Employed","Male","","","",""
"Totally disagree","1999","Not Employed","Female","","","",""
"Totally disagree","1999","Employed","Male","","","",""
"Totally disagree","1999","Employed","Female","","","",""
"True entirely","2000","Not Employed","Male","","","",""
"True entirely","2000","Not Employed","Female","","","",""
"True entirely","2000","Employed","Male","","","",""
"True entirely","2000","Employed","Female","","","",""
"Tends to agree","2000","Not Employed","Male","","","",""
"Tends to agree","2000","Not Employed","Female","","","",""
"Tends to agree","2000","Employed","Male","","","",""
"Tends to agree","2000","Employed","Female","","","",""
"Rather not true","2000","Not Employed","Male","","","",""
"Rather not true","2000","Not Employed","Female","","","",""
"Rather not true","2000","Employed","Male","","","",""
"Rather not true","2000","Employed","Female","","","",""
"Totally disagree","2000","Not Employed","Male","","","",""
"Totally disagree","2000","Not Employed","Female","","","",""
"Totally disagree","2000","Employed","Male","","","",""
"Totally disagree","2000","Employed","Female","","","",""
"True entirely","2001","Not Employed","Male","","","",""
"True entirely","2001","Not Employed","Female","","","",""
"True entirely","2001","Employed","Male","","","",""
"True entirely","2001","Employed","Female","","","",""
"Tends to agree","2001","Not Employed","Male","","","",""
"Tends to agree","2001","Not Employed","Female","","","",""
"Tends to agree","2001","Employed","Male","","","",""
"Tends to agree","2001","Employed","Female","","","",""
"Rather not true","2001","Not Employed","Male","","","",""
"Rather not true","2001","Not Employed","Female","","","",""
"Rather not true","2001","Employed","Male","","","",""
"Rather not true","2001","Employed","Female","","","",""
"Totally disagree","2001","Not Employed","Male","","","",""
"Totally disagree","2001","Not Employed","Female","","","",""
"Totally disagree","2001","Employed","Male","","","",""
"Totally disagree","2001","Employed","Female","","","",""
"True entirely","2002","Not Employed","Male","","","",""
"True entirely","2002","Not Employed","Female","","","",""
"True entirely","2002","Employed","Male","","","",""
"True entirely","2002","Employed","Female","","","",""
"Tends to agree","2002","Not Employed","Male","","","",""
"Tends to agree","2002","Not Employed","Female","","","",""
"Tends to agree","2002","Employed","Male","","","",""
"Tends to agree","2002","Employed","Female","","","",""
"Rather not true","2002","Not Employed","Male","","","",""
"Rather not true","2002","Not Employed","Female","","","",""
"Rather not true","2002","Employed","Male","","","",""
"Rather not true","2002","Employed","Female","","","",""
"Totally disagree","2002","Not Employed","Male","","","",""
"Totally disagree","2002","Not Employed","Female","","","",""
"Totally disagree","2002","Employed","Male","","","",""
"Totally disagree","2002","Employed","Female","","","",""
"True entirely","2003","Not Employed","Male","","","",""
"True entirely","2003","Not Employed","Female","","","",""
"True entirely","2003","Employed","Male","","","",""
"True entirely","2003","Employed","Female","","","",""
"Tends to agree","2003","Not Employed","Male","","","",""
"Tends to agree","2003","Not Employed","Female","","","",""
"Tends to agree","2003","Employed","Male","","","",""
"Tends to agree","2003","Employed","Female","","","",""
"Rather not true","2003","Not Employed","Male","","","",""
"Rather not true","2003","Not Employed","Female","","","",""
"Rather not true","2003","Employed","Male","","","",""
"Rather not true","2003","Employed","Female","","","",""
"Totally disagree","2003","Not Employed","Male","","","",""
"Totally disagree","2003","Not Employed","Female","","","",""
"Totally disagree","2003","Employed","Male","","","",""
"Totally disagree","2003","Employed","Female","","","",""
"True entirely","2004","Not Employed","Male","","","",""
"True entirely","2004","Not Employed","Female","","","",""
"True entirely","2004","Employed","Male","","","",""
"True entirely","2004","Employed","Female","","","",""
"Tends to agree","2004","Not Employed","Male","","","",""
"Tends to agree","2004","Not Employed","Female","","","",""
"Tends to agree","2004","Employed","Male","","","",""
"Tends to agree","2004","Employed","Female","","","",""
"Rather not true","2004","Not Employed","Male","","","",""
"Rather not true","2004","Not Employed","Female","","","",""
"Rather not true","2004","Employed","Male","","","",""
"Rather not true","2004","Employed","Female","","","",""
"Totally disagree","2004","Not Employed","Male","","","",""
"Totally disagree","2004","Not Employed","Female","","","",""
"Totally disagree","2004","Employed","Male","","","",""
"Totally disagree","2004","Employed","Female","","","",""
"True entirely","2005","Not Employed","Male","","","",""
"True entirely","2005","Not Employed","Female","","","",""
"True entirely","2005","Employed","Male","","","",""
"True entirely","2005","Employed","Female","","","",""
"Tends to agree","2005","Not Employed","Male","","","",""
"Tends to agree","2005","Not Employed","Female","","","",""
"Tends to agree","2005","Employed","Male","","","",""
"Tends to agree","2005","Employed","Female","","","",""
"Rather not true","2005","Not Employed","Male","","","",""
"Rather not true","2005","Not Employed","Female","","","",""
"Rather not true","2005","Employed","Male","","","",""
"Rather not true","2005","Employed","Female","","","",""
"Totally disagree","2005","Not Employed","Male","","","",""
"Totally disagree","2005","Not Employed","Female","","","",""
"Totally disagree","2005","Employed","Male","","","",""
"Totally disagree","2005","Employed","Female","","","",""
"True entirely","2006","Not Employed","Male","","","",""
"True entirely","2006","Not Employed","Female","","","",""
"True entirely","2006","Employed","Male","","","",""
"True entirely","2006","Employed","Female","","","",""
"Tends to agree","2006","Not Employed","Male","","","",""
"Tends to agree","2006","Not Employed","Female","","","",""
"Tends to agree","2006","Employed","Male","","","",""
"Tends to agree","2006","Employed","Female","","","",""
"Rather not true","2006","Not Employed","Male","","","",""
"Rather not true","2006","Not Employed","Female","","","",""
"Rather not true","2006","Employed","Male","","","",""
"Rather not true","2006","Employed","Female","","","",""
"Totally disagree","2006","Not Employed","Male","","","",""
"Totally disagree","2006","Not Employed","Female","","","",""
"Totally disagree","2006","Employed","Male","","","",""
"Totally disagree","2006","Employed","Female","","","",""
"True entirely","2007","Not Employed","Male","","","",""
"True entirely","2007","Not Employed","Female","","","",""
"True entirely","2007","Employed","Male","","","",""
"True entirely","2007","Employed","Female","","","",""
"Tends to agree","2007","Not Employed","Male","","","",""
"Tends to agree","2007","Not Employed","Female","","","",""
"Tends to agree","2007","Employed","Male","","","",""
"Tends to agree","2007","Employed","Female","","","",""
"Rather not true","2007","Not Employed","Male","","","",""
"Rather not true","2007","Not Employed","Female","","","",""
"Rather not true","2007","Employed","Male","","","",""
"Rather not true","2007","Employed","Female","","","",""
"Totally disagree","2007","Not Employed","Male","","","",""
"Totally disagree","2007","Not Employed","Female","","","",""
"Totally disagree","2007","Employed","Male","","","",""
"Totally disagree","2007","Employed","Female","","","",""
"True entirely","2008","Not Employed","Male","97","0.0463629466400519","0.0379364980204543","0.0547893952596495"
"True entirely","2008","Not Employed","Female","140","0.0412022196889145","0.0346923881929571","0.0477120511848719"
"True entirely","2008","Employed","Male","245","0.0477523688889706","0.0423936423679779","0.0531110954099634"
"True entirely","2008","Employed","Female","243","0.0581760959767406","0.0520811908860105","0.0642710010674708"
"Tends to agree","2008","Not Employed","Male","249","0.12792343381124","0.114538387876704","0.141308479745776"
"Tends to agree","2008","Not Employed","Female","372","0.106377932985826","0.0962796241973204","0.116476241774332"
"Tends to agree","2008","Employed","Male","739","0.131434761384021","0.122944021714198","0.139925501053844"
"Tends to agree","2008","Employed","Female","633","0.122790053442667","0.11424444137647","0.131335665508863"
"Rather not true","2008","Not Employed","Male","846","0.335844898420427","0.316918340522037","0.354771456318816"
"Rather not true","2008","Not Employed","Female","1398","0.400719251289083","0.384669023608986","0.41676947896918"
"Rather not true","2008","Employed","Male","2561","0.433755604714076","0.421301466225052","0.4462097432031"
"Rather not true","2008","Employed","Female","2304","0.402921574567167","0.390150255455063","0.41569289367927"
"Totally disagree","2008","Not Employed","Male","1200","0.489868721128281","0.469835613006894","0.509901829249668"
"Totally disagree","2008","Not Employed","Female","1671","0.451700596036176","0.435400875842828","0.468000316229525"
"Totally disagree","2008","Employed","Male","2538","0.387057265012932","0.374817114858945","0.399297415166918"
"Totally disagree","2008","Employed","Female","2486","0.416112276013426","0.403277752724401","0.428946799302451"
"True entirely","2009","Not Employed","Male","","","",""
"True entirely","2009","Not Employed","Female","","","",""
"True entirely","2009","Employed","Male","","","",""
"True entirely","2009","Employed","Female","","","",""
"Tends to agree","2009","Not Employed","Male","","","",""
"Tends to agree","2009","Not Employed","Female","","","",""
"Tends to agree","2009","Employed","Male","","","",""
"Tends to agree","2009","Employed","Female","","","",""
"Rather not true","2009","Not Employed","Male","","","",""
"Rather not true","2009","Not Employed","Female","","","",""
"Rather not true","2009","Employed","Male","","","",""
"Rather not true","2009","Employed","Female","","","",""
"Totally disagree","2009","Not Employed","Male","","","",""
"Totally disagree","2009","Not Employed","Female","","","",""
"Totally disagree","2009","Employed","Male","","","",""
"Totally disagree","2009","Employed","Female","","","",""
"True entirely","2010","Not Employed","Male","","","",""
"True entirely","2010","Not Employed","Female","","","",""
"True entirely","2010","Employed","Male","","","",""
"True entirely","2010","Employed","Female","","","",""
"Tends to agree","2010","Not Employed","Male","","","",""
"Tends to agree","2010","Not Employed","Female","","","",""
"Tends to agree","2010","Employed","Male","","","",""
"Tends to agree","2010","Employed","Female","","","",""
"Rather not true","2010","Not Employed","Male","","","",""
"Rather not true","2010","Not Employed","Female","","","",""
"Rather not true","2010","Employed","Male","","","",""
"Rather not true","2010","Employed","Female","","","",""
"Totally disagree","2010","Not Employed","Male","","","",""
"Totally disagree","2010","Not Employed","Female","","","",""
"Totally disagree","2010","Employed","Male","","","",""
"Totally disagree","2010","Employed","Female","","","",""
"True entirely","2011","Not Employed","Male","","","",""
"True entirely","2011","Not Employed","Female","","","",""
"True entirely","2011","Employed","Male","","","",""
"True entirely","2011","Employed","Female","","","",""
"Tends to agree","2011","Not Employed","Male","","","",""
"Tends to agree","2011","Not Employed","Female","","","",""
"Tends to agree","2011","Employed","Male","","","",""
"Tends to agree","2011","Employed","Female","","","",""
"Rather not true","2011","Not Employed","Male","","","",""
"Rather not true","2011","Not Employed","Female","","","",""
"Rather not true","2011","Employed","Male","","","",""
"Rather not true","2011","Employed","Female","","","",""
"Totally disagree","2011","Not Employed","Male","","","",""
"Totally disagree","2011","Not Employed","Female","","","",""
"Totally disagree","2011","Employed","Male","","","",""
"Totally disagree","2011","Employed","Female","","","",""
"True entirely","2012","Not Employed","Male","","","",""
"True entirely","2012","Not Employed","Female","","","",""
"True entirely","2012","Employed","Male","","","",""
"True entirely","2012","Employed","Female","","","",""
"Tends to agree","2012","Not Employed","Male","","","",""
"Tends to agree","2012","Not Employed","Female","","","",""
"Tends to agree","2012","Employed","Male","","","",""
"Tends to agree","2012","Employed","Female","","","",""
"Rather not true","2012","Not Employed","Male","","","",""
"Rather not true","2012","Not Employed","Female","","","",""
"Rather not true","2012","Employed","Male","","","",""
"Rather not true","2012","Employed","Female","","","",""
"Totally disagree","2012","Not Employed","Male","","","",""
"Totally disagree","2012","Not Employed","Female","","","",""
"Totally disagree","2012","Employed","Male","","","",""
"Totally disagree","2012","Employed","Female","","","",""
"True entirely","2013","Not Employed","Male","136","0.0541973128609992","0.0451127921290592","0.0632818335929392"
"True entirely","2013","Not Employed","Female","172","0.0549101040266974","0.0470913889913289","0.0627288190620659"
"True entirely","2013","Employed","Male","251","0.0501454542672761","0.0444124559002284","0.0558784526343238"
"True entirely","2013","Employed","Female","278","0.0597405359521391","0.0536357952354341","0.0658452766688441"
"Tends to agree","2013","Not Employed","Male","223","0.104985766832749","0.0926861082982274","0.117285425367271"
"Tends to agree","2013","Not Employed","Female","321","0.102491485522691","0.0920818415964193","0.112901129448963"
"Tends to agree","2013","Employed","Male","575","0.106937430827521","0.0988195383085287","0.115055323346514"
"Tends to agree","2013","Employed","Female","538","0.0921008330869436","0.0846524947291975","0.0995491714446897"
"Rather not true","2013","Not Employed","Male","820","0.347520133436223","0.328413401342595","0.366626865529851"
"Rather not true","2013","Not Employed","Female","1276","0.401782397374481","0.384955744383609","0.418609050365354"
"Rather not true","2013","Employed","Male","2013","0.378075696493599","0.365337861314408","0.390813531672791"
"Rather not true","2013","Employed","Female","2105","0.359042419440506","0.346685894952611","0.371398943928401"
"Totally disagree","2013","Not Employed","Male","1207","0.493296786870029","0.473236190313088","0.51335738342697"
"Totally disagree","2013","Not Employed","Female","1492","0.44081601307613","0.423775654240684","0.457856371911576"
"Totally disagree","2013","Employed","Male","2728","0.464841418411603","0.451739613264537","0.47794322355867"
"Totally disagree","2013","Employed","Female","2869","0.489116211520412","0.476240361812174","0.501992061228649"
"True entirely","2014","Not Employed","Male","","","",""
"True entirely","2014","Not Employed","Female","","","",""
"True entirely","2014","Employed","Male","","","",""
"True entirely","2014","Employed","Female","","","",""
"Tends to agree","2014","Not Employed","Male","","","",""
"Tends to agree","2014","Not Employed","Female","","","",""
"Tends to agree","2014","Employed","Male","","","",""
"Tends to agree","2014","Employed","Female","","","",""
"Rather not true","2014","Not Employed","Male","","","",""
"Rather not true","2014","Not Employed","Female","","","",""
"Rather not true","2014","Employed","Male","","","",""
"Rather not true","2014","Employed","Female","","","",""
"Totally disagree","2014","Not Employed","Male","","","",""
"Totally disagree","2014","Not Employed","Female","","","",""
"Totally disagree","2014","Employed","Male","","","",""
"Totally disagree","2014","Employed","Female","","","",""
"True entirely","2015","Not Employed","Male","","","",""
"True entirely","2015","Not Employed","Female","","","",""
"True entirely","2015","Employed","Male","","","",""
"True entirely","2015","Employed","Female","","","",""
"Tends to agree","2015","Not Employed","Male","","","",""
"Tends to agree","2015","Not Employed","Female","","","",""
"Tends to agree","2015","Employed","Male","","","",""
"Tends to agree","2015","Employed","Female","","","",""
"Rather not true","2015","Not Employed","Male","","","",""
"Rather not true","2015","Not Employed","Female","","","",""
"Rather not true","2015","Employed","Male","","","",""
"Rather not true","2015","Employed","Female","","","",""
"Totally disagree","2015","Not Employed","Male","","","",""
"Totally disagree","2015","Not Employed","Female","","","",""
"Totally disagree","2015","Employed","Male","","","",""
"Totally disagree","2015","Employed","Female","","","",""
"True entirely","2016","Not Employed","Male","","","",""
"True entirely","2016","Not Employed","Female","","","",""
"True entirely","2016","Employed","Male","","","",""
"True entirely","2016","Employed","Female","","","",""
"Tends to agree","2016","Not Employed","Male","","","",""
"Tends to agree","2016","Not Employed","Female","","","",""
"Tends to agree","2016","Employed","Male","","","",""
"Tends to agree","2016","Employed","Female","","","",""
"Rather not true","2016","Not Employed","Male","","","",""
"Rather not true","2016","Not Employed","Female","","","",""
"Rather not true","2016","Employed","Male","","","",""
"Rather not true","2016","Employed","Female","","","",""
"Totally disagree","2016","Not Employed","Male","","","",""
"Totally disagree","2016","Not Employed","Female","","","",""
"Totally disagree","2016","Employed","Male","","","",""
"Totally disagree","2016","Employed","Female","","","",""
"True entirely","2017","Not Employed","Male","","","",""
"True entirely","2017","Not Employed","Female","","","",""
"True entirely","2017","Employed","Male","","","",""
"True entirely","2017","Employed","Female","","","",""
"Tends to agree","2017","Not Employed","Male","","","",""
"Tends to agree","2017","Not Employed","Female","","","",""
"Tends to agree","2017","Employed","Male","","","",""
"Tends to agree","2017","Employed","Female","","","",""
"Rather not true","2017","Not Employed","Male","","","",""
"Rather not true","2017","Not Employed","Female","","","",""
"Rather not true","2017","Employed","Male","","","",""
"Rather not true","2017","Employed","Female","","","",""
"Totally disagree","2017","Not Employed","Male","","","",""
"Totally disagree","2017","Not Employed","Female","","","",""
"Totally disagree","2017","Employed","Male","","","",""
"Totally disagree","2017","Employed","Female","","","",""
"True entirely","2018","Not Employed","Male","147","0.0699453265323777","0.0596045697024701","0.0802860833622853"
"True entirely","2018","Not Employed","Female","179","0.0555198306556339","0.0478158947614041","0.0632237665498638"
"True entirely","2018","Employed","Male","416","0.0478227403799908","0.0431955944674456","0.052449886292536"
"True entirely","2018","Employed","Female","452","0.0577732126354256","0.0529112053399441","0.062635219930907"
"Tends to agree","2018","Not Employed","Male","246","0.117522952147982","0.104466301309724","0.130579602986239"
"Tends to agree","2018","Not Employed","Female","394","0.132394886657215","0.120992682060129","0.143797091254301"
"Tends to agree","2018","Employed","Male","1006","0.136913156954671","0.129459199610153","0.144367114299188"
"Tends to agree","2018","Employed","Female","926","0.105040311992342","0.0986509960799425","0.111429627904742"
"Rather not true","2018","Not Employed","Male","855","0.364803897501992","0.345287377458407","0.384320417545576"
"Rather not true","2018","Not Employed","Female","1300","0.386037996493318","0.369659352399328","0.402416640587307"
"Rather not true","2018","Employed","Male","3183","0.389361401786014","0.37878822150447","0.399934582067558"
"Rather not true","2018","Employed","Female","3213","0.362319340731501","0.352302702130151","0.372335979332851"
"Totally disagree","2018","Not Employed","Male","1089","0.447727823817649","0.42756727461193","0.467888373023368"
"Totally disagree","2018","Not Employed","Female","1521","0.426047286193833","0.409410894748439","0.442683677639228"
"Totally disagree","2018","Employed","Male","3565","0.425902700879325","0.41518047352698","0.43662492823167"
"Totally disagree","2018","Employed","Female","4255","0.474867134640731","0.464460860088732","0.48527340919273"
