"plh0190","year","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Totally disagree","1993","middle vocational","2774","0.444297809957758","0.431971180269017","0.456624439646499","4"
"Totally disagree","1993","higher vocational","368","0.491940759544299","0.455011096723759","0.52887042236484","4"
"Totally disagree","1993","higher education","733","0.479592983046917","0.454746189857213","0.50443977623662","4"
"Totally disagree","1993","vocational + Abi","164","0.437904626261419","0.386937262427952","0.488871990094886","4"
"Totally disagree","1993","in school","46","0.280600961138234","0.208700452072936","0.352501470203533","4"
"True entirely","1993","general elemantary","167","0.0810893402426602","0.0703198774146252","0.0918588030706953","1"
"True entirely","1993","higher vocational","45","0.078048970716668","0.0582337333890763","0.0978642080442597","1"
"True entirely","1993","in school","8","","","","1"
"True entirely","1993","inadequately","29","","","","1"
"True entirely","1993","middle vocational","372","0.0646759938070711","0.0585744630501238","0.0707775245640184","1"
"True entirely","1993","vocational + Abi","22","","","","1"
"True entirely","1993","higher education","84","0.059115724616909","0.0473861577054574","0.0708452915283606","1"
"Rather not true","1994","inadequately","","","","","3"
"Rather not true","1994","vocational + Abi","","","","","3"
"Rather not true","1994","general elemantary","","","","","3"
"Rather not true","1994","middle vocational","","","","","3"
"Rather not true","1994","in school","","","","","3"
"Rather not true","1994","higher vocational","","","","","3"
"Rather not true","1994","higher education","","","","","3"
"Tends to agree","1994","inadequately","","","","","2"
"Tends to agree","1994","general elemantary","","","","","2"
"Tends to agree","1994","in school","","","","","2"
"Tends to agree","1994","middle vocational","","","","","2"
"Tends to agree","1994","vocational + Abi","","","","","2"
"Tends to agree","1994","higher vocational","","","","","2"
"Tends to agree","1994","higher education","","","","","2"
"Totally disagree","1994","inadequately","","","","","4"
"Totally disagree","1994","general elemantary","","","","","4"
"Totally disagree","1994","vocational + Abi","","","","","4"
"Totally disagree","1994","middle vocational","","","","","4"
"Totally disagree","1994","higher vocational","","","","","4"
"Totally disagree","1994","higher education","","","","","4"
"Totally disagree","1994","in school","","","","","4"
"True entirely","1994","general elemantary","","","","","1"
"True entirely","1994","higher vocational","","","","","1"
"True entirely","1994","in school","","","","","1"
"True entirely","1994","inadequately","","","","","1"
"True entirely","1994","middle vocational","","","","","1"
"True entirely","1994","vocational + Abi","","","","","1"
"True entirely","1994","higher education","","","","","1"
"Rather not true","1995","inadequately","169","0.357575347496425","0.313680834410285","0.401469860582566","3"
"Rather not true","1995","general elemantary","853","0.370061760442747","0.350278121727977","0.389845399157517","3"
"Rather not true","1995","vocational + Abi","177","0.395091125571573","0.350464788266739","0.439717462876407","3"
"Rather not true","1995","middle vocational","2439","0.378036459942237","0.36608459141094","0.389988328473534","3"
"Rather not true","1995","in school","114","0.538609594871749","0.47500867282274","0.602210516920759","3"
"Rather not true","1995","higher vocational","263","0.401290356498634","0.365684626870889","0.436896086126379","3"
"Rather not true","1995","higher education","647","0.374252180352032","0.351083946616318","0.397420414087746","3"
"Tends to agree","1995","in school","29","","","","2"
"Tends to agree","1995","inadequately","76","0.175084915986506","0.140279699405886","0.209890132567125","2"
"Tends to agree","1995","general elemantary","286","0.127227736661988","0.113573687897251","0.140881785426725","2"
"Tends to agree","1995","middle vocational","655","0.106310710545937","0.0987132529101853","0.113908168181689","2"
"Tends to agree","1995","vocational + Abi","54","0.125227840782003","0.0950147225068364","0.155440959057169","2"
"Tends to agree","1995","higher vocational","68","0.102975643127128","0.0808980474438603","0.125053238810397","2"
"Tends to agree","1995","higher education","151","0.0821611855921558","0.0690141559405261","0.0953082152437855","2"
"Totally disagree","1995","inadequately","187","0.405365949865177","0.360402060342889","0.450329839387464","4"
"Totally disagree","1995","general elemantary","1023","0.444089492851031","0.423730430556669","0.464448555145394","4"
"Totally disagree","1995","vocational + Abi","207","0.444703805479625","0.399341470650993","0.490066140308256","4"
"Totally disagree","1995","middle vocational","2932","0.464950334666903","0.452656515213107","0.477244154120698","4"
"Totally disagree","1995","higher vocational","369","0.455878466823846","0.419699605211562","0.49205732843613","4"
"Totally disagree","1995","higher education","811","0.492184592988128","0.468249890814354","0.516119295161901","4"
"Totally disagree","1995","in school","83","0.300847795494355","0.242334929320428","0.359360661668283","4"
"True entirely","1995","in school","10","","","","1"
"True entirely","1995","inadequately","26","","","","1"
"True entirely","1995","general elemantary","126","0.0586210100442343","0.0489953841140771","0.0682466359743914","1"
"True entirely","1995","middle vocational","297","0.050702494844923","0.0452949225459012","0.0561100671439449","1"
"True entirely","1995","vocational + Abi","23","","","","1"
"True entirely","1995","higher vocational","28","","","","1"
"True entirely","1995","higher education","67","0.0514020410676846","0.0408304012279673","0.0619736809074019","1"
"Rather not true","1996","inadequately","171","0.377202147843518","0.331337287387305","0.42306700829973","3"
"Rather not true","1996","general elemantary","851","0.388642735421942","0.368157485060946","0.409127985782939","3"
"Rather not true","1996","middle vocational","2544","0.407351413124378","0.395165302679788","0.419537523568969","3"
"Rather not true","1996","vocational + Abi","195","0.423878137125852","0.378767878709518","0.468988395542185","3"
"Rather not true","1996","higher vocational","289","0.416683594639418","0.380944405162505","0.452422784116332","3"
"Rather not true","1996","in school","125","0.532245008498316","0.470145628450441","0.59434438854619","3"
"Rather not true","1996","higher education","681","0.394385354215576","0.371057334166136","0.417713374265016","3"
"Tends to agree","1996","inadequately","57","0.150451431024594","0.116620674257556","0.184282187791632","2"
"Tends to agree","1996","in school","42","0.159434424469622","0.113872810531281","0.204996038407963","2"
"Tends to agree","1996","general elemantary","248","0.124980137900285","0.111082278436897","0.138877997363672","2"
"Tends to agree","1996","middle vocational","722","0.116223642210432","0.108274865452073","0.12417241896879","2"
"Tends to agree","1996","vocational + Abi","60","0.146951521460036","0.114631508360045","0.179271534560026","2"
"Tends to agree","1996","higher vocational","69","0.0944000954114655","0.0732045887148115","0.115595602108119","2"
"Tends to agree","1996","higher education","160","0.0891551241183233","0.0755527514213144","0.102757496815332","2"
"Totally disagree","1996","inadequately","186","0.427363436951317","0.380551386562874","0.474175487339759","4"
"Totally disagree","1996","general elemantary","966","0.430889170317336","0.410077848030168","0.451700492604505","4"
"Totally disagree","1996","vocational + Abi","190","0.399012916485454","0.354311254048131","0.443714578922777","4"
"Totally disagree","1996","middle vocational","2716","0.430939478348818","0.418657474212893","0.443221482484742","4"
"Totally disagree","1996","higher vocational","341","0.440891405349695","0.404899627207105","0.476883183492286","4"
"Totally disagree","1996","higher education","779","0.46353851291274","0.439735524125419","0.487341501700061","4"
"Totally disagree","1996","in school","72","0.277489781608891","0.221762514574071","0.33321704864371","4"
"True entirely","1996","general elemantary","110","0.0554879563604368","0.0458669262164244","0.0651089865044492","1"
"True entirely","1996","in school","9","","","","1"
"True entirely","1996","inadequately","15","","","","1"
"True entirely","1996","middle vocational","263","0.0454854663163724","0.0403176214496284","0.0506533111831164","1"
"True entirely","1996","vocational + Abi","16","","","","1"
"True entirely","1996","higher vocational","32","0.0480249045994207","0.0325247706446756","0.0635250385541659","1"
"True entirely","1996","higher education","66","0.0529210087533611","0.0422347308455727","0.0636072866611494","1"
"Rather not true","1997","middle vocational","2452","0.396849842364509","0.384418574142875","0.409281110586143","3"
"Rather not true","1997","vocational + Abi","198","0.477995583543868","0.431268910352146","0.52472225673559","3"
"Rather not true","1997","inadequately","171","0.374883376756939","0.327620061303955","0.422146692209923","3"
"Rather not true","1997","general elemantary","840","0.406388305156664","0.385331291782627","0.427445318530702","3"
"Rather not true","1997","in school","115","0.446837733904665","0.385816751582251","0.507858716227078","3"
"Rather not true","1997","higher vocational","305","0.418290505934793","0.382259704482187","0.454321307387399","3"
"Rather not true","1997","higher education","660","0.400623678276752","0.377000965887929","0.424246390665576","3"
"Tends to agree","1997","in school","36","0.147966684416047","0.10438658061977","0.191546788212324","2"
"Tends to agree","1997","inadequately","48","0.158867435211873","0.123177543218404","0.194557327205341","2"
"Tends to agree","1997","general elemantary","243","0.11048359061014","0.0970435426023064","0.123923638617974","2"
"Tends to agree","1997","middle vocational","670","0.122916225935229","0.114573369792649","0.131259082077808","2"
"Tends to agree","1997","vocational + Abi","46","0.094186397575988","0.066863337114005","0.121509458037971","2"
"Tends to agree","1997","higher vocational","66","0.0977838448306904","0.0760882931847621","0.119479396476619","2"
"Tends to agree","1997","higher education","137","0.0753106830034182","0.0625891960317751","0.0880321699750613","2"
"Totally disagree","1997","inadequately","160","0.368218002216713","0.321127675887906","0.41530832854552","4"
"Totally disagree","1997","general elemantary","896","0.420080666342132","0.398920207098901","0.441241125585364","4"
"Totally disagree","1997","middle vocational","2562","0.431432144093206","0.418847613832929","0.444016674353483","4"
"Totally disagree","1997","higher vocational","312","0.427098799965113","0.39096730889362","0.463230291036605","4"
"Totally disagree","1997","higher education","783","0.476583902657923","0.452506763304494","0.500661042011353","4"
"Totally disagree","1997","in school","97","0.374508092218209","0.315103577611333","0.433912606825084","4"
"Totally disagree","1997","vocational + Abi","183","0.388766535438468","0.343166641786164","0.434366429090771","4"
"True entirely","1997","general elemantary","111","0.0630474378910633","0.0526274438458451","0.0734674319362814","1"
"True entirely","1997","in school","7","","","","1"
"True entirely","1997","inadequately","24","","","","1"
"True entirely","1997","middle vocational","266","0.0488017876070561","0.0433273061874423","0.0542762690266699","1"
"True entirely","1997","vocational + Abi","12","","","","1"
"True entirely","1997","higher vocational","37","0.0568268492694037","0.0399164311394265","0.0737372673993808","1"
"True entirely","1997","higher education","73","0.047481736061906","0.037229664833077","0.057733807290735","1"
"Rather not true","1998","inadequately","","","","","3"
"Rather not true","1998","general elemantary","","","","","3"
"Rather not true","1998","middle vocational","","","","","3"
"Rather not true","1998","vocational + Abi","","","","","3"
"Rather not true","1998","in school","","","","","3"
"Rather not true","1998","higher vocational","","","","","3"
"Rather not true","1998","higher education","","","","","3"
"Tends to agree","1998","inadequately","","","","","2"
"Tends to agree","1998","in school","","","","","2"
"Tends to agree","1998","general elemantary","","","","","2"
"Tends to agree","1998","middle vocational","","","","","2"
"Tends to agree","1998","vocational + Abi","","","","","2"
"Tends to agree","1998","higher vocational","","","","","2"
"Tends to agree","1998","higher education","","","","","2"
"Totally disagree","1998","inadequately","","","","","4"
"Totally disagree","1998","vocational + Abi","","","","","4"
"Totally disagree","1998","higher vocational","","","","","4"
"Totally disagree","1998","general elemantary","","","","","4"
"Totally disagree","1998","middle vocational","","","","","4"
"Totally disagree","1998","higher education","","","","","4"
"Totally disagree","1998","in school","","","","","4"
"True entirely","1998","general elemantary","","","","","1"
"True entirely","1998","vocational + Abi","","","","","1"
"True entirely","1998","in school","","","","","1"
"True entirely","1998","inadequately","","","","","1"
"True entirely","1998","middle vocational","","","","","1"
"True entirely","1998","higher vocational","","","","","1"
"True entirely","1998","higher education","","","","","1"
"Rather not true","1999","general elemantary","","","","","3"
"Rather not true","1999","inadequately","","","","","3"
"Rather not true","1999","in school","","","","","3"
"Rather not true","1999","middle vocational","","","","","3"
"Rather not true","1999","vocational + Abi","","","","","3"
"Rather not true","1999","higher vocational","","","","","3"
"Rather not true","1999","higher education","","","","","3"
"Tends to agree","1999","inadequately","","","","","2"
"Tends to agree","1999","in school","","","","","2"
"Tends to agree","1999","general elemantary","","","","","2"
"Tends to agree","1999","higher education","","","","","2"
"Tends to agree","1999","middle vocational","","","","","2"
"Tends to agree","1999","vocational + Abi","","","","","2"
"Tends to agree","1999","higher vocational","","","","","2"
"Totally disagree","1999","inadequately","","","","","4"
"Totally disagree","1999","general elemantary","","","","","4"
"Totally disagree","1999","middle vocational","","","","","4"
"Totally disagree","1999","vocational + Abi","","","","","4"
"Totally disagree","1999","higher vocational","","","","","4"
"Totally disagree","1999","higher education","","","","","4"
"Totally disagree","1999","in school","","","","","4"
"True entirely","1999","in school","","","","","1"
"True entirely","1999","inadequately","","","","","1"
"True entirely","1999","general elemantary","","","","","1"
"True entirely","1999","middle vocational","","","","","1"
"True entirely","1999","vocational + Abi","","","","","1"
"True entirely","1999","higher vocational","","","","","1"
"True entirely","1999","higher education","","","","","1"
"Rather not true","2000","inadequately","","","","","3"
"Rather not true","2000","general elemantary","","","","","3"
"Rather not true","2000","middle vocational","","","","","3"
"Rather not true","2000","in school","","","","","3"
"Rather not true","2000","vocational + Abi","","","","","3"
"Rather not true","2000","higher vocational","","","","","3"
"Rather not true","2000","higher education","","","","","3"
"Tends to agree","2000","inadequately","","","","","2"
"Tends to agree","2000","in school","","","","","2"
"Tends to agree","2000","general elemantary","","","","","2"
"Tends to agree","2000","middle vocational","","","","","2"
"Tends to agree","2000","vocational + Abi","","","","","2"
"Tends to agree","2000","higher vocational","","","","","2"
"Tends to agree","2000","higher education","","","","","2"
"Totally disagree","2000","inadequately","","","","","4"
"Totally disagree","2000","middle vocational","","","","","4"
"Totally disagree","2000","vocational + Abi","","","","","4"
"Totally disagree","2000","higher education","","","","","4"
"Totally disagree","2000","general elemantary","","","","","4"
"Totally disagree","2000","higher vocational","","","","","4"
"Totally disagree","2000","in school","","","","","4"
"True entirely","2000","in school","","","","","1"
"True entirely","2000","inadequately","","","","","1"
"True entirely","2000","general elemantary","","","","","1"
"True entirely","2000","middle vocational","","","","","1"
"True entirely","2000","vocational + Abi","","","","","1"
"True entirely","2000","higher vocational","","","","","1"
"True entirely","2000","higher education","","","","","1"
"Rather not true","2001","inadequately","","","","","3"
"Rather not true","2001","general elemantary","","","","","3"
"Rather not true","2001","middle vocational","","","","","3"
"Rather not true","2001","in school","","","","","3"
"Rather not true","2001","vocational + Abi","","","","","3"
"Rather not true","2001","higher vocational","","","","","3"
"Rather not true","2001","higher education","","","","","3"
"Tends to agree","2001","inadequately","","","","","2"
"Tends to agree","2001","in school","","","","","2"
"Tends to agree","2001","general elemantary","","","","","2"
"Tends to agree","2001","middle vocational","","","","","2"
"Tends to agree","2001","vocational + Abi","","","","","2"
"Tends to agree","2001","higher vocational","","","","","2"
"Tends to agree","2001","higher education","","","","","2"
"Totally disagree","2001","vocational + Abi","","","","","4"
"Totally disagree","2001","higher vocational","","","","","4"
"Totally disagree","2001","inadequately","","","","","4"
"Totally disagree","2001","general elemantary","","","","","4"
"Totally disagree","2001","middle vocational","","","","","4"
"Totally disagree","2001","higher education","","","","","4"
"Totally disagree","2001","in school","","","","","4"
"True entirely","2001","inadequately","","","","","1"
"True entirely","2001","in school","","","","","1"
"True entirely","2001","general elemantary","","","","","1"
"True entirely","2001","middle vocational","","","","","1"
"True entirely","2001","vocational + Abi","","","","","1"
"True entirely","2001","higher vocational","","","","","1"
"True entirely","2001","higher education","","","","","1"
"Rather not true","2002","inadequately","","","","","3"
"Rather not true","2002","general elemantary","","","","","3"
"Rather not true","2002","middle vocational","","","","","3"
"Rather not true","2002","in school","","","","","3"
"Rather not true","2002","vocational + Abi","","","","","3"
"Rather not true","2002","higher vocational","","","","","3"
"Rather not true","2002","higher education","","","","","3"
"Tends to agree","2002","inadequately","","","","","2"
"Tends to agree","2002","in school","","","","","2"
"Tends to agree","2002","general elemantary","","","","","2"
"Tends to agree","2002","vocational + Abi","","","","","2"
"Tends to agree","2002","higher vocational","","","","","2"
"Tends to agree","2002","higher education","","","","","2"
"Tends to agree","2002","middle vocational","","","","","2"
"Totally disagree","2002","inadequately","","","","","4"
"Totally disagree","2002","general elemantary","","","","","4"
"Totally disagree","2002","vocational + Abi","","","","","4"
"Totally disagree","2002","higher vocational","","","","","4"
"Totally disagree","2002","middle vocational","","","","","4"
"Totally disagree","2002","higher education","","","","","4"
"Totally disagree","2002","in school","","","","","4"
"True entirely","2002","inadequately","","","","","1"
"True entirely","2002","vocational + Abi","","","","","1"
"True entirely","2002","in school","","","","","1"
"True entirely","2002","general elemantary","","","","","1"
"True entirely","2002","middle vocational","","","","","1"
"True entirely","2002","higher vocational","","","","","1"
"True entirely","2002","higher education","","","","","1"
"Rather not true","2003","middle vocational","","","","","3"
"Rather not true","2003","inadequately","","","","","3"
"Rather not true","2003","general elemantary","","","","","3"
"Rather not true","2003","in school","","","","","3"
"Rather not true","2003","higher education","","","","","3"
"Rather not true","2003","vocational + Abi","","","","","3"
"Rather not true","2003","higher vocational","","","","","3"
"Tends to agree","2003","inadequately","","","","","2"
"Tends to agree","2003","in school","","","","","2"
"Tends to agree","2003","general elemantary","","","","","2"
"Tends to agree","2003","higher education","","","","","2"
"Tends to agree","2003","vocational + Abi","","","","","2"
"Tends to agree","2003","middle vocational","","","","","2"
"Tends to agree","2003","higher vocational","","","","","2"
"Totally disagree","2003","inadequately","","","","","4"
"Totally disagree","2003","middle vocational","","","","","4"
"Totally disagree","2003","general elemantary","","","","","4"
"Totally disagree","2003","vocational + Abi","","","","","4"
"Totally disagree","2003","higher vocational","","","","","4"
"Totally disagree","2003","higher education","","","","","4"
"Totally disagree","2003","in school","","","","","4"
"True entirely","2003","higher education","","","","","1"
"True entirely","2003","inadequately","","","","","1"
"True entirely","2003","vocational + Abi","","","","","1"
"True entirely","2003","in school","","","","","1"
"True entirely","2003","general elemantary","","","","","1"
"True entirely","2003","middle vocational","","","","","1"
"True entirely","2003","higher vocational","","","","","1"
"Rather not true","2004","inadequately","","","","","3"
"Rather not true","2004","middle vocational","","","","","3"
"Rather not true","2004","general elemantary","","","","","3"
"Rather not true","2004","in school","","","","","3"
"Rather not true","2004","vocational + Abi","","","","","3"
"Rather not true","2004","higher education","","","","","3"
"Rather not true","2004","higher vocational","","","","","3"
"Tends to agree","2004","inadequately","","","","","2"
"Tends to agree","2004","in school","","","","","2"
"Tends to agree","2004","general elemantary","","","","","2"
"Tends to agree","2004","higher education","","","","","2"
"Tends to agree","2004","vocational + Abi","","","","","2"
"Tends to agree","2004","middle vocational","","","","","2"
"Tends to agree","2004","higher vocational","","","","","2"
"Totally disagree","2004","inadequately","","","","","4"
"Totally disagree","2004","middle vocational","","","","","4"
"Totally disagree","2004","vocational + Abi","","","","","4"
"Totally disagree","2004","higher education","","","","","4"
"Totally disagree","2004","general elemantary","","","","","4"
"Totally disagree","2004","higher vocational","","","","","4"
"Totally disagree","2004","in school","","","","","4"
"True entirely","2004","higher education","","","","","1"
"True entirely","2004","inadequately","","","","","1"
"True entirely","2004","vocational + Abi","","","","","1"
"True entirely","2004","in school","","","","","1"
"True entirely","2004","general elemantary","","","","","1"
"True entirely","2004","middle vocational","","","","","1"
"True entirely","2004","higher vocational","","","","","1"
"Rather not true","2005","inadequately","","","","","3"
"Rather not true","2005","middle vocational","","","","","3"
"Rather not true","2005","general elemantary","","","","","3"
"Rather not true","2005","in school","","","","","3"
"Rather not true","2005","vocational + Abi","","","","","3"
"Rather not true","2005","higher education","","","","","3"
"Rather not true","2005","higher vocational","","","","","3"
"Tends to agree","2005","inadequately","","","","","2"
"Tends to agree","2005","general elemantary","","","","","2"
"Tends to agree","2005","in school","","","","","2"
"Tends to agree","2005","higher education","","","","","2"
"Tends to agree","2005","vocational + Abi","","","","","2"
"Tends to agree","2005","higher vocational","","","","","2"
"Tends to agree","2005","middle vocational","","","","","2"
"Totally disagree","2005","inadequately","","","","","4"
"Totally disagree","2005","middle vocational","","","","","4"
"Totally disagree","2005","vocational + Abi","","","","","4"
"Totally disagree","2005","higher education","","","","","4"
"Totally disagree","2005","general elemantary","","","","","4"
"Totally disagree","2005","higher vocational","","","","","4"
"Totally disagree","2005","in school","","","","","4"
"True entirely","2005","higher education","","","","","1"
"True entirely","2005","in school","","","","","1"
"True entirely","2005","inadequately","","","","","1"
"True entirely","2005","general elemantary","","","","","1"
"True entirely","2005","vocational + Abi","","","","","1"
"True entirely","2005","middle vocational","","","","","1"
"True entirely","2005","higher vocational","","","","","1"
"Rather not true","2006","middle vocational","","","","","3"
"Rather not true","2006","in school","","","","","3"
"Rather not true","2006","inadequately","","","","","3"
"Rather not true","2006","general elemantary","","","","","3"
"Rather not true","2006","vocational + Abi","","","","","3"
"Rather not true","2006","higher education","","","","","3"
"Rather not true","2006","higher vocational","","","","","3"
"Tends to agree","2006","in school","","","","","2"
"Tends to agree","2006","inadequately","","","","","2"
"Tends to agree","2006","general elemantary","","","","","2"
"Tends to agree","2006","higher education","","","","","2"
"Tends to agree","2006","middle vocational","","","","","2"
"Tends to agree","2006","vocational + Abi","","","","","2"
"Tends to agree","2006","higher vocational","","","","","2"
"Totally disagree","2006","in school","","","","","4"
"Totally disagree","2006","inadequately","","","","","4"
"Totally disagree","2006","middle vocational","","","","","4"
