"plh0190","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"Tends to agree","1990","Lower Saxony","no migration background","","","","","2"
"Tends to agree","1990","Thuringia","indirect migration background","","","","","2"
"Tends to agree","1990","Bremen","no migration background","","","","","2"
"Tends to agree","1990","North Rhine-Westphalia","no migration background","","","","","2"
"Tends to agree","1990","North Rhine-Westphalia","indirect migration background","","","","","2"
"Tends to agree","1990","Hesse","no migration background","","","","","2"
"Tends to agree","1990","Hesse","indirect migration background","","","","","2"
"Tends to agree","1990","Rhineland-Palatinate,Saarland","no migration background","","","","","2"
"Tends to agree","1990","Rhineland-Palatinate,Saarland","indirect migration background","","","","","2"
"Tends to agree","1990","Baden-Württemberg","no migration background","","","","","2"
"Tends to agree","1990","Saxony","indirect migration background","","","","","2"
"Tends to agree","1990","Saxony-Anhalt","indirect migration background","","","","","2"
"Tends to agree","1990","Thuringia","no migration background","53","0.0975851660859504","0.0727620136395506","0.12240831853235","2"
"Tends to agree","1990","Thuringia","direct migration background","","","","","2"
"Tends to agree","1990","Rhineland-Palatinate,Saarland","direct migration background","","","","","2"
"Tends to agree","1990","Baden-Württemberg","direct migration background","","","","","2"
"Tends to agree","1990","Bavaria","direct migration background","","","","","2"
"Tends to agree","1990","Bavaria","indirect migration background","","","","","2"
"Tends to agree","1990","Brandenburg","indirect migration background","","","","","2"
"Tends to agree","1990","Mecklenburg-Western Pomerania","no migration background","36","0.081453491633299","0.0544446842088173","0.108462299057781","2"
"Tends to agree","1990","Mecklenburg-Western Pomerania","indirect migration background","","","","","2"
"Tends to agree","1990","Saxony","no migration background","101","0.0996931837729186","0.0811801709211012","0.118206196624736","2"
"Tends to agree","1990","Saxony","direct migration background","2","","","","2"
"Tends to agree","1990","Saxony-Anhalt","no migration background","76","0.122424186473936","0.0961971994201728","0.148651173527699","2"
"Tends to agree","1990","Saxony-Anhalt","direct migration background","3","","","","2"
"Tends to agree","1990","Baden-Württemberg","indirect migration background","","","","","2"
"Tends to agree","1990","Bavaria","no migration background","","","","","2"
"Tends to agree","1990","Berlin","no migration background","26","","","","2"
"Tends to agree","1990","Berlin","indirect migration background","","","","","2"
"Tends to agree","1990","Brandenburg","no migration background","56","0.103080320946958","0.0778062411292882","0.128354400764627","2"
"Tends to agree","1990","Brandenburg","direct migration background","4","","","","2"
"Tends to agree","1990","Mecklenburg-Western Pomerania","direct migration background","1","","","","2"
"Tends to agree","1990","Berlin","direct migration background","1","","","","2"
"Totally disagree","1990","Schleswig-Holstein","no migration background","","","","","4"
"Totally disagree","1990","Schleswig-Holstein","direct migration background","","","","","4"
"Totally disagree","1990","Hamburg","no migration background","","","","","4"
"Totally disagree","1990","Hamburg","direct migration background","","","","","4"
"Totally disagree","1990","Hamburg","indirect migration background","","","","","4"
"Totally disagree","1990","Hesse","indirect migration background","","","","","4"
"Totally disagree","1990","Rhineland-Palatinate,Saarland","no migration background","","","","","4"
"Totally disagree","1990","Schleswig-Holstein","indirect migration background","","","","","4"
"Totally disagree","1990","Rhineland-Palatinate,Saarland","indirect migration background","","","","","4"
"Totally disagree","1990","Baden-Württemberg","no migration background","","","","","4"
"Totally disagree","1990","Baden-Württemberg","direct migration background","","","","","4"
"Totally disagree","1990","Baden-Württemberg","indirect migration background","","","","","4"
"Totally disagree","1990","Bavaria","no migration background","","","","","4"
"Totally disagree","1990","Bavaria","direct migration background","","","","","4"
"Totally disagree","1990","Bavaria","indirect migration background","","","","","4"
"Totally disagree","1990","Berlin","no migration background","132","0.584756682366857","0.520370043454048","0.649143321279666","4"
"Totally disagree","1990","North Rhine-Westphalia","no migration background","","","","","4"
"Totally disagree","1990","North Rhine-Westphalia","direct migration background","","","","","4"
"Totally disagree","1990","North Rhine-Westphalia","indirect migration background","","","","","4"
"Totally disagree","1990","Hesse","no migration background","","","","","4"
"Totally disagree","1990","Hesse","direct migration background","","","","","4"
"Totally disagree","1990","Rhineland-Palatinate,Saarland","direct migration background","","","","","4"
"Totally disagree","1990","Lower Saxony","no migration background","","","","","4"
"Totally disagree","1990","Lower Saxony","direct migration background","","","","","4"
"Totally disagree","1990","Lower Saxony","indirect migration background","","","","","4"
"Totally disagree","1990","Bremen","no migration background","","","","","4"
"Totally disagree","1990","Bremen","direct migration background","","","","","4"
"Totally disagree","1990","Bremen","indirect migration background","","","","","4"
"Totally disagree","1990","Berlin","direct migration background","6","","","","4"
"Totally disagree","1990","Berlin","indirect migration background","","","","","4"
"Totally disagree","1990","Brandenburg","no migration background","305","0.541733258454011","0.500317786522118","0.583148730385904","4"
"Totally disagree","1990","Brandenburg","direct migration background","5","","","","4"
"Totally disagree","1990","Brandenburg","indirect migration background","","","","","4"
"Totally disagree","1990","Mecklenburg-Western Pomerania","no migration background","217","0.584299512563826","0.535635489533442","0.632963535594211","4"
"Totally disagree","1990","Mecklenburg-Western Pomerania","direct migration background","6","","","","4"
"Totally disagree","1990","Mecklenburg-Western Pomerania","indirect migration background","","","","","4"
"Totally disagree","1990","Saxony","no migration background","492","0.489517230678958","0.458626823274873","0.520407638083042","4"
"Totally disagree","1990","Saxony","direct migration background","15","","","","4"
"Totally disagree","1990","Saxony","indirect migration background","","","","","4"
"Totally disagree","1990","Saxony-Anhalt","no migration background","321","0.555881252369037","0.516124304830976","0.595638199907098","4"
"Totally disagree","1990","Saxony-Anhalt","direct migration background","10","","","","4"
"Totally disagree","1990","Saxony-Anhalt","indirect migration background","","","","","4"
"Totally disagree","1990","Thuringia","no migration background","312","0.584752395795624","0.543533012343727","0.62597177924752","4"
"Totally disagree","1990","Thuringia","direct migration background","9","","","","4"
"Totally disagree","1990","Thuringia","indirect migration background","1","","","","4"
"True entirely","1990","Schleswig-Holstein","no migration background","","","","","1"
"True entirely","1990","Schleswig-Holstein","direct migration background","","","","","1"
"True entirely","1990","Schleswig-Holstein","indirect migration background","","","","","1"
"True entirely","1990","Hamburg","no migration background","","","","","1"
"True entirely","1990","Hamburg","direct migration background","","","","","1"
"True entirely","1990","Hamburg","indirect migration background","","","","","1"
"True entirely","1990","Lower Saxony","no migration background","","","","","1"
"True entirely","1990","Lower Saxony","direct migration background","","","","","1"
"True entirely","1990","Lower Saxony","indirect migration background","","","","","1"
"True entirely","1990","Bremen","no migration background","","","","","1"
"True entirely","1990","Bremen","direct migration background","","","","","1"
"True entirely","1990","Bremen","indirect migration background","","","","","1"
"True entirely","1990","North Rhine-Westphalia","no migration background","","","","","1"
"True entirely","1990","North Rhine-Westphalia","direct migration background","","","","","1"
"True entirely","1990","North Rhine-Westphalia","indirect migration background","","","","","1"
"True entirely","1990","Hesse","no migration background","","","","","1"
"True entirely","1990","Hesse","direct migration background","","","","","1"
"True entirely","1990","Hesse","indirect migration background","","","","","1"
"True entirely","1990","Rhineland-Palatinate,Saarland","no migration background","","","","","1"
"True entirely","1990","Rhineland-Palatinate,Saarland","direct migration background","","","","","1"
"True entirely","1990","Rhineland-Palatinate,Saarland","indirect migration background","","","","","1"
"True entirely","1990","Baden-Württemberg","no migration background","","","","","1"
"True entirely","1990","Baden-Württemberg","direct migration background","","","","","1"
"True entirely","1990","Baden-Württemberg","indirect migration background","","","","","1"
"True entirely","1990","Bavaria","no migration background","","","","","1"
"True entirely","1990","Bavaria","direct migration background","","","","","1"
"True entirely","1990","Bavaria","indirect migration background","","","","","1"
"True entirely","1990","Berlin","no migration background","7","","","","1"
"True entirely","1990","Berlin","direct migration background","","","","","1"
"True entirely","1990","Berlin","indirect migration background","","","","","1"
"True entirely","1990","Brandenburg","no migration background","33","0.061763701393799","0.0417543289493635","0.0817730738382346","1"
"True entirely","1990","Brandenburg","direct migration background","1","","","","1"
"True entirely","1990","Brandenburg","indirect migration background","","","","","1"
"True entirely","1990","Mecklenburg-Western Pomerania","no migration background","20","","","","1"
"True entirely","1990","Mecklenburg-Western Pomerania","direct migration background","","","","","1"
"True entirely","1990","Mecklenburg-Western Pomerania","indirect migration background","","","","","1"
"True entirely","1990","Saxony","no migration background","57","0.0547634452805396","0.0407041116713195","0.0688227788897597","1"
"True entirely","1990","Saxony","direct migration background","1","","","","1"
"True entirely","1990","Saxony","indirect migration background","","","","","1"
"True entirely","1990","Saxony-Anhalt","no migration background","34","0.052220528438949","0.034419432291721","0.070021624586177","1"
"True entirely","1990","Saxony-Anhalt","direct migration background","4","","","","1"
"True entirely","1990","Saxony-Anhalt","indirect migration background","","","","","1"
"True entirely","1990","Thuringia","no migration background","38","0.0643559458207949","0.0438296025021286","0.0848822891394612","1"
"True entirely","1990","Thuringia","direct migration background","2","","","","1"
"True entirely","1990","Thuringia","indirect migration background","","","","","1"
"Rather not true","1991","Lower Saxony","indirect migration background","","","","","3"
"Rather not true","1991","Brandenburg","indirect migration background","","","","","3"
"Rather not true","1991","Lower Saxony","direct migration background","","","","","3"
"Rather not true","1991","Schleswig-Holstein","no migration background","","","","","3"
"Rather not true","1991","Schleswig-Holstein","indirect migration background","","","","","3"
"Rather not true","1991","Brandenburg","no migration background","194","0.321147690502278","0.283849316718384","0.358446064286173","3"
"Rather not true","1991","Berlin","indirect migration background","","","","","3"
"Rather not true","1991","Hamburg","direct migration background","","","","","3"
"Rather not true","1991","Mecklenburg-Western Pomerania","no migration background","130","0.289383518478743","0.244888009648525","0.333879027308961","3"
"Rather not true","1991","Mecklenburg-Western Pomerania","direct migration background","4","","","","3"
"Rather not true","1991","Mecklenburg-Western Pomerania","indirect migration background","","","","","3"
"Rather not true","1991","Saxony","direct migration background","11","","","","3"
"Rather not true","1991","Schleswig-Holstein","direct migration background","","","","","3"
"Rather not true","1991","Saxony-Anhalt","indirect migration background","","","","","3"
"Rather not true","1991","Hamburg","indirect migration background","","","","","3"
"Rather not true","1991","Lower Saxony","no migration background","1","","","","3"
"Rather not true","1991","Thuringia","direct migration background","7","","","","3"
"Rather not true","1991","Hamburg","no migration background","","","","","3"
"Rather not true","1991","Saxony","indirect migration background","","","","","3"
"Rather not true","1991","Saxony-Anhalt","no migration background","170","0.236620484146678","0.204862692706786","0.26837827558657","3"
"Rather not true","1991","Bremen","no migration background","","","","","3"
"Rather not true","1991","Bremen","direct migration background","","","","","3"
"Rather not true","1991","Bremen","indirect migration background","","","","","3"
"Rather not true","1991","North Rhine-Westphalia","no migration background","2","","","","3"
"Rather not true","1991","North Rhine-Westphalia","direct migration background","","","","","3"
"Rather not true","1991","Baden-Württemberg","indirect migration background","","","","","3"
"Rather not true","1991","Bavaria","no migration background","4","","","","3"
"Rather not true","1991","Bavaria","direct migration background","","","","","3"
"Rather not true","1991","Bavaria","indirect migration background","","","","","3"
"Rather not true","1991","Berlin","no migration background","65","0.27779413754968","0.218335919806363","0.337252355292996","3"
"Rather not true","1991","Berlin","direct migration background","3","","","","3"
"Rather not true","1991","Brandenburg","direct migration background","5","","","","3"
"Rather not true","1991","Saxony","no migration background","329","0.29946981796953","0.272216261932776","0.326723374006284","3"
"Rather not true","1991","Saxony-Anhalt","direct migration background","6","","","","3"
"Rather not true","1991","Thuringia","no migration background","207","0.331495143175289","0.294290135243001","0.368700151107578","3"
"Rather not true","1991","Thuringia","indirect migration background","","","","","3"
"Rather not true","1991","North Rhine-Westphalia","indirect migration background","","","","","3"
"Rather not true","1991","Hesse","no migration background","1","","","","3"
"Rather not true","1991","Hesse","direct migration background","","","","","3"
"Rather not true","1991","Hesse","indirect migration background","","","","","3"
"Rather not true","1991","Rhineland-Palatinate,Saarland","no migration background","","","","","3"
"Rather not true","1991","Rhineland-Palatinate,Saarland","direct migration background","","","","","3"
"Rather not true","1991","Rhineland-Palatinate,Saarland","indirect migration background","","","","","3"
"Rather not true","1991","Baden-Württemberg","no migration background","3","","","","3"
"Rather not true","1991","Baden-Württemberg","direct migration background","","","","","3"
"Tends to agree","1991","Schleswig-Holstein","direct migration background","","","","","2"
"Tends to agree","1991","Schleswig-Holstein","no migration background","","","","","2"
"Tends to agree","1991","Hamburg","no migration background","","","","","2"
"Tends to agree","1991","Schleswig-Holstein","indirect migration background","","","","","2"
"Tends to agree","1991","Lower Saxony","direct migration background","","","","","2"
"Tends to agree","1991","Hamburg","indirect migration background","","","","","2"
"Tends to agree","1991","Lower Saxony","no migration background","","","","","2"
"Tends to agree","1991","Hamburg","direct migration background","","","","","2"
"Tends to agree","1991","Lower Saxony","indirect migration background","","","","","2"
"Tends to agree","1991","Bremen","no migration background","","","","","2"
"Tends to agree","1991","Hesse","direct migration background","","","","","2"
"Tends to agree","1991","Rhineland-Palatinate,Saarland","no migration background","","","","","2"
"Tends to agree","1991","Saxony-Anhalt","indirect migration background","1","","","","2"
"Tends to agree","1991","Thuringia","indirect migration background","","","","","2"
"Tends to agree","1991","Bremen","direct migration background","","","","","2"
"Tends to agree","1991","Bremen","indirect migration background","","","","","2"
"Tends to agree","1991","North Rhine-Westphalia","direct migration background","","","","","2"
"Tends to agree","1991","Hesse","indirect migration background","","","","","2"
"Tends to agree","1991","North Rhine-Westphalia","no migration background","1","","","","2"
"Tends to agree","1991","North Rhine-Westphalia","indirect migration background","","","","","2"
"Tends to agree","1991","Hesse","no migration background","","","","","2"
"Tends to agree","1991","Rhineland-Palatinate,Saarland","direct migration background","","","","","2"
"Tends to agree","1991","Rhineland-Palatinate,Saarland","indirect migration background","","","","","2"
"Tends to agree","1991","Baden-Württemberg","no migration background","1","","","","2"
"Tends to agree","1991","Baden-Württemberg","direct migration background","","","","","2"
"Tends to agree","1991","Mecklenburg-Western Pomerania","indirect migration background","","","","","2"
"Tends to agree","1991","Saxony","no migration background","127","0.111884267281282","0.0931277364734851","0.130640798089078","2"
"Tends to agree","1991","Saxony","indirect migration background","1","","","","2"
"Tends to agree","1991","Saxony-Anhalt","no migration background","81","0.105962254675797","0.0829633372186607","0.128961172132933","2"
"Tends to agree","1991","Saxony-Anhalt","direct migration background","3","","","","2"
"Tends to agree","1991","Thuringia","no migration background","58","0.0802633930878157","0.0587899825602398","0.101736803615392","2"
"Tends to agree","1991","Thuringia","direct migration background","3","","","","2"
"Tends to agree","1991","Baden-Württemberg","indirect migration background","","","","","2"
"Tends to agree","1991","Bavaria","no migration background","","","","","2"
"Tends to agree","1991","Bavaria","direct migration background","","","","","2"
"Tends to agree","1991","Bavaria","indirect migration background","","","","","2"
"Tends to agree","1991","Berlin","indirect migration background","","","","","2"
"Tends to agree","1991","Brandenburg","no migration background","54","0.0937034975759739","0.0704245738035695","0.116982421348378","2"
"Tends to agree","1991","Brandenburg","indirect migration background","","","","","2"
"Tends to agree","1991","Mecklenburg-Western Pomerania","no migration background","36","0.0892331611562168","0.061260847642201","0.117205474670233","2"
"Tends to agree","1991","Mecklenburg-Western Pomerania","direct migration background","1","","","","2"
"Tends to agree","1991","Saxony","direct migration background","4","","","","2"
"Tends to agree","1991","Berlin","no migration background","34","0.126421732174853","0.0823072055627605","0.170536258786945","2"
"Tends to agree","1991","Berlin","direct migration background","","","","","2"
"Tends to agree","1991","Brandenburg","direct migration background","1","","","","2"
"Totally disagree","1991","Schleswig-Holstein","no migration background","3","","","","4"
"Totally disagree","1991","Schleswig-Holstein","direct migration background","","","","","4"
"Totally disagree","1991","Schleswig-Holstein","indirect migration background","","","","","4"
"Totally disagree","1991","Hamburg","no migration background","","","","","4"
"Totally disagree","1991","Hamburg","direct migration background","","","","","4"
"Totally disagree","1991","Hamburg","indirect migration background","","","","","4"
"Totally disagree","1991","Hesse","indirect migration background","","","","","4"
"Totally disagree","1991","Rhineland-Palatinate,Saarland","no migration background","3","","","","4"
"Totally disagree","1991","Rhineland-Palatinate,Saarland","indirect migration background","","","","","4"
"Totally disagree","1991","Baden-Württemberg","no migration background","2","","","","4"
"Totally disagree","1991","Baden-Württemberg","direct migration background","","","","","4"
"Totally disagree","1991","Baden-Württemberg","indirect migration background","","","","","4"
"Totally disagree","1991","Bavaria","no migration background","4","","","","4"
"Totally disagree","1991","Bavaria","direct migration background","","","","","4"
"Totally disagree","1991","Bavaria","indirect migration background","","","","","4"
"Totally disagree","1991","Berlin","no migration background","105","0.529375745030015","0.463117639130681","0.595633850929348","4"
"Totally disagree","1991","North Rhine-Westphalia","no migration background","4","","","","4"
"Totally disagree","1991","North Rhine-Westphalia","direct migration background","","","","","4"
"Totally disagree","1991","North Rhine-Westphalia","indirect migration background","","","","","4"
"Totally disagree","1991","Hesse","no migration background","4","","","","4"
"Totally disagree","1991","Hesse","direct migration background","","","","","4"
"Totally disagree","1991","Rhineland-Palatinate,Saarland","direct migration background","","","","","4"
"Totally disagree","1991","Lower Saxony","no migration background","","","","","4"
"Totally disagree","1991","Lower Saxony","direct migration background","","","","","4"
"Totally disagree","1991","Lower Saxony","indirect migration background","","","","","4"
"Totally disagree","1991","Bremen","no migration background","","","","","4"
"Totally disagree","1991","Bremen","direct migration background","","","","","4"
"Totally disagree","1991","Bremen","indirect migration background","","","","","4"
"Totally disagree","1991","Berlin","direct migration background","8","","","","4"
"Totally disagree","1991","Berlin","indirect migration background","","","","","4"
"Totally disagree","1991","Brandenburg","no migration background","325","0.538628037917359","0.498806326297642","0.578449749537077","4"
"Totally disagree","1991","Brandenburg","direct migration background","9","","","","4"
"Totally disagree","1991","Brandenburg","indirect migration background","","","","","4"
"Totally disagree","1991","Mecklenburg-Western Pomerania","no migration background","202","0.544773879336476","0.495910514735904","0.593637243937048","4"
"Totally disagree","1991","Mecklenburg-Western Pomerania","direct migration background","5","","","","4"
"Totally disagree","1991","Mecklenburg-Western Pomerania","indirect migration background","","","","","4"
"Totally disagree","1991","Saxony","no migration background","557","0.523557399976346","0.49383932554623","0.553275474406462","4"
"Totally disagree","1991","Saxony","direct migration background","15","","","","4"
"Totally disagree","1991","Saxony","indirect migration background","","","","","4"
"Totally disagree","1991","Saxony-Anhalt","no migration background","405","0.622246960451038","0.586019386838312","0.658474534063765","4"
"Totally disagree","1991","Saxony-Anhalt","direct migration background","16","","","","4"
"Totally disagree","1991","Saxony-Anhalt","indirect migration background","","","","","4"
"Totally disagree","1991","Thuringia","no migration background","310","0.510480737323374","0.470972731818973","0.549988742827776","4"
"Totally disagree","1991","Thuringia","direct migration background","9","","","","4"
"Totally disagree","1991","Thuringia","indirect migration background","","","","","4"
"True entirely","1991","Schleswig-Holstein","no migration background","","","","","1"
"True entirely","1991","Schleswig-Holstein","direct migration background","","","","","1"
"True entirely","1991","Schleswig-Holstein","indirect migration background","","","","","1"
"True entirely","1991","Hamburg","no migration background","","","","","1"
"True entirely","1991","Hamburg","direct migration background","","","","","1"
"True entirely","1991","Hamburg","indirect migration background","","","","","1"
"True entirely","1991","Lower Saxony","no migration background","","","","","1"
"True entirely","1991","Lower Saxony","direct migration background","","","","","1"
"True entirely","1991","Lower Saxony","indirect migration background","","","","","1"
"True entirely","1991","Bremen","no migration background","","","","","1"
"True entirely","1991","Bremen","direct migration background","","","","","1"
"True entirely","1991","Bremen","indirect migration background","","","","","1"
"True entirely","1991","North Rhine-Westphalia","no migration background","","","","","1"
"True entirely","1991","North Rhine-Westphalia","direct migration background","","","","","1"
"True entirely","1991","North Rhine-Westphalia","indirect migration background","","","","","1"
"True entirely","1991","Hesse","no migration background","","","","","1"
"True entirely","1991","Hesse","direct migration background","","","","","1"
"True entirely","1991","Hesse","indirect migration background","","","","","1"
"True entirely","1991","Rhineland-Palatinate,Saarland","no migration background","","","","","1"
"True entirely","1991","Rhineland-Palatinate,Saarland","direct migration background","","","","","1"
"True entirely","1991","Rhineland-Palatinate,Saarland","indirect migration background","","","","","1"
"True entirely","1991","Baden-Württemberg","no migration background","2","","","","1"
"True entirely","1991","Baden-Württemberg","direct migration background","","","","","1"
"True entirely","1991","Baden-Württemberg","indirect migration background","","","","","1"
"True entirely","1991","Bavaria","no migration background","","","","","1"
"True entirely","1991","Bavaria","direct migration background","","","","","1"
"True entirely","1991","Bavaria","indirect migration background","","","","","1"
"True entirely","1991","Berlin","no migration background","14","","","","1"
"True entirely","1991","Berlin","direct migration background","2","","","","1"
"True entirely","1991","Berlin","indirect migration background","","","","","1"
"True entirely","1991","Brandenburg","no migration background","29","","","","1"
"True entirely","1991","Brandenburg","direct migration background","2","","","","1"
"True entirely","1991","Brandenburg","indirect migration background","","","","","1"
"True entirely","1991","Mecklenburg-Western Pomerania","no migration background","31","0.0766094410285642","0.0505121454209969","0.102706736636132","1"
"True entirely","1991","Mecklenburg-Western Pomerania","direct migration background","1","","","","1"
"True entirely","1991","Mecklenburg-Western Pomerania","indirect migration background","","","","","1"
"True entirely","1991","Saxony","no migration background","72","0.0650885147728426","0.0504103874602481","0.0797666420854371","1"
"True entirely","1991","Saxony","direct migration background","3","","","","1"
"True entirely","1991","Saxony","indirect migration background","","","","","1"
"True entirely","1991","Saxony-Anhalt","no migration background","32","0.0351703007264865","0.0214055850672474","0.0489350163857256","1"
"True entirely","1991","Saxony-Anhalt","direct migration background","3","","","","1"
"True entirely","1991","Saxony-Anhalt","indirect migration background","","","","","1"
"True entirely","1991","Thuringia","no migration background","40","0.0777607264135206","0.0565960080386351","0.0989254447884062","1"
"True entirely","1991","Thuringia","direct migration background","","","","","1"
"True entirely","1991","Thuringia","indirect migration background","","","","","1"
"Rather not true","1992","Schleswig-Holstein","direct migration background","","","","","3"
"Rather not true","1992","Schleswig-Holstein","no migration background","78","0.383356905633504","0.319968116913201","0.446745694353807","3"
"Rather not true","1992","Schleswig-Holstein","indirect migration background","","","","","3"
"Rather not true","1992","Hamburg","indirect migration background","1","","","","3"
"Rather not true","1992","Lower Saxony","no migration background","265","0.349367214129357","0.315757301041485","0.382977127217228","3"
"Rather not true","1992","Lower Saxony","direct migration background","12","","","","3"
"Rather not true","1992","Mecklenburg-Western Pomerania","indirect migration background","","","","","3"
"Rather not true","1992","Hamburg","direct migration background","","","","","3"
"Rather not true","1992","Thuringia","indirect migration background","2","","","","3"
"Rather not true","1992","Lower Saxony","indirect migration background","3","","","","3"
"Rather not true","1992","Saxony","no migration background","343","0.313376818504918","0.285372793931871","0.341380843077964","3"
"Rather not true","1992","Saxony-Anhalt","direct migration background","7","","","","3"
"Rather not true","1992","Hamburg","no migration background","43","0.441229575001359","0.342922660287241","0.539536489715478","3"
"Rather not true","1992","Bremen","no migration background","15","","","","3"
"Rather not true","1992","Bremen","direct migration background","1","","","","3"
"Rather not true","1992","Bremen","indirect migration background","","","","","3"
"Rather not true","1992","North Rhine-Westphalia","no migration background","550","0.320933451882239","0.298941528225459","0.342925375539019","3"
"Rather not true","1992","North Rhine-Westphalia","direct migration background","36","0.327206916689066","0.234313048023725","0.420100785354408","3"
"Rather not true","1992","Berlin","indirect migration background","1","","","","3"
"Rather not true","1992","Brandenburg","no migration background","178","0.317645019873138","0.280046854671841","0.355243185074434","3"
"Rather not true","1992","Brandenburg","indirect migration background","1","","","","3"
"Rather not true","1992","Mecklenburg-Western Pomerania","no migration background","122","0.331904777314936","0.282215294282387","0.381594260347485","3"
"Rather not true","1992","Mecklenburg-Western Pomerania","direct migration background","7","","","","3"
"Rather not true","1992","Saxony","direct migration background","9","","","","3"
"Rather not true","1992","Saxony","indirect migration background","1","","","","3"
"Rather not true","1992","Saxony-Anhalt","no migration background","213","0.305819210335373","0.271514784835064","0.340123635835683","3"
"Rather not true","1992","Saxony-Anhalt","indirect migration background","1","","","","3"
"Rather not true","1992","Thuringia","no migration background","215","0.347260303557565","0.309385418079361","0.385135189035768","3"
"Rather not true","1992","Thuringia","direct migration background","5","","","","3"
"Rather not true","1992","North Rhine-Westphalia","indirect migration background","6","","","","3"
"Rather not true","1992","Hesse","no migration background","183","0.319635873123516","0.281552508566963","0.35771923768007","3"
"Rather not true","1992","Hesse","direct migration background","16","","","","3"
"Rather not true","1992","Hesse","indirect migration background","2","","","","3"
"Rather not true","1992","Rhineland-Palatinate,Saarland","no migration background","181","0.35935964811407","0.318079978590677","0.400639317637463","3"
