"plh0190","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence"
"True entirely","1990","Berlin","in school","","","",""
"True entirely","1990","Berlin","inadequately","","","",""
"True entirely","1990","Berlin","general elemantary","1","","",""
"True entirely","1990","Berlin","middle vocational","3","","",""
"True entirely","1990","Berlin","vocational + Abi","","","",""
"True entirely","1990","Berlin","higher vocational","","","",""
"True entirely","1990","Berlin","higher education","2","","",""
"True entirely","1990","Brandenburg","in school","","","",""
"True entirely","1990","Brandenburg","inadequately","","","",""
"True entirely","1990","Brandenburg","general elemantary","3","","",""
"True entirely","1990","Brandenburg","middle vocational","17","","",""
"True entirely","1990","Brandenburg","vocational + Abi","","","",""
"True entirely","1990","Brandenburg","higher vocational","1","","",""
"True entirely","1990","Brandenburg","higher education","13","","",""
"True entirely","1990","Mecklenburg-Western Pomerania","in school","1","","",""
"True entirely","1990","Mecklenburg-Western Pomerania","inadequately","","","",""
"True entirely","1990","Mecklenburg-Western Pomerania","general elemantary","2","","",""
"True entirely","1990","Mecklenburg-Western Pomerania","middle vocational","11","","",""
"True entirely","1990","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"True entirely","1990","Mecklenburg-Western Pomerania","higher vocational","1","","",""
"True entirely","1990","Mecklenburg-Western Pomerania","higher education","5","","",""
"True entirely","1990","Saxony","in school","","","",""
"True entirely","1990","Saxony","inadequately","","","",""
"True entirely","1990","Saxony","general elemantary","4","","",""
"True entirely","1990","Saxony","middle vocational","39","0.062493266513316","0.043378827977576","0.0816077050490561"
"True entirely","1990","Saxony","vocational + Abi","2","","",""
"True entirely","1990","Saxony","higher vocational","4","","",""
"True entirely","1990","Saxony","higher education","9","","",""
"True entirely","1990","Saxony-Anhalt","in school","","","",""
"True entirely","1990","Saxony-Anhalt","inadequately","","","",""
"True entirely","1990","Saxony-Anhalt","general elemantary","3","","",""
"True entirely","1990","Saxony-Anhalt","middle vocational","21","","",""
"True entirely","1990","Saxony-Anhalt","vocational + Abi","1","","",""
"True entirely","1990","Saxony-Anhalt","higher vocational","5","","",""
"True entirely","1990","Saxony-Anhalt","higher education","8","","",""
"True entirely","1990","Thuringia","in school","","","",""
"True entirely","1990","Thuringia","inadequately","","","",""
"True entirely","1990","Thuringia","general elemantary","2","","",""
"True entirely","1990","Thuringia","middle vocational","33","0.076717600004391","0.0503712874288327","0.103063912579949"
"True entirely","1990","Thuringia","vocational + Abi","","","",""
"True entirely","1990","Thuringia","higher vocational","1","","",""
"True entirely","1990","Thuringia","higher education","4","","",""
"Tends to agree","1990","Schleswig-Holstein","in school","","","",""
"Tends to agree","1990","Schleswig-Holstein","inadequately","","","",""
"Tends to agree","1990","Schleswig-Holstein","general elemantary","","","",""
"Tends to agree","1990","Schleswig-Holstein","middle vocational","","","",""
"Tends to agree","1990","Schleswig-Holstein","vocational + Abi","","","",""
"Tends to agree","1990","Schleswig-Holstein","higher vocational","","","",""
"Tends to agree","1990","Schleswig-Holstein","higher education","","","",""
"Tends to agree","1990","Hamburg","in school","","","",""
"Tends to agree","1990","Hamburg","inadequately","","","",""
"Tends to agree","1990","Hamburg","general elemantary","","","",""
"Tends to agree","1990","Hamburg","middle vocational","","","",""
"Tends to agree","1990","Hamburg","vocational + Abi","","","",""
"Tends to agree","1990","Hamburg","higher vocational","","","",""
"Tends to agree","1990","Hamburg","higher education","","","",""
"Tends to agree","1990","Lower Saxony","in school","","","",""
"Tends to agree","1990","Lower Saxony","inadequately","","","",""
"Tends to agree","1990","Lower Saxony","general elemantary","","","",""
"Tends to agree","1990","Lower Saxony","middle vocational","","","",""
"Tends to agree","1990","Lower Saxony","vocational + Abi","","","",""
"Tends to agree","1990","Lower Saxony","higher vocational","","","",""
"Tends to agree","1990","Lower Saxony","higher education","","","",""
"Tends to agree","1990","Bremen","in school","","","",""
"Tends to agree","1990","Bremen","inadequately","","","",""
"Tends to agree","1990","Bremen","general elemantary","","","",""
"Tends to agree","1990","Bremen","middle vocational","","","",""
"Tends to agree","1990","Bremen","vocational + Abi","","","",""
"Tends to agree","1990","Bremen","higher vocational","","","",""
"Tends to agree","1990","Bremen","higher education","","","",""
"Tends to agree","1990","North Rhine-Westphalia","in school","","","",""
"Tends to agree","1990","North Rhine-Westphalia","inadequately","","","",""
"Tends to agree","1990","North Rhine-Westphalia","general elemantary","","","",""
"Tends to agree","1990","North Rhine-Westphalia","middle vocational","","","",""
"Tends to agree","1990","North Rhine-Westphalia","vocational + Abi","","","",""
"Tends to agree","1990","North Rhine-Westphalia","higher vocational","","","",""
"Tends to agree","1990","North Rhine-Westphalia","higher education","","","",""
"Tends to agree","1990","Hesse","in school","","","",""
"Tends to agree","1990","Hesse","inadequately","","","",""
"Tends to agree","1990","Hesse","general elemantary","","","",""
"Tends to agree","1990","Hesse","middle vocational","","","",""
"Tends to agree","1990","Hesse","vocational + Abi","","","",""
"Tends to agree","1990","Hesse","higher vocational","","","",""
"Tends to agree","1990","Hesse","higher education","","","",""
"Tends to agree","1990","Rhineland-Palatinate,Saarland","in school","","","",""
"Tends to agree","1990","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Tends to agree","1990","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Tends to agree","1990","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Tends to agree","1990","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Tends to agree","1990","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Tends to agree","1990","Rhineland-Palatinate,Saarland","higher education","","","",""
"Tends to agree","1990","Baden-Württemberg","in school","","","",""
"Tends to agree","1990","Baden-Württemberg","inadequately","","","",""
"Tends to agree","1990","Baden-Württemberg","general elemantary","","","",""
"Tends to agree","1990","Baden-Württemberg","middle vocational","","","",""
"Tends to agree","1990","Baden-Württemberg","vocational + Abi","","","",""
"Tends to agree","1990","Baden-Württemberg","higher vocational","","","",""
"Tends to agree","1990","Baden-Württemberg","higher education","","","",""
"Tends to agree","1990","Bavaria","in school","","","",""
"Tends to agree","1990","Bavaria","inadequately","","","",""
"Tends to agree","1990","Bavaria","general elemantary","","","",""
"Tends to agree","1990","Bavaria","middle vocational","","","",""
"Tends to agree","1990","Bavaria","vocational + Abi","","","",""
"Tends to agree","1990","Bavaria","higher vocational","","","",""
"Tends to agree","1990","Bavaria","higher education","","","",""
"Tends to agree","1990","Berlin","in school","","","",""
"Tends to agree","1990","Berlin","inadequately","","","",""
"Tends to agree","1990","Berlin","general elemantary","","","",""
"Tends to agree","1990","Berlin","middle vocational","13","","",""
"Tends to agree","1990","Berlin","vocational + Abi","1","","",""
"Tends to agree","1990","Berlin","higher vocational","","","",""
"Tends to agree","1990","Berlin","higher education","13","","",""
"Tends to agree","1990","Brandenburg","in school","","","",""
"Tends to agree","1990","Brandenburg","inadequately","","","",""
"Tends to agree","1990","Brandenburg","general elemantary","3","","",""
"Tends to agree","1990","Brandenburg","middle vocational","34","0.108081701233273","0.0736300995802022","0.142533302886344"
"Tends to agree","1990","Brandenburg","vocational + Abi","1","","",""
"Tends to agree","1990","Brandenburg","higher vocational","6","","",""
"Tends to agree","1990","Brandenburg","higher education","16","","",""
"Tends to agree","1990","Mecklenburg-Western Pomerania","in school","","","",""
"Tends to agree","1990","Mecklenburg-Western Pomerania","inadequately","","","",""
"Tends to agree","1990","Mecklenburg-Western Pomerania","general elemantary","6","","",""
"Tends to agree","1990","Mecklenburg-Western Pomerania","middle vocational","21","","",""
"Tends to agree","1990","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Tends to agree","1990","Mecklenburg-Western Pomerania","higher vocational","2","","",""
"Tends to agree","1990","Mecklenburg-Western Pomerania","higher education","8","","",""
"Tends to agree","1990","Saxony","in school","","","",""
"Tends to agree","1990","Saxony","inadequately","1","","",""
"Tends to agree","1990","Saxony","general elemantary","11","","",""
"Tends to agree","1990","Saxony","middle vocational","59","0.0932011962688951","0.0702437303876418","0.116158662150148"
"Tends to agree","1990","Saxony","vocational + Abi","4","","",""
"Tends to agree","1990","Saxony","higher vocational","4","","",""
"Tends to agree","1990","Saxony","higher education","24","","",""
"Tends to agree","1990","Saxony-Anhalt","in school","","","",""
"Tends to agree","1990","Saxony-Anhalt","inadequately","","","",""
"Tends to agree","1990","Saxony-Anhalt","general elemantary","8","","",""
"Tends to agree","1990","Saxony-Anhalt","middle vocational","48","0.12961563648495","0.0949195030626013","0.164311769907299"
"Tends to agree","1990","Saxony-Anhalt","vocational + Abi","2","","",""
"Tends to agree","1990","Saxony-Anhalt","higher vocational","3","","",""
"Tends to agree","1990","Saxony-Anhalt","higher education","18","","",""
"Tends to agree","1990","Thuringia","in school","","","",""
"Tends to agree","1990","Thuringia","inadequately","","","",""
"Tends to agree","1990","Thuringia","general elemantary","5","","",""
"Tends to agree","1990","Thuringia","middle vocational","38","0.106548680828092","0.0760054803155915","0.137091881340593"
"Tends to agree","1990","Thuringia","vocational + Abi","","","",""
"Tends to agree","1990","Thuringia","higher vocational","1","","",""
"Tends to agree","1990","Thuringia","higher education","9","","",""
"Rather not true","1990","Schleswig-Holstein","in school","","","",""
"Rather not true","1990","Schleswig-Holstein","inadequately","","","",""
"Rather not true","1990","Schleswig-Holstein","general elemantary","","","",""
"Rather not true","1990","Schleswig-Holstein","middle vocational","","","",""
"Rather not true","1990","Schleswig-Holstein","vocational + Abi","","","",""
"Rather not true","1990","Schleswig-Holstein","higher vocational","","","",""
"Rather not true","1990","Schleswig-Holstein","higher education","","","",""
"Rather not true","1990","Hamburg","in school","","","",""
"Rather not true","1990","Hamburg","inadequately","","","",""
"Rather not true","1990","Hamburg","general elemantary","","","",""
"Rather not true","1990","Hamburg","middle vocational","","","",""
"Rather not true","1990","Hamburg","vocational + Abi","","","",""
"Rather not true","1990","Hamburg","higher vocational","","","",""
"Rather not true","1990","Hamburg","higher education","","","",""
"Rather not true","1990","Lower Saxony","in school","","","",""
"Rather not true","1990","Lower Saxony","inadequately","","","",""
"Rather not true","1990","Lower Saxony","general elemantary","","","",""
"Rather not true","1990","Lower Saxony","middle vocational","","","",""
"Rather not true","1990","Lower Saxony","vocational + Abi","","","",""
"Rather not true","1990","Lower Saxony","higher vocational","","","",""
"Rather not true","1990","Lower Saxony","higher education","","","",""
"Rather not true","1990","Bremen","in school","","","",""
"Rather not true","1990","Bremen","inadequately","","","",""
"Rather not true","1990","Bremen","general elemantary","","","",""
"Rather not true","1990","Bremen","middle vocational","","","",""
"Rather not true","1990","Bremen","vocational + Abi","","","",""
"Rather not true","1990","Bremen","higher vocational","","","",""
"Rather not true","1990","Bremen","higher education","","","",""
"Rather not true","1990","North Rhine-Westphalia","in school","","","",""
"Rather not true","1990","North Rhine-Westphalia","inadequately","","","",""
"Rather not true","1990","North Rhine-Westphalia","general elemantary","","","",""
"Rather not true","1990","North Rhine-Westphalia","middle vocational","","","",""
"Rather not true","1990","North Rhine-Westphalia","vocational + Abi","","","",""
"Rather not true","1990","North Rhine-Westphalia","higher vocational","","","",""
"Rather not true","1990","North Rhine-Westphalia","higher education","","","",""
"Rather not true","1990","Hesse","in school","","","",""
"Rather not true","1990","Hesse","inadequately","","","",""
"Rather not true","1990","Hesse","general elemantary","","","",""
"Rather not true","1990","Hesse","middle vocational","","","",""
"Rather not true","1990","Hesse","vocational + Abi","","","",""
"Rather not true","1990","Hesse","higher vocational","","","",""
"Rather not true","1990","Hesse","higher education","","","",""
"Rather not true","1990","Rhineland-Palatinate,Saarland","in school","","","",""
"Rather not true","1990","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Rather not true","1990","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Rather not true","1990","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Rather not true","1990","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Rather not true","1990","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Rather not true","1990","Rhineland-Palatinate,Saarland","higher education","","","",""
"Rather not true","1990","Baden-Württemberg","in school","","","",""
"Rather not true","1990","Baden-Württemberg","inadequately","","","",""
"Rather not true","1990","Baden-Württemberg","general elemantary","","","",""
"Rather not true","1990","Baden-Württemberg","middle vocational","","","",""
"Rather not true","1990","Baden-Württemberg","vocational + Abi","","","",""
"Rather not true","1990","Baden-Württemberg","higher vocational","","","",""
"Rather not true","1990","Baden-Württemberg","higher education","","","",""
"Rather not true","1990","Bavaria","in school","","","",""
"Rather not true","1990","Bavaria","inadequately","","","",""
"Rather not true","1990","Bavaria","general elemantary","","","",""
"Rather not true","1990","Bavaria","middle vocational","","","",""
"Rather not true","1990","Bavaria","vocational + Abi","","","",""
"Rather not true","1990","Bavaria","higher vocational","","","",""
"Rather not true","1990","Bavaria","higher education","","","",""
"Rather not true","1990","Berlin","in school","","","",""
"Rather not true","1990","Berlin","inadequately","","","",""
"Rather not true","1990","Berlin","general elemantary","4","","",""
"Rather not true","1990","Berlin","middle vocational","35","0.326651793935068","0.237789283200787","0.41551430466935"
"Rather not true","1990","Berlin","vocational + Abi","2","","",""
"Rather not true","1990","Berlin","higher vocational","3","","",""
"Rather not true","1990","Berlin","higher education","18","","",""
"Rather not true","1990","Brandenburg","in school","","","",""
"Rather not true","1990","Brandenburg","inadequately","","","",""
"Rather not true","1990","Brandenburg","general elemantary","12","","",""
"Rather not true","1990","Brandenburg","middle vocational","89","0.298453457133344","0.247679928670856","0.349226985595833"
"Rather not true","1990","Brandenburg","vocational + Abi","6","","",""
"Rather not true","1990","Brandenburg","higher vocational","7","","",""
"Rather not true","1990","Brandenburg","higher education","51","0.29751351863773","0.226454064574173","0.368572972701287"
"Rather not true","1990","Mecklenburg-Western Pomerania","in school","","","",""
"Rather not true","1990","Mecklenburg-Western Pomerania","inadequately","","","",""
"Rather not true","1990","Mecklenburg-Western Pomerania","general elemantary","17","","",""
"Rather not true","1990","Mecklenburg-Western Pomerania","middle vocational","72","0.299135833775969","0.240216850094727","0.358054817457212"
"Rather not true","1990","Mecklenburg-Western Pomerania","vocational + Abi","1","","",""
"Rather not true","1990","Mecklenburg-Western Pomerania","higher vocational","4","","",""
"Rather not true","1990","Mecklenburg-Western Pomerania","higher education","28","","",""
"Rather not true","1990","Saxony","in school","","","",""
"Rather not true","1990","Saxony","inadequately","4","","",""
"Rather not true","1990","Saxony","general elemantary","20","","",""
"Rather not true","1990","Saxony","middle vocational","212","0.347336897495043","0.309737773566101","0.384936021423985"
"Rather not true","1990","Saxony","vocational + Abi","9","","",""
"Rather not true","1990","Saxony","higher vocational","23","","",""
"Rather not true","1990","Saxony","higher education","99","0.388873318045149","0.328684264218598","0.449062371871701"
"Rather not true","1990","Saxony-Anhalt","in school","","","",""
"Rather not true","1990","Saxony-Anhalt","inadequately","","","",""
"Rather not true","1990","Saxony-Anhalt","general elemantary","23","","",""
"Rather not true","1990","Saxony-Anhalt","middle vocational","92","0.247207196245542","0.202645150045814","0.291769242445269"
"Rather not true","1990","Saxony-Anhalt","vocational + Abi","4","","",""
"Rather not true","1990","Saxony-Anhalt","higher vocational","10","","",""
"Rather not true","1990","Saxony-Anhalt","higher education","45","0.289235737034986","0.216188128724827","0.362283345345145"
"Rather not true","1990","Thuringia","in school","","","",""
"Rather not true","1990","Thuringia","inadequately","","","",""
"Rather not true","1990","Thuringia","general elemantary","7","","",""
"Rather not true","1990","Thuringia","middle vocational","100","0.245325901058789","0.202731111074428","0.28792069104315"
"Rather not true","1990","Thuringia","vocational + Abi","5","","",""
"Rather not true","1990","Thuringia","higher vocational","7","","",""
"Rather not true","1990","Thuringia","higher education","33","0.309868114247725","0.222653210761721","0.397083017733728"
"Totally disagree","1990","Schleswig-Holstein","in school","","","",""
"Totally disagree","1990","Schleswig-Holstein","inadequately","","","",""
"Totally disagree","1990","Schleswig-Holstein","general elemantary","","","",""
"Totally disagree","1990","Schleswig-Holstein","middle vocational","","","",""
"Totally disagree","1990","Schleswig-Holstein","vocational + Abi","","","",""
"Totally disagree","1990","Schleswig-Holstein","higher vocational","","","",""
"Totally disagree","1990","Schleswig-Holstein","higher education","","","",""
"Totally disagree","1990","Hamburg","in school","","","",""
"Totally disagree","1990","Hamburg","inadequately","","","",""
"Totally disagree","1990","Hamburg","general elemantary","","","",""
"Totally disagree","1990","Hamburg","middle vocational","","","",""
"Totally disagree","1990","Hamburg","vocational + Abi","","","",""
"Totally disagree","1990","Hamburg","higher vocational","","","",""
"Totally disagree","1990","Hamburg","higher education","","","",""
"Totally disagree","1990","Lower Saxony","in school","","","",""
"Totally disagree","1990","Lower Saxony","inadequately","","","",""
"Totally disagree","1990","Lower Saxony","general elemantary","","","",""
"Totally disagree","1990","Lower Saxony","middle vocational","","","",""
"Totally disagree","1990","Lower Saxony","vocational + Abi","","","",""
"Totally disagree","1990","Lower Saxony","higher vocational","","","",""
"Totally disagree","1990","Lower Saxony","higher education","","","",""
"Totally disagree","1990","Bremen","in school","","","",""
"Totally disagree","1990","Bremen","inadequately","","","",""
"Totally disagree","1990","Bremen","general elemantary","","","",""
"Totally disagree","1990","Bremen","middle vocational","","","",""
"Totally disagree","1990","Bremen","vocational + Abi","","","",""
"Totally disagree","1990","Bremen","higher vocational","","","",""
"Totally disagree","1990","Bremen","higher education","","","",""
"Totally disagree","1990","North Rhine-Westphalia","in school","","","",""
"Totally disagree","1990","North Rhine-Westphalia","inadequately","","","",""
"Totally disagree","1990","North Rhine-Westphalia","general elemantary","","","",""
"Totally disagree","1990","North Rhine-Westphalia","middle vocational","","","",""
"Totally disagree","1990","North Rhine-Westphalia","vocational + Abi","","","",""
"Totally disagree","1990","North Rhine-Westphalia","higher vocational","","","",""
"Totally disagree","1990","North Rhine-Westphalia","higher education","","","",""
"Totally disagree","1990","Hesse","in school","","","",""
"Totally disagree","1990","Hesse","inadequately","","","",""
"Totally disagree","1990","Hesse","general elemantary","","","",""
"Totally disagree","1990","Hesse","middle vocational","","","",""
"Totally disagree","1990","Hesse","vocational + Abi","","","",""
"Totally disagree","1990","Hesse","higher vocational","","","",""
"Totally disagree","1990","Hesse","higher education","","","",""
"Totally disagree","1990","Rhineland-Palatinate,Saarland","in school","","","",""
"Totally disagree","1990","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Totally disagree","1990","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Totally disagree","1990","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Totally disagree","1990","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Totally disagree","1990","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Totally disagree","1990","Rhineland-Palatinate,Saarland","higher education","","","",""
"Totally disagree","1990","Baden-Württemberg","in school","","","",""
"Totally disagree","1990","Baden-Württemberg","inadequately","","","",""
"Totally disagree","1990","Baden-Württemberg","general elemantary","","","",""
"Totally disagree","1990","Baden-Württemberg","middle vocational","","","",""
"Totally disagree","1990","Baden-Württemberg","vocational + Abi","","","",""
"Totally disagree","1990","Baden-Württemberg","higher vocational","","","",""
"Totally disagree","1990","Baden-Württemberg","higher education","","","",""
"Totally disagree","1990","Bavaria","in school","","","",""
"Totally disagree","1990","Bavaria","inadequately","","","",""
"Totally disagree","1990","Bavaria","general elemantary","","","",""
"Totally disagree","1990","Bavaria","middle vocational","","","",""
"Totally disagree","1990","Bavaria","vocational + Abi","","","",""
"Totally disagree","1990","Bavaria","higher vocational","","","",""
"Totally disagree","1990","Bavaria","higher education","","","",""
"Totally disagree","1990","Berlin","in school","","","",""
"Totally disagree","1990","Berlin","inadequately","","","",""
"Totally disagree","1990","Berlin","general elemantary","5","","",""
"Totally disagree","1990","Berlin","middle vocational","56","0.543798966109195","0.449424713877168","0.638173218341221"
"Totally disagree","1990","Berlin","vocational + Abi","3","","",""
"Totally disagree","1990","Berlin","higher vocational","10","","",""
"Totally disagree","1990","Berlin","higher education","64","0.633788184933094","0.537914268365153","0.729662101501034"
"Totally disagree","1990","Brandenburg","in school","1","","",""
"Totally disagree","1990","Brandenburg","inadequately","","","",""
"Totally disagree","1990","Brandenburg","general elemantary","21","","",""
"Totally disagree","1990","Brandenburg","middle vocational","172","0.53044438482399","0.4750667706161","0.585821999031881"
"Totally disagree","1990","Brandenburg","vocational + Abi","5","","",""
"Totally disagree","1990","Brandenburg","higher vocational","31","0.682097018063694","0.54604273742927","0.818151298698117"
"Totally disagree","1990","Brandenburg","higher education","79","0.498406909980628","0.420689677171831","0.576124142789426"
"Totally disagree","1990","Mecklenburg-Western Pomerania","in school","","","",""
"Totally disagree","1990","Mecklenburg-Western Pomerania","inadequately","","","",""
"Totally disagree","1990","Mecklenburg-Western Pomerania","general elemantary","19","","",""
"Totally disagree","1990","Mecklenburg-Western Pomerania","middle vocational","128","0.568674641094575","0.504945432423846","0.632403849765304"
"Totally disagree","1990","Mecklenburg-Western Pomerania","vocational + Abi","2","","",""
"Totally disagree","1990","Mecklenburg-Western Pomerania","higher vocational","23","","",""
"Totally disagree","1990","Mecklenburg-Western Pomerania","higher education","51","0.594641959311594","0.494318765680328","0.69496515294286"
"Totally disagree","1990","Saxony","in school","","","",""
"Totally disagree","1990","Saxony","inadequately","","","",""
"Totally disagree","1990","Saxony","general elemantary","36","0.497678676605875","0.381377464635504","0.613979888576246"
"Totally disagree","1990","Saxony","middle vocational","306","0.496968639722746","0.457484765703722","0.53645251374177"
"Totally disagree","1990","Saxony","vocational + Abi","12","","",""
"Totally disagree","1990","Saxony","higher vocational","32","0.501533018187071","0.378067472759348","0.624998563614794"
"Totally disagree","1990","Saxony","higher education","120","0.483365074287974","0.421666186509083","0.545063962066865"
"Totally disagree","1990","Saxony-Anhalt","in school","","","",""
"Totally disagree","1990","Saxony-Anhalt","inadequately","","","",""
"Totally disagree","1990","Saxony-Anhalt","general elemantary","26","","",""
"Totally disagree","1990","Saxony-Anhalt","middle vocational","199","0.572417884793794","0.521312907039361","0.623522862548228"
"Totally disagree","1990","Saxony-Anhalt","vocational + Abi","3","","",""
"Totally disagree","1990","Saxony-Anhalt","higher vocational","26","","",""
"Totally disagree","1990","Saxony-Anhalt","higher education","77","0.54457523788753","0.464341966854847","0.624808508920213"
"Totally disagree","1990","Thuringia","in school","","","",""
"Totally disagree","1990","Thuringia","inadequately","","","",""
"Totally disagree","1990","Thuringia","general elemantary","17","","",""
"Totally disagree","1990","Thuringia","middle vocational","221","0.571407818108728","0.522418626963708","0.620397009253748"
"Totally disagree","1990","Thuringia","vocational + Abi","3","","",""
"Totally disagree","1990","Thuringia","higher vocational","19","","",""
"Totally disagree","1990","Thuringia","higher education","62","0.584977388529893","0.492050449406388","0.677904327653399"
"True entirely","1991","Schleswig-Holstein","in school","","","",""
"True entirely","1991","Schleswig-Holstein","inadequately","","","",""
"True entirely","1991","Schleswig-Holstein","general elemantary","","","",""
"True entirely","1991","Schleswig-Holstein","middle vocational","","","",""
"True entirely","1991","Schleswig-Holstein","vocational + Abi","","","",""
"True entirely","1991","Schleswig-Holstein","higher vocational","","","",""
"True entirely","1991","Schleswig-Holstein","higher education","","","",""
"True entirely","1991","Hamburg","in school","","","",""
"True entirely","1991","Hamburg","inadequately","","","",""
"True entirely","1991","Hamburg","general elemantary","","","",""
"True entirely","1991","Hamburg","middle vocational","","","",""
"True entirely","1991","Hamburg","vocational + Abi","","","",""
"True entirely","1991","Hamburg","higher vocational","","","",""
"True entirely","1991","Hamburg","higher education","","","",""
"True entirely","1991","Lower Saxony","in school","","","",""
"True entirely","1991","Lower Saxony","inadequately","","","",""
"True entirely","1991","Lower Saxony","general elemantary","","","",""
"True entirely","1991","Lower Saxony","middle vocational","","","",""
"True entirely","1991","Lower Saxony","vocational + Abi","","","",""
"True entirely","1991","Lower Saxony","higher vocational","","","",""
"True entirely","1991","Lower Saxony","higher education","","","",""
"True entirely","1991","Bremen","in school","","","",""
"True entirely","1991","Bremen","inadequately","","","",""
"True entirely","1991","Bremen","general elemantary","","","",""
"True entirely","1991","Bremen","middle vocational","","","",""
"True entirely","1991","Bremen","vocational + Abi","","","",""
"True entirely","1991","Bremen","higher vocational","","","",""
"True entirely","1991","Bremen","higher education","","","",""
"True entirely","1991","North Rhine-Westphalia","in school","","","",""
"True entirely","1991","North Rhine-Westphalia","inadequately","","","",""
