"plh0190","year","migback","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Tends to agree","1992","no migration background","Urban Area","632","0.106139000142974","0.0983511160452752","0.113926884240673","2"
"Tends to agree","1992","no migration background","Rural Area","404","0.109888613238207","0.0998800189772448","0.11989720749917","2"
"Tends to agree","1992","direct migration background","Rural Area","18","","","","2"
"Tends to agree","1992","direct migration background","Urban Area","45","0.107055954280855","0.0764877904566345","0.137624118105076","2"
"Tends to agree","1992","indirect migration background","Urban Area","6","","","","2"
"Tends to agree","1992","indirect migration background","Rural Area","2","","","","2"
"Totally disagree","1992","no migration background","Urban Area","3110","0.510977090672055","0.49833810253636","0.523616078807751","4"
"Totally disagree","1992","no migration background","Rural Area","1852","0.480663288715849","0.464674353330111","0.496652224101586","4"
"Totally disagree","1992","direct migration background","Urban Area","210","0.538179409048961","0.488890182762776","0.587468635335147","4"
"Totally disagree","1992","direct migration background","Rural Area","78","0.520649312421701","0.441490056637154","0.599808568206248","4"
"Totally disagree","1992","indirect migration background","Urban Area","31","0.595182085444496","0.475853030890888","0.714511139998105","4"
"Totally disagree","1992","indirect migration background","Rural Area","5","","","","4"
"True entirely","1992","no migration background","Urban Area","268","0.046792087744838","0.041452262801404","0.0521319126882719","1"
"True entirely","1992","no migration background","Rural Area","208","0.0569303476330557","0.0495152245944874","0.064345470671624","1"
"True entirely","1992","direct migration background","Urban Area","15","","","","1"
"True entirely","1992","direct migration background","Rural Area","10","","","","1"
"True entirely","1992","indirect migration background","Urban Area","3","","","","1"
"True entirely","1992","indirect migration background","Rural Area","2","","","","1"
"Rather not true","1993","no migration background","Urban Area","2118","0.356784027891341","0.344553055591652","0.36901500019103","3"
"Rather not true","1993","no migration background","Rural Area","1452","0.392401611727641","0.376440161738661","0.408363061716621","3"
"Rather not true","1993","direct migration background","Urban Area","710","0.365009485175369","0.34347506558783","0.386543904762909","3"
"Rather not true","1993","indirect migration background","Urban Area","140","0.343709132485224","0.295249666469489","0.392168598500959","3"
"Rather not true","1993","direct migration background","Rural Area","127","0.39433958169319","0.343358326943089","0.445320836443291","3"
"Rather not true","1993","indirect migration background","Rural Area","27","","","","3"
"Tends to agree","1993","no migration background","Urban Area","673","0.117404430868041","0.109185733562472","0.12562312817361","2"
"Tends to agree","1993","direct migration background","Rural Area","49","0.120499526099103","0.0865392316815881","0.154459820516618","2"
"Tends to agree","1993","no migration background","Rural Area","425","0.120199931101948","0.109569698956442","0.130830163247453","2"
"Tends to agree","1993","direct migration background","Urban Area","288","0.135015220853224","0.119729248317758","0.15030119338869","2"
"Tends to agree","1993","indirect migration background","Urban Area","38","0.0948720981607238","0.0649729278460444","0.124771268475403","2"
"Tends to agree","1993","indirect migration background","Rural Area","10","","","","2"
"Totally disagree","1993","no migration background","Rural Area","1482","0.40832273401616","0.392255435397887","0.424390032634433","4"
"Totally disagree","1993","no migration background","Urban Area","2753","0.462478019041536","0.449748161813415","0.475207876269657","4"
"Totally disagree","1993","direct migration background","Urban Area","824","0.443555104619299","0.421333145267531","0.465777063971067","4"
"Totally disagree","1993","direct migration background","Rural Area","148","0.386345908422702","0.33555210731605","0.437139709529354","4"
"Totally disagree","1993","indirect migration background","Urban Area","173","0.518247002824159","0.467265161125977","0.569228844522341","4"
"Totally disagree","1993","indirect migration background","Rural Area","25","","","","4"
"True entirely","1993","no migration background","Urban Area","349","0.0633335221990817","0.0571149714925452","0.0695520729056182","1"
"True entirely","1993","no migration background","Rural Area","236","0.0790757231542516","0.0702544313077186","0.0878970150007847","1"
"True entirely","1993","direct migration background","Urban Area","98","0.0564201893521079","0.046099610262874","0.0667407684413418","1"
"True entirely","1993","direct migration background","Rural Area","29","","","","1"
"True entirely","1993","indirect migration background","Urban Area","18","","","","1"
"True entirely","1993","indirect migration background","Rural Area","5","","","","1"
"Rather not true","1994","no migration background","Urban Area","","","","","3"
"Rather not true","1994","no migration background","Rural Area","","","","","3"
"Rather not true","1994","direct migration background","Urban Area","","","","","3"
"Rather not true","1994","indirect migration background","Urban Area","","","","","3"
"Rather not true","1994","direct migration background","Rural Area","","","","","3"
"Rather not true","1994","indirect migration background","Rural Area","","","","","3"
"Tends to agree","1994","no migration background","Urban Area","","","","","2"
"Tends to agree","1994","no migration background","Rural Area","","","","","2"
"Tends to agree","1994","direct migration background","Urban Area","","","","","2"
"Tends to agree","1994","direct migration background","Rural Area","","","","","2"
"Tends to agree","1994","indirect migration background","Urban Area","","","","","2"
"Tends to agree","1994","indirect migration background","Rural Area","","","","","2"
"Totally disagree","1994","no migration background","Rural Area","","","","","4"
"Totally disagree","1994","no migration background","Urban Area","","","","","4"
"Totally disagree","1994","direct migration background","Urban Area","","","","","4"
"Totally disagree","1994","direct migration background","Rural Area","","","","","4"
"Totally disagree","1994","indirect migration background","Urban Area","","","","","4"
"Totally disagree","1994","indirect migration background","Rural Area","","","","","4"
"True entirely","1994","no migration background","Urban Area","","","","","1"
"True entirely","1994","no migration background","Rural Area","","","","","1"
"True entirely","1994","direct migration background","Urban Area","","","","","1"
"True entirely","1994","direct migration background","Rural Area","","","","","1"
"True entirely","1994","indirect migration background","Urban Area","","","","","1"
"True entirely","1994","indirect migration background","Rural Area","","","","","1"
"Rather not true","1995","no migration background","Urban Area","2128","0.378236872086746","0.365669499519651","0.390804244653841","3"
"Rather not true","1995","no migration background","Rural Area","1525","0.395654899156721","0.379836713244297","0.411473085069145","3"
"Rather not true","1995","direct migration background","Urban Area","780","0.363742727322322","0.343341278698493","0.384144175946151","3"
"Rather not true","1995","direct migration background","Rural Area","157","0.395371312020929","0.348330913289692","0.442411710752165","3"
"Rather not true","1995","indirect migration background","Urban Area","148","0.353053837941857","0.306451044757706","0.399656631126008","3"
"Rather not true","1995","indirect migration background","Rural Area","18","","","","3"
"Tends to agree","1995","no migration background","Urban Area","600","0.108817920096108","0.100747734744203","0.116888105448012","2"
"Tends to agree","1995","no migration background","Rural Area","360","0.102380496672605","0.0925740729420479","0.112186920403162","2"
"Tends to agree","1995","direct migration background","Urban Area","297","0.130839393395085","0.116538382253479","0.145140404536691","2"
"Tends to agree","1995","direct migration background","Rural Area","47","0.0917894732641202","0.0640106562379296","0.119568290290311","2"
"Tends to agree","1995","indirect migration background","Urban Area","47","0.106441883802706","0.0763689992940052","0.136514768311407","2"
"Tends to agree","1995","indirect migration background","Rural Area","6","","","","2"
"Totally disagree","1995","no migration background","Rural Area","1629","0.454972753287046","0.438864156894563","0.471081349679528","4"
"Totally disagree","1995","no migration background","Urban Area","2725","0.462248803282732","0.449328322717471","0.475169283847993","4"
"Totally disagree","1995","direct migration background","Urban Area","937","0.44683800714296","0.425754216931064","0.467921797354856","4"
"Totally disagree","1995","direct migration background","Rural Area","195","0.467558380795318","0.41955432151456","0.515562440076075","4"
"Totally disagree","1995","indirect migration background","Urban Area","185","0.496080926475028","0.447326497793729","0.544835355156326","4"
"Totally disagree","1995","indirect migration background","Rural Area","40","0.528898770330108","0.40755015914491","0.650247381515306","4"
"True entirely","1995","no migration background","Urban Area","267","0.0506964045344146","0.0450112638093879","0.0563815452594413","1"
"True entirely","1995","no migration background","Rural Area","157","0.0469918508836285","0.0401461884248023","0.0538375133424546","1"
"True entirely","1995","direct migration background","Urban Area","122","0.058579872139633","0.0486209252511087","0.0685388190281572","1"
"True entirely","1995","direct migration background","Rural Area","16","","","","1"
"True entirely","1995","indirect migration background","Urban Area","24","","","","1"
"True entirely","1995","indirect migration background","Rural Area","1","","","","1"
"Rather not true","1996","no migration background","Urban Area","2264","0.399429417951271","0.38669103772302","0.412167798179523","3"
"Rather not true","1996","no migration background","Rural Area","1595","0.424910838294591","0.408834332294035","0.440987344295148","3"
"Rather not true","1996","direct migration background","Rural Area","162","0.430130444325863","0.381672640868064","0.478588247783661","3"
"Rather not true","1996","direct migration background","Urban Area","739","0.37400698392168","0.352822210062328","0.395191757781031","3"
"Rather not true","1996","indirect migration background","Urban Area","163","0.454013619119387","0.406900181872674","0.5011270563661","3"
"Rather not true","1996","indirect migration background","Rural Area","23","","","","3"
"Tends to agree","1996","no migration background","Urban Area","627","0.112103959861499","0.10389848549721","0.120309434225788","2"
"Tends to agree","1996","no migration background","Rural Area","417","0.119980565238388","0.109412955787355","0.13054817468942","2"
"Tends to agree","1996","direct migration background","Urban Area","245","0.122215288294327","0.107875061926083","0.136555514662571","2"
"Tends to agree","1996","indirect migration background","Urban Area","38","0.0954031348870852","0.0676041903598643","0.123202079414306","2"
"Tends to agree","1996","direct migration background","Rural Area","54","0.132892951165525","0.0996680853210404","0.16611781701001","2"
"Tends to agree","1996","indirect migration background","Rural Area","6","","","","2"
"Totally disagree","1996","no migration background","Urban Area","2537","0.44192470462135","0.429008566049546","0.454840843193154","4"
"Totally disagree","1996","no migration background","Rural Area","1484","0.414943854340889","0.398919940087687","0.430967768594091","4"
"Totally disagree","1996","direct migration background","Urban Area","926","0.431559398820124","0.409874266965589","0.453244530674658","4"
"Totally disagree","1996","direct migration background","Rural Area","168","0.390846713090782","0.343089119802915","0.438604306378649","4"
"Totally disagree","1996","indirect migration background","Urban Area","211","0.427426747460405","0.380613817808693","0.474239677112116","4"
"Totally disagree","1996","indirect migration background","Rural Area","37","0.422920704875158","0.310361905713055","0.535479504037262","4"
"True entirely","1996","no migration background","Urban Area","251","0.0465419175658792","0.0410631220040159","0.0520207131277424","1"
"True entirely","1996","no migration background","Rural Area","136","0.0401647421261322","0.0337792259112671","0.0465502583409973","1"
"True entirely","1996","direct migration background","Urban Area","94","0.0722183289638702","0.0608853040298597","0.0835513538978806","1"
"True entirely","1996","direct migration background","Rural Area","17","","","","1"
"True entirely","1996","indirect migration background","Urban Area","17","","","","1"
"True entirely","1996","indirect migration background","Rural Area","8","","","","1"
"Rather not true","1997","no migration background","Urban Area","2207","0.400870874104253","0.387941414848833","0.413800333359673","3"
"Rather not true","1997","direct migration background","Urban Area","754","0.386168480429473","0.364077994180824","0.408258966678123","3"
"Rather not true","1997","no migration background","Rural Area","1542","0.422849521743565","0.406429141964848","0.439269901522283","3"
"Rather not true","1997","indirect migration background","Urban Area","154","0.326269240256529","0.283283813300659","0.369254667212399","3"
"Rather not true","1997","direct migration background","Rural Area","154","0.42394301294577","0.373035688642615","0.474850337248926","3"
"Rather not true","1997","indirect migration background","Rural Area","32","0.377206352081224","0.265251368966423","0.489161335196025","3"
"Tends to agree","1997","no migration background","Rural Area","371","0.119704386387086","0.108914545336197","0.130494227437976","2"
"Tends to agree","1997","no migration background","Urban Area","579","0.106311985080793","0.0981798988605304","0.114444071301056","2"
"Tends to agree","1997","direct migration background","Urban Area","217","0.121514843694865","0.106690545189871","0.136339142199858","2"
"Tends to agree","1997","direct migration background","Rural Area","37","0.108588779004188","0.0765389786160007","0.140638579392376","2"
"Tends to agree","1997","indirect migration background","Urban Area","58","0.132123722076158","0.101077461394475","0.163169982757842","2"
"Tends to agree","1997","indirect migration background","Rural Area","14","","","","2"
"Totally disagree","1997","no migration background","Urban Area","2486","0.444524317047491","0.431414453195958","0.457634180899025","4"
"Totally disagree","1997","no migration background","Rural Area","1407","0.403027719865479","0.386723865504752","0.419331574226206","4"
"Totally disagree","1997","direct migration background","Urban Area","804","0.429353036505977","0.406894404660956","0.451811668350998","4"
"Totally disagree","1997","direct migration background","Rural Area","151","0.397128714696164","0.346723931586077","0.447533497806252","4"
"Totally disagree","1997","indirect migration background","Urban Area","222","0.490135066313147","0.444302365445656","0.535967767180639","4"
"Totally disagree","1997","indirect migration background","Rural Area","24","","","","4"
"True entirely","1997","no migration background","Urban Area","247","0.0482928237674625","0.0426368046843345","0.0539488428505904","1"
"True entirely","1997","no migration background","Rural Area","157","0.0544183720038689","0.0468784295539746","0.0619583144537633","1"
"True entirely","1997","direct migration background","Urban Area","91","0.0629636393696847","0.0519427814260516","0.0739844973133178","1"
"True entirely","1997","direct migration background","Rural Area","20","","","","1"
"True entirely","1997","indirect migration background","Urban Area","23","","","","1"
"True entirely","1997","indirect migration background","Rural Area","2","","","","1"
"Rather not true","1998","no migration background","Urban Area","","","","","3"
"Rather not true","1998","direct migration background","Urban Area","","","","","3"
"Rather not true","1998","no migration background","Rural Area","","","","","3"
"Rather not true","1998","direct migration background","Rural Area","","","","","3"
"Rather not true","1998","indirect migration background","Urban Area","","","","","3"
"Rather not true","1998","indirect migration background","Rural Area","","","","","3"
"Tends to agree","1998","no migration background","Rural Area","","","","","2"
"Tends to agree","1998","no migration background","Urban Area","","","","","2"
"Tends to agree","1998","direct migration background","Urban Area","","","","","2"
"Tends to agree","1998","direct migration background","Rural Area","","","","","2"
"Tends to agree","1998","indirect migration background","Urban Area","","","","","2"
"Tends to agree","1998","indirect migration background","Rural Area","","","","","2"
"Totally disagree","1998","no migration background","Urban Area","","","","","4"
"Totally disagree","1998","no migration background","Rural Area","","","","","4"
"Totally disagree","1998","direct migration background","Urban Area","","","","","4"
"Totally disagree","1998","direct migration background","Rural Area","","","","","4"
"Totally disagree","1998","indirect migration background","Urban Area","","","","","4"
"Totally disagree","1998","indirect migration background","Rural Area","","","","","4"
"True entirely","1998","no migration background","Urban Area","","","","","1"
"True entirely","1998","no migration background","Rural Area","","","","","1"
"True entirely","1998","direct migration background","Urban Area","","","","","1"
"True entirely","1998","direct migration background","Rural Area","","","","","1"
"True entirely","1998","indirect migration background","Urban Area","","","","","1"
"True entirely","1998","indirect migration background","Rural Area","","","","","1"
"Rather not true","1999","no migration background","Urban Area","","","","","3"
"Rather not true","1999","no migration background","Rural Area","","","","","3"
"Rather not true","1999","direct migration background","Urban Area","","","","","3"
"Rather not true","1999","direct migration background","Rural Area","","","","","3"
"Rather not true","1999","indirect migration background","Urban Area","","","","","3"
"Rather not true","1999","indirect migration background","Rural Area","","","","","3"
"Tends to agree","1999","no migration background","Urban Area","","","","","2"
"Tends to agree","1999","no migration background","Rural Area","","","","","2"
"Tends to agree","1999","direct migration background","Urban Area","","","","","2"
"Tends to agree","1999","indirect migration background","Urban Area","","","","","2"
"Tends to agree","1999","direct migration background","Rural Area","","","","","2"
"Tends to agree","1999","indirect migration background","Rural Area","","","","","2"
"Totally disagree","1999","no migration background","Urban Area","","","","","4"
"Totally disagree","1999","direct migration background","Urban Area","","","","","4"
"Totally disagree","1999","no migration background","Rural Area","","","","","4"
"Totally disagree","1999","direct migration background","Rural Area","","","","","4"
"Totally disagree","1999","indirect migration background","Urban Area","","","","","4"
"Totally disagree","1999","indirect migration background","Rural Area","","","","","4"
"True entirely","1999","no migration background","Urban Area","","","","","1"
"True entirely","1999","no migration background","Rural Area","","","","","1"
"True entirely","1999","direct migration background","Urban Area","","","","","1"
"True entirely","1999","direct migration background","Rural Area","","","","","1"
"True entirely","1999","indirect migration background","Urban Area","","","","","1"
"True entirely","1999","indirect migration background","Rural Area","","","","","1"
"Rather not true","2000","no migration background","Urban Area","","","","","3"
"Rather not true","2000","no migration background","Rural Area","","","","","3"
"Rather not true","2000","direct migration background","Rural Area","","","","","3"
"Rather not true","2000","direct migration background","Urban Area","","","","","3"
"Rather not true","2000","indirect migration background","Rural Area","","","","","3"
"Rather not true","2000","indirect migration background","Urban Area","","","","","3"
"Tends to agree","2000","no migration background","Urban Area","","","","","2"
"Tends to agree","2000","direct migration background","Urban Area","","","","","2"
"Tends to agree","2000","no migration background","Rural Area","","","","","2"
"Tends to agree","2000","direct migration background","Rural Area","","","","","2"
"Tends to agree","2000","indirect migration background","Urban Area","","","","","2"
"Tends to agree","2000","indirect migration background","Rural Area","","","","","2"
"Totally disagree","2000","no migration background","Urban Area","","","","","4"
"Totally disagree","2000","no migration background","Rural Area","","","","","4"
"Totally disagree","2000","direct migration background","Urban Area","","","","","4"
"Totally disagree","2000","direct migration background","Rural Area","","","","","4"
"Totally disagree","2000","indirect migration background","Urban Area","","","","","4"
"Totally disagree","2000","indirect migration background","Rural Area","","","","","4"
"True entirely","2000","no migration background","Urban Area","","","","","1"
"True entirely","2000","no migration background","Rural Area","","","","","1"
"True entirely","2000","direct migration background","Urban Area","","","","","1"
"True entirely","2000","direct migration background","Rural Area","","","","","1"
"True entirely","2000","indirect migration background","Urban Area","","","","","1"
"True entirely","2000","indirect migration background","Rural Area","","","","","1"
"Rather not true","2001","no migration background","Urban Area","","","","","3"
"Rather not true","2001","no migration background","Rural Area","","","","","3"
"Rather not true","2001","direct migration background","Urban Area","","","","","3"
"Rather not true","2001","direct migration background","Rural Area","","","","","3"
"Rather not true","2001","indirect migration background","Rural Area","","","","","3"
"Rather not true","2001","indirect migration background","Urban Area","","","","","3"
"Tends to agree","2001","no migration background","Urban Area","","","","","2"
"Tends to agree","2001","direct migration background","Urban Area","","","","","2"
"Tends to agree","2001","no migration background","Rural Area","","","","","2"
"Tends to agree","2001","direct migration background","Rural Area","","","","","2"
"Tends to agree","2001","indirect migration background","Urban Area","","","","","2"
"Tends to agree","2001","indirect migration background","Rural Area","","","","","2"
"Totally disagree","2001","no migration background","Rural Area","","","","","4"
"Totally disagree","2001","no migration background","Urban Area","","","","","4"
"Totally disagree","2001","direct migration background","Urban Area","","","","","4"
"Totally disagree","2001","direct migration background","Rural Area","","","","","4"
"Totally disagree","2001","indirect migration background","Urban Area","","","","","4"
"Totally disagree","2001","indirect migration background","Rural Area","","","","","4"
"True entirely","2001","no migration background","Urban Area","","","","","1"
"True entirely","2001","no migration background","Rural Area","","","","","1"
"True entirely","2001","direct migration background","Urban Area","","","","","1"
"True entirely","2001","direct migration background","Rural Area","","","","","1"
"True entirely","2001","indirect migration background","Urban Area","","","","","1"
"True entirely","2001","indirect migration background","Rural Area","","","","","1"
"Rather not true","2002","no migration background","Urban Area","","","","","3"
"Rather not true","2002","no migration background","Rural Area","","","","","3"
"Rather not true","2002","direct migration background","Urban Area","","","","","3"
"Rather not true","2002","direct migration background","Rural Area","","","","","3"
"Rather not true","2002","indirect migration background","Urban Area","","","","","3"
"Rather not true","2002","indirect migration background","Rural Area","","","","","3"
"Tends to agree","2002","no migration background","Urban Area","","","","","2"
"Tends to agree","2002","no migration background","Rural Area","","","","","2"
"Tends to agree","2002","direct migration background","Urban Area","","","","","2"
"Tends to agree","2002","direct migration background","Rural Area","","","","","2"
"Tends to agree","2002","indirect migration background","Urban Area","","","","","2"
"Tends to agree","2002","indirect migration background","Rural Area","","","","","2"
"Totally disagree","2002","no migration background","Urban Area","","","","","4"
"Totally disagree","2002","no migration background","Rural Area","","","","","4"
"Totally disagree","2002","direct migration background","Urban Area","","","","","4"
"Totally disagree","2002","direct migration background","Rural Area","","","","","4"
"Totally disagree","2002","indirect migration background","Urban Area","","","","","4"
"Totally disagree","2002","indirect migration background","Rural Area","","","","","4"
"True entirely","2002","no migration background","Urban Area","","","","","1"
"True entirely","2002","no migration background","Rural Area","","","","","1"
"True entirely","2002","direct migration background","Urban Area","","","","","1"
"True entirely","2002","direct migration background","Rural Area","","","","","1"
"True entirely","2002","indirect migration background","Urban Area","","","","","1"
"True entirely","2002","indirect migration background","Rural Area","","","","","1"
"Rather not true","2003","no migration background","Urban Area","","","","","3"
"Rather not true","2003","no migration background","Rural Area","","","","","3"
"Rather not true","2003","direct migration background","Urban Area","","","","","3"
"Rather not true","2003","direct migration background","Rural Area","","","","","3"
"Rather not true","2003","indirect migration background","Urban Area","","","","","3"
"Rather not true","2003","indirect migration background","Rural Area","","","","","3"
"Tends to agree","2003","no migration background","Urban Area","","","","","2"
"Tends to agree","2003","no migration background","Rural Area","","","","","2"
"Tends to agree","2003","direct migration background","Rural Area","","","","","2"
"Tends to agree","2003","direct migration background","Urban Area","","","","","2"
"Tends to agree","2003","indirect migration background","Urban Area","","","","","2"
"Tends to agree","2003","indirect migration background","Rural Area","","","","","2"
"Totally disagree","2003","no migration background","Urban Area","","","","","4"
"Totally disagree","2003","no migration background","Rural Area","","","","","4"
"Totally disagree","2003","direct migration background","Urban Area","","","","","4"
"Totally disagree","2003","direct migration background","Rural Area","","","","","4"
"Totally disagree","2003","indirect migration background","Urban Area","","","","","4"
"Totally disagree","2003","indirect migration background","Rural Area","","","","","4"
"True entirely","2003","no migration background","Urban Area","","","","","1"
"True entirely","2003","no migration background","Rural Area","","","","","1"
"True entirely","2003","direct migration background","Rural Area","","","","","1"
"True entirely","2003","direct migration background","Urban Area","","","","","1"
"True entirely","2003","indirect migration background","Rural Area","","","","","1"
"True entirely","2003","indirect migration background","Urban Area","","","","","1"
"Rather not true","2004","no migration background","Urban Area","","","","","3"
"Rather not true","2004","no migration background","Rural Area","","","","","3"
"Rather not true","2004","direct migration background","Urban Area","","","","","3"
"Rather not true","2004","direct migration background","Rural Area","","","","","3"
"Rather not true","2004","indirect migration background","Urban Area","","","","","3"
"Rather not true","2004","indirect migration background","Rural Area","","","","","3"
"Tends to agree","2004","no migration background","Urban Area","","","","","2"
"Tends to agree","2004","no migration background","Rural Area","","","","","2"
"Tends to agree","2004","direct migration background","Urban Area","","","","","2"
"Tends to agree","2004","direct migration background","Rural Area","","","","","2"
"Tends to agree","2004","indirect migration background","Urban Area","","","","","2"
"Tends to agree","2004","indirect migration background","Rural Area","","","","","2"
"Totally disagree","2004","no migration background","Urban Area","","","","","4"
"Totally disagree","2004","no migration background","Rural Area","","","","","4"
"Totally disagree","2004","direct migration background","Urban Area","","","","","4"
"Totally disagree","2004","direct migration background","Rural Area","","","","","4"
"Totally disagree","2004","indirect migration background","Urban Area","","","","","4"
"Totally disagree","2004","indirect migration background","Rural Area","","","","","4"
"True entirely","2004","no migration background","Urban Area","","","","","1"
"True entirely","2004","no migration background","Rural Area","","","","","1"
"True entirely","2004","direct migration background","Urban Area","","","","","1"
"True entirely","2004","direct migration background","Rural Area","","","","","1"
"True entirely","2004","indirect migration background","Urban Area","","","","","1"
"True entirely","2004","indirect migration background","Rural Area","","","","","1"
"Rather not true","2005","no migration background","Urban Area","","","","","3"
"Rather not true","2005","no migration background","Rural Area","","","","","3"
"Rather not true","2005","direct migration background","Rural Area","","","","","3"
"Rather not true","2005","direct migration background","Urban Area","","","","","3"
"Rather not true","2005","indirect migration background","Urban Area","","","","","3"
"Rather not true","2005","indirect migration background","Rural Area","","","","","3"
"Tends to agree","2005","no migration background","Urban Area","","","","","2"
"Tends to agree","2005","no migration background","Rural Area","","","","","2"
"Tends to agree","2005","direct migration background","Urban Area","","","","","2"
"Tends to agree","2005","direct migration background","Rural Area","","","","","2"
"Tends to agree","2005","indirect migration background","Urban Area","","","","","2"
"Tends to agree","2005","indirect migration background","Rural Area","","","","","2"
"Totally disagree","2005","no migration background","Rural Area","","","","","4"
"Totally disagree","2005","no migration background","Urban Area","","","","","4"
"Totally disagree","2005","direct migration background","Rural Area","","","","","4"
"Totally disagree","2005","direct migration background","Urban Area","","","","","4"
"Totally disagree","2005","indirect migration background","Urban Area","","","","","4"
"Totally disagree","2005","indirect migration background","Rural Area","","","","","4"
"True entirely","2005","no migration background","Urban Area","","","","","1"
"True entirely","2005","no migration background","Rural Area","","","","","1"
"True entirely","2005","direct migration background","Urban Area","","","","","1"
"True entirely","2005","direct migration background","Rural Area","","","","","1"
"True entirely","2005","indirect migration background","Urban Area","","","","","1"
"True entirely","2005","indirect migration background","Rural Area","","","","","1"
"Rather not true","2006","no migration background","Urban Area","","","","","3"
"Rather not true","2006","no migration background","Rural Area","","","","","3"
"Rather not true","2006","direct migration background","Urban Area","","","","","3"
"Rather not true","2006","direct migration background","Rural Area","","","","","3"
"Rather not true","2006","indirect migration background","Urban Area","","","","","3"
"Rather not true","2006","indirect migration background","Rural Area","","","","","3"
"Tends to agree","2006","no migration background","Urban Area","","","","","2"
