"plh0190","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Rather not true","1990","(1b) general elementary school","Female","25","","",""
"Rather not true","1990","(1c) basic vocational qualification","Male","127","0.231746730808161","0.195857855613736","0.267635606002587"
"Rather not true","1990","(1c) basic vocational qualification","Female","112","0.259564343723813","0.218878170807389","0.300250516640236"
"Rather not true","1990","(2b) intermediate general qualification","Male","31","0.431218661239461","0.317610873241789","0.544826449237132"
"Rather not true","1990","(2b) intermediate general qualification","Female","15","","",""
"Rather not true","1990","(2a) intermediate vocational","Male","228","0.325480545453715","0.29079497514461","0.36016611576282"
"Rather not true","1990","(2a) intermediate vocational","Female","180","0.321976400637346","0.282749475596894","0.361203325677797"
"Rather not true","1990","(2c_gen) general maturity certificate","Male","3","","",""
"Rather not true","1990","(2c_gen) general maturity certificate","Female","3","","",""
"Rather not true","1990","(2c_voc) vocational maturity certificate","Male","18","","",""
"Rather not true","1990","(2c_voc) vocational maturity certificate","Female","9","","",""
"Rather not true","1990","(3a) lower tertiary education","Male","69","0.283415947633846","0.224267769673949","0.342564125593742"
"Rather not true","1990","(3a) lower tertiary education","Female","82","0.250309874773562","0.203141004729318","0.297478744817806"
"Rather not true","1990","(3b) higher tertiary education","Male","74","0.382437973622217","0.312783649300573","0.452092297943862"
"Rather not true","1990","(3b) higher tertiary education","Female","49","0.384150572391219","0.297841551668921","0.470459593113516"
"Totally disagree","1990","(0) in school","Male","","","",""
"Totally disagree","1990","(0) in school","Female","","","",""
"Totally disagree","1990","(1a) inadequately completed","Male","","","",""
"Totally disagree","1990","(1a) inadequately completed","Female","2","","",""
"Totally disagree","1990","(1b) general elementary school","Male","20","","",""
"Totally disagree","1990","(1b) general elementary school","Female","53","0.592462556528641","0.493128452996803","0.69179666006048"
"Totally disagree","1990","(1c) basic vocational qualification","Male","307","0.594152115563777","0.552385306433413","0.635918924694142"
"Totally disagree","1990","(1c) basic vocational qualification","Female","279","0.632360318762641","0.587612264406342","0.677108373118941"
"Totally disagree","1990","(2b) intermediate general qualification","Male","28","","",""
"Totally disagree","1990","(2b) intermediate general qualification","Female","23","","",""
"Totally disagree","1990","(2a) intermediate vocational","Male","360","0.515323953296008","0.478327931606876","0.552319974985141"
"Totally disagree","1990","(2a) intermediate vocational","Female","271","0.488886280288333","0.446918834882151","0.530853725694514"
"Totally disagree","1990","(2c_gen) general maturity certificate","Male","1","","",""
"Totally disagree","1990","(2c_gen) general maturity certificate","Female","2","","",""
"Totally disagree","1990","(2c_voc) vocational maturity certificate","Male","15","","",""
"Totally disagree","1990","(2c_voc) vocational maturity certificate","Female","15","","",""
"Totally disagree","1990","(3a) lower tertiary education","Male","122","0.572011876003271","0.507071613261938","0.636952138744604"
"Totally disagree","1990","(3a) lower tertiary education","Female","188","0.58326609229396","0.529582895476577","0.636949289111343"
"Totally disagree","1990","(3b) higher tertiary education","Male","88","0.481369892564059","0.409756275114899","0.552983510013219"
"Totally disagree","1990","(3b) higher tertiary education","Female","55","0.454840231470208","0.366479457589185","0.54320100535123"
"True entirely","1991","(0) in school","Male","","","",""
"True entirely","1991","(0) in school","Female","","","",""
"True entirely","1991","(1a) inadequately completed","Male","","","",""
"True entirely","1991","(1a) inadequately completed","Female","","","",""
"True entirely","1991","(1b) general elementary school","Male","5","","",""
"True entirely","1991","(1b) general elementary school","Female","14","","",""
"True entirely","1991","(1c) basic vocational qualification","Male","37","0.0604106870125211","0.0403347705430983","0.080486603481944"
"True entirely","1991","(1c) basic vocational qualification","Female","28","","",""
"True entirely","1991","(2b) intermediate general qualification","Male","2","","",""
"True entirely","1991","(2b) intermediate general qualification","Female","3","","",""
"True entirely","1991","(2a) intermediate vocational","Male","38","0.0543694940186041","0.0374632376637077","0.0712757503735005"
"True entirely","1991","(2a) intermediate vocational","Female","37","0.0701110887302831","0.0491680870814451","0.091054090379121"
"True entirely","1991","(2c_gen) general maturity certificate","Male","2","","",""
"True entirely","1991","(2c_gen) general maturity certificate","Female","","","",""
"True entirely","1991","(2c_voc) vocational maturity certificate","Male","1","","",""
"True entirely","1991","(2c_voc) vocational maturity certificate","Female","3","","",""
"True entirely","1991","(3a) lower tertiary education","Male","13","","",""
"True entirely","1991","(3a) lower tertiary education","Female","30","0.0962031494488308","0.065827619574867","0.126578679322795"
"True entirely","1991","(3b) higher tertiary education","Male","9","","",""
"True entirely","1991","(3b) higher tertiary education","Female","8","","",""
"Tends to agree","1991","(0) in school","Male","","","",""
"Tends to agree","1991","(0) in school","Female","","","",""
"Tends to agree","1991","(1a) inadequately completed","Male","3","","",""
"Tends to agree","1991","(1a) inadequately completed","Female","2","","",""
"Tends to agree","1991","(1b) general elementary school","Male","1","","",""
"Tends to agree","1991","(1b) general elementary school","Female","17","","",""
"Tends to agree","1991","(1c) basic vocational qualification","Male","58","0.0989989746994866","0.0738322064758807","0.124165742923092"
"Tends to agree","1991","(1c) basic vocational qualification","Female","44","0.0686368868313111","0.0467578744650882","0.090515899197534"
"Tends to agree","1991","(2b) intermediate general qualification","Male","15","","",""
"Tends to agree","1991","(2b) intermediate general qualification","Female","13","","",""
"Tends to agree","1991","(2a) intermediate vocational","Male","74","0.108305011221399","0.085134185741876","0.131475836700921"
"Tends to agree","1991","(2a) intermediate vocational","Female","80","0.134283288336754","0.106317380547382","0.162249196126126"
"Tends to agree","1991","(2c_gen) general maturity certificate","Male","","","",""
"Tends to agree","1991","(2c_gen) general maturity certificate","Female","3","","",""
"Tends to agree","1991","(2c_voc) vocational maturity certificate","Male","4","","",""
"Tends to agree","1991","(2c_voc) vocational maturity certificate","Female","2","","",""
"Tends to agree","1991","(3a) lower tertiary education","Male","22","","",""
"Tends to agree","1991","(3a) lower tertiary education","Female","32","0.0851037776525593","0.0563593184604116","0.113848236844707"
"Tends to agree","1991","(3b) higher tertiary education","Male","17","","",""
"Tends to agree","1991","(3b) higher tertiary education","Female","17","","",""
"Rather not true","1991","(0) in school","Male","","","",""
"Rather not true","1991","(0) in school","Female","","","",""
"Rather not true","1991","(1a) inadequately completed","Male","11","","",""
"Rather not true","1991","(1a) inadequately completed","Female","9","","",""
"Rather not true","1991","(1b) general elementary school","Male","8","","",""
"Rather not true","1991","(1b) general elementary school","Female","67","0.336672772563276","0.270173769299069","0.403171775827483"
"Rather not true","1991","(1c) basic vocational qualification","Male","129","0.236674781787086","0.200858519941868","0.272491043632304"
"Rather not true","1991","(1c) basic vocational qualification","Female","133","0.261249888290396","0.223233903522572","0.299265873058219"
"Rather not true","1991","(2b) intermediate general qualification","Male","29","","",""
"Rather not true","1991","(2b) intermediate general qualification","Female","33","0.439375024192354","0.328519680595519","0.550230367789189"
"Rather not true","1991","(2a) intermediate vocational","Male","225","0.306783357156925","0.272399115095335","0.341167599218515"
"Rather not true","1991","(2a) intermediate vocational","Female","159","0.279604189751632","0.242792355027238","0.316416024476026"
"Rather not true","1991","(2c_gen) general maturity certificate","Male","9","","",""
"Rather not true","1991","(2c_gen) general maturity certificate","Female","6","","",""
"Rather not true","1991","(2c_voc) vocational maturity certificate","Male","15","","",""
"Rather not true","1991","(2c_voc) vocational maturity certificate","Female","13","","",""
"Rather not true","1991","(3a) lower tertiary education","Male","80","0.342670709847254","0.280930920007285","0.404410499687222"
"Rather not true","1991","(3a) lower tertiary education","Female","96","0.26162143759921","0.21634523347616","0.30689764172226"
"Rather not true","1991","(3b) higher tertiary education","Male","67","0.329490029788189","0.261203325044071","0.397776734532307"
"Rather not true","1991","(3b) higher tertiary education","Female","44","0.395071452106883","0.306865690979668","0.483277213234098"
"Totally disagree","1991","(0) in school","Male","","","",""
"Totally disagree","1991","(0) in school","Female","","","",""
"Totally disagree","1991","(1a) inadequately completed","Male","8","","",""
"Totally disagree","1991","(1a) inadequately completed","Female","13","","",""
"Totally disagree","1991","(1b) general elementary school","Male","23","","",""
"Totally disagree","1991","(1b) general elementary school","Female","96","0.531624322103959","0.461406587434264","0.601842056773653"
"Totally disagree","1991","(1c) basic vocational qualification","Male","317","0.603915556500907","0.562702819306626","0.645128293695188"
"Totally disagree","1991","(1c) basic vocational qualification","Female","308","0.618565597019691","0.576532419686857","0.660598774352524"
"Totally disagree","1991","(2b) intermediate general qualification","Male","25","","",""
"Totally disagree","1991","(2b) intermediate general qualification","Female","28","","",""
"Totally disagree","1991","(2a) intermediate vocational","Male","354","0.530542137603072","0.493331482389902","0.567752792816243"
"Totally disagree","1991","(2a) intermediate vocational","Female","295","0.516001433181331","0.475011469958689","0.556991396403973"
"Totally disagree","1991","(2c_gen) general maturity certificate","Male","11","","",""
"Totally disagree","1991","(2c_gen) general maturity certificate","Female","10","","",""
"Totally disagree","1991","(2c_voc) vocational maturity certificate","Male","24","","",""
"Totally disagree","1991","(2c_voc) vocational maturity certificate","Female","15","","",""
"Totally disagree","1991","(3a) lower tertiary education","Male","112","0.49726449745665","0.432221781582648","0.562307213330652"
"Totally disagree","1991","(3a) lower tertiary education","Female","204","0.5570716352994","0.505901557750292","0.608241712848508"
"Totally disagree","1991","(3b) higher tertiary education","Male","89","0.496060168557974","0.423421325491684","0.568699011624263"
"Totally disagree","1991","(3b) higher tertiary education","Female","49","0.402327554948731","0.313850920710882","0.490804189186581"
"True entirely","1992","(0) in school","Male","3","","",""
"True entirely","1992","(0) in school","Female","2","","",""
"True entirely","1992","(1a) inadequately completed","Male","5","","",""
"True entirely","1992","(1a) inadequately completed","Female","3","","",""
"True entirely","1992","(1b) general elementary school","Male","20","","",""
"True entirely","1992","(1b) general elementary school","Female","53","0.0463263604081241","0.0336729050149046","0.0589798158013435"
"True entirely","1992","(1c) basic vocational qualification","Male","100","0.0529418256727124","0.0430614755713842","0.0628221757740406"
"True entirely","1992","(1c) basic vocational qualification","Female","88","0.0629069768643663","0.0511561906096441","0.0746577631190884"
"True entirely","1992","(2b) intermediate general qualification","Male","7","","",""
"True entirely","1992","(2b) intermediate general qualification","Female","11","","",""
"True entirely","1992","(2a) intermediate vocational","Male","55","0.0399028840619823","0.0285208822331541","0.0512848858908105"
"True entirely","1992","(2a) intermediate vocational","Female","61","0.0438376456233697","0.0326955332507102","0.0549797579960293"
"True entirely","1992","(2c_gen) general maturity certificate","Male","9","","",""
"True entirely","1992","(2c_gen) general maturity certificate","Female","","","",""
"True entirely","1992","(2c_voc) vocational maturity certificate","Male","5","","",""
"True entirely","1992","(2c_voc) vocational maturity certificate","Female","8","","",""
"True entirely","1992","(3a) lower tertiary education","Male","19","","",""
"True entirely","1992","(3a) lower tertiary education","Female","27","","",""
"True entirely","1992","(3b) higher tertiary education","Male","16","","",""
"True entirely","1992","(3b) higher tertiary education","Female","13","","",""
"Tends to agree","1992","(0) in school","Male","6","","",""
"Tends to agree","1992","(0) in school","Female","6","","",""
"Tends to agree","1992","(1a) inadequately completed","Male","9","","",""
"Tends to agree","1992","(1a) inadequately completed","Female","7","","",""
"Tends to agree","1992","(1b) general elementary school","Male","36","0.08923360525629","0.0594522485701092","0.119014961942471"
"Tends to agree","1992","(1b) general elementary school","Female","139","0.127437190841376","0.107362835737029","0.147511545945723"
"Tends to agree","1992","(1c) basic vocational qualification","Male","210","0.107206752551873","0.0935555450773098","0.120857960026435"
"Tends to agree","1992","(1c) basic vocational qualification","Female","168","0.108221110043621","0.093185856611034","0.123256363476209"
"Tends to agree","1992","(2b) intermediate general qualification","Male","28","","",""
"Tends to agree","1992","(2b) intermediate general qualification","Female","29","","",""
"Tends to agree","1992","(2a) intermediate vocational","Male","126","0.110820138864902","0.0925659273157845","0.129074350414019"
"Tends to agree","1992","(2a) intermediate vocational","Female","146","0.120974558602072","0.103227521856029","0.138721595348116"
"Tends to agree","1992","(2c_gen) general maturity certificate","Male","12","","",""
"Tends to agree","1992","(2c_gen) general maturity certificate","Female","20","","",""
"Tends to agree","1992","(2c_voc) vocational maturity certificate","Male","20","","",""
"Tends to agree","1992","(2c_voc) vocational maturity certificate","Female","27","","",""
"Tends to agree","1992","(3a) lower tertiary education","Male","31","0.0896150400329187","0.0611207771030906","0.118109302962747"
"Tends to agree","1992","(3a) lower tertiary education","Female","37","0.0914183324145261","0.0641779941895665","0.118658670639486"
"Tends to agree","1992","(3b) higher tertiary education","Male","25","","",""
"Tends to agree","1992","(3b) higher tertiary education","Female","24","","",""
"Rather not true","1992","(0) in school","Male","19","","",""
"Rather not true","1992","(0) in school","Female","27","","",""
"Rather not true","1992","(1a) inadequately completed","Male","22","","",""
"Rather not true","1992","(1a) inadequately completed","Female","21","","",""
"Rather not true","1992","(1b) general elementary school","Male","119","0.333835419989043","0.284570959076093","0.383099880901993"
"Rather not true","1992","(1b) general elementary school","Female","375","0.355496067617206","0.326680621698323","0.384311513536089"
"Rather not true","1992","(1c) basic vocational qualification","Male","654","0.338308990253247","0.317431949698089","0.359186030808405"
"Rather not true","1992","(1c) basic vocational qualification","Female","516","0.30679235070242","0.28447307465062","0.329111626754221"
"Rather not true","1992","(2b) intermediate general qualification","Male","63","0.339271207055119","0.267028961459847","0.411513452650392"
"Rather not true","1992","(2b) intermediate general qualification","Female","93","0.315716021258955","0.262404243888806","0.369027798629104"
"Rather not true","1992","(2a) intermediate vocational","Male","385","0.347796877782647","0.320101123238565","0.37549263232673"
"Rather not true","1992","(2a) intermediate vocational","Female","440","0.358388567600549","0.332291529262701","0.384485605938397"
"Rather not true","1992","(2c_gen) general maturity certificate","Male","54","0.38146310234571","0.305722523191195","0.457203681500226"
"Rather not true","1992","(2c_gen) general maturity certificate","Female","46","0.407179719357136","0.317772272737708","0.496587165976565"
"Rather not true","1992","(2c_voc) vocational maturity certificate","Male","84","0.395456884248235","0.33025135480116","0.460662413695311"
"Rather not true","1992","(2c_voc) vocational maturity certificate","Female","57","0.294657144621467","0.229834026990092","0.359480262252841"
"Rather not true","1992","(3a) lower tertiary education","Male","113","0.290307171952843","0.245025909204379","0.335588434701306"
"Rather not true","1992","(3a) lower tertiary education","Female","110","0.2421046616938","0.201617245968634","0.282592077418966"
"Rather not true","1992","(3b) higher tertiary education","Male","169","0.373211239811982","0.328770595174767","0.417651884449196"
"Rather not true","1992","(3b) higher tertiary education","Female","103","0.371420396891507","0.313786335336463","0.429054458446551"
"Totally disagree","1992","(0) in school","Male","14","","",""
"Totally disagree","1992","(0) in school","Female","16","","",""
"Totally disagree","1992","(1a) inadequately completed","Male","25","","",""
"Totally disagree","1992","(1a) inadequately completed","Female","34","0.568781372658189","0.448385152737403","0.689177592578974"
"Totally disagree","1992","(1b) general elementary school","Male","177","0.521727576704761","0.469543701622737","0.573911451786785"
"Totally disagree","1992","(1b) general elementary school","Female","493","0.470740381133293","0.440692056295316","0.500788705971271"
"Totally disagree","1992","(1c) basic vocational qualification","Male","1009","0.501542431522168","0.479480045136169","0.523604817908168"
"Totally disagree","1992","(1c) basic vocational qualification","Female","868","0.522079562389592","0.497904237754108","0.546254887025076"
"Totally disagree","1992","(2b) intermediate general qualification","Male","67","0.449194303707042","0.373297681051356","0.525090926362729"
"Totally disagree","1992","(2b) intermediate general qualification","Female","159","0.567133686037278","0.51030386581393","0.623963506260627"
"Totally disagree","1992","(2a) intermediate vocational","Male","570","0.501480099290468","0.47240461033764","0.530555588243296"
"Totally disagree","1992","(2a) intermediate vocational","Female","650","0.476799228174009","0.449617312375195","0.503981143972823"
"Totally disagree","1992","(2c_gen) general maturity certificate","Male","83","0.476443908152541","0.398567296880391","0.554320519424691"
"Totally disagree","1992","(2c_gen) general maturity certificate","Female","50","0.422470850897287","0.332582290401396","0.512359411393178"
"Totally disagree","1992","(2c_voc) vocational maturity certificate","Male","107","0.493086872402714","0.426413917257109","0.55975982754832"
"Totally disagree","1992","(2c_voc) vocational maturity certificate","Female","98","0.535948682606906","0.4650373087865","0.606860056427312"
"Totally disagree","1992","(3a) lower tertiary education","Male","223","0.573942691498958","0.524611374106897","0.623274008891018"
"Totally disagree","1992","(3a) lower tertiary education","Female","256","0.593820638809208","0.547401141475311","0.640240136143105"
"Totally disagree","1992","(3b) higher tertiary education","Male","245","0.530029576519616","0.48417024617232","0.575888906866911"
"Totally disagree","1992","(3b) higher tertiary education","Female","130","0.493673465464542","0.434038435036124","0.553308495892959"
"True entirely","1993","(0) in school","Male","3","","",""
"True entirely","1993","(0) in school","Female","4","","",""
"True entirely","1993","(1a) inadequately completed","Male","14","","",""
"True entirely","1993","(1a) inadequately completed","Female","19","","",""
"True entirely","1993","(1b) general elementary school","Male","51","0.0872939424316734","0.0663087377691758","0.108279147094171"
"True entirely","1993","(1b) general elementary school","Female","91","0.0837267305100522","0.0686645415981578","0.0987889194219466"
"True entirely","1993","(1c) basic vocational qualification","Male","140","0.068516036986891","0.0578941411909888","0.0791379327827933"
"True entirely","1993","(1c) basic vocational qualification","Female","112","0.0747848215086499","0.0621386028559854","0.0874310401613145"
"True entirely","1993","(2b) intermediate general qualification","Male","13","","",""
"True entirely","1993","(2b) intermediate general qualification","Female","12","","",""
"True entirely","1993","(2a) intermediate vocational","Male","49","0.048670606306779","0.0361906267175838","0.0611505858959742"
"True entirely","1993","(2a) intermediate vocational","Female","89","0.0772724999057693","0.0628893730162102","0.0916556267953284"
"True entirely","1993","(2c_gen) general maturity certificate","Male","7","","",""
"True entirely","1993","(2c_gen) general maturity certificate","Female","10","","",""
"True entirely","1993","(2c_voc) vocational maturity certificate","Male","9","","",""
"True entirely","1993","(2c_voc) vocational maturity certificate","Female","17","","",""
"True entirely","1993","(3a) lower tertiary education","Male","18","","",""
"True entirely","1993","(3a) lower tertiary education","Female","19","","",""
"True entirely","1993","(3b) higher tertiary education","Male","26","","",""
"True entirely","1993","(3b) higher tertiary education","Female","21","","",""
"Tends to agree","1993","(0) in school","Male","5","","",""
"Tends to agree","1993","(0) in school","Female","5","","",""
"Tends to agree","1993","(1a) inadequately completed","Male","38","0.159734459038883","0.115541435857061","0.203927482220704"
"Tends to agree","1993","(1a) inadequately completed","Female","65","0.153883857216819","0.117017035056721","0.190750679376917"
"Tends to agree","1993","(1b) general elementary school","Male","100","0.139923070373316","0.114132021693528","0.165714119053103"
"Tends to agree","1993","(1b) general elementary school","Female","193","0.137394172972436","0.118672965063341","0.156115380881531"
"Tends to agree","1993","(1c) basic vocational qualification","Male","248","0.11609319503029","0.102624520807731","0.129561869252848"
"Tends to agree","1993","(1c) basic vocational qualification","Female","194","0.11603288661174","0.100635706728593","0.131430066494888"
"Tends to agree","1993","(2b) intermediate general qualification","Male","23","","",""
"Tends to agree","1993","(2b) intermediate general qualification","Female","32","0.140962983234005","0.100773693823287","0.181152272644723"
"Tends to agree","1993","(2a) intermediate vocational","Male","145","0.130080999799145","0.110570815115719","0.149591184482572"
"Tends to agree","1993","(2a) intermediate vocational","Female","156","0.126302483556809","0.108409177340543","0.144195789773075"
"Tends to agree","1993","(2c_gen) general maturity certificate","Male","26","","",""
"Tends to agree","1993","(2c_gen) general maturity certificate","Female","16","","",""
"Tends to agree","1993","(2c_voc) vocational maturity certificate","Male","29","","",""
"Tends to agree","1993","(2c_voc) vocational maturity certificate","Female","22","","",""
"Tends to agree","1993","(3a) lower tertiary education","Male","42","0.106662597635657","0.075788354802741","0.137536840468572"
"Tends to agree","1993","(3a) lower tertiary education","Female","33","0.0778418891952574","0.0520024880518188","0.103681290338696"
"Tends to agree","1993","(3b) higher tertiary education","Male","45","0.0900433251565379","0.0643016144096402","0.115785035903436"
"Tends to agree","1993","(3b) higher tertiary education","Female","34","0.11024674803473","0.0736272305959297","0.146866265473529"
"Rather not true","1993","(0) in school","Male","26","","",""
"Rather not true","1993","(0) in school","Female","28","","",""
"Rather not true","1993","(1a) inadequately completed","Male","109","0.428908617351741","0.369207657030084","0.488609577673398"
"Rather not true","1993","(1a) inadequately completed","Female","151","0.427836787814916","0.377286549238156","0.478387026391675"
"Rather not true","1993","(1b) general elementary school","Male","249","0.317542166754298","0.282932748277565","0.352151585231032"
"Rather not true","1993","(1b) general elementary school","Female","489","0.370768708497513","0.344502329373987","0.397035087621038"
"Rather not true","1993","(1c) basic vocational qualification","Male","743","0.345000621461339","0.325013575529137","0.364987667393541"
"Rather not true","1993","(1c) basic vocational qualification","Female","615","0.363813554562014","0.340684162120979","0.386942947003048"
"Rather not true","1993","(2b) intermediate general qualification","Male","93","0.4124972843415","0.34510865135512","0.479885917327879"
"Rather not true","1993","(2b) intermediate general qualification","Female","109","0.337881835379654","0.283255505790574","0.392508164968733"
"Rather not true","1993","(2a) intermediate vocational","Male","461","0.401240057468832","0.372812237917217","0.429667877020446"
"Rather not true","1993","(2a) intermediate vocational","Female","511","0.367670236495831","0.34169825122703","0.393642221764632"
"Rather not true","1993","(2c_gen) general maturity certificate","Male","78","0.399115830694734","0.332723210843077","0.465508450546391"
"Rather not true","1993","(2c_gen) general maturity certificate","Female","67","0.353688099807144","0.28364701310464","0.423729186509648"
"Rather not true","1993","(2c_voc) vocational maturity certificate","Male","105","0.418850849966037","0.359782587220456","0.477919112711617"
"Rather not true","1993","(2c_voc) vocational maturity certificate","Female","80","0.382750380794116","0.318812264845605","0.446688496742628"
"Rather not true","1993","(3a) lower tertiary education","Male","153","0.374138721258958","0.325739558478942","0.422537884038975"
"Rather not true","1993","(3a) lower tertiary education","Female","144","0.305447589381135","0.261026016942485","0.349869161819785"
"Rather not true","1993","(3b) higher tertiary education","Male","186","0.395728704027529","0.351752671512389","0.439704736542669"
"Rather not true","1993","(3b) higher tertiary education","Female","99","0.359481434221401","0.303376762549591","0.41558610589321"
"Totally disagree","1993","(0) in school","Male","16","","",""
"Totally disagree","1993","(0) in school","Female","20","","",""
"Totally disagree","1993","(1a) inadequately completed","Male","103","0.352063805395904","0.294450480744086","0.409677130047722"
"Totally disagree","1993","(1a) inadequately completed","Female","133","0.363353379357648","0.314213056829276","0.41249370188602"
"Totally disagree","1993","(1b) general elementary school","Male","295","0.455240820440713","0.418217227196009","0.492264413685417"
"Totally disagree","1993","(1b) general elementary school","Female","526","0.408110388019999","0.381383235059293","0.434837540980706"
"Totally disagree","1993","(1c) basic vocational qualification","Male","1042","0.470390146521481","0.449404354520514","0.491375938522447"
"Totally disagree","1993","(1c) basic vocational qualification","Female","741","0.445368737317596","0.421474420468118","0.469263054167074"
"Totally disagree","1993","(2b) intermediate general qualification","Male","76","0.363326536578299","0.297488314518598","0.429164758638"
"Totally disagree","1993","(2b) intermediate general qualification","Female","135","0.479729087963356","0.422030571595874","0.537427604330838"
"Totally disagree","1993","(2a) intermediate vocational","Male","487","0.420008336425244","0.3913827185234","0.448633954327088"
"Totally disagree","1993","(2a) intermediate vocational","Female","568","0.428754780041591","0.402097251957243","0.455412308125939"
"Totally disagree","1993","(2c_gen) general maturity certificate","Male","98","0.471597693610017","0.403920376097676","0.539275011122358"
"Totally disagree","1993","(2c_gen) general maturity certificate","Female","86","0.502947248046339","0.429701227420318","0.57619326867236"
"Totally disagree","1993","(2c_voc) vocational maturity certificate","Male","125","0.44859141613956","0.389046740369666","0.508136091909453"
"Totally disagree","1993","(2c_voc) vocational maturity certificate","Female","103","0.469667175781549","0.404016233723262","0.535318117839836"
"Totally disagree","1993","(3a) lower tertiary education","Male","171","0.47195127346088","0.422020526884743","0.521882020037018"
"Totally disagree","1993","(3a) lower tertiary education","Female","217","0.545426944324668","0.497404616920126","0.59344927172921"
"Totally disagree","1993","(3b) higher tertiary education","Male","218","0.469838663614931","0.424955889842424","0.514721437387438"
"Totally disagree","1993","(3b) higher tertiary education","Female","127","0.441673988345038","0.383612284891838","0.499735691798237"
"True entirely","1994","(0) in school","Male","","","",""
"True entirely","1994","(0) in school","Female","","","",""
"True entirely","1994","(1a) inadequately completed","Male","","","",""
"True entirely","1994","(1a) inadequately completed","Female","","","",""
"True entirely","1994","(1b) general elementary school","Male","","","",""
"True entirely","1994","(1b) general elementary school","Female","","","",""
"True entirely","1994","(1c) basic vocational qualification","Male","","","",""
"True entirely","1994","(1c) basic vocational qualification","Female","","","",""
"True entirely","1994","(2b) intermediate general qualification","Male","","","",""
"True entirely","1994","(2b) intermediate general qualification","Female","","","",""
"True entirely","1994","(2a) intermediate vocational","Male","","","",""
"True entirely","1994","(2a) intermediate vocational","Female","","","",""
"True entirely","1994","(2c_gen) general maturity certificate","Male","","","",""
"True entirely","1994","(2c_gen) general maturity certificate","Female","","","",""
"True entirely","1994","(2c_voc) vocational maturity certificate","Male","","","",""
"True entirely","1994","(2c_voc) vocational maturity certificate","Female","","","",""
"True entirely","1994","(3a) lower tertiary education","Male","","","",""
"True entirely","1994","(3a) lower tertiary education","Female","","","",""
"True entirely","1994","(3b) higher tertiary education","Male","","","",""
"True entirely","1994","(3b) higher tertiary education","Female","","","",""
"Tends to agree","1994","(0) in school","Male","","","",""
"Tends to agree","1994","(0) in school","Female","","","",""
