"plh0190","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Totally disagree","1991","35-65 y.","lower secondary degree","550","0.589510183615659","0.558473073005732","0.620547294225586"
"Totally disagree","1991","35-65 y.","secondary school degree","413","0.54742399016347","0.511561544051526","0.583286436275414"
"Totally disagree","1991","35-65 y.","college entrance qualification","132","0.469797515671578","0.41144344350115","0.528151587842006"
"Totally disagree","1991","35-65 y.","Other degree","20","","",""
"Totally disagree","1991","35-65 y.","no degree/no degree yet","6","","",""
"Totally disagree","1991","66 and older","lower secondary degree","146","0.623414565487759","0.562493823260437","0.684335307715081"
"Totally disagree","1991","66 and older","secondary school degree","13","","",""
"Totally disagree","1991","66 and older","college entrance qualification","1","","",""
"Totally disagree","1991","66 and older","Other degree","4","","",""
"Totally disagree","1991","66 and older","no degree/no degree yet","","","",""
"True entirely","1992","16-34 y.","lower secondary degree","33","0.0346125521471973","0.023394546855395","0.0458305574389996"
"True entirely","1992","16-34 y.","secondary school degree","85","0.0416106747112726","0.0323074219464058","0.0509139274761394"
"True entirely","1992","16-34 y.","college entrance qualification","23","","",""
"True entirely","1992","16-34 y.","Other degree","1","","",""
"True entirely","1992","16-34 y.","no degree/no degree yet","10","","",""
"True entirely","1992","35-65 y.","lower secondary degree","181","0.0629125446806567","0.0543721886348681","0.0714529007264454"
"True entirely","1992","35-65 y.","secondary school degree","64","0.0452006301170528","0.0343263030627884","0.0560749571713173"
"True entirely","1992","35-65 y.","college entrance qualification","30","0.0436510767590483","0.0294839960349047","0.0578181574831919"
"True entirely","1992","35-65 y.","Other degree","4","","",""
"True entirely","1992","35-65 y.","no degree/no degree yet","2","","",""
"True entirely","1992","66 and older","lower secondary degree","52","0.050578575901371","0.0365474956726663","0.0646096561300756"
"True entirely","1992","66 and older","secondary school degree","11","","",""
"True entirely","1992","66 and older","college entrance qualification","8","","",""
"True entirely","1992","66 and older","Other degree","","","",""
"True entirely","1992","66 and older","no degree/no degree yet","","","",""
"Tends to agree","1992","16-34 y.","lower secondary degree","105","0.103715290794263","0.0850044892059381","0.122426092382589"
"Tends to agree","1992","16-34 y.","secondary school degree","201","0.114907290511792","0.100050341541221","0.129764239482363"
"Tends to agree","1992","16-34 y.","college entrance qualification","76","0.0956459123574617","0.0743547896091893","0.116937035105734"
"Tends to agree","1992","16-34 y.","Other degree","4","","",""
"Tends to agree","1992","16-34 y.","no degree/no degree yet","24","","",""
"Tends to agree","1992","35-65 y.","lower secondary degree","347","0.115549991111207","0.104305523643683","0.126794458578731"
"Tends to agree","1992","35-65 y.","secondary school degree","144","0.108435404150417","0.092159840323432","0.124710967977402"
"Tends to agree","1992","35-65 y.","college entrance qualification","71","0.0890167745465246","0.0692713798971446","0.108762169195904"
"Tends to agree","1992","35-65 y.","Other degree","6","","",""
"Tends to agree","1992","35-65 y.","no degree/no degree yet","2","","",""
"Tends to agree","1992","66 and older","lower secondary degree","98","0.102797033642114","0.0833517654539773","0.122242301830251"
"Tends to agree","1992","66 and older","secondary school degree","20","","",""
"Tends to agree","1992","66 and older","college entrance qualification","4","","",""
"Tends to agree","1992","66 and older","Other degree","1","","",""
"Tends to agree","1992","66 and older","no degree/no degree yet","1","","",""
"Rather not true","1992","16-34 y.","lower secondary degree","396","0.378979502912064","0.349207446494524","0.408751559329604"
"Rather not true","1992","16-34 y.","secondary school degree","605","0.342919888212916","0.320805906009214","0.365033870416618"
"Rather not true","1992","16-34 y.","college entrance qualification","269","0.390622522684694","0.355302746472479","0.425942298896909"
"Rather not true","1992","16-34 y.","Other degree","9","","",""
"Rather not true","1992","16-34 y.","no degree/no degree yet","77","0.458567747429883","0.384742845098092","0.532392649761675"
"Rather not true","1992","35-65 y.","lower secondary degree","990","0.32538661748796","0.308907095565216","0.341866139410704"
"Rather not true","1992","35-65 y.","secondary school degree","436","0.33016071998882","0.305544458796394","0.354776981181247"
"Rather not true","1992","35-65 y.","college entrance qualification","286","0.336617440289082","0.303851319127641","0.369383561450524"
"Rather not true","1992","35-65 y.","Other degree","9","","",""
"Rather not true","1992","35-65 y.","no degree/no degree yet","8","","",""
"Rather not true","1992","66 and older","lower secondary degree","288","0.313323323799786","0.283623709710349","0.343022937889223"
"Rather not true","1992","66 and older","secondary school degree","60","0.36020241904215","0.292121404839205","0.428283433245096"
"Rather not true","1992","66 and older","college entrance qualification","28","","",""
"Rather not true","1992","66 and older","Other degree","2","","",""
"Rather not true","1992","66 and older","no degree/no degree yet","","","",""
"Totally disagree","1992","16-34 y.","lower secondary degree","486","0.482692654146475","0.452026615922114","0.513358692370836"
"Totally disagree","1992","16-34 y.","secondary school degree","879","0.50056214656402","0.477268837575432","0.523855455552607"
"Totally disagree","1992","16-34 y.","college entrance qualification","365","0.476785295640886","0.440627870091526","0.512942721190246"
"Totally disagree","1992","16-34 y.","Other degree","18","","",""
"Totally disagree","1992","16-34 y.","no degree/no degree yet","64","0.350136821221278","0.279462942930242","0.420810699512314"
"Totally disagree","1992","35-65 y.","lower secondary degree","1587","0.496150846720176","0.478564548893812","0.513737144546541"
"Totally disagree","1992","35-65 y.","secondary school degree","758","0.51620324574371","0.49004455973754","0.54236193174988"
"Totally disagree","1992","35-65 y.","college entrance qualification","412","0.530714708405345","0.496110913070445","0.565318503740245"
"Totally disagree","1992","35-65 y.","Other degree","25","","",""
"Totally disagree","1992","35-65 y.","no degree/no degree yet","16","","",""
"Totally disagree","1992","66 and older","lower secondary degree","499","0.533301066656729","0.501357535286914","0.565244598026544"
"Totally disagree","1992","66 and older","secondary school degree","100","0.478320590411041","0.407478267456675","0.549162913365406"
"Totally disagree","1992","66 and older","college entrance qualification","44","0.534866304320137","0.428201787944566","0.641530820695709"
"Totally disagree","1992","66 and older","Other degree","7","","",""
"Totally disagree","1992","66 and older","no degree/no degree yet","5","","",""
"True entirely","1993","16-34 y.","lower secondary degree","90","0.0656868414000739","0.0525686721567596","0.0788050106433881"
"True entirely","1993","16-34 y.","secondary school degree","86","0.0535505822648979","0.0431676499980233","0.0639335145317726"
"True entirely","1993","16-34 y.","college entrance qualification","33","0.0344967960838662","0.021897484666951","0.0470961075007814"
"True entirely","1993","16-34 y.","Other degree","12","","",""
"True entirely","1993","16-34 y.","no degree/no degree yet","19","","",""
"True entirely","1993","35-65 y.","lower secondary degree","208","0.0798274590131664","0.0700005084193","0.0896544096070328"
"True entirely","1993","35-65 y.","secondary school degree","85","0.0681389228150713","0.0550373248082552","0.0812405208218873"
"True entirely","1993","35-65 y.","college entrance qualification","46","0.0602356472921986","0.0440004567064936","0.0764708378779036"
"True entirely","1993","35-65 y.","Other degree","35","0.0572417593889054","0.0395590836766731","0.0749244351011377"
"True entirely","1993","35-65 y.","no degree/no degree yet","20","","",""
"True entirely","1993","66 and older","lower secondary degree","67","0.080168533260514","0.0623976927308049","0.097939373790223"
"True entirely","1993","66 and older","secondary school degree","14","","",""
"True entirely","1993","66 and older","college entrance qualification","6","","",""
"True entirely","1993","66 and older","Other degree","1","","",""
"True entirely","1993","66 and older","no degree/no degree yet","1","","",""
"Tends to agree","1993","16-34 y.","lower secondary degree","138","0.110314692314787","0.0937255972548188","0.126903787374755"
"Tends to agree","1993","16-34 y.","secondary school degree","218","0.12597689956955","0.110673210567977","0.141280588571122"
"Tends to agree","1993","16-34 y.","college entrance qualification","72","0.0898486906287891","0.0701065952631564","0.109590785994422"
"Tends to agree","1993","16-34 y.","Other degree","38","0.203115573968621","0.148571919861744","0.257659228075499"
"Tends to agree","1993","16-34 y.","no degree/no degree yet","28","","",""
"Tends to agree","1993","35-65 y.","lower secondary degree","368","0.124883191625207","0.112896674984835","0.13686970826558"
"Tends to agree","1993","35-65 y.","secondary school degree","160","0.11788294459257","0.101116551296439","0.1346493378887"
"Tends to agree","1993","35-65 y.","college entrance qualification","78","0.0832829991752476","0.0644284159113203","0.102137582439175"
"Tends to agree","1993","35-65 y.","Other degree","111","0.15851086435701","0.130710844858775","0.186310883855245"
"Tends to agree","1993","35-65 y.","no degree/no degree yet","79","0.163554222751153","0.128472256150433","0.198636189351873"
"Tends to agree","1993","66 and older","lower secondary degree","112","0.119189465188252","0.097985745454075","0.140393184922429"
"Tends to agree","1993","66 and older","secondary school degree","27","","",""
"Tends to agree","1993","66 and older","college entrance qualification","11","","",""
"Tends to agree","1993","66 and older","Other degree","4","","",""
"Tends to agree","1993","66 and older","no degree/no degree yet","4","","",""
"Rather not true","1993","16-34 y.","lower secondary degree","523","0.381922904709371","0.35619544038254","0.407650369036203"
"Rather not true","1993","16-34 y.","secondary school degree","724","0.405703697306236","0.383057503743685","0.428349890868786"
"Rather not true","1993","16-34 y.","college entrance qualification","322","0.416062006222987","0.382033493626942","0.450090518819033"
"Rather not true","1993","16-34 y.","Other degree","80","0.392393967740961","0.326195620358538","0.458592315123384"
"Rather not true","1993","16-34 y.","no degree/no degree yet","139","0.505012968714702","0.446450786565265","0.56357515086414"
"Rather not true","1993","35-65 y.","lower secondary degree","1033","0.352339383220706","0.33501880745374","0.369659958987671"
"Rather not true","1993","35-65 y.","secondary school degree","550","0.367860732208499","0.342788144913726","0.392933319503271"
"Rather not true","1993","35-65 y.","college entrance qualification","322","0.367898335721276","0.334992077964285","0.400804593478267"
"Rather not true","1993","35-65 y.","Other degree","230","0.330866825759864","0.295051061716881","0.366682589802846"
"Rather not true","1993","35-65 y.","no degree/no degree yet","160","0.397530757783733","0.351112700333559","0.443948815233908"
"Rather not true","1993","66 and older","lower secondary degree","305","0.337164734841315","0.306227909553446","0.368101560129185"
"Rather not true","1993","66 and older","secondary school degree","51","0.268109700208392","0.203753312977954","0.33246608743883"
"Rather not true","1993","66 and older","college entrance qualification","28","","",""
"Rather not true","1993","66 and older","Other degree","9","","",""
"Rather not true","1993","66 and older","no degree/no degree yet","9","","",""
"Totally disagree","1993","16-34 y.","lower secondary degree","619","0.442075561575768","0.415777499052385","0.468373624099152"
"Totally disagree","1993","16-34 y.","secondary school degree","778","0.414768820859317","0.392046326884039","0.437491314834595"
"Totally disagree","1993","16-34 y.","college entrance qualification","379","0.459592507064357","0.425187019162513","0.493997994966201"
"Totally disagree","1993","16-34 y.","Other degree","79","0.359146929764529","0.294105472717364","0.424188386811694"
"Totally disagree","1993","16-34 y.","no degree/no degree yet","94","0.303827295185331","0.249958040746169","0.357696549624493"
"Totally disagree","1993","35-65 y.","lower secondary degree","1313","0.44294996614092","0.424939190175081","0.460960742106759"
"Totally disagree","1993","35-65 y.","secondary school degree","626","0.446117400383861","0.420271926802639","0.471962873965082"
"Totally disagree","1993","35-65 y.","college entrance qualification","379","0.488583017811278","0.454473319897885","0.52269271572467"
"Totally disagree","1993","35-65 y.","Other degree","287","0.453380550494221","0.415486999066029","0.491274101922413"
"Totally disagree","1993","35-65 y.","no degree/no degree yet","168","0.398070682291539","0.351641931530284","0.444499433052794"
"Totally disagree","1993","66 and older","lower secondary degree","413","0.463477266709919","0.430844029919325","0.496110503500512"
"Totally disagree","1993","66 and older","secondary school degree","90","0.467162156487726","0.394677888847923","0.53964642412753"
"Totally disagree","1993","66 and older","college entrance qualification","42","0.479495013238032","0.374518302816283","0.584471723659781"
"Totally disagree","1993","66 and older","Other degree","6","","",""
"Totally disagree","1993","66 and older","no degree/no degree yet","4","","",""
"True entirely","1994","16-34 y.","lower secondary degree","","","",""
"True entirely","1994","16-34 y.","secondary school degree","","","",""
"True entirely","1994","16-34 y.","college entrance qualification","","","",""
"True entirely","1994","16-34 y.","Other degree","","","",""
"True entirely","1994","16-34 y.","no degree/no degree yet","","","",""
"True entirely","1994","35-65 y.","lower secondary degree","","","",""
"True entirely","1994","35-65 y.","secondary school degree","","","",""
"True entirely","1994","35-65 y.","college entrance qualification","","","",""
"True entirely","1994","35-65 y.","Other degree","","","",""
"True entirely","1994","35-65 y.","no degree/no degree yet","","","",""
"True entirely","1994","66 and older","lower secondary degree","","","",""
"True entirely","1994","66 and older","secondary school degree","","","",""
"True entirely","1994","66 and older","college entrance qualification","","","",""
"True entirely","1994","66 and older","Other degree","","","",""
"True entirely","1994","66 and older","no degree/no degree yet","","","",""
"Tends to agree","1994","16-34 y.","lower secondary degree","","","",""
"Tends to agree","1994","16-34 y.","secondary school degree","","","",""
"Tends to agree","1994","16-34 y.","college entrance qualification","","","",""
"Tends to agree","1994","16-34 y.","Other degree","","","",""
"Tends to agree","1994","16-34 y.","no degree/no degree yet","","","",""
"Tends to agree","1994","35-65 y.","lower secondary degree","","","",""
"Tends to agree","1994","35-65 y.","secondary school degree","","","",""
"Tends to agree","1994","35-65 y.","college entrance qualification","","","",""
"Tends to agree","1994","35-65 y.","Other degree","","","",""
"Tends to agree","1994","35-65 y.","no degree/no degree yet","","","",""
"Tends to agree","1994","66 and older","lower secondary degree","","","",""
"Tends to agree","1994","66 and older","secondary school degree","","","",""
"Tends to agree","1994","66 and older","college entrance qualification","","","",""
"Tends to agree","1994","66 and older","Other degree","","","",""
"Tends to agree","1994","66 and older","no degree/no degree yet","","","",""
"Rather not true","1994","16-34 y.","lower secondary degree","","","",""
"Rather not true","1994","16-34 y.","secondary school degree","","","",""
"Rather not true","1994","16-34 y.","college entrance qualification","","","",""
"Rather not true","1994","16-34 y.","Other degree","","","",""
"Rather not true","1994","16-34 y.","no degree/no degree yet","","","",""
"Rather not true","1994","35-65 y.","lower secondary degree","","","",""
"Rather not true","1994","35-65 y.","secondary school degree","","","",""
"Rather not true","1994","35-65 y.","college entrance qualification","","","",""
"Rather not true","1994","35-65 y.","Other degree","","","",""
"Rather not true","1994","35-65 y.","no degree/no degree yet","","","",""
"Rather not true","1994","66 and older","lower secondary degree","","","",""
"Rather not true","1994","66 and older","secondary school degree","","","",""
"Rather not true","1994","66 and older","college entrance qualification","","","",""
"Rather not true","1994","66 and older","Other degree","","","",""
"Rather not true","1994","66 and older","no degree/no degree yet","","","",""
"Totally disagree","1994","16-34 y.","lower secondary degree","","","",""
"Totally disagree","1994","16-34 y.","secondary school degree","","","",""
"Totally disagree","1994","16-34 y.","college entrance qualification","","","",""
"Totally disagree","1994","16-34 y.","Other degree","","","",""
"Totally disagree","1994","16-34 y.","no degree/no degree yet","","","",""
"Totally disagree","1994","35-65 y.","lower secondary degree","","","",""
"Totally disagree","1994","35-65 y.","secondary school degree","","","",""
"Totally disagree","1994","35-65 y.","college entrance qualification","","","",""
"Totally disagree","1994","35-65 y.","Other degree","","","",""
"Totally disagree","1994","35-65 y.","no degree/no degree yet","","","",""
"Totally disagree","1994","66 and older","lower secondary degree","","","",""
"Totally disagree","1994","66 and older","secondary school degree","","","",""
"Totally disagree","1994","66 and older","college entrance qualification","","","",""
"Totally disagree","1994","66 and older","Other degree","","","",""
"Totally disagree","1994","66 and older","no degree/no degree yet","","","",""
"True entirely","1995","16-34 y.","lower secondary degree","60","0.0575078453275703","0.044622331459758","0.0703933591953826"
"True entirely","1995","16-34 y.","secondary school degree","72","0.0401366309332985","0.0308007691226959","0.0494724927439011"
"True entirely","1995","16-34 y.","college entrance qualification","27","","",""
"True entirely","1995","16-34 y.","Other degree","22","","",""
"True entirely","1995","16-34 y.","no degree/no degree yet","15","","",""
"True entirely","1995","35-65 y.","lower secondary degree","158","0.0635962383364633","0.0545313853626952","0.0726610913102314"
"True entirely","1995","35-65 y.","secondary school degree","71","0.05383974188697","0.0425745202696898","0.0651049635042501"
"True entirely","1995","35-65 y.","college entrance qualification","38","0.0522222687867159","0.0375316105687638","0.066912927004668"
"True entirely","1995","35-65 y.","Other degree","56","0.0915134944721306","0.0709869758175122","0.112040013126749"
"True entirely","1995","35-65 y.","no degree/no degree yet","18","","",""
"True entirely","1995","66 and older","lower secondary degree","27","","",""
"True entirely","1995","66 and older","secondary school degree","6","","",""
"True entirely","1995","66 and older","college entrance qualification","4","","",""
"True entirely","1995","66 and older","Other degree","","","",""
"True entirely","1995","66 and older","no degree/no degree yet","1","","",""
"Tends to agree","1995","16-34 y.","lower secondary degree","141","0.116828112446585","0.0990495917761434","0.134606633117026"
"Tends to agree","1995","16-34 y.","secondary school degree","165","0.0966035728595791","0.0825523207224766","0.110654824996682"
"Tends to agree","1995","16-34 y.","college entrance qualification","82","0.0982797846330616","0.0785887364822803","0.117970832783843"
"Tends to agree","1995","16-34 y.","Other degree","33","0.13116478069755","0.0919722787695613","0.17035728262554"
"Tends to agree","1995","16-34 y.","no degree/no degree yet","47","0.138728044579542","0.1019320515999","0.175524037559183"
"Tends to agree","1995","35-65 y.","lower secondary degree","321","0.126792410024035","0.114432399089764","0.139152420958305"
"Tends to agree","1995","35-65 y.","secondary school degree","155","0.0984219065698051","0.0835538752822998","0.11328993785731"
"Tends to agree","1995","35-65 y.","college entrance qualification","88","0.0815865742421975","0.0635111459062841","0.099662002578111"
"Tends to agree","1995","35-65 y.","Other degree","97","0.125469416865178","0.101887998198304","0.149050835532052"
"Tends to agree","1995","35-65 y.","no degree/no degree yet","63","0.177078947297629","0.137917006094852","0.216240888500405"
"Tends to agree","1995","66 and older","lower secondary degree","84","0.0982706089945688","0.0790871392695878","0.11745407871955"
"Tends to agree","1995","66 and older","secondary school degree","15","","",""
"Tends to agree","1995","66 and older","college entrance qualification","9","","",""
"Tends to agree","1995","66 and older","Other degree","5","","",""
"Tends to agree","1995","66 and older","no degree/no degree yet","3","","",""
"Rather not true","1995","16-34 y.","lower secondary degree","488","0.409836673671098","0.382616503186954","0.437056844155242"
"Rather not true","1995","16-34 y.","secondary school degree","733","0.447687034370874","0.424035510604788","0.471338558136959"
"Rather not true","1995","16-34 y.","college entrance qualification","350","0.418734637287122","0.386101599892353","0.451367674681892"
"Rather not true","1995","16-34 y.","Other degree","97","0.327793205440463","0.273295642255667","0.382290768625259"
"Rather not true","1995","16-34 y.","no degree/no degree yet","154","0.513579462704642","0.460373780294027","0.566785145115257"
"Rather not true","1995","35-65 y.","lower secondary degree","1048","0.374947679221278","0.356964892377048","0.392930466065508"
"Rather not true","1995","35-65 y.","secondary school degree","618","0.392678226822409","0.368303837680195","0.417052615964624"
"Rather not true","1995","35-65 y.","college entrance qualification","354","0.398824471283807","0.366491048361826","0.431157894205787"
"Rather not true","1995","35-65 y.","Other degree","266","0.324225865969466","0.290903325814037","0.357548406124895"
"Rather not true","1995","35-65 y.","no degree/no degree yet","133","0.345539350122775","0.296753690152725","0.394325010092825"
"Rather not true","1995","66 and older","lower secondary degree","281","0.303204846190766","0.273583973155119","0.332825719226413"
"Rather not true","1995","66 and older","secondary school degree","57","0.302645866334986","0.237150397998505","0.368141334671467"
"Rather not true","1995","66 and older","college entrance qualification","28","","",""
"Rather not true","1995","66 and older","Other degree","9","","",""
"Rather not true","1995","66 and older","no degree/no degree yet","11","","",""
"Totally disagree","1995","16-34 y.","lower secondary degree","565","0.415827368554747","0.388548493229102","0.443106243880392"
"Totally disagree","1995","16-34 y.","secondary school degree","728","0.415572761836249","0.392132200387023","0.439013323285475"
"Totally disagree","1995","16-34 y.","college entrance qualification","419","0.449371169810405","0.416468365882007","0.482273973738803"
"Totally disagree","1995","16-34 y.","Other degree","133","0.473010714594075","0.415046221413032","0.530975207775118"
"Totally disagree","1995","16-34 y.","no degree/no degree yet","123","0.310771482125457","0.261505126119582","0.360037838131332"
"Totally disagree","1995","35-65 y.","lower secondary degree","1257","0.434663672418224","0.416249865084938","0.453077479751509"
"Totally disagree","1995","35-65 y.","secondary school degree","698","0.455060124720815","0.430205077708599","0.479915171733031"
"Totally disagree","1995","35-65 y.","college entrance qualification","401","0.46736668568728","0.434420649113655","0.500312722260905"
"Totally disagree","1995","35-65 y.","Other degree","339","0.458791222693226","0.423317770568453","0.494264674817998"
