"plh0032","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Big worries","1985","no migration background","vocational + Abi","64","0.36527453912474","0.293934765448563","0.436614312800917"
"Big worries","1985","no migration background","higher vocational","190","0.328867924472008","0.290198178591528","0.367537670352488"
"Big worries","1985","no migration background","higher education","170","0.257789434790644","0.223847712568424","0.291731157012864"
"Big worries","1985","direct migration background","in school","3","","",""
"Big worries","1985","direct migration background","inadequately","172","0.249879823878815","0.218622962540551","0.28113668521708"
"Big worries","1985","direct migration background","general elemantary","228","0.257396247204383","0.228896333110571","0.285896161298194"
"Big worries","1985","direct migration background","middle vocational","231","0.250745397950699","0.222316923386851","0.279173872514546"
"Big worries","1985","direct migration background","vocational + Abi","20","","",""
"Big worries","1985","direct migration background","higher vocational","18","","",""
"Big worries","1985","direct migration background","higher education","33","0.321371802852646","0.232885502573906","0.409858103131387"
"Big worries","1985","indirect migration background","in school","2","","",""
"Big worries","1985","indirect migration background","inadequately","","","",""
"Big worries","1985","indirect migration background","general elemantary","17","","",""
"Big worries","1985","indirect migration background","middle vocational","14","","",""
"Big worries","1985","indirect migration background","vocational + Abi","","","",""
"Big worries","1985","indirect migration background","higher vocational","","","",""
"Big worries","1985","indirect migration background","higher education","","","",""
"Some worries","1985","no migration background","in school","94","0.604855223707956","0.527642020261636","0.682068427154276"
"Some worries","1985","no migration background","inadequately","36","0.448239638910292","0.338575426542116","0.557903851278467"
"Some worries","1985","no migration background","general elemantary","1155","0.554915764700855","0.533433939749179","0.576397589652531"
"Some worries","1985","no migration background","middle vocational","2346","0.553458240170465","0.538419884827059","0.56849659551387"
"Some worries","1985","no migration background","vocational + Abi","97","0.554100396331771","0.480455638188437","0.627745154475105"
"Some worries","1985","no migration background","higher vocational","325","0.580649736514426","0.54003327003041","0.621266202998442"
"Some worries","1985","no migration background","higher education","406","0.638749182477049","0.601475066720278","0.676023298233821"
"Some worries","1985","direct migration background","in school","9","","",""
"Some worries","1985","direct migration background","inadequately","362","0.479313694959555","0.443246501979734","0.515380887939376"
"Some worries","1985","direct migration background","general elemantary","445","0.520597324121808","0.4880312753889","0.553163372854717"
"Some worries","1985","direct migration background","middle vocational","485","0.587095436123975","0.554802944519127","0.619387927728822"
"Some worries","1985","direct migration background","vocational + Abi","62","0.650313611606896","0.557769499916703","0.74285772329709"
"Some worries","1985","direct migration background","higher vocational","29","","",""
"Some worries","1985","direct migration background","higher education","67","0.578566525933023","0.485004984580724","0.672128067285321"
"Some worries","1985","indirect migration background","in school","8","","",""
"Some worries","1985","indirect migration background","inadequately","1","","",""
"Some worries","1985","indirect migration background","general elemantary","32","0.569026398137306","0.443722665628659","0.694330130645953"
"Some worries","1985","indirect migration background","middle vocational","31","0.548377955417277","0.419185181402802","0.677570729431752"
"Some worries","1985","indirect migration background","vocational + Abi","","","",""
"Some worries","1985","indirect migration background","higher vocational","3","","",""
"Some worries","1985","indirect migration background","higher education","4","","",""
"No worries","1985","no migration background","in school","33","0.21344236548122","0.148729099485062","0.278155631477379"
"No worries","1985","no migration background","inadequately","17","","",""
"No worries","1985","no migration background","general elemantary","302","0.16013726476109","0.144285161416004","0.175989368106177"
"No worries","1985","no migration background","middle vocational","429","0.10905809381093","0.0996287706830728","0.118487416938786"
"No worries","1985","no migration background","vocational + Abi","14","","",""
"No worries","1985","no migration background","higher vocational","52","0.0904823390135666","0.0668697265581561","0.114094951468977"
"No worries","1985","no migration background","higher education","62","0.103461382732307","0.0798287888781187","0.127093976586495"
"No worries","1985","direct migration background","in school","10","","",""
"No worries","1985","direct migration background","inadequately","203","0.270806481161629","0.238724197524045","0.302888764799214"
"No worries","1985","direct migration background","general elemantary","231","0.222006428673809","0.194914828642368","0.249098028705251"
"No worries","1985","direct migration background","middle vocational","177","0.162159165925327","0.137983754491194","0.186334577359459"
"No worries","1985","direct migration background","vocational + Abi","20","","",""
"No worries","1985","direct migration background","higher vocational","1","","",""
"No worries","1985","direct migration background","higher education","7","","",""
"No worries","1985","indirect migration background","in school","","","",""
"No worries","1985","indirect migration background","inadequately","4","","",""
"No worries","1985","indirect migration background","general elemantary","11","","",""
"No worries","1985","indirect migration background","middle vocational","12","","",""
"No worries","1985","indirect migration background","vocational + Abi","","","",""
"No worries","1985","indirect migration background","higher vocational","1","","",""
"No worries","1985","indirect migration background","higher education","","","",""
"Big worries","1986","no migration background","in school","15","","",""
"Big worries","1986","no migration background","inadequately","16","","",""
"Big worries","1986","no migration background","general elemantary","382","0.197485563940741","0.179636647702842","0.215334480178641"
"Big worries","1986","no migration background","middle vocational","820","0.201999150382318","0.189567898447402","0.214430402317235"
"Big worries","1986","no migration background","vocational + Abi","27","","",""
"Big worries","1986","no migration background","higher vocational","100","0.19452870164269","0.160440813973023","0.228616589312357"
"Big worries","1986","no migration background","higher education","93","0.148093999409884","0.120423894512239","0.17576410430753"
"Big worries","1986","direct migration background","in school","3","","",""
"Big worries","1986","direct migration background","inadequately","109","0.149683640044075","0.123064073399687","0.176303206688462"
"Big worries","1986","direct migration background","general elemantary","148","0.160819735980044","0.136885415354724","0.184754056605364"
"Big worries","1986","direct migration background","middle vocational","149","0.151150112301137","0.127362070204682","0.174938154397592"
"Big worries","1986","direct migration background","vocational + Abi","24","","",""
"Big worries","1986","direct migration background","higher vocational","8","","",""
"Big worries","1986","direct migration background","higher education","23","","",""
"Big worries","1986","indirect migration background","in school","1","","",""
"Big worries","1986","indirect migration background","inadequately","1","","",""
"Big worries","1986","indirect migration background","general elemantary","8","","",""
"Big worries","1986","indirect migration background","middle vocational","6","","",""
"Big worries","1986","indirect migration background","vocational + Abi","","","",""
"Big worries","1986","indirect migration background","higher vocational","1","","",""
"Big worries","1986","indirect migration background","higher education","1","","",""
"Some worries","1986","no migration background","in school","75","0.509357517697145","0.42826783560993","0.590447199784359"
"Some worries","1986","no migration background","inadequately","39","0.483357207151705","0.375196267440286","0.591518146863124"
"Some worries","1986","no migration background","general elemantary","1102","0.575712691382747","0.553553665241618","0.597871717523877"
"Some worries","1986","no migration background","middle vocational","2359","0.578351008518417","0.563060930502023","0.593641086534811"
"Some worries","1986","no migration background","vocational + Abi","107","0.599944358753949","0.526300028522734","0.673588688985164"
"Some worries","1986","no migration background","higher vocational","296","0.56801942850999","0.525361779770083","0.610677077249896"
"Some worries","1986","no migration background","higher education","374","0.585995821815739","0.547625463235532","0.624366180395946"
"Some worries","1986","direct migration background","in school","13","","",""
"Some worries","1986","direct migration background","inadequately","364","0.51968651234367","0.48240816423298","0.556964860454361"
"Some worries","1986","direct migration background","general elemantary","510","0.564662443426336","0.532360301523775","0.596964585328896"
"Some worries","1986","direct migration background","middle vocational","490","0.592131566684619","0.559494721761227","0.624768411608011"
"Some worries","1986","direct migration background","vocational + Abi","55","0.477122643700263","0.381586353527891","0.572658933872636"
"Some worries","1986","direct migration background","higher vocational","29","","",""
"Some worries","1986","direct migration background","higher education","65","0.54435841201465","0.45086328204157","0.637853541987731"
"Some worries","1986","indirect migration background","in school","6","","",""
"Some worries","1986","indirect migration background","inadequately","3","","",""
"Some worries","1986","indirect migration background","general elemantary","33","0.601700419849201","0.477830017741422","0.72557082195698"
"Some worries","1986","indirect migration background","middle vocational","40","0.576466870251907","0.453473099405316","0.699460641098499"
"Some worries","1986","indirect migration background","vocational + Abi","1","","",""
"Some worries","1986","indirect migration background","higher vocational","3","","",""
"Some worries","1986","indirect migration background","higher education","3","","",""
"No worries","1986","no migration background","in school","56","0.374836023000124","0.296314394791837","0.453357651208411"
"No worries","1986","no migration background","inadequately","27","","",""
"No worries","1986","no migration background","general elemantary","427","0.226801744676511","0.208026466697119","0.245577022655904"
"No worries","1986","no migration background","middle vocational","828","0.219649841099265","0.20683100401495","0.23246867818358"
"No worries","1986","no migration background","vocational + Abi","36","0.231379052297883","0.167985986211722","0.294772118384044"
"No worries","1986","no migration background","higher vocational","122","0.237451869847321","0.200807721021499","0.274096018673142"
"No worries","1986","no migration background","higher education","166","0.265910178774377","0.23149196575737","0.300328391791384"
"No worries","1986","direct migration background","in school","14","","",""
"No worries","1986","direct migration background","inadequately","217","0.330629847612255","0.29552818030877","0.36573151491574"
"No worries","1986","direct migration background","general elemantary","247","0.274517820593621","0.245442638248609","0.303593002938633"
"No worries","1986","direct migration background","middle vocational","232","0.256718321014244","0.227708559440466","0.285728082588021"
"No worries","1986","direct migration background","vocational + Abi","26","","",""
"No worries","1986","direct migration background","higher vocational","13","","",""
"No worries","1986","direct migration background","higher education","21","","",""
"No worries","1986","indirect migration background","in school","4","","",""
"No worries","1986","indirect migration background","inadequately","2","","",""
"No worries","1986","indirect migration background","general elemantary","19","","",""
"No worries","1986","indirect migration background","middle vocational","16","","",""
"No worries","1986","indirect migration background","vocational + Abi","","","",""
"No worries","1986","indirect migration background","higher vocational","2","","",""
"No worries","1986","indirect migration background","higher education","","","",""
"Big worries","1987","no migration background","in school","20","","",""
"Big worries","1987","no migration background","inadequately","17","","",""
"Big worries","1987","no migration background","general elemantary","370","0.206700190989775","0.188070790027899","0.22532959195165"
"Big worries","1987","no migration background","middle vocational","857","0.220250978372607","0.207405122692662","0.233096834052553"
"Big worries","1987","no migration background","vocational + Abi","26","","",""
"Big worries","1987","no migration background","higher vocational","106","0.218064372604878","0.181906148936221","0.254222596273536"
"Big worries","1987","no migration background","higher education","97","0.160934969661743","0.132398424261621","0.189471515061865"
"Big worries","1987","direct migration background","in school","2","","",""
"Big worries","1987","direct migration background","inadequately","99","0.171317582331125","0.142723233910294","0.199911930751956"
"Big worries","1987","direct migration background","general elemantary","162","0.188031968338779","0.162905841628793","0.213158095048765"
"Big worries","1987","direct migration background","middle vocational","141","0.16812769602028","0.143074728687594","0.193180663352966"
"Big worries","1987","direct migration background","vocational + Abi","16","","",""
"Big worries","1987","direct migration background","higher vocational","6","","",""
"Big worries","1987","direct migration background","higher education","24","","",""
"Big worries","1987","indirect migration background","in school","","","",""
"Big worries","1987","indirect migration background","inadequately","","","",""
"Big worries","1987","indirect migration background","general elemantary","10","","",""
"Big worries","1987","indirect migration background","middle vocational","12","","",""
"Big worries","1987","indirect migration background","vocational + Abi","","","",""
"Big worries","1987","indirect migration background","higher vocational","1","","",""
"Big worries","1987","indirect migration background","higher education","","","",""
"Some worries","1987","no migration background","in school","73","0.466817888307769","0.385892797916932","0.547742978698605"
"Some worries","1987","no migration background","inadequately","35","0.514901610842405","0.399460928714645","0.630342292970166"
"Some worries","1987","no migration background","general elemantary","1067","0.588233423120155","0.565591663727393","0.610875182512918"
"Some worries","1987","no migration background","middle vocational","2526","0.618119528973784","0.60305947066302","0.633179587284547"
"Some worries","1987","no migration background","vocational + Abi","125","0.711477428662636","0.643767192589252","0.77918766473602"
"Some worries","1987","no migration background","higher vocational","315","0.61035419038902","0.567651503860478","0.653056876917562"
"Some worries","1987","no migration background","higher education","418","0.644385390848131","0.607211243606417","0.681559538089845"
"Some worries","1987","direct migration background","in school","20","","",""
"Some worries","1987","direct migration background","inadequately","337","0.489586026553791","0.45164920351445","0.527522849593133"
"Some worries","1987","direct migration background","general elemantary","489","0.542758396104059","0.510724011974059","0.574792780234059"
"Some worries","1987","direct migration background","middle vocational","517","0.640174836596218","0.608022963873854","0.672326709318581"
"Some worries","1987","direct migration background","vocational + Abi","61","0.653430528893425","0.561079259873027","0.745781797913824"
"Some worries","1987","direct migration background","higher vocational","38","0.717299308724069","0.596065486525521","0.838533130922617"
"Some worries","1987","direct migration background","higher education","52","0.555292423851405","0.456906449397236","0.653678398305575"
"Some worries","1987","indirect migration background","in school","8","","",""
"Some worries","1987","indirect migration background","inadequately","3","","",""
"Some worries","1987","indirect migration background","general elemantary","36","0.440820569430766","0.318222301176418","0.563418837685114"
"Some worries","1987","indirect migration background","middle vocational","45","0.613217347550711","0.503725444373422","0.722709250728001"
"Some worries","1987","indirect migration background","vocational + Abi","1","","",""
"Some worries","1987","indirect migration background","higher vocational","6","","",""
"Some worries","1987","indirect migration background","higher education","4","","",""
"No worries","1987","no migration background","in school","53","0.366325724779386","0.288174028233637","0.444477421325135"
"No worries","1987","no migration background","inadequately","20","","",""
"No worries","1987","no migration background","general elemantary","378","0.20506638589007","0.186491658615502","0.223641113164638"
"No worries","1987","no migration background","middle vocational","615","0.161629492653609","0.150218984201321","0.173040001105896"
"No worries","1987","no migration background","vocational + Abi","21","","",""
"No worries","1987","no migration background","higher vocational","80","0.171581437006102","0.138568110327862","0.204594763684341"
"No worries","1987","no migration background","higher education","122","0.194679639490126","0.163931206987154","0.225428071993098"
"No worries","1987","direct migration background","in school","9","","",""
"No worries","1987","direct migration background","inadequately","231","0.339096391115083","0.303169815852088","0.375022966378078"
"No worries","1987","direct migration background","general elemantary","278","0.269209635557162","0.240687506521336","0.297731764592988"
"No worries","1987","direct migration background","middle vocational","198","0.191697467383503","0.165327695912655","0.218067238854351"
"No worries","1987","direct migration background","vocational + Abi","25","","",""
"No worries","1987","direct migration background","higher vocational","9","","",""
"No worries","1987","direct migration background","higher education","22","","",""
"No worries","1987","indirect migration background","in school","1","","",""
"No worries","1987","indirect migration background","inadequately","6","","",""
"No worries","1987","indirect migration background","general elemantary","17","","",""
"No worries","1987","indirect migration background","middle vocational","19","","",""
"No worries","1987","indirect migration background","vocational + Abi","","","",""
"No worries","1987","indirect migration background","higher vocational","","","",""
"No worries","1987","indirect migration background","higher education","","","",""
"Big worries","1988","no migration background","in school","23","","",""
"Big worries","1988","no migration background","inadequately","16","","",""
"Big worries","1988","no migration background","general elemantary","504","0.298875814866058","0.277223426699257","0.320528203032859"
"Big worries","1988","no migration background","middle vocational","1132","0.300444026590799","0.285875324641931","0.315012728539668"
"Big worries","1988","no migration background","vocational + Abi","40","0.236288239417261","0.17261809598081","0.299958382853711"
"Big worries","1988","no migration background","higher vocational","130","0.270407452020453","0.230421407712263","0.310393496328643"
"Big worries","1988","no migration background","higher education","129","0.205009466968238","0.17302491168117","0.236994022255306"
"Big worries","1988","direct migration background","in school","","","",""
"Big worries","1988","direct migration background","inadequately","103","0.189997561462364","0.158967611009758","0.221027511914971"
"Big worries","1988","direct migration background","general elemantary","169","0.227301100449437","0.200071998945426","0.254530201953449"
"Big worries","1988","direct migration background","middle vocational","180","0.230859638786888","0.202053238642892","0.259666038930883"
"Big worries","1988","direct migration background","vocational + Abi","21","","",""
"Big worries","1988","direct migration background","higher vocational","11","","",""
"Big worries","1988","direct migration background","higher education","19","","",""
"Big worries","1988","indirect migration background","in school","1","","",""
"Big worries","1988","indirect migration background","inadequately","1","","",""
"Big worries","1988","indirect migration background","general elemantary","13","","",""
"Big worries","1988","indirect migration background","middle vocational","21","","",""
"Big worries","1988","indirect migration background","vocational + Abi","","","",""
"Big worries","1988","indirect migration background","higher vocational","","","",""
"Big worries","1988","indirect migration background","higher education","1","","",""
"Some worries","1988","no migration background","in school","68","0.549758720296824","0.462190612191216","0.637326828402432"
"Some worries","1988","no migration background","inadequately","35","0.571069138443737","0.448856587535854","0.69328168935162"
"Some worries","1988","no migration background","general elemantary","944","0.53672832084211","0.513142115504447","0.560314526179773"
"Some worries","1988","no migration background","middle vocational","2245","0.583892564956528","0.568228767910058","0.599556362002999"
"Some worries","1988","no migration background","vocational + Abi","107","0.605523077265121","0.532269947245495","0.678776207284747"
"Some worries","1988","no migration background","higher vocational","299","0.627884508068272","0.584369639157503","0.671399376979042"
"Some worries","1988","no migration background","higher education","393","0.648105952030289","0.610270289301305","0.685941614759272"
"Some worries","1988","direct migration background","in school","14","","",""
"Some worries","1988","direct migration background","inadequately","338","0.523038011543512","0.483531160387429","0.562544862699595"
"Some worries","1988","direct migration background","general elemantary","526","0.57218130398515","0.540035513762318","0.604327094207981"
"Some worries","1988","direct migration background","middle vocational","502","0.612301430314781","0.578993939360959","0.645608921268603"
"Some worries","1988","direct migration background","vocational + Abi","57","0.665479187232984","0.570097944933973","0.760860429531995"
"Some worries","1988","direct migration background","higher vocational","37","0.77232653315735","0.660483767174014","0.884169299140686"
"Some worries","1988","direct migration background","higher education","53","0.661874409479265","0.560100639966138","0.763648178992391"
"Some worries","1988","indirect migration background","in school","10","","",""
"Some worries","1988","indirect migration background","inadequately","7","","",""
"Some worries","1988","indirect migration background","general elemantary","45","0.592439947488642","0.486084647484441","0.698795247492842"
"Some worries","1988","indirect migration background","middle vocational","48","0.498645149050747","0.394179101189237","0.603111196912257"
"Some worries","1988","indirect migration background","vocational + Abi","3","","",""
"Some worries","1988","indirect migration background","higher vocational","6","","",""
"Some worries","1988","indirect migration background","higher education","3","","",""
"No worries","1988","no migration background","in school","33","0.265118372582068","0.187428241188817","0.34280850397532"
"No worries","1988","no migration background","inadequately","12","","",""
"No worries","1988","no migration background","general elemantary","269","0.164395864291832","0.146864784043281","0.181926944540383"
"No worries","1988","no migration background","middle vocational","427","0.115663408452672","0.105500111203837","0.125826705701507"
"No worries","1988","no migration background","vocational + Abi","24","","",""
"No worries","1988","no migration background","higher vocational","45","0.101708039911275","0.0744969887475614","0.128919091074988"
"No worries","1988","no migration background","higher education","90","0.146884581001474","0.118839003966877","0.17493015803607"
"No worries","1988","direct migration background","in school","6","","",""
"No worries","1988","direct migration background","inadequately","173","0.286964426994124","0.251184987253104","0.322743866735143"
"No worries","1988","direct migration background","general elemantary","215","0.200517595565413","0.174503538178064","0.226531652952762"
"No worries","1988","direct migration background","middle vocational","140","0.156838930898332","0.131979316279453","0.18169854551721"
"No worries","1988","direct migration background","vocational + Abi","16","","",""
"No worries","1988","direct migration background","higher vocational","6","","",""
"No worries","1988","direct migration background","higher education","11","","",""
"No worries","1988","indirect migration background","in school","7","","",""
"No worries","1988","indirect migration background","inadequately","4","","",""
"No worries","1988","indirect migration background","general elemantary","24","","",""
"No worries","1988","indirect migration background","middle vocational","19","","",""
"No worries","1988","indirect migration background","vocational + Abi","","","",""
"No worries","1988","indirect migration background","higher vocational","1","","",""
"No worries","1988","indirect migration background","higher education","","","",""
"Big worries","1989","no migration background","in school","15","","",""
"Big worries","1989","no migration background","inadequately","12","","",""
"Big worries","1989","no migration background","general elemantary","298","0.195279206789117","0.175763509615137","0.214794903963097"
"Big worries","1989","no migration background","middle vocational","679","0.186393806520092","0.173806751289614","0.198980861750569"
"Big worries","1989","no migration background","vocational + Abi","19","","",""
"Big worries","1989","no migration background","higher vocational","81","0.193711188438051","0.157156120953878","0.230266255922225"
"Big worries","1989","no migration background","higher education","50","0.086270906707423","0.0637868025937452","0.108755010821101"
"Big worries","1989","direct migration background","in school","2","","",""
"Big worries","1989","direct migration background","inadequately","87","0.160421877735167","0.130133857040719","0.190709898429615"
"Big worries","1989","direct migration background","general elemantary","155","0.174034828629613","0.148797842175177","0.199271815084049"
"Big worries","1989","direct migration background","middle vocational","139","0.175104267279051","0.149011677882076","0.201196856676026"
"Big worries","1989","direct migration background","vocational + Abi","12","","",""
"Big worries","1989","direct migration background","higher vocational","9","","",""
"Big worries","1989","direct migration background","higher education","16","","",""
"Big worries","1989","indirect migration background","in school","2","","",""
"Big worries","1989","indirect migration background","inadequately","3","","",""
"Big worries","1989","indirect migration background","general elemantary","20","","",""
"Big worries","1989","indirect migration background","middle vocational","14","","",""
"Big worries","1989","indirect migration background","vocational + Abi","","","",""
"Big worries","1989","indirect migration background","higher vocational","","","",""
"Big worries","1989","indirect migration background","higher education","1","","",""
"Some worries","1989","no migration background","in school","50","0.441094649914977","0.351885451126603","0.53030384870335"
"Some worries","1989","no migration background","inadequately","31","0.429280254612202","0.309865489470722","0.548695019753682"
"Some worries","1989","no migration background","general elemantary","914","0.578820107522245","0.554512675648801","0.603127539395689"
"Some worries","1989","no migration background","middle vocational","2175","0.585613720085801","0.569691281535285","0.601536158636317"
"Some worries","1989","no migration background","vocational + Abi","113","0.595057439044061","0.52525872079329","0.664856157294832"
"Some worries","1989","no migration background","higher vocational","267","0.568560525153401","0.52274916232848","0.614371887978322"
"Some worries","1989","no migration background","higher education","357","0.590455325795939","0.551075041847425","0.629835609744453"
"Some worries","1989","direct migration background","in school","13","","",""
"Some worries","1989","direct migration background","inadequately","300","0.510759700481232","0.469504570238228","0.552014830724236"
"Some worries","1989","direct migration background","general elemantary","493","0.584796842097726","0.551997028497483","0.617596655697968"
"Some worries","1989","direct migration background","middle vocational","497","0.618269036783175","0.584915896553582","0.651622177012768"
"Some worries","1989","direct migration background","vocational + Abi","56","0.576057360237621","0.474522819281989","0.677591901193253"
"Some worries","1989","direct migration background","higher vocational","27","","",""
"Some worries","1989","direct migration background","higher education","52","0.591994224796634","0.488722755755142","0.695265693838126"
"Some worries","1989","indirect migration background","in school","14","","",""
"Some worries","1989","indirect migration background","inadequately","5","","",""
"Some worries","1989","indirect migration background","general elemantary","52","0.49959175052929","0.403955332633839","0.59522816842474"
"Some worries","1989","indirect migration background","middle vocational","57","0.711991461742179","0.617912360038424","0.806070563445934"
"Some worries","1989","indirect migration background","vocational + Abi","3","","",""
"Some worries","1989","indirect migration background","higher vocational","6","","",""
"Some worries","1989","indirect migration background","higher education","1","","",""
"No worries","1989","no migration background","in school","54","0.43401157024068","0.344962571501956","0.523060568979404"
"No worries","1989","no migration background","inadequately","23","","",""
"No worries","1989","no migration background","general elemantary","373","0.225900685688638","0.205313803761259","0.246487567616018"
"No worries","1989","no migration background","middle vocational","823","0.227992473394107","0.214432079702275","0.24155286708594"
"No worries","1989","no migration background","vocational + Abi","58","0.296384480443284","0.231451292551117","0.36131766833545"
"No worries","1989","no migration background","higher vocational","101","0.237728286408548","0.19835331489575","0.277103257921345"
"No worries","1989","no migration background","higher education","192","0.323273767496638","0.28581733439959","0.360730200593686"
"No worries","1989","direct migration background","in school","9","","",""
"No worries","1989","direct migration background","inadequately","177","0.328818421783601","0.290047455652569","0.367589387914634"
"No worries","1989","direct migration background","general elemantary","219","0.241168329272661","0.21269282630398","0.269643832241341"
"No worries","1989","direct migration background","middle vocational","179","0.206626695937774","0.178829480455416","0.234423911420132"
"No worries","1989","direct migration background","vocational + Abi","23","","",""
"No worries","1989","direct migration background","higher vocational","14","","",""
"No worries","1989","direct migration background","higher education","19","","",""
"No worries","1989","indirect migration background","in school","12","","",""
"No worries","1989","indirect migration background","inadequately","4","","",""
"No worries","1989","indirect migration background","general elemantary","33","0.250715857848181","0.167813360353619","0.333618355342742"
"No worries","1989","indirect migration background","middle vocational","18","","",""
"No worries","1989","indirect migration background","vocational + Abi","1","","",""
"No worries","1989","indirect migration background","higher vocational","","","",""
"No worries","1989","indirect migration background","higher education","2","","",""
"Big worries","1990","no migration background","in school","21","","",""
"Big worries","1990","no migration background","inadequately","17","","",""
"Big worries","1990","no migration background","general elemantary","463","0.225196766361866","0.206811771142976","0.243581761580755"
"Big worries","1990","no migration background","middle vocational","1585","0.226412086848667","0.215897632043511","0.236926541653824"
