"plh0036","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Big worries","1984","indirect migration background","(3a) lower tertiary education","1","","",""
"Big worries","1984","indirect migration background","(3b) higher tertiary education","2","","",""
"Some worries","1984","no migration background","(0) in school","43","0.267699047886565","0.198441601023096","0.336956494750034"
"Some worries","1984","no migration background","(1a) inadequately completed","28","","",""
"Some worries","1984","no migration background","(1b) general elementary school","890","0.463500243362539","0.44125860874027","0.485741877984808"
"Some worries","1984","no migration background","(1c) basic vocational qualification","1445","0.41740425677149","0.400999005954559","0.433809507588422"
"Some worries","1984","no migration background","(2b) intermediate general qualification","129","0.324945783396796","0.279388286495692","0.370503280297901"
"Some worries","1984","no migration background","(2a) intermediate vocational","472","0.372008461577493","0.345734248351924","0.398282674803061"
"Some worries","1984","no migration background","(2c_gen) general maturity certificate","51","0.185595747178626","0.139811905287192","0.231379589070059"
"Some worries","1984","no migration background","(2c_voc) vocational maturity certificate","79","0.265419009430278","0.216026082993461","0.314811935867094"
"Some worries","1984","no migration background","(3a) lower tertiary education","67","0.284227577768867","0.227044210116823","0.341410945420912"
"Some worries","1984","no migration background","(3b) higher tertiary education","119","0.295011226426875","0.251551370780095","0.338471082073656"
"Some worries","1984","direct migration background","(0) in school","4","","",""
"Some worries","1984","direct migration background","(1a) inadequately completed","437","0.42489313627793","0.394467249368411","0.455319023187449"
"Some worries","1984","direct migration background","(1b) general elementary school","434","0.436809995371816","0.406130021342481","0.467489969401152"
"Some worries","1984","direct migration background","(1c) basic vocational qualification","325","0.44217155643561","0.405640296972152","0.478702815899067"
"Some worries","1984","direct migration background","(2b) intermediate general qualification","20","","",""
"Some worries","1984","direct migration background","(2a) intermediate vocational","39","0.442606344084872","0.337630664847664","0.54758202332208"
"Some worries","1984","direct migration background","(2c_gen) general maturity certificate","49","0.295983648403429","0.216903342811652","0.375063953995207"
"Some worries","1984","direct migration background","(2c_voc) vocational maturity certificate","56","0.450402701825617","0.369140303993502","0.531665099657732"
"Some worries","1984","direct migration background","(3a) lower tertiary education","7","","",""
"Some worries","1984","direct migration background","(3b) higher tertiary education","34","0.383023298178881","0.286282603426348","0.479763992931414"
"Some worries","1984","indirect migration background","(0) in school","3","","",""
"Some worries","1984","indirect migration background","(1a) inadequately completed","2","","",""
"Some worries","1984","indirect migration background","(1b) general elementary school","18","","",""
"Some worries","1984","indirect migration background","(1c) basic vocational qualification","11","","",""
"Some worries","1984","indirect migration background","(2b) intermediate general qualification","4","","",""
"Some worries","1984","indirect migration background","(2a) intermediate vocational","2","","",""
"Some worries","1984","indirect migration background","(2c_gen) general maturity certificate","1","","",""
"Some worries","1984","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"Some worries","1984","indirect migration background","(3a) lower tertiary education","","","",""
"Some worries","1984","indirect migration background","(3b) higher tertiary education","","","",""
"No worries","1984","no migration background","(0) in school","8","","",""
"No worries","1984","no migration background","(1a) inadequately completed","12","","",""
"No worries","1984","no migration background","(1b) general elementary school","231","0.128468941262394","0.113544521310109","0.14339336121468"
"No worries","1984","no migration background","(1c) basic vocational qualification","215","0.0685884437673746","0.0601799720112916","0.0769969155234576"
"No worries","1984","no migration background","(2b) intermediate general qualification","13","","",""
"No worries","1984","no migration background","(2a) intermediate vocational","49","0.0453495044573545","0.0340389241170601","0.0566600847976488"
"No worries","1984","no migration background","(2c_gen) general maturity certificate","6","","",""
"No worries","1984","no migration background","(2c_voc) vocational maturity certificate","8","","",""
"No worries","1984","no migration background","(3a) lower tertiary education","11","","",""
"No worries","1984","no migration background","(3b) higher tertiary education","8","","",""
"No worries","1984","direct migration background","(0) in school","3","","",""
"No worries","1984","direct migration background","(1a) inadequately completed","302","0.304787560249941","0.276454955731284","0.333120164768597"
"No worries","1984","direct migration background","(1b) general elementary school","205","0.175921329446079","0.152369490623845","0.199473168268312"
"No worries","1984","direct migration background","(1c) basic vocational qualification","117","0.132777426712286","0.107817326346834","0.157737527077738"
"No worries","1984","direct migration background","(2b) intermediate general qualification","3","","",""
"No worries","1984","direct migration background","(2a) intermediate vocational","6","","",""
"No worries","1984","direct migration background","(2c_gen) general maturity certificate","18","","",""
"No worries","1984","direct migration background","(2c_voc) vocational maturity certificate","16","","",""
"No worries","1984","direct migration background","(3a) lower tertiary education","2","","",""
"No worries","1984","direct migration background","(3b) higher tertiary education","12","","",""
"No worries","1984","indirect migration background","(0) in school","","","",""
"No worries","1984","indirect migration background","(1a) inadequately completed","2","","",""
"No worries","1984","indirect migration background","(1b) general elementary school","5","","",""
"No worries","1984","indirect migration background","(1c) basic vocational qualification","2","","",""
"No worries","1984","indirect migration background","(2b) intermediate general qualification","1","","",""
"No worries","1984","indirect migration background","(2a) intermediate vocational","1","","",""
"No worries","1984","indirect migration background","(2c_gen) general maturity certificate","1","","",""
"No worries","1984","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"No worries","1984","indirect migration background","(3a) lower tertiary education","","","",""
"No worries","1984","indirect migration background","(3b) higher tertiary education","","","",""
"Big worries","1985","no migration background","(0) in school","99","0.651761126586255","0.576760465144491","0.726761788028019"
"Big worries","1985","no migration background","(1a) inadequately completed","22","","",""
"Big worries","1985","no migration background","(1b) general elementary school","628","0.363855242760869","0.340897306574546","0.386813178947192"
"Big worries","1985","no migration background","(1c) basic vocational qualification","1417","0.448323630783301","0.43085909398049","0.465788167586112"
"Big worries","1985","no migration background","(2b) intermediate general qualification","248","0.601355350106004","0.553373536989392","0.649337163222616"
"Big worries","1985","no migration background","(2a) intermediate vocational","651","0.521961860987154","0.494114149259098","0.54980957271521"
"Big worries","1985","no migration background","(2c_gen) general maturity certificate","187","0.714831830276993","0.659846014279184","0.769817646274802"
"Big worries","1985","no migration background","(2c_voc) vocational maturity certificate","185","0.62560573847978","0.570095688428997","0.681115788530563"
"Big worries","1985","no migration background","(3a) lower tertiary education","131","0.566298218160213","0.501398578926859","0.631197857393568"
"Big worries","1985","no migration background","(3b) higher tertiary education","258","0.612305905181647","0.565486030957924","0.659125779405371"
"Big worries","1985","direct migration background","(0) in school","7","","",""
"Big worries","1985","direct migration background","(1a) inadequately completed","219","0.282745229348513","0.251732502977412","0.313757955719614"
"Big worries","1985","direct migration background","(1b) general elementary school","274","0.312237341901328","0.281337736281283","0.343136947521372"
"Big worries","1985","direct migration background","(1c) basic vocational qualification","245","0.426892256154689","0.388360082157318","0.46542443015206"
"Big worries","1985","direct migration background","(2b) intermediate general qualification","31","0.604739679035806","0.470559352322111","0.7389200057495"
"Big worries","1985","direct migration background","(2a) intermediate vocational","41","0.504439990809984","0.396877233756846","0.612002747863122"
"Big worries","1985","direct migration background","(2c_gen) general maturity certificate","51","0.596301898900741","0.505027695546201","0.687576102255281"
"Big worries","1985","direct migration background","(2c_voc) vocational maturity certificate","64","0.595071953818771","0.506503154458309","0.683640753179233"
"Big worries","1985","direct migration background","(3a) lower tertiary education","11","","",""
"Big worries","1985","direct migration background","(3b) higher tertiary education","49","0.547425734515281","0.442227997401972","0.65262347162859"
"Big worries","1985","indirect migration background","(0) in school","9","","",""
"Big worries","1985","indirect migration background","(1a) inadequately completed","2","","",""
"Big worries","1985","indirect migration background","(1b) general elementary school","20","","",""
"Big worries","1985","indirect migration background","(1c) basic vocational qualification","18","","",""
"Big worries","1985","indirect migration background","(2b) intermediate general qualification","9","","",""
"Big worries","1985","indirect migration background","(2a) intermediate vocational","7","","",""
"Big worries","1985","indirect migration background","(2c_gen) general maturity certificate","2","","",""
"Big worries","1985","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Big worries","1985","indirect migration background","(3a) lower tertiary education","1","","",""
"Big worries","1985","indirect migration background","(3b) higher tertiary education","2","","",""
"Some worries","1985","no migration background","(0) in school","51","0.316671126977776","0.243439048322362","0.38990320563319"
"Some worries","1985","no migration background","(1a) inadequately completed","35","0.516921803835607","0.39726653324578","0.636577074425434"
"Some worries","1985","no migration background","(1b) general elementary school","855","0.509921302507703","0.486066543137423","0.533776061877982"
"Some worries","1985","no migration background","(1c) basic vocational qualification","1478","0.473767927592761","0.456233542073547","0.491302313111975"
"Some worries","1985","no migration background","(2b) intermediate general qualification","136","0.35557249723266","0.308662089284735","0.402482905180585"
"Some worries","1985","no migration background","(2a) intermediate vocational","536","0.435264240303731","0.407624243132723","0.462904237474739"
"Some worries","1985","no migration background","(2c_gen) general maturity certificate","70","0.273406148850556","0.21912510298307","0.327687194718042"
"Some worries","1985","no migration background","(2c_voc) vocational maturity certificate","100","0.344951496445959","0.29042941698597","0.399473575905947"
"Some worries","1985","no migration background","(3a) lower tertiary education","86","0.401710403033816","0.337510208071889","0.465910597995744"
"Some worries","1985","no migration background","(3b) higher tertiary education","149","0.363763329292789","0.31753371902837","0.409992939557208"
"Some worries","1985","direct migration background","(0) in school","11","","",""
"Some worries","1985","direct migration background","(1a) inadequately completed","378","0.451648471964965","0.41737679282392","0.48592015110601"
"Some worries","1985","direct migration background","(1b) general elementary school","433","0.541821629435458","0.508598795109167","0.575044463761749"
"Some worries","1985","direct migration background","(1c) basic vocational qualification","304","0.487560643746693","0.448621912614635","0.526499374878751"
"Some worries","1985","direct migration background","(2b) intermediate general qualification","19","","",""
"Some worries","1985","direct migration background","(2a) intermediate vocational","35","0.419160236410087","0.313008463220732","0.525312009599442"
"Some worries","1985","direct migration background","(2c_gen) general maturity certificate","48","0.343692396252054","0.255338586322363","0.432046206181746"
"Some worries","1985","direct migration background","(2c_voc) vocational maturity certificate","39","0.347646935973643","0.261722311322641","0.433571560624646"
"Some worries","1985","direct migration background","(3a) lower tertiary education","10","","",""
"Some worries","1985","direct migration background","(3b) higher tertiary education","32","0.350645134513723","0.249795617318095","0.45149465170935"
"Some worries","1985","indirect migration background","(0) in school","1","","",""
"Some worries","1985","indirect migration background","(1a) inadequately completed","2","","",""
"Some worries","1985","indirect migration background","(1b) general elementary school","16","","",""
"Some worries","1985","indirect migration background","(1c) basic vocational qualification","19","","",""
"Some worries","1985","indirect migration background","(2b) intermediate general qualification","9","","",""
"Some worries","1985","indirect migration background","(2a) intermediate vocational","4","","",""
"Some worries","1985","indirect migration background","(2c_gen) general maturity certificate","2","","",""
"Some worries","1985","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Some worries","1985","indirect migration background","(3a) lower tertiary education","","","",""
"Some worries","1985","indirect migration background","(3b) higher tertiary education","1","","",""
"No worries","1985","no migration background","(0) in school","5","","",""
"No worries","1985","no migration background","(1a) inadequately completed","10","","",""
"No worries","1985","no migration background","(1b) general elementary school","204","0.126223454731429","0.110375954293944","0.142070955168913"
"No worries","1985","no migration background","(1c) basic vocational qualification","220","0.0779084416239381","0.0684960855738051","0.0873207976740711"
"No worries","1985","no migration background","(2b) intermediate general qualification","16","","",""
"No worries","1985","no migration background","(2a) intermediate vocational","49","0.0427738987091152","0.0314932119456059","0.0540545854726245"
"No worries","1985","no migration background","(2c_gen) general maturity certificate","2","","",""
"No worries","1985","no migration background","(2c_voc) vocational maturity certificate","7","","",""
"No worries","1985","no migration background","(3a) lower tertiary education","7","","",""
"No worries","1985","no migration background","(3b) higher tertiary education","9","","",""
"No worries","1985","direct migration background","(0) in school","4","","",""
"No worries","1985","direct migration background","(1a) inadequately completed","213","0.265606298686522","0.235191199421716","0.296021397951328"
"No worries","1985","direct migration background","(1b) general elementary school","157","0.145941028663214","0.122400085931491","0.169481971394937"
"No worries","1985","direct migration background","(1c) basic vocational qualification","84","0.0855471000986176","0.0637584887193587","0.107335711477877"
"No worries","1985","direct migration background","(2b) intermediate general qualification","1","","",""
"No worries","1985","direct migration background","(2a) intermediate vocational","7","","",""
"No worries","1985","direct migration background","(2c_gen) general maturity certificate","12","","",""
"No worries","1985","direct migration background","(2c_voc) vocational maturity certificate","15","","",""
"No worries","1985","direct migration background","(3a) lower tertiary education","1","","",""
"No worries","1985","direct migration background","(3b) higher tertiary education","5","","",""
"No worries","1985","indirect migration background","(0) in school","","","",""
"No worries","1985","indirect migration background","(1a) inadequately completed","3","","",""
"No worries","1985","indirect migration background","(1b) general elementary school","5","","",""
"No worries","1985","indirect migration background","(1c) basic vocational qualification","5","","",""
"No worries","1985","indirect migration background","(2b) intermediate general qualification","1","","",""
"No worries","1985","indirect migration background","(2a) intermediate vocational","1","","",""
"No worries","1985","indirect migration background","(2c_gen) general maturity certificate","1","","",""
"No worries","1985","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"No worries","1985","indirect migration background","(3a) lower tertiary education","","","",""
"No worries","1985","indirect migration background","(3b) higher tertiary education","","","",""
"Big worries","1986","no migration background","(0) in school","76","0.528706897040778","0.447736793773309","0.609677000308247"
"Big worries","1986","no migration background","(1a) inadequately completed","22","","",""
"Big worries","1986","no migration background","(1b) general elementary school","529","0.333931246008608","0.310452748483406","0.35740974353381"
"Big worries","1986","no migration background","(1c) basic vocational qualification","1247","0.418323036231943","0.400434321628566","0.436211750835319"
"Big worries","1986","no migration background","(2b) intermediate general qualification","207","0.526859234720911","0.4769868415624","0.576731627879423"
"Big worries","1986","no migration background","(2a) intermediate vocational","598","0.475998795319057","0.447788741346293","0.504208849291821"
"Big worries","1986","no migration background","(2c_gen) general maturity certificate","188","0.63812191804644","0.582331626380709","0.693912209712172"
"Big worries","1986","no migration background","(2c_voc) vocational maturity certificate","161","0.554271226816395","0.496766486737826","0.611775966894963"
"Big worries","1986","no migration background","(3a) lower tertiary education","110","0.47708631130127","0.411530809992538","0.542641812610002"
"Big worries","1986","no migration background","(3b) higher tertiary education","232","0.556149699141714","0.508116524343803","0.604182873939624"
"Big worries","1986","direct migration background","(0) in school","9","","",""
"Big worries","1986","direct migration background","(1a) inadequately completed","198","0.276193536928072","0.244405824235879","0.307981249620266"
"Big worries","1986","direct migration background","(1b) general elementary school","271","0.342784549460654","0.310763071773996","0.374806027147311"
"Big worries","1986","direct migration background","(1c) basic vocational qualification","197","0.304570619360466","0.26837359987173","0.340767638849201"
"Big worries","1986","direct migration background","(2b) intermediate general qualification","32","0.571826753578293","0.446623831482233","0.697029675674353"
"Big worries","1986","direct migration background","(2a) intermediate vocational","26","","",""
"Big worries","1986","direct migration background","(2c_gen) general maturity certificate","50","0.47730311364655","0.384383222601741","0.570223004691358"
"Big worries","1986","direct migration background","(2c_voc) vocational maturity certificate","53","0.452895201780655","0.364202164509187","0.541588239052124"
"Big worries","1986","direct migration background","(3a) lower tertiary education","8","","",""
"Big worries","1986","direct migration background","(3b) higher tertiary education","42","0.485876336438958","0.380853163345209","0.590899509532707"
"Big worries","1986","indirect migration background","(0) in school","7","","",""
"Big worries","1986","indirect migration background","(1a) inadequately completed","2","","",""
"Big worries","1986","indirect migration background","(1b) general elementary school","16","","",""
"Big worries","1986","indirect migration background","(1c) basic vocational qualification","16","","",""
"Big worries","1986","indirect migration background","(2b) intermediate general qualification","11","","",""
"Big worries","1986","indirect migration background","(2a) intermediate vocational","8","","",""
"Big worries","1986","indirect migration background","(2c_gen) general maturity certificate","8","","",""
"Big worries","1986","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Big worries","1986","indirect migration background","(3a) lower tertiary education","","","",""
"Big worries","1986","indirect migration background","(3b) higher tertiary education","3","","",""
"Some worries","1986","no migration background","(0) in school","62","0.414882892104571","0.334962827783666","0.494802956425476"
"Some worries","1986","no migration background","(1a) inadequately completed","30","0.419184753851564","0.303594607332227","0.534774900370901"
"Some worries","1986","no migration background","(1b) general elementary school","813","0.512706142677954","0.48782261377181","0.537589671584099"
"Some worries","1986","no migration background","(1c) basic vocational qualification","1392","0.475418323726252","0.457307974332401","0.493528673120104"
"Some worries","1986","no migration background","(2b) intermediate general qualification","148","0.386807538306648","0.338159694671375","0.435455381941921"
"Some worries","1986","no migration background","(2a) intermediate vocational","538","0.45912790191493","0.430979808751066","0.487275995078794"
"Some worries","1986","no migration background","(2c_gen) general maturity certificate","88","0.330437757942687","0.275828538137402","0.385046977747973"
"Some worries","1986","no migration background","(2c_voc) vocational maturity certificate","111","0.380844475771842","0.32466459037383","0.437024361169854"
"Some worries","1986","no migration background","(3a) lower tertiary education","105","0.481042045594206","0.415464785871799","0.546619305316614"
"Some worries","1986","no migration background","(3b) higher tertiary education","166","0.411471568798712","0.363896347151891","0.459046790445532"
"Some worries","1986","direct migration background","(0) in school","16","","",""
"Some worries","1986","direct migration background","(1a) inadequately completed","366","0.456379989815129","0.420967838667615","0.491792140962643"
"Some worries","1986","direct migration background","(1b) general elementary school","415","0.482198397313067","0.448487412172264","0.515909382453871"
"Some worries","1986","direct migration background","(1c) basic vocational qualification","336","0.577618526671147","0.538769935086658","0.616467118255636"
"Some worries","1986","direct migration background","(2b) intermediate general qualification","23","","",""
"Some worries","1986","direct migration background","(2a) intermediate vocational","43","0.506346982512112","0.397468867675064","0.615225097349159"
"Some worries","1986","direct migration background","(2c_gen) general maturity certificate","53","0.446272711309432","0.353795498759181","0.538749923859682"
"Some worries","1986","direct migration background","(2c_voc) vocational maturity certificate","49","0.400223141935641","0.312925732367094","0.487520551504188"
"Some worries","1986","direct migration background","(3a) lower tertiary education","13","","",""
"Some worries","1986","direct migration background","(3b) higher tertiary education","38","0.421779678310475","0.318008209040735","0.525551147580216"
"Some worries","1986","indirect migration background","(0) in school","3","","",""
"Some worries","1986","indirect migration background","(1a) inadequately completed","5","","",""
"Some worries","1986","indirect migration background","(1b) general elementary school","20","","",""
"Some worries","1986","indirect migration background","(1c) basic vocational qualification","17","","",""
"Some worries","1986","indirect migration background","(2b) intermediate general qualification","5","","",""
"Some worries","1986","indirect migration background","(2a) intermediate vocational","6","","",""
"Some worries","1986","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Some worries","1986","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"Some worries","1986","indirect migration background","(3a) lower tertiary education","1","","",""
"Some worries","1986","indirect migration background","(3b) higher tertiary education","","","",""
"No worries","1986","no migration background","(0) in school","8","","",""
"No worries","1986","no migration background","(1a) inadequately completed","18","","",""
"No worries","1986","no migration background","(1b) general elementary school","208","0.153362611313438","0.135423921882181","0.171301300744695"
"No worries","1986","no migration background","(1c) basic vocational qualification","282","0.106258640041805","0.0950830524358517","0.117434227647758"
"No worries","1986","no migration background","(2b) intermediate general qualification","30","0.0863332269724403","0.0582788499537151","0.114387603991165"
"No worries","1986","no migration background","(2a) intermediate vocational","68","0.0648733027660127","0.0509608699540536","0.0787857355779718"
"No worries","1986","no migration background","(2c_gen) general maturity certificate","9","","",""
"No worries","1986","no migration background","(2c_voc) vocational maturity certificate","15","","",""
"No worries","1986","no migration background","(3a) lower tertiary education","8","","",""
"No worries","1986","no migration background","(3b) higher tertiary education","13","","",""
"No worries","1986","direct migration background","(0) in school","4","","",""
"No worries","1986","direct migration background","(1a) inadequately completed","196","0.267426473256799","0.235958476004784","0.298894470508813"
"No worries","1986","direct migration background","(1b) general elementary school","158","0.175017053226279","0.149381686356843","0.200652420095715"
"No worries","1986","direct migration background","(1c) basic vocational qualification","88","0.117810853968387","0.0924551426812838","0.143166565255491"
"No worries","1986","direct migration background","(2b) intermediate general qualification","5","","",""
"No worries","1986","direct migration background","(2a) intermediate vocational","12","","",""
"No worries","1986","direct migration background","(2c_gen) general maturity certificate","8","","",""
"No worries","1986","direct migration background","(2c_voc) vocational maturity certificate","19","","",""
"No worries","1986","direct migration background","(3a) lower tertiary education","1","","",""
"No worries","1986","direct migration background","(3b) higher tertiary education","7","","",""
"No worries","1986","indirect migration background","(0) in school","1","","",""
"No worries","1986","indirect migration background","(1a) inadequately completed","2","","",""
"No worries","1986","indirect migration background","(1b) general elementary school","7","","",""
"No worries","1986","indirect migration background","(1c) basic vocational qualification","10","","",""
"No worries","1986","indirect migration background","(2b) intermediate general qualification","","","",""
"No worries","1986","indirect migration background","(2a) intermediate vocational","1","","",""
"No worries","1986","indirect migration background","(2c_gen) general maturity certificate","","","",""
"No worries","1986","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"No worries","1986","indirect migration background","(3a) lower tertiary education","","","",""
"No worries","1986","indirect migration background","(3b) higher tertiary education","","","",""
"Big worries","1987","no migration background","(0) in school","108","0.768630055706073","0.700917826908735","0.836342284503411"
"Big worries","1987","no migration background","(1a) inadequately completed","28","","",""
"Big worries","1987","no migration background","(1b) general elementary school","743","0.489916984134873","0.464551371332237","0.515282596937508"
"Big worries","1987","no migration background","(1c) basic vocational qualification","1686","0.577666629618761","0.559667967948222","0.5956652912893"
"Big worries","1987","no migration background","(2b) intermediate general qualification","253","0.707159303940251","0.659620187647058","0.754698420233444"
"Big worries","1987","no migration background","(2a) intermediate vocational","782","0.627415678607632","0.600251737936465","0.654579619278799"
"Big worries","1987","no migration background","(2c_gen) general maturity certificate","200","0.770737790383322","0.719345130808036","0.822130449958607"
"Big worries","1987","no migration background","(2c_voc) vocational maturity certificate","212","0.729758168826043","0.677927202364962","0.781589135287124"
"Big worries","1987","no migration background","(3a) lower tertiary education","153","0.659643115837136","0.597592532498669","0.721693699175603"
"Big worries","1987","no migration background","(3b) higher tertiary education","292","0.695168741016677","0.65093269580328","0.739404786230074"
"Big worries","1987","direct migration background","(0) in school","18","","",""
"Big worries","1987","direct migration background","(1a) inadequately completed","247","0.356600087951292","0.322111913343851","0.391088262558734"
"Big worries","1987","direct migration background","(1b) general elementary school","320","0.403920383278454","0.371389759188551","0.436451007368357"
"Big worries","1987","direct migration background","(1c) basic vocational qualification","242","0.420561876157785","0.381451601697959","0.459672150617611"
"Big worries","1987","direct migration background","(2b) intermediate general qualification","37","0.682171088041708","0.563357683567504","0.800984492515912"
"Big worries","1987","direct migration background","(2a) intermediate vocational","44","0.490807397339262","0.38515108270205","0.596463711976474"
"Big worries","1987","direct migration background","(2c_gen) general maturity certificate","59","0.660377767280314","0.571061515059051","0.749694019501576"
"Big worries","1987","direct migration background","(2c_voc) vocational maturity certificate","51","0.405241760208648","0.317034985851839","0.493448534565457"
"Big worries","1987","direct migration background","(3a) lower tertiary education","14","","",""
"Big worries","1987","direct migration background","(3b) higher tertiary education","48","0.690555455168648","0.586627593773315","0.794483316563982"
"Big worries","1987","indirect migration background","(0) in school","4","","",""
"Big worries","1987","indirect migration background","(1a) inadequately completed","1","","",""
"Big worries","1987","indirect migration background","(1b) general elementary school","25","","",""
"Big worries","1987","indirect migration background","(1c) basic vocational qualification","30","0.692625443349265","0.564732592853426","0.820518293845105"
"Big worries","1987","indirect migration background","(2b) intermediate general qualification","9","","",""
"Big worries","1987","indirect migration background","(2a) intermediate vocational","12","","",""
"Big worries","1987","indirect migration background","(2c_gen) general maturity certificate","11","","",""
"Big worries","1987","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"Big worries","1987","indirect migration background","(3a) lower tertiary education","1","","",""
"Big worries","1987","indirect migration background","(3b) higher tertiary education","3","","",""
"Some worries","1987","no migration background","(0) in school","33","0.186940128624783","0.12434111517133","0.249539142078235"
"Some worries","1987","no migration background","(1a) inadequately completed","24","","",""
"Some worries","1987","no migration background","(1b) general elementary school","634","0.422831507775933","0.397764721523504","0.447898294028362"
"Some worries","1987","no migration background","(1c) basic vocational qualification","1089","0.378273379327521","0.360601753988171","0.395945004666872"
"Some worries","1987","no migration background","(2b) intermediate general qualification","91","0.262286412409737","0.216333975550736","0.308238849268738"
"Some worries","1987","no migration background","(2a) intermediate vocational","406","0.343225294201516","0.316550526001008","0.369900062402024"
"Some worries","1987","no migration background","(2c_gen) general maturity certificate","52","0.200615165790841","0.151655171082866","0.249575160498817"
"Some worries","1987","no migration background","(2c_voc) vocational maturity certificate","64","0.245605912655784","0.195366785707306","0.295845039604263"
"Some worries","1987","no migration background","(3a) lower tertiary education","68","0.328123843268973","0.266636236262036","0.38961145027591"
"Some worries","1987","no migration background","(3b) higher tertiary education","121","0.29909693394271","0.255098584347931","0.343095283537489"
"Some worries","1987","direct migration background","(0) in school","9","","",""
"Some worries","1987","direct migration background","(1a) inadequately completed","349","0.45045865979573","0.414635273065798","0.486282046525662"
"Some worries","1987","direct migration background","(1b) general elementary school","408","0.452045240794406","0.419049667620512","0.4850408139683"
"Some worries","1987","direct migration background","(1c) basic vocational qualification","290","0.508282632127336","0.468674643450171","0.547890620804502"
"Some worries","1987","direct migration background","(2b) intermediate general qualification","16","","",""
"Some worries","1987","direct migration background","(2a) intermediate vocational","38","0.442898674284196","0.337915874318166","0.547881474250226"
"Some worries","1987","direct migration background","(2c_gen) general maturity certificate","37","0.265269526516275","0.18200808591678","0.34853096711577"
"Some worries","1987","direct migration background","(2c_voc) vocational maturity certificate","52","0.464322076581433","0.374716270496235","0.553927882666631"
"Some worries","1987","direct migration background","(3a) lower tertiary education","9","","",""
"Some worries","1987","direct migration background","(3b) higher tertiary education","22","","",""
"Some worries","1987","indirect migration background","(0) in school","5","","",""
"Some worries","1987","indirect migration background","(1a) inadequately completed","6","","",""
"Some worries","1987","indirect migration background","(1b) general elementary school","17","","",""
"Some worries","1987","indirect migration background","(1c) basic vocational qualification","17","","",""
"Some worries","1987","indirect migration background","(2b) intermediate general qualification","4","","",""
"Some worries","1987","indirect migration background","(2a) intermediate vocational","5","","",""
"Some worries","1987","indirect migration background","(2c_gen) general maturity certificate","2","","",""
