"plh0174","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"1 on Scale 1 to 10","1984","(Married) couple without C. ","higher vocational","1","","","","1"
"1 on Scale 1 to 10","1984","Single parent ","in school","1","","","","1"
"1 on Scale 1 to 10","1984","Couple + C. GT 16 ","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","1984","(Married) couple without C. ","higher education","1","","","","1"
"1 on Scale 1 to 10","1984","Single parent ","inadequately","","","","","1"
"1 on Scale 1 to 10","1984","Couple + C. LE and GT 16","general elemantary","3","","","","1"
"1 on Scale 1 to 10","1984","(Married) couple without C. ","in school","","","","","1"
"1 on Scale 1 to 10","1984","(Married) couple without C. ","inadequately","1","","","","1"
"1 on Scale 1 to 10","1984","Couple + C. LE and GT 16","middle vocational","4","","","","1"
"1 on Scale 1 to 10","1984","1-pers.-HH","higher education","4","","","","1"
"1 on Scale 1 to 10","1984","(Married) couple without C. ","general elemantary","2","","","","1"
"1 on Scale 1 to 10","1984","Couple + C. LE and GT 16","inadequately","1","","","","1"
"1 on Scale 1 to 10","1984","Couple + C. LE and GT 16","higher education","","","","","1"
"1 on Scale 1 to 10","1984","Couple + C. LE 16 ","higher education","3","","","","1"
"1 on Scale 1 to 10","1984","Couple + C. GT 16 ","in school","1","","","","1"
"1 on Scale 1 to 10","1984","Couple + C. GT 16 ","inadequately","","","","","1"
"1 on Scale 1 to 10","1984","Couple + C. GT 16 ","general elemantary","5","","","","1"
"1 on Scale 1 to 10","1984","Couple + C. GT 16 ","middle vocational","6","","","","1"
"1 on Scale 1 to 10","1984","1-pers.-HH","in school","","","","","1"
"1 on Scale 1 to 10","1984","1-pers.-HH","inadequately","","","","","1"
"1 on Scale 1 to 10","1984","1-pers.-HH","general elemantary","6","","","","1"
"1 on Scale 1 to 10","1984","1-pers.-HH","middle vocational","7","","","","1"
"1 on Scale 1 to 10","1984","1-pers.-HH","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1984","1-pers.-HH","higher vocational","1","","","","1"
"1 on Scale 1 to 10","1984","(Married) couple without C. ","middle vocational","6","","","","1"
"1 on Scale 1 to 10","1984","(Married) couple without C. ","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1984","Single parent ","general elemantary","3","","","","1"
"1 on Scale 1 to 10","1984","Single parent ","middle vocational","1","","","","1"
"1 on Scale 1 to 10","1984","Single parent ","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1984","Single parent ","higher vocational","1","","","","1"
"1 on Scale 1 to 10","1984","Single parent ","higher education","","","","","1"
"1 on Scale 1 to 10","1984","Couple + C. LE 16 ","in school","","","","","1"
"1 on Scale 1 to 10","1984","Couple + C. LE 16 ","inadequately","1","","","","1"
"1 on Scale 1 to 10","1984","Couple + C. LE 16 ","general elemantary","4","","","","1"
"1 on Scale 1 to 10","1984","Couple + C. LE 16 ","middle vocational","8","","","","1"
"1 on Scale 1 to 10","1984","Couple + C. LE 16 ","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1984","Couple + C. LE 16 ","higher vocational","1","","","","1"
"10 Completely satisfied","1984","Single parent ","in school","","","","","10"
"10 Completely satisfied","1984","Couple + C. LE and GT 16","general elemantary","65","0.170850003106036","0.129351866408542","0.212348139803531","10"
"10 Completely satisfied","1984","Couple + C. LE and GT 16","middle vocational","62","0.176663513675419","0.134942227566259","0.218384799784579","10"
"10 Completely satisfied","1984","Couple + C. LE and GT 16","vocational + Abi","1","","","","10"
"10 Completely satisfied","1984","Couple + C. LE and GT 16","inadequately","27","","","","10"
"10 Completely satisfied","1984","Couple + C. LE 16 ","in school","","","","","10"
"10 Completely satisfied","1984","(Married) couple without C. ","higher education","16","","","","10"
"10 Completely satisfied","1984","Single parent ","inadequately","8","","","","10"
"10 Completely satisfied","1984","Single parent ","higher education","","","","","10"
"10 Completely satisfied","1984","Couple + C. LE and GT 16","in school","1","","","","10"
"10 Completely satisfied","1984","Couple + C. LE and GT 16","higher vocational","4","","","","10"
"10 Completely satisfied","1984","Couple + C. LE and GT 16","higher education","6","","","","10"
"10 Completely satisfied","1984","(Married) couple without C. ","higher vocational","17","","","","10"
"10 Completely satisfied","1984","Single parent ","general elemantary","28","","","","10"
"10 Completely satisfied","1984","Couple + C. GT 16 ","higher education","2","","","","10"
"10 Completely satisfied","1984","Couple + C. LE 16 ","inadequately","54","0.225413283093217","0.172326747142635","0.278499819043799","10"
"10 Completely satisfied","1984","Single parent ","higher vocational","5","","","","10"
"10 Completely satisfied","1984","Single parent ","middle vocational","31","0.183654126919269","0.127245406232676","0.240062847605862","10"
"10 Completely satisfied","1984","Single parent ","vocational + Abi","3","","","","10"
"10 Completely satisfied","1984","Couple + C. LE 16 ","higher education","20","","","","10"
"10 Completely satisfied","1984","Couple + C. GT 16 ","higher vocational","7","","","","10"
"10 Completely satisfied","1984","Couple + C. GT 16 ","vocational + Abi","3","","","","10"
"10 Completely satisfied","1984","1-pers.-HH","in school","1","","","","10"
"10 Completely satisfied","1984","1-pers.-HH","inadequately","8","","","","10"
"10 Completely satisfied","1984","1-pers.-HH","general elemantary","75","0.221441974906725","0.178903392388814","0.263980557424637","10"
"10 Completely satisfied","1984","(Married) couple without C. ","in school","","","","","10"
"10 Completely satisfied","1984","(Married) couple without C. ","inadequately","27","","","","10"
"10 Completely satisfied","1984","(Married) couple without C. ","general elemantary","139","0.24627098767465","0.210963703027832","0.281578272321469","10"
"10 Completely satisfied","1984","(Married) couple without C. ","middle vocational","201","0.231602566912829","0.204026464576757","0.2591786692489","10"
"10 Completely satisfied","1984","(Married) couple without C. ","vocational + Abi","9","","","","10"
"10 Completely satisfied","1984","Couple + C. LE 16 ","general elemantary","119","0.222712177130964","0.186743087569002","0.258681266692926","10"
"10 Completely satisfied","1984","Couple + C. LE 16 ","middle vocational","195","0.20364175609043","0.178428861389226","0.228854650791635","10"
"10 Completely satisfied","1984","Couple + C. LE 16 ","vocational + Abi","7","","","","10"
"10 Completely satisfied","1984","Couple + C. LE 16 ","higher vocational","22","","","","10"
"10 Completely satisfied","1984","1-pers.-HH","middle vocational","96","0.192445116648024","0.158819473384376","0.226070759911673","10"
"10 Completely satisfied","1984","1-pers.-HH","vocational + Abi","3","","","","10"
"10 Completely satisfied","1984","1-pers.-HH","higher vocational","14","","","","10"
"10 Completely satisfied","1984","1-pers.-HH","higher education","11","","","","10"
"10 Completely satisfied","1984","Couple + C. GT 16 ","in school","3","","","","10"
"10 Completely satisfied","1984","Couple + C. GT 16 ","inadequately","22","","","","10"
"10 Completely satisfied","1984","Couple + C. GT 16 ","general elemantary","66","0.184741151684915","0.144707604375862","0.224774698993969","10"
"10 Completely satisfied","1984","Couple + C. GT 16 ","middle vocational","76","0.180220678250766","0.143416945439542","0.21702441106199","10"
"2 on Scale 1 to 10","1984","(Married) couple without C. ","higher education","6","","","","2"
"2 on Scale 1 to 10","1984","Single parent ","in school","","","","","2"
"2 on Scale 1 to 10","1984","(Married) couple without C. ","middle vocational","17","","","","2"
"2 on Scale 1 to 10","1984","Single parent ","higher education","","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. LE and GT 16","higher vocational","1","","","","2"
"2 on Scale 1 to 10","1984","Single parent ","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1984","Single parent ","higher vocational","","","","","2"
"2 on Scale 1 to 10","1984","Single parent ","inadequately","3","","","","2"
"2 on Scale 1 to 10","1984","(Married) couple without C. ","vocational + Abi","3","","","","2"
"2 on Scale 1 to 10","1984","Single parent ","middle vocational","6","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. GT 16 ","higher education","1","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. LE and GT 16","in school","1","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. LE and GT 16","general elemantary","5","","","","2"
"2 on Scale 1 to 10","1984","(Married) couple without C. ","inadequately","1","","","","2"
"2 on Scale 1 to 10","1984","(Married) couple without C. ","general elemantary","6","","","","2"
"2 on Scale 1 to 10","1984","(Married) couple without C. ","higher vocational","3","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. LE and GT 16","inadequately","2","","","","2"
"2 on Scale 1 to 10","1984","Single parent ","general elemantary","4","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. GT 16 ","higher vocational","","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. LE and GT 16","middle vocational","13","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. LE and GT 16","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1984","1-pers.-HH","in school","","","","","2"
"2 on Scale 1 to 10","1984","1-pers.-HH","inadequately","7","","","","2"
"2 on Scale 1 to 10","1984","1-pers.-HH","middle vocational","13","","","","2"
"2 on Scale 1 to 10","1984","1-pers.-HH","vocational + Abi","2","","","","2"
"2 on Scale 1 to 10","1984","1-pers.-HH","higher vocational","3","","","","2"
"2 on Scale 1 to 10","1984","1-pers.-HH","higher education","6","","","","2"
"2 on Scale 1 to 10","1984","(Married) couple without C. ","in school","","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. LE 16 ","in school","","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. LE 16 ","inadequately","7","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. LE 16 ","general elemantary","11","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. LE 16 ","middle vocational","23","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. LE and GT 16","higher education","","","","","2"
"2 on Scale 1 to 10","1984","1-pers.-HH","general elemantary","7","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. LE 16 ","vocational + Abi","3","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. LE 16 ","higher vocational","2","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. LE 16 ","higher education","1","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. GT 16 ","in school","3","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. GT 16 ","inadequately","2","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. GT 16 ","general elemantary","6","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. GT 16 ","middle vocational","12","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. GT 16 ","vocational + Abi","1","","","","2"
"3 on Scale 1 to 10","1984","Couple + C. LE and GT 16","higher vocational","2","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. LE and GT 16","higher education","","","","","3"
"3 on Scale 1 to 10","1984","1-pers.-HH","in school","","","","","3"
"3 on Scale 1 to 10","1984","1-pers.-HH","inadequately","2","","","","3"
"3 on Scale 1 to 10","1984","1-pers.-HH","general elemantary","16","","","","3"
"3 on Scale 1 to 10","1984","1-pers.-HH","middle vocational","29","","","","3"
"3 on Scale 1 to 10","1984","1-pers.-HH","vocational + Abi","5","","","","3"
"3 on Scale 1 to 10","1984","1-pers.-HH","higher vocational","7","","","","3"
"3 on Scale 1 to 10","1984","1-pers.-HH","higher education","7","","","","3"
"3 on Scale 1 to 10","1984","(Married) couple without C. ","general elemantary","25","","","","3"
"3 on Scale 1 to 10","1984","Single parent ","in school","1","","","","3"
"3 on Scale 1 to 10","1984","Single parent ","inadequately","","","","","3"
"3 on Scale 1 to 10","1984","Single parent ","general elemantary","6","","","","3"
"3 on Scale 1 to 10","1984","Single parent ","middle vocational","11","","","","3"
"3 on Scale 1 to 10","1984","Single parent ","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1984","Single parent ","higher vocational","3","","","","3"
"3 on Scale 1 to 10","1984","Single parent ","higher education","1","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. LE 16 ","in school","","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. LE 16 ","inadequately","12","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. LE 16 ","general elemantary","15","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. LE 16 ","middle vocational","41","0.0376864987629067","0.025763479697319","0.0496095178284943","3"
"3 on Scale 1 to 10","1984","Couple + C. LE 16 ","vocational + Abi","2","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. LE 16 ","higher education","6","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. GT 16 ","in school","","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. GT 16 ","inadequately","4","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. GT 16 ","higher education","","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. LE and GT 16","in school","2","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. LE and GT 16","inadequately","9","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. LE and GT 16","general elemantary","8","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. LE and GT 16","middle vocational","14","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. LE and GT 16","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1984","(Married) couple without C. ","in school","","","","","3"
"3 on Scale 1 to 10","1984","(Married) couple without C. ","inadequately","1","","","","3"
"3 on Scale 1 to 10","1984","(Married) couple without C. ","middle vocational","27","","","","3"
"3 on Scale 1 to 10","1984","(Married) couple without C. ","vocational + Abi","1","","","","3"
"3 on Scale 1 to 10","1984","(Married) couple without C. ","higher vocational","6","","","","3"
"3 on Scale 1 to 10","1984","(Married) couple without C. ","higher education","5","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. LE 16 ","higher vocational","4","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. GT 16 ","general elemantary","14","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. GT 16 ","middle vocational","10","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. GT 16 ","vocational + Abi","1","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. GT 16 ","higher vocational","1","","","","3"
"4 on Scale 1 to 10","1984","(Married) couple without C. ","middle vocational","45","0.0467189479363771","0.0329238352390549","0.0605140606336993","4"
"4 on Scale 1 to 10","1984","(Married) couple without C. ","general elemantary","18","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. GT 16 ","in school","3","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. GT 16 ","inadequately","5","","","","4"
"4 on Scale 1 to 10","1984","(Married) couple without C. ","inadequately","1","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. LE 16 ","higher education","5","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. GT 16 ","general elemantary","19","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. GT 16 ","higher education","","","","","4"
"4 on Scale 1 to 10","1984","1-pers.-HH","in school","","","","","4"
"4 on Scale 1 to 10","1984","1-pers.-HH","inadequately","3","","","","4"
"4 on Scale 1 to 10","1984","1-pers.-HH","general elemantary","22","","","","4"
"4 on Scale 1 to 10","1984","1-pers.-HH","middle vocational","25","","","","4"
"4 on Scale 1 to 10","1984","1-pers.-HH","vocational + Abi","3","","","","4"
"4 on Scale 1 to 10","1984","1-pers.-HH","higher vocational","5","","","","4"
"4 on Scale 1 to 10","1984","1-pers.-HH","higher education","8","","","","4"
"4 on Scale 1 to 10","1984","(Married) couple without C. ","in school","","","","","4"
"4 on Scale 1 to 10","1984","(Married) couple without C. ","vocational + Abi","2","","","","4"
"4 on Scale 1 to 10","1984","(Married) couple without C. ","higher vocational","1","","","","4"
"4 on Scale 1 to 10","1984","(Married) couple without C. ","higher education","10","","","","4"
"4 on Scale 1 to 10","1984","Single parent ","in school","","","","","4"
"4 on Scale 1 to 10","1984","Single parent ","inadequately","2","","","","4"
"4 on Scale 1 to 10","1984","Single parent ","general elemantary","5","","","","4"
"4 on Scale 1 to 10","1984","Single parent ","middle vocational","10","","","","4"
"4 on Scale 1 to 10","1984","Single parent ","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","1984","Single parent ","higher vocational","","","","","4"
"4 on Scale 1 to 10","1984","Single parent ","higher education","1","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. LE 16 ","in school","","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. LE 16 ","inadequately","8","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. LE 16 ","general elemantary","16","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. LE 16 ","middle vocational","37","0.0373801206326153","0.0255037753457961","0.0492564659194345","4"
"4 on Scale 1 to 10","1984","Couple + C. LE 16 ","vocational + Abi","2","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. LE 16 ","higher vocational","4","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. GT 16 ","middle vocational","29","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. GT 16 ","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. GT 16 ","higher vocational","6","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. LE and GT 16","in school","3","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. LE and GT 16","inadequately","7","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. LE and GT 16","general elemantary","18","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. LE and GT 16","middle vocational","12","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. LE and GT 16","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. LE and GT 16","higher vocational","","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. LE and GT 16","higher education","2","","","","4"
"5 on Scale 1 to 10","1984","Couple + C. GT 16 ","higher education","7","","","","5"
"5 on Scale 1 to 10","1984","Couple + C. LE and GT 16","in school","5","","","","5"
"5 on Scale 1 to 10","1984","Couple + C. LE and GT 16","middle vocational","57","0.176394340979702","0.13469803702902","0.218090644930384","5"
"5 on Scale 1 to 10","1984","Couple + C. LE and GT 16","vocational + Abi","6","","","","5"
"5 on Scale 1 to 10","1984","Couple + C. LE and GT 16","inadequately","18","","","","5"
"5 on Scale 1 to 10","1984","Couple + C. LE and GT 16","general elemantary","55","0.213593670831556","0.168405762446696","0.258781579216416","5"
"5 on Scale 1 to 10","1984","(Married) couple without C. ","general elemantary","58","0.0942835357783663","0.0703358176188734","0.118231253937859","5"
"5 on Scale 1 to 10","1984","(Married) couple without C. ","middle vocational","156","0.170451676727011","0.145871232410427","0.195032121043596","5"
"5 on Scale 1 to 10","1984","(Married) couple without C. ","vocational + Abi","16","","","","5"
"5 on Scale 1 to 10","1984","(Married) couple without C. ","higher vocational","22","","","","5"
"5 on Scale 1 to 10","1984","(Married) couple without C. ","higher education","17","","","","5"
"5 on Scale 1 to 10","1984","Single parent ","in school","3","","","","5"
"5 on Scale 1 to 10","1984","Single parent ","inadequately","8","","","","5"
"5 on Scale 1 to 10","1984","Single parent ","general elemantary","27","","","","5"
"5 on Scale 1 to 10","1984","Single parent ","middle vocational","35","0.175379313611627","0.119977357456839","0.230781269766415","5"
"5 on Scale 1 to 10","1984","Single parent ","vocational + Abi","1","","","","5"
"5 on Scale 1 to 10","1984","Single parent ","higher vocational","4","","","","5"
"5 on Scale 1 to 10","1984","Single parent ","higher education","3","","","","5"
"5 on Scale 1 to 10","1984","Couple + C. GT 16 ","in school","5","","","","5"
"5 on Scale 1 to 10","1984","Couple + C. GT 16 ","inadequately","14","","","","5"
"5 on Scale 1 to 10","1984","Couple + C. GT 16 ","general elemantary","51","0.128070024130995","0.0935986147630083","0.162541433498981","5"
"5 on Scale 1 to 10","1984","Couple + C. GT 16 ","middle vocational","63","0.148557230266745","0.114503420364391","0.1826110401691","5"
"5 on Scale 1 to 10","1984","Couple + C. GT 16 ","vocational + Abi","2","","","","5"
"5 on Scale 1 to 10","1984","Couple + C. GT 16 ","higher vocational","6","","","","5"
"5 on Scale 1 to 10","1984","Couple + C. LE and GT 16","higher vocational","2","","","","5"
"5 on Scale 1 to 10","1984","Couple + C. LE and GT 16","higher education","4","","","","5"
"5 on Scale 1 to 10","1984","1-pers.-HH","in school","","","","","5"
"5 on Scale 1 to 10","1984","1-pers.-HH","inadequately","9","","","","5"
"5 on Scale 1 to 10","1984","1-pers.-HH","general elemantary","55","0.142179595071202","0.106400910356956","0.177958279785448","5"
"5 on Scale 1 to 10","1984","1-pers.-HH","middle vocational","102","0.174849332597856","0.142450471280814","0.207248193914898","5"
"5 on Scale 1 to 10","1984","1-pers.-HH","vocational + Abi","7","","","","5"
"5 on Scale 1 to 10","1984","1-pers.-HH","higher vocational","15","","","","5"
"5 on Scale 1 to 10","1984","1-pers.-HH","higher education","21","","","","5"
"5 on Scale 1 to 10","1984","(Married) couple without C. ","in school","","","","","5"
"5 on Scale 1 to 10","1984","(Married) couple without C. ","inadequately","16","","","","5"
"5 on Scale 1 to 10","1984","Couple + C. LE 16 ","in school","","","","","5"
"5 on Scale 1 to 10","1984","Couple + C. LE 16 ","inadequately","21","","","","5"
"5 on Scale 1 to 10","1984","Couple + C. LE 16 ","general elemantary","71","0.160284509252958","0.128568510658845","0.19200050784707","5"
"5 on Scale 1 to 10","1984","Couple + C. LE 16 ","middle vocational","143","0.143041262316683","0.121121003591145","0.164961521042221","5"
"5 on Scale 1 to 10","1984","Couple + C. LE 16 ","vocational + Abi","6","","","","5"
"5 on Scale 1 to 10","1984","Couple + C. LE 16 ","higher vocational","22","","","","5"
"5 on Scale 1 to 10","1984","Couple + C. LE 16 ","higher education","16","","","","5"
"6 on Scale 1 to 10","1984","Couple + C. LE 16 ","inadequately","24","","","","6"
"6 on Scale 1 to 10","1984","Couple + C. LE 16 ","in school","","","","","6"
"6 on Scale 1 to 10","1984","Single parent ","higher vocational","1","","","","6"
"6 on Scale 1 to 10","1984","Single parent ","higher education","","","","","6"
"6 on Scale 1 to 10","1984","Couple + C. LE and GT 16","higher education","6","","","","6"
"6 on Scale 1 to 10","1984","Single parent ","middle vocational","16","","","","6"
"6 on Scale 1 to 10","1984","Couple + C. LE 16 ","general elemantary","46","0.0832867812952719","0.0593992473214527","0.107174315269091","6"
"6 on Scale 1 to 10","1984","Couple + C. GT 16 ","higher education","2","","","","6"
"6 on Scale 1 to 10","1984","Couple + C. LE and GT 16","in school","3","","","","6"
"6 on Scale 1 to 10","1984","Couple + C. LE and GT 16","higher vocational","1","","","","6"
"6 on Scale 1 to 10","1984","Single parent ","vocational + Abi","","","","","6"
"6 on Scale 1 to 10","1984","Couple + C. LE 16 ","middle vocational","96","0.103739192120505","0.0846484115074594","0.122829972733551","6"
"6 on Scale 1 to 10","1984","Couple + C. LE 16 ","vocational + Abi","4","","","","6"
"6 on Scale 1 to 10","1984","Couple + C. LE and GT 16","inadequately","20","","","","6"
"6 on Scale 1 to 10","1984","Couple + C. LE and GT 16","general elemantary","23","","","","6"
"6 on Scale 1 to 10","1984","Couple + C. LE and GT 16","middle vocational","29","","","","6"
"6 on Scale 1 to 10","1984","Couple + C. LE and GT 16","vocational + Abi","1","","","","6"
"6 on Scale 1 to 10","1984","Couple + C. GT 16 ","higher vocational","3","","","","6"
"6 on Scale 1 to 10","1984","1-pers.-HH","in school","","","","","6"
"6 on Scale 1 to 10","1984","1-pers.-HH","inadequately","6","","","","6"
"6 on Scale 1 to 10","1984","1-pers.-HH","general elemantary","35","0.0884203022566449","0.059334511999596","0.117506092513694","6"
"6 on Scale 1 to 10","1984","1-pers.-HH","middle vocational","56","0.108697161555558","0.0821478737035476","0.135246449407568","6"
"6 on Scale 1 to 10","1984","(Married) couple without C. ","middle vocational","74","0.0789219599688682","0.0612975173839761","0.0965464025537604","6"
"6 on Scale 1 to 10","1984","(Married) couple without C. ","vocational + Abi","6","","","","6"
"6 on Scale 1 to 10","1984","(Married) couple without C. ","higher vocational","4","","","","6"
"6 on Scale 1 to 10","1984","(Married) couple without C. ","higher education","9","","","","6"
"6 on Scale 1 to 10","1984","Single parent ","in school","1","","","","6"
"6 on Scale 1 to 10","1984","Single parent ","inadequately","3","","","","6"
"6 on Scale 1 to 10","1984","Single parent ","general elemantary","17","","","","6"
"6 on Scale 1 to 10","1984","Couple + C. GT 16 ","vocational + Abi","1","","","","6"
"6 on Scale 1 to 10","1984","Couple + C. LE 16 ","higher vocational","16","","","","6"
