"plh0174","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"10 Completely satisfied","1984","direct migration background","higher vocational","7","","","","10"
"10 Completely satisfied","1984","direct migration background","higher education","10","","","","10"
"10 Completely satisfied","1984","indirect migration background","in school","","","","","10"
"10 Completely satisfied","1984","indirect migration background","inadequately","1","","","","10"
"10 Completely satisfied","1984","indirect migration background","general elemantary","5","","","","10"
"2 on Scale 1 to 10","1984","indirect migration background","higher vocational","","","","","2"
"2 on Scale 1 to 10","1984","indirect migration background","inadequately","","","","","2"
"2 on Scale 1 to 10","1984","indirect migration background","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1984","no migration background","middle vocational","66","0.0221185509154767","0.0167389143852793","0.0274981874456741","2"
"2 on Scale 1 to 10","1984","no migration background","vocational + Abi","6","","","","2"
"2 on Scale 1 to 10","1984","no migration background","higher vocational","8","","","","2"
"2 on Scale 1 to 10","1984","direct migration background","higher vocational","2","","","","2"
"2 on Scale 1 to 10","1984","direct migration background","vocational + Abi","4","","","","2"
"2 on Scale 1 to 10","1984","indirect migration background","middle vocational","","","","","2"
"2 on Scale 1 to 10","1984","indirect migration background","in school","","","","","2"
"2 on Scale 1 to 10","1984","no migration background","in school","3","","","","2"
"2 on Scale 1 to 10","1984","no migration background","inadequately","1","","","","2"
"2 on Scale 1 to 10","1984","no migration background","general elemantary","28","","","","2"
"2 on Scale 1 to 10","1984","direct migration background","in school","1","","","","2"
"2 on Scale 1 to 10","1984","direct migration background","middle vocational","23","","","","2"
"2 on Scale 1 to 10","1984","indirect migration background","general elemantary","2","","","","2"
"2 on Scale 1 to 10","1984","direct migration background","higher education","","","","","2"
"2 on Scale 1 to 10","1984","no migration background","higher education","15","","","","2"
"2 on Scale 1 to 10","1984","direct migration background","inadequately","22","","","","2"
"2 on Scale 1 to 10","1984","direct migration background","general elemantary","14","","","","2"
"2 on Scale 1 to 10","1984","indirect migration background","higher education","","","","","2"
"3 on Scale 1 to 10","1984","no migration background","vocational + Abi","6","","","","3"
"3 on Scale 1 to 10","1984","no migration background","middle vocational","106","0.0364720897670281","0.0296149347350109","0.0433292447990452","3"
"3 on Scale 1 to 10","1984","no migration background","in school","2","","","","3"
"3 on Scale 1 to 10","1984","no migration background","inadequately","3","","","","3"
"3 on Scale 1 to 10","1984","no migration background","general elemantary","62","0.0363990001083844","0.0275764749620828","0.0452215252546861","3"
"3 on Scale 1 to 10","1984","no migration background","higher vocational","23","","","","3"
"3 on Scale 1 to 10","1984","no migration background","higher education","21","","","","3"
"3 on Scale 1 to 10","1984","direct migration background","general elemantary","30","0.0429822893675373","0.0283396587639757","0.0576249199710989","3"
"3 on Scale 1 to 10","1984","direct migration background","middle vocational","29","","","","3"
"3 on Scale 1 to 10","1984","direct migration background","higher education","2","","","","3"
"3 on Scale 1 to 10","1984","indirect migration background","in school","","","","","3"
"3 on Scale 1 to 10","1984","indirect migration background","inadequately","","","","","3"
"3 on Scale 1 to 10","1984","indirect migration background","middle vocational","2","","","","3"
"3 on Scale 1 to 10","1984","indirect migration background","higher education","","","","","3"
"3 on Scale 1 to 10","1984","direct migration background","inadequately","29","","","","3"
"3 on Scale 1 to 10","1984","direct migration background","vocational + Abi","4","","","","3"
"3 on Scale 1 to 10","1984","direct migration background","higher vocational","1","","","","3"
"3 on Scale 1 to 10","1984","indirect migration background","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1984","indirect migration background","higher vocational","","","","","3"
"3 on Scale 1 to 10","1984","direct migration background","in school","1","","","","3"
"3 on Scale 1 to 10","1984","indirect migration background","general elemantary","1","","","","3"
"4 on Scale 1 to 10","1984","no migration background","middle vocational","126","0.0429752933647815","0.0355570257817589","0.0503935609478041","4"
"4 on Scale 1 to 10","1984","no migration background","general elemantary","69","0.0404113542292574","0.0311346478761583","0.0496880605823566","4"
"4 on Scale 1 to 10","1984","indirect migration background","higher education","","","","","4"
"4 on Scale 1 to 10","1984","indirect migration background","middle vocational","1","","","","4"
"4 on Scale 1 to 10","1984","indirect migration background","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","1984","indirect migration background","higher vocational","","","","","4"
"4 on Scale 1 to 10","1984","no migration background","in school","6","","","","4"
"4 on Scale 1 to 10","1984","no migration background","inadequately","3","","","","4"
"4 on Scale 1 to 10","1984","no migration background","vocational + Abi","6","","","","4"
"4 on Scale 1 to 10","1984","no migration background","higher vocational","16","","","","4"
"4 on Scale 1 to 10","1984","no migration background","higher education","25","","","","4"
"4 on Scale 1 to 10","1984","direct migration background","in school","","","","","4"
"4 on Scale 1 to 10","1984","direct migration background","inadequately","28","","","","4"
"4 on Scale 1 to 10","1984","direct migration background","general elemantary","32","0.0443338622820086","0.0294733004200367","0.0591944241439806","4"
"4 on Scale 1 to 10","1984","direct migration background","middle vocational","36","0.0579062223427092","0.0393712109210367","0.0764412337643818","4"
"4 on Scale 1 to 10","1984","direct migration background","vocational + Abi","4","","","","4"
"4 on Scale 1 to 10","1984","direct migration background","higher vocational","","","","","4"
"4 on Scale 1 to 10","1984","direct migration background","higher education","4","","","","4"
"4 on Scale 1 to 10","1984","indirect migration background","in school","","","","","4"
"4 on Scale 1 to 10","1984","indirect migration background","inadequately","","","","","4"
"4 on Scale 1 to 10","1984","indirect migration background","general elemantary","3","","","","4"
"5 on Scale 1 to 10","1984","no migration background","in school","12","","","","5"
"5 on Scale 1 to 10","1984","direct migration background","inadequately","87","0.126357642820086","0.101744522779303","0.150970762860869","5"
"5 on Scale 1 to 10","1984","direct migration background","general elemantary","103","0.155836945735263","0.129651333559467","0.18202255791106","5"
"5 on Scale 1 to 10","1984","indirect migration background","middle vocational","6","","","","5"
"5 on Scale 1 to 10","1984","indirect migration background","vocational + Abi","","","","","5"
"5 on Scale 1 to 10","1984","no migration background","inadequately","7","","","","5"
"5 on Scale 1 to 10","1984","no migration background","general elemantary","249","0.141267043904634","0.124859293119602","0.157674794689665","5"
"5 on Scale 1 to 10","1984","no migration background","middle vocational","473","0.160073174416863","0.146660619921255","0.173485728912472","5"
"5 on Scale 1 to 10","1984","no migration background","vocational + Abi","27","","","","5"
"5 on Scale 1 to 10","1984","no migration background","higher vocational","65","0.180656906334566","0.140578850763778","0.220734961905354","5"
"5 on Scale 1 to 10","1984","no migration background","higher education","57","0.161301026437766","0.122601560214504","0.200000492661028","5"
"5 on Scale 1 to 10","1984","direct migration background","in school","2","","","","5"
"5 on Scale 1 to 10","1984","direct migration background","middle vocational","111","0.202309465739758","0.170430186460165","0.23418874501935","5"
"5 on Scale 1 to 10","1984","direct migration background","vocational + Abi","12","","","","5"
"5 on Scale 1 to 10","1984","direct migration background","higher vocational","9","","","","5"
"5 on Scale 1 to 10","1984","direct migration background","higher education","13","","","","5"
"5 on Scale 1 to 10","1984","indirect migration background","in school","","","","","5"
"5 on Scale 1 to 10","1984","indirect migration background","inadequately","","","","","5"
"5 on Scale 1 to 10","1984","indirect migration background","general elemantary","3","","","","5"
"5 on Scale 1 to 10","1984","indirect migration background","higher vocational","","","","","5"
"5 on Scale 1 to 10","1984","indirect migration background","higher education","1","","","","5"
"6 on Scale 1 to 10","1984","direct migration background","general elemantary","56","0.0752947310129749","0.0562445851079803","0.0943448769179696","6"
"6 on Scale 1 to 10","1984","indirect migration background","higher education","","","","","6"
"6 on Scale 1 to 10","1984","direct migration background","inadequately","74","0.103053075891199","0.0805307663538156","0.125575385428582","6"
"6 on Scale 1 to 10","1984","direct migration background","middle vocational","41","0.0657416320856792","0.0460746866667578","0.0854085775046007","6"
"6 on Scale 1 to 10","1984","direct migration background","vocational + Abi","7","","","","6"
"6 on Scale 1 to 10","1984","direct migration background","higher vocational","3","","","","6"
"6 on Scale 1 to 10","1984","direct migration background","higher education","5","","","","6"
"6 on Scale 1 to 10","1984","indirect migration background","in school","1","","","","6"
"6 on Scale 1 to 10","1984","indirect migration background","middle vocational","4","","","","6"
"6 on Scale 1 to 10","1984","indirect migration background","vocational + Abi","","","","","6"
"6 on Scale 1 to 10","1984","indirect migration background","higher vocational","","","","","6"
"6 on Scale 1 to 10","1984","no migration background","in school","7","","","","6"
"6 on Scale 1 to 10","1984","no migration background","inadequately","5","","","","6"
"6 on Scale 1 to 10","1984","no migration background","general elemantary","159","0.0904521858589949","0.0769401167584249","0.103964254959565","6"
"6 on Scale 1 to 10","1984","no migration background","middle vocational","276","0.0961898753923396","0.0854045121377928","0.106975238646886","6"
"6 on Scale 1 to 10","1984","no migration background","vocational + Abi","10","","","","6"
"6 on Scale 1 to 10","1984","no migration background","higher vocational","28","","","","6"
"6 on Scale 1 to 10","1984","no migration background","higher education","40","0.107148001842355","0.0746044366092063","0.139691567075503","6"
"6 on Scale 1 to 10","1984","direct migration background","in school","","","","","6"
"6 on Scale 1 to 10","1984","indirect migration background","inadequately","1","","","","6"
"6 on Scale 1 to 10","1984","indirect migration background","general elemantary","1","","","","6"
"7 on Scale 1 to 10","1984","no migration background","general elemantary","214","0.119427367690364","0.104150508383661","0.134704226997066","7"
"7 on Scale 1 to 10","1984","indirect migration background","higher education","","","","","7"
"7 on Scale 1 to 10","1984","indirect migration background","middle vocational","4","","","","7"
"7 on Scale 1 to 10","1984","indirect migration background","vocational + Abi","","","","","7"
"7 on Scale 1 to 10","1984","indirect migration background","higher vocational","","","","","7"
"7 on Scale 1 to 10","1984","indirect migration background","general elemantary","6","","","","7"
"7 on Scale 1 to 10","1984","no migration background","in school","5","","","","7"
"7 on Scale 1 to 10","1984","no migration background","inadequately","4","","","","7"
"7 on Scale 1 to 10","1984","no migration background","middle vocational","370","0.123910565176456","0.111858544024597","0.135962586328316","7"
"7 on Scale 1 to 10","1984","no migration background","vocational + Abi","8","","","","7"
"7 on Scale 1 to 10","1984","no migration background","higher vocational","44","0.124597961851202","0.0901942179733494","0.159001705729055","7"
"7 on Scale 1 to 10","1984","no migration background","higher education","38","0.104371370605815","0.0722023357863969","0.136540405425233","7"
"7 on Scale 1 to 10","1984","direct migration background","in school","2","","","","7"
"7 on Scale 1 to 10","1984","direct migration background","inadequately","105","0.156258904908578","0.129360528893367","0.183157280923788","7"
"7 on Scale 1 to 10","1984","direct migration background","general elemantary","96","0.146113881193938","0.120612713782954","0.171615048604921","7"
"7 on Scale 1 to 10","1984","direct migration background","middle vocational","77","0.0998028719519319","0.0760167574888785","0.123588986414985","7"
"7 on Scale 1 to 10","1984","direct migration background","vocational + Abi","5","","","","7"
"7 on Scale 1 to 10","1984","direct migration background","higher vocational","4","","","","7"
"7 on Scale 1 to 10","1984","direct migration background","higher education","8","","","","7"
"7 on Scale 1 to 10","1984","indirect migration background","in school","1","","","","7"
"7 on Scale 1 to 10","1984","indirect migration background","inadequately","","","","","7"
"8 on Scale 1 to 10","1984","direct migration background","inadequately","130","0.189311089830188","0.160289966761216","0.218332212899159","8"
"8 on Scale 1 to 10","1984","indirect migration background","middle vocational","4","","","","8"
"8 on Scale 1 to 10","1984","no migration background","in school","5","","","","8"
"8 on Scale 1 to 10","1984","no migration background","general elemantary","366","0.214881239272538","0.195531884628044","0.234230593917031","8"
"8 on Scale 1 to 10","1984","no migration background","middle vocational","566","0.200423765066475","0.185780563462187","0.215066966670762","8"
"8 on Scale 1 to 10","1984","direct migration background","vocational + Abi","12","","","","8"
"8 on Scale 1 to 10","1984","indirect migration background","in school","1","","","","8"
"8 on Scale 1 to 10","1984","indirect migration background","general elemantary","4","","","","8"
"8 on Scale 1 to 10","1984","indirect migration background","vocational + Abi","","","","","8"
"8 on Scale 1 to 10","1984","indirect migration background","higher vocational","","","","","8"
"8 on Scale 1 to 10","1984","indirect migration background","higher education","","","","","8"
"8 on Scale 1 to 10","1984","direct migration background","middle vocational","100","0.178591990520255","0.148197586710512","0.208986394329997","8"
"8 on Scale 1 to 10","1984","direct migration background","higher education","9","","","","8"
"8 on Scale 1 to 10","1984","no migration background","inadequately","10","","","","8"
"8 on Scale 1 to 10","1984","no migration background","vocational + Abi","26","","","","8"
"8 on Scale 1 to 10","1984","no migration background","higher vocational","73","0.197187808690893","0.155740773495543","0.238634843886243","8"
"8 on Scale 1 to 10","1984","no migration background","higher education","62","0.18133556465138","0.140796118588141","0.221875010714618","8"
"8 on Scale 1 to 10","1984","direct migration background","in school","","","","","8"
"8 on Scale 1 to 10","1984","direct migration background","general elemantary","133","0.156925670236355","0.130665697178828","0.183185643293883","8"
"8 on Scale 1 to 10","1984","direct migration background","higher vocational","12","","","","8"
"8 on Scale 1 to 10","1984","indirect migration background","inadequately","","","","","8"
"9 on Scale 1 to 10","1984","no migration background","middle vocational","255","0.091566377551728","0.0810165317647804","0.102116223338676","9"
"9 on Scale 1 to 10","1984","no migration background","higher vocational","22","","","","9"
"9 on Scale 1 to 10","1984","direct migration background","general elemantary","81","0.118660495555181","0.0953130675720121","0.14200792353835","9"
"9 on Scale 1 to 10","1984","direct migration background","middle vocational","48","0.0788467702773181","0.0574602037365375","0.100233336818099","9"
"9 on Scale 1 to 10","1984","indirect migration background","middle vocational","1","","","","9"
"9 on Scale 1 to 10","1984","indirect migration background","higher education","1","","","","9"
"9 on Scale 1 to 10","1984","no migration background","general elemantary","181","0.103875831492979","0.0895030471614643","0.118248615824494","9"
"9 on Scale 1 to 10","1984","no migration background","vocational + Abi","8","","","","9"
"9 on Scale 1 to 10","1984","direct migration background","inadequately","69","0.0880679517586985","0.0670742386421019","0.109061664875295","9"
"9 on Scale 1 to 10","1984","direct migration background","vocational + Abi","5","","","","9"
"9 on Scale 1 to 10","1984","direct migration background","higher vocational","1","","","","9"
"9 on Scale 1 to 10","1984","direct migration background","higher education","7","","","","9"
"9 on Scale 1 to 10","1984","indirect migration background","vocational + Abi","","","","","9"
"9 on Scale 1 to 10","1984","indirect migration background","higher vocational","","","","","9"
"9 on Scale 1 to 10","1984","no migration background","in school","3","","","","9"
"9 on Scale 1 to 10","1984","no migration background","inadequately","5","","","","9"
"9 on Scale 1 to 10","1984","no migration background","higher education","25","","","","9"
"9 on Scale 1 to 10","1984","direct migration background","in school","","","","","9"
"9 on Scale 1 to 10","1984","indirect migration background","inadequately","1","","","","9"
"9 on Scale 1 to 10","1984","indirect migration background","in school","","","","","9"
"9 on Scale 1 to 10","1984","indirect migration background","general elemantary","3","","","","9"
"0 Completely dissatisfied","1985","no migration background","in school","","","","","0"
"0 Completely dissatisfied","1985","no migration background","inadequately","1","","","","0"
"0 Completely dissatisfied","1985","no migration background","general elemantary","7","","","","0"
"0 Completely dissatisfied","1985","no migration background","middle vocational","25","","","","0"
"0 Completely dissatisfied","1985","no migration background","vocational + Abi","3","","","","0"
"0 Completely dissatisfied","1985","no migration background","higher vocational","1","","","","0"
"0 Completely dissatisfied","1985","no migration background","higher education","5","","","","0"
"0 Completely dissatisfied","1985","direct migration background","in school","","","","","0"
"0 Completely dissatisfied","1985","direct migration background","inadequately","1","","","","0"
"0 Completely dissatisfied","1985","direct migration background","general elemantary","10","","","","0"
"0 Completely dissatisfied","1985","direct migration background","middle vocational","4","","","","0"
"0 Completely dissatisfied","1985","direct migration background","vocational + Abi","1","","","","0"
"0 Completely dissatisfied","1985","direct migration background","higher vocational","","","","","0"
"0 Completely dissatisfied","1985","direct migration background","higher education","","","","","0"
"0 Completely dissatisfied","1985","indirect migration background","in school","","","","","0"
"0 Completely dissatisfied","1985","indirect migration background","inadequately","","","","","0"
"0 Completely dissatisfied","1985","indirect migration background","general elemantary","","","","","0"
"0 Completely dissatisfied","1985","indirect migration background","middle vocational","","","","","0"
"0 Completely dissatisfied","1985","indirect migration background","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1985","indirect migration background","higher vocational","","","","","0"
"0 Completely dissatisfied","1985","indirect migration background","higher education","","","","","0"
"1 on Scale 1 to 10","1985","indirect migration background","middle vocational","","","","","1"
"1 on Scale 1 to 10","1985","indirect migration background","higher education","","","","","1"
"1 on Scale 1 to 10","1985","indirect migration background","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1985","indirect migration background","higher vocational","","","","","1"
"1 on Scale 1 to 10","1985","no migration background","general elemantary","9","","","","1"
"1 on Scale 1 to 10","1985","no migration background","middle vocational","15","","","","1"
"1 on Scale 1 to 10","1985","no migration background","vocational + Abi","2","","","","1"
"1 on Scale 1 to 10","1985","direct migration background","general elemantary","4","","","","1"
"1 on Scale 1 to 10","1985","indirect migration background","general elemantary","1","","","","1"
"1 on Scale 1 to 10","1985","no migration background","in school","","","","","1"
"1 on Scale 1 to 10","1985","direct migration background","in school","","","","","1"
"1 on Scale 1 to 10","1985","direct migration background","inadequately","3","","","","1"
"1 on Scale 1 to 10","1985","direct migration background","middle vocational","6","","","","1"
"1 on Scale 1 to 10","1985","direct migration background","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1985","direct migration background","higher vocational","1","","","","1"
"1 on Scale 1 to 10","1985","no migration background","inadequately","","","","","1"
"1 on Scale 1 to 10","1985","no migration background","higher vocational","2","","","","1"
"1 on Scale 1 to 10","1985","no migration background","higher education","2","","","","1"
"1 on Scale 1 to 10","1985","direct migration background","higher education","","","","","1"
"1 on Scale 1 to 10","1985","indirect migration background","in school","1","","","","1"
"1 on Scale 1 to 10","1985","indirect migration background","inadequately","","","","","1"
"10 Completely satisfied","1985","indirect migration background","vocational + Abi","","","","","10"
"10 Completely satisfied","1985","indirect migration background","higher education","","","","","10"
"10 Completely satisfied","1985","indirect migration background","higher vocational","1","","","","10"
"10 Completely satisfied","1985","indirect migration background","middle vocational","6","","","","10"
"10 Completely satisfied","1985","no migration background","in school","6","","","","10"
"10 Completely satisfied","1985","no migration background","inadequately","6","","","","10"
"10 Completely satisfied","1985","no migration background","general elemantary","300","0.208004284045249","0.187156257102646","0.228852310987853","10"
"10 Completely satisfied","1985","no migration background","middle vocational","389","0.16897967372835","0.15393408706062","0.18402526039608","10"
"10 Completely satisfied","1985","no migration background","vocational + Abi","12","","","","10"
"10 Completely satisfied","1985","no migration background","higher vocational","53","0.190831135724861","0.145682378980566","0.235979892469157","10"
"10 Completely satisfied","1985","no migration background","higher education","29","","","","10"
"10 Completely satisfied","1985","direct migration background","in school","2","","","","10"
"10 Completely satisfied","1985","direct migration background","inadequately","88","0.192715663136095","0.15838233680836","0.227048989463831","10"
"10 Completely satisfied","1985","direct migration background","general elemantary","102","0.186986175634431","0.154836426986322","0.219135924282539","10"
"10 Completely satisfied","1985","direct migration background","middle vocational","76","0.165304834296181","0.132448881087233","0.198160787505129","10"
"10 Completely satisfied","1985","direct migration background","vocational + Abi","9","","","","10"
"10 Completely satisfied","1985","direct migration background","higher vocational","7","","","","10"
"10 Completely satisfied","1985","direct migration background","higher education","9","","","","10"
"10 Completely satisfied","1985","indirect migration background","in school","","","","","10"
"10 Completely satisfied","1985","indirect migration background","inadequately","2","","","","10"
"10 Completely satisfied","1985","indirect migration background","general elemantary","1","","","","10"
"2 on Scale 1 to 10","1985","indirect migration background","higher vocational","","","","","2"
"2 on Scale 1 to 10","1985","indirect migration background","middle vocational","1","","","","2"
"2 on Scale 1 to 10","1985","indirect migration background","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1985","no migration background","in school","4","","","","2"
"2 on Scale 1 to 10","1985","no migration background","inadequately","1","","","","2"
"2 on Scale 1 to 10","1985","no migration background","general elemantary","9","","","","2"
"2 on Scale 1 to 10","1985","no migration background","middle vocational","45","0.0191674886494097","0.013662377351161","0.0246725999476584","2"
"2 on Scale 1 to 10","1985","no migration background","higher education","5","","","","2"
"2 on Scale 1 to 10","1985","direct migration background","general elemantary","15","","","","2"
"2 on Scale 1 to 10","1985","direct migration background","middle vocational","12","","","","2"
"2 on Scale 1 to 10","1985","direct migration background","vocational + Abi","1","","","","2"
"2 on Scale 1 to 10","1985","direct migration background","higher vocational","","","","","2"
"2 on Scale 1 to 10","1985","direct migration background","higher education","","","","","2"
"2 on Scale 1 to 10","1985","indirect migration background","in school","1","","","","2"
"2 on Scale 1 to 10","1985","indirect migration background","inadequately","","","","","2"
"2 on Scale 1 to 10","1985","indirect migration background","general elemantary","1","","","","2"
"2 on Scale 1 to 10","1985","indirect migration background","higher education","","","","","2"
"2 on Scale 1 to 10","1985","no migration background","vocational + Abi","3","","","","2"
"2 on Scale 1 to 10","1985","no migration background","higher vocational","4","","","","2"
"2 on Scale 1 to 10","1985","direct migration background","in school","","","","","2"
"2 on Scale 1 to 10","1985","direct migration background","inadequately","11","","","","2"
"3 on Scale 1 to 10","1985","no migration background","in school","","","","","3"
"3 on Scale 1 to 10","1985","no migration background","inadequately","2","","","","3"
"3 on Scale 1 to 10","1985","no migration background","general elemantary","42","0.0294440713241918","0.0207609350391084","0.0381272076092751","3"
"3 on Scale 1 to 10","1985","no migration background","middle vocational","79","0.0320291505882523","0.0249596307120678","0.0390986704644368","3"
"3 on Scale 1 to 10","1985","no migration background","vocational + Abi","8","","","","3"
"3 on Scale 1 to 10","1985","no migration background","higher vocational","16","","","","3"
"3 on Scale 1 to 10","1985","no migration background","higher education","22","","","","3"
"3 on Scale 1 to 10","1985","direct migration background","in school","","","","","3"
"3 on Scale 1 to 10","1985","direct migration background","inadequately","21","","","","3"
"3 on Scale 1 to 10","1985","direct migration background","general elemantary","29","","","","3"
"3 on Scale 1 to 10","1985","direct migration background","middle vocational","15","","","","3"
"3 on Scale 1 to 10","1985","direct migration background","vocational + Abi","3","","","","3"
"3 on Scale 1 to 10","1985","direct migration background","higher vocational","","","","","3"
"3 on Scale 1 to 10","1985","direct migration background","higher education","4","","","","3"
"3 on Scale 1 to 10","1985","indirect migration background","in school","","","","","3"
"3 on Scale 1 to 10","1985","indirect migration background","inadequately","","","","","3"
"3 on Scale 1 to 10","1985","indirect migration background","middle vocational","1","","","","3"
"3 on Scale 1 to 10","1985","indirect migration background","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1985","indirect migration background","higher vocational","","","","","3"
"3 on Scale 1 to 10","1985","indirect migration background","higher education","","","","","3"
"3 on Scale 1 to 10","1985","indirect migration background","general elemantary","1","","","","3"
"4 on Scale 1 to 10","1985","indirect migration background","higher education","","","","","4"
"4 on Scale 1 to 10","1985","indirect migration background","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","1985","indirect migration background","middle vocational","3","","","","4"
"4 on Scale 1 to 10","1985","indirect migration background","higher vocational","","","","","4"
"4 on Scale 1 to 10","1985","no migration background","general elemantary","62","0.0421308548349805","0.0318122583113179","0.0524494513586432","4"
"4 on Scale 1 to 10","1985","no migration background","middle vocational","119","0.050854112758828","0.0420331579769527","0.0596750675407033","4"
"4 on Scale 1 to 10","1985","direct migration background","vocational + Abi","3","","","","4"
"4 on Scale 1 to 10","1985","direct migration background","higher vocational","2","","","","4"
"4 on Scale 1 to 10","1985","no migration background","in school","2","","","","4"
"4 on Scale 1 to 10","1985","indirect migration background","general elemantary","2","","","","4"
"4 on Scale 1 to 10","1985","no migration background","inadequately","5","","","","4"
"4 on Scale 1 to 10","1985","no migration background","vocational + Abi","4","","","","4"
"4 on Scale 1 to 10","1985","no migration background","higher vocational","17","","","","4"
"4 on Scale 1 to 10","1985","no migration background","higher education","27","","","","4"
"4 on Scale 1 to 10","1985","direct migration background","in school","","","","","4"
"4 on Scale 1 to 10","1985","direct migration background","inadequately","18","","","","4"
