"plh0174","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"5 on Scale 1 to 10","1984","higher education","Female","39","0.161445648142502","0.114099693405426","0.208791602879578","5"
"5 on Scale 1 to 10","1984","inadequately","Male","36","0.19051341992216","0.133460219646943","0.247566620197377","5"
"5 on Scale 1 to 10","1984","inadequately","Female","58","0.1197407530171","0.0929706429032536","0.146510863130946","5"
"5 on Scale 1 to 10","1984","general elemantary","Male","80","0.192937273767249","0.154834096005624","0.231040451528873","5"
"5 on Scale 1 to 10","1984","general elemantary","Female","275","0.135955072327318","0.121246964363316","0.150663180291319","5"
"5 on Scale 1 to 10","1984","higher vocational","Male","38","0.260438188842656","0.190205057249151","0.330671320436161","5"
"6 on Scale 1 to 10","1984","in school","Female","6","","","","6"
"6 on Scale 1 to 10","1984","higher education","Female","21","","","","6"
"6 on Scale 1 to 10","1984","in school","Male","2","","","","6"
"6 on Scale 1 to 10","1984","inadequately","Male","19","","","","6"
"6 on Scale 1 to 10","1984","inadequately","Female","61","0.105698588669281","0.0803472778818923","0.13104989945667","6"
"6 on Scale 1 to 10","1984","general elemantary","Male","36","0.118463106915688","0.0872590336717958","0.149667180159581","6"
"6 on Scale 1 to 10","1984","middle vocational","Female","218","0.0979258457492673","0.085836946203582","0.110014745294953","6"
"6 on Scale 1 to 10","1984","vocational + Abi","Male","5","","","","6"
"6 on Scale 1 to 10","1984","vocational + Abi","Female","12","","","","6"
"6 on Scale 1 to 10","1984","higher vocational","Male","9","","","","6"
"6 on Scale 1 to 10","1984","higher vocational","Female","22","","","","6"
"6 on Scale 1 to 10","1984","higher education","Male","24","","","","6"
"6 on Scale 1 to 10","1984","general elemantary","Female","180","0.0851364576837376","0.0731600412727239","0.0971128740947514","6"
"6 on Scale 1 to 10","1984","middle vocational","Male","103","0.0862683407757725","0.0702963963460544","0.102240285205491","6"
"7 on Scale 1 to 10","1984","inadequately","Male","22","","","","7"
"7 on Scale 1 to 10","1984","in school","Female","5","","","","7"
"7 on Scale 1 to 10","1984","higher vocational","Male","18","","","","7"
"7 on Scale 1 to 10","1984","in school","Male","3","","","","7"
"7 on Scale 1 to 10","1984","inadequately","Female","87","0.143026952289887","0.11415897260304","0.171894931976734","7"
"7 on Scale 1 to 10","1984","general elemantary","Male","49","0.113720541287771","0.0830653321046132","0.144375750470928","7"
"7 on Scale 1 to 10","1984","general elemantary","Female","267","0.123099937427533","0.109000723322887","0.137199151532179","7"
"7 on Scale 1 to 10","1984","middle vocational","Male","132","0.101055564498924","0.0839093097483522","0.118201819249496","7"
"7 on Scale 1 to 10","1984","higher education","Male","22","","","","7"
"7 on Scale 1 to 10","1984","higher education","Female","24","","","","7"
"7 on Scale 1 to 10","1984","middle vocational","Female","319","0.132273397991086","0.118493541507883","0.146053254474288","7"
"7 on Scale 1 to 10","1984","vocational + Abi","Male","6","","","","7"
"7 on Scale 1 to 10","1984","vocational + Abi","Female","7","","","","7"
"7 on Scale 1 to 10","1984","higher vocational","Female","30","0.125889125137709","0.0843514277338632","0.167426822541554","7"
"8 on Scale 1 to 10","1984","general elemantary","Male","45","0.117395853680361","0.0863138617166327","0.148477845644089","8"
"8 on Scale 1 to 10","1984","higher vocational","Female","60","0.230354152557052","0.177630130031424","0.283078175082679","8"
"8 on Scale 1 to 10","1984","inadequately","Female","112","0.216427833916342","0.182471568160578","0.250384099672106","8"
"8 on Scale 1 to 10","1984","in school","Male","2","","","","8"
"8 on Scale 1 to 10","1984","in school","Female","4","","","","8"
"8 on Scale 1 to 10","1984","inadequately","Male","28","","","","8"
"8 on Scale 1 to 10","1984","general elemantary","Female","458","0.221412852024425","0.203595384850747","0.239230319198104","8"
"8 on Scale 1 to 10","1984","middle vocational","Male","166","0.144247253980763","0.124260113755171","0.164234394206356","8"
"8 on Scale 1 to 10","1984","middle vocational","Female","504","0.224349742493612","0.207382442383504","0.24131704260372","8"
"8 on Scale 1 to 10","1984","vocational + Abi","Male","16","","","","8"
"8 on Scale 1 to 10","1984","higher vocational","Male","25","","","","8"
"8 on Scale 1 to 10","1984","higher education","Male","26","","","","8"
"8 on Scale 1 to 10","1984","higher education","Female","45","0.203946900026051","0.152098701451406","0.255795098600697","8"
"8 on Scale 1 to 10","1984","vocational + Abi","Female","22","","","","8"
"9 on Scale 1 to 10","1984","in school","Male","2","","","","9"
"9 on Scale 1 to 10","1984","vocational + Abi","Male","7","","","","9"
"9 on Scale 1 to 10","1984","higher education","Male","9","","","","9"
"9 on Scale 1 to 10","1984","in school","Female","1","","","","9"
"9 on Scale 1 to 10","1984","middle vocational","Male","90","0.0823229851800262","0.0666868933010674","0.0979590770589851","9"
"9 on Scale 1 to 10","1984","general elemantary","Female","236","0.110849628367195","0.0973772067088623","0.124322050025527","9"
"9 on Scale 1 to 10","1984","general elemantary","Male","29","","","","9"
"9 on Scale 1 to 10","1984","inadequately","Male","14","","","","9"
"9 on Scale 1 to 10","1984","inadequately","Female","61","0.0978760894317998","0.0733744429974176","0.122377735866182","9"
"9 on Scale 1 to 10","1984","middle vocational","Female","214","0.0945842122770211","0.0826813792745226","0.10648704527952","9"
"9 on Scale 1 to 10","1984","vocational + Abi","Female","6","","","","9"
"9 on Scale 1 to 10","1984","higher vocational","Male","10","","","","9"
"9 on Scale 1 to 10","1984","higher vocational","Female","13","","","","9"
"9 on Scale 1 to 10","1984","higher education","Female","24","","","","9"
"0 Completely dissatisfied","1985","in school","Male","","","","","0"
"0 Completely dissatisfied","1985","in school","Female","","","","","0"
"0 Completely dissatisfied","1985","inadequately","Male","","","","","0"
"0 Completely dissatisfied","1985","inadequately","Female","2","","","","0"
"0 Completely dissatisfied","1985","general elemantary","Male","12","","","","0"
"0 Completely dissatisfied","1985","general elemantary","Female","5","","","","0"
"0 Completely dissatisfied","1985","middle vocational","Male","11","","","","0"
"0 Completely dissatisfied","1985","middle vocational","Female","18","","","","0"
"0 Completely dissatisfied","1985","vocational + Abi","Male","1","","","","0"
"0 Completely dissatisfied","1985","vocational + Abi","Female","3","","","","0"
"0 Completely dissatisfied","1985","higher vocational","Male","","","","","0"
"0 Completely dissatisfied","1985","higher vocational","Female","1","","","","0"
"0 Completely dissatisfied","1985","higher education","Male","3","","","","0"
"0 Completely dissatisfied","1985","higher education","Female","2","","","","0"
"1 on Scale 1 to 10","1985","higher education","Male","2","","","","1"
"1 on Scale 1 to 10","1985","in school","Male","","","","","1"
"1 on Scale 1 to 10","1985","inadequately","Female","2","","","","1"
"1 on Scale 1 to 10","1985","in school","Female","1","","","","1"
"1 on Scale 1 to 10","1985","inadequately","Male","1","","","","1"
"1 on Scale 1 to 10","1985","general elemantary","Male","7","","","","1"
"1 on Scale 1 to 10","1985","general elemantary","Female","7","","","","1"
"1 on Scale 1 to 10","1985","middle vocational","Male","9","","","","1"
"1 on Scale 1 to 10","1985","middle vocational","Female","12","","","","1"
"1 on Scale 1 to 10","1985","vocational + Abi","Male","2","","","","1"
"1 on Scale 1 to 10","1985","vocational + Abi","Female","","","","","1"
"1 on Scale 1 to 10","1985","higher vocational","Male","1","","","","1"
"1 on Scale 1 to 10","1985","higher vocational","Female","2","","","","1"
"1 on Scale 1 to 10","1985","higher education","Female","","","","","1"
"10 Completely satisfied","1985","in school","Male","2","","","","10"
"10 Completely satisfied","1985","in school","Female","6","","","","10"
"10 Completely satisfied","1985","inadequately","Male","18","","","","10"
"10 Completely satisfied","1985","general elemantary","Male","32","0.140772181350321","0.098739915564413","0.182804447136229","10"
"10 Completely satisfied","1985","general elemantary","Female","371","0.212184485562561","0.19320155239289","0.231167418732231","10"
"10 Completely satisfied","1985","middle vocational","Male","104","0.129981569542909","0.107172374017462","0.152790765068356","10"
"10 Completely satisfied","1985","middle vocational","Female","367","0.18345937813473","0.166782041243715","0.200136715025745","10"
"10 Completely satisfied","1985","vocational + Abi","Male","8","","","","10"
"10 Completely satisfied","1985","vocational + Abi","Female","13","","","","10"
"10 Completely satisfied","1985","higher vocational","Male","19","","","","10"
"10 Completely satisfied","1985","higher education","Male","15","","","","10"
"10 Completely satisfied","1985","higher education","Female","23","","","","10"
"10 Completely satisfied","1985","inadequately","Female","78","0.193454748488231","0.157159777035481","0.229749719940981","10"
"10 Completely satisfied","1985","higher vocational","Female","42","0.195149774584028","0.143249979413759","0.247049569754297","10"
"2 on Scale 1 to 10","1985","in school","Male","3","","","","2"
"2 on Scale 1 to 10","1985","inadequately","Male","3","","","","2"
"2 on Scale 1 to 10","1985","middle vocational","Male","26","","","","2"
"2 on Scale 1 to 10","1985","in school","Female","2","","","","2"
"2 on Scale 1 to 10","1985","general elemantary","Female","19","","","","2"
"2 on Scale 1 to 10","1985","inadequately","Female","9","","","","2"
"2 on Scale 1 to 10","1985","general elemantary","Male","6","","","","2"
"2 on Scale 1 to 10","1985","middle vocational","Female","32","0.0159381523706021","0.010541828210361","0.0213344765308433","2"
"2 on Scale 1 to 10","1985","vocational + Abi","Male","1","","","","2"
"2 on Scale 1 to 10","1985","vocational + Abi","Female","3","","","","2"
"2 on Scale 1 to 10","1985","higher education","Female","2","","","","2"
"2 on Scale 1 to 10","1985","higher vocational","Male","1","","","","2"
"2 on Scale 1 to 10","1985","higher vocational","Female","3","","","","2"
"2 on Scale 1 to 10","1985","higher education","Male","3","","","","2"
"3 on Scale 1 to 10","1985","in school","Female","","","","","3"
"3 on Scale 1 to 10","1985","in school","Male","","","","","3"
"3 on Scale 1 to 10","1985","vocational + Abi","Female","5","","","","3"
"3 on Scale 1 to 10","1985","higher vocational","Male","5","","","","3"
"3 on Scale 1 to 10","1985","inadequately","Male","11","","","","3"
"3 on Scale 1 to 10","1985","inadequately","Female","12","","","","3"
"3 on Scale 1 to 10","1985","general elemantary","Male","26","","","","3"
"3 on Scale 1 to 10","1985","general elemantary","Female","46","0.0269351540923726","0.0194184948093375","0.0344518133754078","3"
"3 on Scale 1 to 10","1985","middle vocational","Male","32","0.0387274948281374","0.0256405637304746","0.0518144259258002","3"
"3 on Scale 1 to 10","1985","middle vocational","Female","63","0.0296898360191642","0.0223763062166997","0.0370033658216287","3"
"3 on Scale 1 to 10","1985","vocational + Abi","Male","6","","","","3"
"3 on Scale 1 to 10","1985","higher vocational","Female","11","","","","3"
"3 on Scale 1 to 10","1985","higher education","Male","10","","","","3"
"3 on Scale 1 to 10","1985","higher education","Female","16","","","","3"
"4 on Scale 1 to 10","1985","general elemantary","Female","80","0.0425265562152337","0.0331576753303345","0.0518954371001329","4"
"4 on Scale 1 to 10","1985","middle vocational","Male","54","0.0605804014589512","0.0443995736991583","0.0767612292187442","4"
"4 on Scale 1 to 10","1985","in school","Female","","","","","4"
"4 on Scale 1 to 10","1985","inadequately","Male","3","","","","4"
"4 on Scale 1 to 10","1985","inadequately","Female","20","","","","4"
"4 on Scale 1 to 10","1985","general elemantary","Male","20","","","","4"
"4 on Scale 1 to 10","1985","vocational + Abi","Male","2","","","","4"
"4 on Scale 1 to 10","1985","vocational + Abi","Female","5","","","","4"
"4 on Scale 1 to 10","1985","higher vocational","Male","6","","","","4"
"4 on Scale 1 to 10","1985","higher vocational","Female","13","","","","4"
"4 on Scale 1 to 10","1985","higher education","Male","14","","","","4"
"4 on Scale 1 to 10","1985","higher education","Female","19","","","","4"
"4 on Scale 1 to 10","1985","middle vocational","Female","95","0.0480549041922579","0.0388389002052047","0.0572709081793111","4"
"4 on Scale 1 to 10","1985","in school","Male","2","","","","4"
"5 on Scale 1 to 10","1985","in school","Male","4","","","","5"
"5 on Scale 1 to 10","1985","middle vocational","Male","208","0.253738536146157","0.224223482553287","0.283253589739026","5"
"5 on Scale 1 to 10","1985","middle vocational","Female","319","0.154224109007142","0.138661886113791","0.169786331900493","5"
"5 on Scale 1 to 10","1985","in school","Female","8","","","","5"
"5 on Scale 1 to 10","1985","inadequately","Male","25","","","","5"
"5 on Scale 1 to 10","1985","inadequately","Female","47","0.117761812100194","0.0881450512277965","0.147378572972591","5"
"5 on Scale 1 to 10","1985","general elemantary","Male","59","0.242666369847083","0.190855768295373","0.294476971398793","5"
"5 on Scale 1 to 10","1985","general elemantary","Female","248","0.134911372823217","0.119049705997731","0.150773039648704","5"
"5 on Scale 1 to 10","1985","vocational + Abi","Male","8","","","","5"
"5 on Scale 1 to 10","1985","vocational + Abi","Female","12","","","","5"
"5 on Scale 1 to 10","1985","higher vocational","Male","25","","","","5"
"5 on Scale 1 to 10","1985","higher vocational","Female","38","0.167184191317215","0.118319386713976","0.216048995920454","5"
"5 on Scale 1 to 10","1985","higher education","Male","31","0.210453894976342","0.144558258778788","0.276349531173897","5"
"5 on Scale 1 to 10","1985","higher education","Female","41","0.196581005126626","0.14321064754048","0.249951362712773","5"
"6 on Scale 1 to 10","1985","in school","Female","3","","","","6"
"6 on Scale 1 to 10","1985","vocational + Abi","Female","11","","","","6"
"6 on Scale 1 to 10","1985","inadequately","Male","15","","","","6"
"6 on Scale 1 to 10","1985","inadequately","Female","41","0.0690482221971198","0.0457521750759554","0.0923442693182842","6"
"6 on Scale 1 to 10","1985","vocational + Abi","Male","5","","","","6"
"6 on Scale 1 to 10","1985","middle vocational","Female","214","0.0988748821448474","0.0860130338503139","0.111736730439381","6"
"6 on Scale 1 to 10","1985","in school","Male","5","","","","6"
"6 on Scale 1 to 10","1985","general elemantary","Male","16","","","","6"
"6 on Scale 1 to 10","1985","higher education","Female","17","","","","6"
"6 on Scale 1 to 10","1985","general elemantary","Female","168","0.102534181047401","0.0884498075587973","0.116618554536005","6"
"6 on Scale 1 to 10","1985","middle vocational","Male","81","0.0961001036782618","0.076109452106192","0.116090755250331","6"
"6 on Scale 1 to 10","1985","higher vocational","Male","14","","","","6"
"6 on Scale 1 to 10","1985","higher vocational","Female","22","","","","6"
"6 on Scale 1 to 10","1985","higher education","Male","12","","","","6"
"7 on Scale 1 to 10","1985","inadequately","Male","6","","","","7"
"7 on Scale 1 to 10","1985","in school","Female","6","","","","7"
"7 on Scale 1 to 10","1985","in school","Male","1","","","","7"
"7 on Scale 1 to 10","1985","inadequately","Female","78","0.166488091608626","0.132259432612158","0.200716750605094","7"
"7 on Scale 1 to 10","1985","general elemantary","Male","22","","","","7"
"7 on Scale 1 to 10","1985","general elemantary","Female","253","0.145939498838305","0.129547761552335","0.162331236124276","7"
"7 on Scale 1 to 10","1985","middle vocational","Male","115","0.13329407214467","0.11024007926467","0.156348065024669","7"
"7 on Scale 1 to 10","1985","middle vocational","Female","354","0.164413422908739","0.148442419271401","0.180384426546078","7"
"7 on Scale 1 to 10","1985","vocational + Abi","Male","7","","","","7"
"7 on Scale 1 to 10","1985","vocational + Abi","Female","13","","","","7"
"7 on Scale 1 to 10","1985","higher vocational","Male","16","","","","7"
"7 on Scale 1 to 10","1985","higher education","Male","20","","","","7"
"7 on Scale 1 to 10","1985","higher education","Female","35","0.170045726625568","0.119594906192062","0.220496547059075","7"
"7 on Scale 1 to 10","1985","higher vocational","Female","36","0.159963360705533","0.111958694290222","0.207968027120844","7"
"8 on Scale 1 to 10","1985","inadequately","Female","111","0.221845890284481","0.183668969719652","0.26002281084931","8"
"8 on Scale 1 to 10","1985","general elemantary","Male","48","0.189657966324635","0.14227852395957","0.237037408689699","8"
"8 on Scale 1 to 10","1985","higher vocational","Female","33","0.128286608202022","0.0844939202819428","0.172079296122102","8"
"8 on Scale 1 to 10","1985","general elemantary","Female","419","0.230256875545818","0.210710175255727","0.249803575835909","8"
"8 on Scale 1 to 10","1985","in school","Male","1","","","","8"
"8 on Scale 1 to 10","1985","in school","Female","5","","","","8"
"8 on Scale 1 to 10","1985","inadequately","Male","10","","","","8"
"8 on Scale 1 to 10","1985","vocational + Abi","Male","6","","","","8"
"8 on Scale 1 to 10","1985","vocational + Abi","Female","14","","","","8"
"8 on Scale 1 to 10","1985","higher vocational","Male","13","","","","8"
"8 on Scale 1 to 10","1985","middle vocational","Male","139","0.164230351452751","0.139101371368689","0.189359331536813","8"
"8 on Scale 1 to 10","1985","middle vocational","Female","405","0.196154384772639","0.179044259881245","0.213264509664033","8"
"8 on Scale 1 to 10","1985","higher education","Male","27","","","","8"
"8 on Scale 1 to 10","1985","higher education","Female","39","0.169724302321055","0.119311426982983","0.220137177659127","8"
"9 on Scale 1 to 10","1985","in school","Male","","","","","9"
"9 on Scale 1 to 10","1985","higher education","Male","10","","","","9"
"9 on Scale 1 to 10","1985","general elemantary","Female","166","0.0901599402846033","0.0768620245630709","0.103457856006136","9"
"9 on Scale 1 to 10","1985","middle vocational","Male","56","0.0711414598255871","0.0537056939459654","0.0885772257052089","9"
"9 on Scale 1 to 10","1985","middle vocational","Female","190","0.0938578635726185","0.0812917395742465","0.106423987570991","9"
"9 on Scale 1 to 10","1985","in school","Female","2","","","","9"
"9 on Scale 1 to 10","1985","general elemantary","Male","15","","","","9"
"9 on Scale 1 to 10","1985","inadequately","Male","3","","","","9"
"9 on Scale 1 to 10","1985","inadequately","Female","55","0.105275475086731","0.0770753737752768","0.133475576398185","9"
"9 on Scale 1 to 10","1985","vocational + Abi","Male","3","","","","9"
"9 on Scale 1 to 10","1985","vocational + Abi","Female","10","","","","9"
"9 on Scale 1 to 10","1985","higher vocational","Male","2","","","","9"
"9 on Scale 1 to 10","1985","higher vocational","Female","23","","","","9"
"9 on Scale 1 to 10","1985","higher education","Female","19","","","","9"
"0 Completely dissatisfied","1986","in school","Female","","","","","0"
"0 Completely dissatisfied","1986","in school","Male","1","","","","0"
"0 Completely dissatisfied","1986","inadequately","Male","4","","","","0"
"0 Completely dissatisfied","1986","inadequately","Female","6","","","","0"
"0 Completely dissatisfied","1986","general elemantary","Male","5","","","","0"
"0 Completely dissatisfied","1986","general elemantary","Female","4","","","","0"
"0 Completely dissatisfied","1986","middle vocational","Male","6","","","","0"
"0 Completely dissatisfied","1986","middle vocational","Female","15","","","","0"
"0 Completely dissatisfied","1986","vocational + Abi","Male","2","","","","0"
"0 Completely dissatisfied","1986","vocational + Abi","Female","1","","","","0"
"0 Completely dissatisfied","1986","higher vocational","Male","1","","","","0"
"0 Completely dissatisfied","1986","higher vocational","Female","1","","","","0"
"0 Completely dissatisfied","1986","higher education","Male","3","","","","0"
"0 Completely dissatisfied","1986","higher education","Female","3","","","","0"
"1 on Scale 1 to 10","1986","higher education","Male","1","","","","1"
"1 on Scale 1 to 10","1986","inadequately","Male","1","","","","1"
"1 on Scale 1 to 10","1986","inadequately","Female","1","","","","1"
"1 on Scale 1 to 10","1986","in school","Male","","","","","1"
"1 on Scale 1 to 10","1986","in school","Female","","","","","1"
"1 on Scale 1 to 10","1986","general elemantary","Male","3","","","","1"
"1 on Scale 1 to 10","1986","general elemantary","Female","8","","","","1"
"1 on Scale 1 to 10","1986","middle vocational","Male","12","","","","1"
"1 on Scale 1 to 10","1986","middle vocational","Female","12","","","","1"
"1 on Scale 1 to 10","1986","vocational + Abi","Male","1","","","","1"
"1 on Scale 1 to 10","1986","vocational + Abi","Female","","","","","1"
"1 on Scale 1 to 10","1986","higher vocational","Male","2","","","","1"
"1 on Scale 1 to 10","1986","higher vocational","Female","2","","","","1"
"1 on Scale 1 to 10","1986","higher education","Female","2","","","","1"
"10 Completely satisfied","1986","in school","Male","4","","","","10"
"10 Completely satisfied","1986","in school","Female","2","","","","10"
"10 Completely satisfied","1986","inadequately","Female","49","0.11851546838484","0.0878943482775373","0.149136588492143","10"
"10 Completely satisfied","1986","general elemantary","Male","35","0.107994180470672","0.0723338291916832","0.14365453174966","10"
"10 Completely satisfied","1986","general elemantary","Female","303","0.185822060727581","0.167217002039917","0.204427119415245","10"
"10 Completely satisfied","1986","middle vocational","Male","110","0.123996049454699","0.102404016715653","0.145588082193744","10"
"10 Completely satisfied","1986","middle vocational","Female","267","0.142608725997168","0.127291552412398","0.157925899581938","10"
"10 Completely satisfied","1986","vocational + Abi","Male","4","","","","10"
"10 Completely satisfied","1986","vocational + Abi","Female","14","","","","10"
"10 Completely satisfied","1986","higher vocational","Male","17","","","","10"
"10 Completely satisfied","1986","higher vocational","Female","30","0.152035855446305","0.105120113652271","0.198951597240339","10"
"10 Completely satisfied","1986","higher education","Male","15","","","","10"
"10 Completely satisfied","1986","higher education","Female","14","","","","10"
"10 Completely satisfied","1986","inadequately","Male","18","","","","10"
"2 on Scale 1 to 10","1986","in school","Male","2","","","","2"
"2 on Scale 1 to 10","1986","in school","Female","1","","","","2"
"2 on Scale 1 to 10","1986","general elemantary","Male","13","","","","2"
"2 on Scale 1 to 10","1986","middle vocational","Male","26","","","","2"
"2 on Scale 1 to 10","1986","middle vocational","Female","28","","","","2"
"2 on Scale 1 to 10","1986","vocational + Abi","Male","1","","","","2"
"2 on Scale 1 to 10","1986","vocational + Abi","Female","4","","","","2"
