"plh0174","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"1 on Scale 1 to 10","1984","North Rhine-Westphalia","higher education","2","","","","1"
"1 on Scale 1 to 10","1984","Hesse","in school","","","","","1"
"1 on Scale 1 to 10","1984","Hesse","inadequately","","","","","1"
"1 on Scale 1 to 10","1984","Hesse","general elemantary","2","","","","1"
"1 on Scale 1 to 10","1984","Hesse","middle vocational","1","","","","1"
"1 on Scale 1 to 10","1984","Hesse","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1984","Hesse","higher vocational","","","","","1"
"1 on Scale 1 to 10","1984","Hesse","higher education","1","","","","1"
"1 on Scale 1 to 10","1984","Rhineland-Palatinate,Saarland","in school","","","","","1"
"1 on Scale 1 to 10","1984","Rhineland-Palatinate,Saarland","inadequately","","","","","1"
"1 on Scale 1 to 10","1984","Rhineland-Palatinate,Saarland","general elemantary","1","","","","1"
"1 on Scale 1 to 10","1984","Rhineland-Palatinate,Saarland","middle vocational","3","","","","1"
"1 on Scale 1 to 10","1984","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1984","Rhineland-Palatinate,Saarland","higher vocational","","","","","1"
"1 on Scale 1 to 10","1984","Rhineland-Palatinate,Saarland","higher education","1","","","","1"
"1 on Scale 1 to 10","1984","Baden-Württemberg","in school","","","","","1"
"1 on Scale 1 to 10","1984","Baden-Württemberg","inadequately","","","","","1"
"1 on Scale 1 to 10","1984","Baden-Württemberg","general elemantary","5","","","","1"
"1 on Scale 1 to 10","1984","Baden-Württemberg","middle vocational","5","","","","1"
"1 on Scale 1 to 10","1984","Baden-Württemberg","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1984","Baden-Württemberg","higher vocational","1","","","","1"
"1 on Scale 1 to 10","1984","Baden-Württemberg","higher education","2","","","","1"
"1 on Scale 1 to 10","1984","Bavaria","in school","1","","","","1"
"1 on Scale 1 to 10","1984","Bavaria","inadequately","","","","","1"
"1 on Scale 1 to 10","1984","Bavaria","general elemantary","11","","","","1"
"1 on Scale 1 to 10","1984","Bavaria","middle vocational","9","","","","1"
"1 on Scale 1 to 10","1984","Bavaria","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","1984","Bavaria","higher vocational","2","","","","1"
"1 on Scale 1 to 10","1984","Bavaria","higher education","3","","","","1"
"1 on Scale 1 to 10","1984","Berlin","in school","","","","","1"
"1 on Scale 1 to 10","1984","Berlin","inadequately","1","","","","1"
"1 on Scale 1 to 10","1984","Berlin","general elemantary","","","","","1"
"1 on Scale 1 to 10","1984","Berlin","middle vocational","3","","","","1"
"1 on Scale 1 to 10","1984","Berlin","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1984","Berlin","higher vocational","","","","","1"
"1 on Scale 1 to 10","1984","Berlin","higher education","","","","","1"
"1 on Scale 1 to 10","1984","Brandenburg","in school","","","","","1"
"1 on Scale 1 to 10","1984","Brandenburg","inadequately","","","","","1"
"1 on Scale 1 to 10","1984","Brandenburg","general elemantary","","","","","1"
"1 on Scale 1 to 10","1984","Brandenburg","middle vocational","","","","","1"
"1 on Scale 1 to 10","1984","Brandenburg","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1984","Brandenburg","higher vocational","","","","","1"
"1 on Scale 1 to 10","1984","Brandenburg","higher education","","","","","1"
"1 on Scale 1 to 10","1984","Mecklenburg-Western Pomerania","in school","","","","","1"
"1 on Scale 1 to 10","1984","Saxony-Anhalt","general elemantary","","","","","1"
"1 on Scale 1 to 10","1984","Saxony-Anhalt","middle vocational","","","","","1"
"1 on Scale 1 to 10","1984","Saxony-Anhalt","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1984","Saxony-Anhalt","higher vocational","","","","","1"
"1 on Scale 1 to 10","1984","Saxony-Anhalt","higher education","","","","","1"
"1 on Scale 1 to 10","1984","Thuringia","in school","","","","","1"
"1 on Scale 1 to 10","1984","Mecklenburg-Western Pomerania","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1984","Mecklenburg-Western Pomerania","higher vocational","","","","","1"
"1 on Scale 1 to 10","1984","Mecklenburg-Western Pomerania","higher education","","","","","1"
"1 on Scale 1 to 10","1984","Saxony","in school","","","","","1"
"1 on Scale 1 to 10","1984","Saxony","inadequately","","","","","1"
"1 on Scale 1 to 10","1984","Saxony","general elemantary","","","","","1"
"1 on Scale 1 to 10","1984","Saxony","middle vocational","","","","","1"
"1 on Scale 1 to 10","1984","Saxony","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1984","Saxony","higher vocational","","","","","1"
"1 on Scale 1 to 10","1984","Saxony","higher education","","","","","1"
"1 on Scale 1 to 10","1984","Saxony-Anhalt","in school","","","","","1"
"1 on Scale 1 to 10","1984","Saxony-Anhalt","inadequately","","","","","1"
"1 on Scale 1 to 10","1984","Thuringia","inadequately","","","","","1"
"1 on Scale 1 to 10","1984","Thuringia","general elemantary","","","","","1"
"1 on Scale 1 to 10","1984","Thuringia","middle vocational","","","","","1"
"1 on Scale 1 to 10","1984","Thuringia","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1984","Thuringia","higher vocational","","","","","1"
"1 on Scale 1 to 10","1984","Thuringia","higher education","","","","","1"
"10 Completely satisfied","1984","Lower Saxony","inadequately","14","","","","10"
"10 Completely satisfied","1984","Lower Saxony","general elemantary","63","0.286984501477035","0.231787314565537","0.342181688388533","10"
"10 Completely satisfied","1984","Lower Saxony","middle vocational","77","0.220072458607645","0.177276100129165","0.262868817086125","10"
"10 Completely satisfied","1984","Hesse","in school","","","","","10"
"10 Completely satisfied","1984","Hesse","inadequately","16","","","","10"
"10 Completely satisfied","1984","Hesse","general elemantary","70","0.243925730812099","0.192122462075524","0.295728999548674","10"
"10 Completely satisfied","1984","Hesse","middle vocational","74","0.200790557203031","0.159001489334643","0.242579625071419","10"
"10 Completely satisfied","1984","Hesse","vocational + Abi","5","","","","10"
"10 Completely satisfied","1984","Hesse","higher vocational","5","","","","10"
"10 Completely satisfied","1984","Rhineland-Palatinate,Saarland","vocational + Abi","2","","","","10"
"10 Completely satisfied","1984","Baden-Württemberg","higher education","10","","","","10"
"10 Completely satisfied","1984","Bavaria","in school","","","","","10"
"10 Completely satisfied","1984","Bavaria","inadequately","15","","","","10"
"10 Completely satisfied","1984","Lower Saxony","vocational + Abi","4","","","","10"
"10 Completely satisfied","1984","Lower Saxony","higher vocational","13","","","","10"
"10 Completely satisfied","1984","Bremen","in school","","","","","10"
"10 Completely satisfied","1984","North Rhine-Westphalia","vocational + Abi","3","","","","10"
"10 Completely satisfied","1984","Hesse","higher education","7","","","","10"
"10 Completely satisfied","1984","Rhineland-Palatinate,Saarland","in school","","","","","10"
"10 Completely satisfied","1984","Rhineland-Palatinate,Saarland","inadequately","11","","","","10"
"10 Completely satisfied","1984","Rhineland-Palatinate,Saarland","general elemantary","26","","","","10"
"10 Completely satisfied","1984","Rhineland-Palatinate,Saarland","middle vocational","39","0.17697462298334","0.126771155431552","0.227178090535128","10"
"10 Completely satisfied","1984","Rhineland-Palatinate,Saarland","higher vocational","5","","","","10"
"10 Completely satisfied","1984","Baden-Württemberg","in school","","","","","10"
"10 Completely satisfied","1984","Baden-Württemberg","inadequately","44","0.198589166497861","0.146111201589967","0.251067131405754","10"
"10 Completely satisfied","1984","Baden-Württemberg","general elemantary","100","0.186346988887052","0.15251948071629","0.220174497057814","10"
"10 Completely satisfied","1984","Baden-Württemberg","higher vocational","11","","","","10"
"10 Completely satisfied","1984","Lower Saxony","higher education","7","","","","10"
"10 Completely satisfied","1984","Bremen","inadequately","1","","","","10"
"10 Completely satisfied","1984","Bremen","general elemantary","14","","","","10"
"10 Completely satisfied","1984","Bremen","middle vocational","13","","","","10"
"10 Completely satisfied","1984","Bremen","vocational + Abi","","","","","10"
"10 Completely satisfied","1984","Bremen","higher vocational","3","","","","10"
"10 Completely satisfied","1984","Bremen","higher education","","","","","10"
"10 Completely satisfied","1984","North Rhine-Westphalia","in school","1","","","","10"
"10 Completely satisfied","1984","North Rhine-Westphalia","inadequately","42","0.175376947277788","0.12501065023462","0.225743244320955","10"
"10 Completely satisfied","1984","North Rhine-Westphalia","middle vocational","176","0.193946870288594","0.168764516346967","0.219129224230221","10"
"10 Completely satisfied","1984","North Rhine-Westphalia","higher vocational","18","","","","10"
"10 Completely satisfied","1984","North Rhine-Westphalia","higher education","16","","","","10"
"10 Completely satisfied","1984","Schleswig-Holstein","in school","1","","","","10"
"10 Completely satisfied","1984","Schleswig-Holstein","inadequately","1","","","","10"
"10 Completely satisfied","1984","Hamburg","in school","","","","","10"
"10 Completely satisfied","1984","Rhineland-Palatinate,Saarland","higher education","2","","","","10"
"10 Completely satisfied","1984","Baden-Württemberg","middle vocational","115","0.213003198051116","0.179653772698104","0.246352623404128","10"
"10 Completely satisfied","1984","Baden-Württemberg","vocational + Abi","3","","","","10"
"10 Completely satisfied","1984","North Rhine-Westphalia","general elemantary","130","0.203759032827811","0.171006814573734","0.236511251081887","10"
"10 Completely satisfied","1984","Schleswig-Holstein","general elemantary","19","","","","10"
"10 Completely satisfied","1984","Schleswig-Holstein","middle vocational","39","0.260765851552165","0.188804975535063","0.332726727569268","10"
"10 Completely satisfied","1984","Schleswig-Holstein","vocational + Abi","2","","","","10"
"10 Completely satisfied","1984","Schleswig-Holstein","higher vocational","4","","","","10"
"10 Completely satisfied","1984","Schleswig-Holstein","higher education","4","","","","10"
"10 Completely satisfied","1984","Hamburg","inadequately","6","","","","10"
"10 Completely satisfied","1984","Hamburg","general elemantary","11","","","","10"
"10 Completely satisfied","1984","Hamburg","middle vocational","14","","","","10"
"10 Completely satisfied","1984","Hamburg","vocational + Abi","","","","","10"
"10 Completely satisfied","1984","Hamburg","higher vocational","","","","","10"
"10 Completely satisfied","1984","Hamburg","higher education","1","","","","10"
"10 Completely satisfied","1984","Lower Saxony","in school","2","","","","10"
"10 Completely satisfied","1984","Bavaria","general elemantary","84","0.195892639133437","0.158723961246905","0.233061317019968","10"
"10 Completely satisfied","1984","Bavaria","middle vocational","103","0.174228966057267","0.144079036383493","0.204378895731041","10"
"10 Completely satisfied","1984","Bavaria","vocational + Abi","4","","","","10"
"10 Completely satisfied","1984","Bavaria","higher vocational","11","","","","10"
"10 Completely satisfied","1984","Bavaria","higher education","10","","","","10"
"10 Completely satisfied","1984","Berlin","in school","1","","","","10"
"10 Completely satisfied","1984","Berlin","inadequately","3","","","","10"
"10 Completely satisfied","1984","Berlin","general elemantary","20","","","","10"
"10 Completely satisfied","1984","Berlin","middle vocational","34","0.221341607897969","0.154682427217454","0.288000788578484","10"
"10 Completely satisfied","1984","Berlin","vocational + Abi","3","","","","10"
"10 Completely satisfied","1984","Berlin","higher vocational","4","","","","10"
"10 Completely satisfied","1984","Berlin","higher education","","","","","10"
"10 Completely satisfied","1984","Brandenburg","in school","","","","","10"
"10 Completely satisfied","1984","Brandenburg","inadequately","","","","","10"
"10 Completely satisfied","1984","Brandenburg","general elemantary","","","","","10"
"10 Completely satisfied","1984","Brandenburg","middle vocational","","","","","10"
"10 Completely satisfied","1984","Brandenburg","vocational + Abi","","","","","10"
"10 Completely satisfied","1984","Brandenburg","higher vocational","","","","","10"
"10 Completely satisfied","1984","Brandenburg","higher education","","","","","10"
"10 Completely satisfied","1984","Mecklenburg-Western Pomerania","in school","","","","","10"
"10 Completely satisfied","1984","Mecklenburg-Western Pomerania","inadequately","","","","","10"
"10 Completely satisfied","1984","Mecklenburg-Western Pomerania","general elemantary","","","","","10"
"10 Completely satisfied","1984","Mecklenburg-Western Pomerania","middle vocational","","","","","10"
"10 Completely satisfied","1984","Mecklenburg-Western Pomerania","vocational + Abi","","","","","10"
"10 Completely satisfied","1984","Mecklenburg-Western Pomerania","higher vocational","","","","","10"
"10 Completely satisfied","1984","Mecklenburg-Western Pomerania","higher education","","","","","10"
"10 Completely satisfied","1984","Saxony","in school","","","","","10"
"10 Completely satisfied","1984","Saxony","inadequately","","","","","10"
"10 Completely satisfied","1984","Saxony","general elemantary","","","","","10"
"10 Completely satisfied","1984","Saxony","middle vocational","","","","","10"
"10 Completely satisfied","1984","Saxony","vocational + Abi","","","","","10"
"10 Completely satisfied","1984","Saxony","higher vocational","","","","","10"
"10 Completely satisfied","1984","Saxony","higher education","","","","","10"
"10 Completely satisfied","1984","Saxony-Anhalt","in school","","","","","10"
"10 Completely satisfied","1984","Saxony-Anhalt","inadequately","","","","","10"
"10 Completely satisfied","1984","Saxony-Anhalt","general elemantary","","","","","10"
"10 Completely satisfied","1984","Saxony-Anhalt","middle vocational","","","","","10"
"10 Completely satisfied","1984","Saxony-Anhalt","vocational + Abi","","","","","10"
"10 Completely satisfied","1984","Saxony-Anhalt","higher vocational","","","","","10"
"10 Completely satisfied","1984","Saxony-Anhalt","higher education","","","","","10"
"10 Completely satisfied","1984","Thuringia","in school","","","","","10"
"10 Completely satisfied","1984","Thuringia","inadequately","","","","","10"
"10 Completely satisfied","1984","Thuringia","general elemantary","","","","","10"
"10 Completely satisfied","1984","Thuringia","middle vocational","","","","","10"
"10 Completely satisfied","1984","Thuringia","vocational + Abi","","","","","10"
"10 Completely satisfied","1984","Thuringia","higher vocational","","","","","10"
"10 Completely satisfied","1984","Thuringia","higher education","","","","","10"
"2 on Scale 1 to 10","1984","North Rhine-Westphalia","inadequately","6","","","","2"
"2 on Scale 1 to 10","1984","Bremen","higher education","","","","","2"
"2 on Scale 1 to 10","1984","Saxony-Anhalt","in school","","","","","2"
"2 on Scale 1 to 10","1984","Bremen","general elemantary","1","","","","2"
"2 on Scale 1 to 10","1984","North Rhine-Westphalia","in school","1","","","","2"
"2 on Scale 1 to 10","1984","North Rhine-Westphalia","middle vocational","29","","","","2"
"2 on Scale 1 to 10","1984","Saxony","higher vocational","","","","","2"
"2 on Scale 1 to 10","1984","Saxony","in school","","","","","2"
"2 on Scale 1 to 10","1984","Bremen","middle vocational","1","","","","2"
"2 on Scale 1 to 10","1984","North Rhine-Westphalia","general elemantary","13","","","","2"
"2 on Scale 1 to 10","1984","North Rhine-Westphalia","vocational + Abi","3","","","","2"
"2 on Scale 1 to 10","1984","North Rhine-Westphalia","higher education","7","","","","2"
"2 on Scale 1 to 10","1984","Saxony","higher education","","","","","2"
"2 on Scale 1 to 10","1984","Hesse","inadequately","5","","","","2"
"2 on Scale 1 to 10","1984","Saxony-Anhalt","inadequately","","","","","2"
"2 on Scale 1 to 10","1984","Saxony-Anhalt","general elemantary","","","","","2"
"2 on Scale 1 to 10","1984","Bremen","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1984","North Rhine-Westphalia","higher vocational","3","","","","2"
"2 on Scale 1 to 10","1984","Saxony","inadequately","","","","","2"
"2 on Scale 1 to 10","1984","Hesse","in school","","","","","2"
"2 on Scale 1 to 10","1984","Bremen","inadequately","","","","","2"
"2 on Scale 1 to 10","1984","Saxony-Anhalt","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1984","Bremen","higher vocational","","","","","2"
"2 on Scale 1 to 10","1984","Saxony","general elemantary","","","","","2"
"2 on Scale 1 to 10","1984","Saxony","middle vocational","","","","","2"
"2 on Scale 1 to 10","1984","Saxony-Anhalt","middle vocational","","","","","2"
"2 on Scale 1 to 10","1984","Saxony-Anhalt","higher vocational","","","","","2"
"2 on Scale 1 to 10","1984","Hesse","general elemantary","4","","","","2"
"2 on Scale 1 to 10","1984","Saxony-Anhalt","higher education","","","","","2"
"2 on Scale 1 to 10","1984","Thuringia","in school","","","","","2"
"2 on Scale 1 to 10","1984","Saxony","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1984","Lower Saxony","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1984","Thuringia","inadequately","","","","","2"
"2 on Scale 1 to 10","1984","Lower Saxony","higher vocational","","","","","2"
"2 on Scale 1 to 10","1984","Lower Saxony","higher education","1","","","","2"
"2 on Scale 1 to 10","1984","Bremen","in school","","","","","2"
"2 on Scale 1 to 10","1984","Mecklenburg-Western Pomerania","inadequately","","","","","2"
"2 on Scale 1 to 10","1984","Mecklenburg-Western Pomerania","general elemantary","","","","","2"
"2 on Scale 1 to 10","1984","Mecklenburg-Western Pomerania","middle vocational","","","","","2"
"2 on Scale 1 to 10","1984","Mecklenburg-Western Pomerania","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1984","Lower Saxony","middle vocational","5","","","","2"
"2 on Scale 1 to 10","1984","Mecklenburg-Western Pomerania","higher vocational","","","","","2"
"2 on Scale 1 to 10","1984","Mecklenburg-Western Pomerania","higher education","","","","","2"
"2 on Scale 1 to 10","1984","Lower Saxony","general elemantary","3","","","","2"
"2 on Scale 1 to 10","1984","Lower Saxony","in school","","","","","2"
"2 on Scale 1 to 10","1984","Lower Saxony","inadequately","","","","","2"
"2 on Scale 1 to 10","1984","Brandenburg","middle vocational","","","","","2"
"2 on Scale 1 to 10","1984","Brandenburg","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1984","Brandenburg","higher vocational","","","","","2"
