"plh0179","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"10 Completely satisfied","1990","35-65 y.","Couple + C. LE 16 ","106","0.310564438772013","0.261013898920876","0.360114978623149","10"
"10 Completely satisfied","1990","16-34 y.","(Married) couple without C. ","","","","","10"
"10 Completely satisfied","1990","35-65 y.","Single parent ","8","","","","10"
"10 Completely satisfied","1990","35-65 y.","(Married) couple without C. ","4","","","","10"
"10 Completely satisfied","1990","16-34 y.","1-pers.-HH","1","","","","10"
"10 Completely satisfied","1990","16-34 y.","Single parent ","15","","","","10"
"10 Completely satisfied","1990","16-34 y.","Couple + C. LE 16 ","298","0.349703306207219","0.317588002899248","0.38181860951519","10"
"10 Completely satisfied","1990","35-65 y.","Couple + C. GT 16 ","3","","","","10"
"10 Completely satisfied","1990","35-65 y.","Couple + C. LE and GT 16","27","","","","10"
"10 Completely satisfied","1990","66 and older","1-pers.-HH","","","","","10"
"10 Completely satisfied","1990","66 and older","(Married) couple without C. ","","","","","10"
"10 Completely satisfied","1990","66 and older","Single parent ","","","","","10"
"10 Completely satisfied","1990","66 and older","Couple + C. LE 16 ","1","","","","10"
"10 Completely satisfied","1990","66 and older","Couple + C. GT 16 ","","","","","10"
"10 Completely satisfied","1990","66 and older","Couple + C. LE and GT 16","","","","","10"
"2 on Scale 1 to 10","1990","35-65 y.","1-pers.-HH","","","","","2"
"2 on Scale 1 to 10","1990","35-65 y.","(Married) couple without C. ","","","","","2"
"2 on Scale 1 to 10","1990","16-34 y.","1-pers.-HH","","","","","2"
"2 on Scale 1 to 10","1990","16-34 y.","(Married) couple without C. ","","","","","2"
"2 on Scale 1 to 10","1990","16-34 y.","Single parent ","1","","","","2"
"2 on Scale 1 to 10","1990","16-34 y.","Couple + C. LE 16 ","23","","","","2"
"2 on Scale 1 to 10","1990","16-34 y.","Couple + C. GT 16 ","","","","","2"
"2 on Scale 1 to 10","1990","16-34 y.","Couple + C. LE and GT 16","","","","","2"
"2 on Scale 1 to 10","1990","35-65 y.","Single parent ","","","","","2"
"2 on Scale 1 to 10","1990","35-65 y.","Couple + C. LE 16 ","6","","","","2"
"2 on Scale 1 to 10","1990","35-65 y.","Couple + C. GT 16 ","","","","","2"
"2 on Scale 1 to 10","1990","35-65 y.","Couple + C. LE and GT 16","","","","","2"
"2 on Scale 1 to 10","1990","66 and older","Couple + C. GT 16 ","","","","","2"
"2 on Scale 1 to 10","1990","66 and older","Couple + C. LE and GT 16","","","","","2"
"2 on Scale 1 to 10","1990","66 and older","1-pers.-HH","","","","","2"
"2 on Scale 1 to 10","1990","66 and older","(Married) couple without C. ","","","","","2"
"2 on Scale 1 to 10","1990","66 and older","Single parent ","","","","","2"
"2 on Scale 1 to 10","1990","66 and older","Couple + C. LE 16 ","","","","","2"
"3 on Scale 1 to 10","1990","16-34 y.","1-pers.-HH","","","","","3"
"3 on Scale 1 to 10","1990","16-34 y.","(Married) couple without C. ","","","","","3"
"3 on Scale 1 to 10","1990","16-34 y.","Single parent ","2","","","","3"
"3 on Scale 1 to 10","1990","16-34 y.","Couple + C. LE 16 ","25","","","","3"
"3 on Scale 1 to 10","1990","16-34 y.","Couple + C. GT 16 ","1","","","","3"
"3 on Scale 1 to 10","1990","16-34 y.","Couple + C. LE and GT 16","2","","","","3"
"3 on Scale 1 to 10","1990","35-65 y.","1-pers.-HH","","","","","3"
"3 on Scale 1 to 10","1990","35-65 y.","(Married) couple without C. ","","","","","3"
"3 on Scale 1 to 10","1990","35-65 y.","Single parent ","1","","","","3"
"3 on Scale 1 to 10","1990","35-65 y.","Couple + C. LE 16 ","6","","","","3"
"3 on Scale 1 to 10","1990","35-65 y.","Couple + C. GT 16 ","2","","","","3"
"3 on Scale 1 to 10","1990","35-65 y.","Couple + C. LE and GT 16","3","","","","3"
"3 on Scale 1 to 10","1990","66 and older","Single parent ","","","","","3"
"3 on Scale 1 to 10","1990","66 and older","Couple + C. LE and GT 16","","","","","3"
"3 on Scale 1 to 10","1990","66 and older","(Married) couple without C. ","","","","","3"
"3 on Scale 1 to 10","1990","66 and older","Couple + C. GT 16 ","","","","","3"
"3 on Scale 1 to 10","1990","66 and older","1-pers.-HH","","","","","3"
"3 on Scale 1 to 10","1990","66 and older","Couple + C. LE 16 ","","","","","3"
"4 on Scale 1 to 10","1990","16-34 y.","1-pers.-HH","","","","","4"
"4 on Scale 1 to 10","1990","16-34 y.","(Married) couple without C. ","","","","","4"
"4 on Scale 1 to 10","1990","16-34 y.","Single parent ","1","","","","4"
"4 on Scale 1 to 10","1990","35-65 y.","1-pers.-HH","","","","","4"
"4 on Scale 1 to 10","1990","16-34 y.","Couple + C. LE 16 ","17","","","","4"
"4 on Scale 1 to 10","1990","16-34 y.","Couple + C. GT 16 ","","","","","4"
"4 on Scale 1 to 10","1990","16-34 y.","Couple + C. LE and GT 16","","","","","4"
"4 on Scale 1 to 10","1990","66 and older","Couple + C. GT 16 ","","","","","4"
"4 on Scale 1 to 10","1990","66 and older","Couple + C. LE and GT 16","","","","","4"
"4 on Scale 1 to 10","1990","35-65 y.","(Married) couple without C. ","1","","","","4"
"4 on Scale 1 to 10","1990","35-65 y.","Single parent ","1","","","","4"
"4 on Scale 1 to 10","1990","35-65 y.","Couple + C. LE 16 ","11","","","","4"
"4 on Scale 1 to 10","1990","35-65 y.","Couple + C. GT 16 ","2","","","","4"
"4 on Scale 1 to 10","1990","35-65 y.","Couple + C. LE and GT 16","1","","","","4"
"4 on Scale 1 to 10","1990","66 and older","1-pers.-HH","","","","","4"
"4 on Scale 1 to 10","1990","66 and older","(Married) couple without C. ","","","","","4"
"4 on Scale 1 to 10","1990","66 and older","Single parent ","","","","","4"
"4 on Scale 1 to 10","1990","66 and older","Couple + C. LE 16 ","","","","","4"
"5 on Scale 1 to 10","1990","16-34 y.","1-pers.-HH","","","","","5"
"5 on Scale 1 to 10","1990","16-34 y.","(Married) couple without C. ","","","","","5"
"5 on Scale 1 to 10","1990","16-34 y.","Single parent ","4","","","","5"
"5 on Scale 1 to 10","1990","16-34 y.","Couple + C. LE 16 ","77","0.0887396180665878","0.0695888406749416","0.107890395458234","5"
"5 on Scale 1 to 10","1990","16-34 y.","Couple + C. GT 16 ","6","","","","5"
"5 on Scale 1 to 10","1990","16-34 y.","Couple + C. LE and GT 16","2","","","","5"
"5 on Scale 1 to 10","1990","35-65 y.","1-pers.-HH","1","","","","5"
"5 on Scale 1 to 10","1990","35-65 y.","(Married) couple without C. ","7","","","","5"
"5 on Scale 1 to 10","1990","35-65 y.","Single parent ","2","","","","5"
"5 on Scale 1 to 10","1990","35-65 y.","Couple + C. LE 16 ","33","0.0885882630944526","0.0581604255135925","0.119016100675313","5"
"5 on Scale 1 to 10","1990","66 and older","Couple + C. LE 16 ","","","","","5"
"5 on Scale 1 to 10","1990","66 and older","Couple + C. GT 16 ","","","","","5"
"5 on Scale 1 to 10","1990","66 and older","Couple + C. LE and GT 16","","","","","5"
"5 on Scale 1 to 10","1990","35-65 y.","Couple + C. GT 16 ","4","","","","5"
"5 on Scale 1 to 10","1990","66 and older","Single parent ","","","","","5"
"5 on Scale 1 to 10","1990","35-65 y.","Couple + C. LE and GT 16","10","","","","5"
"5 on Scale 1 to 10","1990","66 and older","1-pers.-HH","","","","","5"
"5 on Scale 1 to 10","1990","66 and older","(Married) couple without C. ","","","","","5"
"6 on Scale 1 to 10","1990","16-34 y.","1-pers.-HH","","","","","6"
"6 on Scale 1 to 10","1990","16-34 y.","(Married) couple without C. ","1","","","","6"
"6 on Scale 1 to 10","1990","16-34 y.","Single parent ","2","","","","6"
"6 on Scale 1 to 10","1990","16-34 y.","Couple + C. LE 16 ","29","","","","6"
"6 on Scale 1 to 10","1990","16-34 y.","Couple + C. GT 16 ","2","","","","6"
"6 on Scale 1 to 10","1990","16-34 y.","Couple + C. LE and GT 16","","","","","6"
"6 on Scale 1 to 10","1990","35-65 y.","1-pers.-HH","","","","","6"
"6 on Scale 1 to 10","1990","35-65 y.","(Married) couple without C. ","1","","","","6"
"6 on Scale 1 to 10","1990","35-65 y.","Single parent ","","","","","6"
"6 on Scale 1 to 10","1990","35-65 y.","Couple + C. LE 16 ","18","","","","6"
"6 on Scale 1 to 10","1990","35-65 y.","Couple + C. GT 16 ","1","","","","6"
"6 on Scale 1 to 10","1990","66 and older","Couple + C. GT 16 ","","","","","6"
"6 on Scale 1 to 10","1990","66 and older","Couple + C. LE and GT 16","","","","","6"
"6 on Scale 1 to 10","1990","66 and older","Couple + C. LE 16 ","","","","","6"
"6 on Scale 1 to 10","1990","35-65 y.","Couple + C. LE and GT 16","2","","","","6"
"6 on Scale 1 to 10","1990","66 and older","1-pers.-HH","","","","","6"
"6 on Scale 1 to 10","1990","66 and older","(Married) couple without C. ","1","","","","6"
"6 on Scale 1 to 10","1990","66 and older","Single parent ","","","","","6"
"7 on Scale 1 to 10","1990","16-34 y.","(Married) couple without C. ","","","","","7"
"7 on Scale 1 to 10","1990","16-34 y.","1-pers.-HH","1","","","","7"
"7 on Scale 1 to 10","1990","66 and older","Couple + C. LE and GT 16","","","","","7"
"7 on Scale 1 to 10","1990","16-34 y.","Couple + C. GT 16 ","4","","","","7"
"7 on Scale 1 to 10","1990","16-34 y.","Couple + C. LE and GT 16","1","","","","7"
"7 on Scale 1 to 10","1990","35-65 y.","1-pers.-HH","1","","","","7"
"7 on Scale 1 to 10","1990","35-65 y.","(Married) couple without C. ","2","","","","7"
"7 on Scale 1 to 10","1990","35-65 y.","Single parent ","","","","","7"
"7 on Scale 1 to 10","1990","35-65 y.","Couple + C. LE 16 ","34","0.107888514901777","0.0746667377821373","0.141110292021416","7"
"7 on Scale 1 to 10","1990","35-65 y.","Couple + C. GT 16 ","1","","","","7"
"7 on Scale 1 to 10","1990","16-34 y.","Single parent ","4","","","","7"
"7 on Scale 1 to 10","1990","16-34 y.","Couple + C. LE 16 ","63","0.0715612404213398","0.05420235058061","0.0889201302620696","7"
"7 on Scale 1 to 10","1990","35-65 y.","Couple + C. LE and GT 16","4","","","","7"
"7 on Scale 1 to 10","1990","66 and older","1-pers.-HH","","","","","7"
"7 on Scale 1 to 10","1990","66 and older","(Married) couple without C. ","","","","","7"
"7 on Scale 1 to 10","1990","66 and older","Single parent ","","","","","7"
"7 on Scale 1 to 10","1990","66 and older","Couple + C. LE 16 ","","","","","7"
"7 on Scale 1 to 10","1990","66 and older","Couple + C. GT 16 ","","","","","7"
"8 on Scale 1 to 10","1990","16-34 y.","Single parent ","15","","","","8"
"8 on Scale 1 to 10","1990","16-34 y.","(Married) couple without C. ","","","","","8"
"8 on Scale 1 to 10","1990","35-65 y.","1-pers.-HH","1","","","","8"
"8 on Scale 1 to 10","1990","16-34 y.","Couple + C. LE and GT 16","1","","","","8"
"8 on Scale 1 to 10","1990","16-34 y.","1-pers.-HH","","","","","8"
"8 on Scale 1 to 10","1990","16-34 y.","Couple + C. LE 16 ","162","0.19508135504477","0.168394938453778","0.221767771635762","8"
"8 on Scale 1 to 10","1990","16-34 y.","Couple + C. GT 16 ","2","","","","8"
"8 on Scale 1 to 10","1990","35-65 y.","(Married) couple without C. ","8","","","","8"
"8 on Scale 1 to 10","1990","35-65 y.","Single parent ","3","","","","8"
"8 on Scale 1 to 10","1990","35-65 y.","Couple + C. LE 16 ","78","0.227798889425701","0.182886444291169","0.272711334560233","8"
"8 on Scale 1 to 10","1990","35-65 y.","Couple + C. GT 16 ","7","","","","8"
"8 on Scale 1 to 10","1990","35-65 y.","Couple + C. LE and GT 16","13","","","","8"
"8 on Scale 1 to 10","1990","66 and older","1-pers.-HH","1","","","","8"
"8 on Scale 1 to 10","1990","66 and older","(Married) couple without C. ","","","","","8"
"8 on Scale 1 to 10","1990","66 and older","Single parent ","","","","","8"
"8 on Scale 1 to 10","1990","66 and older","Couple + C. LE 16 ","","","","","8"
"8 on Scale 1 to 10","1990","66 and older","Couple + C. LE and GT 16","","","","","8"
"8 on Scale 1 to 10","1990","66 and older","Couple + C. GT 16 ","","","","","8"
"9 on Scale 1 to 10","1990","16-34 y.","1-pers.-HH","1","","","","9"
"9 on Scale 1 to 10","1990","16-34 y.","(Married) couple without C. ","","","","","9"
"9 on Scale 1 to 10","1990","35-65 y.","1-pers.-HH","","","","","9"
"9 on Scale 1 to 10","1990","35-65 y.","Single parent ","1","","","","9"
"9 on Scale 1 to 10","1990","35-65 y.","Couple + C. LE 16 ","35","0.108457594109804","0.0751589405375047","0.141756247682103","9"
"9 on Scale 1 to 10","1990","35-65 y.","Couple + C. GT 16 ","1","","","","9"
"9 on Scale 1 to 10","1990","35-65 y.","Couple + C. LE and GT 16","6","","","","9"
"9 on Scale 1 to 10","1990","16-34 y.","Single parent ","4","","","","9"
"9 on Scale 1 to 10","1990","66 and older","Couple + C. LE and GT 16","","","","","9"
"9 on Scale 1 to 10","1990","35-65 y.","(Married) couple without C. ","1","","","","9"
"9 on Scale 1 to 10","1990","16-34 y.","Couple + C. LE 16 ","114","0.125372558105649","0.103071822991243","0.147673293220056","9"
"9 on Scale 1 to 10","1990","16-34 y.","Couple + C. GT 16 ","1","","","","9"
"9 on Scale 1 to 10","1990","16-34 y.","Couple + C. LE and GT 16","1","","","","9"
"9 on Scale 1 to 10","1990","66 and older","1-pers.-HH","","","","","9"
"9 on Scale 1 to 10","1990","66 and older","(Married) couple without C. ","1","","","","9"
"9 on Scale 1 to 10","1990","66 and older","Single parent ","","","","","9"
"9 on Scale 1 to 10","1990","66 and older","Couple + C. LE 16 ","","","","","9"
"9 on Scale 1 to 10","1990","66 and older","Couple + C. GT 16 ","","","","","9"
"0 Completely dissatisfied","1991","16-34 y.","1-pers.-HH","","","","","0"
"0 Completely dissatisfied","1991","16-34 y.","(Married) couple without C. ","","","","","0"
"0 Completely dissatisfied","1991","16-34 y.","Single parent ","","","","","0"
"0 Completely dissatisfied","1991","16-34 y.","Couple + C. LE 16 ","","","","","0"
"0 Completely dissatisfied","1991","16-34 y.","Couple + C. GT 16 ","","","","","0"
"0 Completely dissatisfied","1991","16-34 y.","Couple + C. LE and GT 16","","","","","0"
"0 Completely dissatisfied","1991","35-65 y.","1-pers.-HH","","","","","0"
"0 Completely dissatisfied","1991","35-65 y.","(Married) couple without C. ","","","","","0"
"0 Completely dissatisfied","1991","35-65 y.","Single parent ","","","","","0"
"0 Completely dissatisfied","1991","35-65 y.","Couple + C. LE 16 ","","","","","0"
"0 Completely dissatisfied","1991","35-65 y.","Couple + C. GT 16 ","","","","","0"
"0 Completely dissatisfied","1991","35-65 y.","Couple + C. LE and GT 16","","","","","0"
"0 Completely dissatisfied","1991","66 and older","1-pers.-HH","","","","","0"
"0 Completely dissatisfied","1991","66 and older","(Married) couple without C. ","","","","","0"
"0 Completely dissatisfied","1991","66 and older","Single parent ","","","","","0"
"0 Completely dissatisfied","1991","66 and older","Couple + C. LE 16 ","","","","","0"
"0 Completely dissatisfied","1991","66 and older","Couple + C. GT 16 ","","","","","0"
"0 Completely dissatisfied","1991","66 and older","Couple + C. LE and GT 16","","","","","0"
"1 on Scale 1 to 10","1991","16-34 y.","(Married) couple without C. ","","","","","1"
"1 on Scale 1 to 10","1991","16-34 y.","Couple + C. LE and GT 16","","","","","1"
"1 on Scale 1 to 10","1991","35-65 y.","1-pers.-HH","","","","","1"
"1 on Scale 1 to 10","1991","16-34 y.","1-pers.-HH","","","","","1"
"1 on Scale 1 to 10","1991","16-34 y.","Single parent ","","","","","1"
"1 on Scale 1 to 10","1991","16-34 y.","Couple + C. LE 16 ","","","","","1"
"1 on Scale 1 to 10","1991","16-34 y.","Couple + C. GT 16 ","","","","","1"
"1 on Scale 1 to 10","1991","35-65 y.","(Married) couple without C. ","","","","","1"
"1 on Scale 1 to 10","1991","35-65 y.","Single parent ","","","","","1"
"1 on Scale 1 to 10","1991","35-65 y.","Couple + C. LE 16 ","","","","","1"
"1 on Scale 1 to 10","1991","35-65 y.","Couple + C. GT 16 ","","","","","1"
"1 on Scale 1 to 10","1991","35-65 y.","Couple + C. LE and GT 16","","","","","1"
"1 on Scale 1 to 10","1991","66 and older","1-pers.-HH","","","","","1"
"1 on Scale 1 to 10","1991","66 and older","(Married) couple without C. ","","","","","1"
"1 on Scale 1 to 10","1991","66 and older","Single parent ","","","","","1"
"1 on Scale 1 to 10","1991","66 and older","Couple + C. LE 16 ","","","","","1"
"1 on Scale 1 to 10","1991","66 and older","Couple + C. LE and GT 16","","","","","1"
"1 on Scale 1 to 10","1991","66 and older","Couple + C. GT 16 ","","","","","1"
"10 Completely satisfied","1991","16-34 y.","(Married) couple without C. ","","","","","10"
"10 Completely satisfied","1991","16-34 y.","1-pers.-HH","","","","","10"
"10 Completely satisfied","1991","16-34 y.","Single parent ","","","","","10"
"10 Completely satisfied","1991","16-34 y.","Couple + C. LE 16 ","","","","","10"
"10 Completely satisfied","1991","16-34 y.","Couple + C. GT 16 ","","","","","10"
"10 Completely satisfied","1991","16-34 y.","Couple + C. LE and GT 16","","","","","10"
"10 Completely satisfied","1991","35-65 y.","1-pers.-HH","","","","","10"
"10 Completely satisfied","1991","35-65 y.","(Married) couple without C. ","","","","","10"
"10 Completely satisfied","1991","35-65 y.","Single parent ","","","","","10"
"10 Completely satisfied","1991","35-65 y.","Couple + C. LE 16 ","","","","","10"
"10 Completely satisfied","1991","35-65 y.","Couple + C. GT 16 ","","","","","10"
"10 Completely satisfied","1991","35-65 y.","Couple + C. LE and GT 16","","","","","10"
"10 Completely satisfied","1991","66 and older","1-pers.-HH","","","","","10"
"10 Completely satisfied","1991","66 and older","(Married) couple without C. ","","","","","10"
"10 Completely satisfied","1991","66 and older","Single parent ","","","","","10"
"10 Completely satisfied","1991","66 and older","Couple + C. LE 16 ","","","","","10"
"10 Completely satisfied","1991","66 and older","Couple + C. GT 16 ","","","","","10"
"10 Completely satisfied","1991","66 and older","Couple + C. LE and GT 16","","","","","10"
"2 on Scale 1 to 10","1991","16-34 y.","Couple + C. LE and GT 16","","","","","2"
"2 on Scale 1 to 10","1991","16-34 y.","1-pers.-HH","","","","","2"
"2 on Scale 1 to 10","1991","16-34 y.","(Married) couple without C. ","","","","","2"
"2 on Scale 1 to 10","1991","16-34 y.","Single parent ","","","","","2"
"2 on Scale 1 to 10","1991","16-34 y.","Couple + C. LE 16 ","","","","","2"
"2 on Scale 1 to 10","1991","16-34 y.","Couple + C. GT 16 ","","","","","2"
"2 on Scale 1 to 10","1991","35-65 y.","1-pers.-HH","","","","","2"
"2 on Scale 1 to 10","1991","35-65 y.","(Married) couple without C. ","","","","","2"
"2 on Scale 1 to 10","1991","35-65 y.","Single parent ","","","","","2"
"2 on Scale 1 to 10","1991","35-65 y.","Couple + C. LE 16 ","","","","","2"
"2 on Scale 1 to 10","1991","35-65 y.","Couple + C. GT 16 ","","","","","2"
"2 on Scale 1 to 10","1991","35-65 y.","Couple + C. LE and GT 16","","","","","2"
"2 on Scale 1 to 10","1991","66 and older","1-pers.-HH","","","","","2"
"2 on Scale 1 to 10","1991","66 and older","(Married) couple without C. ","","","","","2"
"2 on Scale 1 to 10","1991","66 and older","Single parent ","","","","","2"
"2 on Scale 1 to 10","1991","66 and older","Couple + C. GT 16 ","","","","","2"
"2 on Scale 1 to 10","1991","66 and older","Couple + C. LE and GT 16","","","","","2"
"2 on Scale 1 to 10","1991","66 and older","Couple + C. LE 16 ","","","","","2"
"3 on Scale 1 to 10","1991","16-34 y.","1-pers.-HH","","","","","3"
"3 on Scale 1 to 10","1991","16-34 y.","(Married) couple without C. ","","","","","3"
"3 on Scale 1 to 10","1991","16-34 y.","Single parent ","","","","","3"
"3 on Scale 1 to 10","1991","16-34 y.","Couple + C. LE and GT 16","","","","","3"
"3 on Scale 1 to 10","1991","16-34 y.","Couple + C. LE 16 ","","","","","3"
"3 on Scale 1 to 10","1991","16-34 y.","Couple + C. GT 16 ","","","","","3"
"3 on Scale 1 to 10","1991","35-65 y.","1-pers.-HH","","","","","3"
"3 on Scale 1 to 10","1991","35-65 y.","(Married) couple without C. ","","","","","3"
"3 on Scale 1 to 10","1991","35-65 y.","Single parent ","","","","","3"
"3 on Scale 1 to 10","1991","35-65 y.","Couple + C. LE 16 ","","","","","3"
"3 on Scale 1 to 10","1991","35-65 y.","Couple + C. GT 16 ","","","","","3"
"3 on Scale 1 to 10","1991","35-65 y.","Couple + C. LE and GT 16","","","","","3"
"3 on Scale 1 to 10","1991","66 and older","1-pers.-HH","","","","","3"
"3 on Scale 1 to 10","1991","66 and older","(Married) couple without C. ","","","","","3"
"3 on Scale 1 to 10","1991","66 and older","Single parent ","","","","","3"
"3 on Scale 1 to 10","1991","66 and older","Couple + C. GT 16 ","","","","","3"
"3 on Scale 1 to 10","1991","66 and older","Couple + C. LE and GT 16","","","","","3"
"3 on Scale 1 to 10","1991","66 and older","Couple + C. LE 16 ","","","","","3"
"4 on Scale 1 to 10","1991","16-34 y.","1-pers.-HH","","","","","4"
"4 on Scale 1 to 10","1991","16-34 y.","(Married) couple without C. ","","","","","4"
"4 on Scale 1 to 10","1991","16-34 y.","Single parent ","","","","","4"
"4 on Scale 1 to 10","1991","35-65 y.","1-pers.-HH","","","","","4"
"4 on Scale 1 to 10","1991","16-34 y.","Couple + C. LE 16 ","","","","","4"
"4 on Scale 1 to 10","1991","16-34 y.","Couple + C. GT 16 ","","","","","4"
"4 on Scale 1 to 10","1991","16-34 y.","Couple + C. LE and GT 16","","","","","4"
"4 on Scale 1 to 10","1991","35-65 y.","(Married) couple without C. ","","","","","4"
"4 on Scale 1 to 10","1991","35-65 y.","Single parent ","","","","","4"
"4 on Scale 1 to 10","1991","66 and older","Couple + C. GT 16 ","","","","","4"
"4 on Scale 1 to 10","1991","66 and older","Couple + C. LE and GT 16","","","","","4"
"4 on Scale 1 to 10","1991","66 and older","(Married) couple without C. ","","","","","4"
"4 on Scale 1 to 10","1991","66 and older","Couple + C. LE 16 ","","","","","4"
"4 on Scale 1 to 10","1991","66 and older","Single parent ","","","","","4"
"4 on Scale 1 to 10","1991","35-65 y.","Couple + C. LE and GT 16","","","","","4"
"4 on Scale 1 to 10","1991","35-65 y.","Couple + C. LE 16 ","","","","","4"
"4 on Scale 1 to 10","1991","35-65 y.","Couple + C. GT 16 ","","","","","4"
"4 on Scale 1 to 10","1991","66 and older","1-pers.-HH","","","","","4"
"5 on Scale 1 to 10","1991","16-34 y.","1-pers.-HH","","","","","5"
"5 on Scale 1 to 10","1991","16-34 y.","(Married) couple without C. ","","","","","5"
"5 on Scale 1 to 10","1991","16-34 y.","Couple + C. GT 16 ","","","","","5"
"5 on Scale 1 to 10","1991","16-34 y.","Single parent ","","","","","5"
"5 on Scale 1 to 10","1991","16-34 y.","Couple + C. LE 16 ","","","","","5"
"5 on Scale 1 to 10","1991","16-34 y.","Couple + C. LE and GT 16","","","","","5"
"5 on Scale 1 to 10","1991","35-65 y.","1-pers.-HH","","","","","5"
"5 on Scale 1 to 10","1991","35-65 y.","(Married) couple without C. ","","","","","5"
"5 on Scale 1 to 10","1991","35-65 y.","Single parent ","","","","","5"
"5 on Scale 1 to 10","1991","35-65 y.","Couple + C. LE 16 ","","","","","5"
"5 on Scale 1 to 10","1991","66 and older","1-pers.-HH","","","","","5"
"5 on Scale 1 to 10","1991","35-65 y.","Couple + C. LE and GT 16","","","","","5"
"5 on Scale 1 to 10","1991","66 and older","Couple + C. LE 16 ","","","","","5"
"5 on Scale 1 to 10","1991","66 and older","Couple + C. GT 16 ","","","","","5"
"5 on Scale 1 to 10","1991","35-65 y.","Couple + C. GT 16 ","","","","","5"
"5 on Scale 1 to 10","1991","66 and older","Couple + C. LE and GT 16","","","","","5"
"5 on Scale 1 to 10","1991","66 and older","Single parent ","","","","","5"
"5 on Scale 1 to 10","1991","66 and older","(Married) couple without C. ","","","","","5"
"6 on Scale 1 to 10","1991","16-34 y.","Couple + C. LE 16 ","","","","","6"
"6 on Scale 1 to 10","1991","16-34 y.","Couple + C. GT 16 ","","","","","6"
"6 on Scale 1 to 10","1991","16-34 y.","1-pers.-HH","","","","","6"
"6 on Scale 1 to 10","1991","16-34 y.","(Married) couple without C. ","","","","","6"
"6 on Scale 1 to 10","1991","16-34 y.","Single parent ","","","","","6"
"6 on Scale 1 to 10","1991","16-34 y.","Couple + C. LE and GT 16","","","","","6"
"6 on Scale 1 to 10","1991","35-65 y.","1-pers.-HH","","","","","6"
