"plh0179","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1990","Couple + C. GT 16 ","middle vocational","1","","","","0"
"0 Completely dissatisfied","1990","Couple + C. GT 16 ","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1990","Couple + C. GT 16 ","higher vocational","","","","","0"
"0 Completely dissatisfied","1990","Couple + C. GT 16 ","higher education","","","","","0"
"0 Completely dissatisfied","1990","Couple + C. LE and GT 16","in school","","","","","0"
"0 Completely dissatisfied","1990","Couple + C. LE and GT 16","inadequately","","","","","0"
"0 Completely dissatisfied","1990","Couple + C. LE and GT 16","general elemantary","1","","","","0"
"0 Completely dissatisfied","1990","Couple + C. LE and GT 16","middle vocational","2","","","","0"
"0 Completely dissatisfied","1990","Couple + C. LE and GT 16","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1990","Couple + C. LE and GT 16","higher vocational","","","","","0"
"0 Completely dissatisfied","1990","Couple + C. LE and GT 16","higher education","","","","","0"
"1 on Scale 1 to 10","1990","Couple + C. LE and GT 16","in school","","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. GT 16 ","higher education","","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. GT 16 ","higher vocational","","","","","1"
"1 on Scale 1 to 10","1990","1-pers.-HH","higher vocational","","","","","1"
"1 on Scale 1 to 10","1990","(Married) couple without C. ","in school","","","","","1"
"1 on Scale 1 to 10","1990","1-pers.-HH","higher education","","","","","1"
"1 on Scale 1 to 10","1990","(Married) couple without C. ","higher education","","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. GT 16 ","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. GT 16 ","middle vocational","","","","","1"
"1 on Scale 1 to 10","1990","(Married) couple without C. ","inadequately","","","","","1"
"1 on Scale 1 to 10","1990","Single parent ","in school","","","","","1"
"1 on Scale 1 to 10","1990","Single parent ","inadequately","","","","","1"
"1 on Scale 1 to 10","1990","(Married) couple without C. ","middle vocational","","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. LE and GT 16","general elemantary","","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. LE and GT 16","middle vocational","","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. LE and GT 16","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1990","1-pers.-HH","middle vocational","","","","","1"
"1 on Scale 1 to 10","1990","1-pers.-HH","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1990","(Married) couple without C. ","general elemantary","","","","","1"
"1 on Scale 1 to 10","1990","(Married) couple without C. ","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1990","(Married) couple without C. ","higher vocational","","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. GT 16 ","inadequately","","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. GT 16 ","general elemantary","","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. LE and GT 16","inadequately","","","","","1"
"1 on Scale 1 to 10","1990","1-pers.-HH","in school","","","","","1"
"1 on Scale 1 to 10","1990","1-pers.-HH","inadequately","","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. LE and GT 16","higher vocational","","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. LE and GT 16","higher education","","","","","1"
"1 on Scale 1 to 10","1990","1-pers.-HH","general elemantary","","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. LE 16 ","higher education","2","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. GT 16 ","in school","","","","","1"
"1 on Scale 1 to 10","1990","Single parent ","general elemantary","","","","","1"
"1 on Scale 1 to 10","1990","Single parent ","middle vocational","1","","","","1"
"1 on Scale 1 to 10","1990","Single parent ","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1990","Single parent ","higher vocational","","","","","1"
"1 on Scale 1 to 10","1990","Single parent ","higher education","1","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. LE 16 ","in school","","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. LE 16 ","inadequately","","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. LE 16 ","general elemantary","1","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. LE 16 ","middle vocational","7","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. LE 16 ","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. LE 16 ","higher vocational","","","","","1"
"10 Completely satisfied","1990","1-pers.-HH","in school","","","","","10"
"10 Completely satisfied","1990","1-pers.-HH","inadequately","","","","","10"
"10 Completely satisfied","1990","1-pers.-HH","general elemantary","","","","","10"
"10 Completely satisfied","1990","1-pers.-HH","middle vocational","3","","","","10"
"10 Completely satisfied","1990","1-pers.-HH","vocational + Abi","","","","","10"
"10 Completely satisfied","1990","1-pers.-HH","higher vocational","","","","","10"
"10 Completely satisfied","1990","1-pers.-HH","higher education","","","","","10"
"10 Completely satisfied","1990","(Married) couple without C. ","in school","","","","","10"
"10 Completely satisfied","1990","(Married) couple without C. ","inadequately","","","","","10"
"10 Completely satisfied","1990","(Married) couple without C. ","general elemantary","","","","","10"
"10 Completely satisfied","1990","(Married) couple without C. ","middle vocational","3","","","","10"
"10 Completely satisfied","1990","(Married) couple without C. ","vocational + Abi","","","","","10"
"10 Completely satisfied","1990","(Married) couple without C. ","higher vocational","","","","","10"
"10 Completely satisfied","1990","(Married) couple without C. ","higher education","1","","","","10"
"10 Completely satisfied","1990","Single parent ","in school","","","","","10"
"10 Completely satisfied","1990","Single parent ","inadequately","","","","","10"
"10 Completely satisfied","1990","Single parent ","general elemantary","3","","","","10"
"10 Completely satisfied","1990","Single parent ","middle vocational","15","","","","10"
"10 Completely satisfied","1990","Single parent ","vocational + Abi","","","","","10"
"10 Completely satisfied","1990","Single parent ","higher vocational","","","","","10"
"10 Completely satisfied","1990","Single parent ","higher education","5","","","","10"
"10 Completely satisfied","1990","Couple + C. LE 16 ","in school","","","","","10"
"10 Completely satisfied","1990","Couple + C. LE 16 ","inadequately","1","","","","10"
"10 Completely satisfied","1990","Couple + C. LE 16 ","general elemantary","9","","","","10"
"10 Completely satisfied","1990","Couple + C. LE 16 ","middle vocational","253","0.362250337118132","0.326567348619342","0.397933325616923","10"
"10 Completely satisfied","1990","Couple + C. LE 16 ","vocational + Abi","9","","","","10"
"10 Completely satisfied","1990","Couple + C. LE 16 ","higher vocational","30","0.506059734402303","0.383570982026961","0.628548486777645","10"
"10 Completely satisfied","1990","Couple + C. LE 16 ","higher education","103","0.259415469611901","0.214632856136382","0.30419808308742","10"
"10 Completely satisfied","1990","Couple + C. GT 16 ","in school","","","","","10"
"10 Completely satisfied","1990","Couple + C. GT 16 ","inadequately","","","","","10"
"10 Completely satisfied","1990","Couple + C. GT 16 ","general elemantary","1","","","","10"
"10 Completely satisfied","1990","Couple + C. GT 16 ","middle vocational","2","","","","10"
"10 Completely satisfied","1990","Couple + C. GT 16 ","vocational + Abi","","","","","10"
"10 Completely satisfied","1990","Couple + C. GT 16 ","higher vocational","","","","","10"
"10 Completely satisfied","1990","Couple + C. GT 16 ","higher education","2","","","","10"
"10 Completely satisfied","1990","Couple + C. LE and GT 16","in school","","","","","10"
"10 Completely satisfied","1990","Couple + C. LE and GT 16","inadequately","","","","","10"
"10 Completely satisfied","1990","Couple + C. LE and GT 16","general elemantary","3","","","","10"
"10 Completely satisfied","1990","Couple + C. LE and GT 16","middle vocational","14","","","","10"
"10 Completely satisfied","1990","Couple + C. LE and GT 16","vocational + Abi","","","","","10"
"10 Completely satisfied","1990","Couple + C. LE and GT 16","higher vocational","4","","","","10"
"10 Completely satisfied","1990","Couple + C. LE and GT 16","higher education","8","","","","10"
"2 on Scale 1 to 10","1990","(Married) couple without C. ","higher vocational","","","","","2"
"2 on Scale 1 to 10","1990","(Married) couple without C. ","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1990","(Married) couple without C. ","higher education","","","","","2"
"2 on Scale 1 to 10","1990","(Married) couple without C. ","general elemantary","","","","","2"
"2 on Scale 1 to 10","1990","(Married) couple without C. ","middle vocational","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE and GT 16","middle vocational","","","","","2"
"2 on Scale 1 to 10","1990","(Married) couple without C. ","inadequately","","","","","2"
"2 on Scale 1 to 10","1990","Single parent ","in school","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE and GT 16","inadequately","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE and GT 16","general elemantary","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE and GT 16","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE and GT 16","higher vocational","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE and GT 16","in school","","","","","2"
"2 on Scale 1 to 10","1990","(Married) couple without C. ","in school","","","","","2"
"2 on Scale 1 to 10","1990","Single parent ","inadequately","","","","","2"
"2 on Scale 1 to 10","1990","Single parent ","general elemantary","1","","","","2"
"2 on Scale 1 to 10","1990","Single parent ","middle vocational","","","","","2"
"2 on Scale 1 to 10","1990","Single parent ","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1990","Single parent ","higher vocational","","","","","2"
"2 on Scale 1 to 10","1990","Single parent ","higher education","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. GT 16 ","higher education","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE and GT 16","higher education","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. GT 16 ","higher vocational","","","","","2"
"2 on Scale 1 to 10","1990","1-pers.-HH","middle vocational","","","","","2"
"2 on Scale 1 to 10","1990","1-pers.-HH","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1990","1-pers.-HH","higher vocational","","","","","2"
"2 on Scale 1 to 10","1990","1-pers.-HH","higher education","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. GT 16 ","middle vocational","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. GT 16 ","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1990","1-pers.-HH","in school","","","","","2"
"2 on Scale 1 to 10","1990","1-pers.-HH","inadequately","","","","","2"
"2 on Scale 1 to 10","1990","1-pers.-HH","general elemantary","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE 16 ","higher education","6","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. GT 16 ","in school","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. GT 16 ","inadequately","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. GT 16 ","general elemantary","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE 16 ","in school","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE 16 ","inadequately","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE 16 ","general elemantary","1","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE 16 ","middle vocational","18","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE 16 ","vocational + Abi","2","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE 16 ","higher vocational","2","","","","2"
"3 on Scale 1 to 10","1990","(Married) couple without C. ","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1990","1-pers.-HH","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1990","(Married) couple without C. ","higher vocational","","","","","3"
"3 on Scale 1 to 10","1990","1-pers.-HH","middle vocational","","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE 16 ","inadequately","","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE 16 ","general elemantary","","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE 16 ","middle vocational","15","","","","3"
"3 on Scale 1 to 10","1990","(Married) couple without C. ","higher education","","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. GT 16 ","in school","","","","","3"
"3 on Scale 1 to 10","1990","Single parent ","higher vocational","","","","","3"
"3 on Scale 1 to 10","1990","Single parent ","higher education","2","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE 16 ","in school","","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE and GT 16","inadequately","","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE and GT 16","general elemantary","2","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE and GT 16","middle vocational","2","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE and GT 16","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1990","1-pers.-HH","in school","","","","","3"
"3 on Scale 1 to 10","1990","Single parent ","in school","","","","","3"
"3 on Scale 1 to 10","1990","Single parent ","inadequately","","","","","3"
"3 on Scale 1 to 10","1990","Single parent ","general elemantary","","","","","3"
"3 on Scale 1 to 10","1990","Single parent ","middle vocational","1","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE 16 ","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE 16 ","higher education","16","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE and GT 16","higher vocational","","","","","3"
"3 on Scale 1 to 10","1990","1-pers.-HH","inadequately","","","","","3"
"3 on Scale 1 to 10","1990","1-pers.-HH","higher vocational","","","","","3"
"3 on Scale 1 to 10","1990","(Married) couple without C. ","general elemantary","","","","","3"
"3 on Scale 1 to 10","1990","(Married) couple without C. ","middle vocational","","","","","3"
"3 on Scale 1 to 10","1990","Single parent ","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. GT 16 ","higher education","1","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE and GT 16","in school","","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE and GT 16","higher education","1","","","","3"
"3 on Scale 1 to 10","1990","1-pers.-HH","general elemantary","","","","","3"
"3 on Scale 1 to 10","1990","1-pers.-HH","higher education","","","","","3"
"3 on Scale 1 to 10","1990","(Married) couple without C. ","in school","","","","","3"
"3 on Scale 1 to 10","1990","(Married) couple without C. ","inadequately","","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE 16 ","higher vocational","","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. GT 16 ","inadequately","","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. GT 16 ","general elemantary","1","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. GT 16 ","middle vocational","1","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. GT 16 ","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. GT 16 ","higher vocational","","","","","3"
"4 on Scale 1 to 10","1990","1-pers.-HH","middle vocational","","","","","4"
"4 on Scale 1 to 10","1990","(Married) couple without C. ","inadequately","","","","","4"
"4 on Scale 1 to 10","1990","1-pers.-HH","higher vocational","","","","","4"
"4 on Scale 1 to 10","1990","(Married) couple without C. ","middle vocational","1","","","","4"
"4 on Scale 1 to 10","1990","(Married) couple without C. ","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","1990","1-pers.-HH","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","1990","1-pers.-HH","higher education","","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. GT 16 ","general elemantary","1","","","","4"
"4 on Scale 1 to 10","1990","1-pers.-HH","inadequately","","","","","4"
"4 on Scale 1 to 10","1990","1-pers.-HH","general elemantary","","","","","4"
"4 on Scale 1 to 10","1990","(Married) couple without C. ","general elemantary","","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. LE 16 ","higher education","13","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. GT 16 ","in school","","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. GT 16 ","inadequately","","","","","4"
"4 on Scale 1 to 10","1990","1-pers.-HH","in school","","","","","4"
"4 on Scale 1 to 10","1990","(Married) couple without C. ","in school","","","","","4"
"4 on Scale 1 to 10","1990","(Married) couple without C. ","higher vocational","","","","","4"
"4 on Scale 1 to 10","1990","(Married) couple without C. ","higher education","","","","","4"
"4 on Scale 1 to 10","1990","Single parent ","in school","","","","","4"
"4 on Scale 1 to 10","1990","Single parent ","inadequately","","","","","4"
"4 on Scale 1 to 10","1990","Single parent ","general elemantary","1","","","","4"
"4 on Scale 1 to 10","1990","Single parent ","middle vocational","1","","","","4"
"4 on Scale 1 to 10","1990","Single parent ","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","1990","Single parent ","higher vocational","","","","","4"
"4 on Scale 1 to 10","1990","Single parent ","higher education","","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. LE 16 ","in school","","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. LE 16 ","inadequately","","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. LE 16 ","general elemantary","","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. LE 16 ","middle vocational","11","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. LE 16 ","vocational + Abi","1","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. LE 16 ","higher vocational","3","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. GT 16 ","middle vocational","1","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. GT 16 ","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. GT 16 ","higher vocational","","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. GT 16 ","higher education","","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. LE and GT 16","in school","","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. LE and GT 16","inadequately","","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. LE and GT 16","middle vocational","","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. LE and GT 16","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. LE and GT 16","higher vocational","1","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. LE and GT 16","higher education","","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. LE and GT 16","general elemantary","","","","","4"
"5 on Scale 1 to 10","1990","(Married) couple without C. ","vocational + Abi","","","","","5"
"5 on Scale 1 to 10","1990","(Married) couple without C. ","higher vocational","","","","","5"
"5 on Scale 1 to 10","1990","(Married) couple without C. ","general elemantary","1","","","","5"
"5 on Scale 1 to 10","1990","(Married) couple without C. ","middle vocational","6","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. LE and GT 16","middle vocational","6","","","","5"
"5 on Scale 1 to 10","1990","(Married) couple without C. ","inadequately","","","","","5"
"5 on Scale 1 to 10","1990","Single parent ","in school","","","","","5"
"5 on Scale 1 to 10","1990","(Married) couple without C. ","higher education","","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. LE and GT 16","in school","","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. LE and GT 16","inadequately","","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. LE and GT 16","general elemantary","1","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. GT 16 ","higher education","1","","","","5"
"5 on Scale 1 to 10","1990","Single parent ","vocational + Abi","","","","","5"
"5 on Scale 1 to 10","1990","Single parent ","higher vocational","","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. LE and GT 16","higher education","3","","","","5"
"5 on Scale 1 to 10","1990","1-pers.-HH","vocational + Abi","","","","","5"
"5 on Scale 1 to 10","1990","1-pers.-HH","higher vocational","","","","","5"
"5 on Scale 1 to 10","1990","1-pers.-HH","higher education","","","","","5"
"5 on Scale 1 to 10","1990","(Married) couple without C. ","in school","","","","","5"
"5 on Scale 1 to 10","1990","Single parent ","inadequately","","","","","5"
"5 on Scale 1 to 10","1990","Single parent ","general elemantary","","","","","5"
"5 on Scale 1 to 10","1990","Single parent ","middle vocational","5","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. GT 16 ","middle vocational","7","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. GT 16 ","vocational + Abi","","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. GT 16 ","higher vocational","","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. LE and GT 16","vocational + Abi","","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. LE and GT 16","higher vocational","2","","","","5"
"5 on Scale 1 to 10","1990","1-pers.-HH","in school","","","","","5"
"5 on Scale 1 to 10","1990","1-pers.-HH","inadequately","","","","","5"
"5 on Scale 1 to 10","1990","1-pers.-HH","general elemantary","","","","","5"
"5 on Scale 1 to 10","1990","1-pers.-HH","middle vocational","1","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. GT 16 ","in school","","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. GT 16 ","inadequately","","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. GT 16 ","general elemantary","2","","","","5"
"5 on Scale 1 to 10","1990","Single parent ","higher education","1","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. LE 16 ","in school","","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. LE 16 ","inadequately","","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. LE 16 ","general elemantary","2","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. LE 16 ","middle vocational","69","0.0952656902597065","0.0734705086922946","0.117060871827118","5"
"5 on Scale 1 to 10","1990","Couple + C. LE 16 ","vocational + Abi","4","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. LE 16 ","higher vocational","7","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. LE 16 ","higher education","28","","","","5"
"6 on Scale 1 to 10","1990","(Married) couple without C. ","general elemantary","1","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. LE and GT 16","higher education","","","","","6"
"6 on Scale 1 to 10","1990","Single parent ","higher education","","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. GT 16 ","higher education","","","","","6"
"6 on Scale 1 to 10","1990","Single parent ","higher vocational","","","","","6"
"6 on Scale 1 to 10","1990","(Married) couple without C. ","middle vocational","","","","","6"
"6 on Scale 1 to 10","1990","(Married) couple without C. ","vocational + Abi","","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. LE 16 ","in school","","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. LE 16 ","general elemantary","","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. LE 16 ","middle vocational","26","","","","6"
"6 on Scale 1 to 10","1990","Single parent ","vocational + Abi","1","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. GT 16 ","higher vocational","","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. LE and GT 16","in school","","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. LE and GT 16","vocational + Abi","","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. LE and GT 16","higher vocational","","","","","6"
"6 on Scale 1 to 10","1990","1-pers.-HH","inadequately","","","","","6"
"6 on Scale 1 to 10","1990","(Married) couple without C. ","higher vocational","","","","","6"
"6 on Scale 1 to 10","1990","(Married) couple without C. ","higher education","2","","","","6"
"6 on Scale 1 to 10","1990","Single parent ","in school","","","","","6"
"6 on Scale 1 to 10","1990","Single parent ","middle vocational","1","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. LE 16 ","inadequately","","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. LE and GT 16","inadequately","","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. LE and GT 16","general elemantary","","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. LE and GT 16","middle vocational","2","","","","6"
"6 on Scale 1 to 10","1990","1-pers.-HH","in school","","","","","6"
"6 on Scale 1 to 10","1990","Single parent ","inadequately","","","","","6"
"6 on Scale 1 to 10","1990","Single parent ","general elemantary","","","","","6"
"6 on Scale 1 to 10","1990","1-pers.-HH","general elemantary","","","","","6"
"6 on Scale 1 to 10","1990","1-pers.-HH","middle vocational","","","","","6"
"6 on Scale 1 to 10","1990","1-pers.-HH","vocational + Abi","","","","","6"
"6 on Scale 1 to 10","1990","1-pers.-HH","higher vocational","","","","","6"
"6 on Scale 1 to 10","1990","1-pers.-HH","higher education","","","","","6"
"6 on Scale 1 to 10","1990","(Married) couple without C. ","in school","","","","","6"
"6 on Scale 1 to 10","1990","(Married) couple without C. ","inadequately","","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. LE 16 ","vocational + Abi","","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. LE 16 ","higher vocational","2","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. LE 16 ","higher education","19","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. GT 16 ","in school","","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. GT 16 ","inadequately","","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. GT 16 ","general elemantary","1","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. GT 16 ","middle vocational","2","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. GT 16 ","vocational + Abi","","","","","6"
"7 on Scale 1 to 10","1990","1-pers.-HH","in school","","","","","7"
"7 on Scale 1 to 10","1990","1-pers.-HH","inadequately","","","","","7"
"7 on Scale 1 to 10","1990","1-pers.-HH","general elemantary","","","","","7"
"7 on Scale 1 to 10","1990","1-pers.-HH","middle vocational","1","","","","7"
"7 on Scale 1 to 10","1990","1-pers.-HH","vocational + Abi","","","","","7"
"7 on Scale 1 to 10","1990","(Married) couple without C. ","in school","","","","","7"
"7 on Scale 1 to 10","1990","(Married) couple without C. ","inadequately","","","","","7"
"7 on Scale 1 to 10","1990","(Married) couple without C. ","general elemantary","","","","","7"
