"plh0179","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"3 on Scale 1 to 10","1990","Baden-Württemberg","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1990","Bavaria","no migration background","","","","","3"
"3 on Scale 1 to 10","1990","Schleswig-Holstein","no migration background","","","","","3"
"3 on Scale 1 to 10","1990","Schleswig-Holstein","direct migration background","","","","","3"
"3 on Scale 1 to 10","1990","Schleswig-Holstein","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1990","North Rhine-Westphalia","no migration background","","","","","3"
"3 on Scale 1 to 10","1990","North Rhine-Westphalia","direct migration background","","","","","3"
"3 on Scale 1 to 10","1990","North Rhine-Westphalia","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1990","Hesse","no migration background","","","","","3"
"3 on Scale 1 to 10","1990","Hesse","direct migration background","","","","","3"
"3 on Scale 1 to 10","1990","Hesse","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1990","Rhineland-Palatinate,Saarland","no migration background","","","","","3"
"3 on Scale 1 to 10","1990","Rhineland-Palatinate,Saarland","direct migration background","","","","","3"
"3 on Scale 1 to 10","1990","Rhineland-Palatinate,Saarland","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1990","Baden-Württemberg","no migration background","","","","","3"
"3 on Scale 1 to 10","1990","Baden-Württemberg","direct migration background","","","","","3"
"3 on Scale 1 to 10","1990","Bavaria","direct migration background","","","","","3"
"3 on Scale 1 to 10","1990","Bavaria","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1990","Berlin","no migration background","2","","","","3"
"3 on Scale 1 to 10","1990","Mecklenburg-Western Pomerania","direct migration background","","","","","3"
"3 on Scale 1 to 10","1990","Mecklenburg-Western Pomerania","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1990","Saxony","no migration background","16","","","","3"
"3 on Scale 1 to 10","1990","Saxony","direct migration background","1","","","","3"
"3 on Scale 1 to 10","1990","Saxony","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1990","Saxony-Anhalt","no migration background","6","","","","3"
"3 on Scale 1 to 10","1990","Saxony-Anhalt","direct migration background","","","","","3"
"3 on Scale 1 to 10","1990","Saxony-Anhalt","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1990","Thuringia","no migration background","5","","","","3"
"3 on Scale 1 to 10","1990","Thuringia","direct migration background","","","","","3"
"3 on Scale 1 to 10","1990","Thuringia","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1990","Hamburg","no migration background","","","","","3"
"3 on Scale 1 to 10","1990","Hamburg","direct migration background","","","","","3"
"3 on Scale 1 to 10","1990","Hamburg","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1990","Lower Saxony","no migration background","","","","","3"
"3 on Scale 1 to 10","1990","Lower Saxony","direct migration background","","","","","3"
"3 on Scale 1 to 10","1990","Lower Saxony","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1990","Bremen","no migration background","","","","","3"
"3 on Scale 1 to 10","1990","Bremen","direct migration background","","","","","3"
"3 on Scale 1 to 10","1990","Bremen","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1990","Berlin","direct migration background","","","","","3"
"3 on Scale 1 to 10","1990","Berlin","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1990","Brandenburg","no migration background","8","","","","3"
"3 on Scale 1 to 10","1990","Brandenburg","direct migration background","","","","","3"
"3 on Scale 1 to 10","1990","Brandenburg","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1990","Mecklenburg-Western Pomerania","no migration background","7","","","","3"
"4 on Scale 1 to 10","1990","Schleswig-Holstein","no migration background","","","","","4"
"4 on Scale 1 to 10","1990","Schleswig-Holstein","direct migration background","","","","","4"
"4 on Scale 1 to 10","1990","Schleswig-Holstein","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1990","Hamburg","no migration background","","","","","4"
"4 on Scale 1 to 10","1990","Hamburg","direct migration background","","","","","4"
"4 on Scale 1 to 10","1990","Baden-Württemberg","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1990","Bavaria","no migration background","","","","","4"
"4 on Scale 1 to 10","1990","Bavaria","direct migration background","","","","","4"
"4 on Scale 1 to 10","1990","Bavaria","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1990","Berlin","no migration background","4","","","","4"
"4 on Scale 1 to 10","1990","Berlin","direct migration background","","","","","4"
"4 on Scale 1 to 10","1990","Berlin","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1990","Brandenburg","no migration background","5","","","","4"
"4 on Scale 1 to 10","1990","Brandenburg","direct migration background","","","","","4"
"4 on Scale 1 to 10","1990","Brandenburg","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1990","Mecklenburg-Western Pomerania","no migration background","5","","","","4"
"4 on Scale 1 to 10","1990","Mecklenburg-Western Pomerania","direct migration background","","","","","4"
"4 on Scale 1 to 10","1990","Mecklenburg-Western Pomerania","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1990","Saxony","no migration background","11","","","","4"
"4 on Scale 1 to 10","1990","Saxony","direct migration background","","","","","4"
"4 on Scale 1 to 10","1990","Saxony","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1990","Saxony-Anhalt","no migration background","7","","","","4"
"4 on Scale 1 to 10","1990","Saxony-Anhalt","direct migration background","","","","","4"
"4 on Scale 1 to 10","1990","Saxony-Anhalt","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1990","Thuringia","no migration background","4","","","","4"
"4 on Scale 1 to 10","1990","Thuringia","direct migration background","","","","","4"
"4 on Scale 1 to 10","1990","Thuringia","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1990","Rhineland-Palatinate,Saarland","no migration background","","","","","4"
"4 on Scale 1 to 10","1990","Rhineland-Palatinate,Saarland","direct migration background","","","","","4"
"4 on Scale 1 to 10","1990","Rhineland-Palatinate,Saarland","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1990","Baden-Württemberg","no migration background","","","","","4"
"4 on Scale 1 to 10","1990","North Rhine-Westphalia","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1990","Baden-Württemberg","direct migration background","","","","","4"
"4 on Scale 1 to 10","1990","Bremen","no migration background","","","","","4"
"4 on Scale 1 to 10","1990","Bremen","direct migration background","","","","","4"
"4 on Scale 1 to 10","1990","Bremen","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1990","North Rhine-Westphalia","no migration background","","","","","4"
"4 on Scale 1 to 10","1990","North Rhine-Westphalia","direct migration background","","","","","4"
"4 on Scale 1 to 10","1990","Hesse","no migration background","","","","","4"
"4 on Scale 1 to 10","1990","Hesse","direct migration background","","","","","4"
"4 on Scale 1 to 10","1990","Hesse","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1990","Hamburg","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1990","Lower Saxony","no migration background","","","","","4"
"4 on Scale 1 to 10","1990","Lower Saxony","direct migration background","","","","","4"
"4 on Scale 1 to 10","1990","Lower Saxony","indirect migration background","","","","","4"
"5 on Scale 1 to 10","1990","North Rhine-Westphalia","no migration background","","","","","5"
"5 on Scale 1 to 10","1990","North Rhine-Westphalia","direct migration background","","","","","5"
"5 on Scale 1 to 10","1990","Mecklenburg-Western Pomerania","no migration background","18","","","","5"
"5 on Scale 1 to 10","1990","Mecklenburg-Western Pomerania","direct migration background","","","","","5"
"5 on Scale 1 to 10","1990","Bremen","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1990","North Rhine-Westphalia","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1990","Hesse","no migration background","","","","","5"
"5 on Scale 1 to 10","1990","Lower Saxony","no migration background","","","","","5"
"5 on Scale 1 to 10","1990","Lower Saxony","direct migration background","","","","","5"
"5 on Scale 1 to 10","1990","Lower Saxony","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1990","Bremen","no migration background","","","","","5"
"5 on Scale 1 to 10","1990","Bremen","direct migration background","","","","","5"
"5 on Scale 1 to 10","1990","Hesse","direct migration background","","","","","5"
"5 on Scale 1 to 10","1990","Hesse","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1990","Rhineland-Palatinate,Saarland","no migration background","","","","","5"
"5 on Scale 1 to 10","1990","Rhineland-Palatinate,Saarland","direct migration background","","","","","5"
"5 on Scale 1 to 10","1990","Baden-Württemberg","direct migration background","","","","","5"
"5 on Scale 1 to 10","1990","Baden-Württemberg","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1990","Bavaria","no migration background","","","","","5"
"5 on Scale 1 to 10","1990","Bavaria","direct migration background","","","","","5"
"5 on Scale 1 to 10","1990","Bavaria","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1990","Berlin","no migration background","8","","","","5"
"5 on Scale 1 to 10","1990","Berlin","direct migration background","","","","","5"
"5 on Scale 1 to 10","1990","Berlin","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1990","Brandenburg","no migration background","28","","","","5"
"5 on Scale 1 to 10","1990","Brandenburg","direct migration background","","","","","5"
"5 on Scale 1 to 10","1990","Brandenburg","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1990","Mecklenburg-Western Pomerania","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1990","Saxony","no migration background","48","0.108749959810467","0.0792209769808282","0.138278942640106","5"
"5 on Scale 1 to 10","1990","Saxony","direct migration background","","","","","5"
"5 on Scale 1 to 10","1990","Saxony","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1990","Saxony-Anhalt","no migration background","26","","","","5"
"5 on Scale 1 to 10","1990","Saxony-Anhalt","direct migration background","","","","","5"
"5 on Scale 1 to 10","1990","Schleswig-Holstein","no migration background","","","","","5"
"5 on Scale 1 to 10","1990","Schleswig-Holstein","direct migration background","","","","","5"
"5 on Scale 1 to 10","1990","Schleswig-Holstein","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1990","Hamburg","no migration background","","","","","5"
"5 on Scale 1 to 10","1990","Hamburg","direct migration background","","","","","5"
"5 on Scale 1 to 10","1990","Hamburg","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1990","Rhineland-Palatinate,Saarland","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1990","Baden-Württemberg","no migration background","","","","","5"
"5 on Scale 1 to 10","1990","Saxony-Anhalt","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1990","Thuringia","no migration background","28","","","","5"
"5 on Scale 1 to 10","1990","Thuringia","direct migration background","","","","","5"
"5 on Scale 1 to 10","1990","Thuringia","indirect migration background","","","","","5"
"6 on Scale 1 to 10","1990","Bremen","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1990","North Rhine-Westphalia","no migration background","","","","","6"
"6 on Scale 1 to 10","1990","North Rhine-Westphalia","direct migration background","","","","","6"
"6 on Scale 1 to 10","1990","North Rhine-Westphalia","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1990","Hesse","no migration background","","","","","6"
"6 on Scale 1 to 10","1990","Hesse","direct migration background","","","","","6"
"6 on Scale 1 to 10","1990","Hesse","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1990","Baden-Württemberg","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1990","Bavaria","no migration background","","","","","6"
"6 on Scale 1 to 10","1990","Bavaria","direct migration background","","","","","6"
"6 on Scale 1 to 10","1990","Bavaria","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1990","Berlin","no migration background","6","","","","6"
"6 on Scale 1 to 10","1990","Berlin","direct migration background","","","","","6"
"6 on Scale 1 to 10","1990","Berlin","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1990","Brandenburg","no migration background","12","","","","6"
"6 on Scale 1 to 10","1990","Brandenburg","direct migration background","","","","","6"
"6 on Scale 1 to 10","1990","Brandenburg","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1990","Mecklenburg-Western Pomerania","no migration background","9","","","","6"
"6 on Scale 1 to 10","1990","Mecklenburg-Western Pomerania","direct migration background","","","","","6"
"6 on Scale 1 to 10","1990","Mecklenburg-Western Pomerania","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1990","Saxony","no migration background","15","","","","6"
"6 on Scale 1 to 10","1990","Saxony","direct migration background","1","","","","6"
"6 on Scale 1 to 10","1990","Saxony","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1990","Saxony-Anhalt","no migration background","11","","","","6"
"6 on Scale 1 to 10","1990","Saxony-Anhalt","direct migration background","","","","","6"
"6 on Scale 1 to 10","1990","Saxony-Anhalt","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1990","Thuringia","no migration background","7","","","","6"
"6 on Scale 1 to 10","1990","Thuringia","direct migration background","","","","","6"
"6 on Scale 1 to 10","1990","Thuringia","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1990","Lower Saxony","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1990","Bremen","no migration background","","","","","6"
"6 on Scale 1 to 10","1990","Bremen","direct migration background","","","","","6"
"6 on Scale 1 to 10","1990","Schleswig-Holstein","no migration background","","","","","6"
"6 on Scale 1 to 10","1990","Schleswig-Holstein","direct migration background","","","","","6"
"6 on Scale 1 to 10","1990","Schleswig-Holstein","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1990","Hamburg","no migration background","","","","","6"
"6 on Scale 1 to 10","1990","Hamburg","direct migration background","","","","","6"
"6 on Scale 1 to 10","1990","Lower Saxony","direct migration background","","","","","6"
"6 on Scale 1 to 10","1990","Rhineland-Palatinate,Saarland","direct migration background","","","","","6"
"6 on Scale 1 to 10","1990","Hamburg","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1990","Lower Saxony","no migration background","","","","","6"
"6 on Scale 1 to 10","1990","Rhineland-Palatinate,Saarland","no migration background","","","","","6"
"6 on Scale 1 to 10","1990","Rhineland-Palatinate,Saarland","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1990","Baden-Württemberg","no migration background","","","","","6"
