"plh0179","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"10 Completely satisfied","1990","Single parent ","Male","2","","","","10"
"10 Completely satisfied","1990","Single parent ","Female","21","","","","10"
"10 Completely satisfied","1990","1-pers.-HH","Male","3","","","","10"
"10 Completely satisfied","1990","Couple + C. LE 16 ","Female","211","0.346639306835453","0.30856010196896","0.384718511701946","10"
"10 Completely satisfied","1990","Couple + C. GT 16 ","Male","3","","","","10"
"10 Completely satisfied","1990","Couple + C. GT 16 ","Female","2","","","","10"
"10 Completely satisfied","1990","Couple + C. LE and GT 16","Male","12","","","","10"
"10 Completely satisfied","1990","Couple + C. LE and GT 16","Female","17","","","","10"
"2 on Scale 1 to 10","1990","Couple + C. LE 16 ","Male","12","","","","2"
"2 on Scale 1 to 10","1990","1-pers.-HH","Female","","","","","2"
"2 on Scale 1 to 10","1990","(Married) couple without C. ","Male","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE 16 ","Female","17","","","","2"
"2 on Scale 1 to 10","1990","(Married) couple without C. ","Female","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. GT 16 ","Female","","","","","2"
"2 on Scale 1 to 10","1990","1-pers.-HH","Male","","","","","2"
"2 on Scale 1 to 10","1990","Single parent ","Male","","","","","2"
"2 on Scale 1 to 10","1990","Single parent ","Female","1","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. GT 16 ","Male","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Male","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Female","","","","","2"
"3 on Scale 1 to 10","1990","Single parent ","Female","3","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Female","3","","","","3"
"3 on Scale 1 to 10","1990","1-pers.-HH","Male","","","","","3"
"3 on Scale 1 to 10","1990","1-pers.-HH","Female","","","","","3"
"3 on Scale 1 to 10","1990","(Married) couple without C. ","Male","","","","","3"
"3 on Scale 1 to 10","1990","Single parent ","Male","","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE 16 ","Male","16","","","","3"
"3 on Scale 1 to 10","1990","(Married) couple without C. ","Female","","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE 16 ","Female","15","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. GT 16 ","Male","2","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Male","2","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. GT 16 ","Female","1","","","","3"
"4 on Scale 1 to 10","1990","1-pers.-HH","Male","","","","","4"
"4 on Scale 1 to 10","1990","1-pers.-HH","Female","","","","","4"
"4 on Scale 1 to 10","1990","(Married) couple without C. ","Female","1","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. LE 16 ","Male","17","","","","4"
"4 on Scale 1 to 10","1990","Single parent ","Male","","","","","4"
"4 on Scale 1 to 10","1990","(Married) couple without C. ","Male","","","","","4"
"4 on Scale 1 to 10","1990","Single parent ","Female","2","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. GT 16 ","Female","2","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. LE 16 ","Female","11","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. GT 16 ","Male","","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Female","","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Male","1","","","","4"
"5 on Scale 1 to 10","1990","1-pers.-HH","Female","1","","","","5"
"5 on Scale 1 to 10","1990","(Married) couple without C. ","Male","3","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. LE 16 ","Female","56","0.089623260230721","0.0667676189383399","0.112478901523102","5"
"5 on Scale 1 to 10","1990","(Married) couple without C. ","Female","4","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. GT 16 ","Male","7","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Female","6","","","","5"
"5 on Scale 1 to 10","1990","Single parent ","Male","1","","","","5"
"5 on Scale 1 to 10","1990","Single parent ","Female","5","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. LE 16 ","Male","54","0.0876704217986452","0.0647133633875023","0.110627480209788","5"
"5 on Scale 1 to 10","1990","Couple + C. GT 16 ","Female","3","","","","5"
"5 on Scale 1 to 10","1990","1-pers.-HH","Male","","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Male","6","","","","5"
"6 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Female","1","","","","6"
"6 on Scale 1 to 10","1990","1-pers.-HH","Female","","","","","6"
"6 on Scale 1 to 10","1990","(Married) couple without C. ","Male","2","","","","6"
"6 on Scale 1 to 10","1990","(Married) couple without C. ","Female","1","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. LE 16 ","Female","26","","","","6"
"6 on Scale 1 to 10","1990","Single parent ","Male","","","","","6"
"6 on Scale 1 to 10","1990","Single parent ","Female","2","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. LE 16 ","Male","21","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. GT 16 ","Male","2","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. GT 16 ","Female","1","","","","6"
"6 on Scale 1 to 10","1990","1-pers.-HH","Male","","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Male","1","","","","6"
"7 on Scale 1 to 10","1990","Single parent ","Female","4","","","","7"
"7 on Scale 1 to 10","1990","Couple + C. LE 16 ","Male","50","0.0780796838342337","0.0563011053466733","0.0998582623217942","7"
"7 on Scale 1 to 10","1990","1-pers.-HH","Male","2","","","","7"
"7 on Scale 1 to 10","1990","1-pers.-HH","Female","","","","","7"
"7 on Scale 1 to 10","1990","(Married) couple without C. ","Male","1","","","","7"
"7 on Scale 1 to 10","1990","(Married) couple without C. ","Female","1","","","","7"
"7 on Scale 1 to 10","1990","Single parent ","Male","","","","","7"
"7 on Scale 1 to 10","1990","Couple + C. LE 16 ","Female","47","0.0840094450700586","0.0618130716993901","0.106205818440727","7"
"7 on Scale 1 to 10","1990","Couple + C. GT 16 ","Male","4","","","","7"
"7 on Scale 1 to 10","1990","Couple + C. GT 16 ","Female","1","","","","7"
"7 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Male","3","","","","7"
"7 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Female","2","","","","7"
"8 on Scale 1 to 10","1990","1-pers.-HH","Female","1","","","","8"
"8 on Scale 1 to 10","1990","(Married) couple without C. ","Male","3","","","","8"
"8 on Scale 1 to 10","1990","(Married) couple without C. ","Female","5","","","","8"
"8 on Scale 1 to 10","1990","Single parent ","Male","1","","","","8"
"8 on Scale 1 to 10","1990","Couple + C. LE 16 ","Male","122","0.208057124089454","0.175107380648532","0.241006867530375","8"
"8 on Scale 1 to 10","1990","Couple + C. LE 16 ","Female","118","0.199200509722225","0.16724251044918","0.23115850899527","8"
"8 on Scale 1 to 10","1990","Couple + C. GT 16 ","Male","5","","","","8"
"8 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Female","5","","","","8"
"8 on Scale 1 to 10","1990","Couple + C. GT 16 ","Female","4","","","","8"
"8 on Scale 1 to 10","1990","Single parent ","Female","17","","","","8"
"8 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Male","9","","","","8"
"8 on Scale 1 to 10","1990","1-pers.-HH","Male","1","","","","8"
"9 on Scale 1 to 10","1990","(Married) couple without C. ","Male","1","","","","9"
"9 on Scale 1 to 10","1990","Couple + C. LE 16 ","Female","78","0.124944612996923","0.098487100782045","0.151402125211801","9"
"9 on Scale 1 to 10","1990","Couple + C. GT 16 ","Male","1","","","","9"
"9 on Scale 1 to 10","1990","Couple + C. GT 16 ","Female","1","","","","9"
"9 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Female","5","","","","9"
"9 on Scale 1 to 10","1990","1-pers.-HH","Female","","","","","9"
"9 on Scale 1 to 10","1990","(Married) couple without C. ","Female","1","","","","9"
"9 on Scale 1 to 10","1990","Single parent ","Male","","","","","9"
"9 on Scale 1 to 10","1990","Single parent ","Female","5","","","","9"
"9 on Scale 1 to 10","1990","Couple + C. LE 16 ","Male","71","0.116705253052949","0.0906430070509385","0.142767499054959","9"
"9 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Male","2","","","","9"
"9 on Scale 1 to 10","1990","1-pers.-HH","Male","1","","","","9"
"0 Completely dissatisfied","1991","1-pers.-HH","Female","","","","","0"
"0 Completely dissatisfied","1991","(Married) couple without C. ","Male","","","","","0"
"0 Completely dissatisfied","1991","(Married) couple without C. ","Female","","","","","0"
"0 Completely dissatisfied","1991","Single parent ","Male","","","","","0"
"0 Completely dissatisfied","1991","Single parent ","Female","","","","","0"
"0 Completely dissatisfied","1991","Couple + C. LE 16 ","Male","","","","","0"
"0 Completely dissatisfied","1991","Couple + C. LE 16 ","Female","","","","","0"
"0 Completely dissatisfied","1991","Couple + C. GT 16 ","Male","","","","","0"
"0 Completely dissatisfied","1991","Couple + C. GT 16 ","Female","","","","","0"
"0 Completely dissatisfied","1991","1-pers.-HH","Male","","","","","0"
"0 Completely dissatisfied","1991","Couple + C. LE and GT 16","Male","","","","","0"
"0 Completely dissatisfied","1991","Couple + C. LE and GT 16","Female","","","","","0"
"1 on Scale 1 to 10","1991","1-pers.-HH","Male","","","","","1"
"1 on Scale 1 to 10","1991","Single parent ","Male","","","","","1"
"1 on Scale 1 to 10","1991","Couple + C. GT 16 ","Male","","","","","1"
"1 on Scale 1 to 10","1991","(Married) couple without C. ","Female","","","","","1"
"1 on Scale 1 to 10","1991","Couple + C. LE 16 ","Female","","","","","1"
"1 on Scale 1 to 10","1991","1-pers.-HH","Female","","","","","1"
"1 on Scale 1 to 10","1991","(Married) couple without C. ","Male","","","","","1"
"1 on Scale 1 to 10","1991","Single parent ","Female","","","","","1"
"1 on Scale 1 to 10","1991","Couple + C. LE 16 ","Male","","","","","1"
"1 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Male","","","","","1"
"1 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Female","","","","","1"
"1 on Scale 1 to 10","1991","Couple + C. GT 16 ","Female","","","","","1"
"10 Completely satisfied","1991","1-pers.-HH","Male","","","","","10"
"10 Completely satisfied","1991","1-pers.-HH","Female","","","","","10"
"10 Completely satisfied","1991","(Married) couple without C. ","Male","","","","","10"
"10 Completely satisfied","1991","(Married) couple without C. ","Female","","","","","10"
"10 Completely satisfied","1991","Single parent ","Male","","","","","10"
"10 Completely satisfied","1991","Single parent ","Female","","","","","10"
"10 Completely satisfied","1991","Couple + C. LE 16 ","Male","","","","","10"
"10 Completely satisfied","1991","Couple + C. LE 16 ","Female","","","","","10"
"10 Completely satisfied","1991","Couple + C. GT 16 ","Male","","","","","10"
"10 Completely satisfied","1991","Couple + C. GT 16 ","Female","","","","","10"
"10 Completely satisfied","1991","Couple + C. LE and GT 16","Male","","","","","10"
"10 Completely satisfied","1991","Couple + C. LE and GT 16","Female","","","","","10"
"2 on Scale 1 to 10","1991","1-pers.-HH","Female","","","","","2"
"2 on Scale 1 to 10","1991","Couple + C. LE 16 ","Male","","","","","2"
"2 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Female","","","","","2"
"2 on Scale 1 to 10","1991","Couple + C. LE 16 ","Female","","","","","2"
"2 on Scale 1 to 10","1991","Single parent ","Female","","","","","2"
"2 on Scale 1 to 10","1991","(Married) couple without C. ","Male","","","","","2"
"2 on Scale 1 to 10","1991","(Married) couple without C. ","Female","","","","","2"
"2 on Scale 1 to 10","1991","Single parent ","Male","","","","","2"
"2 on Scale 1 to 10","1991","Couple + C. GT 16 ","Male","","","","","2"
"2 on Scale 1 to 10","1991","Couple + C. GT 16 ","Female","","","","","2"
"2 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Male","","","","","2"
"2 on Scale 1 to 10","1991","1-pers.-HH","Male","","","","","2"
"3 on Scale 1 to 10","1991","Single parent ","Female","","","","","3"
"3 on Scale 1 to 10","1991","1-pers.-HH","Male","","","","","3"
"3 on Scale 1 to 10","1991","1-pers.-HH","Female","","","","","3"
"3 on Scale 1 to 10","1991","(Married) couple without C. ","Male","","","","","3"
"3 on Scale 1 to 10","1991","Single parent ","Male","","","","","3"
"3 on Scale 1 to 10","1991","(Married) couple without C. ","Female","","","","","3"
"3 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Female","","","","","3"
"3 on Scale 1 to 10","1991","Couple + C. LE 16 ","Male","","","","","3"
"3 on Scale 1 to 10","1991","Couple + C. LE 16 ","Female","","","","","3"
"3 on Scale 1 to 10","1991","Couple + C. GT 16 ","Male","","","","","3"
"3 on Scale 1 to 10","1991","Couple + C. GT 16 ","Female","","","","","3"
"3 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Male","","","","","3"
"4 on Scale 1 to 10","1991","(Married) couple without C. ","Female","","","","","4"
"4 on Scale 1 to 10","1991","Single parent ","Male","","","","","4"
"4 on Scale 1 to 10","1991","1-pers.-HH","Male","","","","","4"
"4 on Scale 1 to 10","1991","1-pers.-HH","Female","","","","","4"
"4 on Scale 1 to 10","1991","(Married) couple without C. ","Male","","","","","4"
"4 on Scale 1 to 10","1991","Single parent ","Female","","","","","4"
"4 on Scale 1 to 10","1991","Couple + C. LE 16 ","Male","","","","","4"
"4 on Scale 1 to 10","1991","Couple + C. LE 16 ","Female","","","","","4"
"4 on Scale 1 to 10","1991","Couple + C. GT 16 ","Male","","","","","4"
"4 on Scale 1 to 10","1991","Couple + C. GT 16 ","Female","","","","","4"
"4 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Male","","","","","4"
"4 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Female","","","","","4"
"5 on Scale 1 to 10","1991","1-pers.-HH","Female","","","","","5"
"5 on Scale 1 to 10","1991","(Married) couple without C. ","Male","","","","","5"
"5 on Scale 1 to 10","1991","Couple + C. GT 16 ","Female","","","","","5"
"5 on Scale 1 to 10","1991","Couple + C. GT 16 ","Male","","","","","5"
"5 on Scale 1 to 10","1991","(Married) couple without C. ","Female","","","","","5"
"5 on Scale 1 to 10","1991","Single parent ","Male","","","","","5"
"5 on Scale 1 to 10","1991","Single parent ","Female","","","","","5"
"5 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Male","","","","","5"
"5 on Scale 1 to 10","1991","Couple + C. LE 16 ","Male","","","","","5"
"5 on Scale 1 to 10","1991","Couple + C. LE 16 ","Female","","","","","5"
"5 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Female","","","","","5"
"5 on Scale 1 to 10","1991","1-pers.-HH","Male","","","","","5"
"6 on Scale 1 to 10","1991","1-pers.-HH","Female","","","","","6"
"6 on Scale 1 to 10","1991","Single parent ","Female","","","","","6"
"6 on Scale 1 to 10","1991","Couple + C. LE 16 ","Male","","","","","6"
"6 on Scale 1 to 10","1991","(Married) couple without C. ","Male","","","","","6"
"6 on Scale 1 to 10","1991","(Married) couple without C. ","Female","","","","","6"
"6 on Scale 1 to 10","1991","Single parent ","Male","","","","","6"
"6 on Scale 1 to 10","1991","Couple + C. LE 16 ","Female","","","","","6"
"6 on Scale 1 to 10","1991","Couple + C. GT 16 ","Male","","","","","6"
"6 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Female","","","","","6"
"6 on Scale 1 to 10","1991","1-pers.-HH","Male","","","","","6"
"6 on Scale 1 to 10","1991","Couple + C. GT 16 ","Female","","","","","6"
"6 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Male","","","","","6"
"7 on Scale 1 to 10","1991","Single parent ","Female","","","","","7"
"7 on Scale 1 to 10","1991","1-pers.-HH","Male","","","","","7"
"7 on Scale 1 to 10","1991","(Married) couple without C. ","Male","","","","","7"
"7 on Scale 1 to 10","1991","(Married) couple without C. ","Female","","","","","7"
"7 on Scale 1 to 10","1991","Single parent ","Male","","","","","7"
"7 on Scale 1 to 10","1991","Couple + C. LE 16 ","Male","","","","","7"
"7 on Scale 1 to 10","1991","1-pers.-HH","Female","","","","","7"
"7 on Scale 1 to 10","1991","Couple + C. LE 16 ","Female","","","","","7"
"7 on Scale 1 to 10","1991","Couple + C. GT 16 ","Male","","","","","7"
"7 on Scale 1 to 10","1991","Couple + C. GT 16 ","Female","","","","","7"
"7 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Male","","","","","7"
"7 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Female","","","","","7"
"8 on Scale 1 to 10","1991","1-pers.-HH","Female","","","","","8"
"8 on Scale 1 to 10","1991","(Married) couple without C. ","Male","","","","","8"
"8 on Scale 1 to 10","1991","Single parent ","Male","","","","","8"
"8 on Scale 1 to 10","1991","Single parent ","Female","","","","","8"
"8 on Scale 1 to 10","1991","Couple + C. LE 16 ","Male","","","","","8"
"8 on Scale 1 to 10","1991","Couple + C. LE 16 ","Female","","","","","8"
"8 on Scale 1 to 10","1991","Couple + C. GT 16 ","Male","","","","","8"
"8 on Scale 1 to 10","1991","Couple + C. GT 16 ","Female","","","","","8"
"8 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Male","","","","","8"
"8 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Female","","","","","8"
"8 on Scale 1 to 10","1991","(Married) couple without C. ","Female","","","","","8"
"8 on Scale 1 to 10","1991","1-pers.-HH","Male","","","","","8"
"9 on Scale 1 to 10","1991","Couple + C. LE 16 ","Male","","","","","9"
"9 on Scale 1 to 10","1991","Couple + C. GT 16 ","Male","","","","","9"
"9 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Female","","","","","9"
"9 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Male","","","","","9"
"9 on Scale 1 to 10","1991","Couple + C. LE 16 ","Female","","","","","9"
"9 on Scale 1 to 10","1991","1-pers.-HH","Female","","","","","9"
"9 on Scale 1 to 10","1991","1-pers.-HH","Male","","","","","9"
"9 on Scale 1 to 10","1991","Single parent ","Female","","","","","9"
"9 on Scale 1 to 10","1991","(Married) couple without C. ","Male","","","","","9"
"9 on Scale 1 to 10","1991","(Married) couple without C. ","Female","","","","","9"
"9 on Scale 1 to 10","1991","Single parent ","Male","","","","","9"
"9 on Scale 1 to 10","1991","Couple + C. GT 16 ","Female","","","","","9"
"0 Completely dissatisfied","1992","1-pers.-HH","Female","","","","","0"
"0 Completely dissatisfied","1992","(Married) couple without C. ","Male","","","","","0"
"0 Completely dissatisfied","1992","(Married) couple without C. ","Female","","","","","0"
"0 Completely dissatisfied","1992","Single parent ","Male","","","","","0"
"0 Completely dissatisfied","1992","Single parent ","Female","","","","","0"
"0 Completely dissatisfied","1992","Couple + C. LE 16 ","Male","","","","","0"
"0 Completely dissatisfied","1992","Couple + C. LE 16 ","Female","","","","","0"
"0 Completely dissatisfied","1992","Couple + C. GT 16 ","Male","","","","","0"
"0 Completely dissatisfied","1992","Couple + C. GT 16 ","Female","","","","","0"
"0 Completely dissatisfied","1992","1-pers.-HH","Male","","","","","0"
"0 Completely dissatisfied","1992","Couple + C. LE and GT 16","Male","","","","","0"
"0 Completely dissatisfied","1992","Couple + C. LE and GT 16","Female","","","","","0"
"1 on Scale 1 to 10","1992","(Married) couple without C. ","Male","","","","","1"
"1 on Scale 1 to 10","1992","(Married) couple without C. ","Female","","","","","1"
"1 on Scale 1 to 10","1992","Single parent ","Male","","","","","1"
"1 on Scale 1 to 10","1992","Couple + C. LE 16 ","Male","","","","","1"
"1 on Scale 1 to 10","1992","Couple + C. LE 16 ","Female","","","","","1"
"1 on Scale 1 to 10","1992","Couple + C. GT 16 ","Male","","","","","1"
"1 on Scale 1 to 10","1992","1-pers.-HH","Female","","","","","1"
"1 on Scale 1 to 10","1992","1-pers.-HH","Male","","","","","1"
"1 on Scale 1 to 10","1992","Single parent ","Female","","","","","1"
"1 on Scale 1 to 10","1992","Couple + C. LE and GT 16","Male","","","","","1"
"1 on Scale 1 to 10","1992","Couple + C. GT 16 ","Female","","","","","1"
"1 on Scale 1 to 10","1992","Couple + C. LE and GT 16","Female","","","","","1"
"10 Completely satisfied","1992","1-pers.-HH","Male","","","","","10"
"10 Completely satisfied","1992","1-pers.-HH","Female","","","","","10"
"10 Completely satisfied","1992","Couple + C. LE and GT 16","Female","","","","","10"
"10 Completely satisfied","1992","(Married) couple without C. ","Male","","","","","10"
"10 Completely satisfied","1992","(Married) couple without C. ","Female","","","","","10"
"10 Completely satisfied","1992","Single parent ","Male","","","","","10"
"10 Completely satisfied","1992","Single parent ","Female","","","","","10"
"10 Completely satisfied","1992","Couple + C. LE 16 ","Male","","","","","10"
"10 Completely satisfied","1992","Couple + C. LE 16 ","Female","","","","","10"
"10 Completely satisfied","1992","Couple + C. GT 16 ","Male","","","","","10"
"10 Completely satisfied","1992","Couple + C. GT 16 ","Female","","","","","10"
"10 Completely satisfied","1992","Couple + C. LE and GT 16","Male","","","","","10"
"2 on Scale 1 to 10","1992","1-pers.-HH","Female","","","","","2"
"2 on Scale 1 to 10","1992","Couple + C. LE 16 ","Male","","","","","2"
"2 on Scale 1 to 10","1992","1-pers.-HH","Male","","","","","2"
"2 on Scale 1 to 10","1992","(Married) couple without C. ","Male","","","","","2"
"2 on Scale 1 to 10","1992","Single parent ","Male","","","","","2"
"2 on Scale 1 to 10","1992","Couple + C. LE and GT 16","Male","","","","","2"
"2 on Scale 1 to 10","1992","Couple + C. LE and GT 16","Female","","","","","2"
"2 on Scale 1 to 10","1992","Couple + C. GT 16 ","Male","","","","","2"
"2 on Scale 1 to 10","1992","(Married) couple without C. ","Female","","","","","2"
"2 on Scale 1 to 10","1992","Single parent ","Female","","","","","2"
"2 on Scale 1 to 10","1992","Couple + C. GT 16 ","Female","","","","","2"
"2 on Scale 1 to 10","1992","Couple + C. LE 16 ","Female","","","","","2"
"3 on Scale 1 to 10","1992","1-pers.-HH","Female","","","","","3"
"3 on Scale 1 to 10","1992","(Married) couple without C. ","Male","","","","","3"
"3 on Scale 1 to 10","1992","(Married) couple without C. ","Female","","","","","3"
"3 on Scale 1 to 10","1992","Single parent ","Male","","","","","3"
"3 on Scale 1 to 10","1992","Single parent ","Female","","","","","3"
"3 on Scale 1 to 10","1992","Couple + C. LE 16 ","Male","","","","","3"
"3 on Scale 1 to 10","1992","1-pers.-HH","Male","","","","","3"
"3 on Scale 1 to 10","1992","Couple + C. LE 16 ","Female","","","","","3"
"3 on Scale 1 to 10","1992","Couple + C. GT 16 ","Male","","","","","3"
"3 on Scale 1 to 10","1992","Couple + C. GT 16 ","Female","","","","","3"
"3 on Scale 1 to 10","1992","Couple + C. LE and GT 16","Male","","","","","3"
"3 on Scale 1 to 10","1992","Couple + C. LE and GT 16","Female","","","","","3"
"4 on Scale 1 to 10","1992","Couple + C. LE 16 ","Male","","","","","4"
"4 on Scale 1 to 10","1992","(Married) couple without C. ","Female","","","","","4"
"4 on Scale 1 to 10","1992","Single parent ","Male","","","","","4"
"4 on Scale 1 to 10","1992","Single parent ","Female","","","","","4"
"4 on Scale 1 to 10","1992","Couple + C. LE 16 ","Female","","","","","4"
"4 on Scale 1 to 10","1992","Couple + C. GT 16 ","Male","","","","","4"
"4 on Scale 1 to 10","1992","Couple + C. GT 16 ","Female","","","","","4"
"4 on Scale 1 to 10","1992","1-pers.-HH","Female","","","","","4"
"4 on Scale 1 to 10","1992","(Married) couple without C. ","Male","","","","","4"
"4 on Scale 1 to 10","1992","Couple + C. LE and GT 16","Male","","","","","4"
"4 on Scale 1 to 10","1992","Couple + C. LE and GT 16","Female","","","","","4"
"4 on Scale 1 to 10","1992","1-pers.-HH","Male","","","","","4"
"5 on Scale 1 to 10","1992","Couple + C. LE and GT 16","Female","","","","","5"
"5 on Scale 1 to 10","1992","1-pers.-HH","Female","","","","","5"
"5 on Scale 1 to 10","1992","(Married) couple without C. ","Male","","","","","5"
"5 on Scale 1 to 10","1992","Couple + C. LE 16 ","Male","","","","","5"
"5 on Scale 1 to 10","1992","Couple + C. LE 16 ","Female","","","","","5"
"5 on Scale 1 to 10","1992","Couple + C. LE and GT 16","Male","","","","","5"
"5 on Scale 1 to 10","1992","(Married) couple without C. ","Female","","","","","5"
"5 on Scale 1 to 10","1992","Single parent ","Male","","","","","5"
"5 on Scale 1 to 10","1992","Single parent ","Female","","","","","5"
"5 on Scale 1 to 10","1992","Couple + C. GT 16 ","Male","","","","","5"
"5 on Scale 1 to 10","1992","Couple + C. GT 16 ","Female","","","","","5"
"5 on Scale 1 to 10","1992","1-pers.-HH","Male","","","","","5"
"6 on Scale 1 to 10","1992","Couple + C. LE 16 ","Male","","","","","6"
"6 on Scale 1 to 10","1992","Couple + C. LE and GT 16","Female","","","","","6"
"6 on Scale 1 to 10","1992","Couple + C. LE 16 ","Female","","","","","6"
"6 on Scale 1 to 10","1992","Couple + C. LE and GT 16","Male","","","","","6"
"6 on Scale 1 to 10","1992","Couple + C. GT 16 ","Male","","","","","6"
"6 on Scale 1 to 10","1992","Couple + C. GT 16 ","Female","","","","","6"
"6 on Scale 1 to 10","1992","1-pers.-HH","Female","","","","","6"
"6 on Scale 1 to 10","1992","(Married) couple without C. ","Male","","","","","6"
"6 on Scale 1 to 10","1992","(Married) couple without C. ","Female","","","","","6"
"6 on Scale 1 to 10","1992","Single parent ","Male","","","","","6"
"6 on Scale 1 to 10","1992","Single parent ","Female","","","","","6"
"6 on Scale 1 to 10","1992","1-pers.-HH","Male","","","","","6"
"7 on Scale 1 to 10","1992","1-pers.-HH","Male","","","","","7"
"7 on Scale 1 to 10","1992","Single parent ","Male","","","","","7"
