"plj0047","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"Big worries","2003","lower secondary degree","West Germany","1382","0.226657682134788","0.216331672568219","0.236983691701357"
"Big worries","2003","lower secondary degree","East Germany","407","0.256617991243334","0.234839217517563","0.278396764969105"
"Big worries","2003","secondary school degree","West Germany","922","0.228640145252539","0.21568395633061","0.241596334174467"
"Big worries","2003","secondary school degree","East Germany","512","0.212025758908328","0.195607816919028","0.228443700897627"
"Big worries","2003","college entrance qualification","West Germany","902","0.229877725959184","0.217290021934109","0.242465429984259"
"Big worries","2003","college entrance qualification","East Germany","304","0.27118020498204","0.245178771893944","0.297181638070135"
"Big worries","2003","Other degree","West Germany","255","0.249288781624711","0.224658082662013","0.273919480587409"
"Big worries","2003","Other degree","East Germany","13","","",""
"Big worries","2003","no degree/no degree yet","West Germany","171","0.232373004653019","0.201196925963653","0.263549083342385"
"Big worries","2003","no degree/no degree yet","East Germany","51","0.28645348760927","0.220950554536696","0.351956420681845"
"Some worries","2003","lower secondary degree","West Germany","3350","0.531404210766771","0.519096618503327","0.543711803030216"
"Some worries","2003","lower secondary degree","East Germany","869","0.548916777609732","0.524104568144075","0.573728987075389"
"Some worries","2003","secondary school degree","West Germany","2265","0.561394041275745","0.546085152233397","0.576702930318093"
"Some worries","2003","secondary school degree","East Germany","1443","0.602365366971231","0.582707314403904","0.622023419538559"
"Some worries","2003","college entrance qualification","West Germany","2577","0.592117010902187","0.577414557891507","0.606819463912867"
"Some worries","2003","college entrance qualification","East Germany","671","0.584896528621548","0.556077727004145","0.613715330238951"
"Some worries","2003","Other degree","West Germany","583","0.483009621526472","0.454557933555035","0.511461309497909"
"Some worries","2003","Other degree","East Germany","19","","",""
"Some worries","2003","no degree/no degree yet","West Germany","346","0.488452366921847","0.4515539544365","0.525350779407194"
"Some worries","2003","no degree/no degree yet","East Germany","94","0.480681676331998","0.408293413771353","0.553069938892642"
"No worries","2003","lower secondary degree","West Germany","1583","0.24193810709844","0.231375627439714","0.252500586757166"
"No worries","2003","lower secondary degree","East Germany","269","0.194465231146934","0.174729783739322","0.214200678554545"
"No worries","2003","secondary school degree","West Germany","849","0.209965813471717","0.197400603538354","0.222531023405079"
"No worries","2003","secondary school degree","East Germany","426","0.185608874120441","0.16999235354123","0.201225394699652"
"No worries","2003","college entrance qualification","West Germany","813","0.178005263138629","0.166561491719994","0.189449034557264"
"No worries","2003","college entrance qualification","East Germany","148","0.143923266396412","0.123393686452707","0.164452846340117"
"No worries","2003","Other degree","West Germany","347","0.267701596848817","0.24249243304111","0.292910760656525"
"No worries","2003","Other degree","East Germany","14","","",""
"No worries","2003","no degree/no degree yet","West Germany","188","0.279174628425134","0.246061017765438","0.312288239084831"
"No worries","2003","no degree/no degree yet","East Germany","38","0.232864836058732","0.171628323768433","0.294101348349031"
"Big worries","2004","lower secondary degree","West Germany","1381","0.230648621013896","0.220026005250737","0.241271236777055"
"Big worries","2004","lower secondary degree","East Germany","345","0.228129806777857","0.20670041380017","0.249559199755544"
"Big worries","2004","secondary school degree","West Germany","952","0.235291004647216","0.222069511019899","0.248512498274533"
"Big worries","2004","secondary school degree","East Germany","524","0.233572481337727","0.216329726364697","0.250815236310758"
"Big worries","2004","college entrance qualification","West Germany","971","0.249483682359863","0.236435924853812","0.262531439865913"
"Big worries","2004","college entrance qualification","East Germany","287","0.256728011711816","0.231258572609875","0.282197450813758"
"Big worries","2004","Other degree","West Germany","224","0.224238937079662","0.199746894967286","0.248730979192038"
"Big worries","2004","Other degree","East Germany","16","","",""
"Big worries","2004","no degree/no degree yet","West Germany","177","0.241672343544549","0.210205352611521","0.273139334477577"
"Big worries","2004","no degree/no degree yet","East Germany","56","0.296836034413789","0.230823593255448","0.362848475572131"
"Some worries","2004","lower secondary degree","West Germany","3120","0.516047255458485","0.503445243481294","0.528649267435676"
"Some worries","2004","lower secondary degree","East Germany","831","0.550075984532329","0.524670490330488","0.57548147873417"
"Some worries","2004","secondary school degree","West Germany","2160","0.547384836383142","0.531870232575363","0.562899440190922"
"Some worries","2004","secondary school degree","East Germany","1319","0.547728147658797","0.527444662228993","0.5680116330886"
"Some worries","2004","college entrance qualification","West Germany","2453","0.573668587939012","0.558756483531943","0.588580692346081"
"Some worries","2004","college entrance qualification","East Germany","685","0.588525493678337","0.559833351392683","0.617217635963991"
"Some worries","2004","Other degree","West Germany","601","0.524797189390315","0.495472005364245","0.554122373416385"
"Some worries","2004","Other degree","East Germany","22","","",""
"Some worries","2004","no degree/no degree yet","West Germany","343","0.476426831314122","0.439715503920068","0.513138158708175"
"Some worries","2004","no degree/no degree yet","East Germany","94","0.509091589734859","0.436858302902451","0.581324876567267"
"No worries","2004","lower secondary degree","West Germany","1540","0.253304123527619","0.242337152920378","0.264271094134859"
"No worries","2004","lower secondary degree","East Germany","297","0.221794208689814","0.200577937995997","0.243010479383632"
"No worries","2004","secondary school degree","West Germany","842","0.217324158969641","0.204469080658734","0.230179237280549"
"No worries","2004","secondary school degree","East Germany","470","0.218699371003476","0.201853513272947","0.235545228734006"
"No worries","2004","college entrance qualification","West Germany","801","0.176847729701125","0.165343049022531","0.188352410379719"
"No worries","2004","college entrance qualification","East Germany","158","0.154746494609846","0.133659593103374","0.175833396116319"
"No worries","2004","Other degree","West Germany","289","0.250963873530023","0.225503634168783","0.276424112891263"
"No worries","2004","Other degree","East Germany","14","","",""
"No worries","2004","no degree/no degree yet","West Germany","191","0.281900825141329","0.248829341536133","0.314972308746526"
"No worries","2004","no degree/no degree yet","East Germany","34","0.194072375851352","0.136928583129841","0.251216168572863"
"Big worries","2005","lower secondary degree","West Germany","1635","0.2969829145741","0.285087438092922","0.308878391055278"
"Big worries","2005","lower secondary degree","East Germany","442","0.331904485087445","0.307167070250574","0.356641899924316"
"Big worries","2005","secondary school degree","West Germany","1139","0.3158097421911","0.301026427718657","0.330593056663544"
"Big worries","2005","secondary school degree","East Germany","675","0.289519350156532","0.270627512384804","0.30841118792826"
"Big worries","2005","college entrance qualification","West Germany","1168","0.306625511875412","0.292428352917478","0.320822670833347"
"Big worries","2005","college entrance qualification","East Germany","415","0.361405184218946","0.333307657285454","0.389502711152438"
"Big worries","2005","Other degree","West Germany","290","0.28752941040333","0.260333607518678","0.314725213287982"
"Big worries","2005","Other degree","East Germany","23","","",""
"Big worries","2005","no degree/no degree yet","West Germany","243","0.347654760753873","0.313179390200503","0.382130131307242"
"Big worries","2005","no degree/no degree yet","East Germany","57","0.264621138547502","0.197716274394747","0.331526002700257"
"Some worries","2005","lower secondary degree","West Germany","2814","0.490149323583923","0.477135081710528","0.503163565457318"
"Some worries","2005","lower secondary degree","East Germany","743","0.510900650434298","0.484640618867531","0.537160682001066"
"Some worries","2005","secondary school degree","West Germany","1995","0.502898714246101","0.48699738914884","0.518800039343362"
"Some worries","2005","secondary school degree","East Germany","1219","0.545755992759126","0.525016260640448","0.566495724877804"
"Some worries","2005","college entrance qualification","West Germany","2214","0.535125686090187","0.519768591943939","0.550482780236434"
"Some worries","2005","college entrance qualification","East Germany","592","0.53422515321755","0.505050319136987","0.563399987298113"
"Some worries","2005","Other degree","West Germany","533","0.506894728945152","0.476854309860208","0.536935148030096"
"Some worries","2005","Other degree","East Germany","18","","",""
"Some worries","2005","no degree/no degree yet","West Germany","321","0.441431395451862","0.405484120505035","0.477378670398688"
"Some worries","2005","no degree/no degree yet","East Germany","81","0.485398799843795","0.409597857992587","0.561199741695003"
"No worries","2005","lower secondary degree","West Germany","1219","0.212867761841977","0.20221132618267","0.223524197501284"
"No worries","2005","lower secondary degree","East Germany","207","0.157194864478257","0.138073836505873","0.176315892450641"
"No worries","2005","secondary school degree","West Germany","664","0.181291543562799","0.169039062998495","0.193544024127103"
"No worries","2005","secondary school degree","East Germany","320","0.164724657084343","0.149273769971922","0.180175544196764"
"No worries","2005","college entrance qualification","West Germany","670","0.158248802034401","0.147011153120518","0.169486450948284"
"No worries","2005","college entrance qualification","East Germany","116","0.104369662563504","0.0864879236112622","0.122251401515745"
"No worries","2005","Other degree","West Germany","241","0.205575860651518","0.181293575675063","0.229858145627973"
"No worries","2005","Other degree","East Germany","7","","",""
"No worries","2005","no degree/no degree yet","West Germany","169","0.210913843794265","0.181380619817625","0.240447067770906"
"No worries","2005","no degree/no degree yet","East Germany","29","","",""
"Big worries","2006","lower secondary degree","West Germany","1702","0.286662673483413","0.275294235644206","0.29803111132262"
"Big worries","2006","lower secondary degree","East Germany","388","0.271735565802728","0.2489946884293","0.294476443176157"
"Big worries","2006","secondary school degree","West Germany","1218","0.303903566452871","0.289826705879622","0.31798042702612"
"Big worries","2006","secondary school degree","East Germany","623","0.272656241865671","0.254620574127494","0.290691909603849"
"Big worries","2006","college entrance qualification","West Germany","1136","0.264426198487639","0.251414125387397","0.277438271587881"
"Big worries","2006","college entrance qualification","East Germany","348","0.309470376822003","0.283172333860878","0.335768419783128"
"Big worries","2006","Other degree","West Germany","317","0.311278824622215","0.284015757188344","0.338541892056086"
"Big worries","2006","Other degree","East Germany","29","","",""
"Big worries","2006","no degree/no degree yet","West Germany","145","0.307931698691908","0.269351147853472","0.346512249530344"
"Big worries","2006","no degree/no degree yet","East Germany","41","0.351706787091707","0.257167752028461","0.446245822154952"
"Some worries","2006","lower secondary degree","West Germany","3142","0.507875491962251","0.49530697985066","0.520444004073842"
"Some worries","2006","lower secondary degree","East Germany","807","0.541532563448325","0.516060979092832","0.567004147803817"
"Some worries","2006","secondary school degree","West Germany","2189","0.521575189088881","0.506286561025646","0.536863817152117"
"Some worries","2006","secondary school degree","East Germany","1296","0.528108636239995","0.507890678004048","0.548326594475943"
"Some worries","2006","college entrance qualification","West Germany","2512","0.561325959610107","0.546685333211287","0.575966586008928"
"Some worries","2006","college entrance qualification","East Germany","685","0.552011443488851","0.523721620356694","0.580301266621008"
"Some worries","2006","Other degree","West Germany","534","0.446035062423685","0.416766334377113","0.475303790470257"
"Some worries","2006","Other degree","East Germany","28","","",""
"Some worries","2006","no degree/no degree yet","West Germany","267","0.438356553290942","0.396888767546201","0.479824339035683"
"Some worries","2006","no degree/no degree yet","East Germany","43","0.483740914075468","0.384800136835541","0.582681691315395"
"No worries","2006","lower secondary degree","West Germany","1234","0.205461834554336","0.195304243933366","0.215619425175305"
"No worries","2006","lower secondary degree","East Germany","275","0.186731870748947","0.166810669430202","0.206653072067692"
"No worries","2006","secondary school degree","West Germany","694","0.174521244458248","0.162904610434629","0.186137878481867"
"No worries","2006","secondary school degree","East Germany","423","0.199235121894333","0.183058415474338","0.215411828314329"
"No worries","2006","college entrance qualification","West Germany","765","0.174247841902254","0.163056306058738","0.18543937774577"
"No worries","2006","college entrance qualification","East Germany","154","0.138518179689146","0.118866522572869","0.158169836805423"
"No worries","2006","Other degree","West Germany","257","0.2426861129541","0.217443248573171","0.26792897733503"
"No worries","2006","Other degree","East Germany","13","","",""
"No worries","2006","no degree/no degree yet","West Germany","138","0.25371174801715","0.217346183176454","0.290077312857846"
"No worries","2006","no degree/no degree yet","East Germany","14","","",""
"Big worries","2007","lower secondary degree","West Germany","1465","0.268528502285932","0.256832704225178","0.280224300346686"
"Big worries","2007","lower secondary degree","East Germany","369","0.287187965697639","0.263079486069645","0.311296445325633"
"Big worries","2007","secondary school degree","West Germany","1079","0.291029973372589","0.276657384969761","0.305402561775418"
"Big worries","2007","secondary school degree","East Germany","571","0.260582204087392","0.242239892083233","0.278924516091552"
"Big worries","2007","college entrance qualification","West Germany","1100","0.261759577280693","0.248541906619205","0.274977247942182"
"Big worries","2007","college entrance qualification","East Germany","372","0.32844941122932","0.301584361209592","0.355314461249049"
"Big worries","2007","Other degree","West Germany","285","0.296767983936503","0.268453677268357","0.32508229060465"
"Big worries","2007","Other degree","East Germany","24","","",""
"Big worries","2007","no degree/no degree yet","West Germany","119","0.246823627727354","0.207162790858111","0.286484464596597"
"Big worries","2007","no degree/no degree yet","East Germany","32","0.293013057147403","0.20511512422014","0.380910990074666"
"Some worries","2007","lower secondary degree","West Germany","2810","0.511286074520686","0.498094540511005","0.524477608530368"
"Some worries","2007","lower secondary degree","East Germany","702","0.483525774300129","0.456898094010835","0.510153454589424"
"Some worries","2007","secondary school degree","West Germany","2096","0.530489453373035","0.514698322072673","0.546280584673398"
"Some worries","2007","secondary school degree","East Germany","1213","0.522731666556696","0.501859983768683","0.54360334934471"
"Some worries","2007","college entrance qualification","West Germany","2464","0.580056484614411","0.565216436523789","0.594896532705034"
"Some worries","2007","college entrance qualification","East Germany","636","0.546209030852214","0.517730249247441","0.574687812456987"
"Some worries","2007","Other degree","West Germany","489","0.478005677776942","0.447045923277558","0.508965432276326"
"Some worries","2007","Other degree","East Germany","26","","",""
"Some worries","2007","no degree/no degree yet","West Germany","227","0.515117509445613","0.469145702780343","0.561089316110883"
"Some worries","2007","no degree/no degree yet","East Germany","45","0.423646869584245","0.328218872708919","0.519074866459571"
"No worries","2007","lower secondary degree","West Germany","1241","0.220185423193382","0.209250243628528","0.231120602758235"
"No worries","2007","lower secondary degree","East Germany","282","0.229286260002232","0.206886943898132","0.251685576106331"
"No worries","2007","secondary school degree","West Germany","662","0.178480573254375","0.166364647972417","0.190596498536334"
"No worries","2007","secondary school degree","East Germany","416","0.216686129355911","0.199470606589456","0.233901652122366"
"No worries","2007","college entrance qualification","West Germany","685","0.158183938104896","0.14721171774588","0.169156158463911"
"No worries","2007","college entrance qualification","East Germany","166","0.125341557918465","0.106401520490372","0.144281595346559"
"No worries","2007","Other degree","West Germany","226","0.225226338286554","0.199335560138179","0.25111711643493"
"No worries","2007","Other degree","East Germany","8","","",""
"No worries","2007","no degree/no degree yet","West Germany","108","0.238058862827033","0.198882595653054","0.277235130001011"
"No worries","2007","no degree/no degree yet","East Germany","26","","",""
"Big worries","2008","lower secondary degree","West Germany","1289","0.259870043838012","0.247907346101513","0.271832741574511"
"Big worries","2008","lower secondary degree","East Germany","301","0.242736351397971","0.219239818495412","0.266232884300529"
"Big worries","2008","secondary school degree","West Germany","882","0.246768362140017","0.232760686420724","0.260776037859311"
"Big worries","2008","secondary school degree","East Germany","450","0.208729099638746","0.191343248016852","0.226114951260641"
"Big worries","2008","college entrance qualification","West Germany","838","0.208996414510426","0.196432304842847","0.221560524178005"
"Big worries","2008","college entrance qualification","East Germany","261","0.261277211594901","0.235455370040432","0.287099053149371"
"Big worries","2008","Other degree","West Germany","214","0.24855436476284","0.220065087057508","0.277043642468171"
"Big worries","2008","Other degree","East Germany","16","","",""
"Big worries","2008","no degree/no degree yet","West Germany","106","0.247968301268335","0.207800989903824","0.288135612632845"
"Big worries","2008","no degree/no degree yet","East Germany","29","","",""
"Some worries","2008","lower secondary degree","West Germany","2707","0.524693665039368","0.511071794759957","0.538315535318779"
"Some worries","2008","lower secondary degree","East Germany","683","0.515872687210151","0.48848446274419","0.543260911676111"
"Some worries","2008","secondary school degree","West Germany","2035","0.552289894151272","0.536133700120938","0.568446088181607"
"Some worries","2008","secondary school degree","East Germany","1216","0.560056104345857","0.538820907684693","0.58129130100702"
"Some worries","2008","college entrance qualification","West Germany","2386","0.582128987580763","0.566888326327914","0.597369648833611"
"Some worries","2008","college entrance qualification","East Germany","682","0.607815656396891","0.579119299513582","0.636512013280199"
"Some worries","2008","Other degree","West Germany","444","0.52256085363085","0.489634062614278","0.555487644647423"
"Some worries","2008","Other degree","East Germany","26","","",""
"Some worries","2008","no degree/no degree yet","West Germany","222","0.531408667142922","0.484992631129288","0.577824703156556"
"Some worries","2008","no degree/no degree yet","East Germany","52","0.522646850200409","0.425713757323907","0.619579943076911"
"No worries","2008","lower secondary degree","West Germany","1167","0.21543629112262","0.204222032486689","0.22665054975855"
"No worries","2008","lower secondary degree","East Germany","295","0.241390961391878","0.217938829527451","0.264843093256306"
"No worries","2008","secondary school degree","West Germany","722","0.200941743708711","0.187922631558645","0.213960855858776"
"No worries","2008","secondary school degree","East Germany","433","0.231214796015397","0.213178299135061","0.249251292895733"
"No worries","2008","college entrance qualification","West Germany","799","0.208874597908812","0.196313183228521","0.221436012589102"
"No worries","2008","college entrance qualification","East Germany","169","0.130907132008208","0.111082257610396","0.150732006406021"
"No worries","2008","Other degree","West Germany","226","0.22888478160631","0.2011905031553","0.25657906005732"
"No worries","2008","Other degree","East Germany","11","","",""
"No worries","2008","no degree/no degree yet","West Germany","116","0.220623031588743","0.182052483186271","0.259193579991215"
"No worries","2008","no degree/no degree yet","East Germany","21","","",""
"Big worries","2009","lower secondary degree","West Germany","917","0.207383329312924","0.195805955363149","0.218960703262698"
"Big worries","2009","lower secondary degree","East Germany","250","0.209362492659042","0.186352592509604","0.232372392808479"
"Big worries","2009","secondary school degree","West Germany","653","0.2017516784294","0.188250559675715","0.215252797183084"
"Big worries","2009","secondary school degree","East Germany","384","0.198817408442658","0.18136082723296","0.216273989652356"
"Big worries","2009","college entrance qualification","West Germany","682","0.183023111901594","0.170736599779552","0.195309624023637"
"Big worries","2009","college entrance qualification","East Germany","240","0.23876704639717","0.213399456636284","0.264134636158056"
"Big worries","2009","Other degree","West Germany","163","0.224301527599994","0.194548086625388","0.254054968574599"
"Big worries","2009","Other degree","East Germany","14","","",""
"Big worries","2009","no degree/no degree yet","West Germany","81","0.197329348960185","0.158569228975969","0.236089468944401"
"Big worries","2009","no degree/no degree yet","East Germany","18","","",""
"Some worries","2009","lower secondary degree","West Germany","2603","0.557017672580762","0.542833002914905","0.571202342246618"
"Some worries","2009","lower secondary degree","East Germany","696","0.558885337924914","0.53080426533599","0.586966410513837"
"Some worries","2009","secondary school degree","West Germany","1956","0.577051507859791","0.560431041615859","0.593671974103724"
"Some worries","2009","secondary school degree","East Germany","1223","0.585683396089814","0.564137534683069","0.607229257496558"
"Some worries","2009","college entrance qualification","West Germany","2292","0.612975072813831","0.597498968931972","0.628451176695689"
"Some worries","2009","college entrance qualification","East Germany","662","0.590319133093504","0.561057437194134","0.619580828992873"
"Some worries","2009","Other degree","West Germany","351","0.475248098436163","0.439626629912155","0.510869566960172"
"Some worries","2009","Other degree","East Germany","26","","",""
"Some worries","2009","no degree/no degree yet","West Germany","205","0.504966357034342","0.456273062524608","0.553659651544076"
"Some worries","2009","no degree/no degree yet","East Germany","40","0.509773599086146","0.395874772680681","0.62367242549161"
"No worries","2009","lower secondary degree","West Germany","1191","0.235598998106314","0.223480776719102","0.247717219493526"
"No worries","2009","lower secondary degree","East Germany","255","0.231752169416045","0.207888393476964","0.255615945355125"
"No worries","2009","secondary school degree","West Germany","785","0.221196813710809","0.207233275903529","0.23516035151809"
"No worries","2009","secondary school degree","East Germany","401","0.215499195467528","0.197515217575614","0.233483173359443"
"No worries","2009","college entrance qualification","West Germany","831","0.204001815284575","0.191197869837445","0.216805760731705"
"No worries","2009","college entrance qualification","East Germany","183","0.170913820509327","0.148515180444743","0.19331246057391"
"No worries","2009","Other degree","West Germany","241","0.300450373963843","0.267748679689099","0.333152068238587"
"No worries","2009","Other degree","East Germany","6","","",""
"No worries","2009","no degree/no degree yet","West Germany","119","0.297704294005472","0.253172198136134","0.34223638987481"
"No worries","2009","no degree/no degree yet","East Germany","16","","",""
"Big worries","2010","lower secondary degree","West Germany","1276","0.214186457666257","0.203438493837291","0.224934421495223"
"Big worries","2010","lower secondary degree","East Germany","288","0.2421215131815","0.218034861548692","0.266208164814309"
"Big worries","2010","secondary school degree","West Germany","1127","0.209969964005924","0.198538111016211","0.221401816995638"
"Big worries","2010","secondary school degree","East Germany","510","0.203956500568573","0.188332587466133","0.219580413671012"
"Big worries","2010","college entrance qualification","West Germany","1007","0.177600311954791","0.167407018161846","0.187793605747736"
"Big worries","2010","college entrance qualification","East Germany","263","0.200190348692538","0.179101547668054","0.221279149717021"
"Big worries","2010","Other degree","West Germany","350","0.231517406300946","0.20999152591911","0.253043286682783"
"Big worries","2010","Other degree","East Germany","24","","",""
"Big worries","2010","no degree/no degree yet","West Germany","183","0.216606787989972","0.185668201473953","0.247545374505992"
"Big worries","2010","no degree/no degree yet","East Germany","20","","",""
"Some worries","2010","lower secondary degree","West Germany","3002","0.551947361974484","0.5389191808446","0.564975543104369"
"Some worries","2010","lower secondary degree","East Germany","653","0.535508910727376","0.507465424859417","0.563552396595335"
"Some worries","2010","secondary school degree","West Germany","2717","0.551579616022741","0.537620335984919","0.565538896060564"
"Some worries","2010","secondary school degree","East Germany","1489","0.583226099914808","0.564109028117904","0.602343171711713"
"Some worries","2010","college entrance qualification","West Germany","3294","0.594844004842839","0.581750259494451","0.607937750191228"
"Some worries","2010","college entrance qualification","East Germany","877","0.633170972539172","0.607771228129037","0.658570716949307"
"Some worries","2010","Other degree","West Germany","706","0.484546811126157","0.459042443128212","0.510051179124103"
"Some worries","2010","Other degree","East Germany","55","0.517526342070131","0.419588366084057","0.615464318056204"
"Some worries","2010","no degree/no degree yet","West Germany","326","0.517996577379166","0.48046791880885","0.555525235949481"
"Some worries","2010","no degree/no degree yet","East Germany","47","0.528547840364946","0.42304604956248","0.634049631167411"
"No worries","2010","lower secondary degree","West Germany","1319","0.233866180359258","0.222776820783939","0.244955539934578"
"No worries","2010","lower secondary degree","East Germany","274","0.222369576091124","0.198987436016399","0.245751716165849"
"No worries","2010","secondary school degree","West Germany","1032","0.238450419971334","0.226489505638507","0.250411334304162"
"No worries","2010","secondary school degree","East Germany","556","0.212817399516619","0.196946777518","0.228688021515238"
"No worries","2010","college entrance qualification","West Germany","1099","0.22755568320237","0.216373447415974","0.238737918988765"
"No worries","2010","college entrance qualification","East Germany","243","0.16663867876829","0.146998674511073","0.186278683025508"
"No worries","2010","Other degree","West Germany","419","0.283935782572896","0.260924642792825","0.306946922352968"
"No worries","2010","Other degree","East Germany","21","","",""
"No worries","2010","no degree/no degree yet","West Germany","172","0.265396634630862","0.232234025084097","0.298559244177627"
"No worries","2010","no degree/no degree yet","East Germany","19","","",""
"Big worries","2011","lower secondary degree","West Germany","1074","0.203892451976031","0.19309557290419","0.214689331047872"
"Big worries","2011","lower secondary degree","East Germany","237","0.213788119289116","0.190969002401236","0.236607236176997"
"Big worries","2011","secondary school degree","West Germany","756","0.182292978797298","0.170216042441083","0.194369915153512"
"Big worries","2011","secondary school degree","East Germany","408","0.196368210705068","0.179787316836496","0.21294910457364"
"Big worries","2011","college entrance qualification","West Germany","730","0.167582565435473","0.156598988029511","0.178566142841436"
"Big worries","2011","college entrance qualification","East Germany","233","0.232047864177897","0.207910767956923","0.256184960398871"
"Big worries","2011","Other degree","West Germany","186","0.183926344123863","0.160447922509474","0.207404765738252"
"Big worries","2011","Other degree","East Germany","14","","",""
"Big worries","2011","no degree/no degree yet","West Germany","105","0.213808015924769","0.177282050166154","0.250333981683385"
"Big worries","2011","no degree/no degree yet","East Germany","9","","",""
"Some worries","2011","lower secondary degree","West Germany","2875","0.535999779953828","0.522635265315269","0.549364294592386"
"Some worries","2011","lower secondary degree","East Germany","628","0.478321646798676","0.450518197723809","0.506125095873542"
"Some worries","2011","secondary school degree","West Germany","2221","0.572770301232617","0.557296610714949","0.588243991750286"
"Some worries","2011","secondary school degree","East Germany","1277","0.550896342114933","0.530135162074619","0.571657522155248"
"Some worries","2011","college entrance qualification","West Germany","2554","0.560369321122583","0.545773115093534","0.574965527151631"
"Some worries","2011","college entrance qualification","East Germany","736","0.59840466143769","0.570374798555119","0.626434524320261"
"Some worries","2011","Other degree","West Germany","499","0.497252929758822","0.466952715585068","0.527553143932576"
"Some worries","2011","Other degree","East Germany","32","0.386573407578433","0.273303067626708","0.499843747530158"
"Some worries","2011","no degree/no degree yet","West Germany","230","0.445792002270363","0.401509929533787","0.490074075006938"
"Some worries","2011","no degree/no degree yet","East Germany","36","0.567663695048415","0.449916641648639","0.685410748448191"
"No worries","2011","lower secondary degree","West Germany","1400","0.260107768070142","0.248351413193388","0.271864122946896"
"No worries","2011","lower secondary degree","East Germany","375","0.307890233912208","0.282196767899092","0.333583699925325"
"No worries","2011","secondary school degree","West Germany","949","0.244936719970085","0.231484574117477","0.258388865822694"
"No worries","2011","secondary school degree","East Germany","520","0.252735447179999","0.234596416982995","0.270874477377003"
"No worries","2011","college entrance qualification","West Germany","1158","0.272048113441944","0.25896132712798","0.285134899755907"
"No worries","2011","college entrance qualification","East Germany","206","0.169547474384414","0.148092291281488","0.191002657487339"
"No worries","2011","Other degree","West Germany","361","0.318820726117315","0.29057932529449","0.34706212694014"
"No worries","2011","Other degree","East Germany","25","","",""
"No worries","2011","no degree/no degree yet","West Germany","149","0.340399981804868","0.298185593195307","0.382614370414429"
"No worries","2011","no degree/no degree yet","East Germany","23","","",""
"Big worries","2012","lower secondary degree","West Germany","1185","0.230647601160502","0.219213561223686","0.242081641097319"
"Big worries","2012","lower secondary degree","East Germany","240","0.216143578257636","0.193461008401614","0.238826148113658"
"Big worries","2012","secondary school degree","West Germany","795","0.208990058297826","0.196240939442147","0.221739177153505"
"Big worries","2012","secondary school degree","East Germany","377","0.178308043752071","0.162132165435414","0.194483922068729"
"Big worries","2012","college entrance qualification","West Germany","861","0.193053357955555","0.181502135258572","0.204604580652538"
"Big worries","2012","college entrance qualification","East Germany","248","0.236070518532658","0.211840452391248","0.260300584674067"
"Big worries","2012","Other degree","West Germany","236","0.22131209970041","0.196553817673163","0.246070381727657"
"Big worries","2012","Other degree","East Germany","18","","",""
"Big worries","2012","no degree/no degree yet","West Germany","111","0.187011149179309","0.151871812021493","0.222150486337126"
"Big worries","2012","no degree/no degree yet","East Germany","15","","",""
"Some worries","2012","lower secondary degree","West Germany","2772","0.527590180646344","0.514039210526129","0.541141150766559"
"Some worries","2012","lower secondary degree","East Germany","663","0.510257111932811","0.482709660214652","0.53780456365097"
"Some worries","2012","secondary school degree","West Germany","2301","0.578757440886721","0.563274951160992","0.59423993061245"
"Some worries","2012","secondary school degree","East Germany","1276","0.584102201701166","0.563273336080349","0.604931067321984"
"Some worries","2012","college entrance qualification","West Germany","2683","0.580599579905376","0.566157835430561","0.595041324380191"
"Some worries","2012","college entrance qualification","East Germany","723","0.586066861265665","0.557964308735821","0.614169413795509"
"Some worries","2012","Other degree","West Germany","534","0.516352290425981","0.486548339826173","0.54615624102579"
"Some worries","2012","Other degree","East Germany","38","0.372009475059935","0.268647215586399","0.475371734533471"
"Some worries","2012","no degree/no degree yet","West Germany","231","0.536943530877755","0.492007076140002","0.581879985615507"
"Some worries","2012","no degree/no degree yet","East Germany","32","0.478146917082349","0.361128591977236","0.595165242187462"
"No worries","2012","lower secondary degree","West Germany","1257","0.241762218193154","0.23014078997967","0.253383646406637"
"No worries","2012","lower secondary degree","East Germany","362","0.273599309809553","0.249032517680355","0.298166101938751"
"No worries","2012","secondary school degree","West Germany","811","0.212252500815453","0.199430780184421","0.225074221446485"
"No worries","2012","secondary school degree","East Germany","498","0.237589754546762","0.219603691882872","0.255575817210652"
"No worries","2012","college entrance qualification","West Germany","941","0.226347062139069","0.214100127844341","0.238593996433796"
"No worries","2012","college entrance qualification","East Germany","209","0.177862620201677","0.156044284099877","0.199680956303478"
"No worries","2012","Other degree","West Germany","310","0.262335609873609","0.236099813835496","0.288571405911721"
"No worries","2012","Other degree","East Germany","28","","",""
"No worries","2012","no degree/no degree yet","West Germany","131","0.276045319942936","0.23575846128155","0.316332178604322"
"No worries","2012","no degree/no degree yet","East Germany","23","","",""
"Big worries","2013","lower secondary degree","West Germany","1140","0.209433244700822","0.198468151198358","0.220398338203287"
"Big worries","2013","lower secondary degree","East Germany","203","0.173338782197086","0.151422472211502","0.19525509218267"
"Big worries","2013","secondary school degree","West Germany","778","0.179617243854191","0.167894359770568","0.191340127937815"
"Big worries","2013","secondary school degree","East Germany","348","0.168029887899487","0.151923058840842","0.184136716958132"
"Big worries","2013","college entrance qualification","West Germany","833","0.173284542724236","0.162698806569512","0.18387027887896"
