"plj0047","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Some worries","1992","indirect migration background","(3a) lower tertiary education","","","",""
"Some worries","1992","indirect migration background","(3b) higher tertiary education","1","","",""
"No worries","1992","no migration background","(0) in school","","","",""
"No worries","1992","no migration background","(1a) inadequately completed","","","",""
"No worries","1992","no migration background","(1b) general elementary school","","","",""
"No worries","1992","no migration background","(1c) basic vocational qualification","","","",""
"No worries","1992","no migration background","(2b) intermediate general qualification","","","",""
"No worries","1992","no migration background","(2a) intermediate vocational","","","",""
"No worries","1992","no migration background","(2c_gen) general maturity certificate","","","",""
"No worries","1992","no migration background","(2c_voc) vocational maturity certificate","","","",""
"No worries","1992","no migration background","(3a) lower tertiary education","","","",""
"No worries","1992","no migration background","(3b) higher tertiary education","","","",""
"No worries","1992","direct migration background","(0) in school","1","","",""
"No worries","1992","direct migration background","(1a) inadequately completed","121","0.208531408709058","0.174671318845341","0.242391498572776"
"No worries","1992","direct migration background","(1b) general elementary school","110","0.160424216740661","0.132361460644577","0.188486972836745"
"No worries","1992","direct migration background","(1c) basic vocational qualification","82","0.213385026678843","0.172619289192004","0.254150764165682"
"No worries","1992","direct migration background","(2b) intermediate general qualification","8","","",""
"No worries","1992","direct migration background","(2a) intermediate vocational","3","","",""
"No worries","1992","direct migration background","(2c_gen) general maturity certificate","5","","",""
"No worries","1992","direct migration background","(2c_voc) vocational maturity certificate","12","","",""
"No worries","1992","direct migration background","(3a) lower tertiary education","1","","",""
"No worries","1992","direct migration background","(3b) higher tertiary education","3","","",""
"No worries","1992","indirect migration background","(0) in school","5","","",""
"No worries","1992","indirect migration background","(1a) inadequately completed","8","","",""
"No worries","1992","indirect migration background","(1b) general elementary school","18","","",""
"No worries","1992","indirect migration background","(1c) basic vocational qualification","10","","",""
"No worries","1992","indirect migration background","(2b) intermediate general qualification","5","","",""
"No worries","1992","indirect migration background","(2a) intermediate vocational","6","","",""
"No worries","1992","indirect migration background","(2c_gen) general maturity certificate","4","","",""
"No worries","1992","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"No worries","1992","indirect migration background","(3a) lower tertiary education","","","",""
"No worries","1992","indirect migration background","(3b) higher tertiary education","","","",""
"Big worries","1993","no migration background","(0) in school","1","","",""
"Big worries","1993","no migration background","(1a) inadequately completed","","","",""
"Big worries","1993","no migration background","(1b) general elementary school","","","",""
"Big worries","1993","no migration background","(1c) basic vocational qualification","","","",""
"Big worries","1993","no migration background","(2b) intermediate general qualification","","","",""
"Big worries","1993","no migration background","(2a) intermediate vocational","","","",""
"Big worries","1993","no migration background","(2c_gen) general maturity certificate","","","",""
"Big worries","1993","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Big worries","1993","no migration background","(3a) lower tertiary education","","","",""
"Big worries","1993","no migration background","(3b) higher tertiary education","","","",""
"Big worries","1993","direct migration background","(0) in school","3","","",""
"Big worries","1993","direct migration background","(1a) inadequately completed","254","0.504540544040592","0.462331471965257","0.546749616115927"
"Big worries","1993","direct migration background","(1b) general elementary school","311","0.530886459791102","0.491762041724683","0.57001087785752"
"Big worries","1993","direct migration background","(1c) basic vocational qualification","156","0.440457870413109","0.389805066497759","0.491110674328459"
"Big worries","1993","direct migration background","(2b) intermediate general qualification","9","","",""
"Big worries","1993","direct migration background","(2a) intermediate vocational","13","","",""
"Big worries","1993","direct migration background","(2c_gen) general maturity certificate","38","0.490371672188373","0.376472203481901","0.604271140894846"
"Big worries","1993","direct migration background","(2c_voc) vocational maturity certificate","39","0.421341830779553","0.313140791842413","0.529542869716693"
"Big worries","1993","direct migration background","(3a) lower tertiary education","3","","",""
"Big worries","1993","direct migration background","(3b) higher tertiary education","13","","",""
"Big worries","1993","indirect migration background","(0) in school","17","","",""
"Big worries","1993","indirect migration background","(1a) inadequately completed","9","","",""
"Big worries","1993","indirect migration background","(1b) general elementary school","44","0.539947813289228","0.441770772707233","0.638124853871223"
"Big worries","1993","indirect migration background","(1c) basic vocational qualification","20","","",""
"Big worries","1993","indirect migration background","(2b) intermediate general qualification","24","","",""
"Big worries","1993","indirect migration background","(2a) intermediate vocational","11","","",""
"Big worries","1993","indirect migration background","(2c_gen) general maturity certificate","18","","",""
"Big worries","1993","indirect migration background","(2c_voc) vocational maturity certificate","5","","",""
"Big worries","1993","indirect migration background","(3a) lower tertiary education","","","",""
"Big worries","1993","indirect migration background","(3b) higher tertiary education","2","","",""
"Some worries","1993","no migration background","(0) in school","","","",""
"Some worries","1993","no migration background","(1a) inadequately completed","","","",""
"Some worries","1993","no migration background","(1b) general elementary school","","","",""
"Some worries","1993","no migration background","(1c) basic vocational qualification","","","",""
"Some worries","1993","no migration background","(2b) intermediate general qualification","","","",""
"Some worries","1993","no migration background","(2a) intermediate vocational","","","",""
"Some worries","1993","no migration background","(2c_gen) general maturity certificate","","","",""
"Some worries","1993","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Some worries","1993","no migration background","(3a) lower tertiary education","","","",""
"Some worries","1993","no migration background","(3b) higher tertiary education","","","",""
"Some worries","1993","direct migration background","(0) in school","3","","",""
"Some worries","1993","direct migration background","(1a) inadequately completed","213","0.386422438666464","0.345315076298392","0.427529801034535"
"Some worries","1993","direct migration background","(1b) general elementary school","246","0.363826627987373","0.326109113435826","0.40154414253892"
"Some worries","1993","direct migration background","(1c) basic vocational qualification","167","0.434534728530404","0.383958071256446","0.485111385804361"
"Some worries","1993","direct migration background","(2b) intermediate general qualification","15","","",""
"Some worries","1993","direct migration background","(2a) intermediate vocational","6","","",""
"Some worries","1993","direct migration background","(2c_gen) general maturity certificate","29","","",""
"Some worries","1993","direct migration background","(2c_voc) vocational maturity certificate","36","0.531778398655522","0.422434597726174","0.641122199584869"
"Some worries","1993","direct migration background","(3a) lower tertiary education","4","","",""
"Some worries","1993","direct migration background","(3b) higher tertiary education","15","","",""
"Some worries","1993","indirect migration background","(0) in school","17","","",""
"Some worries","1993","indirect migration background","(1a) inadequately completed","6","","",""
"Some worries","1993","indirect migration background","(1b) general elementary school","41","0.330280079134345","0.237635867000313","0.422924291268377"
"Some worries","1993","indirect migration background","(1c) basic vocational qualification","31","0.512278593900328","0.38363946004785","0.640917727752806"
"Some worries","1993","indirect migration background","(2b) intermediate general qualification","15","","",""
"Some worries","1993","indirect migration background","(2a) intermediate vocational","11","","",""
"Some worries","1993","indirect migration background","(2c_gen) general maturity certificate","13","","",""
"Some worries","1993","indirect migration background","(2c_voc) vocational maturity certificate","3","","",""
"Some worries","1993","indirect migration background","(3a) lower tertiary education","","","",""
"Some worries","1993","indirect migration background","(3b) higher tertiary education","1","","",""
"No worries","1993","no migration background","(0) in school","","","",""
"No worries","1993","no migration background","(1a) inadequately completed","","","",""
"No worries","1993","no migration background","(1b) general elementary school","","","",""
"No worries","1993","no migration background","(1c) basic vocational qualification","","","",""
"No worries","1993","no migration background","(2b) intermediate general qualification","","","",""
"No worries","1993","no migration background","(2a) intermediate vocational","","","",""
"No worries","1993","no migration background","(2c_gen) general maturity certificate","","","",""
"No worries","1993","no migration background","(2c_voc) vocational maturity certificate","","","",""
"No worries","1993","no migration background","(3a) lower tertiary education","","","",""
"No worries","1993","no migration background","(3b) higher tertiary education","","","",""
"No worries","1993","direct migration background","(0) in school","","","",""
"No worries","1993","direct migration background","(1a) inadequately completed","72","0.109037017292944","0.0827240079375387","0.13535002664835"
"No worries","1993","direct migration background","(1b) general elementary school","68","0.105286912221525","0.0812246102859714","0.129349214157079"
"No worries","1993","direct migration background","(1c) basic vocational qualification","46","0.125007401056487","0.0912627485063856","0.158752053606589"
"No worries","1993","direct migration background","(2b) intermediate general qualification","2","","",""
"No worries","1993","direct migration background","(2a) intermediate vocational","4","","",""
"No worries","1993","direct migration background","(2c_gen) general maturity certificate","7","","",""
"No worries","1993","direct migration background","(2c_voc) vocational maturity certificate","5","","",""
"No worries","1993","direct migration background","(3a) lower tertiary education","1","","",""
"No worries","1993","direct migration background","(3b) higher tertiary education","3","","",""
"No worries","1993","indirect migration background","(0) in school","","","",""
"No worries","1993","indirect migration background","(1a) inadequately completed","4","","",""
"No worries","1993","indirect migration background","(1b) general elementary school","14","","",""
"No worries","1993","indirect migration background","(1c) basic vocational qualification","7","","",""
"No worries","1993","indirect migration background","(2b) intermediate general qualification","8","","",""
"No worries","1993","indirect migration background","(2a) intermediate vocational","3","","",""
"No worries","1993","indirect migration background","(2c_gen) general maturity certificate","","","",""
"No worries","1993","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"No worries","1993","indirect migration background","(3a) lower tertiary education","","","",""
"No worries","1993","indirect migration background","(3b) higher tertiary education","","","",""
"Big worries","1994","no migration background","(0) in school","2","","",""
"Big worries","1994","no migration background","(1a) inadequately completed","","","",""
"Big worries","1994","no migration background","(1b) general elementary school","","","",""
"Big worries","1994","no migration background","(1c) basic vocational qualification","","","",""
"Big worries","1994","no migration background","(2b) intermediate general qualification","","","",""
"Big worries","1994","no migration background","(2a) intermediate vocational","","","",""
"Big worries","1994","no migration background","(2c_gen) general maturity certificate","","","",""
"Big worries","1994","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Big worries","1994","no migration background","(3a) lower tertiary education","","","",""
"Big worries","1994","no migration background","(3b) higher tertiary education","","","",""
"Big worries","1994","direct migration background","(0) in school","3","","",""
"Big worries","1994","direct migration background","(1a) inadequately completed","229","0.480132170787206","0.436601064202582","0.523663277371829"
"Big worries","1994","direct migration background","(1b) general elementary school","275","0.518875539455296","0.477965387034938","0.559785691875653"
"Big worries","1994","direct migration background","(1c) basic vocational qualification","138","0.437635290722508","0.385883433984727","0.489387147460289"
"Big worries","1994","direct migration background","(2b) intermediate general qualification","6","","",""
"Big worries","1994","direct migration background","(2a) intermediate vocational","10","","",""
"Big worries","1994","direct migration background","(2c_gen) general maturity certificate","27","","",""
"Big worries","1994","direct migration background","(2c_voc) vocational maturity certificate","36","0.410655889362281","0.297803654837323","0.523508123887239"
"Big worries","1994","direct migration background","(3a) lower tertiary education","3","","",""
"Big worries","1994","direct migration background","(3b) higher tertiary education","8","","",""
"Big worries","1994","indirect migration background","(0) in school","21","","",""
"Big worries","1994","indirect migration background","(1a) inadequately completed","5","","",""
"Big worries","1994","indirect migration background","(1b) general elementary school","41","0.457426225090236","0.353925589474103","0.56092686070637"
"Big worries","1994","indirect migration background","(1c) basic vocational qualification","29","","",""
"Big worries","1994","indirect migration background","(2b) intermediate general qualification","26","","",""
"Big worries","1994","indirect migration background","(2a) intermediate vocational","15","","",""
"Big worries","1994","indirect migration background","(2c_gen) general maturity certificate","16","","",""
"Big worries","1994","indirect migration background","(2c_voc) vocational maturity certificate","6","","",""
"Big worries","1994","indirect migration background","(3a) lower tertiary education","1","","",""
"Big worries","1994","indirect migration background","(3b) higher tertiary education","1","","",""
"Some worries","1994","no migration background","(0) in school","","","",""
"Some worries","1994","no migration background","(1a) inadequately completed","","","",""
"Some worries","1994","no migration background","(1b) general elementary school","","","",""
"Some worries","1994","no migration background","(1c) basic vocational qualification","","","",""
"Some worries","1994","no migration background","(2b) intermediate general qualification","","","",""
"Some worries","1994","no migration background","(2a) intermediate vocational","","","",""
"Some worries","1994","no migration background","(2c_gen) general maturity certificate","","","",""
"Some worries","1994","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Some worries","1994","no migration background","(3a) lower tertiary education","","","",""
"Some worries","1994","no migration background","(3b) higher tertiary education","","","",""
"Some worries","1994","direct migration background","(0) in school","4","","",""
"Some worries","1994","direct migration background","(1a) inadequately completed","222","0.440462928791678","0.397207368048618","0.483718489534738"
"Some worries","1994","direct migration background","(1b) general elementary school","227","0.356606373717407","0.317386724250037","0.395826023184778"
"Some worries","1994","direct migration background","(1c) basic vocational qualification","162","0.42343577172963","0.371891743348101","0.474979800111159"
"Some worries","1994","direct migration background","(2b) intermediate general qualification","8","","",""
"Some worries","1994","direct migration background","(2a) intermediate vocational","8","","",""
"Some worries","1994","direct migration background","(2c_gen) general maturity certificate","39","0.538630703536031","0.421850569700325","0.655410837371736"
"Some worries","1994","direct migration background","(2c_voc) vocational maturity certificate","29","","",""
"Some worries","1994","direct migration background","(3a) lower tertiary education","4","","",""
"Some worries","1994","direct migration background","(3b) higher tertiary education","16","","",""
"Some worries","1994","indirect migration background","(0) in school","15","","",""
"Some worries","1994","indirect migration background","(1a) inadequately completed","4","","",""
"Some worries","1994","indirect migration background","(1b) general elementary school","34","0.42360523604654","0.320947008651514","0.526263463441566"
"Some worries","1994","indirect migration background","(1c) basic vocational qualification","30","0.498881201334623","0.375415384667066","0.62234701800218"
"Some worries","1994","indirect migration background","(2b) intermediate general qualification","15","","",""
"Some worries","1994","indirect migration background","(2a) intermediate vocational","13","","",""
"Some worries","1994","indirect migration background","(2c_gen) general maturity certificate","11","","",""
"Some worries","1994","indirect migration background","(2c_voc) vocational maturity certificate","5","","",""
"Some worries","1994","indirect migration background","(3a) lower tertiary education","2","","",""
"Some worries","1994","indirect migration background","(3b) higher tertiary education","2","","",""
"No worries","1994","no migration background","(0) in school","","","",""
"No worries","1994","no migration background","(1a) inadequately completed","","","",""
"No worries","1994","no migration background","(1b) general elementary school","","","",""
"No worries","1994","no migration background","(1c) basic vocational qualification","","","",""
"No worries","1994","no migration background","(2b) intermediate general qualification","","","",""
"No worries","1994","no migration background","(2a) intermediate vocational","","","",""
"No worries","1994","no migration background","(2c_gen) general maturity certificate","","","",""
"No worries","1994","no migration background","(2c_voc) vocational maturity certificate","","","",""
"No worries","1994","no migration background","(3a) lower tertiary education","","","",""
"No worries","1994","no migration background","(3b) higher tertiary education","","","",""
"No worries","1994","direct migration background","(0) in school","1","","",""
"No worries","1994","direct migration background","(1a) inadequately completed","55","0.0794049004211164","0.0558473128225384","0.102962488019694"
"No worries","1994","direct migration background","(1b) general elementary school","71","0.124518086827297","0.0974840694366952","0.151552104217899"
"No worries","1994","direct migration background","(1c) basic vocational qualification","53","0.138928937547861","0.102848101458048","0.175009773637675"
"No worries","1994","direct migration background","(2b) intermediate general qualification","3","","",""
"No worries","1994","direct migration background","(2a) intermediate vocational","2","","",""
"No worries","1994","direct migration background","(2c_gen) general maturity certificate","4","","",""
"No worries","1994","direct migration background","(2c_voc) vocational maturity certificate","8","","",""
"No worries","1994","direct migration background","(3a) lower tertiary education","2","","",""
"No worries","1994","direct migration background","(3b) higher tertiary education","4","","",""
"No worries","1994","indirect migration background","(0) in school","1","","",""
"No worries","1994","indirect migration background","(1a) inadequately completed","6","","",""
"No worries","1994","indirect migration background","(1b) general elementary school","14","","",""
"No worries","1994","indirect migration background","(1c) basic vocational qualification","4","","",""
"No worries","1994","indirect migration background","(2b) intermediate general qualification","4","","",""
"No worries","1994","indirect migration background","(2a) intermediate vocational","2","","",""
"No worries","1994","indirect migration background","(2c_gen) general maturity certificate","1","","",""
"No worries","1994","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"No worries","1994","indirect migration background","(3a) lower tertiary education","","","",""
"No worries","1994","indirect migration background","(3b) higher tertiary education","","","",""
"Big worries","1995","no migration background","(0) in school","1","","",""
"Big worries","1995","no migration background","(1a) inadequately completed","","","",""
"Big worries","1995","no migration background","(1b) general elementary school","","","",""
"Big worries","1995","no migration background","(1c) basic vocational qualification","","","",""
"Big worries","1995","no migration background","(2b) intermediate general qualification","","","",""
"Big worries","1995","no migration background","(2a) intermediate vocational","","","",""
"Big worries","1995","no migration background","(2c_gen) general maturity certificate","","","",""
"Big worries","1995","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Big worries","1995","no migration background","(3a) lower tertiary education","","","",""
"Big worries","1995","no migration background","(3b) higher tertiary education","","","",""
"Big worries","1995","direct migration background","(0) in school","3","","",""
"Big worries","1995","direct migration background","(1a) inadequately completed","191","0.457078566482799","0.411356106174395","0.502801026791203"
"Big worries","1995","direct migration background","(1b) general elementary school","225","0.505538854712675","0.462274247642371","0.548803461782979"
"Big worries","1995","direct migration background","(1c) basic vocational qualification","119","0.395210575596174","0.341560650197126","0.448860500995223"
"Big worries","1995","direct migration background","(2b) intermediate general qualification","4","","",""
"Big worries","1995","direct migration background","(2a) intermediate vocational","12","","",""
"Big worries","1995","direct migration background","(2c_gen) general maturity certificate","26","","",""
"Big worries","1995","direct migration background","(2c_voc) vocational maturity certificate","27","","",""
"Big worries","1995","direct migration background","(3a) lower tertiary education","1","","",""
"Big worries","1995","direct migration background","(3b) higher tertiary education","10","","",""
"Big worries","1995","indirect migration background","(0) in school","18","","",""
"Big worries","1995","indirect migration background","(1a) inadequately completed","2","","",""
"Big worries","1995","indirect migration background","(1b) general elementary school","28","","",""
"Big worries","1995","indirect migration background","(1c) basic vocational qualification","23","","",""
"Big worries","1995","indirect migration background","(2b) intermediate general qualification","16","","",""
"Big worries","1995","indirect migration background","(2a) intermediate vocational","11","","",""
"Big worries","1995","indirect migration background","(2c_gen) general maturity certificate","16","","",""
"Big worries","1995","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"Big worries","1995","indirect migration background","(3a) lower tertiary education","1","","",""
"Big worries","1995","indirect migration background","(3b) higher tertiary education","1","","",""
"Some worries","1995","no migration background","(0) in school","1","","",""
"Some worries","1995","no migration background","(1a) inadequately completed","","","",""
"Some worries","1995","no migration background","(1b) general elementary school","","","",""
"Some worries","1995","no migration background","(1c) basic vocational qualification","","","",""
"Some worries","1995","no migration background","(2b) intermediate general qualification","","","",""
"Some worries","1995","no migration background","(2a) intermediate vocational","","","",""
"Some worries","1995","no migration background","(2c_gen) general maturity certificate","","","",""
"Some worries","1995","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Some worries","1995","no migration background","(3a) lower tertiary education","","","",""
"Some worries","1995","no migration background","(3b) higher tertiary education","","","",""
"Some worries","1995","direct migration background","(0) in school","2","","",""
"Some worries","1995","direct migration background","(1a) inadequately completed","206","0.41709544158855","0.371838821403921","0.462352061773178"
"Some worries","1995","direct migration background","(1b) general elementary school","224","0.385145459631149","0.343035192938792","0.427255726323506"
"Some worries","1995","direct migration background","(1c) basic vocational qualification","147","0.455729534743043","0.4010765706184","0.510382498867685"
"Some worries","1995","direct migration background","(2b) intermediate general qualification","7","","",""
"Some worries","1995","direct migration background","(2a) intermediate vocational","9","","",""
"Some worries","1995","direct migration background","(2c_gen) general maturity certificate","33","0.440105544420079","0.321243774461069","0.558967314379089"
"Some worries","1995","direct migration background","(2c_voc) vocational maturity certificate","26","","",""
"Some worries","1995","direct migration background","(3a) lower tertiary education","4","","",""
"Some worries","1995","direct migration background","(3b) higher tertiary education","12","","",""
"Some worries","1995","indirect migration background","(0) in school","14","","",""
"Some worries","1995","indirect migration background","(1a) inadequately completed","10","","",""
"Some worries","1995","indirect migration background","(1b) general elementary school","35","0.385129978592215","0.277136852738169","0.493123104446262"
"Some worries","1995","indirect migration background","(1c) basic vocational qualification","35","0.561645848624221","0.440082699368782","0.68320899787966"
"Some worries","1995","indirect migration background","(2b) intermediate general qualification","22","","",""
"Some worries","1995","indirect migration background","(2a) intermediate vocational","20","","",""
"Some worries","1995","indirect migration background","(2c_gen) general maturity certificate","11","","",""
"Some worries","1995","indirect migration background","(2c_voc) vocational maturity certificate","5","","",""
"Some worries","1995","indirect migration background","(3a) lower tertiary education","4","","",""
"Some worries","1995","indirect migration background","(3b) higher tertiary education","2","","",""
"No worries","1995","no migration background","(0) in school","","","",""
"No worries","1995","no migration background","(1a) inadequately completed","","","",""
"No worries","1995","no migration background","(1b) general elementary school","","","",""
"No worries","1995","no migration background","(1c) basic vocational qualification","","","",""
"No worries","1995","no migration background","(2b) intermediate general qualification","","","",""
"No worries","1995","no migration background","(2a) intermediate vocational","","","",""
"No worries","1995","no migration background","(2c_gen) general maturity certificate","","","",""
"No worries","1995","no migration background","(2c_voc) vocational maturity certificate","","","",""
"No worries","1995","no migration background","(3a) lower tertiary education","","","",""
"No worries","1995","no migration background","(3b) higher tertiary education","","","",""
"No worries","1995","direct migration background","(0) in school","1","","",""
"No worries","1995","direct migration background","(1a) inadequately completed","59","0.125825991928651","0.095385631121973","0.15626635273533"
"No worries","1995","direct migration background","(1b) general elementary school","64","0.109315685656176","0.0823138958572284","0.136317475455124"
"No worries","1995","direct migration background","(1c) basic vocational qualification","53","0.149059889660783","0.109977361919207","0.188142417402359"
"No worries","1995","direct migration background","(2b) intermediate general qualification","4","","",""
"No worries","1995","direct migration background","(2a) intermediate vocational","2","","",""
"No worries","1995","direct migration background","(2c_gen) general maturity certificate","8","","",""
"No worries","1995","direct migration background","(2c_voc) vocational maturity certificate","13","","",""
"No worries","1995","direct migration background","(3a) lower tertiary education","1","","",""
"No worries","1995","direct migration background","(3b) higher tertiary education","3","","",""
"No worries","1995","indirect migration background","(0) in school","2","","",""
"No worries","1995","indirect migration background","(1a) inadequately completed","1","","",""
"No worries","1995","indirect migration background","(1b) general elementary school","15","","",""
"No worries","1995","indirect migration background","(1c) basic vocational qualification","6","","",""
"No worries","1995","indirect migration background","(2b) intermediate general qualification","4","","",""
"No worries","1995","indirect migration background","(2a) intermediate vocational","2","","",""
"No worries","1995","indirect migration background","(2c_gen) general maturity certificate","5","","",""
"No worries","1995","indirect migration background","(2c_voc) vocational maturity certificate","3","","",""
"No worries","1995","indirect migration background","(3a) lower tertiary education","1","","",""
"No worries","1995","indirect migration background","(3b) higher tertiary education","","","",""
"Big worries","1996","no migration background","(0) in school","48","0.242314056799527","0.182631225805774","0.301996887793279"
"Big worries","1996","no migration background","(1a) inadequately completed","26","","",""
"Big worries","1996","no migration background","(1b) general elementary school","349","0.327101457136254","0.299915094093442","0.354287820179066"
"Big worries","1996","no migration background","(1c) basic vocational qualification","1010","0.318335976205117","0.30223125529804","0.334440697112193"
"Big worries","1996","no migration background","(2b) intermediate general qualification","101","0.278668380398336","0.232290360939753","0.32504639985692"
"Big worries","1996","no migration background","(2a) intermediate vocational","644","0.260298025403979","0.242897987940441","0.277698062867518"
"Big worries","1996","no migration background","(2c_gen) general maturity certificate","65","0.300244918868971","0.243875689666814","0.356614148071128"
"Big worries","1996","no migration background","(2c_voc) vocational maturity certificate","100","0.252208074449678","0.210675072281379","0.293741076617977"
"Big worries","1996","no migration background","(3a) lower tertiary education","176","0.216939313991309","0.188590367910758","0.245288260071861"
"Big worries","1996","no migration background","(3b) higher tertiary education","157","0.203036597495976","0.173994986772844","0.232078208219109"
"Big worries","1996","direct migration background","(0) in school","9","","",""
"Big worries","1996","direct migration background","(1a) inadequately completed","190","0.449434220801668","0.40446277627559","0.494405665327746"
"Big worries","1996","direct migration background","(1b) general elementary school","274","0.407742025136004","0.370833836507924","0.444650213764084"
"Big worries","1996","direct migration background","(1c) basic vocational qualification","224","0.322426359281758","0.286685998909698","0.358166719653817"
"Big worries","1996","direct migration background","(2b) intermediate general qualification","16","","",""
"Big worries","1996","direct migration background","(2a) intermediate vocational","30","0.28192052843324","0.196668286601574","0.367172770264906"
"Big worries","1996","direct migration background","(2c_gen) general maturity certificate","46","0.32266962224005","0.242917831647415","0.402421412832684"
"Big worries","1996","direct migration background","(2c_voc) vocational maturity certificate","55","0.338213354940759","0.265584589089238","0.41084212079228"
"Big worries","1996","direct migration background","(3a) lower tertiary education","8","","",""
"Big worries","1996","direct migration background","(3b) higher tertiary education","37","0.29097506313129","0.21463767838412","0.367312447878461"
"Big worries","1996","indirect migration background","(0) in school","22","","",""
"Big worries","1996","indirect migration background","(1a) inadequately completed","2","","",""
