"plj0589","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Rarely ","2013","66 and older","no degree/no degree yet","","","",""
"Never","2013","16-34 y.","lower secondary degree","414","0.45226618924035","0.419419194997821","0.485113183482879"
"Never","2013","16-34 y.","secondary school degree","861","0.54177374244258","0.51722135019798","0.566326134687181"
"Never","2013","16-34 y.","college entrance qualification","1104","0.630183419617719","0.607800718770185","0.652566120465253"
"Never","2013","16-34 y.","Other degree","94","0.376476598941559","0.315808495197886","0.437144702685232"
"Never","2013","16-34 y.","no degree/no degree yet","300","0.574737937278758","0.533458331152232","0.616017543405284"
"Never","2013","35-65 y.","lower secondary degree","1903","0.534659890328066","0.518306987226937","0.551012793429195"
"Never","2013","35-65 y.","secondary school degree","3037","0.53928705081345","0.525867580871612","0.552706520755288"
"Never","2013","35-65 y.","college entrance qualification","3011","0.628170523901756","0.614270592090381","0.64207045571313"
"Never","2013","35-65 y.","Other degree","539","0.485613906752994","0.456132125377846","0.515095688128143"
"Never","2013","35-65 y.","no degree/no degree yet","62","0.293983425218468","0.228510689161962","0.359456161274974"
"Never","2013","66 and older","lower secondary degree","1602","0.587900351320036","0.569202269861928","0.606598432778145"
"Never","2013","66 and older","secondary school degree","616","0.582519155551385","0.552015308346154","0.613023002756617"
"Never","2013","66 and older","college entrance qualification","654","0.618552613686134","0.587873656570218","0.64923157080205"
"Never","2013","66 and older","Other degree","136","0.554472765003117","0.493349228900879","0.615596301105354"
"Never","2013","66 and older","no degree/no degree yet","38","0.51973552583424","0.404333541713214","0.635137509955266"
"Very often","2014","16-34 y.","lower secondary degree","","","",""
"Very often","2014","16-34 y.","secondary school degree","","","",""
"Very often","2014","16-34 y.","college entrance qualification","","","",""
"Very often","2014","16-34 y.","Other degree","","","",""
"Very often","2014","16-34 y.","no degree/no degree yet","","","",""
"Very often","2014","35-65 y.","lower secondary degree","","","",""
"Very often","2014","35-65 y.","secondary school degree","","","",""
"Very often","2014","35-65 y.","college entrance qualification","","","",""
"Very often","2014","35-65 y.","Other degree","","","",""
"Very often","2014","35-65 y.","no degree/no degree yet","","","",""
"Very often","2014","66 and older","lower secondary degree","","","",""
"Very often","2014","66 and older","secondary school degree","","","",""
"Very often","2014","66 and older","college entrance qualification","","","",""
"Very often","2014","66 and older","Other degree","","","",""
"Very often","2014","66 and older","no degree/no degree yet","","","",""
"Often","2014","16-34 y.","lower secondary degree","","","",""
"Often","2014","16-34 y.","secondary school degree","","","",""
"Often","2014","16-34 y.","college entrance qualification","","","",""
"Often","2014","16-34 y.","Other degree","","","",""
"Often","2014","16-34 y.","no degree/no degree yet","","","",""
"Often","2014","35-65 y.","lower secondary degree","","","",""
"Often","2014","35-65 y.","secondary school degree","","","",""
"Often","2014","35-65 y.","college entrance qualification","","","",""
"Often","2014","35-65 y.","Other degree","","","",""
"Often","2014","35-65 y.","no degree/no degree yet","","","",""
"Often","2014","66 and older","lower secondary degree","","","",""
"Often","2014","66 and older","secondary school degree","","","",""
"Often","2014","66 and older","college entrance qualification","","","",""
"Often","2014","66 and older","Other degree","","","",""
"Often","2014","66 and older","no degree/no degree yet","","","",""
"Sometimes","2014","16-34 y.","lower secondary degree","","","",""
"Sometimes","2014","16-34 y.","secondary school degree","","","",""
"Sometimes","2014","16-34 y.","college entrance qualification","","","",""
"Sometimes","2014","16-34 y.","Other degree","","","",""
"Sometimes","2014","16-34 y.","no degree/no degree yet","","","",""
"Sometimes","2014","35-65 y.","lower secondary degree","","","",""
"Sometimes","2014","35-65 y.","secondary school degree","","","",""
"Sometimes","2014","35-65 y.","college entrance qualification","","","",""
"Sometimes","2014","35-65 y.","Other degree","","","",""
"Sometimes","2014","35-65 y.","no degree/no degree yet","","","",""
"Sometimes","2014","66 and older","lower secondary degree","","","",""
"Sometimes","2014","66 and older","secondary school degree","","","",""
"Sometimes","2014","66 and older","college entrance qualification","","","",""
"Sometimes","2014","66 and older","Other degree","","","",""
"Sometimes","2014","66 and older","no degree/no degree yet","","","",""
"Rarely ","2014","16-34 y.","lower secondary degree","","","",""
"Rarely ","2014","16-34 y.","secondary school degree","","","",""
"Rarely ","2014","16-34 y.","college entrance qualification","","","",""
"Rarely ","2014","16-34 y.","Other degree","","","",""
"Rarely ","2014","16-34 y.","no degree/no degree yet","","","",""
"Rarely ","2014","35-65 y.","lower secondary degree","","","",""
"Rarely ","2014","35-65 y.","secondary school degree","","","",""
"Rarely ","2014","35-65 y.","college entrance qualification","","","",""
"Rarely ","2014","35-65 y.","Other degree","","","",""
"Rarely ","2014","35-65 y.","no degree/no degree yet","","","",""
"Rarely ","2014","66 and older","lower secondary degree","","","",""
"Rarely ","2014","66 and older","secondary school degree","","","",""
"Rarely ","2014","66 and older","college entrance qualification","","","",""
"Rarely ","2014","66 and older","Other degree","","","",""
"Rarely ","2014","66 and older","no degree/no degree yet","","","",""
"Never","2014","16-34 y.","lower secondary degree","","","",""
"Never","2014","16-34 y.","secondary school degree","","","",""
"Never","2014","16-34 y.","college entrance qualification","","","",""
"Never","2014","16-34 y.","Other degree","","","",""
"Never","2014","16-34 y.","no degree/no degree yet","","","",""
"Never","2014","35-65 y.","lower secondary degree","","","",""
"Never","2014","35-65 y.","secondary school degree","","","",""
"Never","2014","35-65 y.","college entrance qualification","","","",""
"Never","2014","35-65 y.","Other degree","","","",""
"Never","2014","35-65 y.","no degree/no degree yet","","","",""
"Never","2014","66 and older","lower secondary degree","","","",""
"Never","2014","66 and older","secondary school degree","","","",""
"Never","2014","66 and older","college entrance qualification","","","",""
"Never","2014","66 and older","Other degree","","","",""
"Never","2014","66 and older","no degree/no degree yet","","","",""
"Very often","2015","16-34 y.","lower secondary degree","","","",""
"Very often","2015","16-34 y.","secondary school degree","","","",""
"Very often","2015","16-34 y.","college entrance qualification","","","",""
"Very often","2015","16-34 y.","Other degree","","","",""
"Very often","2015","16-34 y.","no degree/no degree yet","","","",""
"Very often","2015","35-65 y.","lower secondary degree","","","",""
"Very often","2015","35-65 y.","secondary school degree","","","",""
"Very often","2015","35-65 y.","college entrance qualification","","","",""
"Very often","2015","35-65 y.","Other degree","","","",""
"Very often","2015","35-65 y.","no degree/no degree yet","","","",""
"Very often","2015","66 and older","lower secondary degree","","","",""
"Very often","2015","66 and older","secondary school degree","","","",""
"Very often","2015","66 and older","college entrance qualification","","","",""
"Very often","2015","66 and older","Other degree","","","",""
"Very often","2015","66 and older","no degree/no degree yet","","","",""
"Often","2015","16-34 y.","lower secondary degree","","","",""
"Often","2015","16-34 y.","secondary school degree","","","",""
"Often","2015","16-34 y.","college entrance qualification","","","",""
"Often","2015","16-34 y.","Other degree","","","",""
"Often","2015","16-34 y.","no degree/no degree yet","","","",""
"Often","2015","35-65 y.","lower secondary degree","","","",""
"Often","2015","35-65 y.","secondary school degree","","","",""
"Often","2015","35-65 y.","college entrance qualification","","","",""
"Often","2015","35-65 y.","Other degree","","","",""
"Often","2015","35-65 y.","no degree/no degree yet","","","",""
"Often","2015","66 and older","lower secondary degree","","","",""
"Often","2015","66 and older","secondary school degree","","","",""
"Often","2015","66 and older","college entrance qualification","","","",""
"Often","2015","66 and older","Other degree","","","",""
"Often","2015","66 and older","no degree/no degree yet","","","",""
"Sometimes","2015","16-34 y.","lower secondary degree","","","",""
"Sometimes","2015","16-34 y.","secondary school degree","","","",""
"Sometimes","2015","16-34 y.","college entrance qualification","","","",""
"Sometimes","2015","16-34 y.","Other degree","","","",""
"Sometimes","2015","16-34 y.","no degree/no degree yet","","","",""
"Sometimes","2015","35-65 y.","lower secondary degree","","","",""
"Sometimes","2015","35-65 y.","secondary school degree","","","",""
"Sometimes","2015","35-65 y.","college entrance qualification","","","",""
"Sometimes","2015","35-65 y.","Other degree","","","",""
"Sometimes","2015","35-65 y.","no degree/no degree yet","","","",""
"Sometimes","2015","66 and older","lower secondary degree","","","",""
"Sometimes","2015","66 and older","secondary school degree","","","",""
"Sometimes","2015","66 and older","college entrance qualification","","","",""
"Sometimes","2015","66 and older","Other degree","","","",""
"Sometimes","2015","66 and older","no degree/no degree yet","","","",""
"Rarely ","2015","16-34 y.","lower secondary degree","","","",""
"Rarely ","2015","16-34 y.","secondary school degree","","","",""
"Rarely ","2015","16-34 y.","college entrance qualification","","","",""
"Rarely ","2015","16-34 y.","Other degree","","","",""
"Rarely ","2015","16-34 y.","no degree/no degree yet","","","",""
"Rarely ","2015","35-65 y.","lower secondary degree","","","",""
"Rarely ","2015","35-65 y.","secondary school degree","","","",""
"Rarely ","2015","35-65 y.","college entrance qualification","","","",""
"Rarely ","2015","35-65 y.","Other degree","","","",""
"Rarely ","2015","35-65 y.","no degree/no degree yet","","","",""
"Rarely ","2015","66 and older","lower secondary degree","","","",""
"Rarely ","2015","66 and older","secondary school degree","","","",""
"Rarely ","2015","66 and older","college entrance qualification","","","",""
"Rarely ","2015","66 and older","Other degree","","","",""
"Rarely ","2015","66 and older","no degree/no degree yet","","","",""
"Never","2015","16-34 y.","lower secondary degree","","","",""
"Never","2015","16-34 y.","secondary school degree","","","",""
"Never","2015","16-34 y.","college entrance qualification","","","",""
"Never","2015","16-34 y.","Other degree","","","",""
"Never","2015","16-34 y.","no degree/no degree yet","","","",""
"Never","2015","35-65 y.","lower secondary degree","","","",""
"Never","2015","35-65 y.","secondary school degree","","","",""
"Never","2015","35-65 y.","college entrance qualification","","","",""
"Never","2015","35-65 y.","Other degree","","","",""
"Never","2015","35-65 y.","no degree/no degree yet","","","",""
"Never","2015","66 and older","lower secondary degree","","","",""
"Never","2015","66 and older","secondary school degree","","","",""
"Never","2015","66 and older","college entrance qualification","","","",""
"Never","2015","66 and older","Other degree","","","",""
"Never","2015","66 and older","no degree/no degree yet","","","",""
"Very often","2016","16-34 y.","lower secondary degree","","","",""
"Very often","2016","16-34 y.","secondary school degree","","","",""
"Very often","2016","16-34 y.","college entrance qualification","","","",""
"Very often","2016","16-34 y.","Other degree","85","0.0667435651592838","0.0531870583668589","0.0803000719517087"
"Very often","2016","16-34 y.","no degree/no degree yet","73","0.112595802048766","0.0920919933549099","0.133099610742622"
"Very often","2016","35-65 y.","lower secondary degree","","","",""
"Very often","2016","35-65 y.","secondary school degree","","","",""
"Very often","2016","35-65 y.","college entrance qualification","","","",""
"Very often","2016","35-65 y.","Other degree","71","0.0997956378562059","0.081134522415652","0.11845675329676"
"Very often","2016","35-65 y.","no degree/no degree yet","56","0.119446458284153","0.0944374566678109","0.144455459900494"
"Very often","2016","66 and older","lower secondary degree","","","",""
"Very often","2016","66 and older","secondary school degree","","","",""
"Very often","2016","66 and older","college entrance qualification","","","",""
"Very often","2016","66 and older","Other degree","","","",""
"Very often","2016","66 and older","no degree/no degree yet","","","",""
"Often","2016","16-34 y.","lower secondary degree","","","",""
"Often","2016","16-34 y.","secondary school degree","","","",""
"Often","2016","16-34 y.","college entrance qualification","","","",""
"Often","2016","16-34 y.","Other degree","161","0.158628753722283","0.138784837356421","0.178472670088145"
"Often","2016","16-34 y.","no degree/no degree yet","131","0.205898631014256","0.179669892458152","0.232127369570361"
"Often","2016","35-65 y.","lower secondary degree","","","",""
"Often","2016","35-65 y.","secondary school degree","","","",""
"Often","2016","35-65 y.","college entrance qualification","","","",""
"Often","2016","35-65 y.","Other degree","121","0.156765740351265","0.134129152468061","0.179402328234468"
"Often","2016","35-65 y.","no degree/no degree yet","103","0.177478793028424","0.148015680981182","0.206941905075666"
"Often","2016","66 and older","lower secondary degree","","","",""
"Often","2016","66 and older","secondary school degree","","","",""
"Often","2016","66 and older","college entrance qualification","","","",""
"Often","2016","66 and older","Other degree","","","",""
"Often","2016","66 and older","no degree/no degree yet","","","",""
"Sometimes","2016","16-34 y.","lower secondary degree","","","",""
"Sometimes","2016","16-34 y.","secondary school degree","","","",""
"Sometimes","2016","16-34 y.","college entrance qualification","","","",""
"Sometimes","2016","16-34 y.","Other degree","284","0.209162774387366","0.187071114534857","0.231254434239875"
"Sometimes","2016","16-34 y.","no degree/no degree yet","226","0.244085475843836","0.216222980037909","0.271947971649762"
"Sometimes","2016","35-65 y.","lower secondary degree","","","",""
"Sometimes","2016","35-65 y.","secondary school degree","","","",""
"Sometimes","2016","35-65 y.","college entrance qualification","","","",""
"Sometimes","2016","35-65 y.","Other degree","222","0.241789811775699","0.215131964822434","0.268447658728963"
"Sometimes","2016","35-65 y.","no degree/no degree yet","146","0.267308713936326","0.233181651776732","0.30143577609592"
"Sometimes","2016","66 and older","lower secondary degree","","","",""
"Sometimes","2016","66 and older","secondary school degree","","","",""
"Sometimes","2016","66 and older","college entrance qualification","","","",""
"Sometimes","2016","66 and older","Other degree","","","",""
"Sometimes","2016","66 and older","no degree/no degree yet","","","",""
"Rarely ","2016","16-34 y.","lower secondary degree","","","",""
"Rarely ","2016","16-34 y.","secondary school degree","","","",""
"Rarely ","2016","16-34 y.","college entrance qualification","","","",""
"Rarely ","2016","16-34 y.","Other degree","238","0.192320118553032","0.170912192769182","0.213728044336883"
"Rarely ","2016","16-34 y.","no degree/no degree yet","152","0.17392474134316","0.149337874293086","0.198511608393235"
"Rarely ","2016","35-65 y.","lower secondary degree","","","",""
"Rarely ","2016","35-65 y.","secondary school degree","","","",""
"Rarely ","2016","35-65 y.","college entrance qualification","","","",""
"Rarely ","2016","35-65 y.","Other degree","182","0.167314833010414","0.144075754661188","0.19055391135964"
"Rarely ","2016","35-65 y.","no degree/no degree yet","109","0.133956210459195","0.107690860940854","0.160221559977536"
"Rarely ","2016","66 and older","lower secondary degree","","","",""
"Rarely ","2016","66 and older","secondary school degree","","","",""
"Rarely ","2016","66 and older","college entrance qualification","","","",""
"Rarely ","2016","66 and older","Other degree","","","",""
"Rarely ","2016","66 and older","no degree/no degree yet","","","",""
"Never","2016","16-34 y.","lower secondary degree","","","",""
"Never","2016","16-34 y.","secondary school degree","","","",""
"Never","2016","16-34 y.","college entrance qualification","","","",""
"Never","2016","16-34 y.","Other degree","534","0.373144788178034","0.346874495610957","0.399415080745112"
"Never","2016","16-34 y.","no degree/no degree yet","331","0.263495349749982","0.234920304524193","0.29207039497577"
"Never","2016","35-65 y.","lower secondary degree","","","",""
"Never","2016","35-65 y.","secondary school degree","","","",""
"Never","2016","35-65 y.","college entrance qualification","","","",""
"Never","2016","35-65 y.","Other degree","395","0.334333977006417","0.304962234238044","0.36370571977479"
"Never","2016","35-65 y.","no degree/no degree yet","232","0.301809824291903","0.266411281442158","0.337208367141647"
"Never","2016","66 and older","lower secondary degree","","","",""
"Never","2016","66 and older","secondary school degree","","","",""
"Never","2016","66 and older","college entrance qualification","","","",""
"Never","2016","66 and older","Other degree","","","",""
"Never","2016","66 and older","no degree/no degree yet","","","",""
"Very often","2017","16-34 y.","lower secondary degree","","","",""
"Very often","2017","16-34 y.","secondary school degree","","","",""
"Very often","2017","16-34 y.","college entrance qualification","","","",""
"Very often","2017","16-34 y.","Other degree","63","0.0260242755190841","0.0180389621689338","0.0340095888692345"
"Very often","2017","16-34 y.","no degree/no degree yet","69","0.0237608886385135","0.0154976123090691","0.0320241649679578"
"Very often","2017","35-65 y.","lower secondary degree","51","0.0159845502116373","0.0114503628017082","0.0205187376215664"
"Very often","2017","35-65 y.","secondary school degree","47","0.0133522419638768","0.0101647581817325","0.0165397257460212"
"Very often","2017","35-65 y.","college entrance qualification","","","",""
"Very often","2017","35-65 y.","Other degree","84","0.0206795157579596","0.0153067079199093","0.02605232359601"
"Very often","2017","35-65 y.","no degree/no degree yet","47","0.0317488667588107","0.0193969108776999","0.0441008226399216"
"Very often","2017","66 and older","lower secondary degree","","","",""
"Very often","2017","66 and older","secondary school degree","","","",""
"Very often","2017","66 and older","college entrance qualification","","","",""
"Very often","2017","66 and older","Other degree","","","",""
"Very often","2017","66 and older","no degree/no degree yet","","","",""
"Often","2017","16-34 y.","lower secondary degree","58","0.0565592055118757","0.04078696246106","0.0723314485626914"
"Often","2017","16-34 y.","secondary school degree","71","0.0643109992356641","0.0516234055545436","0.0769985929167847"
"Often","2017","16-34 y.","college entrance qualification","53","0.017276781025961","0.0118020136758782","0.0227515483760438"
"Often","2017","16-34 y.","Other degree","143","0.0602495148366187","0.0483148114807917","0.0721842181924457"
"Often","2017","16-34 y.","no degree/no degree yet","139","0.0805423862394985","0.0657778116540068","0.0953069608249902"
"Often","2017","35-65 y.","lower secondary degree","147","0.0477390947545834","0.0400307103305778","0.0554474791785891"
"Often","2017","35-65 y.","secondary school degree","164","0.0288549945221135","0.0242061785052535","0.0335038105389734"
"Often","2017","35-65 y.","college entrance qualification","88","0.0159715287968961","0.0123897463308095","0.0195533112629827"
"Often","2017","35-65 y.","Other degree","186","0.071737814616301","0.0619951420497945","0.0814804871828075"
"Often","2017","35-65 y.","no degree/no degree yet","114","0.131463529996759","0.107658195673857","0.15526886431966"
"Often","2017","66 and older","lower secondary degree","75","0.0349414169533795","0.0274756036688926","0.0424072302378663"
"Often","2017","66 and older","secondary school degree","","","",""
"Often","2017","66 and older","college entrance qualification","","","",""
"Often","2017","66 and older","Other degree","","","",""
"Often","2017","66 and older","no degree/no degree yet","","","",""
"Sometimes","2017","16-34 y.","lower secondary degree","150","0.187514658740435","0.16086388242312","0.21416543505775"
"Sometimes","2017","16-34 y.","secondary school degree","166","0.10746237382925","0.091444223959213","0.123480523699287"
"Sometimes","2017","16-34 y.","college entrance qualification","195","0.0740472171370925","0.0630453236312206","0.0850491106429644"
"Sometimes","2017","16-34 y.","Other degree","306","0.173395218334794","0.154406480979191","0.192383955690398"
"Sometimes","2017","16-34 y.","no degree/no degree yet","272","0.159297485206968","0.139442550267043","0.179152420146894"
"Sometimes","2017","35-65 y.","lower secondary degree","349","0.114682745392165","0.103162895959918","0.126202594824411"
"Sometimes","2017","35-65 y.","secondary school degree","445","0.0871673007944318","0.079333685972203","0.0950009156166606"
"Sometimes","2017","35-65 y.","college entrance qualification","339","0.0765609949135483","0.0689642066635671","0.0841577831635294"
"Sometimes","2017","35-65 y.","Other degree","465","0.148456862535183","0.135033164569593","0.161880560500773"
"Sometimes","2017","35-65 y.","no degree/no degree yet","150","0.22533853060321","0.195904392899434","0.254772668306987"
"Sometimes","2017","66 and older","lower secondary degree","232","0.119022049706782","0.105856886084633","0.13218721332893"
"Sometimes","2017","66 and older","secondary school degree","82","0.0806840464089486","0.0652166062688886","0.0961514865490086"
"Sometimes","2017","66 and older","college entrance qualification","69","0.0849730308321349","0.0681947329413486","0.101751328722921"
"Sometimes","2017","66 and older","Other degree","47","0.135161789174149","0.0986045951984707","0.171718983149828"
"Sometimes","2017","66 and older","no degree/no degree yet","","","",""
"Rarely ","2017","16-34 y.","lower secondary degree","214","0.293039279602352","0.261961853213583","0.324116705991121"
"Rarely ","2017","16-34 y.","secondary school degree","397","0.290130965331656","0.266658590672058","0.313603339991253"
"Rarely ","2017","16-34 y.","college entrance qualification","577","0.267270916357949","0.248677199562999","0.285864633152899"
"Rarely ","2017","16-34 y.","Other degree","355","0.26461613622333","0.242490601140612","0.286741671306048"
"Rarely ","2017","16-34 y.","no degree/no degree yet","222","0.192184191757925","0.170806646239853","0.213561737275998"
"Rarely ","2017","35-65 y.","lower secondary degree","812","0.262639103344108","0.246729181625443","0.278549025062773"
"Rarely ","2017","35-65 y.","secondary school degree","1406","0.298952796955406","0.286239307677444","0.311666286233368"
"Rarely ","2017","35-65 y.","college entrance qualification","1111","0.234112936211618","0.222014835302415","0.246211037120821"
"Rarely ","2017","35-65 y.","Other degree","708","0.276909678529655","0.260015617907397","0.293803739151914"
"Rarely ","2017","35-65 y.","no degree/no degree yet","167","0.247479173984138","0.21707689070302","0.277881457265256"
"Rarely ","2017","66 and older","lower secondary degree","630","0.266326472933831","0.248354795195728","0.284298150671934"
"Rarely ","2017","66 and older","secondary school degree","319","0.262253999173063","0.237273178484217","0.28723481986191"
"Rarely ","2017","66 and older","college entrance qualification","257","0.223516737386428","0.198449211434475","0.248584263338381"
"Rarely ","2017","66 and older","Other degree","101","0.283804725585026","0.235598404494778","0.332011046675274"
"Rarely ","2017","66 and older","no degree/no degree yet","","","",""
"Never","2017","16-34 y.","lower secondary degree","388","0.440267548358595","0.40637274909763","0.47416234761956"
"Never","2017","16-34 y.","secondary school degree","788","0.532632319590615","0.506826719240797","0.558437919940433"
"Never","2017","16-34 y.","college entrance qualification","1335","0.632378710319887","0.612120195991168","0.652637224648606"
"Never","2017","16-34 y.","Other degree","660","0.475714855086173","0.450666125437267","0.500763584735078"
"Never","2017","16-34 y.","no degree/no degree yet","603","0.544215048157094","0.517193632405038","0.571236463909151"
"Never","2017","35-65 y.","lower secondary degree","1580","0.558954506297507","0.541003937133476","0.576905075461538"
"Never","2017","35-65 y.","secondary school degree","2919","0.571672665764172","0.557930618785692","0.585414712742652"
"Never","2017","35-65 y.","college entrance qualification","3145","0.668190642533314","0.654737720071433","0.681643564995194"
"Never","2017","35-65 y.","Other degree","1252","0.482216128560901","0.463350823538326","0.501081433583475"
"Never","2017","35-65 y.","no degree/no degree yet","296","0.363969898657082","0.330073841795893","0.397865955518271"
"Never","2017","66 and older","lower secondary degree","1368","0.570823555864346","0.550700269333841","0.590946842394851"
"Never","2017","66 and older","secondary school degree","759","0.627703428792154","0.600248900963037","0.655157956621271"
"Never","2017","66 and older","college entrance qualification","716","0.665287619406886","0.636893329761472","0.693681909052301"
"Never","2017","66 and older","Other degree","161","0.51766901099184","0.464240001990222","0.571098019993459"
"Never","2017","66 and older","no degree/no degree yet","35","0.382378020399476","0.28197779956283","0.482778241236123"
"Very often","2018","16-34 y.","lower secondary degree","","","",""
"Very often","2018","16-34 y.","secondary school degree","","","",""
"Very often","2018","16-34 y.","college entrance qualification","","","",""
"Very often","2018","16-34 y.","Other degree","","","",""
"Very often","2018","16-34 y.","no degree/no degree yet","","","",""
"Very often","2018","35-65 y.","lower secondary degree","","","",""
"Very often","2018","35-65 y.","secondary school degree","","","",""
"Very often","2018","35-65 y.","college entrance qualification","","","",""
"Very often","2018","35-65 y.","Other degree","","","",""
"Very often","2018","35-65 y.","no degree/no degree yet","","","",""
"Very often","2018","66 and older","lower secondary degree","","","",""
"Very often","2018","66 and older","secondary school degree","","","",""
"Very often","2018","66 and older","college entrance qualification","","","",""
"Very often","2018","66 and older","Other degree","","","",""
"Very often","2018","66 and older","no degree/no degree yet","","","",""
"Often","2018","16-34 y.","lower secondary degree","","","",""
"Often","2018","16-34 y.","secondary school degree","","","",""
"Often","2018","16-34 y.","college entrance qualification","","","",""
"Often","2018","16-34 y.","Other degree","","","",""
"Often","2018","16-34 y.","no degree/no degree yet","","","",""
"Often","2018","35-65 y.","lower secondary degree","","","",""
