"plj0589","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Sometimes","2013","college entrance qualification","higher education","291","0.0719874781212809","0.0644674192040218","0.07950753703854"
"Sometimes","2013","Other degree","in school","","","",""
"Sometimes","2013","Other degree","inadequately","","","",""
"Sometimes","2013","Other degree","general elemantary","62","0.21606350127942","0.171524311097036","0.260602691461804"
"Sometimes","2013","Other degree","middle vocational","92","0.154306057491456","0.124359956518747","0.184252158464165"
"Sometimes","2013","Other degree","vocational + Abi","37","0.15107056992522","0.104173057137858","0.197968082712583"
"Sometimes","2013","Other degree","higher vocational","","","",""
"Sometimes","2013","Other degree","higher education","55","0.130425391303143","0.0970020174525412","0.163848765153744"
"Sometimes","2013","no degree/no degree yet","in school","30","0.0662190829386699","0.0430632554148413","0.0893749104624984"
"Sometimes","2013","no degree/no degree yet","inadequately","60","0.209938260924983","0.161359937523897","0.258516584326068"
"Sometimes","2013","no degree/no degree yet","general elemantary","","","",""
"Sometimes","2013","no degree/no degree yet","middle vocational","","","",""
"Sometimes","2013","no degree/no degree yet","vocational + Abi","","","",""
"Sometimes","2013","no degree/no degree yet","higher vocational","","","",""
"Sometimes","2013","no degree/no degree yet","higher education","","","",""
"Rarely ","2013","lower secondary degree","in school","","","",""
"Rarely ","2013","lower secondary degree","inadequately","","","",""
"Rarely ","2013","lower secondary degree","general elemantary","426","0.278048054975178","0.255685574197971","0.300410535752385"
"Rarely ","2013","lower secondary degree","middle vocational","1373","0.281565651021026","0.269109056969123","0.294022245072929"
"Rarely ","2013","lower secondary degree","vocational + Abi","","","",""
"Rarely ","2013","lower secondary degree","higher vocational","122","0.29083947081516","0.246554500381757","0.335124441248562"
"Rarely ","2013","lower secondary degree","higher education","45","0.274192753338909","0.204852062346698","0.343533444331119"
"Rarely ","2013","secondary school degree","in school","","","",""
"Rarely ","2013","secondary school degree","inadequately","","","",""
"Rarely ","2013","secondary school degree","general elemantary","184","0.275885979484812","0.243261112324661","0.308510846644964"
"Rarely ","2013","secondary school degree","middle vocational","1579","0.290807549782091","0.279044841958738","0.302570257605444"
"Rarely ","2013","secondary school degree","vocational + Abi","","","",""
"Rarely ","2013","secondary school degree","higher vocational","230","0.342275447459479","0.308363785747316","0.376187109171641"
"Rarely ","2013","secondary school degree","higher education","199","0.312428115510597","0.277306932057334","0.347549298963859"
"Rarely ","2013","college entrance qualification","in school","","","",""
"Rarely ","2013","college entrance qualification","inadequately","","","",""
"Rarely ","2013","college entrance qualification","general elemantary","","","",""
"Rarely ","2013","college entrance qualification","middle vocational","230","0.251702372229271","0.222963026526894","0.280441717931649"
"Rarely ","2013","college entrance qualification","vocational + Abi","412","0.267711551820989","0.245511138440531","0.289911965201446"
"Rarely ","2013","college entrance qualification","higher vocational","136","0.347044407484052","0.303159698602945","0.39092911636516"
"Rarely ","2013","college entrance qualification","higher education","1137","0.257048146026427","0.244333525044217","0.269762767008636"
"Rarely ","2013","Other degree","in school","","","",""
"Rarely ","2013","Other degree","inadequately","","","",""
"Rarely ","2013","Other degree","general elemantary","90","0.23495471142177","0.189072238106097","0.280837184737444"
"Rarely ","2013","Other degree","middle vocational","159","0.252639238948433","0.216618075551944","0.288660402344923"
"Rarely ","2013","Other degree","vocational + Abi","64","0.262014227633662","0.204429076139095","0.319599379128228"
"Rarely ","2013","Other degree","higher vocational","","","",""
"Rarely ","2013","Other degree","higher education","113","0.32775409357709","0.281168253338783","0.374339933815397"
"Rarely ","2013","no degree/no degree yet","in school","128","0.26163854157564","0.220709497908306","0.302567585242974"
"Rarely ","2013","no degree/no degree yet","inadequately","80","0.291248294204181","0.237055073396749","0.345441515011612"
"Rarely ","2013","no degree/no degree yet","general elemantary","","","",""
"Rarely ","2013","no degree/no degree yet","middle vocational","","","",""
"Rarely ","2013","no degree/no degree yet","vocational + Abi","","","",""
"Rarely ","2013","no degree/no degree yet","higher vocational","","","",""
"Rarely ","2013","no degree/no degree yet","higher education","","","",""
"Never","2013","lower secondary degree","in school","","","",""
"Never","2013","lower secondary degree","inadequately","","","",""
"Never","2013","lower secondary degree","general elemantary","763","0.499131362125513","0.474175346256358","0.524087377994668"
"Never","2013","lower secondary degree","middle vocational","2827","0.561879026491458","0.548137519487059","0.575620533495857"
"Never","2013","lower secondary degree","vocational + Abi","","","",""
"Never","2013","lower secondary degree","higher vocational","239","0.613689121427903","0.566210282501856","0.661167960353949"
"Never","2013","lower secondary degree","higher education","88","0.567472105675627","0.490465346136335","0.644478865214918"
"Never","2013","secondary school degree","in school","","","",""
"Never","2013","secondary school degree","inadequately","","","",""
"Never","2013","secondary school degree","general elemantary","394","0.521805108430063","0.485343393768795","0.558266823091331"
"Never","2013","secondary school degree","middle vocational","3295","0.558736493360713","0.545875487265512","0.571597499455913"
"Never","2013","secondary school degree","vocational + Abi","","","",""
"Never","2013","secondary school degree","higher vocational","419","0.499683919953298","0.463947660851237","0.535420179055359"
"Never","2013","secondary school degree","higher education","401","0.545280413166005","0.507547806200766","0.583013020131245"
"Never","2013","college entrance qualification","in school","","","",""
"Never","2013","college entrance qualification","inadequately","","","",""
"Never","2013","college entrance qualification","general elemantary","","","",""
"Never","2013","college entrance qualification","middle vocational","559","0.64285417755343","0.611123813097924","0.674584542008936"
"Never","2013","college entrance qualification","vocational + Abi","915","0.600707884938907","0.576151555716721","0.625264214161093"
"Never","2013","college entrance qualification","higher vocational","271","0.520233695203446","0.47417697750932","0.566290412897572"
"Never","2013","college entrance qualification","higher education","3024","0.645061175482216","0.631139450493464","0.658982900470969"
"Never","2013","Other degree","in school","","","",""
"Never","2013","Other degree","inadequately","","","",""
"Never","2013","Other degree","general elemantary","154","0.497737985700041","0.443628085971606","0.551847885428476"
"Never","2013","Other degree","middle vocational","267","0.502570076116536","0.461121801754154","0.544018350478919"
"Never","2013","Other degree","vocational + Abi","109","0.53728919417888","0.471993738674377","0.602584649683382"
"Never","2013","Other degree","higher vocational","","","",""
"Never","2013","Other degree","higher education","193","0.479492828470228","0.429911266492164","0.529074390448291"
"Never","2013","no degree/no degree yet","in school","268","0.617437983274595","0.572180143209249","0.662695823339941"
"Never","2013","no degree/no degree yet","inadequately","79","0.349471840722861","0.292598943464531","0.406344737981191"
"Never","2013","no degree/no degree yet","general elemantary","","","",""
"Never","2013","no degree/no degree yet","middle vocational","46","0.462446549457407","0.357678209328237","0.567214889586577"
"Never","2013","no degree/no degree yet","vocational + Abi","","","",""
"Never","2013","no degree/no degree yet","higher vocational","","","",""
"Never","2013","no degree/no degree yet","higher education","","","",""
"Very often","2014","lower secondary degree","in school","","","",""
"Very often","2014","lower secondary degree","inadequately","","","",""
"Very often","2014","lower secondary degree","general elemantary","","","",""
"Very often","2014","lower secondary degree","middle vocational","","","",""
"Very often","2014","lower secondary degree","vocational + Abi","","","",""
"Very often","2014","lower secondary degree","higher vocational","","","",""
"Very often","2014","lower secondary degree","higher education","","","",""
"Very often","2014","secondary school degree","in school","","","",""
"Very often","2014","secondary school degree","inadequately","","","",""
"Very often","2014","secondary school degree","general elemantary","","","",""
"Very often","2014","secondary school degree","middle vocational","","","",""
"Very often","2014","secondary school degree","vocational + Abi","","","",""
"Very often","2014","secondary school degree","higher vocational","","","",""
"Very often","2014","secondary school degree","higher education","","","",""
"Very often","2014","college entrance qualification","in school","","","",""
"Very often","2014","college entrance qualification","inadequately","","","",""
"Very often","2014","college entrance qualification","general elemantary","","","",""
"Very often","2014","college entrance qualification","middle vocational","","","",""
"Very often","2014","college entrance qualification","vocational + Abi","","","",""
"Very often","2014","college entrance qualification","higher vocational","","","",""
"Very often","2014","college entrance qualification","higher education","","","",""
"Very often","2014","Other degree","in school","","","",""
"Very often","2014","Other degree","inadequately","","","",""
"Very often","2014","Other degree","general elemantary","","","",""
"Very often","2014","Other degree","middle vocational","","","",""
"Very often","2014","Other degree","vocational + Abi","","","",""
"Very often","2014","Other degree","higher vocational","","","",""
"Very often","2014","Other degree","higher education","","","",""
"Very often","2014","no degree/no degree yet","in school","","","",""
"Very often","2014","no degree/no degree yet","inadequately","","","",""
"Very often","2014","no degree/no degree yet","general elemantary","","","",""
"Very often","2014","no degree/no degree yet","middle vocational","","","",""
"Very often","2014","no degree/no degree yet","vocational + Abi","","","",""
"Very often","2014","no degree/no degree yet","higher vocational","","","",""
"Very often","2014","no degree/no degree yet","higher education","","","",""
"Often","2014","lower secondary degree","in school","","","",""
"Often","2014","lower secondary degree","inadequately","","","",""
"Often","2014","lower secondary degree","general elemantary","","","",""
"Often","2014","lower secondary degree","middle vocational","","","",""
"Often","2014","lower secondary degree","vocational + Abi","","","",""
"Often","2014","lower secondary degree","higher vocational","","","",""
"Often","2014","lower secondary degree","higher education","","","",""
"Often","2014","secondary school degree","in school","","","",""
"Often","2014","secondary school degree","inadequately","","","",""
"Often","2014","secondary school degree","general elemantary","","","",""
"Often","2014","secondary school degree","middle vocational","","","",""
"Often","2014","secondary school degree","vocational + Abi","","","",""
"Often","2014","secondary school degree","higher vocational","","","",""
"Often","2014","secondary school degree","higher education","","","",""
"Often","2014","college entrance qualification","in school","","","",""
"Often","2014","college entrance qualification","inadequately","","","",""
"Often","2014","college entrance qualification","general elemantary","","","",""
"Often","2014","college entrance qualification","middle vocational","","","",""
"Often","2014","college entrance qualification","vocational + Abi","","","",""
"Often","2014","college entrance qualification","higher vocational","","","",""
"Often","2014","college entrance qualification","higher education","","","",""
"Often","2014","Other degree","in school","","","",""
"Often","2014","Other degree","inadequately","","","",""
"Often","2014","Other degree","general elemantary","","","",""
"Often","2014","Other degree","middle vocational","","","",""
"Often","2014","Other degree","vocational + Abi","","","",""
"Often","2014","Other degree","higher vocational","","","",""
"Often","2014","Other degree","higher education","","","",""
"Often","2014","no degree/no degree yet","in school","","","",""
"Often","2014","no degree/no degree yet","inadequately","","","",""
"Often","2014","no degree/no degree yet","general elemantary","","","",""
"Often","2014","no degree/no degree yet","middle vocational","","","",""
"Often","2014","no degree/no degree yet","vocational + Abi","","","",""
"Often","2014","no degree/no degree yet","higher vocational","","","",""
"Often","2014","no degree/no degree yet","higher education","","","",""
"Sometimes","2014","lower secondary degree","in school","","","",""
"Sometimes","2014","lower secondary degree","inadequately","","","",""
"Sometimes","2014","lower secondary degree","general elemantary","","","",""
"Sometimes","2014","lower secondary degree","middle vocational","","","",""
"Sometimes","2014","lower secondary degree","vocational + Abi","","","",""
"Sometimes","2014","lower secondary degree","higher vocational","","","",""
"Sometimes","2014","lower secondary degree","higher education","","","",""
"Sometimes","2014","secondary school degree","in school","","","",""
"Sometimes","2014","secondary school degree","inadequately","","","",""
"Sometimes","2014","secondary school degree","general elemantary","","","",""
"Sometimes","2014","secondary school degree","middle vocational","","","",""
"Sometimes","2014","secondary school degree","vocational + Abi","","","",""
"Sometimes","2014","secondary school degree","higher vocational","","","",""
"Sometimes","2014","secondary school degree","higher education","","","",""
"Sometimes","2014","college entrance qualification","in school","","","",""
"Sometimes","2014","college entrance qualification","inadequately","","","",""
"Sometimes","2014","college entrance qualification","general elemantary","","","",""
"Sometimes","2014","college entrance qualification","middle vocational","","","",""
"Sometimes","2014","college entrance qualification","vocational + Abi","","","",""
"Sometimes","2014","college entrance qualification","higher vocational","","","",""
"Sometimes","2014","college entrance qualification","higher education","","","",""
"Sometimes","2014","Other degree","in school","","","",""
"Sometimes","2014","Other degree","inadequately","","","",""
"Sometimes","2014","Other degree","general elemantary","","","",""
"Sometimes","2014","Other degree","middle vocational","","","",""
"Sometimes","2014","Other degree","vocational + Abi","","","",""
"Sometimes","2014","Other degree","higher vocational","","","",""
"Sometimes","2014","Other degree","higher education","","","",""
"Sometimes","2014","no degree/no degree yet","in school","","","",""
"Sometimes","2014","no degree/no degree yet","inadequately","","","",""
"Sometimes","2014","no degree/no degree yet","general elemantary","","","",""
"Sometimes","2014","no degree/no degree yet","middle vocational","","","",""
"Sometimes","2014","no degree/no degree yet","vocational + Abi","","","",""
"Sometimes","2014","no degree/no degree yet","higher vocational","","","",""
"Sometimes","2014","no degree/no degree yet","higher education","","","",""
"Rarely ","2014","lower secondary degree","in school","","","",""
"Rarely ","2014","lower secondary degree","inadequately","","","",""
"Rarely ","2014","lower secondary degree","general elemantary","","","",""
"Rarely ","2014","lower secondary degree","middle vocational","","","",""
"Rarely ","2014","lower secondary degree","vocational + Abi","","","",""
"Rarely ","2014","lower secondary degree","higher vocational","","","",""
"Rarely ","2014","lower secondary degree","higher education","","","",""
"Rarely ","2014","secondary school degree","in school","","","",""
"Rarely ","2014","secondary school degree","inadequately","","","",""
"Rarely ","2014","secondary school degree","general elemantary","","","",""
"Rarely ","2014","secondary school degree","middle vocational","","","",""
"Rarely ","2014","secondary school degree","vocational + Abi","","","",""
"Rarely ","2014","secondary school degree","higher vocational","","","",""
"Rarely ","2014","secondary school degree","higher education","","","",""
"Rarely ","2014","college entrance qualification","in school","","","",""
"Rarely ","2014","college entrance qualification","inadequately","","","",""
"Rarely ","2014","college entrance qualification","general elemantary","","","",""
"Rarely ","2014","college entrance qualification","middle vocational","","","",""
"Rarely ","2014","college entrance qualification","vocational + Abi","","","",""
"Rarely ","2014","college entrance qualification","higher vocational","","","",""
"Rarely ","2014","college entrance qualification","higher education","","","",""
"Rarely ","2014","Other degree","in school","","","",""
"Rarely ","2014","Other degree","inadequately","","","",""
"Rarely ","2014","Other degree","general elemantary","","","",""
"Rarely ","2014","Other degree","middle vocational","","","",""
"Rarely ","2014","Other degree","vocational + Abi","","","",""
"Rarely ","2014","Other degree","higher vocational","","","",""
"Rarely ","2014","Other degree","higher education","","","",""
"Rarely ","2014","no degree/no degree yet","in school","","","",""
"Rarely ","2014","no degree/no degree yet","inadequately","","","",""
"Rarely ","2014","no degree/no degree yet","general elemantary","","","",""
"Rarely ","2014","no degree/no degree yet","middle vocational","","","",""
"Rarely ","2014","no degree/no degree yet","vocational + Abi","","","",""
"Rarely ","2014","no degree/no degree yet","higher vocational","","","",""
"Rarely ","2014","no degree/no degree yet","higher education","","","",""
"Never","2014","lower secondary degree","in school","","","",""
"Never","2014","lower secondary degree","inadequately","","","",""
"Never","2014","lower secondary degree","general elemantary","","","",""
"Never","2014","lower secondary degree","middle vocational","","","",""
"Never","2014","lower secondary degree","vocational + Abi","","","",""
"Never","2014","lower secondary degree","higher vocational","","","",""
"Never","2014","lower secondary degree","higher education","","","",""
"Never","2014","secondary school degree","in school","","","",""
"Never","2014","secondary school degree","inadequately","","","",""
"Never","2014","secondary school degree","general elemantary","","","",""
"Never","2014","secondary school degree","middle vocational","","","",""
"Never","2014","secondary school degree","vocational + Abi","","","",""
"Never","2014","secondary school degree","higher vocational","","","",""
"Never","2014","secondary school degree","higher education","","","",""
"Never","2014","college entrance qualification","in school","","","",""
"Never","2014","college entrance qualification","inadequately","","","",""
"Never","2014","college entrance qualification","general elemantary","","","",""
"Never","2014","college entrance qualification","middle vocational","","","",""
"Never","2014","college entrance qualification","vocational + Abi","","","",""
"Never","2014","college entrance qualification","higher vocational","","","",""
"Never","2014","college entrance qualification","higher education","","","",""
"Never","2014","Other degree","in school","","","",""
"Never","2014","Other degree","inadequately","","","",""
"Never","2014","Other degree","general elemantary","","","",""
"Never","2014","Other degree","middle vocational","","","",""
"Never","2014","Other degree","vocational + Abi","","","",""
"Never","2014","Other degree","higher vocational","","","",""
"Never","2014","Other degree","higher education","","","",""
"Never","2014","no degree/no degree yet","in school","","","",""
"Never","2014","no degree/no degree yet","inadequately","","","",""
"Never","2014","no degree/no degree yet","general elemantary","","","",""
"Never","2014","no degree/no degree yet","middle vocational","","","",""
"Never","2014","no degree/no degree yet","vocational + Abi","","","",""
"Never","2014","no degree/no degree yet","higher vocational","","","",""
"Never","2014","no degree/no degree yet","higher education","","","",""
"Very often","2015","lower secondary degree","in school","","","",""
"Very often","2015","lower secondary degree","inadequately","","","",""
"Very often","2015","lower secondary degree","general elemantary","","","",""
"Very often","2015","lower secondary degree","middle vocational","","","",""
"Very often","2015","lower secondary degree","vocational + Abi","","","",""
"Very often","2015","lower secondary degree","higher vocational","","","",""
"Very often","2015","lower secondary degree","higher education","","","",""
"Very often","2015","secondary school degree","in school","","","",""
"Very often","2015","secondary school degree","inadequately","","","",""
"Very often","2015","secondary school degree","general elemantary","","","",""
"Very often","2015","secondary school degree","middle vocational","","","",""
"Very often","2015","secondary school degree","vocational + Abi","","","",""
"Very often","2015","secondary school degree","higher vocational","","","",""
"Very often","2015","secondary school degree","higher education","","","",""
"Very often","2015","college entrance qualification","in school","","","",""
"Very often","2015","college entrance qualification","inadequately","","","",""
"Very often","2015","college entrance qualification","general elemantary","","","",""
"Very often","2015","college entrance qualification","middle vocational","","","",""
"Very often","2015","college entrance qualification","vocational + Abi","","","",""
"Very often","2015","college entrance qualification","higher vocational","","","",""
"Very often","2015","college entrance qualification","higher education","","","",""
"Very often","2015","Other degree","in school","","","",""
"Very often","2015","Other degree","inadequately","","","",""
"Very often","2015","Other degree","general elemantary","","","",""
"Very often","2015","Other degree","middle vocational","","","",""
"Very often","2015","Other degree","vocational + Abi","","","",""
"Very often","2015","Other degree","higher vocational","","","",""
"Very often","2015","Other degree","higher education","","","",""
"Very often","2015","no degree/no degree yet","in school","","","",""
"Very often","2015","no degree/no degree yet","inadequately","","","",""
"Very often","2015","no degree/no degree yet","general elemantary","","","",""
"Very often","2015","no degree/no degree yet","middle vocational","","","",""
"Very often","2015","no degree/no degree yet","vocational + Abi","","","",""
"Very often","2015","no degree/no degree yet","higher vocational","","","",""
"Very often","2015","no degree/no degree yet","higher education","","","",""
"Often","2015","lower secondary degree","in school","","","",""
"Often","2015","lower secondary degree","inadequately","","","",""
"Often","2015","lower secondary degree","general elemantary","","","",""
"Often","2015","lower secondary degree","middle vocational","","","",""
"Often","2015","lower secondary degree","vocational + Abi","","","",""
"Often","2015","lower secondary degree","higher vocational","","","",""
"Often","2015","lower secondary degree","higher education","","","",""
"Often","2015","secondary school degree","in school","","","",""
"Often","2015","secondary school degree","inadequately","","","",""
"Often","2015","secondary school degree","general elemantary","","","",""
"Often","2015","secondary school degree","middle vocational","","","",""
"Often","2015","secondary school degree","vocational + Abi","","","",""
"Often","2015","secondary school degree","higher vocational","","","",""
"Often","2015","secondary school degree","higher education","","","",""
"Often","2015","college entrance qualification","in school","","","",""
"Often","2015","college entrance qualification","inadequately","","","",""
"Often","2015","college entrance qualification","general elemantary","","","",""
"Often","2015","college entrance qualification","middle vocational","","","",""
"Often","2015","college entrance qualification","vocational + Abi","","","",""
"Often","2015","college entrance qualification","higher vocational","","","",""
"Often","2015","college entrance qualification","higher education","","","",""
"Often","2015","Other degree","in school","","","",""
"Often","2015","Other degree","inadequately","","","",""
"Often","2015","Other degree","general elemantary","","","",""
"Often","2015","Other degree","middle vocational","","","",""
"Often","2015","Other degree","vocational + Abi","","","",""
"Often","2015","Other degree","higher vocational","","","",""
"Often","2015","Other degree","higher education","","","",""
"Often","2015","no degree/no degree yet","in school","","","",""
"Often","2015","no degree/no degree yet","inadequately","","","",""
"Often","2015","no degree/no degree yet","general elemantary","","","",""
"Often","2015","no degree/no degree yet","middle vocational","","","",""
"Often","2015","no degree/no degree yet","vocational + Abi","","","",""
"Often","2015","no degree/no degree yet","higher vocational","","","",""
"Often","2015","no degree/no degree yet","higher education","","","",""
"Sometimes","2015","lower secondary degree","in school","","","",""
"Sometimes","2015","lower secondary degree","inadequately","","","",""
"Sometimes","2015","lower secondary degree","general elemantary","","","",""
"Sometimes","2015","lower secondary degree","middle vocational","","","",""
"Sometimes","2015","lower secondary degree","vocational + Abi","","","",""
"Sometimes","2015","lower secondary degree","higher vocational","","","",""
"Sometimes","2015","lower secondary degree","higher education","","","",""
"Sometimes","2015","secondary school degree","in school","","","",""
"Sometimes","2015","secondary school degree","inadequately","","","",""
"Sometimes","2015","secondary school degree","general elemantary","","","",""
"Sometimes","2015","secondary school degree","middle vocational","","","",""
"Sometimes","2015","secondary school degree","vocational + Abi","","","",""
"Sometimes","2015","secondary school degree","higher vocational","","","",""
"Sometimes","2015","secondary school degree","higher education","","","",""
"Sometimes","2015","college entrance qualification","in school","","","",""
"Sometimes","2015","college entrance qualification","inadequately","","","",""
"Sometimes","2015","college entrance qualification","general elemantary","","","",""
"Sometimes","2015","college entrance qualification","middle vocational","","","",""
"Sometimes","2015","college entrance qualification","vocational + Abi","","","",""
"Sometimes","2015","college entrance qualification","higher vocational","","","",""
"Sometimes","2015","college entrance qualification","higher education","","","",""
"Sometimes","2015","Other degree","in school","","","",""
"Sometimes","2015","Other degree","inadequately","","","",""
"Sometimes","2015","Other degree","general elemantary","","","",""
"Sometimes","2015","Other degree","middle vocational","","","",""
"Sometimes","2015","Other degree","vocational + Abi","","","",""
"Sometimes","2015","Other degree","higher vocational","","","",""
"Sometimes","2015","Other degree","higher education","","","",""
"Sometimes","2015","no degree/no degree yet","in school","","","",""
"Sometimes","2015","no degree/no degree yet","inadequately","","","",""
"Sometimes","2015","no degree/no degree yet","general elemantary","","","",""
"Sometimes","2015","no degree/no degree yet","middle vocational","","","",""
"Sometimes","2015","no degree/no degree yet","vocational + Abi","","","",""
"Sometimes","2015","no degree/no degree yet","higher vocational","","","",""
"Sometimes","2015","no degree/no degree yet","higher education","","","",""
"Rarely ","2015","lower secondary degree","in school","","","",""
"Rarely ","2015","lower secondary degree","inadequately","","","",""
"Rarely ","2015","lower secondary degree","general elemantary","","","",""
"Rarely ","2015","lower secondary degree","middle vocational","","","",""
"Rarely ","2015","lower secondary degree","vocational + Abi","","","",""
"Rarely ","2015","lower secondary degree","higher vocational","","","",""
"Rarely ","2015","lower secondary degree","higher education","","","",""
"Rarely ","2015","secondary school degree","in school","","","",""
"Rarely ","2015","secondary school degree","inadequately","","","",""
"Rarely ","2015","secondary school degree","general elemantary","","","",""
"Rarely ","2015","secondary school degree","middle vocational","","","",""
"Rarely ","2015","secondary school degree","vocational + Abi","","","",""
"Rarely ","2015","secondary school degree","higher vocational","","","",""
"Rarely ","2015","secondary school degree","higher education","","","",""
"Rarely ","2015","college entrance qualification","in school","","","",""
