"plj0589","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Rarely ","2013","Not Employed","vocational + Abi","92","0.259578056288789","0.21371445412913","0.305441658448448","4"
"Rarely ","2013","Not Employed","higher vocational","146","0.290842227958917","0.250000749880112","0.331683706037722","4"
"Rarely ","2013","Not Employed","general elemantary","334","0.238017047729323","0.215299687414486","0.26073440804416","4"
"Rarely ","2013","Not Employed","middle vocational","1142","0.262005216292672","0.249069599737198","0.274940832848145","4"
"Rarely ","2013","Employed","in school","32","0.319088097937556","0.226802098787221","0.411374097087891","4"
"Rarely ","2013","Employed","inadequately","50","0.37005673477858","0.2917396455353","0.448373824021861","4"
"Rarely ","2013","Employed","general elemantary","366","0.319766052950608","0.293817835473748","0.345714270427468","4"
"Rarely ","2013","Employed","middle vocational","2270","0.296010508983616","0.286001659030615","0.306019358936617","4"
"Rarely ","2013","Employed","vocational + Abi","397","0.279085445440033","0.255788252988543","0.302382637891523","4"
"Rarely ","2013","Employed","higher vocational","361","0.34255108472064","0.315734160949925","0.369368008491355","4"
"Rarely ","2013","Employed","higher education","1114","0.259562997725573","0.246560645021499","0.272565350429648","4"
"Sometimes","2013","Employed","general elemantary","161","0.122383688684042","0.104149925377831","0.140617451990252","3"
"Sometimes","2013","Not Employed","in school","24","","","","3"
"Sometimes","2013","Not Employed","inadequately","44","0.278891190051719","0.213738823479995","0.344043556623442","3"
"Sometimes","2013","Not Employed","general elemantary","214","0.160126903885714","0.140564591272466","0.179689216498963","3"
"Sometimes","2013","Not Employed","middle vocational","529","0.118791586965618","0.109273762784254","0.128309411146982","3"
"Sometimes","2013","Not Employed","vocational + Abi","49","0.132130304932326","0.0967042319317263","0.167556377932926","3"
"Sometimes","2013","Not Employed","higher vocational","48","0.121211051611834","0.0918606066900208","0.150561496533646","3"
"Sometimes","2013","Not Employed","higher education","124","0.0939283750424594","0.0789898077334169","0.108866942351502","3"
"Sometimes","2013","Employed","in school","6","","","","3"
"Sometimes","2013","Employed","inadequately","31","0.158925090755382","0.0996209202329563","0.218229261277807","3"
"Sometimes","2013","Employed","middle vocational","781","0.0922082252333644","0.0858647758485122","0.0985516746182166","3"
"Sometimes","2013","Employed","vocational + Abi","127","0.0802957165367626","0.0661812850498017","0.0944101480237234","3"
"Sometimes","2013","Employed","higher vocational","91","0.0776320650970787","0.0625108063370023","0.0927533238571552","3"
"Sometimes","2013","Employed","higher education","289","0.0699010342781331","0.0623385780029114","0.0774634905533548","3"
"Very often","2013","Not Employed","in school","","","","","1"
"Very often","2013","Not Employed","inadequately","12","","","","1"
"Very often","2013","Not Employed","general elemantary","48","0.0253985004699217","0.0170058568344759","0.0337911441053676","1"
"Very often","2013","Not Employed","middle vocational","84","0.0148823476322999","0.0113204183602289","0.0184442769043709","1"
"Very often","2013","Not Employed","vocational + Abi","8","","","","1"
"Very often","2013","Not Employed","higher vocational","7","","","","1"
"Very often","2013","Not Employed","higher education","12","","","","1"
"Very often","2013","Employed","in school","1","","","","1"
"Very often","2013","Employed","inadequately","3","","","","1"
"Very often","2013","Employed","general elemantary","19","","","","1"
"Very often","2013","Employed","middle vocational","58","0.00854255156428029","0.00652475039173764","0.0105603527368229","1"
"Very often","2013","Employed","vocational + Abi","7","","","","1"
"Very often","2013","Employed","higher vocational","6","","","","1"
"Very often","2013","Employed","higher education","18","","","","1"
"Never","2014","Employed","general elemantary","","","","","5"
"Never","2014","Employed","higher vocational","","","","","5"
"Never","2014","Not Employed","in school","","","","","5"
"Never","2014","Not Employed","middle vocational","","","","","5"
"Never","2014","Employed","middle vocational","","","","","5"
"Never","2014","Employed","vocational + Abi","","","","","5"
"Never","2014","Employed","higher education","","","","","5"
"Never","2014","Not Employed","inadequately","","","","","5"
"Never","2014","Not Employed","general elemantary","","","","","5"
"Never","2014","Not Employed","vocational + Abi","","","","","5"
"Never","2014","Not Employed","higher vocational","","","","","5"
"Never","2014","Not Employed","higher education","","","","","5"
"Never","2014","Employed","in school","","","","","5"
"Never","2014","Employed","inadequately","","","","","5"
"Often","2014","Not Employed","in school","","","","","2"
"Often","2014","Not Employed","vocational + Abi","","","","","2"
"Often","2014","Not Employed","inadequately","","","","","2"
"Often","2014","Not Employed","middle vocational","","","","","2"
"Often","2014","Not Employed","general elemantary","","","","","2"
"Often","2014","Employed","vocational + Abi","","","","","2"
"Often","2014","Employed","higher vocational","","","","","2"
"Often","2014","Not Employed","higher vocational","","","","","2"
"Often","2014","Not Employed","higher education","","","","","2"
"Often","2014","Employed","in school","","","","","2"
"Often","2014","Employed","inadequately","","","","","2"
"Often","2014","Employed","general elemantary","","","","","2"
"Often","2014","Employed","middle vocational","","","","","2"
"Often","2014","Employed","higher education","","","","","2"
"Rarely ","2014","Employed","middle vocational","","","","","4"
"Rarely ","2014","Not Employed","in school","","","","","4"
"Rarely ","2014","Not Employed","inadequately","","","","","4"
"Rarely ","2014","Not Employed","general elemantary","","","","","4"
"Rarely ","2014","Not Employed","middle vocational","","","","","4"
"Rarely ","2014","Not Employed","vocational + Abi","","","","","4"
"Rarely ","2014","Not Employed","higher vocational","","","","","4"
"Rarely ","2014","Not Employed","higher education","","","","","4"
"Rarely ","2014","Employed","in school","","","","","4"
"Rarely ","2014","Employed","inadequately","","","","","4"
"Rarely ","2014","Employed","general elemantary","","","","","4"
"Rarely ","2014","Employed","vocational + Abi","","","","","4"
"Rarely ","2014","Employed","higher vocational","","","","","4"
"Rarely ","2014","Employed","higher education","","","","","4"
"Sometimes","2014","Not Employed","in school","","","","","3"
"Sometimes","2014","Not Employed","inadequately","","","","","3"
"Sometimes","2014","Not Employed","general elemantary","","","","","3"
"Sometimes","2014","Not Employed","middle vocational","","","","","3"
"Sometimes","2014","Not Employed","vocational + Abi","","","","","3"
"Sometimes","2014","Not Employed","higher vocational","","","","","3"
"Sometimes","2014","Not Employed","higher education","","","","","3"
"Sometimes","2014","Employed","in school","","","","","3"
"Sometimes","2014","Employed","inadequately","","","","","3"
"Sometimes","2014","Employed","general elemantary","","","","","3"
"Sometimes","2014","Employed","vocational + Abi","","","","","3"
"Sometimes","2014","Employed","middle vocational","","","","","3"
"Sometimes","2014","Employed","higher education","","","","","3"
"Sometimes","2014","Employed","higher vocational","","","","","3"
"Very often","2014","Not Employed","middle vocational","","","","","1"
"Very often","2014","Not Employed","vocational + Abi","","","","","1"
"Very often","2014","Not Employed","higher vocational","","","","","1"
"Very often","2014","Not Employed","higher education","","","","","1"
"Very often","2014","Employed","in school","","","","","1"
"Very often","2014","Employed","middle vocational","","","","","1"
"Very often","2014","Employed","vocational + Abi","","","","","1"
"Very often","2014","Employed","higher vocational","","","","","1"
"Very often","2014","Not Employed","in school","","","","","1"
"Very often","2014","Not Employed","inadequately","","","","","1"
"Very often","2014","Not Employed","general elemantary","","","","","1"
"Very often","2014","Employed","inadequately","","","","","1"
"Very often","2014","Employed","general elemantary","","","","","1"
"Very often","2014","Employed","higher education","","","","","1"
"Never","2015","Not Employed","in school","","","","","5"
"Never","2015","Not Employed","inadequately","","","","","5"
"Never","2015","Not Employed","general elemantary","","","","","5"
"Never","2015","Not Employed","middle vocational","","","","","5"
"Never","2015","Not Employed","vocational + Abi","","","","","5"
"Never","2015","Not Employed","higher vocational","","","","","5"
"Never","2015","Not Employed","higher education","","","","","5"
"Never","2015","Employed","in school","","","","","5"
"Never","2015","Employed","inadequately","","","","","5"
"Never","2015","Employed","general elemantary","","","","","5"
"Never","2015","Employed","middle vocational","","","","","5"
"Never","2015","Employed","vocational + Abi","","","","","5"
"Never","2015","Employed","higher vocational","","","","","5"
"Never","2015","Employed","higher education","","","","","5"
"Often","2015","Not Employed","in school","","","","","2"
"Often","2015","Not Employed","inadequately","","","","","2"
"Often","2015","Not Employed","general elemantary","","","","","2"
"Often","2015","Not Employed","middle vocational","","","","","2"
"Often","2015","Not Employed","vocational + Abi","","","","","2"
"Often","2015","Not Employed","higher vocational","","","","","2"
"Often","2015","Not Employed","higher education","","","","","2"
"Often","2015","Employed","in school","","","","","2"
"Often","2015","Employed","inadequately","","","","","2"
"Often","2015","Employed","general elemantary","","","","","2"
"Often","2015","Employed","middle vocational","","","","","2"
"Often","2015","Employed","vocational + Abi","","","","","2"
"Often","2015","Employed","higher vocational","","","","","2"
"Often","2015","Employed","higher education","","","","","2"
"Rarely ","2015","Not Employed","in school","","","","","4"
"Rarely ","2015","Not Employed","inadequately","","","","","4"
"Rarely ","2015","Not Employed","general elemantary","","","","","4"
"Rarely ","2015","Not Employed","middle vocational","","","","","4"
"Rarely ","2015","Not Employed","higher education","","","","","4"
"Rarely ","2015","Not Employed","vocational + Abi","","","","","4"
"Rarely ","2015","Not Employed","higher vocational","","","","","4"
"Rarely ","2015","Employed","inadequately","","","","","4"
"Rarely ","2015","Employed","in school","","","","","4"
"Rarely ","2015","Employed","middle vocational","","","","","4"
"Rarely ","2015","Employed","general elemantary","","","","","4"
"Rarely ","2015","Employed","vocational + Abi","","","","","4"
"Rarely ","2015","Employed","higher vocational","","","","","4"
"Rarely ","2015","Employed","higher education","","","","","4"
"Sometimes","2015","Not Employed","in school","","","","","3"
"Sometimes","2015","Not Employed","inadequately","","","","","3"
"Sometimes","2015","Not Employed","general elemantary","","","","","3"
"Sometimes","2015","Not Employed","middle vocational","","","","","3"
"Sometimes","2015","Not Employed","vocational + Abi","","","","","3"
"Sometimes","2015","Not Employed","higher vocational","","","","","3"
"Sometimes","2015","Not Employed","higher education","","","","","3"
"Sometimes","2015","Employed","in school","","","","","3"
"Sometimes","2015","Employed","inadequately","","","","","3"
"Sometimes","2015","Employed","general elemantary","","","","","3"
"Sometimes","2015","Employed","middle vocational","","","","","3"
"Sometimes","2015","Employed","vocational + Abi","","","","","3"
"Sometimes","2015","Employed","higher education","","","","","3"
"Sometimes","2015","Employed","higher vocational","","","","","3"
"Very often","2015","Not Employed","in school","","","","","1"
"Very often","2015","Not Employed","inadequately","","","","","1"
"Very often","2015","Not Employed","general elemantary","","","","","1"
"Very often","2015","Not Employed","middle vocational","","","","","1"
"Very often","2015","Not Employed","vocational + Abi","","","","","1"
"Very often","2015","Not Employed","higher vocational","","","","","1"
"Very often","2015","Not Employed","higher education","","","","","1"
"Very often","2015","Employed","in school","","","","","1"
"Very often","2015","Employed","inadequately","","","","","1"
"Very often","2015","Employed","general elemantary","","","","","1"
"Very often","2015","Employed","middle vocational","","","","","1"
"Very often","2015","Employed","vocational + Abi","","","","","1"
"Very often","2015","Employed","higher vocational","","","","","1"
"Very often","2015","Employed","higher education","","","","","1"
"Never","2016","Not Employed","in school","8","","","","5"
"Never","2016","Employed","vocational + Abi","","","","","5"
"Never","2016","Employed","higher vocational","","","","","5"
"Never","2016","Employed","higher education","","","","","5"
"Never","2016","Not Employed","inadequately","547","0.27268279691321","0.250287336046578","0.295078257779842","5"
"Never","2016","Not Employed","general elemantary","351","0.364989558008133","0.331712055871112","0.398267060145153","5"
"Never","2016","Not Employed","middle vocational","290","0.357835006811471","0.323664460736536","0.392005552886406","5"
"Never","2016","Not Employed","vocational + Abi","44","0.294678296627533","0.207889661684246","0.38146693157082","5"
"Never","2016","Not Employed","higher vocational","","","","","5"
"Never","2016","Employed","general elemantary","","","","","5"
"Never","2016","Employed","middle vocational","","","","","5"
"Never","2016","Not Employed","higher education","301","0.386410014006648","0.351398007368034","0.421422020645263","5"
"Never","2016","Employed","in school","","","","","5"
"Never","2016","Employed","inadequately","","","","","5"
"Often","2016","Not Employed","in school","2","","","","2"
"Often","2016","Not Employed","inadequately","232","0.202958105364047","0.182731966763166","0.223184243964927","2"
"Often","2016","Not Employed","general elemantary","102","0.155555896584614","0.130503529910151","0.180608263259078","2"
"Often","2016","Not Employed","middle vocational","93","0.136339024542041","0.111878321642365","0.160799727441717","2"
"Often","2016","Not Employed","vocational + Abi","15","","","","2"
"Often","2016","Not Employed","higher vocational","","","","","2"
"Often","2016","Not Employed","higher education","85","0.126632996610281","0.10272046726062","0.150545525959942","2"
"Often","2016","Employed","inadequately","","","","","2"
"Often","2016","Employed","middle vocational","","","","","2"
"Often","2016","Employed","vocational + Abi","","","","","2"
"Often","2016","Employed","general elemantary","","","","","2"
"Often","2016","Employed","in school","","","","","2"
"Often","2016","Employed","higher education","","","","","2"
"Often","2016","Employed","higher vocational","","","","","2"
"Rarely ","2016","Not Employed","inadequately","252","0.158733179157537","0.140356376915335","0.17710998139974","4"
"Rarely ","2016","Not Employed","in school","5","","","","4"
"Rarely ","2016","Not Employed","higher education","163","0.232970279748418","0.20257472733592","0.263365832160916","4"
"Rarely ","2016","Not Employed","vocational + Abi","18","","","","4"
"Rarely ","2016","Not Employed","general elemantary","125","0.159690989523847","0.134370051930756","0.185011927116939","4"
"Rarely ","2016","Not Employed","middle vocational","131","0.18382621413605","0.156215207792806","0.211437220479293","4"
"Rarely ","2016","Not Employed","higher vocational","","","","","4"
"Rarely ","2016","Employed","in school","","","","","4"
"Rarely ","2016","Employed","inadequately","","","","","4"
"Rarely ","2016","Employed","general elemantary","","","","","4"
"Rarely ","2016","Employed","middle vocational","","","","","4"
"Rarely ","2016","Employed","vocational + Abi","","","","","4"
"Rarely ","2016","Employed","higher vocational","","","","","4"
"Rarely ","2016","Employed","higher education","","","","","4"
"Sometimes","2016","Not Employed","in school","7","","","","3"
"Sometimes","2016","Not Employed","inadequately","363","0.250270517288497","0.228487083272066","0.272053951304928","3"
"Sometimes","2016","Not Employed","general elemantary","178","0.252586264673173","0.222552797667096","0.282619731679249","3"
"Sometimes","2016","Not Employed","middle vocational","180","0.221385511966752","0.19179019254799","0.250980831385513","3"
"Sometimes","2016","Not Employed","vocational + Abi","26","","","","3"
"Sometimes","2016","Not Employed","higher vocational","","","","","3"
"Sometimes","2016","Not Employed","higher education","146","0.18945126764842","0.161274445717887","0.217628089578953","3"
"Sometimes","2016","Employed","in school","","","","","3"
"Sometimes","2016","Employed","inadequately","","","","","3"
"Sometimes","2016","Employed","general elemantary","","","","","3"
"Sometimes","2016","Employed","middle vocational","","","","","3"
"Sometimes","2016","Employed","vocational + Abi","","","","","3"
"Sometimes","2016","Employed","higher vocational","","","","","3"
"Sometimes","2016","Employed","higher education","","","","","3"
"Very often","2016","Not Employed","higher vocational","","","","","1"
"Very often","2016","Not Employed","higher education","48","0.064535441986232","0.0468682919385751","0.0822025920338889","1"
"Very often","2016","Employed","in school","","","","","1"
"Very often","2016","Not Employed","middle vocational","62","0.100614242543687","0.0791710262025019","0.122057458884872","1"
"Very often","2016","Not Employed","vocational + Abi","3","","","","1"
"Very often","2016","Employed","inadequately","","","","","1"
"Very often","2016","Employed","general elemantary","","","","","1"
"Very often","2016","Employed","middle vocational","","","","","1"
"Very often","2016","Employed","vocational + Abi","","","","","1"
"Very often","2016","Employed","higher vocational","","","","","1"
"Very often","2016","Not Employed","in school","2","","","","1"
"Very often","2016","Not Employed","inadequately","125","0.115355401276709","0.0992907025121494","0.131420100041268","1"
"Very often","2016","Not Employed","general elemantary","48","0.0671772912102332","0.0498739143917215","0.0844806680287449","1"
"Very often","2016","Employed","higher education","","","","","1"
"Never","2017","Not Employed","in school","206","0.596514511178604","0.544821181345045","0.648207841012163","5"
"Never","2017","Not Employed","inadequately","548","0.323203034818115","0.299038156622464","0.347367913013766","5"
"Never","2017","Not Employed","general elemantary","790","0.460436256341795","0.437717436263909","0.483155076419682","5"
"Never","2017","Not Employed","middle vocational","2372","0.541788863432749","0.527234500423782","0.556343226441716","5"
"Never","2017","Not Employed","vocational + Abi","232","0.49315367908106","0.447366420696949","0.53894093746517","5"
"Never","2017","Not Employed","higher vocational","228","0.492587836525382","0.444831684970206","0.540343988080558","5"
"Never","2017","Not Employed","higher education","1100","0.59976146090741","0.578458745307485","0.621064176507335","5"
"Never","2017","Employed","in school","56","0.741749197466699","0.647590936831608","0.835907458101791","5"
"Never","2017","Employed","inadequately","87","0.429693517568225","0.362256792221781","0.497130242914668","5"
"Never","2017","Employed","general elemantary","734","0.499713716842812","0.473924721273465","0.525502712412159","5"
"Never","2017","Employed","middle vocational","4746","0.591181338694326","0.580436701123133","0.601925976265518","5"
"Never","2017","Employed","vocational + Abi","1116","0.609814945294275","0.587478209691951","0.632151680896598","5"
"Never","2017","Employed","higher vocational","695","0.621997180477594","0.593612303757061","0.650382057198128","5"
"Never","2017","Employed","higher education","3310","0.676844296278835","0.663828895301746","0.689859697255925","5"
"Often","2017","Not Employed","in school","10","","","","2"
"Often","2017","Not Employed","inadequately","208","0.168292850488069","0.148962677319633","0.187623023656505","2"
"Often","2017","Not Employed","general elemantary","172","0.0842937583144517","0.0716302094206197","0.0969573072082836","2"
"Often","2017","Not Employed","vocational + Abi","32","0.0950962747544699","0.0682305666212699","0.12196198288767","2"
"Often","2017","Not Employed","middle vocational","282","0.0494436308584925","0.0431109228848015","0.0557763388321835","2"
"Often","2017","Not Employed","higher education","116","0.0396809398224912","0.0311933381756477","0.0481685414693347","2"
"Often","2017","Not Employed","higher vocational","8","","","","2"
"Often","2017","Employed","inadequately","25","","","","2"
"Often","2017","Employed","general elemantary","80","0.0528390534318911","0.0413004326530403","0.064377674210742","2"
"Often","2017","Employed","in school","4","","","","2"
"Often","2017","Employed","middle vocational","234","0.02778734016252","0.0241950601536805","0.0313796201713595","2"
"Often","2017","Employed","vocational + Abi","51","0.0242688536047016","0.0172223273973155","0.0313153798120877","2"
"Often","2017","Employed","higher vocational","17","","","","2"
"Often","2017","Employed","higher education","81","0.0152927825360038","0.0118776774664942","0.0187078876055135","2"
"Rarely ","2017","Not Employed","in school","85","0.227352748453882","0.183190540543043","0.271514956364721","4"
"Rarely ","2017","Not Employed","inadequately","229","0.191390382092442","0.171064603050419","0.211716161134466","4"
"Rarely ","2017","Not Employed","general elemantary","447","0.252935451096352","0.233121843790033","0.272749058402672","4"
"Rarely ","2017","Not Employed","middle vocational","1191","0.272971495572501","0.259958427113601","0.2859845640314","4"
"Rarely ","2017","Not Employed","vocational + Abi","100","0.217185337004747","0.179422894374439","0.254947779635056","4"
"Rarely ","2017","Not Employed","higher vocational","136","0.362082966857452","0.31617445766764","0.407991476047264","4"
"Rarely ","2017","Not Employed","higher education","501","0.24343808608365","0.224778468495895","0.262097703671406","4"
"Rarely ","2017","Employed","in school","17","","","","4"
"Rarely ","2017","Employed","inadequately","58","0.242998681782815","0.184571734593153","0.301425628972477","4"
"Rarely ","2017","Employed","general elemantary","413","0.30450185441362","0.280765858775527","0.328237850051714","4"
"Rarely ","2017","Employed","middle vocational","2190","0.274466420822282","0.264713393861872","0.284219447782692","4"
"Rarely ","2017","Employed","vocational + Abi","497","0.271322713675636","0.250961856919826","0.291683570431446","4"
"Rarely ","2017","Employed","higher vocational","320","0.292180138178101","0.265558670055765","0.318801606300437","4"
"Rarely ","2017","Employed","higher education","1212","0.240249886471175","0.228360095072943","0.252139677869407","4"
"Sometimes","2017","Not Employed","inadequately","336","0.240195658104238","0.21812317689037","0.262268139318106","3"
"Sometimes","2017","Not Employed","in school","43","0.145839746738177","0.108650475191731","0.183029018284623","3"
"Sometimes","2017","Not Employed","general elemantary","371","0.174478988650719","0.157180216883675","0.191777760417763","3"
"Sometimes","2017","Not Employed","middle vocational","558","0.116854809513166","0.107470880891868","0.126238738134465","3"
"Sometimes","2017","Not Employed","vocational + Abi","76","0.1629621416933","0.129137651125278","0.196786632261321","3"
"Sometimes","2017","Not Employed","higher vocational","44","0.105825241055947","0.0764411081648683","0.135209373947026","3"
"Sometimes","2017","Not Employed","higher education","276","0.104476174242639","0.0911767315575107","0.117775616927768","3"
"Sometimes","2017","Employed","in school","6","","","","3"
"Sometimes","2017","Employed","inadequately","35","0.209785782850548","0.154320227695825","0.265251338005272","3"
"Sometimes","2017","Employed","general elemantary","198","0.131669380923235","0.114229261724073","0.149109500122397","3"
"Sometimes","2017","Employed","middle vocational","804","0.0990104836408534","0.0924826885033611","0.105538278778346","3"
"Sometimes","2017","Employed","vocational + Abi","156","0.089343509499204","0.076281976439794","0.102405042558614","3"
"Sometimes","2017","Employed","higher vocational","86","0.0704199523996987","0.0554425483836406","0.0853973564157568","3"
"Sometimes","2017","Employed","higher education","336","0.0641737681828904","0.0573537798667725","0.0709937564990083","3"
"Very often","2017","Not Employed","in school","2","","","","1"
"Very often","2017","Not Employed","inadequately","118","0.0769180744971355","0.0631506716751118","0.0906854773191591","1"
"Very often","2017","Not Employed","general elemantary","69","0.027855545596682","0.0203548615558325","0.0353562296375315","1"
"Very often","2017","Not Employed","middle vocational","99","0.0189412006230912","0.0149592431595465","0.022923158086636","1"
"Very often","2017","Not Employed","vocational + Abi","18","","","","1"
"Very often","2017","Not Employed","higher vocational","5","","","","1"
"Very often","2017","Not Employed","higher education","39","0.0126433389438097","0.00778537642439673","0.0175013014632226","1"
"Very often","2017","Employed","in school","","","","","1"
"Very often","2017","Employed","inadequately","2","","","","1"
"Very often","2017","Employed","general elemantary","19","","","","1"
"Very often","2017","Employed","middle vocational","68","0.00755441668001901","0.00566198645361586","0.00944684690642215","1"
"Very often","2017","Employed","vocational + Abi","12","","","","1"
"Very often","2017","Employed","higher vocational","3","","","","1"
"Very often","2017","Employed","higher education","21","","","","1"
"Never","2018","Not Employed","in school","3","","","","5"
"Never","2018","Not Employed","vocational + Abi","4","","","","5"
"Never","2018","Not Employed","higher vocational","","","","","5"
"Never","2018","Employed","vocational + Abi","","","","","5"
"Never","2018","Employed","higher vocational","","","","","5"
"Never","2018","Employed","higher education","","","","","5"
"Never","2018","Not Employed","inadequately","65","0.411682325574258","0.336131128868853","0.487233522279662","5"
"Never","2018","Not Employed","general elemantary","50","0.478021460873103","0.379624765070521","0.576418156675684","5"
"Never","2018","Not Employed","middle vocational","20","","","","5"
"Never","2018","Not Employed","higher education","24","","","","5"
"Never","2018","Employed","in school","","","","","5"
"Never","2018","Employed","inadequately","","","","","5"
"Never","2018","Employed","general elemantary","","","","","5"
"Never","2018","Employed","middle vocational","","","","","5"
"Often","2018","Not Employed","in school","","","","","2"
"Often","2018","Not Employed","inadequately","18","","","","2"
"Often","2018","Not Employed","general elemantary","4","","","","2"
"Often","2018","Not Employed","vocational + Abi","","","","","2"
"Often","2018","Not Employed","higher vocational","","","","","2"
"Often","2018","Not Employed","higher education","6","","","","2"
"Often","2018","Employed","in school","","","","","2"
"Often","2018","Employed","inadequately","","","","","2"
"Often","2018","Employed","general elemantary","","","","","2"
"Often","2018","Employed","middle vocational","","","","","2"
"Often","2018","Employed","vocational + Abi","","","","","2"
"Often","2018","Employed","higher vocational","","","","","2"
"Often","2018","Employed","higher education","","","","","2"
"Often","2018","Not Employed","middle vocational","8","","","","2"
"Rarely ","2018","Not Employed","in school","3","","","","4"
"Rarely ","2018","Not Employed","middle vocational","12","","","","4"
"Rarely ","2018","Not Employed","vocational + Abi","1","","","","4"
"Rarely ","2018","Not Employed","higher vocational","","","","","4"
"Rarely ","2018","Not Employed","higher education","10","","","","4"
"Rarely ","2018","Employed","in school","","","","","4"
"Rarely ","2018","Employed","inadequately","","","","","4"
"Rarely ","2018","Not Employed","inadequately","27","","","","4"
"Rarely ","2018","Not Employed","general elemantary","17","","","","4"
"Rarely ","2018","Employed","vocational + Abi","","","","","4"
"Rarely ","2018","Employed","middle vocational","","","","","4"
"Rarely ","2018","Employed","higher vocational","","","","","4"
"Rarely ","2018","Employed","general elemantary","","","","","4"
"Rarely ","2018","Employed","higher education","","","","","4"
"Sometimes","2018","Not Employed","inadequately","43","0.264412688244755","0.196708965508029","0.332116410981481","3"
"Sometimes","2018","Not Employed","in school","2","","","","3"
"Sometimes","2018","Not Employed","middle vocational","17","","","","3"
"Sometimes","2018","Not Employed","general elemantary","17","","","","3"
"Sometimes","2018","Not Employed","vocational + Abi","","","","","3"
"Sometimes","2018","Not Employed","higher vocational","","","","","3"
"Sometimes","2018","Not Employed","higher education","7","","","","3"
"Sometimes","2018","Employed","in school","","","","","3"
"Sometimes","2018","Employed","inadequately","","","","","3"
"Sometimes","2018","Employed","general elemantary","","","","","3"
"Sometimes","2018","Employed","middle vocational","","","","","3"
"Sometimes","2018","Employed","vocational + Abi","","","","","3"
"Sometimes","2018","Employed","higher vocational","","","","","3"
"Sometimes","2018","Employed","higher education","","","","","3"
"Very often","2018","Not Employed","higher vocational","","","","","1"
"Very often","2018","Not Employed","higher education","2","","","","1"
"Very often","2018","Employed","in school","","","","","1"
"Very often","2018","Employed","inadequately","","","","","1"
"Very often","2018","Employed","general elemantary","","","","","1"
"Very often","2018","Employed","vocational + Abi","","","","","1"
"Very often","2018","Employed","higher vocational","","","","","1"
"Very often","2018","Not Employed","in school","","","","","1"
"Very often","2018","Not Employed","general elemantary","11","","","","1"
"Very often","2018","Not Employed","middle vocational","2","","","","1"
"Very often","2018","Employed","middle vocational","","","","","1"
"Very often","2018","Employed","higher education","","","","","1"
"Very often","2018","Not Employed","inadequately","10","","","","1"
"Very often","2018","Not Employed","vocational + Abi","1","","","","1"
"Never","2019","Not Employed","in school","1","","","","5"
"Never","2019","Not Employed","inadequately","56","0.45465491038754","0.370029864533276","0.539279956241803","5"
