"plj0589","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Often","2013","secondary school degree","Couple + C. LE 16 ","62","0.0268041072428951","0.0200070782543741","0.0336011362314161"
"Often","2013","secondary school degree","Couple + C. GT 16 ","27","","",""
"Often","2013","secondary school degree","Couple + C. LE and GT 16","15","","",""
"Often","2013","college entrance qualification","1-pers.-HH","35","0.0378574219486302","0.026190755848566","0.0495240880486944"
"Often","2013","college entrance qualification","(Married) couple without C. ","25","","",""
"Often","2013","college entrance qualification","Single parent ","24","","",""
"Often","2013","college entrance qualification","Couple + C. LE 16 ","31","0.0140788398748416","0.00930014636482592","0.0188575333848574"
"Often","2013","college entrance qualification","Couple + C. GT 16 ","15","","",""
"Often","2013","college entrance qualification","Couple + C. LE and GT 16","12","","",""
"Often","2013","Other degree","1-pers.-HH","10","","",""
"Often","2013","Other degree","(Married) couple without C. ","16","","",""
"Often","2013","Other degree","Single parent ","9","","",""
"Often","2013","Other degree","Couple + C. LE 16 ","31","0.0524008399492982","0.034075359021098","0.0707263208774983"
"Often","2013","Other degree","Couple + C. GT 16 ","6","","",""
"Often","2013","Other degree","Couple + C. LE and GT 16","8","","",""
"Often","2013","no degree/no degree yet","1-pers.-HH","6","","",""
"Often","2013","no degree/no degree yet","(Married) couple without C. ","3","","",""
"Often","2013","no degree/no degree yet","Single parent ","9","","",""
"Often","2013","no degree/no degree yet","Couple + C. LE 16 ","18","","",""
"Often","2013","no degree/no degree yet","Couple + C. GT 16 ","8","","",""
"Often","2013","no degree/no degree yet","Couple + C. LE and GT 16","14","","",""
"Sometimes","2013","lower secondary degree","1-pers.-HH","184","0.144703960443881","0.125408680596188","0.163999240291574"
"Sometimes","2013","lower secondary degree","(Married) couple without C. ","237","0.07714808991511","0.0672578209083524","0.0870383589218676"
"Sometimes","2013","lower secondary degree","Single parent ","97","0.166516571534321","0.136830849355794","0.196202293712849"
"Sometimes","2013","lower secondary degree","Couple + C. LE 16 ","153","0.122553527423991","0.103906350351734","0.141200704496248"
"Sometimes","2013","lower secondary degree","Couple + C. GT 16 ","65","0.0700160663952291","0.0509625535612459","0.0890695792292122"
"Sometimes","2013","lower secondary degree","Couple + C. LE and GT 16","45","0.10528567042417","0.0751702817148854","0.135401059133455"
"Sometimes","2013","secondary school degree","1-pers.-HH","124","0.134409270486859","0.112662083082418","0.1561564578913"
"Sometimes","2013","secondary school degree","(Married) couple without C. ","186","0.0902050814409168","0.0782829316232902","0.102127231258543"
"Sometimes","2013","secondary school degree","Single parent ","129","0.120956509118737","0.100478467752235","0.141434550485238"
"Sometimes","2013","secondary school degree","Couple + C. LE 16 ","185","0.0874742623287275","0.0755842851607659","0.0993642394966892"
"Sometimes","2013","secondary school degree","Couple + C. GT 16 ","99","0.102526263039234","0.0825412289211138","0.122511297157355"
"Sometimes","2013","secondary school degree","Couple + C. LE and GT 16","49","0.0731871921774544","0.0518437907391084","0.0945305936158004"
"Sometimes","2013","college entrance qualification","1-pers.-HH","96","0.102994385611732","0.0844139500717014","0.121574821151763"
"Sometimes","2013","college entrance qualification","(Married) couple without C. ","139","0.07480875116808","0.0634535267684427","0.0861639755677173"
"Sometimes","2013","college entrance qualification","Single parent ","67","0.0963963861123332","0.0731276277656708","0.119665144458995"
"Sometimes","2013","college entrance qualification","Couple + C. LE 16 ","141","0.0482544949901026","0.0395622100745724","0.0569467799056328"
"Sometimes","2013","college entrance qualification","Couple + C. GT 16 ","49","0.0771524499887564","0.058206759066493","0.0960981409110199"
"Sometimes","2013","college entrance qualification","Couple + C. LE and GT 16","31","0.0710472215686139","0.0489023488811228","0.0931920942561049"
"Sometimes","2013","Other degree","1-pers.-HH","33","0.221720362323095","0.156947935150816","0.286492789495374"
"Sometimes","2013","Other degree","(Married) couple without C. ","63","0.157303372160768","0.12098226461081","0.193624479710727"
"Sometimes","2013","Other degree","Single parent ","16","","",""
"Sometimes","2013","Other degree","Couple + C. LE 16 ","97","0.136437476148919","0.108208985646281","0.164665966651557"
"Sometimes","2013","Other degree","Couple + C. GT 16 ","18","","",""
"Sometimes","2013","Other degree","Couple + C. LE and GT 16","29","","",""
"Sometimes","2013","no degree/no degree yet","1-pers.-HH","12","","",""
"Sometimes","2013","no degree/no degree yet","(Married) couple without C. ","10","","",""
"Sometimes","2013","no degree/no degree yet","Single parent ","22","","",""
"Sometimes","2013","no degree/no degree yet","Couple + C. LE 16 ","22","","",""
"Sometimes","2013","no degree/no degree yet","Couple + C. GT 16 ","13","","",""
"Sometimes","2013","no degree/no degree yet","Couple + C. LE and GT 16","17","","",""
"Rarely ","2013","lower secondary degree","1-pers.-HH","319","0.257881663839465","0.233887840590374","0.281875487088556"
"Rarely ","2013","lower secondary degree","(Married) couple without C. ","740","0.283437957606175","0.266733383328169","0.300142531884181"
"Rarely ","2013","lower secondary degree","Single parent ","172","0.306722779842355","0.269977895508895","0.343467664175815"
"Rarely ","2013","lower secondary degree","Couple + C. LE 16 ","375","0.311579217639411","0.28524313973543","0.337915295543392"
"Rarely ","2013","lower secondary degree","Couple + C. GT 16 ","199","0.304723219637236","0.270353964730284","0.339092474544188"
"Rarely ","2013","lower secondary degree","Couple + C. LE and GT 16","125","0.2732291734915","0.229504767285539","0.316953579697461"
"Rarely ","2013","secondary school degree","1-pers.-HH","265","0.292034303123364","0.263043834990281","0.321024771256447"
"Rarely ","2013","secondary school degree","(Married) couple without C. ","653","0.302845828319491","0.283723422388","0.321968234250981"
"Rarely ","2013","secondary school degree","Single parent ","242","0.248890705961152","0.221737287017665","0.276044124904638"
"Rarely ","2013","secondary school degree","Couple + C. LE 16 ","595","0.284244376661561","0.265262172496603","0.30322658082652"
"Rarely ","2013","secondary school degree","Couple + C. GT 16 ","259","0.33135653100206","0.300345120016608","0.362367941987512"
"Rarely ","2013","secondary school degree","Couple + C. LE and GT 16","161","0.302015444357149","0.264389486969053","0.339641401745245"
"Rarely ","2013","college entrance qualification","1-pers.-HH","302","0.286580099573282","0.25893951917792","0.314220679968643"
"Rarely ","2013","college entrance qualification","(Married) couple without C. ","537","0.257208144700464","0.238342150984153","0.276074138416775"
"Rarely ","2013","college entrance qualification","Single parent ","152","0.224647551649841","0.191743128643962","0.25755197465572"
"Rarely ","2013","college entrance qualification","Couple + C. LE 16 ","585","0.237306273506528","0.220050503430284","0.254562043582773"
"Rarely ","2013","college entrance qualification","Couple + C. GT 16 ","197","0.299686007744027","0.267158541089119","0.332213474398935"
"Rarely ","2013","college entrance qualification","Couple + C. LE and GT 16","128","0.229342828132363","0.193103844110592","0.265581812154133"
"Rarely ","2013","Other degree","1-pers.-HH","41","0.236707390897404","0.170429148147493","0.302985633647314"
"Rarely ","2013","Other degree","(Married) couple without C. ","100","0.274749628039168","0.230218163804416","0.319281092273919"
"Rarely ","2013","Other degree","Single parent ","40","0.32064618344703","0.236435317228873","0.404857049665187"
"Rarely ","2013","Other degree","Couple + C. LE 16 ","171","0.251978783893575","0.21627511314145","0.287682454645699"
"Rarely ","2013","Other degree","Couple + C. GT 16 ","38","0.263678358288619","0.19120557434189","0.336151142235347"
"Rarely ","2013","Other degree","Couple + C. LE and GT 16","51","0.270949372893152","0.207752700738091","0.334146045048213"
"Rarely ","2013","no degree/no degree yet","1-pers.-HH","19","","",""
"Rarely ","2013","no degree/no degree yet","(Married) couple without C. ","23","","",""
"Rarely ","2013","no degree/no degree yet","Single parent ","38","0.255660983417974","0.18869227723768","0.322629689598268"
"Rarely ","2013","no degree/no degree yet","Couple + C. LE 16 ","33","0.395596479662576","0.30737043913227","0.483822520192883"
"Rarely ","2013","no degree/no degree yet","Couple + C. GT 16 ","47","0.252829554380991","0.182085841073046","0.323573267688936"
"Rarely ","2013","no degree/no degree yet","Couple + C. LE and GT 16","66","0.27363103673935","0.214313987098243","0.332948086380456"
"Never","2013","lower secondary degree","1-pers.-HH","646","0.501649226607754","0.474225890647108","0.5290725625684"
"Never","2013","lower secondary degree","(Married) couple without C. ","1709","0.594906456922233","0.576710223085415","0.613102690759051"
"Never","2013","lower secondary degree","Single parent ","263","0.422322683340146","0.382964479990929","0.461680886689363"
"Never","2013","lower secondary degree","Couple + C. LE 16 ","604","0.513206104742517","0.48478386233009","0.541628347154945"
"Never","2013","lower secondary degree","Couple + C. GT 16 ","395","0.58864885790715","0.551905995483579","0.625391720330721"
"Never","2013","lower secondary degree","Couple + C. LE and GT 16","211","0.589918864069228","0.541658268055874","0.638179460082581"
"Never","2013","secondary school degree","1-pers.-HH","473","0.484330407672556","0.452467249728887","0.516193565616224"
"Never","2013","secondary school degree","(Married) couple without C. ","1316","0.577024025581164","0.556464072556673","0.597583978605654"
"Never","2013","secondary school degree","Single parent ","508","0.52921132327803","0.497864309053793","0.560558337502267"
"Never","2013","secondary school degree","Couple + C. LE 16 ","1312","0.596198560498472","0.5755496230832","0.616847497913743"
"Never","2013","secondary school degree","Couple + C. GT 16 ","496","0.52416285392458","0.491259607740335","0.557066100108824"
"Never","2013","secondary school degree","Couple + C. LE and GT 16","342","0.5935170099862","0.553264974214471","0.633769045757929"
"Never","2013","college entrance qualification","1-pers.-HH","584","0.561947831020682","0.53161852655507","0.592277135486294"
"Never","2013","college entrance qualification","(Married) couple without C. ","1354","0.647214276454982","0.626589782296173","0.667838770613791"
"Never","2013","college entrance qualification","Single parent ","368","0.64580322858402","0.608095857190313","0.683510599977726"
"Never","2013","college entrance qualification","Couple + C. LE 16 ","1574","0.699345471647323","0.680746693808518","0.717944249486128"
"Never","2013","college entrance qualification","Couple + C. GT 16 ","499","0.598556647714139","0.563752150051337","0.633361145376941"
"Never","2013","college entrance qualification","Couple + C. LE and GT 16","345","0.668306198042635","0.627721787542588","0.708890608542682"
"Never","2013","Other degree","1-pers.-HH","67","0.424091111897556","0.347031640883388","0.501150582911725"
"Never","2013","Other degree","(Married) couple without C. ","205","0.523129322813232","0.473302949223986","0.572955696402479"
"Never","2013","Other degree","Single parent ","43","0.367682661676814","0.280684273189967","0.454681050163661"
"Never","2013","Other degree","Couple + C. LE 16 ","263","0.548678584571503","0.507754789737425","0.589602379405581"
"Never","2013","Other degree","Couple + C. GT 16 ","77","0.473602870488896","0.391479297153777","0.555726443824015"
"Never","2013","Other degree","Couple + C. LE and GT 16","100","0.578648420963519","0.508438094953249","0.648858746973789"
"Never","2013","no degree/no degree yet","1-pers.-HH","23","","",""
"Never","2013","no degree/no degree yet","(Married) couple without C. ","41","0.506386054223423","0.395433994583168","0.617338113863679"
"Never","2013","no degree/no degree yet","Single parent ","93","0.518774551841131","0.442070569286291","0.59547853439597"
"Never","2013","no degree/no degree yet","Couple + C. LE 16 ","40","0.348588880001045","0.262610068827522","0.434567691174568"
"Never","2013","no degree/no degree yet","Couple + C. GT 16 ","77","0.591490821051457","0.511481791219711","0.671499850883203"
"Never","2013","no degree/no degree yet","Couple + C. LE and GT 16","118","0.528798917999924","0.462383846804292","0.595213989195555"
"Very often","2014","lower secondary degree","1-pers.-HH","","","",""
"Very often","2014","lower secondary degree","(Married) couple without C. ","","","",""
"Very often","2014","lower secondary degree","Single parent ","","","",""
"Very often","2014","lower secondary degree","Couple + C. LE 16 ","","","",""
"Very often","2014","lower secondary degree","Couple + C. GT 16 ","","","",""
"Very often","2014","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Very often","2014","secondary school degree","1-pers.-HH","","","",""
"Very often","2014","secondary school degree","(Married) couple without C. ","","","",""
"Very often","2014","secondary school degree","Single parent ","","","",""
"Very often","2014","secondary school degree","Couple + C. LE 16 ","","","",""
"Very often","2014","secondary school degree","Couple + C. GT 16 ","","","",""
"Very often","2014","secondary school degree","Couple + C. LE and GT 16","","","",""
"Very often","2014","college entrance qualification","1-pers.-HH","","","",""
"Very often","2014","college entrance qualification","(Married) couple without C. ","","","",""
"Very often","2014","college entrance qualification","Single parent ","","","",""
"Very often","2014","college entrance qualification","Couple + C. LE 16 ","","","",""
"Very often","2014","college entrance qualification","Couple + C. GT 16 ","","","",""
"Very often","2014","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Very often","2014","Other degree","1-pers.-HH","","","",""
"Very often","2014","Other degree","(Married) couple without C. ","","","",""
"Very often","2014","Other degree","Single parent ","","","",""
"Very often","2014","Other degree","Couple + C. LE 16 ","","","",""
"Very often","2014","Other degree","Couple + C. GT 16 ","","","",""
"Very often","2014","Other degree","Couple + C. LE and GT 16","","","",""
"Very often","2014","no degree/no degree yet","1-pers.-HH","","","",""
"Very often","2014","no degree/no degree yet","(Married) couple without C. ","","","",""
"Very often","2014","no degree/no degree yet","Single parent ","","","",""
"Very often","2014","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Very often","2014","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Very often","2014","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Often","2014","lower secondary degree","1-pers.-HH","","","",""
"Often","2014","lower secondary degree","(Married) couple without C. ","","","",""
"Often","2014","lower secondary degree","Single parent ","","","",""
"Often","2014","lower secondary degree","Couple + C. LE 16 ","","","",""
"Often","2014","lower secondary degree","Couple + C. GT 16 ","","","",""
"Often","2014","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Often","2014","secondary school degree","1-pers.-HH","","","",""
"Often","2014","secondary school degree","(Married) couple without C. ","","","",""
"Often","2014","secondary school degree","Single parent ","","","",""
"Often","2014","secondary school degree","Couple + C. LE 16 ","","","",""
"Often","2014","secondary school degree","Couple + C. GT 16 ","","","",""
"Often","2014","secondary school degree","Couple + C. LE and GT 16","","","",""
"Often","2014","college entrance qualification","1-pers.-HH","","","",""
"Often","2014","college entrance qualification","(Married) couple without C. ","","","",""
"Often","2014","college entrance qualification","Single parent ","","","",""
"Often","2014","college entrance qualification","Couple + C. LE 16 ","","","",""
"Often","2014","college entrance qualification","Couple + C. GT 16 ","","","",""
"Often","2014","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Often","2014","Other degree","1-pers.-HH","","","",""
"Often","2014","Other degree","(Married) couple without C. ","","","",""
"Often","2014","Other degree","Single parent ","","","",""
"Often","2014","Other degree","Couple + C. LE 16 ","","","",""
"Often","2014","Other degree","Couple + C. GT 16 ","","","",""
"Often","2014","Other degree","Couple + C. LE and GT 16","","","",""
"Often","2014","no degree/no degree yet","1-pers.-HH","","","",""
"Often","2014","no degree/no degree yet","(Married) couple without C. ","","","",""
"Often","2014","no degree/no degree yet","Single parent ","","","",""
"Often","2014","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Often","2014","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Often","2014","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Sometimes","2014","lower secondary degree","1-pers.-HH","","","",""
"Sometimes","2014","lower secondary degree","(Married) couple without C. ","","","",""
"Sometimes","2014","lower secondary degree","Single parent ","","","",""
"Sometimes","2014","lower secondary degree","Couple + C. LE 16 ","","","",""
"Sometimes","2014","lower secondary degree","Couple + C. GT 16 ","","","",""
"Sometimes","2014","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Sometimes","2014","secondary school degree","1-pers.-HH","","","",""
"Sometimes","2014","secondary school degree","(Married) couple without C. ","","","",""
"Sometimes","2014","secondary school degree","Single parent ","","","",""
"Sometimes","2014","secondary school degree","Couple + C. LE 16 ","","","",""
"Sometimes","2014","secondary school degree","Couple + C. GT 16 ","","","",""
"Sometimes","2014","secondary school degree","Couple + C. LE and GT 16","","","",""
"Sometimes","2014","college entrance qualification","1-pers.-HH","","","",""
"Sometimes","2014","college entrance qualification","(Married) couple without C. ","","","",""
"Sometimes","2014","college entrance qualification","Single parent ","","","",""
"Sometimes","2014","college entrance qualification","Couple + C. LE 16 ","","","",""
"Sometimes","2014","college entrance qualification","Couple + C. GT 16 ","","","",""
"Sometimes","2014","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Sometimes","2014","Other degree","1-pers.-HH","","","",""
"Sometimes","2014","Other degree","(Married) couple without C. ","","","",""
"Sometimes","2014","Other degree","Single parent ","","","",""
"Sometimes","2014","Other degree","Couple + C. LE 16 ","","","",""
"Sometimes","2014","Other degree","Couple + C. GT 16 ","","","",""
"Sometimes","2014","Other degree","Couple + C. LE and GT 16","","","",""
"Sometimes","2014","no degree/no degree yet","1-pers.-HH","","","",""
"Sometimes","2014","no degree/no degree yet","(Married) couple without C. ","","","",""
"Sometimes","2014","no degree/no degree yet","Single parent ","","","",""
"Sometimes","2014","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Sometimes","2014","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Sometimes","2014","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Rarely ","2014","lower secondary degree","1-pers.-HH","","","",""
"Rarely ","2014","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely ","2014","lower secondary degree","Single parent ","","","",""
"Rarely ","2014","lower secondary degree","Couple + C. LE 16 ","","","",""
"Rarely ","2014","lower secondary degree","Couple + C. GT 16 ","","","",""
"Rarely ","2014","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Rarely ","2014","secondary school degree","1-pers.-HH","","","",""
"Rarely ","2014","secondary school degree","(Married) couple without C. ","","","",""
"Rarely ","2014","secondary school degree","Single parent ","","","",""
"Rarely ","2014","secondary school degree","Couple + C. LE 16 ","","","",""
"Rarely ","2014","secondary school degree","Couple + C. GT 16 ","","","",""
"Rarely ","2014","secondary school degree","Couple + C. LE and GT 16","","","",""
"Rarely ","2014","college entrance qualification","1-pers.-HH","","","",""
"Rarely ","2014","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely ","2014","college entrance qualification","Single parent ","","","",""
"Rarely ","2014","college entrance qualification","Couple + C. LE 16 ","","","",""
"Rarely ","2014","college entrance qualification","Couple + C. GT 16 ","","","",""
"Rarely ","2014","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Rarely ","2014","Other degree","1-pers.-HH","","","",""
"Rarely ","2014","Other degree","(Married) couple without C. ","","","",""
"Rarely ","2014","Other degree","Single parent ","","","",""
"Rarely ","2014","Other degree","Couple + C. LE 16 ","","","",""
"Rarely ","2014","Other degree","Couple + C. GT 16 ","","","",""
"Rarely ","2014","Other degree","Couple + C. LE and GT 16","","","",""
"Rarely ","2014","no degree/no degree yet","1-pers.-HH","","","",""
"Rarely ","2014","no degree/no degree yet","(Married) couple without C. ","","","",""
"Rarely ","2014","no degree/no degree yet","Single parent ","","","",""
"Rarely ","2014","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Rarely ","2014","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Rarely ","2014","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Never","2014","lower secondary degree","1-pers.-HH","","","",""
"Never","2014","lower secondary degree","(Married) couple without C. ","","","",""
"Never","2014","lower secondary degree","Single parent ","","","",""
"Never","2014","lower secondary degree","Couple + C. LE 16 ","","","",""
"Never","2014","lower secondary degree","Couple + C. GT 16 ","","","",""
"Never","2014","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Never","2014","secondary school degree","1-pers.-HH","","","",""
"Never","2014","secondary school degree","(Married) couple without C. ","","","",""
"Never","2014","secondary school degree","Single parent ","","","",""
"Never","2014","secondary school degree","Couple + C. LE 16 ","","","",""
"Never","2014","secondary school degree","Couple + C. GT 16 ","","","",""
"Never","2014","secondary school degree","Couple + C. LE and GT 16","","","",""
"Never","2014","college entrance qualification","1-pers.-HH","","","",""
"Never","2014","college entrance qualification","(Married) couple without C. ","","","",""
"Never","2014","college entrance qualification","Single parent ","","","",""
"Never","2014","college entrance qualification","Couple + C. LE 16 ","","","",""
"Never","2014","college entrance qualification","Couple + C. GT 16 ","","","",""
"Never","2014","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Never","2014","Other degree","1-pers.-HH","","","",""
"Never","2014","Other degree","(Married) couple without C. ","","","",""
"Never","2014","Other degree","Single parent ","","","",""
"Never","2014","Other degree","Couple + C. LE 16 ","","","",""
"Never","2014","Other degree","Couple + C. GT 16 ","","","",""
"Never","2014","Other degree","Couple + C. LE and GT 16","","","",""
"Never","2014","no degree/no degree yet","1-pers.-HH","","","",""
"Never","2014","no degree/no degree yet","(Married) couple without C. ","","","",""
"Never","2014","no degree/no degree yet","Single parent ","","","",""
"Never","2014","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Never","2014","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Never","2014","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Very often","2015","lower secondary degree","1-pers.-HH","","","",""
"Very often","2015","lower secondary degree","(Married) couple without C. ","","","",""
"Very often","2015","lower secondary degree","Single parent ","","","",""
"Very often","2015","lower secondary degree","Couple + C. LE 16 ","","","",""
"Very often","2015","lower secondary degree","Couple + C. GT 16 ","","","",""
"Very often","2015","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Very often","2015","secondary school degree","1-pers.-HH","","","",""
"Very often","2015","secondary school degree","(Married) couple without C. ","","","",""
"Very often","2015","secondary school degree","Single parent ","","","",""
"Very often","2015","secondary school degree","Couple + C. LE 16 ","","","",""
"Very often","2015","secondary school degree","Couple + C. GT 16 ","","","",""
"Very often","2015","secondary school degree","Couple + C. LE and GT 16","","","",""
"Very often","2015","college entrance qualification","1-pers.-HH","","","",""
"Very often","2015","college entrance qualification","(Married) couple without C. ","","","",""
"Very often","2015","college entrance qualification","Single parent ","","","",""
"Very often","2015","college entrance qualification","Couple + C. LE 16 ","","","",""
"Very often","2015","college entrance qualification","Couple + C. GT 16 ","","","",""
"Very often","2015","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Very often","2015","Other degree","1-pers.-HH","","","",""
"Very often","2015","Other degree","(Married) couple without C. ","","","",""
"Very often","2015","Other degree","Single parent ","","","",""
"Very often","2015","Other degree","Couple + C. LE 16 ","","","",""
"Very often","2015","Other degree","Couple + C. GT 16 ","","","",""
"Very often","2015","Other degree","Couple + C. LE and GT 16","","","",""
"Very often","2015","no degree/no degree yet","1-pers.-HH","","","",""
"Very often","2015","no degree/no degree yet","(Married) couple without C. ","","","",""
"Very often","2015","no degree/no degree yet","Single parent ","","","",""
"Very often","2015","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Very often","2015","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Very often","2015","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Often","2015","lower secondary degree","1-pers.-HH","","","",""
"Often","2015","lower secondary degree","(Married) couple without C. ","","","",""
"Often","2015","lower secondary degree","Single parent ","","","",""
"Often","2015","lower secondary degree","Couple + C. LE 16 ","","","",""
"Often","2015","lower secondary degree","Couple + C. GT 16 ","","","",""
"Often","2015","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Often","2015","secondary school degree","1-pers.-HH","","","",""
"Often","2015","secondary school degree","(Married) couple without C. ","","","",""
"Often","2015","secondary school degree","Single parent ","","","",""
"Often","2015","secondary school degree","Couple + C. LE 16 ","","","",""
"Often","2015","secondary school degree","Couple + C. GT 16 ","","","",""
"Often","2015","secondary school degree","Couple + C. LE and GT 16","","","",""
"Often","2015","college entrance qualification","1-pers.-HH","","","",""
"Often","2015","college entrance qualification","(Married) couple without C. ","","","",""
"Often","2015","college entrance qualification","Single parent ","","","",""
"Often","2015","college entrance qualification","Couple + C. LE 16 ","","","",""
"Often","2015","college entrance qualification","Couple + C. GT 16 ","","","",""
"Often","2015","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Often","2015","Other degree","1-pers.-HH","","","",""
"Often","2015","Other degree","(Married) couple without C. ","","","",""
"Often","2015","Other degree","Single parent ","","","",""
"Often","2015","Other degree","Couple + C. LE 16 ","","","",""
"Often","2015","Other degree","Couple + C. GT 16 ","","","",""
"Often","2015","Other degree","Couple + C. LE and GT 16","","","",""
"Often","2015","no degree/no degree yet","1-pers.-HH","","","",""
"Often","2015","no degree/no degree yet","(Married) couple without C. ","","","",""
"Often","2015","no degree/no degree yet","Single parent ","","","",""
"Often","2015","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Often","2015","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Often","2015","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Sometimes","2015","lower secondary degree","1-pers.-HH","","","",""
"Sometimes","2015","lower secondary degree","(Married) couple without C. ","","","",""
"Sometimes","2015","lower secondary degree","Single parent ","","","",""
"Sometimes","2015","lower secondary degree","Couple + C. LE 16 ","","","",""
"Sometimes","2015","lower secondary degree","Couple + C. GT 16 ","","","",""
"Sometimes","2015","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Sometimes","2015","secondary school degree","1-pers.-HH","","","",""
"Sometimes","2015","secondary school degree","(Married) couple without C. ","","","",""
"Sometimes","2015","secondary school degree","Single parent ","","","",""
"Sometimes","2015","secondary school degree","Couple + C. LE 16 ","","","",""
