"plj0014_v3","year","e11103","sex","n","percent","lower_confidence","upper_confidence","value"
"No","2004","Part Time","Male","126","0.0975903505868918","0.0825874958223487","0.112593205351435","2"
"Yes","2004","Full Time","Female","2648","0.926300323001765","0.916656877358643","0.935943768644887","1"
"Yes","2004","Full Time","Male","5229","0.917333561842885","0.910158816378685","0.924508307307084","1"
"Yes","2004","Part Time","Female","3275","0.908555043973944","0.899045104312705","0.918064983635182","1"
"Yes","2004","Part Time","Male","1377","0.902409649413108","0.887406794648565","0.917412504177651","1"
"Yes","2004","Not Working","Female","4559","0.92441388498494","0.91705383940891","0.93177393056097","1"
"Yes","2004","Not Working","Male","3017","0.9158609357489","0.906342027727757","0.925379843770044","1"
"No","2005","Not Working","Female","362","0.0738929318403183","0.0664434091511668","0.0813424545294698","2"
"No","2005","Not Working","Male","245","0.0891272437930446","0.0792428339557513","0.0990116536303379","2"
"No","2005","Full Time","Female","165","0.0797527360468646","0.0695132595629075","0.0899922125308217","2"
"No","2005","Full Time","Male","400","0.082215800104001","0.0748647118176655","0.0895668883903365","2"
"No","2005","Part Time","Female","254","0.0982446357365988","0.0882967498742573","0.10819252159894","2"
"No","2005","Part Time","Male","118","0.115634538911698","0.098829319039936","0.13243975878346","2"
"Yes","2005","Full Time","Female","2524","0.920247263953135","0.910007787469178","0.930486740437093","1"
"Yes","2005","Full Time","Male","4964","0.917784199895999","0.910433111609663","0.925135288182334","1"
"Yes","2005","Part Time","Female","3185","0.901755364263401","0.89180747840106","0.911703250125743","1"
"Yes","2005","Part Time","Male","1273","0.884365461088302","0.86756024121654","0.901170680960064","1"
"Yes","2005","Not Working","Female","4375","0.926107068159682","0.91865754547053","0.933556590848833","1"
"Yes","2005","Not Working","Male","2947","0.910872756206956","0.900988346369662","0.920757166044249","1"
"No","2006","Not Working","Female","376","0.0867228959455818","0.0790126874679764","0.0944331044231872","2"
"No","2006","Not Working","Male","241","0.0941811792889508","0.084475552022034","0.103886806555868","2"
"No","2006","Full Time","Female","162","0.0789906002131477","0.0690566677119285","0.0889245327143668","2"
"No","2006","Full Time","Male","357","0.084051367829828","0.0767952582781731","0.091307477381483","2"
"No","2006","Part Time","Female","224","0.0852057531245398","0.0760996928869981","0.0943118133620815","2"
"No","2006","Part Time","Male","110","0.0919429299422512","0.076924863044991","0.106960996839511","2"
"Yes","2006","Full Time","Female","2670","0.921009399786852","0.911075467285633","0.930943332288072","1"
"Yes","2006","Full Time","Male","5260","0.915948632170172","0.908692522618517","0.923204741721827","1"
"Yes","2006","Part Time","Female","3387","0.91479424687546","0.905688186637919","0.923900307113002","1"
"Yes","2006","Part Time","Male","1312","0.908057070057749","0.893039003160488","0.923075136955009","1"
"Yes","2006","Not Working","Female","4742","0.913277104054418","0.905566895576813","0.920987312532024","1"
"Yes","2006","Not Working","Male","3238","0.905818820711049","0.896113193444132","0.915524447977966","1"
"No","2007","Not Working","Female","318","0.0861747932507412","0.0781834811862075","0.094166105315275","2"
"No","2007","Not Working","Male","199","0.0880577366788985","0.078350934376644","0.097764538981153","2"
"No","2007","Full Time","Female","132","0.0730131884670819","0.0630836180276182","0.0829427589065457","2"
"No","2007","Full Time","Male","317","0.0780837906053889","0.0708233978053067","0.085344183405471","2"
"No","2007","Part Time","Female","212","0.095848763793851","0.0859998519622372","0.105697675625465","2"
"No","2007","Part Time","Male","108","0.121453968263684","0.10367665120088","0.139231285326488","2"
"Yes","2007","Full Time","Female","2505","0.926986811532918","0.917057241093454","0.936916381972382","1"
"Yes","2007","Full Time","Male","4929","0.921916209394611","0.914655816594529","0.929176602194693","1"
"Yes","2007","Part Time","Female","3220","0.904151236206149","0.894302324374535","0.914000148037763","1"
"Yes","2007","Part Time","Male","1189","0.878546031736316","0.860768714673512","0.89632334879912","1"
"Yes","2007","Not Working","Female","4419","0.913825206749259","0.905833894684725","0.921816518813792","1"
"Yes","2007","Not Working","Male","3075","0.911942263321102","0.902235461018847","0.921649065623356","1"
"No","2008","Not Working","Female","276","0.0841075427174903","0.0759316902948654","0.0922833951401152","2"
"No","2008","Not Working","Male","179","0.0896464411869183","0.0795493307850369","0.0997435515887997","2"
"No","2008","Full Time","Female","113","0.0743110454652078","0.0641032327601539","0.0845188581702616","2"
"No","2008","Full Time","Male","280","0.0784857733077255","0.0710074576876449","0.0859640889278062","2"
"No","2008","Part Time","Female","197","0.101383457888098","0.0909483748554325","0.111818540920764","2"
"No","2008","Part Time","Male","87","0.110882580812993","0.0931983065500156","0.12856685507597","2"
"Yes","2008","Full Time","Female","2423","0.925688954534792","0.915481141829738","0.935896767239846","1"
"Yes","2008","Full Time","Male","4688","0.921514226692274","0.914035911072194","0.928992542312355","1"
"Yes","2008","Part Time","Female","3017","0.898616542111902","0.888181459079236","0.909051625144567","1"
"Yes","2008","Part Time","Male","1124","0.889117419187007","0.87143314492403","0.906801693449984","1"
"Yes","2008","Not Working","Female","4151","0.91589245728251","0.907716604859885","0.924068309705135","1"
"Yes","2008","Not Working","Male","2896","0.910353558813082","0.9002564484112","0.920450669214963","1"
"No","2009","Not Working","Female","230","0.0814644146964204","0.0729893794566362","0.0899394499362046","2"
"No","2009","Not Working","Male","158","0.0910570736935372","0.0805464654796729","0.101567681907401","2"
"No","2009","Full Time","Female","105","0.0727292939004871","0.0623912174644902","0.0830673703364839","2"
"No","2009","Full Time","Male","225","0.0782519867116886","0.0704824425487101","0.0860215308746671","2"
"No","2009","Part Time","Female","188","0.116869346468037","0.105479071626304","0.12825962130977","2"
"No","2009","Part Time","Male","83","0.0950623252817744","0.0782990845665297","0.111825565997019","2"
"Yes","2009","Full Time","Female","2319","0.927270706099513","0.916932629663516","0.93760878253551","1"
"Yes","2009","Full Time","Male","4365","0.921748013288311","0.913978469125333","0.92951755745129","1"
"Yes","2009","Part Time","Female","2868","0.883130653531963","0.87174037869023","0.894520928373696","1"
"Yes","2009","Part Time","Male","1093","0.904937674718226","0.888174434002981","0.92170091543347","1"
"Yes","2009","Not Working","Female","3772","0.918535585303579","0.910060550063795","0.927010620543364","1"
"Yes","2009","Not Working","Male","2720","0.908942926306463","0.898432318092599","0.919453534520327","1"
"No","2010","Not Working","Female","508","0.0943179487396616","0.0865269142959444","0.102108983183379","2"
"No","2010","Not Working","Male","213","0.0910512564395118","0.0808432800804692","0.101259232798554","2"
"No","2010","Full Time","Female","112","0.0516942849056777","0.043670475468476","0.0597180943428794","2"
"No","2010","Full Time","Male","395","0.0724941596265821","0.0661062895797444","0.0788820296734199","2"
"No","2010","Part Time","Female","288","0.119528277041792","0.110337446051389","0.128719108032196","2"
"No","2010","Part Time","Male","140","0.113241819064531","0.0975818914545119","0.128901746674551","2"
"Yes","2010","Full Time","Female","2813","0.948305715094322","0.940281905657121","0.956329524531524","1"
"Yes","2010","Full Time","Male","5935","0.927505840373418","0.92111797032658","0.933893710420256","1"
"Yes","2010","Part Time","Female","4498","0.880471722958208","0.871280891967804","0.889662553948611","1"
"Yes","2010","Part Time","Male","1433","0.886758180935469","0.871098253325449","0.902418108545488","1"
"Yes","2010","Not Working","Female","4898","0.905682051260338","0.897891016816621","0.913473085704055","1"
"Yes","2010","Not Working","Male","2838","0.908948743560488","0.898740767201446","0.919156719919531","1"
"No","2011","Not Working","Female","284","0.0729193139853107","0.065724006117665","0.0801146218529563","2"
"No","2011","Not Working","Male","164","0.0724224870944573","0.0638037227312657","0.0810412514576489","2"
"No","2011","Full Time","Female","105","0.0516717666593138","0.0436863807366627","0.059657152581965","2"
"No","2011","Full Time","Male","256","0.0618760739569056","0.0554518290572849","0.0683003188565263","2"
"No","2011","Part Time","Female","217","0.103749925399826","0.0942512326686127","0.11324861813104","2"
"No","2011","Part Time","Male","78","0.0875468277784303","0.0730093092034957","0.102084346353365","2"
"Yes","2011","Full Time","Female","2847","0.948328233340686","0.940342847418035","0.956313619263337","1"
"Yes","2011","Full Time","Male","5147","0.938123926043094","0.931699681143474","0.944548170942715","1"
"Yes","2011","Part Time","Female","3742","0.896250074600173","0.88675138186896","0.905748767331387","1"
"Yes","2011","Part Time","Male","1374","0.91245317222157","0.897915653646635","0.926990690796504","1"
"Yes","2011","Not Working","Female","4732","0.927080686014689","0.919885378147044","0.934275993882335","1"
"Yes","2011","Not Working","Male","3310","0.927577512905543","0.918958748542351","0.936196277268734","1"
"No","2012","Not Working","Female","422","0.087558664306807","0.0803941648508785","0.0947231637627354","2"
"No","2012","Not Working","Male","187","0.0747920362036462","0.0664784039350256","0.0831056684722667","2"
"No","2012","Full Time","Female","131","0.0540402279958916","0.0465109372195335","0.0615695187722497","2"
"No","2012","Full Time","Male","402","0.0792181269218001","0.0728817331692985","0.0855545206743016","2"
"No","2012","Part Time","Female","324","0.110958755216021","0.102804383492373","0.119113126939669","2"
"No","2012","Part Time","Male","118","0.0853388589742458","0.0723415799458337","0.0983361380026579","2"
"Yes","2012","Full Time","Female","3333","0.945959772004108","0.93843048122775","0.953489062780467","1"
"Yes","2012","Full Time","Male","6577","0.9207818730782","0.914445479325698","0.927118266830701","1"
"Yes","2012","Part Time","Female","5375","0.889041244783979","0.880886873060331","0.897195616507627","1"
"Yes","2012","Part Time","Male","1657","0.914661141025754","0.901663861997342","0.927658420054166","1"
"Yes","2012","Not Working","Female","5557","0.912441335693193","0.905276836237265","0.919605835149122","1"
"Yes","2012","Not Working","Male","3659","0.925207963796354","0.916894331527733","0.933521596064974","1"
"No","2013","Not Working","Female","361","0.0540723250700682","0.0480092810095215","0.0601353691306149","2"
"No","2013","Not Working","Male","156","0.0522819471079724","0.0449492809400105","0.0596146132759342","2"
"No","2013","Full Time","Female","129","0.0302517391818172","0.0244264387068183","0.0360770396568162","2"
"No","2013","Full Time","Male","348","0.0459826092614659","0.0408548467055011","0.0511103718174307","2"
"No","2013","Part Time","Female","299","0.0672483387141788","0.0606051656691601","0.0738915117591975","2"
"No","2013","Part Time","Male","107","0.0532776829299222","0.0426701231160117","0.0638852427438326","2"
"Yes","2013","Full Time","Female","3192","0.969748260818183","0.963922960343184","0.975573561293182","1"
"Yes","2013","Full Time","Male","6061","0.954017390738534","0.948889628182569","0.959145153294499","1"
"Yes","2013","Not Working","Female","4984","0.945927674929932","0.939864630869385","0.951990718990478","1"
"Yes","2013","Not Working","Male","3384","0.947718052892028","0.940385386724066","0.955050719059989","1"
"Yes","2013","Part Time","Female","5161","0.932751661285821","0.926108488240802","0.93939483433084","1"
"Yes","2013","Part Time","Male","1615","0.946722317070078","0.936114757256167","0.957329876883988","1"
"No","2014","Not Working","Female","699","0.0885725625906186","0.0811183335324598","0.0960267916487774","2"
"No","2014","Not Working","Male","380","0.0920104082567932","0.0828397011760115","0.101181115337575","2"
"No","2014","Full Time","Female","329","0.0685288441036195","0.0601789048569044","0.0768787833503347","2"
"No","2014","Full Time","Male","734","0.0863957074040149","0.0796819982155332","0.0931094165924966","2"
"No","2014","Part Time","Female","682","0.117157229522839","0.108751959612687","0.125562499432992","2"
"No","2014","Part Time","Male","284","0.116168193793649","0.101942593459992","0.130393794127306","2"
"Yes","2014","Full Time","Female","3188","0.93147115589638","0.923121216649665","0.939821095143096","1"
"Yes","2014","Full Time","Male","5993","0.913604292595985","0.906890583407504","0.920318001784467","1"
"Yes","2014","Not Working","Female","4882","0.911427437409381","0.903973208351223","0.91888166646754","1"
"Yes","2014","Not Working","Male","3436","0.907989591743207","0.898818884662425","0.917160298823988","1"
"Yes","2014","Part Time","Female","4942","0.882842770477161","0.874437500567008","0.891248040387313","1"
"Yes","2014","Part Time","Male","1665","0.883831806206351","0.869606205872694","0.898057406540008","1"
"No","2015","Not Working","Female","1319","0.109765321969558","0.101840467516357","0.117690176422758","2"
"No","2015","Not Working","Male","1001","0.133726268639469","0.123575652025085","0.143876885253854","2"
"No","2015","Part Time","Female","580","0.100340908416792","0.0922733153559976","0.108408501477586","2"
"No","2015","Full Time","Female","261","0.0619667166614926","0.0536893102774077","0.0702441230455774","2"
"No","2015","Full Time","Male","624","0.074567854045905","0.0680630283090156","0.0810726797827944","2"
"No","2015","Part Time","Male","231","0.115193099265975","0.100489408923293","0.129896789608657","2"
"Yes","2015","Full Time","Female","2998","0.938033283338507","0.929755876954422","0.946310689722592","1"
"Yes","2015","Full Time","Male","5641","0.925432145954095","0.918927320217205","0.931936971690984","1"
"Yes","2015","Not Working","Female","4658","0.890234678030442","0.882309823577242","0.898159532483643","1"
"Yes","2015","Not Working","Male","3318","0.866273731360531","0.856123114746146","0.876424347974915","1"
"Yes","2015","Part Time","Female","4748","0.899659091583208","0.891591498522414","0.907726684644003","1"
"Yes","2015","Part Time","Male","1580","0.884806900734025","0.870103210391343","0.899510591076707","1"
"No","2016","Not Working","Female","664","0.100574276993873","0.0921236652221801","0.109024888765566","2"
"No","2016","Not Working","Male","362","0.10654068967562","0.0961685668734865","0.116912812477753","2"
"No","2016","Part Time","Female","702","0.12168680077077","0.112751102488401","0.13062249905314","2"
"No","2016","Part Time","Male","284","0.119761082809341","0.104901501756779","0.134620663861903","2"
"No","2016","Full Time","Female","345","0.0875586285939131","0.0778200450515305","0.0972972121362957","2"
"No","2016","Full Time","Male","800","0.10522533464129","0.0974313297653923","0.113019339517187","2"
"Yes","2016","Full Time","Female","2891","0.912441371406087","0.902702787863704","0.92217995494847","1"
"Yes","2016","Full Time","Male","5154","0.89477466535871","0.886980660482813","0.902568670234608","1"
"Yes","2016","Not Working","Female","4202","0.899425723006127","0.890975111234434","0.90787633477782","1"
"Yes","2016","Not Working","Male","3037","0.89345931032438","0.883087187522247","0.903831433126514","1"
"Yes","2016","Part Time","Female","4440","0.87831319922923","0.869377500946861","0.887248897511599","1"
"Yes","2016","Part Time","Male","1550","0.880238917190659","0.865379336138097","0.895098498243221","1"
"No","2017","Not Working","Female","1532","0.117859803988985","0.109681255769259","0.12603835220871","2"
"No","2017","Not Working","Male","1781","0.127813669272614","0.118611400713944","0.137015937831285","2"
"No","2017","Part Time","Female","686","0.130931870767082","0.1221259723343","0.139737769199865","2"
"No","2017","Part Time","Male","395","0.134854129998591","0.120616735629368","0.149091524367813","2"
"No","2017","Full Time","Female","332","0.0963143862717012","0.0868516834913278","0.105777089052075","2"
"No","2017","Full Time","Male","786","0.102639895027925","0.0953945408324886","0.109885249223361","2"
"Yes","2017","Full Time","Female","3402","0.903685613728299","0.894222910947925","0.913148316508672","1"
"Yes","2017","Full Time","Male","5954","0.897360104972075","0.890114750776639","0.904605459167511","1"
"Yes","2017","Not Working","Female","4439","0.882140196011015","0.87396164779129","0.890318744230741","1"
"Yes","2017","Not Working","Male","3276","0.872186330727386","0.862984062168715","0.881388599286056","1"
"Yes","2017","Part Time","Female","4951","0.869068129232918","0.860262230800135","0.8778740276657","1"
"Yes","2017","Part Time","Male","1816","0.865145870001409","0.850908475632187","0.879383264370632","1"
"No","2018","Not Working","Female","1993","0.123621242917442","0.115463005298242","0.131779480536642","2"
"No","2018","Not Working","Male","2249","0.144064416806259","0.134725272349949","0.153403561262569","2"
"No","2018","Part Time","Female","653","0.136651708513959","0.127589004570966","0.145714412456952","2"
"No","2018","Part Time","Male","582","0.140758693332432","0.126824817746147","0.154692568918717","2"
"No","2018","Full Time","Female","314","0.102500814520455","0.092624506780867","0.112377122260042","2"
"No","2018","Full Time","Male","814","0.113313466602868","0.105588039836963","0.121038893368773","2"
"Yes","2018","Full Time","Female","3309","0.897499185479545","0.887622877739958","0.907375493219133","1"
"Yes","2018","Full Time","Male","5653","0.886686533397132","0.878961106631227","0.894411960163037","1"
"Yes","2018","Not Working","Female","4260","0.876378757082558","0.868220519463358","0.884536994701758","1"
"Yes","2018","Not Working","Male","3182","0.855935583193741","0.846596438737431","0.865274727650051","1"
"Yes","2018","Part Time","Female","4865","0.863348291486041","0.854285587543048","0.872410995429034","1"
"Yes","2018","Part Time","Male","1811","0.859241306667568","0.845307431081283","0.873175182253853","1"
"No","2019","Not Working","Female","1723","0.12337955392446","0.114981455205589","0.131777652643331","2"
"No","2019","Not Working","Male","1668","0.133479010426311","0.123980817072202","0.14297720378042","2"
"No","2019","Part Time","Female","578","0.134077880937871","0.124888040037895","0.143267721837846","2"
"No","2019","Part Time","Male","671","0.175179088498275","0.160212652162173","0.190145524834376","2"
"No","2019","Full Time","Female","287","0.110044637237933","0.100000319256283","0.120088955219582","2"
"No","2019","Full Time","Male","890","0.114267270859399","0.106886486507942","0.121648055210855","2"
"Yes","2019","Full Time","Female","3442","0.889955362762067","0.879911044780418","0.899999680743717","1"
"Yes","2019","Full Time","Male","6247","0.885732729140601","0.878351944789145","0.893113513492058","1"
"Yes","2019","Not Working","Female","4168","0.87662044607554","0.868222347356669","0.885018544794411","1"
"Yes","2019","Not Working","Male","3257","0.866520989573689","0.85702279621958","0.876019182927798","1"
"Yes","2019","Part Time","Female","4703","0.865922119062129","0.856732278162153","0.875111959962105","1"
"Yes","2019","Part Time","Male","1807","0.824820911501725","0.809854475165624","0.839787347837827","1"
