"plh0173","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"2 on Scale 1 to 10","1985","higher vocational","Urban Area","3","","","","2"
"2 on Scale 1 to 10","1985","higher vocational","Rural Area","3","","","","2"
"2 on Scale 1 to 10","1985","higher education","Urban Area","12","","","","2"
"3 on Scale 1 to 10","1985","in school","Rural Area","","","","","3"
"3 on Scale 1 to 10","1985","in school","Urban Area","","","","","3"
"3 on Scale 1 to 10","1985","inadequately","Urban Area","15","","","","3"
"3 on Scale 1 to 10","1985","inadequately","Rural Area","3","","","","3"
"3 on Scale 1 to 10","1985","general elemantary","Urban Area","33","0.0279216680376055","0.0183623572843697","0.0374809787908413","3"
"3 on Scale 1 to 10","1985","general elemantary","Rural Area","5","","","","3"
"3 on Scale 1 to 10","1985","middle vocational","Urban Area","69","0.0285496310431319","0.0220031473911596","0.0350961146951043","3"
"3 on Scale 1 to 10","1985","middle vocational","Rural Area","19","","","","3"
"3 on Scale 1 to 10","1985","vocational + Abi","Urban Area","3","","","","3"
"3 on Scale 1 to 10","1985","vocational + Abi","Rural Area","","","","","3"
"3 on Scale 1 to 10","1985","higher vocational","Urban Area","6","","","","3"
"3 on Scale 1 to 10","1985","higher vocational","Rural Area","2","","","","3"
"3 on Scale 1 to 10","1985","higher education","Urban Area","9","","","","3"
"3 on Scale 1 to 10","1985","higher education","Rural Area","3","","","","3"
"4 on Scale 1 to 10","1985","general elemantary","Rural Area","9","","","","4"
"4 on Scale 1 to 10","1985","middle vocational","Urban Area","79","0.0306813086084653","0.0239022753896792","0.0374603418272515","4"
"4 on Scale 1 to 10","1985","in school","Rural Area","","","","","4"
"4 on Scale 1 to 10","1985","vocational + Abi","Rural Area","","","","","4"
"4 on Scale 1 to 10","1985","inadequately","Urban Area","21","","","","4"
"4 on Scale 1 to 10","1985","inadequately","Rural Area","1","","","","4"
"4 on Scale 1 to 10","1985","general elemantary","Urban Area","44","0.0387043960143851","0.0275122364217665","0.0498965556070036","4"
"4 on Scale 1 to 10","1985","higher vocational","Urban Area","6","","","","4"
"4 on Scale 1 to 10","1985","higher vocational","Rural Area","3","","","","4"
"4 on Scale 1 to 10","1985","higher education","Urban Area","11","","","","4"
"4 on Scale 1 to 10","1985","higher education","Rural Area","","","","","4"
"4 on Scale 1 to 10","1985","in school","Urban Area","","","","","4"
"4 on Scale 1 to 10","1985","middle vocational","Rural Area","18","","","","4"
"4 on Scale 1 to 10","1985","vocational + Abi","Urban Area","5","","","","4"
"5 on Scale 1 to 10","1985","in school","Urban Area","","","","","5"
"5 on Scale 1 to 10","1985","middle vocational","Rural Area","73","0.107071511606129","0.0840835218323325","0.130059501379926","5"
"5 on Scale 1 to 10","1985","vocational + Abi","Rural Area","3","","","","5"
"5 on Scale 1 to 10","1985","middle vocational","Urban Area","230","0.0954164975421669","0.0838677843548757","0.106965210729458","5"
"5 on Scale 1 to 10","1985","vocational + Abi","Urban Area","21","","","","5"
"5 on Scale 1 to 10","1985","in school","Rural Area","1","","","","5"
"5 on Scale 1 to 10","1985","higher vocational","Rural Area","7","","","","5"
"5 on Scale 1 to 10","1985","higher education","Urban Area","41","0.0788231125011396","0.0552746582437151","0.102371566758564","5"
"5 on Scale 1 to 10","1985","higher education","Rural Area","5","","","","5"
"5 on Scale 1 to 10","1985","inadequately","Urban Area","44","0.114328782478453","0.0837870183756422","0.144870546581263","5"
"5 on Scale 1 to 10","1985","inadequately","Rural Area","4","","","","5"
"5 on Scale 1 to 10","1985","general elemantary","Urban Area","124","0.118084615282341","0.0993598928889771","0.136809337675705","5"
"5 on Scale 1 to 10","1985","general elemantary","Rural Area","34","0.124655702081014","0.0872762447800462","0.162035159381981","5"
"5 on Scale 1 to 10","1985","higher vocational","Urban Area","22","","","","5"
"6 on Scale 1 to 10","1985","in school","Rural Area","","","","","6"
"6 on Scale 1 to 10","1985","in school","Urban Area","1","","","","6"
"6 on Scale 1 to 10","1985","inadequately","Rural Area","5","","","","6"
"6 on Scale 1 to 10","1985","general elemantary","Urban Area","76","0.0651631261849719","0.0508420999057601","0.0794841524641837","6"
"6 on Scale 1 to 10","1985","vocational + Abi","Rural Area","1","","","","6"
"6 on Scale 1 to 10","1985","higher education","Rural Area","2","","","","6"
"6 on Scale 1 to 10","1985","inadequately","Urban Area","37","0.0576976041334479","0.0353179123517206","0.0800772959151751","6"
"6 on Scale 1 to 10","1985","middle vocational","Rural Area","58","0.0850057729610681","0.0642714873721693","0.105740058549967","6"
"6 on Scale 1 to 10","1985","vocational + Abi","Urban Area","14","","","","6"
"6 on Scale 1 to 10","1985","general elemantary","Rural Area","29","","","","6"
"6 on Scale 1 to 10","1985","middle vocational","Urban Area","213","0.0832933524158495","0.0724311500330334","0.0941555547986656","6"
"6 on Scale 1 to 10","1985","higher vocational","Urban Area","21","","","","6"
"6 on Scale 1 to 10","1985","higher vocational","Rural Area","3","","","","6"
"6 on Scale 1 to 10","1985","higher education","Urban Area","30","0.0659546876769525","0.0442641206592052","0.0876452546946997","6"
"7 on Scale 1 to 10","1985","inadequately","Urban Area","52","0.150290431665007","0.115991469130401","0.184589394199613","7"
"7 on Scale 1 to 10","1985","in school","Rural Area","","","","","7"
"7 on Scale 1 to 10","1985","in school","Urban Area","1","","","","7"
"7 on Scale 1 to 10","1985","inadequately","Rural Area","12","","","","7"
"7 on Scale 1 to 10","1985","general elemantary","Urban Area","175","0.152530922901539","0.131669393320626","0.173392452482453","7"
"7 on Scale 1 to 10","1985","general elemantary","Rural Area","39","0.14043125644676","0.101116131352063","0.179746381541457","7"
"7 on Scale 1 to 10","1985","vocational + Abi","Rural Area","2","","","","7"
"7 on Scale 1 to 10","1985","higher vocational","Urban Area","52","0.154288062714384","0.115196002189264","0.193380123239504","7"
"7 on Scale 1 to 10","1985","higher education","Urban Area","89","0.170688222315595","0.137808753495208","0.203567691135982","7"
"7 on Scale 1 to 10","1985","higher education","Rural Area","12","","","","7"
"7 on Scale 1 to 10","1985","middle vocational","Urban Area","347","0.144564882252715","0.130741240514159","0.15838852399127","7"
"7 on Scale 1 to 10","1985","middle vocational","Rural Area","107","0.156268986166564","0.12927331728584","0.183264655047288","7"
"7 on Scale 1 to 10","1985","vocational + Abi","Urban Area","19","","","","7"
"7 on Scale 1 to 10","1985","higher vocational","Rural Area","15","","","","7"
"8 on Scale 1 to 10","1985","general elemantary","Urban Area","251","0.207248592244909","0.183729553130113","0.230767631359705","8"
"8 on Scale 1 to 10","1985","higher vocational","Rural Area","20","","","","8"
"8 on Scale 1 to 10","1985","inadequately","Rural Area","7","","","","8"
"8 on Scale 1 to 10","1985","higher vocational","Urban Area","93","0.289806929492869","0.240710063889001","0.338903795096736","8"
"8 on Scale 1 to 10","1985","in school","Urban Area","","","","","8"
"8 on Scale 1 to 10","1985","in school","Rural Area","","","","","8"
"8 on Scale 1 to 10","1985","inadequately","Urban Area","94","0.225109104108889","0.185022721018997","0.265195487198782","8"
"8 on Scale 1 to 10","1985","general elemantary","Rural Area","71","0.235524632139473","0.187508477249195","0.283540787029751","8"
"8 on Scale 1 to 10","1985","middle vocational","Urban Area","602","0.242884155689157","0.226027233242593","0.259741078135722","8"
"8 on Scale 1 to 10","1985","middle vocational","Rural Area","157","0.227711043568224","0.196533804884619","0.258888282251828","8"
"8 on Scale 1 to 10","1985","vocational + Abi","Rural Area","9","","","","8"
"8 on Scale 1 to 10","1985","vocational + Abi","Urban Area","39","0.25559658241299","0.187365860669918","0.323827304156063","8"
"8 on Scale 1 to 10","1985","higher education","Urban Area","138","0.268490089582509","0.229760906584606","0.307219272580412","8"
"8 on Scale 1 to 10","1985","higher education","Rural Area","26","","","","8"
"9 on Scale 1 to 10","1985","general elemantary","Rural Area","48","0.15457090895959","0.113664633556071","0.195477184363109","9"
"9 on Scale 1 to 10","1985","middle vocational","Urban Area","337","0.137354660050752","0.123823489490771","0.150885830610732","9"
"9 on Scale 1 to 10","1985","middle vocational","Rural Area","99","0.137575611059195","0.111966946658384","0.163184275460007","9"
"9 on Scale 1 to 10","1985","in school","Urban Area","","","","","9"
"9 on Scale 1 to 10","1985","in school","Rural Area","","","","","9"
"9 on Scale 1 to 10","1985","general elemantary","Urban Area","139","0.117715811132242","0.0990164436376229","0.136415178626862","9"
"9 on Scale 1 to 10","1985","higher education","Urban Area","86","0.173935404307441","0.140809701700158","0.207061106914724","9"
"9 on Scale 1 to 10","1985","inadequately","Urban Area","55","0.105900581993788","0.0763665906638713","0.135434573323704","9"
"9 on Scale 1 to 10","1985","inadequately","Rural Area","5","","","","9"
"9 on Scale 1 to 10","1985","vocational + Abi","Urban Area","20","","","","9"
"9 on Scale 1 to 10","1985","vocational + Abi","Rural Area","2","","","","9"
"9 on Scale 1 to 10","1985","higher vocational","Urban Area","50","0.158319178202243","0.118814216198847","0.197824140205639","9"
"9 on Scale 1 to 10","1985","higher vocational","Rural Area","13","","","","9"
"9 on Scale 1 to 10","1985","higher education","Rural Area","16","","","","9"
"0 Completely dissatisfied","1986","in school","Urban Area","","","","","0"
"0 Completely dissatisfied","1986","in school","Rural Area","","","","","0"
"0 Completely dissatisfied","1986","inadequately","Urban Area","6","","","","0"
"0 Completely dissatisfied","1986","inadequately","Rural Area","2","","","","0"
"0 Completely dissatisfied","1986","general elemantary","Urban Area","8","","","","0"
"0 Completely dissatisfied","1986","general elemantary","Rural Area","4","","","","0"
"0 Completely dissatisfied","1986","middle vocational","Urban Area","23","","","","0"
"0 Completely dissatisfied","1986","middle vocational","Rural Area","4","","","","0"
"0 Completely dissatisfied","1986","vocational + Abi","Urban Area","2","","","","0"
"0 Completely dissatisfied","1986","vocational + Abi","Rural Area","1","","","","0"
"0 Completely dissatisfied","1986","higher vocational","Urban Area","","","","","0"
"0 Completely dissatisfied","1986","higher vocational","Rural Area","","","","","0"
"0 Completely dissatisfied","1986","higher education","Urban Area","1","","","","0"
"0 Completely dissatisfied","1986","higher education","Rural Area","","","","","0"
"1 on Scale 1 to 10","1986","higher education","Urban Area","5","","","","1"
"1 on Scale 1 to 10","1986","in school","Urban Area","","","","","1"
"1 on Scale 1 to 10","1986","in school","Rural Area","","","","","1"
"1 on Scale 1 to 10","1986","inadequately","Urban Area","2","","","","1"
"1 on Scale 1 to 10","1986","inadequately","Rural Area","2","","","","1"
"1 on Scale 1 to 10","1986","general elemantary","Urban Area","3","","","","1"
"1 on Scale 1 to 10","1986","middle vocational","Rural Area","5","","","","1"
"1 on Scale 1 to 10","1986","vocational + Abi","Urban Area","","","","","1"
"1 on Scale 1 to 10","1986","vocational + Abi","Rural Area","","","","","1"
"1 on Scale 1 to 10","1986","higher vocational","Urban Area","","","","","1"
"1 on Scale 1 to 10","1986","higher vocational","Rural Area","2","","","","1"
"1 on Scale 1 to 10","1986","higher education","Rural Area","","","","","1"
"1 on Scale 1 to 10","1986","general elemantary","Rural Area","5","","","","1"
"1 on Scale 1 to 10","1986","middle vocational","Urban Area","12","","","","1"
"10 Completely satisfied","1986","in school","Urban Area","2","","","","10"
"10 Completely satisfied","1986","in school","Rural Area","","","","","10"
"10 Completely satisfied","1986","inadequately","Rural Area","9","","","","10"
"10 Completely satisfied","1986","general elemantary","Urban Area","198","0.178733508516023","0.156133500333649","0.201333516698398","10"
"10 Completely satisfied","1986","general elemantary","Rural Area","54","0.136495284903037","0.098339615444245","0.17465095436183","10"
"10 Completely satisfied","1986","middle vocational","Urban Area","448","0.185703180568484","0.170232328155569","0.201174032981398","10"
"10 Completely satisfied","1986","middle vocational","Rural Area","143","0.213635534789024","0.182553564147074","0.244717505430974","10"
"10 Completely satisfied","1986","vocational + Abi","Urban Area","30","0.161086462303387","0.104478345537243","0.217694579069531","10"
"10 Completely satisfied","1986","vocational + Abi","Rural Area","6","","","","10"
"10 Completely satisfied","1986","higher vocational","Urban Area","57","0.184620574025133","0.140569157124443","0.228671990925823","10"
"10 Completely satisfied","1986","higher vocational","Rural Area","18","","","","10"
"10 Completely satisfied","1986","higher education","Urban Area","65","0.131430796927764","0.101606142846444","0.161255451009084","10"
"10 Completely satisfied","1986","higher education","Rural Area","13","","","","10"
"10 Completely satisfied","1986","inadequately","Urban Area","52","0.129610408198786","0.0956158625610026","0.16360495383657","10"
"2 on Scale 1 to 10","1986","in school","Urban Area","","","","","2"
"2 on Scale 1 to 10","1986","in school","Rural Area","","","","","2"
"2 on Scale 1 to 10","1986","inadequately","Urban Area","16","","","","2"
"2 on Scale 1 to 10","1986","general elemantary","Urban Area","15","","","","2"
"2 on Scale 1 to 10","1986","general elemantary","Rural Area","5","","","","2"
"2 on Scale 1 to 10","1986","middle vocational","Urban Area","38","0.0139636273762136","0.00929532696118799","0.0186319277912392","2"
"2 on Scale 1 to 10","1986","middle vocational","Rural Area","9","","","","2"
"2 on Scale 1 to 10","1986","vocational + Abi","Urban Area","2","","","","2"
"2 on Scale 1 to 10","1986","vocational + Abi","Rural Area","","","","","2"
"2 on Scale 1 to 10","1986","higher education","Rural Area","","","","","2"
"2 on Scale 1 to 10","1986","inadequately","Rural Area","1","","","","2"
"2 on Scale 1 to 10","1986","higher vocational","Urban Area","4","","","","2"
"2 on Scale 1 to 10","1986","higher vocational","Rural Area","2","","","","2"
"2 on Scale 1 to 10","1986","higher education","Urban Area","10","","","","2"
"3 on Scale 1 to 10","1986","in school","Rural Area","","","","","3"
"3 on Scale 1 to 10","1986","in school","Urban Area","","","","","3"
"3 on Scale 1 to 10","1986","vocational + Abi","Rural Area","","","","","3"
"3 on Scale 1 to 10","1986","higher vocational","Urban Area","7","","","","3"
"3 on Scale 1 to 10","1986","inadequately","Urban Area","10","","","","3"
"3 on Scale 1 to 10","1986","inadequately","Rural Area","1","","","","3"
"3 on Scale 1 to 10","1986","general elemantary","Rural Area","9","","","","3"
"3 on Scale 1 to 10","1986","middle vocational","Urban Area","67","0.0299964205328499","0.0232100965687316","0.0367827444969683","3"
"3 on Scale 1 to 10","1986","middle vocational","Rural Area","14","","","","3"
"3 on Scale 1 to 10","1986","vocational + Abi","Urban Area","8","","","","3"
"3 on Scale 1 to 10","1986","higher vocational","Rural Area","2","","","","3"
"3 on Scale 1 to 10","1986","general elemantary","Urban Area","23","","","","3"
"3 on Scale 1 to 10","1986","higher education","Urban Area","6","","","","3"
"3 on Scale 1 to 10","1986","higher education","Rural Area","","","","","3"
"4 on Scale 1 to 10","1986","inadequately","Urban Area","15","","","","4"
"4 on Scale 1 to 10","1986","inadequately","Rural Area","2","","","","4"
"4 on Scale 1 to 10","1986","general elemantary","Urban Area","41","0.0277570496534366","0.0180667410768943","0.0374473582299789","4"
"4 on Scale 1 to 10","1986","general elemantary","Rural Area","13","","","","4"
"4 on Scale 1 to 10","1986","vocational + Abi","Urban Area","7","","","","4"
"4 on Scale 1 to 10","1986","vocational + Abi","Rural Area","","","","","4"
"4 on Scale 1 to 10","1986","higher vocational","Urban Area","11","","","","4"
"4 on Scale 1 to 10","1986","higher vocational","Rural Area","1","","","","4"
"4 on Scale 1 to 10","1986","higher education","Urban Area","14","","","","4"
"4 on Scale 1 to 10","1986","higher education","Rural Area","1","","","","4"
"4 on Scale 1 to 10","1986","in school","Rural Area","","","","","4"
"4 on Scale 1 to 10","1986","middle vocational","Urban Area","80","0.0323999069875802","0.0253556849727454","0.0394441290024149","4"
"4 on Scale 1 to 10","1986","middle vocational","Rural Area","19","","","","4"
"4 on Scale 1 to 10","1986","in school","Urban Area","","","","","4"
"5 on Scale 1 to 10","1986","middle vocational","Urban Area","255","0.108683833907551","0.0963012417282636","0.121066426086839","5"
"5 on Scale 1 to 10","1986","general elemantary","Rural Area","31","0.0938464663946377","0.0614365617655748","0.126256371023701","5"
"5 on Scale 1 to 10","1986","in school","Urban Area","","","","","5"
"5 on Scale 1 to 10","1986","middle vocational","Rural Area","57","0.0822241649099427","0.0613923117916752","0.10305601802821","5"
"5 on Scale 1 to 10","1986","inadequately","Urban Area","44","0.114054350205829","0.0818813231309298","0.146227377280729","5"
"5 on Scale 1 to 10","1986","inadequately","Rural Area","10","","","","5"
"5 on Scale 1 to 10","1986","higher vocational","Urban Area","30","0.0929609301370979","0.0599921266140351","0.125929733660161","5"
"5 on Scale 1 to 10","1986","higher vocational","Rural Area","5","","","","5"
"5 on Scale 1 to 10","1986","higher education","Urban Area","34","0.072104041650842","0.049271509525214","0.0949365737764699","5"
"5 on Scale 1 to 10","1986","higher education","Rural Area","6","","","","5"
"5 on Scale 1 to 10","1986","general elemantary","Urban Area","138","0.142294606557281","0.121687033677385","0.162902179437178","5"
"5 on Scale 1 to 10","1986","in school","Rural Area","","","","","5"
"5 on Scale 1 to 10","1986","vocational + Abi","Urban Area","14","","","","5"
"5 on Scale 1 to 10","1986","vocational + Abi","Rural Area","6","","","","5"
"6 on Scale 1 to 10","1986","inadequately","Urban Area","34","0.100017885331384","0.0696518403800528","0.130383930282715","6"
"6 on Scale 1 to 10","1986","in school","Urban Area","","","","","6"
"6 on Scale 1 to 10","1986","vocational + Abi","Rural Area","3","","","","6"
"6 on Scale 1 to 10","1986","in school","Rural Area","","","","","6"
"6 on Scale 1 to 10","1986","middle vocational","Rural Area","61","0.0913530107695794","0.0695046484965463","0.113201373042613","6"
"6 on Scale 1 to 10","1986","vocational + Abi","Urban Area","14","","","","6"
"6 on Scale 1 to 10","1986","inadequately","Rural Area","2","","","","6"
"6 on Scale 1 to 10","1986","higher education","Rural Area","9","","","","6"
"6 on Scale 1 to 10","1986","middle vocational","Urban Area","197","0.0787237434507535","0.0680095123218556","0.0894379745796515","6"
"6 on Scale 1 to 10","1986","general elemantary","Rural Area","27","","","","6"
"6 on Scale 1 to 10","1986","general elemantary","Urban Area","105","0.0951437718681116","0.0778359057716205","0.112451637964603","6"
"6 on Scale 1 to 10","1986","higher vocational","Urban Area","21","","","","6"
"6 on Scale 1 to 10","1986","higher vocational","Rural Area","6","","","","6"
"6 on Scale 1 to 10","1986","higher education","Urban Area","36","0.0709485843703096","0.0482856378829406","0.0936115308576786","6"
"7 on Scale 1 to 10","1986","inadequately","Urban Area","57","0.149878096925535","0.113750244600602","0.186005949250468","7"
"7 on Scale 1 to 10","1986","in school","Rural Area","","","","","7"
"7 on Scale 1 to 10","1986","in school","Urban Area","","","","","7"
"7 on Scale 1 to 10","1986","inadequately","Rural Area","8","","","","7"
"7 on Scale 1 to 10","1986","general elemantary","Urban Area","176","0.166502967939126","0.144528084870098","0.188477851008154","7"
"7 on Scale 1 to 10","1986","general elemantary","Rural Area","51","0.16334000327457","0.122254493610039","0.2044255129391","7"
"7 on Scale 1 to 10","1986","middle vocational","Urban Area","367","0.158994427727409","0.144446417709003","0.173542437745815","7"
"7 on Scale 1 to 10","1986","middle vocational","Rural Area","112","0.172079307809191","0.143456083530759","0.200702532087623","7"
"7 on Scale 1 to 10","1986","vocational + Abi","Urban Area","23","","","","7"
"7 on Scale 1 to 10","1986","vocational + Abi","Rural Area","3","","","","7"
"7 on Scale 1 to 10","1986","higher vocational","Urban Area","52","0.174020341620553","0.130975150204222","0.217065533036883","7"
"7 on Scale 1 to 10","1986","higher education","Urban Area","82","0.181845490454183","0.147797337018208","0.215893643890159","7"
"7 on Scale 1 to 10","1986","higher education","Rural Area","16","","","","7"
"7 on Scale 1 to 10","1986","higher vocational","Rural Area","16","","","","7"
"8 on Scale 1 to 10","1986","inadequately","Rural Area","7","","","","8"
"8 on Scale 1 to 10","1986","general elemantary","Urban Area","236","0.20575066752933","0.181904828385644","0.229596506673015","8"
"8 on Scale 1 to 10","1986","higher vocational","Rural Area","24","","","","8"
"8 on Scale 1 to 10","1986","in school","Urban Area","2","","","","8"
"8 on Scale 1 to 10","1986","in school","Rural Area","","","","","8"
"8 on Scale 1 to 10","1986","vocational + Abi","Rural Area","6","","","","8"
"8 on Scale 1 to 10","1986","inadequately","Urban Area","98","0.26226268283411","0.217743049075124","0.306782316593097","8"
"8 on Scale 1 to 10","1986","general elemantary","Rural Area","75","0.272202740226014","0.222735309872632","0.321670170579396","8"
"8 on Scale 1 to 10","1986","middle vocational","Urban Area","609","0.248273127842874","0.231085810396728","0.265460445289021","8"
"8 on Scale 1 to 10","1986","vocational + Abi","Urban Area","36","0.209006460911474","0.146394557364022","0.271618364458927","8"
"8 on Scale 1 to 10","1986","higher vocational","Urban Area","76","0.266157298533557","0.215979611486204","0.31633498558091","8"
"8 on Scale 1 to 10","1986","middle vocational","Rural Area","148","0.216720323629895","0.185476217156367","0.247964430103423","8"
"8 on Scale 1 to 10","1986","higher education","Urban Area","143","0.281062976681764","0.241382957199871","0.320742996163658","8"
"8 on Scale 1 to 10","1986","higher education","Rural Area","21","","","","8"
"9 on Scale 1 to 10","1986","general elemantary","Urban Area","161","0.141690985135569","0.121119933172781","0.162262037098358","9"
"9 on Scale 1 to 10","1986","middle vocational","Rural Area","96","0.141273285423996","0.114860307446678","0.167686263401315","9"
"9 on Scale 1 to 10","1986","higher education","Urban Area","97","0.190138001896406","0.155499061016043","0.224776942776769","9"
"9 on Scale 1 to 10","1986","in school","Urban Area","2","","","","9"
"9 on Scale 1 to 10","1986","inadequately","Rural Area","10","","","","9"
"9 on Scale 1 to 10","1986","general elemantary","Rural Area","37","0.111331867891269","0.0763737978992474","0.14628993788329","9"
"9 on Scale 1 to 10","1986","higher vocational","Urban Area","40","0.130565112077188","0.0923115339940407","0.168818690160336","9"
"9 on Scale 1 to 10","1986","higher vocational","Rural Area","8","","","","9"
"9 on Scale 1 to 10","1986","in school","Rural Area","","","","","9"
"9 on Scale 1 to 10","1986","inadequately","Urban Area","41","0.118603508845198","0.0858794711228949","0.151327546567502","9"
"9 on Scale 1 to 10","1986","middle vocational","Urban Area","331","0.129433381168729","0.116078582159036","0.142788180178422","9"
"9 on Scale 1 to 10","1986","vocational + Abi","Urban Area","26","","","","9"
"9 on Scale 1 to 10","1986","vocational + Abi","Rural Area","2","","","","9"
"9 on Scale 1 to 10","1986","higher education","Rural Area","24","","","","9"
"0 Completely dissatisfied","1987","in school","Rural Area","","","","","0"
"0 Completely dissatisfied","1987","in school","Urban Area","","","","","0"
"0 Completely dissatisfied","1987","inadequately","Urban Area","2","","","","0"
"0 Completely dissatisfied","1987","inadequately","Rural Area","3","","","","0"
"0 Completely dissatisfied","1987","general elemantary","Urban Area","6","","","","0"
"0 Completely dissatisfied","1987","general elemantary","Rural Area","5","","","","0"
"0 Completely dissatisfied","1987","middle vocational","Urban Area","17","","","","0"
"0 Completely dissatisfied","1987","middle vocational","Rural Area","3","","","","0"
"0 Completely dissatisfied","1987","vocational + Abi","Urban Area","1","","","","0"
"0 Completely dissatisfied","1987","vocational + Abi","Rural Area","1","","","","0"
"0 Completely dissatisfied","1987","higher vocational","Urban Area","1","","","","0"
"0 Completely dissatisfied","1987","higher vocational","Rural Area","","","","","0"
"0 Completely dissatisfied","1987","higher education","Urban Area","2","","","","0"
"0 Completely dissatisfied","1987","higher education","Rural Area","","","","","0"
"1 on Scale 1 to 10","1987","higher education","Urban Area","3","","","","1"
"1 on Scale 1 to 10","1987","inadequately","Urban Area","4","","","","1"
"1 on Scale 1 to 10","1987","inadequately","Rural Area","2","","","","1"
"1 on Scale 1 to 10","1987","in school","Urban Area","","","","","1"
"1 on Scale 1 to 10","1987","in school","Rural Area","","","","","1"
"1 on Scale 1 to 10","1987","general elemantary","Urban Area","9","","","","1"
"1 on Scale 1 to 10","1987","general elemantary","Rural Area","3","","","","1"
"1 on Scale 1 to 10","1987","middle vocational","Urban Area","17","","","","1"
"1 on Scale 1 to 10","1987","middle vocational","Rural Area","3","","","","1"
"1 on Scale 1 to 10","1987","vocational + Abi","Urban Area","","","","","1"
