"plh0173","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"2 on Scale 1 to 10","1984","Not Employed","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1984","Employed","general elemantary","23","","","","2"
"2 on Scale 1 to 10","1984","Employed","middle vocational","43","0.0109285002317967","0.00745625295136052","0.0144007475122329","2"
"2 on Scale 1 to 10","1984","Employed","vocational + Abi","1","","","","2"
"2 on Scale 1 to 10","1984","Employed","higher vocational","5","","","","2"
"3 on Scale 1 to 10","1984","Not Employed","inadequately","1","","","","3"
"3 on Scale 1 to 10","1984","Not Employed","in school","","","","","3"
"3 on Scale 1 to 10","1984","Not Employed","general elemantary","1","","","","3"
"3 on Scale 1 to 10","1984","Not Employed","middle vocational","5","","","","3"
"3 on Scale 1 to 10","1984","Not Employed","vocational + Abi","1","","","","3"
"3 on Scale 1 to 10","1984","Not Employed","higher vocational","","","","","3"
"3 on Scale 1 to 10","1984","Employed","inadequately","20","","","","3"
"3 on Scale 1 to 10","1984","Employed","general elemantary","42","0.0251060711882788","0.0173201455242032","0.0328919968523543","3"
"3 on Scale 1 to 10","1984","Employed","middle vocational","89","0.0245681381596749","0.0193980123515548","0.029738263967795","3"
"3 on Scale 1 to 10","1984","Employed","vocational + Abi","5","","","","3"
"3 on Scale 1 to 10","1984","Not Employed","higher education","1","","","","3"
"3 on Scale 1 to 10","1984","Employed","in school","","","","","3"
"3 on Scale 1 to 10","1984","Employed","higher vocational","10","","","","3"
"3 on Scale 1 to 10","1984","Employed","higher education","12","","","","3"
"4 on Scale 1 to 10","1984","Not Employed","higher education","2","","","","4"
"4 on Scale 1 to 10","1984","Employed","higher vocational","5","","","","4"
"4 on Scale 1 to 10","1984","Not Employed","higher vocational","","","","","4"
"4 on Scale 1 to 10","1984","Employed","vocational + Abi","4","","","","4"
"4 on Scale 1 to 10","1984","Employed","middle vocational","76","0.0226090699684047","0.0176443812838958","0.0275737586529136","4"
"4 on Scale 1 to 10","1984","Not Employed","inadequately","","","","","4"
"4 on Scale 1 to 10","1984","Not Employed","general elemantary","1","","","","4"
"4 on Scale 1 to 10","1984","Not Employed","middle vocational","3","","","","4"
"4 on Scale 1 to 10","1984","Not Employed","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","1984","Employed","in school","","","","","4"
"4 on Scale 1 to 10","1984","Employed","inadequately","21","","","","4"
"4 on Scale 1 to 10","1984","Employed","higher education","20","","","","4"
"4 on Scale 1 to 10","1984","Not Employed","in school","","","","","4"
"4 on Scale 1 to 10","1984","Employed","general elemantary","50","0.0295103091294807","0.0210881288234964","0.0379324894354649","4"
"5 on Scale 1 to 10","1984","Not Employed","in school","","","","","5"
"5 on Scale 1 to 10","1984","Not Employed","inadequately","1","","","","5"
"5 on Scale 1 to 10","1984","Not Employed","higher education","1","","","","5"
"5 on Scale 1 to 10","1984","Employed","in school","","","","","5"
"5 on Scale 1 to 10","1984","Employed","inadequately","61","0.0938673184397128","0.0702340786840143","0.117500558195411","5"
"5 on Scale 1 to 10","1984","Employed","general elemantary","193","0.124822837604248","0.108373924517972","0.141271750690525","5"
"5 on Scale 1 to 10","1984","Employed","vocational + Abi","19","","","","5"
"5 on Scale 1 to 10","1984","Employed","higher vocational","33","0.0761537040639126","0.051285023180923","0.101022384946902","5"
"5 on Scale 1 to 10","1984","Employed","higher education","35","0.0588113806138166","0.0400017669321911","0.0776209942954421","5"
"5 on Scale 1 to 10","1984","Not Employed","general elemantary","4","","","","5"
"5 on Scale 1 to 10","1984","Not Employed","middle vocational","5","","","","5"
"5 on Scale 1 to 10","1984","Not Employed","vocational + Abi","1","","","","5"
"5 on Scale 1 to 10","1984","Not Employed","higher vocational","","","","","5"
"5 on Scale 1 to 10","1984","Employed","middle vocational","317","0.0962912662298563","0.0864392706520838","0.106143261807629","5"
"6 on Scale 1 to 10","1984","Not Employed","inadequately","","","","","6"
"6 on Scale 1 to 10","1984","Employed","higher education","44","0.0753983172830056","0.0542892511003699","0.0965073834656412","6"
"6 on Scale 1 to 10","1984","Not Employed","in school","","","","","6"
"6 on Scale 1 to 10","1984","Not Employed","general elemantary","4","","","","6"
"6 on Scale 1 to 10","1984","Not Employed","middle vocational","5","","","","6"
"6 on Scale 1 to 10","1984","Not Employed","vocational + Abi","","","","","6"
"6 on Scale 1 to 10","1984","Employed","in school","","","","","6"
"6 on Scale 1 to 10","1984","Employed","inadequately","40","0.0731078121554731","0.0520134371451215","0.0942021871658246","6"
"6 on Scale 1 to 10","1984","Employed","general elemantary","100","0.0668602080434691","0.0544293986109248","0.0792910174760133","6"
"6 on Scale 1 to 10","1984","Employed","middle vocational","241","0.0701244060023715","0.0615960849348655","0.0786527270698775","6"
"6 on Scale 1 to 10","1984","Employed","vocational + Abi","18","","","","6"
"6 on Scale 1 to 10","1984","Employed","higher vocational","18","","","","6"
"6 on Scale 1 to 10","1984","Not Employed","higher vocational","2","","","","6"
"6 on Scale 1 to 10","1984","Not Employed","higher education","1","","","","6"
"7 on Scale 1 to 10","1984","Not Employed","general elemantary","8","","","","7"
"7 on Scale 1 to 10","1984","Not Employed","inadequately","2","","","","7"
"7 on Scale 1 to 10","1984","Employed","middle vocational","444","0.134368304561681","0.122978100277448","0.145758508845914","7"
"7 on Scale 1 to 10","1984","Not Employed","in school","","","","","7"
"7 on Scale 1 to 10","1984","Not Employed","middle vocational","6","","","","7"
"7 on Scale 1 to 10","1984","Not Employed","vocational + Abi","4","","","","7"
"7 on Scale 1 to 10","1984","Not Employed","higher vocational","2","","","","7"
"7 on Scale 1 to 10","1984","Not Employed","higher education","3","","","","7"
"7 on Scale 1 to 10","1984","Employed","higher vocational","46","0.107241852356665","0.0782312706506645","0.136252434062665","7"
"7 on Scale 1 to 10","1984","Employed","higher education","84","0.13449445269791","0.107217366953862","0.161771538441959","7"
"7 on Scale 1 to 10","1984","Employed","in school","","","","","7"
"7 on Scale 1 to 10","1984","Employed","inadequately","70","0.116291874285633","0.090314259814749","0.142269488756518","7"
"7 on Scale 1 to 10","1984","Employed","general elemantary","163","0.107016995761877","0.0916322555801407","0.122401735943614","7"
"7 on Scale 1 to 10","1984","Employed","vocational + Abi","29","","","","7"
"8 on Scale 1 to 10","1984","Not Employed","vocational + Abi","","","","","8"
"8 on Scale 1 to 10","1984","Employed","vocational + Abi","43","0.207784542868572","0.151695460255885","0.263873625481259","8"
"8 on Scale 1 to 10","1984","Not Employed","middle vocational","13","","","","8"
"8 on Scale 1 to 10","1984","Not Employed","in school","","","","","8"
"8 on Scale 1 to 10","1984","Not Employed","inadequately","2","","","","8"
"8 on Scale 1 to 10","1984","Not Employed","general elemantary","9","","","","8"
"8 on Scale 1 to 10","1984","Not Employed","higher vocational","2","","","","8"
"8 on Scale 1 to 10","1984","Not Employed","higher education","3","","","","8"
"8 on Scale 1 to 10","1984","Employed","in school","","","","","8"
"8 on Scale 1 to 10","1984","Employed","inadequately","135","0.217479567978391","0.184050271895593","0.25090886406119","8"
"8 on Scale 1 to 10","1984","Employed","middle vocational","744","0.212214321268307","0.19855881189164","0.225869830644973","8"
"8 on Scale 1 to 10","1984","Employed","higher vocational","103","0.243514486910818","0.203273364855441","0.283755608966195","8"
"8 on Scale 1 to 10","1984","Employed","higher education","158","0.266074632272588","0.230745046958116","0.301404217587061","8"
"8 on Scale 1 to 10","1984","Employed","general elemantary","315","0.206767297821511","0.186612269008651","0.226922326634371","8"
"9 on Scale 1 to 10","1984","Not Employed","in school","","","","","9"
"9 on Scale 1 to 10","1984","Employed","inadequately","58","0.100552462208388","0.0761825238103239","0.124922400606452","9"
"9 on Scale 1 to 10","1984","Employed","higher vocational","74","0.171851534746606","0.136481280571377","0.207221788921835","9"
"9 on Scale 1 to 10","1984","Not Employed","inadequately","1","","","","9"
"9 on Scale 1 to 10","1984","Not Employed","higher education","3","","","","9"
"9 on Scale 1 to 10","1984","Not Employed","higher vocational","2","","","","9"
"9 on Scale 1 to 10","1984","Not Employed","vocational + Abi","3","","","","9"
"9 on Scale 1 to 10","1984","Not Employed","general elemantary","8","","","","9"
"9 on Scale 1 to 10","1984","Not Employed","middle vocational","13","","","","9"
"9 on Scale 1 to 10","1984","Employed","in school","1","","","","9"
"9 on Scale 1 to 10","1984","Employed","general elemantary","207","0.131552583259685","0.114731124845853","0.148374041673518","9"
"9 on Scale 1 to 10","1984","Employed","middle vocational","485","0.138678857043794","0.127136242301225","0.150221471786363","9"
"9 on Scale 1 to 10","1984","Employed","vocational + Abi","24","","","","9"
"9 on Scale 1 to 10","1984","Employed","higher education","91","0.155725476245582","0.126736523179088","0.184714429312076","9"
"0 Completely dissatisfied","1985","Not Employed","in school","","","","","0"
"0 Completely dissatisfied","1985","Not Employed","inadequately","","","","","0"
"0 Completely dissatisfied","1985","Not Employed","general elemantary","","","","","0"
"0 Completely dissatisfied","1985","Not Employed","middle vocational","","","","","0"
"0 Completely dissatisfied","1985","Not Employed","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1985","Not Employed","higher vocational","","","","","0"
"0 Completely dissatisfied","1985","Not Employed","higher education","","","","","0"
"0 Completely dissatisfied","1985","Employed","in school","","","","","0"
"0 Completely dissatisfied","1985","Employed","inadequately","3","","","","0"
"0 Completely dissatisfied","1985","Employed","general elemantary","14","","","","0"
"0 Completely dissatisfied","1985","Employed","middle vocational","27","","","","0"
"0 Completely dissatisfied","1985","Employed","vocational + Abi","3","","","","0"
"0 Completely dissatisfied","1985","Employed","higher vocational","6","","","","0"
"0 Completely dissatisfied","1985","Employed","higher education","4","","","","0"
"1 on Scale 1 to 10","1985","Employed","higher vocational","2","","","","1"
"1 on Scale 1 to 10","1985","Not Employed","in school","","","","","1"
"1 on Scale 1 to 10","1985","Not Employed","middle vocational","","","","","1"
"1 on Scale 1 to 10","1985","Not Employed","inadequately","","","","","1"
"1 on Scale 1 to 10","1985","Not Employed","general elemantary","","","","","1"
"1 on Scale 1 to 10","1985","Not Employed","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1985","Not Employed","higher vocational","","","","","1"
"1 on Scale 1 to 10","1985","Not Employed","higher education","","","","","1"
"1 on Scale 1 to 10","1985","Employed","in school","","","","","1"
"1 on Scale 1 to 10","1985","Employed","inadequately","4","","","","1"
"1 on Scale 1 to 10","1985","Employed","general elemantary","8","","","","1"
"1 on Scale 1 to 10","1985","Employed","middle vocational","16","","","","1"
"1 on Scale 1 to 10","1985","Employed","vocational + Abi","2","","","","1"
"1 on Scale 1 to 10","1985","Employed","higher education","1","","","","1"
"10 Completely satisfied","1985","Not Employed","in school","","","","","10"
"10 Completely satisfied","1985","Not Employed","inadequately","2","","","","10"
"10 Completely satisfied","1985","Not Employed","general elemantary","11","","","","10"
"10 Completely satisfied","1985","Not Employed","vocational + Abi","","","","","10"
"10 Completely satisfied","1985","Not Employed","higher vocational","1","","","","10"
"10 Completely satisfied","1985","Not Employed","higher education","2","","","","10"
"10 Completely satisfied","1985","Employed","in school","","","","","10"
"10 Completely satisfied","1985","Employed","inadequately","92","0.191884506990538","0.15593819824599","0.227830815735085","10"
"10 Completely satisfied","1985","Employed","general elemantary","313","0.22621731016861","0.204175235563624","0.248259384773597","10"
"10 Completely satisfied","1985","Employed","middle vocational","677","0.213436370255822","0.199038467722897","0.227834272788747","10"
"10 Completely satisfied","1985","Employed","higher vocational","90","0.207753464309808","0.168626389851539","0.246880538768077","10"
"10 Completely satisfied","1985","Employed","higher education","99","0.181825421997384","0.150272292670715","0.213378551324053","10"
"10 Completely satisfied","1985","Not Employed","middle vocational","15","","","","10"
"10 Completely satisfied","1985","Employed","vocational + Abi","35","0.143002399285699","0.0914293365999546","0.194575461971443","10"
"2 on Scale 1 to 10","1985","Not Employed","in school","","","","","2"
"2 on Scale 1 to 10","1985","Not Employed","general elemantary","1","","","","2"
"2 on Scale 1 to 10","1985","Not Employed","higher education","1","","","","2"
"2 on Scale 1 to 10","1985","Not Employed","inadequately","","","","","2"
"2 on Scale 1 to 10","1985","Not Employed","higher vocational","","","","","2"
"2 on Scale 1 to 10","1985","Not Employed","middle vocational","2","","","","2"
"2 on Scale 1 to 10","1985","Not Employed","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1985","Employed","in school","","","","","2"
"2 on Scale 1 to 10","1985","Employed","inadequately","11","","","","2"
"2 on Scale 1 to 10","1985","Employed","general elemantary","17","","","","2"
"2 on Scale 1 to 10","1985","Employed","higher education","11","","","","2"
"2 on Scale 1 to 10","1985","Employed","middle vocational","36","0.0100303773311132","0.00652876828823186","0.0135319863739945","2"
"2 on Scale 1 to 10","1985","Employed","vocational + Abi","1","","","","2"
"2 on Scale 1 to 10","1985","Employed","higher vocational","6","","","","2"
"3 on Scale 1 to 10","1985","Not Employed","inadequately","","","","","3"
"3 on Scale 1 to 10","1985","Not Employed","in school","","","","","3"
"3 on Scale 1 to 10","1985","Employed","general elemantary","37","0.0256157022433085","0.0172923491727144","0.0339390553139026","3"
"3 on Scale 1 to 10","1985","Employed","middle vocational","83","0.028309272573324","0.0224811796217093","0.0341373655249386","3"
"3 on Scale 1 to 10","1985","Not Employed","general elemantary","1","","","","3"
"3 on Scale 1 to 10","1985","Not Employed","middle vocational","5","","","","3"
"3 on Scale 1 to 10","1985","Not Employed","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1985","Not Employed","higher vocational","","","","","3"
"3 on Scale 1 to 10","1985","Not Employed","higher education","1","","","","3"
"3 on Scale 1 to 10","1985","Employed","in school","","","","","3"
"3 on Scale 1 to 10","1985","Employed","inadequately","18","","","","3"
"3 on Scale 1 to 10","1985","Employed","vocational + Abi","3","","","","3"
"3 on Scale 1 to 10","1985","Employed","higher vocational","8","","","","3"
"3 on Scale 1 to 10","1985","Employed","higher education","11","","","","3"
"4 on Scale 1 to 10","1985","Not Employed","higher vocational","","","","","4"
"4 on Scale 1 to 10","1985","Not Employed","higher education","","","","","4"
"4 on Scale 1 to 10","1985","Not Employed","inadequately","","","","","4"
"4 on Scale 1 to 10","1985","Not Employed","general elemantary","5","","","","4"
"4 on Scale 1 to 10","1985","Not Employed","middle vocational","2","","","","4"
"4 on Scale 1 to 10","1985","Not Employed","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","1985","Employed","inadequately","22","","","","4"
"4 on Scale 1 to 10","1985","Employed","general elemantary","48","0.0347890545494427","0.025134939320244","0.0444431697786414","4"
"4 on Scale 1 to 10","1985","Employed","middle vocational","95","0.0294346190297136","0.023495258435291","0.0353739796241363","4"
"4 on Scale 1 to 10","1985","Employed","vocational + Abi","5","","","","4"
"4 on Scale 1 to 10","1985","Employed","higher vocational","9","","","","4"
"4 on Scale 1 to 10","1985","Employed","higher education","11","","","","4"
"4 on Scale 1 to 10","1985","Employed","in school","","","","","4"
"4 on Scale 1 to 10","1985","Not Employed","in school","","","","","4"
"5 on Scale 1 to 10","1985","Not Employed","in school","1","","","","5"
"5 on Scale 1 to 10","1985","Not Employed","higher education","1","","","","5"
"5 on Scale 1 to 10","1985","Employed","in school","","","","","5"
"5 on Scale 1 to 10","1985","Not Employed","inadequately","","","","","5"
"5 on Scale 1 to 10","1985","Not Employed","general elemantary","7","","","","5"
"5 on Scale 1 to 10","1985","Not Employed","middle vocational","8","","","","5"
"5 on Scale 1 to 10","1985","Not Employed","vocational + Abi","","","","","5"
"5 on Scale 1 to 10","1985","Not Employed","higher vocational","1","","","","5"
"5 on Scale 1 to 10","1985","Employed","inadequately","48","0.108574448657958","0.0801753874448209","0.136973509871095","5"
"5 on Scale 1 to 10","1985","Employed","general elemantary","151","0.119509677236098","0.10241960587106","0.136599748601135","5"
"5 on Scale 1 to 10","1985","Employed","middle vocational","295","0.0976645881746553","0.0872329948506687","0.108096181498642","5"
"5 on Scale 1 to 10","1985","Employed","vocational + Abi","24","","","","5"
"5 on Scale 1 to 10","1985","Employed","higher vocational","28","","","","5"
"5 on Scale 1 to 10","1985","Employed","higher education","45","0.0755092218485314","0.0538948094289312","0.0971236342681316","5"
"6 on Scale 1 to 10","1985","Not Employed","inadequately","","","","","6"
"6 on Scale 1 to 10","1985","Employed","general elemantary","96","0.069453936676579","0.0560603338133469","0.0828475395398112","6"
"6 on Scale 1 to 10","1985","Not Employed","general elemantary","9","","","","6"
"6 on Scale 1 to 10","1985","Not Employed","middle vocational","11","","","","6"
"6 on Scale 1 to 10","1985","Employed","inadequately","42","0.0611551936091315","0.039282049961602","0.083028337256661","6"
"6 on Scale 1 to 10","1985","Employed","in school","","","","","6"
"6 on Scale 1 to 10","1985","Not Employed","in school","1","","","","6"
"6 on Scale 1 to 10","1985","Not Employed","vocational + Abi","","","","","6"
"6 on Scale 1 to 10","1985","Employed","higher education","32","0.0606557372123932","0.0411285144252905","0.080182959999496","6"
"6 on Scale 1 to 10","1985","Not Employed","higher vocational","","","","","6"
"6 on Scale 1 to 10","1985","Not Employed","higher education","","","","","6"
"6 on Scale 1 to 10","1985","Employed","middle vocational","260","0.0826748627025312","0.0729977349610635","0.0923519904439988","6"
"6 on Scale 1 to 10","1985","Employed","vocational + Abi","15","","","","6"
"6 on Scale 1 to 10","1985","Employed","higher vocational","24","","","","6"
"7 on Scale 1 to 10","1985","Not Employed","general elemantary","5","","","","7"
"7 on Scale 1 to 10","1985","Not Employed","inadequately","4","","","","7"
"7 on Scale 1 to 10","1985","Not Employed","in school","","","","","7"
"7 on Scale 1 to 10","1985","Not Employed","middle vocational","7","","","","7"
"7 on Scale 1 to 10","1985","Not Employed","vocational + Abi","1","","","","7"
"7 on Scale 1 to 10","1985","Not Employed","higher vocational","1","","","","7"
"7 on Scale 1 to 10","1985","Not Employed","higher education","3","","","","7"
"7 on Scale 1 to 10","1985","Employed","in school","1","","","","7"
"7 on Scale 1 to 10","1985","Employed","inadequately","60","0.135948839908174","0.104662474730529","0.16723520508582","7"
"7 on Scale 1 to 10","1985","Employed","general elemantary","209","0.149857103236147","0.131052478205994","0.168661728266299","7"
"7 on Scale 1 to 10","1985","Employed","middle vocational","447","0.147701958066337","0.135234240453336","0.160169675679337","7"
"7 on Scale 1 to 10","1985","Employed","higher vocational","66","0.157597329793583","0.122456876447402","0.192737783139765","7"
"7 on Scale 1 to 10","1985","Employed","higher education","98","0.164436143078694","0.134112553593992","0.194759732563397","7"
"7 on Scale 1 to 10","1985","Employed","vocational + Abi","20","","","","7"
"8 on Scale 1 to 10","1985","Not Employed","middle vocational","11","","","","8"
"8 on Scale 1 to 10","1985","Not Employed","vocational + Abi","1","","","","8"
"8 on Scale 1 to 10","1985","Employed","vocational + Abi","47","0.270523214561208","0.205079270408259","0.335967158714157","8"
"8 on Scale 1 to 10","1985","Not Employed","higher vocational","2","","","","8"
"8 on Scale 1 to 10","1985","Not Employed","in school","","","","","8"
"8 on Scale 1 to 10","1985","Not Employed","inadequately","","","","","8"
"8 on Scale 1 to 10","1985","Not Employed","general elemantary","12","","","","8"
"8 on Scale 1 to 10","1985","Employed","inadequately","101","0.223869405397991","0.185818727106482","0.261920083689501","8"
"8 on Scale 1 to 10","1985","Employed","general elemantary","310","0.217577334177316","0.195839934878023","0.239314733476609","8"
"8 on Scale 1 to 10","1985","Employed","middle vocational","748","0.240303139879649","0.225289085866064","0.255317193893234","8"
"8 on Scale 1 to 10","1985","Not Employed","higher education","4","","","","8"
"8 on Scale 1 to 10","1985","Employed","in school","","","","","8"
"8 on Scale 1 to 10","1985","Employed","higher vocational","111","0.274177544673108","0.231154196342092","0.317200893004124","8"
"8 on Scale 1 to 10","1985","Employed","higher education","160","0.269631107923743","0.233327626354673","0.305934589492813","8"
"9 on Scale 1 to 10","1985","Not Employed","in school","","","","","9"
"9 on Scale 1 to 10","1985","Employed","higher vocational","63","0.153972744385232","0.119164095379764","0.188781393390699","9"
"9 on Scale 1 to 10","1985","Not Employed","higher vocational","","","","","9"
"9 on Scale 1 to 10","1985","Not Employed","higher education","","","","","9"
"9 on Scale 1 to 10","1985","Employed","in school","","","","","9"
"9 on Scale 1 to 10","1985","Not Employed","inadequately","","","","","9"
"9 on Scale 1 to 10","1985","Not Employed","vocational + Abi","","","","","9"
"9 on Scale 1 to 10","1985","Not Employed","general elemantary","6","","","","9"
"9 on Scale 1 to 10","1985","Not Employed","middle vocational","9","","","","9"
"9 on Scale 1 to 10","1985","Employed","inadequately","60","0.129292126260713","0.0986640370753117","0.159920215446114","9"
"9 on Scale 1 to 10","1985","Employed","general elemantary","181","0.127933105056335","0.110335789719907","0.145530420392764","9"
"9 on Scale 1 to 10","1985","Employed","middle vocational","427","0.137147731282478","0.125059559527484","0.149235903037473","9"
"9 on Scale 1 to 10","1985","Employed","vocational + Abi","22","","","","9"
"9 on Scale 1 to 10","1985","Employed","higher education","102","0.180805695638177","0.149321568281029","0.212289822995324","9"
"0 Completely dissatisfied","1986","Not Employed","inadequately","1","","","","0"
"0 Completely dissatisfied","1986","Not Employed","in school","","","","","0"
"0 Completely dissatisfied","1986","Not Employed","general elemantary","1","","","","0"
"0 Completely dissatisfied","1986","Not Employed","middle vocational","3","","","","0"
"0 Completely dissatisfied","1986","Not Employed","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1986","Not Employed","higher vocational","","","","","0"
"0 Completely dissatisfied","1986","Not Employed","higher education","","","","","0"
"0 Completely dissatisfied","1986","Employed","in school","","","","","0"
"0 Completely dissatisfied","1986","Employed","inadequately","7","","","","0"
"0 Completely dissatisfied","1986","Employed","general elemantary","11","","","","0"
"0 Completely dissatisfied","1986","Employed","middle vocational","24","","","","0"
"0 Completely dissatisfied","1986","Employed","vocational + Abi","3","","","","0"
"0 Completely dissatisfied","1986","Employed","higher vocational","","","","","0"
"0 Completely dissatisfied","1986","Employed","higher education","1","","","","0"
"1 on Scale 1 to 10","1986","Employed","higher vocational","1","","","","1"
"1 on Scale 1 to 10","1986","Not Employed","general elemantary","","","","","1"
"1 on Scale 1 to 10","1986","Not Employed","middle vocational","","","","","1"
"1 on Scale 1 to 10","1986","Not Employed","in school","","","","","1"
"1 on Scale 1 to 10","1986","Not Employed","inadequately","1","","","","1"
"1 on Scale 1 to 10","1986","Not Employed","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1986","Not Employed","higher vocational","1","","","","1"
"1 on Scale 1 to 10","1986","Not Employed","higher education","","","","","1"
"1 on Scale 1 to 10","1986","Employed","in school","","","","","1"
"1 on Scale 1 to 10","1986","Employed","inadequately","3","","","","1"
"1 on Scale 1 to 10","1986","Employed","general elemantary","8","","","","1"
"1 on Scale 1 to 10","1986","Employed","middle vocational","17","","","","1"
"1 on Scale 1 to 10","1986","Employed","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1986","Employed","higher education","5","","","","1"
"10 Completely satisfied","1986","Not Employed","in school","2","","","","10"
"10 Completely satisfied","1986","Not Employed","inadequately","1","","","","10"
"10 Completely satisfied","1986","Not Employed","middle vocational","9","","","","10"
"10 Completely satisfied","1986","Not Employed","vocational + Abi","1","","","","10"
"10 Completely satisfied","1986","Not Employed","higher vocational","2","","","","10"
"10 Completely satisfied","1986","Not Employed","higher education","","","","","10"
"10 Completely satisfied","1986","Employed","in school","","","","","10"
"10 Completely satisfied","1986","Employed","inadequately","60","0.127825031167816","0.0957007213672176","0.159949340968414","10"
"10 Completely satisfied","1986","Employed","general elemantary","241","0.166666217689964","0.14686680480595","0.186465630573979","10"
"10 Completely satisfied","1986","Employed","middle vocational","582","0.193388474371942","0.179341810169209","0.207435138574674","10"
"10 Completely satisfied","1986","Employed","vocational + Abi","35","0.160178993440788","0.10746963067759","0.212888356203987","10"
"10 Completely satisfied","1986","Employed","higher vocational","73","0.187344930210257","0.147905714895075","0.22678414552544","10"
"10 Completely satisfied","1986","Employed","higher education","78","0.134102279261713","0.106152304837364","0.162052253686061","10"
"10 Completely satisfied","1986","Not Employed","general elemantary","11","","","","10"
"2 on Scale 1 to 10","1986","Not Employed","in school","","","","","2"
"2 on Scale 1 to 10","1986","Not Employed","inadequately","2","","","","2"
