"plh0037","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence"
"Big worries","2014","66 and older","Full Time","17","","",""
"Big worries","2014","66 and older","Not Working","1343","0.300155627511388","0.286751129766936","0.313560125255839"
"Big worries","2014","66 and older","Part Time","118","0.333329287478316","0.286782211395704","0.379876363560927"
"No worries","2014","16-34 y.","Full Time","685","0.273870381734684","0.256255340014483","0.291485423454885"
"No worries","2014","16-34 y.","Not Working","460","0.241677244157584","0.2226665253102","0.260687963004967"
"No worries","2014","16-34 y.","Part Time","497","0.222810507713935","0.205192033313723","0.240428982114147"
"No worries","2014","35-65 y.","Full Time","1495","0.190854741105529","0.182052698005104","0.199656784205954"
"No worries","2014","35-65 y.","Not Working","518","0.188046567248419","0.173763304262673","0.202329830234165"
"No worries","2014","35-65 y.","Part Time","728","0.15816337622048","0.148053256186633","0.168273496254327"
"No worries","2014","66 and older","Full Time","18","","",""
"No worries","2014","66 and older","Not Working","777","0.173194546394851","0.162127153287173","0.184261939502529"
"No worries","2014","66 and older","Part Time","61","0.140355670771077","0.106057231084367","0.174654110457787"
"Some worries","2014","16-34 y.","Full Time","1251","0.510949752438228","0.491204171996322","0.530695332880134"
"Some worries","2014","16-34 y.","Not Working","922","0.464402003545024","0.442254737177672","0.486549269912376"
"Some worries","2014","16-34 y.","Part Time","1158","0.551607714538245","0.530551454411373","0.572663974665118"
"Some worries","2014","35-65 y.","Full Time","4152","0.545769609962565","0.534617384635165","0.556921835289964"
"Some worries","2014","35-65 y.","Not Working","1494","0.519083573433652","0.500820132050813","0.537347014816491"
"Some worries","2014","35-65 y.","Part Time","2744","0.55235025403977","0.538572897715146","0.566127610364393"
"Some worries","2014","66 and older","Full Time","46","0.551749738981126","0.443447627118914","0.660051850843338"
"Some worries","2014","66 and older","Not Working","2371","0.526649826093762","0.512047272577215","0.541252379610308"
"Some worries","2014","66 and older","Part Time","215","0.526315041750608","0.477012686335208","0.575617397166008"
"Big worries","2015","16-34 y.","Full Time","459","0.196329485766249","0.179681738218672","0.212977233313826"
"Big worries","2015","16-34 y.","Not Working","435","0.278575116518088","0.256602054648547","0.30054817838763"
"Big worries","2015","16-34 y.","Part Time","480","0.254306998196718","0.234873939311922","0.273740057081515"
"Big worries","2015","35-65 y.","Full Time","1759","0.247528241446916","0.237558138320674","0.257498344573158"
"Big worries","2015","35-65 y.","Not Working","722","0.310962519461668","0.292558172989614","0.329366865933721"
"Big worries","2015","35-65 y.","Part Time","1335","0.27623487592207","0.263497732327994","0.288972019516147"
"Big worries","2015","66 and older","Full Time","21","","",""
"Big worries","2015","66 and older","Not Working","1251","0.286125491272396","0.272753256449782","0.29949772609501"
"Big worries","2015","66 and older","Part Time","126","0.285539387757705","0.242798690519478","0.328280084995932"
"No worries","2015","16-34 y.","Full Time","618","0.287193129719214","0.268230583114068","0.30615567632436"
"No worries","2015","16-34 y.","Not Working","382","0.237419406863764","0.216563703488627","0.2582751102389"
"No worries","2015","16-34 y.","Part Time","431","0.239098847158435","0.220064637910614","0.258133056406257"
"No worries","2015","35-65 y.","Full Time","1340","0.177651113281276","0.168821245693321","0.18648098086923"
"No worries","2015","35-65 y.","Not Working","432","0.187576622210128","0.172055414326469","0.203097830093787"
"No worries","2015","35-65 y.","Part Time","753","0.15183542060773","0.141612839182111","0.162058002033348"
"No worries","2015","66 and older","Full Time","16","","",""
"No worries","2015","66 and older","Not Working","755","0.170665231445538","0.159533768498404","0.181796694392672"
"No worries","2015","66 and older","Part Time","74","0.163533461010335","0.128535153287918","0.198531768732751"
"Some worries","2015","16-34 y.","Full Time","1110","0.516477384514537","0.495533475133111","0.537421293895962"
"Some worries","2015","16-34 y.","Not Working","782","0.484005476618148","0.45951080942374","0.508500143812556"
"Some worries","2015","16-34 y.","Part Time","1018","0.506594154644846","0.4842834026056","0.528904906684093"
"Some worries","2015","35-65 y.","Full Time","4099","0.574820645271808","0.563399900318146","0.586241390225471"
"Some worries","2015","35-65 y.","Not Working","1276","0.501460858328204","0.481581008250014","0.521340708406395"
"Some worries","2015","35-65 y.","Part Time","2646","0.5719297034702","0.557834776266516","0.586024630673884"
"Some worries","2015","66 and older","Full Time","49","0.557275101356456","0.452296529865297","0.662253672847615"
"Some worries","2015","66 and older","Not Working","2382","0.543209277282066","0.528470650951772","0.55794790361236"
"Some worries","2015","66 and older","Part Time","229","0.550927151231961","0.503859239312121","0.597995063151801"
"Big worries","2016","16-34 y.","Full Time","470","0.217457495051305","0.1999100353976","0.235004954705011"
"Big worries","2016","16-34 y.","Not Working","423","0.289856035373134","0.267002703445632","0.312709367300637"
"Big worries","2016","16-34 y.","Part Time","530","0.282318143242472","0.262236242569402","0.302400043915542"
"Big worries","2016","35-65 y.","Full Time","1971","0.292959025544028","0.28225600314986","0.303662047938196"
"Big worries","2016","35-65 y.","Not Working","762","0.327224876209912","0.308095260894115","0.346354491525709"
"Big worries","2016","35-65 y.","Part Time","1527","0.333930590483411","0.320306251192541","0.347554929774282"
"Big worries","2016","66 and older","Full Time","22","","",""
"Big worries","2016","66 and older","Not Working","1464","0.342545857014023","0.328275069825418","0.356816644202627"
"Big worries","2016","66 and older","Part Time","143","0.361004098127789","0.314683072415112","0.407325123840466"
"No worries","2016","16-34 y.","Full Time","539","0.264279872900373","0.245522955877688","0.283036789923057"
"No worries","2016","16-34 y.","Not Working","320","0.222773818549671","0.201813834932523","0.24373380216682"
"No worries","2016","16-34 y.","Part Time","376","0.202456469626588","0.184529269590856","0.220383669662321"
"No worries","2016","35-65 y.","Full Time","1189","0.170486174220377","0.161642411159899","0.179329937280854"
"No worries","2016","35-65 y.","Not Working","373","0.170375623704953","0.155047372834059","0.185703874575847"
"No worries","2016","35-65 y.","Part Time","647","0.14148381197499","0.131415533383621","0.15155209056636"
"No worries","2016","66 and older","Full Time","23","","",""
"No worries","2016","66 and older","Not Working","602","0.143287924843037","0.132751868664323","0.153823981021752"
"No worries","2016","66 and older","Part Time","59","0.145771070982461","0.111738412549444","0.179803729415477"
"Some worries","2016","16-34 y.","Full Time","1114","0.518262632048322","0.49700801865643","0.539517245440214"
"Some worries","2016","16-34 y.","Not Working","771","0.487370146077194","0.462192416646662","0.512547875507727"
"Some worries","2016","16-34 y.","Part Time","1024","0.51522538713094","0.492928820242928","0.537521954018952"
"Some worries","2016","35-65 y.","Full Time","3786","0.536554800235595","0.524827799890306","0.548281800580884"
"Some worries","2016","35-65 y.","Not Working","1176","0.502399500085135","0.482014387161732","0.522784613008539"
"Some worries","2016","35-65 y.","Part Time","2429","0.524585597541599","0.510158733062877","0.53901246202032"
"Some worries","2016","66 and older","Full Time","43","0.545745606391173","0.441717319371523","0.649773893410823"
"Some worries","2016","66 and older","Not Working","2182","0.51416621814294","0.499136478364343","0.529195957921537"
"Some worries","2016","66 and older","Part Time","211","0.493224830889751","0.445007496766513","0.541442165012988"
"Big worries","2017","16-34 y.","Full Time","679","0.277321649689388","0.259573139673228","0.295070159705548"
"Big worries","2017","16-34 y.","Not Working","626","0.374968435161776","0.352142711653961","0.397794158669592"
"Big worries","2017","16-34 y.","Part Time","686","0.334439273115439","0.313854788908879","0.355023757321999"
"Big worries","2017","35-65 y.","Full Time","2556","0.327890695309109","0.317494641277449","0.33828674934077"
"Big worries","2017","35-65 y.","Not Working","940","0.370378349592076","0.35119779187789","0.389558907306262"
"Big worries","2017","35-65 y.","Part Time","1979","0.389932592649035","0.376538839170684","0.403326346127386"
"Big worries","2017","66 and older","Full Time","34","0.325375735538184","0.228581298894078","0.42217017218229"
"Big worries","2017","66 and older","Not Working","1688","0.382506691341015","0.368131884461888","0.396881498220143"
"Big worries","2017","66 and older","Part Time","200","0.408208419602947","0.365593368750102","0.450823470455791"
"No worries","2017","16-34 y.","Full Time","535","0.213904313197638","0.197647142422865","0.230161483972411"
"No worries","2017","16-34 y.","Not Working","298","0.182030934649162","0.163837392502548","0.200224476795776"
"No worries","2017","16-34 y.","Part Time","317","0.16389488293758","0.147743837164207","0.180045928710953"
"No worries","2017","35-65 y.","Full Time","1138","0.142353316944667","0.134615436248592","0.150091197640742"
"No worries","2017","35-65 y.","Not Working","351","0.158992393141542","0.144468376313999","0.173516409969085"
"No worries","2017","35-65 y.","Part Time","561","0.116615470720768","0.107801500068178","0.125429441373359"
"No worries","2017","66 and older","Full Time","16","","",""
"No worries","2017","66 and older","Not Working","541","0.124786389987021","0.115011609476984","0.134561170497058"
"No worries","2017","66 and older","Part Time","66","0.121102596035394","0.0928158195802318","0.149389372490556"
"Some worries","2017","16-34 y.","Full Time","1230","0.508774037112974","0.488954175534416","0.528593898691532"
"Some worries","2017","16-34 y.","Not Working","804","0.443000630189062","0.419579613374861","0.466421647003262"
"Some worries","2017","16-34 y.","Part Time","1015","0.501665843946981","0.479850849637949","0.523480838256012"
"Some worries","2017","35-65 y.","Full Time","4139","0.529755987746223","0.518702900401254","0.540809075091193"
"Some worries","2017","35-65 y.","Not Working","1144","0.470629257266382","0.450804036286489","0.490454478246275"
"Some worries","2017","35-65 y.","Part Time","2554","0.493451936630197","0.479722542287105","0.507181330973289"
"Some worries","2017","66 and older","Full Time","40","0.507760076130213","0.404473345929283","0.611046806331144"
"Some worries","2017","66 and older","Not Working","2162","0.492706918671964","0.477919574793315","0.507494262550612"
"Some worries","2017","66 and older","Part Time","245","0.470688984361659","0.427411687714485","0.513966281008834"
"Big worries","2018","16-34 y.","Full Time","647","0.268256301591845","0.250339476891195","0.286173126292495"
"Big worries","2018","16-34 y.","Not Working","547","0.364398614999863","0.3406759796976","0.388121250302127"
"Big worries","2018","16-34 y.","Part Time","697","0.354958261195816","0.334424264308187","0.375492258083444"
"Big worries","2018","35-65 y.","Full Time","2303","0.314414911717969","0.303882095058157","0.324947728377782"
"Big worries","2018","35-65 y.","Not Working","764","0.354296832359808","0.334542425639677","0.374051239079939"
"Big worries","2018","35-65 y.","Part Time","1698","0.339925496342304","0.326681505736275","0.353169486948333"
"Big worries","2018","66 and older","Full Time","29","","",""
"Big worries","2018","66 and older","Not Working","1606","0.367542809365336","0.353327522675754","0.381758096054917"
"Big worries","2018","66 and older","Part Time","201","0.348624207705335","0.307861500758822","0.389386914651849"
"No worries","2018","16-34 y.","Full Time","501","0.210681779481351","0.194190811987341","0.227172746975362"
"No worries","2018","16-34 y.","Not Working","303","0.165311166578861","0.14700086264989","0.183621470507833"
"No worries","2018","16-34 y.","Part Time","397","0.194906545071688","0.177907391451677","0.2119056986917"
"No worries","2018","35-65 y.","Full Time","1150","0.146787381402064","0.138758865497237","0.154815897306891"
"No worries","2018","35-65 y.","Not Working","365","0.149034086923431","0.134325776557444","0.163742397289419"
"No worries","2018","35-65 y.","Part Time","587","0.121297492959619","0.112169456626744","0.130425529292495"
"No worries","2018","66 and older","Full Time","13","","",""
"No worries","2018","66 and older","Not Working","586","0.128046046084339","0.118194237794182","0.137897854374497"
"No worries","2018","66 and older","Part Time","59","0.136413073005888","0.107053518242714","0.165772627769061"
"Some worries","2018","16-34 y.","Full Time","1201","0.521061918926804","0.500860078570559","0.541263759283048"
"Some worries","2018","16-34 y.","Not Working","731","0.470290218421276","0.445687441694875","0.494892995147676"
"Some worries","2018","16-34 y.","Part Time","992","0.450135193732496","0.42878556212193","0.471484825343062"
"Some worries","2018","35-65 y.","Full Time","4011","0.538797706879967","0.527488793594906","0.550106620165028"
"Some worries","2018","35-65 y.","Not Working","1123","0.496669080716761","0.476018880582489","0.517319280851033"
"Some worries","2018","35-65 y.","Part Time","2629","0.538777010698076","0.524839329829653","0.5527146915665"
"Some worries","2018","66 and older","Full Time","50","0.601419546201067","0.501373266130728","0.701465826271406"
"Some worries","2018","66 and older","Not Working","2227","0.504411144550325","0.48966972886708","0.51915256023357"
"Some worries","2018","66 and older","Part Time","265","0.514962719288777","0.472211953927334","0.557713484650221"
"Big worries","2019","16-34 y.","Full Time","921","0.416010733164019","0.395142210469985","0.436879255858052"
"Big worries","2019","16-34 y.","Not Working","767","0.49605907423303","0.470007955094051","0.522110193372009"
"Big worries","2019","16-34 y.","Part Time","969","0.514962769399891","0.492225696265371","0.537699842534411"
"Big worries","2019","35-65 y.","Full Time","3737","0.468548434677237","0.45768667193863","0.479410197415843"
"Big worries","2019","35-65 y.","Not Working","1118","0.498454297535271","0.477835757770864","0.519072837299677"
"Big worries","2019","35-65 y.","Part Time","2455","0.49160439807087","0.477375342076166","0.505833454065573"
"Big worries","2019","66 and older","Full Time","108","0.449617975726468","0.385047405586219","0.514188545866717"
"Big worries","2019","66 and older","Not Working","2170","0.489340329753174","0.47454803475645","0.504132624749897"
"Big worries","2019","66 and older","Part Time","329","0.556412328196992","0.516955011237756","0.595869645156228"
"No worries","2019","16-34 y.","Full Time","267","0.1278434401136","0.113705912846241","0.14198096738096"
"No worries","2019","16-34 y.","Not Working","152","0.106313238778664","0.0902528443189577","0.122373633238371"
"No worries","2019","16-34 y.","Part Time","168","0.103470649117156","0.0896142639171373","0.117327034317174"
"No worries","2019","35-65 y.","Full Time","825","0.0961703747945005","0.0897530331397343","0.102587716449267"
"No worries","2019","35-65 y.","Not Working","211","0.103309518183279","0.0907584287688197","0.115860607597738"
"No worries","2019","35-65 y.","Part Time","337","0.0809982594089894","0.0732328684396504","0.0887636503783283"
"No worries","2019","66 and older","Full Time","20","","",""
"No worries","2019","66 and older","Not Working","394","0.0898857922279808","0.0814221412413717","0.0983494432145899"
"No worries","2019","66 and older","Part Time","51","0.0785638399856402","0.057194878241241","0.0999328017300393"
"Some worries","2019","16-34 y.","Full Time","955","0.456145826722381","0.435058084157935","0.477233569286827"
"Some worries","2019","16-34 y.","Not Working","496","0.397627686988306","0.372127657622416","0.423127716354195"
"Some worries","2019","16-34 y.","Part Time","719","0.381566581482953","0.359466659248305","0.403666503717601"
"Some worries","2019","35-65 y.","Full Time","3546","0.435281190528263","0.42448943004074","0.446072951015785"
"Some worries","2019","35-65 y.","Not Working","930","0.398236184281451","0.378049110536058","0.418423258026843"
"Some worries","2019","35-65 y.","Part Time","1950","0.427397342520141","0.413317107477884","0.441477577562398"
"Some worries","2019","66 and older","Full Time","100","0.442449778447752","0.377980226066863","0.50691933082864"
"Some worries","2019","66 and older","Not Working","1823","0.420773878018846","0.406165139058042","0.435382616979649"
"Some worries","2019","66 and older","Part Time","229","0.365023831817368","0.326787275872714","0.403260387762021"
