"plj0588","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Sometimes","2013","secondary school degree","Couple + C. LE 16 ","413","0.208356324382955","0.191260633004382","0.225452015761529"
"Sometimes","2013","secondary school degree","Couple + C. GT 16 ","184","0.23426010384203","0.206308701495084","0.262211506188976"
"Sometimes","2013","secondary school degree","Couple + C. LE and GT 16","111","0.192222178258115","0.159901702378585","0.224542654137646"
"Sometimes","2013","college entrance qualification","1-pers.-HH","207","0.215498692596895","0.190351933291754","0.240645451902036"
"Sometimes","2013","college entrance qualification","(Married) couple without C. ","326","0.164990233674312","0.148969638110951","0.181010829237674"
"Sometimes","2013","college entrance qualification","Single parent ","119","0.159879763742728","0.130984855125881","0.188774672359575"
"Sometimes","2013","college entrance qualification","Couple + C. LE 16 ","409","0.188345219779837","0.172483121307285","0.204207318252389"
"Sometimes","2013","college entrance qualification","Couple + C. GT 16 ","149","0.190090087296094","0.162230883672025","0.217949290920163"
"Sometimes","2013","college entrance qualification","Couple + C. LE and GT 16","89","0.165535824712465","0.133467735220599","0.197603914204331"
"Sometimes","2013","Other degree","1-pers.-HH","50","0.315735667710731","0.242796707816918","0.388674627604544"
"Sometimes","2013","Other degree","(Married) couple without C. ","86","0.218069921046696","0.176822236975657","0.259317605117734"
"Sometimes","2013","Other degree","Single parent ","26","","",""
"Sometimes","2013","Other degree","Couple + C. LE 16 ","142","0.246507019064725","0.210907171031034","0.282106867098416"
"Sometimes","2013","Other degree","Couple + C. GT 16 ","33","0.253224405828257","0.18144722889432","0.325001582762195"
"Sometimes","2013","Other degree","Couple + C. LE and GT 16","53","0.248663036783607","0.186876740800142","0.310449332767073"
"Sometimes","2013","no degree/no degree yet","1-pers.-HH","14","","",""
"Sometimes","2013","no degree/no degree yet","(Married) couple without C. ","17","","",""
"Sometimes","2013","no degree/no degree yet","Single parent ","46","0.272420426133207","0.204074226330289","0.340766625936126"
"Sometimes","2013","no degree/no degree yet","Couple + C. LE 16 ","32","0.297563056721451","0.215073253951461","0.38005285949144"
"Sometimes","2013","no degree/no degree yet","Couple + C. GT 16 ","30","0.178826799291981","0.116453635238419","0.241199963345543"
"Sometimes","2013","no degree/no degree yet","Couple + C. LE and GT 16","30","0.123030494515782","0.0794272832556558","0.166633705775907"
"Rarely ","2013","lower secondary degree","1-pers.-HH","428","0.346241150279703","0.32008502269499","0.372397277864416"
"Rarely ","2013","lower secondary degree","(Married) couple without C. ","1126","0.421146001623008","0.402808661055674","0.439483342190341"
"Rarely ","2013","lower secondary degree","Single parent ","230","0.363393642499152","0.325004042834072","0.401783242164231"
"Rarely ","2013","lower secondary degree","Couple + C. LE 16 ","522","0.458069617445019","0.429737608897115","0.486401625992923"
"Rarely ","2013","lower secondary degree","Couple + C. GT 16 ","281","0.414466189298263","0.377682183447598","0.451250195148928"
"Rarely ","2013","lower secondary degree","Couple + C. LE and GT 16","179","0.359340052297984","0.312201834868797","0.406478269727171"
"Rarely ","2013","secondary school degree","1-pers.-HH","390","0.402502289340087","0.371202274396479","0.433802304283695"
"Rarely ","2013","secondary school degree","(Married) couple without C. ","1061","0.493449474252229","0.472614725855737","0.51428422264872"
"Rarely ","2013","secondary school degree","Single parent ","403","0.401515692559178","0.370682668513795","0.432348716604562"
"Rarely ","2013","secondary school degree","Couple + C. LE 16 ","1037","0.465158993679353","0.444163237928019","0.486154749430687"
"Rarely ","2013","secondary school degree","Couple + C. GT 16 ","413","0.488325989088711","0.455337274234093","0.521314703943328"
"Rarely ","2013","secondary school degree","Couple + C. LE and GT 16","264","0.465753691062155","0.424839030290946","0.506668351833363"
"Rarely ","2013","college entrance qualification","1-pers.-HH","491","0.477973991658213","0.447424001650821","0.508523981665605"
"Rarely ","2013","college entrance qualification","(Married) couple without C. ","1032","0.515740452105603","0.494170039376948","0.537310864834258"
"Rarely ","2013","college entrance qualification","Single parent ","288","0.479406242682005","0.440019036728275","0.518793448635736"
"Rarely ","2013","college entrance qualification","Couple + C. LE 16 ","1174","0.483592674419247","0.46331894158565","0.503866407252845"
"Rarely ","2013","college entrance qualification","Couple + C. GT 16 ","369","0.490470083216978","0.454975530263107","0.525964636170849"
"Rarely ","2013","college entrance qualification","Couple + C. LE and GT 16","280","0.537177541834934","0.494155662654778","0.58019942101509"
"Rarely ","2013","Other degree","1-pers.-HH","45","0.305533307987331","0.23324953997573","0.377817075998933"
"Rarely ","2013","Other degree","(Married) couple without C. ","136","0.341268489403114","0.293907579165297","0.388629399640931"
"Rarely ","2013","Other degree","Single parent ","40","0.403665023623696","0.314763160682449","0.492566886564943"
"Rarely ","2013","Other degree","Couple + C. LE 16 ","223","0.402288147241497","0.361783164997741","0.442793129485253"
"Rarely ","2013","Other degree","Couple + C. GT 16 ","42","0.382016180368708","0.301817362686879","0.462214998050537"
"Rarely ","2013","Other degree","Couple + C. LE and GT 16","62","0.324708537765249","0.257772245872719","0.39164482965778"
"Rarely ","2013","no degree/no degree yet","1-pers.-HH","21","","",""
"Rarely ","2013","no degree/no degree yet","(Married) couple without C. ","25","","",""
"Rarely ","2013","no degree/no degree yet","Single parent ","61","0.346022613269735","0.272994867422947","0.419050359116523"
"Rarely ","2013","no degree/no degree yet","Couple + C. LE 16 ","38","0.385732736828205","0.297905539928577","0.473559933727833"
"Rarely ","2013","no degree/no degree yet","Couple + C. GT 16 ","69","0.454897133535944","0.373845845122373","0.535948421949515"
"Rarely ","2013","no degree/no degree yet","Couple + C. LE and GT 16","115","0.54837797717368","0.482316633538322","0.614439320809039"
"Never","2013","lower secondary degree","1-pers.-HH","409","0.31388562275093","0.288372754430393","0.339398491071467"
"Never","2013","lower secondary degree","(Married) couple without C. ","1001","0.337339277247849","0.319779679568786","0.354898874926911"
"Never","2013","lower secondary degree","Single parent ","163","0.28191081959338","0.245999240796163","0.317822398390598"
"Never","2013","lower secondary degree","Couple + C. LE 16 ","343","0.261441853611262","0.23645452811801","0.286429179104514"
"Never","2013","lower secondary degree","Couple + C. GT 16 ","216","0.332087166672872","0.296921049360902","0.367253283984843"
"Never","2013","lower secondary degree","Couple + C. LE and GT 16","120","0.394221614941597","0.34621139916238","0.442231830720814"
"Never","2013","secondary school degree","1-pers.-HH","241","0.24781476036488","0.220258629837882","0.275370890891878"
"Never","2013","secondary school degree","(Married) couple without C. ","642","0.272954726105225","0.254390298350275","0.291519153860176"
"Never","2013","secondary school degree","Single parent ","237","0.28066799546404","0.252406208771432","0.308929782156649"
"Never","2013","secondary school degree","Couple + C. LE 16 ","608","0.272593862638195","0.253849746373836","0.291337978902555"
"Never","2013","secondary school degree","Couple + C. GT 16 ","234","0.223967062524444","0.196453555422085","0.251480569626803"
"Never","2013","secondary school degree","Couple + C. LE and GT 16","173","0.305811851188848","0.26802020671538","0.343603495662317"
"Never","2013","college entrance qualification","1-pers.-HH","256","0.230487609942672","0.204730657867188","0.256244562018156"
"Never","2013","college entrance qualification","(Married) couple without C. ","634","0.282444917635266","0.263013778337332","0.301876056933201"
"Never","2013","college entrance qualification","Single parent ","168","0.317504414168289","0.280803349694678","0.3542054786419"
"Never","2013","college entrance qualification","Couple + C. LE 16 ","684","0.301513761082748","0.282895883884521","0.320131638280976"
"Never","2013","college entrance qualification","Couple + C. GT 16 ","217","0.280989133181425","0.249074996939465","0.312903269423384"
"Never","2013","college entrance qualification","Couple + C. LE and GT 16","130","0.260596895161937","0.222722256893124","0.298471533430749"
"Never","2013","Other degree","1-pers.-HH","39","0.247857064455732","0.180102800283307","0.315611328628156"
"Never","2013","Other degree","(Married) couple without C. ","135","0.373584992117608","0.325263146450994","0.421906837784223"
"Never","2013","Other degree","Single parent ","27","","",""
"Never","2013","Other degree","Couple + C. LE 16 ","152","0.295544332161521","0.257853819479056","0.333234844843986"
"Never","2013","Other degree","Couple + C. GT 16 ","54","0.248249364481537","0.1769444424498","0.319554286513273"
"Never","2013","Other degree","Couple + C. LE and GT 16","56","0.359056935236215","0.290482766375908","0.427631104096522"
"Never","2013","no degree/no degree yet","1-pers.-HH","17","","",""
"Never","2013","no degree/no degree yet","(Married) couple without C. ","29","","",""
"Never","2013","no degree/no degree yet","Single parent ","39","0.240549360987971","0.174933902391584","0.306164819584359"
"Never","2013","no degree/no degree yet","Couple + C. LE 16 ","30","0.238570695819175","0.16166997166515","0.315471419973199"
"Never","2013","no degree/no degree yet","Couple + C. GT 16 ","41","0.301024441415844","0.226363069756589","0.3756858130751"
"Never","2013","no degree/no degree yet","Couple + C. LE and GT 16","55","0.213305458722541","0.158927375204696","0.267683542240386"
"Very often","2014","lower secondary degree","1-pers.-HH","","","",""
"Very often","2014","lower secondary degree","(Married) couple without C. ","","","",""
"Very often","2014","lower secondary degree","Single parent ","","","",""
"Very often","2014","lower secondary degree","Couple + C. LE 16 ","","","",""
"Very often","2014","lower secondary degree","Couple + C. GT 16 ","","","",""
"Very often","2014","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Very often","2014","secondary school degree","1-pers.-HH","","","",""
"Very often","2014","secondary school degree","(Married) couple without C. ","","","",""
"Very often","2014","secondary school degree","Single parent ","","","",""
"Very often","2014","secondary school degree","Couple + C. LE 16 ","","","",""
"Very often","2014","secondary school degree","Couple + C. GT 16 ","","","",""
"Very often","2014","secondary school degree","Couple + C. LE and GT 16","","","",""
"Very often","2014","college entrance qualification","1-pers.-HH","","","",""
"Very often","2014","college entrance qualification","(Married) couple without C. ","","","",""
"Very often","2014","college entrance qualification","Single parent ","","","",""
"Very often","2014","college entrance qualification","Couple + C. LE 16 ","","","",""
"Very often","2014","college entrance qualification","Couple + C. GT 16 ","","","",""
"Very often","2014","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Very often","2014","Other degree","1-pers.-HH","","","",""
"Very often","2014","Other degree","(Married) couple without C. ","","","",""
"Very often","2014","Other degree","Single parent ","","","",""
"Very often","2014","Other degree","Couple + C. LE 16 ","","","",""
"Very often","2014","Other degree","Couple + C. GT 16 ","","","",""
"Very often","2014","Other degree","Couple + C. LE and GT 16","","","",""
"Very often","2014","no degree/no degree yet","1-pers.-HH","","","",""
"Very often","2014","no degree/no degree yet","(Married) couple without C. ","","","",""
"Very often","2014","no degree/no degree yet","Single parent ","","","",""
"Very often","2014","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Very often","2014","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Very often","2014","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Often","2014","lower secondary degree","1-pers.-HH","","","",""
"Often","2014","lower secondary degree","(Married) couple without C. ","","","",""
"Often","2014","lower secondary degree","Single parent ","","","",""
"Often","2014","lower secondary degree","Couple + C. LE 16 ","","","",""
"Often","2014","lower secondary degree","Couple + C. GT 16 ","","","",""
"Often","2014","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Often","2014","secondary school degree","1-pers.-HH","","","",""
"Often","2014","secondary school degree","(Married) couple without C. ","","","",""
"Often","2014","secondary school degree","Single parent ","","","",""
"Often","2014","secondary school degree","Couple + C. LE 16 ","","","",""
"Often","2014","secondary school degree","Couple + C. GT 16 ","","","",""
"Often","2014","secondary school degree","Couple + C. LE and GT 16","","","",""
"Often","2014","college entrance qualification","1-pers.-HH","","","",""
"Often","2014","college entrance qualification","(Married) couple without C. ","","","",""
"Often","2014","college entrance qualification","Single parent ","","","",""
"Often","2014","college entrance qualification","Couple + C. LE 16 ","","","",""
"Often","2014","college entrance qualification","Couple + C. GT 16 ","","","",""
"Often","2014","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Often","2014","Other degree","1-pers.-HH","","","",""
"Often","2014","Other degree","(Married) couple without C. ","","","",""
"Often","2014","Other degree","Single parent ","","","",""
"Often","2014","Other degree","Couple + C. LE 16 ","","","",""
"Often","2014","Other degree","Couple + C. GT 16 ","","","",""
"Often","2014","Other degree","Couple + C. LE and GT 16","","","",""
"Often","2014","no degree/no degree yet","1-pers.-HH","","","",""
"Often","2014","no degree/no degree yet","(Married) couple without C. ","","","",""
"Often","2014","no degree/no degree yet","Single parent ","","","",""
"Often","2014","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Often","2014","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Often","2014","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Sometimes","2014","lower secondary degree","1-pers.-HH","","","",""
"Sometimes","2014","lower secondary degree","(Married) couple without C. ","","","",""
"Sometimes","2014","lower secondary degree","Single parent ","","","",""
"Sometimes","2014","lower secondary degree","Couple + C. LE 16 ","","","",""
"Sometimes","2014","lower secondary degree","Couple + C. GT 16 ","","","",""
"Sometimes","2014","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Sometimes","2014","secondary school degree","1-pers.-HH","","","",""
"Sometimes","2014","secondary school degree","(Married) couple without C. ","","","",""
"Sometimes","2014","secondary school degree","Single parent ","","","",""
"Sometimes","2014","secondary school degree","Couple + C. LE 16 ","","","",""
"Sometimes","2014","secondary school degree","Couple + C. GT 16 ","","","",""
"Sometimes","2014","secondary school degree","Couple + C. LE and GT 16","","","",""
"Sometimes","2014","college entrance qualification","1-pers.-HH","","","",""
"Sometimes","2014","college entrance qualification","(Married) couple without C. ","","","",""
"Sometimes","2014","college entrance qualification","Single parent ","","","",""
"Sometimes","2014","college entrance qualification","Couple + C. LE 16 ","","","",""
"Sometimes","2014","college entrance qualification","Couple + C. GT 16 ","","","",""
"Sometimes","2014","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Sometimes","2014","Other degree","1-pers.-HH","","","",""
"Sometimes","2014","Other degree","(Married) couple without C. ","","","",""
"Sometimes","2014","Other degree","Single parent ","","","",""
"Sometimes","2014","Other degree","Couple + C. LE 16 ","","","",""
"Sometimes","2014","Other degree","Couple + C. GT 16 ","","","",""
"Sometimes","2014","Other degree","Couple + C. LE and GT 16","","","",""
"Sometimes","2014","no degree/no degree yet","1-pers.-HH","","","",""
"Sometimes","2014","no degree/no degree yet","(Married) couple without C. ","","","",""
"Sometimes","2014","no degree/no degree yet","Single parent ","","","",""
"Sometimes","2014","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Sometimes","2014","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Sometimes","2014","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Rarely ","2014","lower secondary degree","1-pers.-HH","","","",""
"Rarely ","2014","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely ","2014","lower secondary degree","Single parent ","","","",""
"Rarely ","2014","lower secondary degree","Couple + C. LE 16 ","","","",""
"Rarely ","2014","lower secondary degree","Couple + C. GT 16 ","","","",""
"Rarely ","2014","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Rarely ","2014","secondary school degree","1-pers.-HH","","","",""
"Rarely ","2014","secondary school degree","(Married) couple without C. ","","","",""
"Rarely ","2014","secondary school degree","Single parent ","","","",""
"Rarely ","2014","secondary school degree","Couple + C. LE 16 ","","","",""
"Rarely ","2014","secondary school degree","Couple + C. GT 16 ","","","",""
"Rarely ","2014","secondary school degree","Couple + C. LE and GT 16","","","",""
"Rarely ","2014","college entrance qualification","1-pers.-HH","","","",""
"Rarely ","2014","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely ","2014","college entrance qualification","Single parent ","","","",""
"Rarely ","2014","college entrance qualification","Couple + C. LE 16 ","","","",""
"Rarely ","2014","college entrance qualification","Couple + C. GT 16 ","","","",""
"Rarely ","2014","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Rarely ","2014","Other degree","1-pers.-HH","","","",""
"Rarely ","2014","Other degree","(Married) couple without C. ","","","",""
"Rarely ","2014","Other degree","Single parent ","","","",""
"Rarely ","2014","Other degree","Couple + C. LE 16 ","","","",""
"Rarely ","2014","Other degree","Couple + C. GT 16 ","","","",""
"Rarely ","2014","Other degree","Couple + C. LE and GT 16","","","",""
"Rarely ","2014","no degree/no degree yet","1-pers.-HH","","","",""
"Rarely ","2014","no degree/no degree yet","(Married) couple without C. ","","","",""
"Rarely ","2014","no degree/no degree yet","Single parent ","","","",""
"Rarely ","2014","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Rarely ","2014","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Rarely ","2014","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Never","2014","lower secondary degree","1-pers.-HH","","","",""
"Never","2014","lower secondary degree","(Married) couple without C. ","","","",""
"Never","2014","lower secondary degree","Single parent ","","","",""
"Never","2014","lower secondary degree","Couple + C. LE 16 ","","","",""
"Never","2014","lower secondary degree","Couple + C. GT 16 ","","","",""
"Never","2014","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Never","2014","secondary school degree","1-pers.-HH","","","",""
"Never","2014","secondary school degree","(Married) couple without C. ","","","",""
"Never","2014","secondary school degree","Single parent ","","","",""
"Never","2014","secondary school degree","Couple + C. LE 16 ","","","",""
"Never","2014","secondary school degree","Couple + C. GT 16 ","","","",""
"Never","2014","secondary school degree","Couple + C. LE and GT 16","","","",""
"Never","2014","college entrance qualification","1-pers.-HH","","","",""
"Never","2014","college entrance qualification","(Married) couple without C. ","","","",""
"Never","2014","college entrance qualification","Single parent ","","","",""
"Never","2014","college entrance qualification","Couple + C. LE 16 ","","","",""
"Never","2014","college entrance qualification","Couple + C. GT 16 ","","","",""
"Never","2014","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Never","2014","Other degree","1-pers.-HH","","","",""
"Never","2014","Other degree","(Married) couple without C. ","","","",""
"Never","2014","Other degree","Single parent ","","","",""
"Never","2014","Other degree","Couple + C. LE 16 ","","","",""
"Never","2014","Other degree","Couple + C. GT 16 ","","","",""
"Never","2014","Other degree","Couple + C. LE and GT 16","","","",""
"Never","2014","no degree/no degree yet","1-pers.-HH","","","",""
"Never","2014","no degree/no degree yet","(Married) couple without C. ","","","",""
"Never","2014","no degree/no degree yet","Single parent ","","","",""
"Never","2014","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Never","2014","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Never","2014","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Very often","2015","lower secondary degree","1-pers.-HH","","","",""
"Very often","2015","lower secondary degree","(Married) couple without C. ","","","",""
"Very often","2015","lower secondary degree","Single parent ","","","",""
"Very often","2015","lower secondary degree","Couple + C. LE 16 ","","","",""
"Very often","2015","lower secondary degree","Couple + C. GT 16 ","","","",""
"Very often","2015","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Very often","2015","secondary school degree","1-pers.-HH","","","",""
"Very often","2015","secondary school degree","(Married) couple without C. ","","","",""
"Very often","2015","secondary school degree","Single parent ","","","",""
"Very often","2015","secondary school degree","Couple + C. LE 16 ","","","",""
"Very often","2015","secondary school degree","Couple + C. GT 16 ","","","",""
"Very often","2015","secondary school degree","Couple + C. LE and GT 16","","","",""
"Very often","2015","college entrance qualification","1-pers.-HH","","","",""
"Very often","2015","college entrance qualification","(Married) couple without C. ","","","",""
"Very often","2015","college entrance qualification","Single parent ","","","",""
"Very often","2015","college entrance qualification","Couple + C. LE 16 ","","","",""
"Very often","2015","college entrance qualification","Couple + C. GT 16 ","","","",""
"Very often","2015","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Very often","2015","Other degree","1-pers.-HH","","","",""
"Very often","2015","Other degree","(Married) couple without C. ","","","",""
"Very often","2015","Other degree","Single parent ","","","",""
"Very often","2015","Other degree","Couple + C. LE 16 ","","","",""
"Very often","2015","Other degree","Couple + C. GT 16 ","","","",""
"Very often","2015","Other degree","Couple + C. LE and GT 16","","","",""
"Very often","2015","no degree/no degree yet","1-pers.-HH","","","",""
"Very often","2015","no degree/no degree yet","(Married) couple without C. ","","","",""
"Very often","2015","no degree/no degree yet","Single parent ","","","",""
"Very often","2015","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Very often","2015","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Very often","2015","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Often","2015","lower secondary degree","1-pers.-HH","","","",""
"Often","2015","lower secondary degree","(Married) couple without C. ","","","",""
"Often","2015","lower secondary degree","Single parent ","","","",""
"Often","2015","lower secondary degree","Couple + C. LE 16 ","","","",""
"Often","2015","lower secondary degree","Couple + C. GT 16 ","","","",""
"Often","2015","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Often","2015","secondary school degree","1-pers.-HH","","","",""
"Often","2015","secondary school degree","(Married) couple without C. ","","","",""
"Often","2015","secondary school degree","Single parent ","","","",""
"Often","2015","secondary school degree","Couple + C. LE 16 ","","","",""
"Often","2015","secondary school degree","Couple + C. GT 16 ","","","",""
"Often","2015","secondary school degree","Couple + C. LE and GT 16","","","",""
"Often","2015","college entrance qualification","1-pers.-HH","","","",""
"Often","2015","college entrance qualification","(Married) couple without C. ","","","",""
"Often","2015","college entrance qualification","Single parent ","","","",""
"Often","2015","college entrance qualification","Couple + C. LE 16 ","","","",""
"Often","2015","college entrance qualification","Couple + C. GT 16 ","","","",""
"Often","2015","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Often","2015","Other degree","1-pers.-HH","","","",""
"Often","2015","Other degree","(Married) couple without C. ","","","",""
"Often","2015","Other degree","Single parent ","","","",""
"Often","2015","Other degree","Couple + C. LE 16 ","","","",""
"Often","2015","Other degree","Couple + C. GT 16 ","","","",""
"Often","2015","Other degree","Couple + C. LE and GT 16","","","",""
"Often","2015","no degree/no degree yet","1-pers.-HH","","","",""
"Often","2015","no degree/no degree yet","(Married) couple without C. ","","","",""
"Often","2015","no degree/no degree yet","Single parent ","","","",""
"Often","2015","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Often","2015","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Often","2015","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Sometimes","2015","lower secondary degree","1-pers.-HH","","","",""
"Sometimes","2015","lower secondary degree","(Married) couple without C. ","","","",""
"Sometimes","2015","lower secondary degree","Single parent ","","","",""
"Sometimes","2015","lower secondary degree","Couple + C. LE 16 ","","","",""
"Sometimes","2015","lower secondary degree","Couple + C. GT 16 ","","","",""
