"plj0588","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Rarely ","2013","indirect migration background","general elemantary","75","0.369079477703317","0.302860833721871","0.435298121684762"
"Rarely ","2013","indirect migration background","middle vocational","213","0.467956065536357","0.422893706231783","0.51301842484093"
"Rarely ","2013","indirect migration background","vocational + Abi","32","0.357741436762307","0.249259598844988","0.466223274679627"
"Rarely ","2013","indirect migration background","higher vocational","24","","",""
"Rarely ","2013","indirect migration background","higher education","88","0.536211629951661","0.464351124360132","0.60807213554319"
"Never","2013","no migration background","in school","84","0.255977075317458","0.208891832327023","0.303062318307893"
"Never","2013","no migration background","inadequately","42","0.232482755813814","0.170427648174332","0.294537863453295"
"Never","2013","no migration background","general elemantary","579","0.307637249990378","0.286674678339104","0.328599821641651"
"Never","2013","no migration background","middle vocational","3230","0.293363635782226","0.284843900231662","0.301883371332791"
"Never","2013","no migration background","vocational + Abi","368","0.244173873960334","0.221589854593633","0.266757893327034"
"Never","2013","no migration background","higher vocational","418","0.265330983864476","0.243179099784954","0.287482867943997"
"Never","2013","no migration background","higher education","1520","0.275229456719244","0.262950018903673","0.287508894534814"
"Never","2013","direct migration background","in school","5","","",""
"Never","2013","direct migration background","inadequately","29","","",""
"Never","2013","direct migration background","general elemantary","166","0.338893103637441","0.297813124692521","0.379973082582362"
"Never","2013","direct migration background","middle vocational","314","0.363609141680098","0.333258785139352","0.393959498220845"
"Never","2013","direct migration background","vocational + Abi","87","0.263834517932603","0.214455674899634","0.313213360965572"
"Never","2013","direct migration background","higher vocational","32","0.341607568984909","0.248188259926813","0.435026878043005"
"Never","2013","direct migration background","higher education","154","0.26847753335112","0.231707095573002","0.305247971129238"
"Never","2013","indirect migration background","in school","31","0.379796918899768","0.28168385401606","0.477909983783477"
"Never","2013","indirect migration background","inadequately","4","","",""
"Never","2013","indirect migration background","general elemantary","70","0.309052723605596","0.245640680003994","0.372464767207197"
"Never","2013","indirect migration background","middle vocational","138","0.267442712616479","0.227469061449271","0.307416363783687"
"Never","2013","indirect migration background","vocational + Abi","21","","",""
"Never","2013","indirect migration background","higher vocational","15","","",""
"Never","2013","indirect migration background","higher education","50","0.277395945189865","0.212880681275072","0.341911209104658"
"Very often","2014","no migration background","in school","","","",""
"Very often","2014","no migration background","inadequately","","","",""
"Very often","2014","no migration background","general elemantary","","","",""
"Very often","2014","no migration background","middle vocational","","","",""
"Very often","2014","no migration background","vocational + Abi","","","",""
"Very often","2014","no migration background","higher vocational","","","",""
"Very often","2014","no migration background","higher education","","","",""
"Very often","2014","direct migration background","in school","","","",""
"Very often","2014","direct migration background","inadequately","","","",""
"Very often","2014","direct migration background","general elemantary","","","",""
"Very often","2014","direct migration background","middle vocational","","","",""
"Very often","2014","direct migration background","vocational + Abi","","","",""
"Very often","2014","direct migration background","higher vocational","","","",""
"Very often","2014","direct migration background","higher education","","","",""
"Very often","2014","indirect migration background","in school","","","",""
"Very often","2014","indirect migration background","inadequately","","","",""
"Very often","2014","indirect migration background","general elemantary","","","",""
"Very often","2014","indirect migration background","middle vocational","","","",""
"Very often","2014","indirect migration background","vocational + Abi","","","",""
"Very often","2014","indirect migration background","higher vocational","","","",""
"Very often","2014","indirect migration background","higher education","","","",""
"Often","2014","no migration background","in school","","","",""
"Often","2014","no migration background","inadequately","","","",""
"Often","2014","no migration background","general elemantary","","","",""
"Often","2014","no migration background","middle vocational","","","",""
"Often","2014","no migration background","vocational + Abi","","","",""
"Often","2014","no migration background","higher vocational","","","",""
"Often","2014","no migration background","higher education","","","",""
"Often","2014","direct migration background","in school","","","",""
"Often","2014","direct migration background","inadequately","","","",""
"Often","2014","direct migration background","general elemantary","","","",""
"Often","2014","direct migration background","middle vocational","","","",""
"Often","2014","direct migration background","vocational + Abi","","","",""
"Often","2014","direct migration background","higher vocational","","","",""
"Often","2014","direct migration background","higher education","","","",""
"Often","2014","indirect migration background","in school","","","",""
"Often","2014","indirect migration background","inadequately","","","",""
"Often","2014","indirect migration background","general elemantary","","","",""
"Often","2014","indirect migration background","middle vocational","","","",""
"Often","2014","indirect migration background","vocational + Abi","","","",""
"Often","2014","indirect migration background","higher vocational","","","",""
"Often","2014","indirect migration background","higher education","","","",""
"Sometimes","2014","no migration background","in school","","","",""
"Sometimes","2014","no migration background","inadequately","","","",""
"Sometimes","2014","no migration background","general elemantary","","","",""
"Sometimes","2014","no migration background","middle vocational","","","",""
"Sometimes","2014","no migration background","vocational + Abi","","","",""
"Sometimes","2014","no migration background","higher vocational","","","",""
"Sometimes","2014","no migration background","higher education","","","",""
"Sometimes","2014","direct migration background","in school","","","",""
"Sometimes","2014","direct migration background","inadequately","","","",""
"Sometimes","2014","direct migration background","general elemantary","","","",""
"Sometimes","2014","direct migration background","middle vocational","","","",""
"Sometimes","2014","direct migration background","vocational + Abi","","","",""
"Sometimes","2014","direct migration background","higher vocational","","","",""
"Sometimes","2014","direct migration background","higher education","","","",""
"Sometimes","2014","indirect migration background","in school","","","",""
"Sometimes","2014","indirect migration background","inadequately","","","",""
"Sometimes","2014","indirect migration background","general elemantary","","","",""
"Sometimes","2014","indirect migration background","middle vocational","","","",""
"Sometimes","2014","indirect migration background","vocational + Abi","","","",""
"Sometimes","2014","indirect migration background","higher vocational","","","",""
"Sometimes","2014","indirect migration background","higher education","","","",""
"Rarely ","2014","no migration background","in school","","","",""
"Rarely ","2014","no migration background","inadequately","","","",""
"Rarely ","2014","no migration background","general elemantary","","","",""
"Rarely ","2014","no migration background","middle vocational","","","",""
"Rarely ","2014","no migration background","vocational + Abi","","","",""
"Rarely ","2014","no migration background","higher vocational","","","",""
"Rarely ","2014","no migration background","higher education","","","",""
"Rarely ","2014","direct migration background","in school","","","",""
"Rarely ","2014","direct migration background","inadequately","","","",""
"Rarely ","2014","direct migration background","general elemantary","","","",""
"Rarely ","2014","direct migration background","middle vocational","","","",""
"Rarely ","2014","direct migration background","vocational + Abi","","","",""
"Rarely ","2014","direct migration background","higher vocational","","","",""
"Rarely ","2014","direct migration background","higher education","","","",""
"Rarely ","2014","indirect migration background","in school","","","",""
"Rarely ","2014","indirect migration background","inadequately","","","",""
"Rarely ","2014","indirect migration background","general elemantary","","","",""
"Rarely ","2014","indirect migration background","middle vocational","","","",""
"Rarely ","2014","indirect migration background","vocational + Abi","","","",""
"Rarely ","2014","indirect migration background","higher vocational","","","",""
"Rarely ","2014","indirect migration background","higher education","","","",""
"Never","2014","no migration background","in school","","","",""
"Never","2014","no migration background","inadequately","","","",""
"Never","2014","no migration background","general elemantary","","","",""
"Never","2014","no migration background","middle vocational","","","",""
"Never","2014","no migration background","vocational + Abi","","","",""
"Never","2014","no migration background","higher vocational","","","",""
"Never","2014","no migration background","higher education","","","",""
"Never","2014","direct migration background","in school","","","",""
"Never","2014","direct migration background","inadequately","","","",""
"Never","2014","direct migration background","general elemantary","","","",""
"Never","2014","direct migration background","middle vocational","","","",""
"Never","2014","direct migration background","vocational + Abi","","","",""
"Never","2014","direct migration background","higher vocational","","","",""
"Never","2014","direct migration background","higher education","","","",""
"Never","2014","indirect migration background","in school","","","",""
"Never","2014","indirect migration background","inadequately","","","",""
"Never","2014","indirect migration background","general elemantary","","","",""
"Never","2014","indirect migration background","middle vocational","","","",""
"Never","2014","indirect migration background","vocational + Abi","","","",""
"Never","2014","indirect migration background","higher vocational","","","",""
"Never","2014","indirect migration background","higher education","","","",""
"Very often","2015","no migration background","in school","","","",""
"Very often","2015","no migration background","inadequately","","","",""
"Very often","2015","no migration background","general elemantary","","","",""
"Very often","2015","no migration background","middle vocational","","","",""
"Very often","2015","no migration background","vocational + Abi","","","",""
"Very often","2015","no migration background","higher vocational","","","",""
"Very often","2015","no migration background","higher education","","","",""
"Very often","2015","direct migration background","in school","","","",""
"Very often","2015","direct migration background","inadequately","","","",""
"Very often","2015","direct migration background","general elemantary","","","",""
"Very often","2015","direct migration background","middle vocational","","","",""
"Very often","2015","direct migration background","vocational + Abi","","","",""
"Very often","2015","direct migration background","higher vocational","","","",""
"Very often","2015","direct migration background","higher education","","","",""
"Very often","2015","indirect migration background","in school","","","",""
"Very often","2015","indirect migration background","inadequately","","","",""
"Very often","2015","indirect migration background","general elemantary","","","",""
"Very often","2015","indirect migration background","middle vocational","","","",""
"Very often","2015","indirect migration background","vocational + Abi","","","",""
"Very often","2015","indirect migration background","higher vocational","","","",""
"Very often","2015","indirect migration background","higher education","","","",""
"Often","2015","no migration background","in school","","","",""
"Often","2015","no migration background","inadequately","","","",""
"Often","2015","no migration background","general elemantary","","","",""
"Often","2015","no migration background","middle vocational","","","",""
"Often","2015","no migration background","vocational + Abi","","","",""
"Often","2015","no migration background","higher vocational","","","",""
"Often","2015","no migration background","higher education","","","",""
"Often","2015","direct migration background","in school","","","",""
"Often","2015","direct migration background","inadequately","","","",""
"Often","2015","direct migration background","general elemantary","","","",""
"Often","2015","direct migration background","middle vocational","","","",""
"Often","2015","direct migration background","vocational + Abi","","","",""
"Often","2015","direct migration background","higher vocational","","","",""
"Often","2015","direct migration background","higher education","","","",""
"Often","2015","indirect migration background","in school","","","",""
"Often","2015","indirect migration background","inadequately","","","",""
"Often","2015","indirect migration background","general elemantary","","","",""
"Often","2015","indirect migration background","middle vocational","","","",""
"Often","2015","indirect migration background","vocational + Abi","","","",""
"Often","2015","indirect migration background","higher vocational","","","",""
"Often","2015","indirect migration background","higher education","","","",""
"Sometimes","2015","no migration background","in school","","","",""
"Sometimes","2015","no migration background","inadequately","","","",""
"Sometimes","2015","no migration background","general elemantary","","","",""
"Sometimes","2015","no migration background","middle vocational","","","",""
"Sometimes","2015","no migration background","vocational + Abi","","","",""
"Sometimes","2015","no migration background","higher vocational","","","",""
"Sometimes","2015","no migration background","higher education","","","",""
"Sometimes","2015","direct migration background","in school","","","",""
"Sometimes","2015","direct migration background","inadequately","","","",""
"Sometimes","2015","direct migration background","general elemantary","","","",""
"Sometimes","2015","direct migration background","middle vocational","","","",""
"Sometimes","2015","direct migration background","vocational + Abi","","","",""
"Sometimes","2015","direct migration background","higher vocational","","","",""
"Sometimes","2015","direct migration background","higher education","","","",""
"Sometimes","2015","indirect migration background","in school","","","",""
"Sometimes","2015","indirect migration background","inadequately","","","",""
"Sometimes","2015","indirect migration background","general elemantary","","","",""
"Sometimes","2015","indirect migration background","middle vocational","","","",""
"Sometimes","2015","indirect migration background","vocational + Abi","","","",""
"Sometimes","2015","indirect migration background","higher vocational","","","",""
"Sometimes","2015","indirect migration background","higher education","","","",""
"Rarely ","2015","no migration background","in school","","","",""
"Rarely ","2015","no migration background","inadequately","","","",""
"Rarely ","2015","no migration background","general elemantary","","","",""
"Rarely ","2015","no migration background","middle vocational","","","",""
"Rarely ","2015","no migration background","vocational + Abi","","","",""
"Rarely ","2015","no migration background","higher vocational","","","",""
"Rarely ","2015","no migration background","higher education","","","",""
"Rarely ","2015","direct migration background","in school","","","",""
"Rarely ","2015","direct migration background","inadequately","","","",""
"Rarely ","2015","direct migration background","general elemantary","","","",""
"Rarely ","2015","direct migration background","middle vocational","","","",""
"Rarely ","2015","direct migration background","vocational + Abi","","","",""
"Rarely ","2015","direct migration background","higher vocational","","","",""
"Rarely ","2015","direct migration background","higher education","","","",""
"Rarely ","2015","indirect migration background","in school","","","",""
"Rarely ","2015","indirect migration background","inadequately","","","",""
"Rarely ","2015","indirect migration background","general elemantary","","","",""
"Rarely ","2015","indirect migration background","middle vocational","","","",""
"Rarely ","2015","indirect migration background","vocational + Abi","","","",""
"Rarely ","2015","indirect migration background","higher vocational","","","",""
"Rarely ","2015","indirect migration background","higher education","","","",""
"Never","2015","no migration background","in school","","","",""
"Never","2015","no migration background","inadequately","","","",""
"Never","2015","no migration background","general elemantary","","","",""
"Never","2015","no migration background","middle vocational","","","",""
"Never","2015","no migration background","vocational + Abi","","","",""
"Never","2015","no migration background","higher vocational","","","",""
"Never","2015","no migration background","higher education","","","",""
"Never","2015","direct migration background","in school","","","",""
"Never","2015","direct migration background","inadequately","","","",""
"Never","2015","direct migration background","general elemantary","","","",""
"Never","2015","direct migration background","middle vocational","","","",""
"Never","2015","direct migration background","vocational + Abi","","","",""
"Never","2015","direct migration background","higher vocational","","","",""
"Never","2015","direct migration background","higher education","","","",""
"Never","2015","indirect migration background","in school","","","",""
"Never","2015","indirect migration background","inadequately","","","",""
"Never","2015","indirect migration background","general elemantary","","","",""
"Never","2015","indirect migration background","middle vocational","","","",""
"Never","2015","indirect migration background","vocational + Abi","","","",""
"Never","2015","indirect migration background","higher vocational","","","",""
"Never","2015","indirect migration background","higher education","","","",""
"Very often","2016","no migration background","in school","","","",""
"Very often","2016","no migration background","inadequately","","","",""
"Very often","2016","no migration background","general elemantary","","","",""
"Very often","2016","no migration background","middle vocational","","","",""
"Very often","2016","no migration background","vocational + Abi","","","",""
"Very often","2016","no migration background","higher vocational","","","",""
"Very often","2016","no migration background","higher education","","","",""
"Very often","2016","direct migration background","in school","1","","",""
"Very often","2016","direct migration background","inadequately","135","0.12003239021846","0.103574477496567","0.136490302940353"
"Very often","2016","direct migration background","general elemantary","55","0.0781682388685263","0.0596706625596556","0.096665815177397"
"Very often","2016","direct migration background","middle vocational","51","0.0705142899650925","0.0521920997908679","0.0888364801393171"
"Very often","2016","direct migration background","vocational + Abi","3","","",""
"Very often","2016","direct migration background","higher vocational","","","",""
"Very often","2016","direct migration background","higher education","51","0.0912173583189678","0.0705148751082291","0.111919841529706"
"Very often","2016","indirect migration background","in school","","","",""
"Very often","2016","indirect migration background","inadequately","","","",""
"Very often","2016","indirect migration background","general elemantary","","","",""
"Very often","2016","indirect migration background","middle vocational","","","",""
"Very often","2016","indirect migration background","vocational + Abi","","","",""
"Very often","2016","indirect migration background","higher vocational","","","",""
"Very often","2016","indirect migration background","higher education","","","",""
"Often","2016","no migration background","in school","","","",""
"Often","2016","no migration background","inadequately","","","",""
"Often","2016","no migration background","general elemantary","","","",""
"Often","2016","no migration background","middle vocational","","","",""
"Often","2016","no migration background","vocational + Abi","","","",""
"Often","2016","no migration background","higher vocational","","","",""
"Often","2016","no migration background","higher education","","","",""
"Often","2016","direct migration background","in school","3","","",""
"Often","2016","direct migration background","inadequately","231","0.204481145949449","0.184056992814969","0.22490529908393"
"Often","2016","direct migration background","general elemantary","103","0.147291259389509","0.122870302591102","0.171712216187915"
"Often","2016","direct migration background","middle vocational","93","0.137116204684738","0.112499041319927","0.16173336804955"
"Often","2016","direct migration background","vocational + Abi","18","","",""
"Often","2016","direct migration background","higher vocational","","","",""
"Often","2016","direct migration background","higher education","77","0.128763788867776","0.104680349067353","0.1528472286682"
"Often","2016","indirect migration background","in school","","","",""
"Often","2016","indirect migration background","inadequately","","","",""
"Often","2016","indirect migration background","general elemantary","","","",""
"Often","2016","indirect migration background","middle vocational","","","",""
"Often","2016","indirect migration background","vocational + Abi","","","",""
"Often","2016","indirect migration background","higher vocational","","","",""
"Often","2016","indirect migration background","higher education","","","",""
"Sometimes","2016","no migration background","in school","","","",""
"Sometimes","2016","no migration background","inadequately","","","",""
"Sometimes","2016","no migration background","general elemantary","","","",""
"Sometimes","2016","no migration background","middle vocational","","","",""
"Sometimes","2016","no migration background","vocational + Abi","","","",""
"Sometimes","2016","no migration background","higher vocational","","","",""
"Sometimes","2016","no migration background","higher education","","","",""
"Sometimes","2016","direct migration background","in school","8","","",""
"Sometimes","2016","direct migration background","inadequately","387","0.280999479913159","0.258237525739406","0.303761434086911"
"Sometimes","2016","direct migration background","general elemantary","219","0.31663885282908","0.284584938378093","0.348692767280068"
"Sometimes","2016","direct migration background","middle vocational","198","0.273400411918755","0.24150232660486","0.305298497232649"
"Sometimes","2016","direct migration background","vocational + Abi","23","","",""
"Sometimes","2016","direct migration background","higher vocational","","","",""
"Sometimes","2016","direct migration background","higher education","198","0.26403667736137","0.2323399883136","0.29573336640914"
"Sometimes","2016","indirect migration background","in school","","","",""
"Sometimes","2016","indirect migration background","inadequately","","","",""
"Sometimes","2016","indirect migration background","general elemantary","","","",""
"Sometimes","2016","indirect migration background","middle vocational","","","",""
"Sometimes","2016","indirect migration background","vocational + Abi","","","",""
"Sometimes","2016","indirect migration background","higher vocational","","","",""
"Sometimes","2016","indirect migration background","higher education","","","",""
"Rarely ","2016","no migration background","in school","","","",""
"Rarely ","2016","no migration background","inadequately","","","",""
"Rarely ","2016","no migration background","general elemantary","","","",""
"Rarely ","2016","no migration background","middle vocational","","","",""
"Rarely ","2016","no migration background","vocational + Abi","","","",""
"Rarely ","2016","no migration background","higher vocational","","","",""
"Rarely ","2016","no migration background","higher education","","","",""
"Rarely ","2016","direct migration background","in school","3","","",""
"Rarely ","2016","direct migration background","inadequately","287","0.16612373267324","0.147276012227102","0.184971453119378"
"Rarely ","2016","direct migration background","general elemantary","137","0.143372958371652","0.119223725276125","0.167522191467179"
"Rarely ","2016","direct migration background","middle vocational","166","0.220582378870817","0.190907566789765","0.250257190951869"
"Rarely ","2016","direct migration background","vocational + Abi","27","","",""
"Rarely ","2016","direct migration background","higher vocational","","","",""
"Rarely ","2016","direct migration background","higher education","184","0.238214629327965","0.207584120395765","0.268845138260166"
"Rarely ","2016","indirect migration background","in school","","","",""
"Rarely ","2016","indirect migration background","inadequately","","","",""
"Rarely ","2016","indirect migration background","general elemantary","","","",""
"Rarely ","2016","indirect migration background","middle vocational","","","",""
"Rarely ","2016","indirect migration background","vocational + Abi","","","",""
"Rarely ","2016","indirect migration background","higher vocational","","","",""
"Rarely ","2016","indirect migration background","higher education","","","",""
"Never","2016","no migration background","in school","","","",""
"Never","2016","no migration background","inadequately","","","",""
"Never","2016","no migration background","general elemantary","","","",""
"Never","2016","no migration background","middle vocational","","","",""
"Never","2016","no migration background","vocational + Abi","","","",""
"Never","2016","no migration background","higher vocational","","","",""
"Never","2016","no migration background","higher education","","","",""
"Never","2016","direct migration background","in school","8","","",""
"Never","2016","direct migration background","inadequately","458","0.228363251245692","0.207105772949619","0.249620729541765"
"Never","2016","direct migration background","general elemantary","295","0.314528690541233","0.282532475668385","0.346524905414081"
"Never","2016","direct migration background","middle vocational","242","0.298386714560597","0.26564087703607","0.331132552085125"
"Never","2016","direct migration background","vocational + Abi","35","0.192480837377706","0.11742830913678","0.267533365618632"
"Never","2016","direct migration background","higher vocational","","","",""
"Never","2016","direct migration background","higher education","233","0.277767546123921","0.245561831886349","0.309973260361492"
"Never","2016","indirect migration background","in school","","","",""
"Never","2016","indirect migration background","inadequately","","","",""
"Never","2016","indirect migration background","general elemantary","","","",""
"Never","2016","indirect migration background","middle vocational","","","",""
"Never","2016","indirect migration background","vocational + Abi","","","",""
"Never","2016","indirect migration background","higher vocational","","","",""
"Never","2016","indirect migration background","higher education","","","",""
"Very often","2017","no migration background","in school","2","","",""
"Very often","2017","no migration background","inadequately","8","","",""
"Very often","2017","no migration background","general elemantary","35","0.0214077177993553","0.0145435129366121","0.0282719226620985"
"Very often","2017","no migration background","middle vocational","99","0.0102140268240097","0.008227989894412","0.0122000637536074"
"Very often","2017","no migration background","vocational + Abi","14","","",""
"Very often","2017","no migration background","higher vocational","5","","",""
"Very often","2017","no migration background","higher education","23","","",""
"Very often","2017","direct migration background","in school","3","","",""
"Very often","2017","direct migration background","inadequately","125","0.054315223692054","0.0425397163895709","0.0660907309945371"
"Very often","2017","direct migration background","general elemantary","59","0.0219580091290727","0.0139918010511002","0.0299242172070452"
"Very often","2017","direct migration background","middle vocational","54","0.0224453831132465","0.0159208487500228","0.0289699174764703"
"Very often","2017","direct migration background","vocational + Abi","14","","",""
"Very often","2017","direct migration background","higher vocational","2","","",""
"Very often","2017","direct migration background","higher education","57","0.0130733175471245","0.00756240696682677","0.0185842281274223"
"Very often","2017","indirect migration background","in school","","","",""
"Very often","2017","indirect migration background","inadequately","1","","",""
"Very often","2017","indirect migration background","general elemantary","11","","",""
"Very often","2017","indirect migration background","middle vocational","12","","",""
"Very often","2017","indirect migration background","vocational + Abi","1","","",""
"Very often","2017","indirect migration background","higher vocational","","","",""
"Very often","2017","indirect migration background","higher education","3","","",""
"Often","2017","no migration background","in school","20","","",""
"Often","2017","no migration background","inadequately","16","","",""
"Often","2017","no migration background","general elemantary","116","0.0627326418878411","0.0512330429851078","0.0742322407905744"
"Often","2017","no migration background","middle vocational","519","0.0521895023375713","0.047796408193068","0.0565825964820745"
"Often","2017","no migration background","vocational + Abi","65","0.056639612847023","0.0447048152948346","0.0685744103992113"
"Often","2017","no migration background","higher vocational","39","0.0261712180184513","0.017787709623284","0.0345547264136187"
"Often","2017","no migration background","higher education","193","0.0366786265195505","0.031502978074886","0.0418542749642149"
"Often","2017","direct migration background","in school","2","","",""
"Often","2017","direct migration background","inadequately","189","0.128646232212055","0.111250551282432","0.146041913141678"
"Often","2017","direct migration background","general elemantary","124","0.0824015462916409","0.0674539819293392","0.0973491106539426"
"Often","2017","direct migration background","middle vocational","164","0.0706771622755433","0.0593886072869141","0.0819657172641725"
"Often","2017","direct migration background","vocational + Abi","51","0.0670214999420592","0.0486797032772504","0.0853632966068679"
"Often","2017","direct migration background","higher vocational","5","","",""
"Often","2017","direct migration background","higher education","143","0.066621821971659","0.0545235013938615","0.0787201425494565"
"Often","2017","indirect migration background","in school","7","","",""
"Often","2017","indirect migration background","inadequately","6","","",""
"Often","2017","indirect migration background","general elemantary","15","","",""
"Often","2017","indirect migration background","middle vocational","43","0.0411250691128077","0.0265898087384961","0.0556603294871194"
"Often","2017","indirect migration background","vocational + Abi","5","","",""
"Often","2017","indirect migration background","higher vocational","5","","",""
"Often","2017","indirect migration background","higher education","8","","",""
"Sometimes","2017","no migration background","in school","56","0.254544113992128","0.204409047453095","0.304679180531162"
"Sometimes","2017","no migration background","inadequately","41","0.221929027115364","0.158904946801035","0.284953107429692"
"Sometimes","2017","no migration background","general elemantary","366","0.213037190655003","0.193618990406004","0.232455390904003"
"Sometimes","2017","no migration background","middle vocational","1870","0.195149426711656","0.187321271210108","0.202977582213203"
