"plj0588","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Sometimes","2013","college entrance qualification","middle vocational","185","0.187430386058353","0.16157242046237","0.213288351654335"
"Sometimes","2013","college entrance qualification","vocational + Abi","304","0.224297715627674","0.203383269181875","0.245212162073473"
"Sometimes","2013","college entrance qualification","higher vocational","87","0.220370925072932","0.182201101647681","0.258540748498184"
"Sometimes","2013","college entrance qualification","higher education","741","0.167594965848371","0.156724271646201","0.178465660050541"
"Sometimes","2013","Other degree","in school","","","",""
"Sometimes","2013","Other degree","inadequately","16","","",""
"Sometimes","2013","Other degree","general elemantary","93","0.330940936590298","0.27986142147824","0.382020451702355"
"Sometimes","2013","Other degree","middle vocational","131","0.214204610128778","0.180041110398839","0.248368109858717"
"Sometimes","2013","Other degree","vocational + Abi","50","0.222001234643687","0.167084602013183","0.276917867274192"
"Sometimes","2013","Other degree","higher vocational","10","","",""
"Sometimes","2013","Other degree","higher education","105","0.226742321773998","0.185078352385495","0.2684062911625"
"Sometimes","2013","no degree/no degree yet","in school","76","0.146676666274286","0.11376923886617","0.179584093682403"
"Sometimes","2013","no degree/no degree yet","inadequately","80","0.306307140708518","0.25132414712413","0.361290134292907"
"Sometimes","2013","no degree/no degree yet","general elemantary","","","",""
"Sometimes","2013","no degree/no degree yet","middle vocational","17","","",""
"Sometimes","2013","no degree/no degree yet","vocational + Abi","","","",""
"Sometimes","2013","no degree/no degree yet","higher vocational","1","","",""
"Sometimes","2013","no degree/no degree yet","higher education","","","",""
"Rarely ","2013","lower secondary degree","in school","","","",""
"Rarely ","2013","lower secondary degree","inadequately","","","",""
"Rarely ","2013","lower secondary degree","general elemantary","552","0.360299522818505","0.336251427951926","0.384347617685085"
"Rarely ","2013","lower secondary degree","middle vocational","2031","0.400839743009029","0.387254625187268","0.414424860830789"
"Rarely ","2013","lower secondary degree","vocational + Abi","","","",""
"Rarely ","2013","lower secondary degree","higher vocational","168","0.412638142747045","0.364572680511087","0.460703604983003"
"Rarely ","2013","lower secondary degree","higher education","69","0.488668871492842","0.410971203789011","0.566366539196672"
"Rarely ","2013","secondary school degree","in school","","","",""
"Rarely ","2013","secondary school degree","inadequately","","","",""
"Rarely ","2013","secondary school degree","general elemantary","289","0.425238348677004","0.389102043167256","0.461374654186751"
"Rarely ","2013","secondary school degree","middle vocational","2629","0.460977674852526","0.448055211654177","0.473900138050875"
"Rarely ","2013","secondary school degree","vocational + Abi","7","","",""
"Rarely ","2013","secondary school degree","higher vocational","361","0.472182581874902","0.436477916864712","0.507887246885092"
"Rarely ","2013","secondary school degree","higher education","338","0.496503841984755","0.458559715331696","0.534447968637814"
"Rarely ","2013","college entrance qualification","in school","","","",""
"Rarely ","2013","college entrance qualification","inadequately","","","",""
"Rarely ","2013","college entrance qualification","general elemantary","","","",""
"Rarely ","2013","college entrance qualification","middle vocational","418","0.464664628240448","0.4316180238525","0.497711232628395"
"Rarely ","2013","college entrance qualification","vocational + Abi","726","0.470087099182288","0.445061883647863","0.495112314716713"
"Rarely ","2013","college entrance qualification","higher vocational","232","0.522893679102897","0.476898398663296","0.568888959542497"
"Rarely ","2013","college entrance qualification","higher education","2286","0.507941892344778","0.493391501553518","0.522492283136038"
"Rarely ","2013","Other degree","in school","","","",""
"Rarely ","2013","Other degree","inadequately","22","","",""
"Rarely ","2013","Other degree","general elemantary","98","0.230481397800998","0.184765548546482","0.276197247055515"
"Rarely ","2013","Other degree","middle vocational","197","0.338541605894583","0.299136681395539","0.377946530393627"
"Rarely ","2013","Other degree","vocational + Abi","79","0.387589045695743","0.323210083285521","0.451968008105964"
"Rarely ","2013","Other degree","higher vocational","18","","",""
"Rarely ","2013","Other degree","higher education","141","0.477788927788729","0.42808699168245","0.527490863895008"
"Rarely ","2013","no degree/no degree yet","in school","226","0.507658658134318","0.461156227115918","0.554161089152719"
"Rarely ","2013","no degree/no degree yet","inadequately","76","0.266091146398769","0.213379997205003","0.318802295592535"
"Rarely ","2013","no degree/no degree yet","general elemantary","","","",""
"Rarely ","2013","no degree/no degree yet","middle vocational","30","0.385289035290529","0.283026331878367","0.487551738702691"
"Rarely ","2013","no degree/no degree yet","vocational + Abi","","","",""
"Rarely ","2013","no degree/no degree yet","higher vocational","2","","",""
"Rarely ","2013","no degree/no degree yet","higher education","4","","",""
"Never","2013","lower secondary degree","in school","","","",""
"Never","2013","lower secondary degree","inadequately","","","",""
"Never","2013","lower secondary degree","general elemantary","494","0.316444765808115","0.293147966386966","0.339741565229263"
"Never","2013","lower secondary degree","middle vocational","1628","0.323715395927789","0.310745008448912","0.336685783406665"
"Never","2013","lower secondary degree","vocational + Abi","","","",""
"Never","2013","lower secondary degree","higher vocational","135","0.365302052363061","0.31829043734318","0.412313667382943"
"Never","2013","lower secondary degree","higher education","51","0.276417705866511","0.206903042561807","0.345932369171214"
"Never","2013","secondary school degree","in school","","","",""
"Never","2013","secondary school degree","inadequately","","","",""
"Never","2013","secondary school degree","general elemantary","217","0.279163266510702","0.24637403512153","0.311952497899873"
"Never","2013","secondary school degree","middle vocational","1561","0.261318058163316","0.249928275601208","0.272707840725424"
"Never","2013","secondary school degree","vocational + Abi","3","","",""
"Never","2013","secondary school degree","higher vocational","194","0.232258883852269","0.202057858373724","0.262459909330815"
"Never","2013","secondary school degree","higher education","194","0.264208621390508","0.230747844978439","0.297669397802578"
"Never","2013","college entrance qualification","in school","","","",""
"Never","2013","college entrance qualification","inadequately","","","",""
"Never","2013","college entrance qualification","general elemantary","","","",""
"Never","2013","college entrance qualification","middle vocational","239","0.311829750455553","0.281135941553829","0.342523559357278"
"Never","2013","college entrance qualification","vocational + Abi","403","0.241994619679738","0.220520003358787","0.26346923600069"
"Never","2013","college entrance qualification","higher vocational","115","0.218629999639393","0.180568820944521","0.256691178334265"
"Never","2013","college entrance qualification","higher education","1352","0.280707944623052","0.267630001953021","0.293785887293082"
"Never","2013","Other degree","in school","","","",""
"Never","2013","Other degree","inadequately","10","","",""
"Never","2013","Other degree","general elemantary","104","0.364033252340109","0.311802410806665","0.416264093873553"
"Never","2013","Other degree","middle vocational","170","0.329619151886968","0.290475600383304","0.368762703390633"
"Never","2013","Other degree","vocational + Abi","70","0.32544063421603","0.263527508852325","0.387353759579734"
"Never","2013","Other degree","higher vocational","13","","",""
"Never","2013","Other degree","higher education","105","0.2286579142763","0.186870176478819","0.270445652073781"
"Never","2013","no degree/no degree yet","in school","120","0.275086498660206","0.233549574076955","0.316623423243456"
"Never","2013","no degree/no degree yet","inadequately","65","0.281392492894773","0.227755016384232","0.335029969405315"
"Never","2013","no degree/no degree yet","general elemantary","","","",""
"Never","2013","no degree/no degree yet","middle vocational","29","","",""
"Never","2013","no degree/no degree yet","vocational + Abi","","","",""
"Never","2013","no degree/no degree yet","higher vocational","1","","",""
"Never","2013","no degree/no degree yet","higher education","1","","",""
"Very often","2014","lower secondary degree","in school","","","",""
"Very often","2014","lower secondary degree","inadequately","","","",""
"Very often","2014","lower secondary degree","general elemantary","","","",""
"Very often","2014","lower secondary degree","middle vocational","","","",""
"Very often","2014","lower secondary degree","vocational + Abi","","","",""
"Very often","2014","lower secondary degree","higher vocational","","","",""
"Very often","2014","lower secondary degree","higher education","","","",""
"Very often","2014","secondary school degree","in school","","","",""
"Very often","2014","secondary school degree","inadequately","","","",""
"Very often","2014","secondary school degree","general elemantary","","","",""
"Very often","2014","secondary school degree","middle vocational","","","",""
"Very often","2014","secondary school degree","vocational + Abi","","","",""
"Very often","2014","secondary school degree","higher vocational","","","",""
"Very often","2014","secondary school degree","higher education","","","",""
"Very often","2014","college entrance qualification","in school","","","",""
"Very often","2014","college entrance qualification","inadequately","","","",""
"Very often","2014","college entrance qualification","general elemantary","","","",""
"Very often","2014","college entrance qualification","middle vocational","","","",""
"Very often","2014","college entrance qualification","vocational + Abi","","","",""
"Very often","2014","college entrance qualification","higher vocational","","","",""
"Very often","2014","college entrance qualification","higher education","","","",""
"Very often","2014","Other degree","in school","","","",""
"Very often","2014","Other degree","inadequately","","","",""
"Very often","2014","Other degree","general elemantary","","","",""
"Very often","2014","Other degree","middle vocational","","","",""
"Very often","2014","Other degree","vocational + Abi","","","",""
"Very often","2014","Other degree","higher vocational","","","",""
"Very often","2014","Other degree","higher education","","","",""
"Very often","2014","no degree/no degree yet","in school","","","",""
"Very often","2014","no degree/no degree yet","inadequately","","","",""
"Very often","2014","no degree/no degree yet","general elemantary","","","",""
"Very often","2014","no degree/no degree yet","middle vocational","","","",""
"Very often","2014","no degree/no degree yet","vocational + Abi","","","",""
"Very often","2014","no degree/no degree yet","higher vocational","","","",""
"Very often","2014","no degree/no degree yet","higher education","","","",""
"Often","2014","lower secondary degree","in school","","","",""
"Often","2014","lower secondary degree","inadequately","","","",""
"Often","2014","lower secondary degree","general elemantary","","","",""
"Often","2014","lower secondary degree","middle vocational","","","",""
"Often","2014","lower secondary degree","vocational + Abi","","","",""
"Often","2014","lower secondary degree","higher vocational","","","",""
"Often","2014","lower secondary degree","higher education","","","",""
"Often","2014","secondary school degree","in school","","","",""
"Often","2014","secondary school degree","inadequately","","","",""
"Often","2014","secondary school degree","general elemantary","","","",""
"Often","2014","secondary school degree","middle vocational","","","",""
"Often","2014","secondary school degree","vocational + Abi","","","",""
"Often","2014","secondary school degree","higher vocational","","","",""
"Often","2014","secondary school degree","higher education","","","",""
"Often","2014","college entrance qualification","in school","","","",""
"Often","2014","college entrance qualification","inadequately","","","",""
"Often","2014","college entrance qualification","general elemantary","","","",""
"Often","2014","college entrance qualification","middle vocational","","","",""
"Often","2014","college entrance qualification","vocational + Abi","","","",""
"Often","2014","college entrance qualification","higher vocational","","","",""
"Often","2014","college entrance qualification","higher education","","","",""
"Often","2014","Other degree","in school","","","",""
"Often","2014","Other degree","inadequately","","","",""
"Often","2014","Other degree","general elemantary","","","",""
"Often","2014","Other degree","middle vocational","","","",""
"Often","2014","Other degree","vocational + Abi","","","",""
"Often","2014","Other degree","higher vocational","","","",""
"Often","2014","Other degree","higher education","","","",""
"Often","2014","no degree/no degree yet","in school","","","",""
"Often","2014","no degree/no degree yet","inadequately","","","",""
"Often","2014","no degree/no degree yet","general elemantary","","","",""
"Often","2014","no degree/no degree yet","middle vocational","","","",""
"Often","2014","no degree/no degree yet","vocational + Abi","","","",""
"Often","2014","no degree/no degree yet","higher vocational","","","",""
"Often","2014","no degree/no degree yet","higher education","","","",""
"Sometimes","2014","lower secondary degree","in school","","","",""
"Sometimes","2014","lower secondary degree","inadequately","","","",""
"Sometimes","2014","lower secondary degree","general elemantary","","","",""
"Sometimes","2014","lower secondary degree","middle vocational","","","",""
"Sometimes","2014","lower secondary degree","vocational + Abi","","","",""
"Sometimes","2014","lower secondary degree","higher vocational","","","",""
"Sometimes","2014","lower secondary degree","higher education","","","",""
"Sometimes","2014","secondary school degree","in school","","","",""
"Sometimes","2014","secondary school degree","inadequately","","","",""
"Sometimes","2014","secondary school degree","general elemantary","","","",""
"Sometimes","2014","secondary school degree","middle vocational","","","",""
"Sometimes","2014","secondary school degree","vocational + Abi","","","",""
"Sometimes","2014","secondary school degree","higher vocational","","","",""
"Sometimes","2014","secondary school degree","higher education","","","",""
"Sometimes","2014","college entrance qualification","in school","","","",""
"Sometimes","2014","college entrance qualification","inadequately","","","",""
"Sometimes","2014","college entrance qualification","general elemantary","","","",""
"Sometimes","2014","college entrance qualification","middle vocational","","","",""
"Sometimes","2014","college entrance qualification","vocational + Abi","","","",""
"Sometimes","2014","college entrance qualification","higher vocational","","","",""
"Sometimes","2014","college entrance qualification","higher education","","","",""
"Sometimes","2014","Other degree","in school","","","",""
"Sometimes","2014","Other degree","inadequately","","","",""
"Sometimes","2014","Other degree","general elemantary","","","",""
"Sometimes","2014","Other degree","middle vocational","","","",""
"Sometimes","2014","Other degree","vocational + Abi","","","",""
"Sometimes","2014","Other degree","higher vocational","","","",""
"Sometimes","2014","Other degree","higher education","","","",""
"Sometimes","2014","no degree/no degree yet","in school","","","",""
"Sometimes","2014","no degree/no degree yet","inadequately","","","",""
"Sometimes","2014","no degree/no degree yet","general elemantary","","","",""
"Sometimes","2014","no degree/no degree yet","middle vocational","","","",""
"Sometimes","2014","no degree/no degree yet","vocational + Abi","","","",""
"Sometimes","2014","no degree/no degree yet","higher vocational","","","",""
"Sometimes","2014","no degree/no degree yet","higher education","","","",""
"Rarely ","2014","lower secondary degree","in school","","","",""
"Rarely ","2014","lower secondary degree","inadequately","","","",""
"Rarely ","2014","lower secondary degree","general elemantary","","","",""
"Rarely ","2014","lower secondary degree","middle vocational","","","",""
"Rarely ","2014","lower secondary degree","vocational + Abi","","","",""
"Rarely ","2014","lower secondary degree","higher vocational","","","",""
"Rarely ","2014","lower secondary degree","higher education","","","",""
"Rarely ","2014","secondary school degree","in school","","","",""
"Rarely ","2014","secondary school degree","inadequately","","","",""
"Rarely ","2014","secondary school degree","general elemantary","","","",""
"Rarely ","2014","secondary school degree","middle vocational","","","",""
"Rarely ","2014","secondary school degree","vocational + Abi","","","",""
"Rarely ","2014","secondary school degree","higher vocational","","","",""
"Rarely ","2014","secondary school degree","higher education","","","",""
"Rarely ","2014","college entrance qualification","in school","","","",""
"Rarely ","2014","college entrance qualification","inadequately","","","",""
"Rarely ","2014","college entrance qualification","general elemantary","","","",""
"Rarely ","2014","college entrance qualification","middle vocational","","","",""
"Rarely ","2014","college entrance qualification","vocational + Abi","","","",""
"Rarely ","2014","college entrance qualification","higher vocational","","","",""
"Rarely ","2014","college entrance qualification","higher education","","","",""
"Rarely ","2014","Other degree","in school","","","",""
"Rarely ","2014","Other degree","inadequately","","","",""
"Rarely ","2014","Other degree","general elemantary","","","",""
"Rarely ","2014","Other degree","middle vocational","","","",""
"Rarely ","2014","Other degree","vocational + Abi","","","",""
"Rarely ","2014","Other degree","higher vocational","","","",""
"Rarely ","2014","Other degree","higher education","","","",""
"Rarely ","2014","no degree/no degree yet","in school","","","",""
"Rarely ","2014","no degree/no degree yet","inadequately","","","",""
"Rarely ","2014","no degree/no degree yet","general elemantary","","","",""
"Rarely ","2014","no degree/no degree yet","middle vocational","","","",""
"Rarely ","2014","no degree/no degree yet","vocational + Abi","","","",""
"Rarely ","2014","no degree/no degree yet","higher vocational","","","",""
"Rarely ","2014","no degree/no degree yet","higher education","","","",""
"Never","2014","lower secondary degree","in school","","","",""
"Never","2014","lower secondary degree","inadequately","","","",""
"Never","2014","lower secondary degree","general elemantary","","","",""
"Never","2014","lower secondary degree","middle vocational","","","",""
"Never","2014","lower secondary degree","vocational + Abi","","","",""
"Never","2014","lower secondary degree","higher vocational","","","",""
"Never","2014","lower secondary degree","higher education","","","",""
"Never","2014","secondary school degree","in school","","","",""
"Never","2014","secondary school degree","inadequately","","","",""
"Never","2014","secondary school degree","general elemantary","","","",""
"Never","2014","secondary school degree","middle vocational","","","",""
"Never","2014","secondary school degree","vocational + Abi","","","",""
"Never","2014","secondary school degree","higher vocational","","","",""
"Never","2014","secondary school degree","higher education","","","",""
"Never","2014","college entrance qualification","in school","","","",""
"Never","2014","college entrance qualification","inadequately","","","",""
"Never","2014","college entrance qualification","general elemantary","","","",""
"Never","2014","college entrance qualification","middle vocational","","","",""
"Never","2014","college entrance qualification","vocational + Abi","","","",""
"Never","2014","college entrance qualification","higher vocational","","","",""
"Never","2014","college entrance qualification","higher education","","","",""
"Never","2014","Other degree","in school","","","",""
"Never","2014","Other degree","inadequately","","","",""
"Never","2014","Other degree","general elemantary","","","",""
"Never","2014","Other degree","middle vocational","","","",""
"Never","2014","Other degree","vocational + Abi","","","",""
"Never","2014","Other degree","higher vocational","","","",""
"Never","2014","Other degree","higher education","","","",""
"Never","2014","no degree/no degree yet","in school","","","",""
"Never","2014","no degree/no degree yet","inadequately","","","",""
"Never","2014","no degree/no degree yet","general elemantary","","","",""
"Never","2014","no degree/no degree yet","middle vocational","","","",""
"Never","2014","no degree/no degree yet","vocational + Abi","","","",""
"Never","2014","no degree/no degree yet","higher vocational","","","",""
"Never","2014","no degree/no degree yet","higher education","","","",""
"Very often","2015","lower secondary degree","in school","","","",""
"Very often","2015","lower secondary degree","inadequately","","","",""
"Very often","2015","lower secondary degree","general elemantary","","","",""
"Very often","2015","lower secondary degree","middle vocational","","","",""
"Very often","2015","lower secondary degree","vocational + Abi","","","",""
"Very often","2015","lower secondary degree","higher vocational","","","",""
"Very often","2015","lower secondary degree","higher education","","","",""
"Very often","2015","secondary school degree","in school","","","",""
"Very often","2015","secondary school degree","inadequately","","","",""
"Very often","2015","secondary school degree","general elemantary","","","",""
"Very often","2015","secondary school degree","middle vocational","","","",""
"Very often","2015","secondary school degree","vocational + Abi","","","",""
"Very often","2015","secondary school degree","higher vocational","","","",""
"Very often","2015","secondary school degree","higher education","","","",""
"Very often","2015","college entrance qualification","in school","","","",""
"Very often","2015","college entrance qualification","inadequately","","","",""
"Very often","2015","college entrance qualification","general elemantary","","","",""
"Very often","2015","college entrance qualification","middle vocational","","","",""
"Very often","2015","college entrance qualification","vocational + Abi","","","",""
"Very often","2015","college entrance qualification","higher vocational","","","",""
"Very often","2015","college entrance qualification","higher education","","","",""
"Very often","2015","Other degree","in school","","","",""
"Very often","2015","Other degree","inadequately","","","",""
"Very often","2015","Other degree","general elemantary","","","",""
"Very often","2015","Other degree","middle vocational","","","",""
"Very often","2015","Other degree","vocational + Abi","","","",""
"Very often","2015","Other degree","higher vocational","","","",""
"Very often","2015","Other degree","higher education","","","",""
"Very often","2015","no degree/no degree yet","in school","","","",""
"Very often","2015","no degree/no degree yet","inadequately","","","",""
"Very often","2015","no degree/no degree yet","general elemantary","","","",""
"Very often","2015","no degree/no degree yet","middle vocational","","","",""
"Very often","2015","no degree/no degree yet","vocational + Abi","","","",""
"Very often","2015","no degree/no degree yet","higher vocational","","","",""
"Very often","2015","no degree/no degree yet","higher education","","","",""
"Often","2015","lower secondary degree","in school","","","",""
"Often","2015","lower secondary degree","inadequately","","","",""
"Often","2015","lower secondary degree","general elemantary","","","",""
"Often","2015","lower secondary degree","middle vocational","","","",""
"Often","2015","lower secondary degree","vocational + Abi","","","",""
"Often","2015","lower secondary degree","higher vocational","","","",""
"Often","2015","lower secondary degree","higher education","","","",""
"Often","2015","secondary school degree","in school","","","",""
"Often","2015","secondary school degree","inadequately","","","",""
"Often","2015","secondary school degree","general elemantary","","","",""
"Often","2015","secondary school degree","middle vocational","","","",""
"Often","2015","secondary school degree","vocational + Abi","","","",""
"Often","2015","secondary school degree","higher vocational","","","",""
"Often","2015","secondary school degree","higher education","","","",""
"Often","2015","college entrance qualification","in school","","","",""
"Often","2015","college entrance qualification","inadequately","","","",""
"Often","2015","college entrance qualification","general elemantary","","","",""
"Often","2015","college entrance qualification","middle vocational","","","",""
"Often","2015","college entrance qualification","vocational + Abi","","","",""
"Often","2015","college entrance qualification","higher vocational","","","",""
"Often","2015","college entrance qualification","higher education","","","",""
"Often","2015","Other degree","in school","","","",""
"Often","2015","Other degree","inadequately","","","",""
"Often","2015","Other degree","general elemantary","","","",""
"Often","2015","Other degree","middle vocational","","","",""
"Often","2015","Other degree","vocational + Abi","","","",""
"Often","2015","Other degree","higher vocational","","","",""
"Often","2015","Other degree","higher education","","","",""
"Often","2015","no degree/no degree yet","in school","","","",""
"Often","2015","no degree/no degree yet","inadequately","","","",""
"Often","2015","no degree/no degree yet","general elemantary","","","",""
"Often","2015","no degree/no degree yet","middle vocational","","","",""
"Often","2015","no degree/no degree yet","vocational + Abi","","","",""
"Often","2015","no degree/no degree yet","higher vocational","","","",""
"Often","2015","no degree/no degree yet","higher education","","","",""
"Sometimes","2015","lower secondary degree","in school","","","",""
"Sometimes","2015","lower secondary degree","inadequately","","","",""
"Sometimes","2015","lower secondary degree","general elemantary","","","",""
"Sometimes","2015","lower secondary degree","middle vocational","","","",""
"Sometimes","2015","lower secondary degree","vocational + Abi","","","",""
"Sometimes","2015","lower secondary degree","higher vocational","","","",""
"Sometimes","2015","lower secondary degree","higher education","","","",""
"Sometimes","2015","secondary school degree","in school","","","",""
"Sometimes","2015","secondary school degree","inadequately","","","",""
"Sometimes","2015","secondary school degree","general elemantary","","","",""
"Sometimes","2015","secondary school degree","middle vocational","","","",""
"Sometimes","2015","secondary school degree","vocational + Abi","","","",""
"Sometimes","2015","secondary school degree","higher vocational","","","",""
"Sometimes","2015","secondary school degree","higher education","","","",""
"Sometimes","2015","college entrance qualification","in school","","","",""
"Sometimes","2015","college entrance qualification","inadequately","","","",""
"Sometimes","2015","college entrance qualification","general elemantary","","","",""
"Sometimes","2015","college entrance qualification","middle vocational","","","",""
"Sometimes","2015","college entrance qualification","vocational + Abi","","","",""
"Sometimes","2015","college entrance qualification","higher vocational","","","",""
"Sometimes","2015","college entrance qualification","higher education","","","",""
"Sometimes","2015","Other degree","in school","","","",""
"Sometimes","2015","Other degree","inadequately","","","",""
"Sometimes","2015","Other degree","general elemantary","","","",""
"Sometimes","2015","Other degree","middle vocational","","","",""
"Sometimes","2015","Other degree","vocational + Abi","","","",""
"Sometimes","2015","Other degree","higher vocational","","","",""
"Sometimes","2015","Other degree","higher education","","","",""
"Sometimes","2015","no degree/no degree yet","in school","","","",""
"Sometimes","2015","no degree/no degree yet","inadequately","","","",""
"Sometimes","2015","no degree/no degree yet","general elemantary","","","",""
"Sometimes","2015","no degree/no degree yet","middle vocational","","","",""
"Sometimes","2015","no degree/no degree yet","vocational + Abi","","","",""
"Sometimes","2015","no degree/no degree yet","higher vocational","","","",""
"Sometimes","2015","no degree/no degree yet","higher education","","","",""
"Rarely ","2015","lower secondary degree","in school","","","",""
"Rarely ","2015","lower secondary degree","inadequately","","","",""
"Rarely ","2015","lower secondary degree","general elemantary","","","",""
"Rarely ","2015","lower secondary degree","middle vocational","","","",""
"Rarely ","2015","lower secondary degree","vocational + Abi","","","",""
"Rarely ","2015","lower secondary degree","higher vocational","","","",""
"Rarely ","2015","lower secondary degree","higher education","","","",""
"Rarely ","2015","secondary school degree","in school","","","",""
"Rarely ","2015","secondary school degree","inadequately","","","",""
"Rarely ","2015","secondary school degree","general elemantary","","","",""
