"plj0588","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"Often","2014","indirect migration background","West Germany","","","",""
"Often","2014","indirect migration background","East Germany","","","",""
"Sometimes","2014","no migration background","West Germany","","","",""
"Sometimes","2014","no migration background","East Germany","","","",""
"Sometimes","2014","direct migration background","West Germany","","","",""
"Sometimes","2014","direct migration background","East Germany","","","",""
"Sometimes","2014","indirect migration background","West Germany","","","",""
"Sometimes","2014","indirect migration background","East Germany","","","",""
"Rarely ","2014","no migration background","West Germany","","","",""
"Rarely ","2014","no migration background","East Germany","","","",""
"Rarely ","2014","direct migration background","West Germany","","","",""
"Rarely ","2014","direct migration background","East Germany","","","",""
"Rarely ","2014","indirect migration background","West Germany","","","",""
"Rarely ","2014","indirect migration background","East Germany","","","",""
"Never","2014","no migration background","West Germany","","","",""
"Never","2014","no migration background","East Germany","","","",""
"Never","2014","direct migration background","West Germany","","","",""
"Never","2014","direct migration background","East Germany","","","",""
"Never","2014","indirect migration background","West Germany","","","",""
"Never","2014","indirect migration background","East Germany","","","",""
"Very often","2015","no migration background","West Germany","","","",""
"Very often","2015","no migration background","East Germany","","","",""
"Very often","2015","direct migration background","West Germany","","","",""
"Very often","2015","direct migration background","East Germany","","","",""
"Very often","2015","indirect migration background","West Germany","","","",""
"Very often","2015","indirect migration background","East Germany","","","",""
"Often","2015","no migration background","West Germany","","","",""
"Often","2015","no migration background","East Germany","","","",""
"Often","2015","direct migration background","West Germany","","","",""
"Often","2015","direct migration background","East Germany","","","",""
"Often","2015","indirect migration background","West Germany","","","",""
"Often","2015","indirect migration background","East Germany","","","",""
"Sometimes","2015","no migration background","West Germany","","","",""
"Sometimes","2015","no migration background","East Germany","","","",""
"Sometimes","2015","direct migration background","West Germany","","","",""
"Sometimes","2015","direct migration background","East Germany","","","",""
"Sometimes","2015","indirect migration background","West Germany","","","",""
"Sometimes","2015","indirect migration background","East Germany","","","",""
"Rarely ","2015","no migration background","West Germany","","","",""
"Rarely ","2015","no migration background","East Germany","","","",""
"Rarely ","2015","direct migration background","West Germany","","","",""
"Rarely ","2015","direct migration background","East Germany","","","",""
"Rarely ","2015","indirect migration background","West Germany","","","",""
"Rarely ","2015","indirect migration background","East Germany","","","",""
"Never","2015","no migration background","West Germany","","","",""
"Never","2015","no migration background","East Germany","","","",""
"Never","2015","direct migration background","West Germany","","","",""
"Never","2015","direct migration background","East Germany","","","",""
"Never","2015","indirect migration background","West Germany","","","",""
"Never","2015","indirect migration background","East Germany","","","",""
"Very often","2016","no migration background","West Germany","","","",""
"Very often","2016","no migration background","East Germany","","","",""
"Very often","2016","direct migration background","West Germany","261","0.0902678213019101","0.0807632128163149","0.0997724297875054"
"Very often","2016","direct migration background","East Germany","63","0.109168719640603","0.0864843550794581","0.131853084201749"
"Very often","2016","indirect migration background","West Germany","","","",""
"Very often","2016","indirect migration background","East Germany","","","",""
"Often","2016","no migration background","West Germany","","","",""
"Often","2016","no migration background","East Germany","","","",""
"Often","2016","direct migration background","West Germany","452","0.17086072749457","0.158376955093977","0.183344499895163"
"Often","2016","direct migration background","East Germany","114","0.175845873430253","0.148154143333534","0.203537603526973"
"Often","2016","indirect migration background","West Germany","","","",""
"Often","2016","indirect migration background","East Germany","","","",""
"Sometimes","2016","no migration background","West Germany","","","",""
"Sometimes","2016","no migration background","East Germany","","","",""
"Sometimes","2016","direct migration background","West Germany","890","0.281024907891003","0.266116189786769","0.295933625995237"
"Sometimes","2016","direct migration background","East Germany","226","0.308304443637113","0.274713116249853","0.341895771024373"
"Sometimes","2016","indirect migration background","West Germany","","","",""
"Sometimes","2016","indirect migration background","East Germany","","","",""
"Rarely ","2016","no migration background","West Germany","","","",""
"Rarely ","2016","no migration background","East Germany","","","",""
"Rarely ","2016","direct migration background","West Germany","731","0.187168086655571","0.174231275245845","0.200104898065297"
"Rarely ","2016","direct migration background","East Germany","121","0.161748290039684","0.134963585889776","0.188532994189591"
"Rarely ","2016","indirect migration background","West Germany","","","",""
"Rarely ","2016","indirect migration background","East Germany","","","",""
"Never","2016","no migration background","West Germany","","","",""
"Never","2016","no migration background","East Germany","","","",""
"Never","2016","direct migration background","West Germany","1158","0.270678456656946","0.255941855131292","0.285415058182599"
"Never","2016","direct migration background","East Germany","202","0.244932673252347","0.213650567427505","0.276214779077189"
"Never","2016","indirect migration background","West Germany","","","",""
"Never","2016","indirect migration background","East Germany","","","",""
"Very often","2017","no migration background","West Germany","137","0.00941687319007816","0.00787816699438308","0.0109555793857732"
"Very often","2017","no migration background","East Germany","50","0.0124841861957911","0.00945289238976573","0.0155154800018165"
"Very often","2017","direct migration background","West Germany","294","0.0239254452747012","0.0202964844361069","0.0275544061132956"
"Very often","2017","direct migration background","East Germany","37","0.0273833253868898","0.0146194599175178","0.0401471908562618"
"Very often","2017","indirect migration background","West Germany","","","",""
"Very often","2017","indirect migration background","East Germany","","","",""
"Often","2017","no migration background","West Germany","716","0.0480823812698401","0.0446739892103431","0.0514907733293371"
"Often","2017","no migration background","East Germany","287","0.0557402866189168","0.0494769433661016","0.0620036298717321"
"Often","2017","direct migration background","West Germany","624","0.0749671828102394","0.0687136571393958","0.0812207084810831"
"Often","2017","direct migration background","East Germany","79","0.0964371546802853","0.0733500407836506","0.11952426857692"
"Often","2017","indirect migration background","West Germany","86","0.0450556247963655","0.0348919292927226","0.0552193203000083"
"Often","2017","indirect migration background","East Germany","","","",""
"Sometimes","2017","no migration background","West Germany","2795","0.189027876966716","0.182790201586394","0.195265552347039"
"Sometimes","2017","no migration background","East Germany","956","0.199933593768718","0.189014620876899","0.210852566660538"
"Sometimes","2017","direct migration background","West Germany","1813","0.257704984208426","0.247318694013284","0.268091274403567"
"Sometimes","2017","direct migration background","East Germany","163","0.198784967538566","0.167572034315315","0.229997900761817"
"Sometimes","2017","indirect migration background","West Germany","311","0.222749824045243","0.202361703202714","0.243137944887771"
"Sometimes","2017","indirect migration background","East Germany","","","",""
"Rarely ","2017","no migration background","West Germany","6872","0.445392086415736","0.437473983218862","0.453310189612609"
"Rarely ","2017","no migration background","East Germany","2287","0.447623599271023","0.434048283844291","0.461198914697755"
"Rarely ","2017","direct migration background","West Germany","1968","0.348007748274539","0.336696085603136","0.359319410945941"
"Rarely ","2017","direct migration background","East Germany","170","0.39107336479615","0.352907081139624","0.429239648452676"
"Rarely ","2017","indirect migration background","West Germany","643","0.415374073737088","0.391227983011053","0.439520164463124"
"Rarely ","2017","indirect migration background","East Germany","45","0.47337681813925","0.378772778445077","0.567980857833424"
"Never","2017","no migration background","West Germany","4615","0.30808078215763","0.300725202906457","0.315436361408803"
"Never","2017","no migration background","East Germany","1574","0.284218334145551","0.271904530792462","0.296532137498639"
"Never","2017","direct migration background","West Germany","2113","0.295394639432095","0.284560733815418","0.306228545048772"
"Never","2017","direct migration background","East Germany","179","0.286321187598109","0.250966548006872","0.321675827189346"
"Never","2017","indirect migration background","West Germany","533","0.302096083255413","0.279597329378102","0.324594837132723"
"Never","2017","indirect migration background","East Germany","","","",""
"Very often","2018","no migration background","West Germany","","","",""
"Very often","2018","no migration background","East Germany","","","",""
"Very often","2018","direct migration background","West Germany","31","0.0785860036164387","0.0512042574201246","0.105967749812753"
"Very often","2018","direct migration background","East Germany","","","",""
"Very often","2018","indirect migration background","West Germany","","","",""
"Very often","2018","indirect migration background","East Germany","","","",""
"Often","2018","no migration background","West Germany","","","",""
"Often","2018","no migration background","East Germany","","","",""
"Often","2018","direct migration background","West Germany","35","0.0841322756421451","0.0558861535822505","0.11237839770204"
"Often","2018","direct migration background","East Germany","","","",""
"Often","2018","indirect migration background","West Germany","","","",""
"Often","2018","indirect migration background","East Germany","","","",""
"Sometimes","2018","no migration background","West Germany","","","",""
"Sometimes","2018","no migration background","East Germany","","","",""
"Sometimes","2018","direct migration background","West Germany","103","0.3222756463532","0.274720072542683","0.369831220163716"
"Sometimes","2018","direct migration background","East Germany","","","",""
"Sometimes","2018","indirect migration background","West Germany","","","",""
"Sometimes","2018","indirect migration background","East Germany","","","",""
"Rarely ","2018","no migration background","West Germany","","","",""
"Rarely ","2018","no migration background","East Germany","","","",""
"Rarely ","2018","direct migration background","West Germany","60","0.12619031287623","0.0924007500932932","0.159979875659167"
"Rarely ","2018","direct migration background","East Germany","","","",""
"Rarely ","2018","indirect migration background","West Germany","","","",""
"Rarely ","2018","indirect migration background","East Germany","","","",""
"Never","2018","no migration background","West Germany","","","",""
"Never","2018","no migration background","East Germany","","","",""
"Never","2018","direct migration background","West Germany","142","0.388815761511986","0.339211482683945","0.438420040340027"
"Never","2018","direct migration background","East Germany","","","",""
"Never","2018","indirect migration background","West Germany","","","",""
"Never","2018","indirect migration background","East Germany","","","",""
"Very often","2019","no migration background","West Germany","","","",""
"Very often","2019","no migration background","East Germany","","","",""
"Very often","2019","direct migration background","West Germany","","","",""
"Very often","2019","direct migration background","East Germany","","","",""
"Very often","2019","indirect migration background","West Germany","","","",""
"Very often","2019","indirect migration background","East Germany","","","",""
"Often","2019","no migration background","West Germany","","","",""
"Often","2019","no migration background","East Germany","","","",""
"Often","2019","direct migration background","West Germany","","","",""
"Often","2019","direct migration background","East Germany","","","",""
"Often","2019","indirect migration background","West Germany","","","",""
"Often","2019","indirect migration background","East Germany","","","",""
"Sometimes","2019","no migration background","West Germany","","","",""
"Sometimes","2019","no migration background","East Germany","","","",""
"Sometimes","2019","direct migration background","West Germany","49","0.221808047849267","0.170512480459743","0.273103615238791"
"Sometimes","2019","direct migration background","East Germany","","","",""
"Sometimes","2019","indirect migration background","West Germany","","","",""
"Sometimes","2019","indirect migration background","East Germany","","","",""
"Rarely ","2019","no migration background","West Germany","","","",""
"Rarely ","2019","no migration background","East Germany","","","",""
"Rarely ","2019","direct migration background","West Germany","57","0.193272548104459","0.144520111674772","0.242024984534146"
"Rarely ","2019","direct migration background","East Germany","","","",""
"Rarely ","2019","indirect migration background","West Germany","","","",""
"Rarely ","2019","indirect migration background","East Germany","","","",""
"Never","2019","no migration background","West Germany","","","",""
"Never","2019","no migration background","East Germany","","","",""
"Never","2019","direct migration background","West Germany","119","0.496021136752732","0.434290028541654","0.55775224496381"
"Never","2019","direct migration background","East Germany","","","",""
"Never","2019","indirect migration background","West Germany","","","",""
"Never","2019","indirect migration background","East Germany","","","",""
