"plj0588","year","bula_h","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very often","2017","Schleswig-Holstein","(0) in school","","","",""
"Very often","2017","Schleswig-Holstein","(1a) inadequately completed","","","",""
"Very often","2017","Schleswig-Holstein","(1b) general elementary school","","","",""
"Very often","2017","Schleswig-Holstein","(1c) basic vocational qualification","","","",""
"Very often","2017","Schleswig-Holstein","(2b) intermediate general qualification","","","",""
"Very often","2017","Schleswig-Holstein","(2a) intermediate vocational","","","",""
"Very often","2017","Schleswig-Holstein","(2c_gen) general maturity certificate","","","",""
"Very often","2017","Schleswig-Holstein","(2c_voc) vocational maturity certificate","","","",""
"Very often","2017","Schleswig-Holstein","(3a) lower tertiary education","","","",""
"Very often","2017","Schleswig-Holstein","(3b) higher tertiary education","","","",""
"Very often","2017","Hamburg","(0) in school","","","",""
"Very often","2017","Hamburg","(1a) inadequately completed","","","",""
"Very often","2017","Hamburg","(1b) general elementary school","","","",""
"Very often","2017","Hamburg","(1c) basic vocational qualification","","","",""
"Very often","2017","Hamburg","(2b) intermediate general qualification","","","",""
"Very often","2017","Hamburg","(2a) intermediate vocational","","","",""
"Very often","2017","Hamburg","(2c_gen) general maturity certificate","","","",""
"Very often","2017","Hamburg","(2c_voc) vocational maturity certificate","","","",""
"Very often","2017","Hamburg","(3a) lower tertiary education","","","",""
"Very often","2017","Hamburg","(3b) higher tertiary education","","","",""
"Very often","2017","Lower Saxony","(0) in school","","","",""
"Very often","2017","Lower Saxony","(1a) inadequately completed","","","",""
"Very often","2017","Lower Saxony","(1b) general elementary school","","","",""
"Very often","2017","Lower Saxony","(1c) basic vocational qualification","","","",""
"Very often","2017","Lower Saxony","(2b) intermediate general qualification","","","",""
"Very often","2017","Lower Saxony","(2a) intermediate vocational","","","",""
"Very often","2017","Lower Saxony","(2c_gen) general maturity certificate","","","",""
"Very often","2017","Lower Saxony","(2c_voc) vocational maturity certificate","","","",""
"Very often","2017","Lower Saxony","(3a) lower tertiary education","","","",""
"Very often","2017","Lower Saxony","(3b) higher tertiary education","","","",""
"Very often","2017","Bremen","(0) in school","","","",""
"Very often","2017","Bremen","(1a) inadequately completed","","","",""
"Very often","2017","Bremen","(1b) general elementary school","","","",""
"Very often","2017","Bremen","(1c) basic vocational qualification","","","",""
"Very often","2017","Bremen","(2b) intermediate general qualification","","","",""
"Very often","2017","Bremen","(2a) intermediate vocational","","","",""
"Very often","2017","Bremen","(2c_gen) general maturity certificate","","","",""
"Very often","2017","Bremen","(2c_voc) vocational maturity certificate","","","",""
"Very often","2017","Bremen","(3a) lower tertiary education","","","",""
"Very often","2017","Bremen","(3b) higher tertiary education","","","",""
"Very often","2017","North Rhine-Westphalia","(0) in school","","","",""
"Very often","2017","North Rhine-Westphalia","(1a) inadequately completed","49","0.0745949689073256","0.0514025883752297","0.0977873494394215"
"Very often","2017","North Rhine-Westphalia","(1b) general elementary school","","","",""
"Very often","2017","North Rhine-Westphalia","(1c) basic vocational qualification","","","",""
"Very often","2017","North Rhine-Westphalia","(2b) intermediate general qualification","","","",""
"Very often","2017","North Rhine-Westphalia","(2a) intermediate vocational","","","",""
"Very often","2017","North Rhine-Westphalia","(2c_gen) general maturity certificate","","","",""
"Very often","2017","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","","","",""
"Very often","2017","North Rhine-Westphalia","(3a) lower tertiary education","","","",""
"Very often","2017","North Rhine-Westphalia","(3b) higher tertiary education","","","",""
"Very often","2017","Hesse","(0) in school","","","",""
"Very often","2017","Hesse","(1a) inadequately completed","","","",""
"Very often","2017","Hesse","(1b) general elementary school","","","",""
"Very often","2017","Hesse","(1c) basic vocational qualification","","","",""
"Very often","2017","Hesse","(2b) intermediate general qualification","","","",""
"Very often","2017","Hesse","(2a) intermediate vocational","","","",""
"Very often","2017","Hesse","(2c_gen) general maturity certificate","","","",""
"Very often","2017","Hesse","(2c_voc) vocational maturity certificate","","","",""
"Very often","2017","Hesse","(3a) lower tertiary education","","","",""
"Very often","2017","Hesse","(3b) higher tertiary education","","","",""
"Very often","2017","Rhineland-Palatinate,Saarland","(0) in school","","","",""
"Very often","2017","Rhineland-Palatinate,Saarland","(1a) inadequately completed","","","",""
"Very often","2017","Rhineland-Palatinate,Saarland","(1b) general elementary school","","","",""
"Very often","2017","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","","","",""
"Very often","2017","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","","","",""
"Very often","2017","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","","","",""
"Very often","2017","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","","","",""
"Very often","2017","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","","","",""
"Very often","2017","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","","","",""
"Very often","2017","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","","","",""
"Very often","2017","Baden-Württemberg","(0) in school","","","",""
"Very often","2017","Baden-Württemberg","(1a) inadequately completed","","","",""
"Very often","2017","Baden-Württemberg","(1b) general elementary school","","","",""
"Very often","2017","Baden-Württemberg","(1c) basic vocational qualification","","","",""
"Very often","2017","Baden-Württemberg","(2b) intermediate general qualification","","","",""
"Very often","2017","Baden-Württemberg","(2a) intermediate vocational","","","",""
"Very often","2017","Baden-Württemberg","(2c_gen) general maturity certificate","","","",""
"Very often","2017","Baden-Württemberg","(2c_voc) vocational maturity certificate","","","",""
"Very often","2017","Baden-Württemberg","(3a) lower tertiary education","","","",""
"Very often","2017","Baden-Württemberg","(3b) higher tertiary education","","","",""
"Very often","2017","Bavaria","(0) in school","","","",""
"Very often","2017","Bavaria","(1a) inadequately completed","","","",""
"Very often","2017","Bavaria","(1b) general elementary school","","","",""
"Very often","2017","Bavaria","(1c) basic vocational qualification","","","",""
"Very often","2017","Bavaria","(2b) intermediate general qualification","","","",""
"Very often","2017","Bavaria","(2a) intermediate vocational","","","",""
"Very often","2017","Bavaria","(2c_gen) general maturity certificate","","","",""
"Very often","2017","Bavaria","(2c_voc) vocational maturity certificate","","","",""
"Very often","2017","Bavaria","(3a) lower tertiary education","","","",""
"Very often","2017","Bavaria","(3b) higher tertiary education","","","",""
"Very often","2017","Berlin","(0) in school","","","",""
"Very often","2017","Berlin","(1a) inadequately completed","","","",""
"Very often","2017","Berlin","(1b) general elementary school","","","",""
"Very often","2017","Berlin","(1c) basic vocational qualification","","","",""
"Very often","2017","Berlin","(2b) intermediate general qualification","","","",""
"Very often","2017","Berlin","(2a) intermediate vocational","","","",""
"Very often","2017","Berlin","(2c_gen) general maturity certificate","","","",""
"Very often","2017","Berlin","(2c_voc) vocational maturity certificate","","","",""
"Very often","2017","Berlin","(3a) lower tertiary education","","","",""
"Very often","2017","Berlin","(3b) higher tertiary education","","","",""
"Very often","2017","Brandenburg","(0) in school","","","",""
"Very often","2017","Brandenburg","(1a) inadequately completed","","","",""
"Very often","2017","Brandenburg","(1b) general elementary school","","","",""
"Very often","2017","Brandenburg","(1c) basic vocational qualification","","","",""
"Very often","2017","Brandenburg","(2b) intermediate general qualification","","","",""
"Very often","2017","Brandenburg","(2a) intermediate vocational","","","",""
"Very often","2017","Brandenburg","(2c_gen) general maturity certificate","","","",""
"Very often","2017","Brandenburg","(2c_voc) vocational maturity certificate","","","",""
"Very often","2017","Brandenburg","(3a) lower tertiary education","","","",""
"Very often","2017","Brandenburg","(3b) higher tertiary education","","","",""
"Very often","2017","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Very often","2017","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"Very often","2017","Mecklenburg-Western Pomerania","(1b) general elementary school","","","",""
"Very often","2017","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","","","",""
"Very often","2017","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","",""
"Very often","2017","Mecklenburg-Western Pomerania","(2a) intermediate vocational","","","",""
"Very often","2017","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","",""
"Very often","2017","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","","","",""
"Very often","2017","Mecklenburg-Western Pomerania","(3a) lower tertiary education","","","",""
"Very often","2017","Mecklenburg-Western Pomerania","(3b) higher tertiary education","","","",""
"Very often","2017","Saxony","(0) in school","","","",""
"Very often","2017","Saxony","(1a) inadequately completed","","","",""
"Very often","2017","Saxony","(1b) general elementary school","","","",""
"Very often","2017","Saxony","(1c) basic vocational qualification","","","",""
"Very often","2017","Saxony","(2b) intermediate general qualification","","","",""
"Very often","2017","Saxony","(2a) intermediate vocational","","","",""
"Very often","2017","Saxony","(2c_gen) general maturity certificate","","","",""
"Very often","2017","Saxony","(2c_voc) vocational maturity certificate","","","",""
"Very often","2017","Saxony","(3a) lower tertiary education","","","",""
"Very often","2017","Saxony","(3b) higher tertiary education","","","",""
"Very often","2017","Saxony-Anhalt","(0) in school","","","",""
"Very often","2017","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Very often","2017","Saxony-Anhalt","(1b) general elementary school","","","",""
"Very often","2017","Saxony-Anhalt","(1c) basic vocational qualification","","","",""
"Very often","2017","Saxony-Anhalt","(2b) intermediate general qualification","","","",""
"Very often","2017","Saxony-Anhalt","(2a) intermediate vocational","","","",""
"Very often","2017","Saxony-Anhalt","(2c_gen) general maturity certificate","","","",""
"Very often","2017","Saxony-Anhalt","(2c_voc) vocational maturity certificate","","","",""
"Very often","2017","Saxony-Anhalt","(3a) lower tertiary education","","","",""
"Very often","2017","Saxony-Anhalt","(3b) higher tertiary education","","","",""
"Very often","2017","Thuringia","(0) in school","","","",""
"Very often","2017","Thuringia","(1a) inadequately completed","","","",""
"Very often","2017","Thuringia","(1b) general elementary school","","","",""
"Very often","2017","Thuringia","(1c) basic vocational qualification","","","",""
"Very often","2017","Thuringia","(2b) intermediate general qualification","","","",""
"Very often","2017","Thuringia","(2a) intermediate vocational","","","",""
"Very often","2017","Thuringia","(2c_gen) general maturity certificate","","","",""
"Very often","2017","Thuringia","(2c_voc) vocational maturity certificate","","","",""
"Very often","2017","Thuringia","(3a) lower tertiary education","","","",""
"Very often","2017","Thuringia","(3b) higher tertiary education","","","",""
"Often","2017","Schleswig-Holstein","(0) in school","","","",""
"Often","2017","Schleswig-Holstein","(1a) inadequately completed","","","",""
"Often","2017","Schleswig-Holstein","(1b) general elementary school","","","",""
"Often","2017","Schleswig-Holstein","(1c) basic vocational qualification","","","",""
"Often","2017","Schleswig-Holstein","(2b) intermediate general qualification","","","",""
"Often","2017","Schleswig-Holstein","(2a) intermediate vocational","","","",""
"Often","2017","Schleswig-Holstein","(2c_gen) general maturity certificate","","","",""
"Often","2017","Schleswig-Holstein","(2c_voc) vocational maturity certificate","","","",""
"Often","2017","Schleswig-Holstein","(3a) lower tertiary education","","","",""
"Often","2017","Schleswig-Holstein","(3b) higher tertiary education","","","",""
"Often","2017","Hamburg","(0) in school","","","",""
"Often","2017","Hamburg","(1a) inadequately completed","","","",""
"Often","2017","Hamburg","(1b) general elementary school","","","",""
"Often","2017","Hamburg","(1c) basic vocational qualification","","","",""
"Often","2017","Hamburg","(2b) intermediate general qualification","","","",""
"Often","2017","Hamburg","(2a) intermediate vocational","","","",""
"Often","2017","Hamburg","(2c_gen) general maturity certificate","","","",""
"Often","2017","Hamburg","(2c_voc) vocational maturity certificate","","","",""
"Often","2017","Hamburg","(3a) lower tertiary education","","","",""
"Often","2017","Hamburg","(3b) higher tertiary education","","","",""
"Often","2017","Lower Saxony","(0) in school","","","",""
"Often","2017","Lower Saxony","(1a) inadequately completed","38","0.251183143724631","0.194888934959081","0.307477352490181"
"Often","2017","Lower Saxony","(1b) general elementary school","","","",""
"Often","2017","Lower Saxony","(1c) basic vocational qualification","","","",""
"Often","2017","Lower Saxony","(2b) intermediate general qualification","","","",""
"Often","2017","Lower Saxony","(2a) intermediate vocational","30","0.0352737589718806","0.021081430306351","0.0494660876374101"
"Often","2017","Lower Saxony","(2c_gen) general maturity certificate","","","",""
"Often","2017","Lower Saxony","(2c_voc) vocational maturity certificate","","","",""
"Often","2017","Lower Saxony","(3a) lower tertiary education","","","",""
"Often","2017","Lower Saxony","(3b) higher tertiary education","35","0.0549421648929253","0.0339353140822364","0.0759490157036142"
"Often","2017","Bremen","(0) in school","","","",""
"Often","2017","Bremen","(1a) inadequately completed","","","",""
"Often","2017","Bremen","(1b) general elementary school","","","",""
"Often","2017","Bremen","(1c) basic vocational qualification","","","",""
"Often","2017","Bremen","(2b) intermediate general qualification","","","",""
"Often","2017","Bremen","(2a) intermediate vocational","","","",""
"Often","2017","Bremen","(2c_gen) general maturity certificate","","","",""
"Often","2017","Bremen","(2c_voc) vocational maturity certificate","","","",""
"Often","2017","Bremen","(3a) lower tertiary education","","","",""
"Often","2017","Bremen","(3b) higher tertiary education","","","",""
"Often","2017","North Rhine-Westphalia","(0) in school","","","",""
"Often","2017","North Rhine-Westphalia","(1a) inadequately completed","55","0.140436630003541","0.109767335843678","0.171105924163403"
"Often","2017","North Rhine-Westphalia","(1b) general elementary school","51","0.0796551478459544","0.0583426445237678","0.100967651168141"
"Often","2017","North Rhine-Westphalia","(1c) basic vocational qualification","65","0.0586211042070858","0.0448571799493696","0.072385028464802"
"Often","2017","North Rhine-Westphalia","(2b) intermediate general qualification","","","",""
"Often","2017","North Rhine-Westphalia","(2a) intermediate vocational","44","0.0503057177672976","0.0363698898999268","0.0642415456346684"
"Often","2017","North Rhine-Westphalia","(2c_gen) general maturity certificate","34","0.0424216064154603","0.0251975300145489","0.0596456828163717"
"Often","2017","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","31","0.0492532835264753","0.0339885420946954","0.0645180249582552"
"Often","2017","North Rhine-Westphalia","(3a) lower tertiary education","","","",""
"Often","2017","North Rhine-Westphalia","(3b) higher tertiary education","54","0.0337960761505071","0.0226017336414426","0.0449904186595716"
"Often","2017","Hesse","(0) in school","","","",""
"Often","2017","Hesse","(1a) inadequately completed","","","",""
"Often","2017","Hesse","(1b) general elementary school","","","",""
"Often","2017","Hesse","(1c) basic vocational qualification","","","",""
"Often","2017","Hesse","(2b) intermediate general qualification","","","",""
"Often","2017","Hesse","(2a) intermediate vocational","","","",""
"Often","2017","Hesse","(2c_gen) general maturity certificate","","","",""
"Often","2017","Hesse","(2c_voc) vocational maturity certificate","","","",""
"Often","2017","Hesse","(3a) lower tertiary education","","","",""
"Often","2017","Hesse","(3b) higher tertiary education","","","",""
"Often","2017","Rhineland-Palatinate,Saarland","(0) in school","","","",""
"Often","2017","Rhineland-Palatinate,Saarland","(1a) inadequately completed","","","",""
"Often","2017","Rhineland-Palatinate,Saarland","(1b) general elementary school","","","",""
"Often","2017","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","","","",""
"Often","2017","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","","","",""
"Often","2017","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","","","",""
"Often","2017","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","","","",""
"Often","2017","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","","","",""
"Often","2017","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","","","",""
"Often","2017","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","","","",""
"Often","2017","Baden-Württemberg","(0) in school","","","",""
"Often","2017","Baden-Württemberg","(1a) inadequately completed","","","",""
"Often","2017","Baden-Württemberg","(1b) general elementary school","","","",""
"Often","2017","Baden-Württemberg","(1c) basic vocational qualification","35","0.0736348884860111","0.0527542503552518","0.0945155266167705"
"Often","2017","Baden-Württemberg","(2b) intermediate general qualification","","","",""
"Often","2017","Baden-Württemberg","(2a) intermediate vocational","","","",""
"Often","2017","Baden-Württemberg","(2c_gen) general maturity certificate","","","",""
"Often","2017","Baden-Württemberg","(2c_voc) vocational maturity certificate","","","",""
"Often","2017","Baden-Württemberg","(3a) lower tertiary education","","","",""
"Often","2017","Baden-Württemberg","(3b) higher tertiary education","30","0.022822641681773","0.0112798127780224","0.0343654705855237"
"Often","2017","Bavaria","(0) in school","","","",""
"Often","2017","Bavaria","(1a) inadequately completed","","","",""
"Often","2017","Bavaria","(1b) general elementary school","","","",""
"Often","2017","Bavaria","(1c) basic vocational qualification","46","0.0450543506344351","0.0327966377942164","0.0573120634746538"
"Often","2017","Bavaria","(2b) intermediate general qualification","","","",""
"Often","2017","Bavaria","(2a) intermediate vocational","35","0.0332952317901607","0.0211700559689525","0.045420407611369"
"Often","2017","Bavaria","(2c_gen) general maturity certificate","","","",""
"Often","2017","Bavaria","(2c_voc) vocational maturity certificate","","","",""
"Often","2017","Bavaria","(3a) lower tertiary education","","","",""
"Often","2017","Bavaria","(3b) higher tertiary education","34","0.0399392756903265","0.0258212061829162","0.0540573451977368"
"Often","2017","Berlin","(0) in school","","","",""
"Often","2017","Berlin","(1a) inadequately completed","","","",""
"Often","2017","Berlin","(1b) general elementary school","","","",""
"Often","2017","Berlin","(1c) basic vocational qualification","","","",""
"Often","2017","Berlin","(2b) intermediate general qualification","","","",""
"Often","2017","Berlin","(2a) intermediate vocational","","","",""
"Often","2017","Berlin","(2c_gen) general maturity certificate","","","",""
"Often","2017","Berlin","(2c_voc) vocational maturity certificate","","","",""
"Often","2017","Berlin","(3a) lower tertiary education","","","",""
"Often","2017","Berlin","(3b) higher tertiary education","","","",""
"Often","2017","Brandenburg","(0) in school","","","",""
"Often","2017","Brandenburg","(1a) inadequately completed","","","",""
"Often","2017","Brandenburg","(1b) general elementary school","","","",""
"Often","2017","Brandenburg","(1c) basic vocational qualification","","","",""
"Often","2017","Brandenburg","(2b) intermediate general qualification","","","",""
"Often","2017","Brandenburg","(2a) intermediate vocational","","","",""
"Often","2017","Brandenburg","(2c_gen) general maturity certificate","","","",""
"Often","2017","Brandenburg","(2c_voc) vocational maturity certificate","","","",""
"Often","2017","Brandenburg","(3a) lower tertiary education","","","",""
"Often","2017","Brandenburg","(3b) higher tertiary education","","","",""
"Often","2017","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Often","2017","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"Often","2017","Mecklenburg-Western Pomerania","(1b) general elementary school","","","",""
"Often","2017","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","","","",""
"Often","2017","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","",""
"Often","2017","Mecklenburg-Western Pomerania","(2a) intermediate vocational","","","",""
"Often","2017","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","",""
"Often","2017","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","","","",""
"Often","2017","Mecklenburg-Western Pomerania","(3a) lower tertiary education","","","",""
"Often","2017","Mecklenburg-Western Pomerania","(3b) higher tertiary education","","","",""
"Often","2017","Saxony","(0) in school","","","",""
"Often","2017","Saxony","(1a) inadequately completed","","","",""
"Often","2017","Saxony","(1b) general elementary school","","","",""
"Often","2017","Saxony","(1c) basic vocational qualification","","","",""
"Often","2017","Saxony","(2b) intermediate general qualification","","","",""
"Often","2017","Saxony","(2a) intermediate vocational","","","",""
"Often","2017","Saxony","(2c_gen) general maturity certificate","","","",""
"Often","2017","Saxony","(2c_voc) vocational maturity certificate","","","",""
"Often","2017","Saxony","(3a) lower tertiary education","","","",""
"Often","2017","Saxony","(3b) higher tertiary education","","","",""
"Often","2017","Saxony-Anhalt","(0) in school","","","",""
"Often","2017","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Often","2017","Saxony-Anhalt","(1b) general elementary school","","","",""
"Often","2017","Saxony-Anhalt","(1c) basic vocational qualification","","","",""
"Often","2017","Saxony-Anhalt","(2b) intermediate general qualification","","","",""
"Often","2017","Saxony-Anhalt","(2a) intermediate vocational","","","",""
"Often","2017","Saxony-Anhalt","(2c_gen) general maturity certificate","","","",""
"Often","2017","Saxony-Anhalt","(2c_voc) vocational maturity certificate","","","",""
"Often","2017","Saxony-Anhalt","(3a) lower tertiary education","","","",""
"Often","2017","Saxony-Anhalt","(3b) higher tertiary education","","","",""
"Often","2017","Thuringia","(0) in school","","","",""
"Often","2017","Thuringia","(1a) inadequately completed","","","",""
"Often","2017","Thuringia","(1b) general elementary school","","","",""
"Often","2017","Thuringia","(1c) basic vocational qualification","","","",""
"Often","2017","Thuringia","(2b) intermediate general qualification","","","",""
"Often","2017","Thuringia","(2a) intermediate vocational","30","0.0928918970168584","0.0636287768760732","0.122155017157644"
"Often","2017","Thuringia","(2c_gen) general maturity certificate","","","",""
"Often","2017","Thuringia","(2c_voc) vocational maturity certificate","","","",""
"Often","2017","Thuringia","(3a) lower tertiary education","","","",""
"Often","2017","Thuringia","(3b) higher tertiary education","","","",""
"Sometimes","2017","Schleswig-Holstein","(0) in school","","","",""
"Sometimes","2017","Schleswig-Holstein","(1a) inadequately completed","","","",""
"Sometimes","2017","Schleswig-Holstein","(1b) general elementary school","","","",""
"Sometimes","2017","Schleswig-Holstein","(1c) basic vocational qualification","44","0.23648953905747","0.174924237731453","0.298054840383487"
"Sometimes","2017","Schleswig-Holstein","(2b) intermediate general qualification","","","",""
"Sometimes","2017","Schleswig-Holstein","(2a) intermediate vocational","44","0.210279985072046","0.157384791741387","0.263175178402704"
"Sometimes","2017","Schleswig-Holstein","(2c_gen) general maturity certificate","","","",""
"Sometimes","2017","Schleswig-Holstein","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2017","Schleswig-Holstein","(3a) lower tertiary education","","","",""
"Sometimes","2017","Schleswig-Holstein","(3b) higher tertiary education","","","",""
"Sometimes","2017","Hamburg","(0) in school","","","",""
"Sometimes","2017","Hamburg","(1a) inadequately completed","","","",""
"Sometimes","2017","Hamburg","(1b) general elementary school","","","",""
"Sometimes","2017","Hamburg","(1c) basic vocational qualification","","","",""
"Sometimes","2017","Hamburg","(2b) intermediate general qualification","","","",""
"Sometimes","2017","Hamburg","(2a) intermediate vocational","","","",""
"Sometimes","2017","Hamburg","(2c_gen) general maturity certificate","","","",""
"Sometimes","2017","Hamburg","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2017","Hamburg","(3a) lower tertiary education","","","",""
"Sometimes","2017","Hamburg","(3b) higher tertiary education","33","0.15800347340296","0.0998269071396445","0.216180039666275"
"Sometimes","2017","Lower Saxony","(0) in school","","","",""
"Sometimes","2017","Lower Saxony","(1a) inadequately completed","57","0.124686524612487","0.0818048008580225","0.167568248366951"
"Sometimes","2017","Lower Saxony","(1b) general elementary school","95","0.225191381980858","0.179917543295746","0.270465220665969"
"Sometimes","2017","Lower Saxony","(1c) basic vocational qualification","105","0.222047719007377","0.185653796546885","0.258441641467869"
"Sometimes","2017","Lower Saxony","(2b) intermediate general qualification","","","",""
"Sometimes","2017","Lower Saxony","(2a) intermediate vocational","108","0.164438549810116","0.135920701203001","0.192956398417231"
"Sometimes","2017","Lower Saxony","(2c_gen) general maturity certificate","62","0.350951881551542","0.286246979642938","0.415656783460147"
"Sometimes","2017","Lower Saxony","(2c_voc) vocational maturity certificate","60","0.23124068611442","0.181767109369237","0.280714262859602"
"Sometimes","2017","Lower Saxony","(3a) lower tertiary education","","","",""
"Sometimes","2017","Lower Saxony","(3b) higher tertiary education","95","0.193003959184239","0.156621028030087","0.229386890338392"
"Sometimes","2017","Bremen","(0) in school","","","",""
"Sometimes","2017","Bremen","(1a) inadequately completed","","","",""
"Sometimes","2017","Bremen","(1b) general elementary school","","","",""
"Sometimes","2017","Bremen","(1c) basic vocational qualification","","","",""
"Sometimes","2017","Bremen","(2b) intermediate general qualification","","","",""
"Sometimes","2017","Bremen","(2a) intermediate vocational","","","",""
"Sometimes","2017","Bremen","(2c_gen) general maturity certificate","","","",""
"Sometimes","2017","Bremen","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2017","Bremen","(3a) lower tertiary education","","","",""
"Sometimes","2017","Bremen","(3b) higher tertiary education","","","",""
"Sometimes","2017","North Rhine-Westphalia","(0) in school","","","",""
"Sometimes","2017","North Rhine-Westphalia","(1a) inadequately completed","134","0.290541100624192","0.250464392607176","0.330617808641208"
"Sometimes","2017","North Rhine-Westphalia","(1b) general elementary school","164","0.257016637359044","0.222619491394645","0.291413783323444"
"Sometimes","2017","North Rhine-Westphalia","(1c) basic vocational qualification","238","0.210019220582234","0.186153704437849","0.233884736726618"
"Sometimes","2017","North Rhine-Westphalia","(2b) intermediate general qualification","36","0.186687058916408","0.128955270015974","0.244418847816842"
"Sometimes","2017","North Rhine-Westphalia","(2a) intermediate vocational","181","0.186697759903294","0.161853404999383","0.211542114807205"
"Sometimes","2017","North Rhine-Westphalia","(2c_gen) general maturity certificate","114","0.194342780996043","0.160527377266235","0.228158184725852"
"Sometimes","2017","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","143","0.181815818551752","0.154608808756789","0.209022828346715"
"Sometimes","2017","North Rhine-Westphalia","(3a) lower tertiary education","76","0.259459269473654","0.212866588252265","0.306051950695042"
"Sometimes","2017","North Rhine-Westphalia","(3b) higher tertiary education","193","0.201519874478115","0.176670123001408","0.226369625954823"
"Sometimes","2017","Hesse","(0) in school","","","",""
"Sometimes","2017","Hesse","(1a) inadequately completed","47","0.405784461080052","0.338235327872824","0.473333594287279"
"Sometimes","2017","Hesse","(1b) general elementary school","50","0.225804520283442","0.16712015431361","0.284488886253273"
"Sometimes","2017","Hesse","(1c) basic vocational qualification","56","0.189949109241941","0.144724590682563","0.235173627801319"
"Sometimes","2017","Hesse","(2b) intermediate general qualification","","","",""
"Sometimes","2017","Hesse","(2a) intermediate vocational","71","0.216679718252266","0.17358010733102","0.259779329173513"
"Sometimes","2017","Hesse","(2c_gen) general maturity certificate","47","0.270200060803024","0.204964752006098","0.33543536959995"
"Sometimes","2017","Hesse","(2c_voc) vocational maturity certificate","33","0.25291321724101","0.192519349657896","0.313307084824124"
"Sometimes","2017","Hesse","(3a) lower tertiary education","","","",""
"Sometimes","2017","Hesse","(3b) higher tertiary education","92","0.215693776752943","0.177436130784538","0.253951422721347"
"Sometimes","2017","Rhineland-Palatinate,Saarland","(0) in school","","","",""
"Sometimes","2017","Rhineland-Palatinate,Saarland","(1a) inadequately completed","","","",""
"Sometimes","2017","Rhineland-Palatinate,Saarland","(1b) general elementary school","50","0.180139485316506","0.130581168776695","0.229697801856317"
"Sometimes","2017","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","61","0.131568977048051","0.0990083819174574","0.164129572178644"
"Sometimes","2017","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","","","",""
"Sometimes","2017","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","39","0.178878113804376","0.131838860608761","0.225917366999991"
"Sometimes","2017","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","33","0.254833740841517","0.175189527579905","0.334477954103128"
"Sometimes","2017","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2017","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","","","",""
"Sometimes","2017","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","43","0.17674353304205","0.12622329652035","0.22726376956375"
"Sometimes","2017","Baden-Württemberg","(0) in school","","","",""
"Sometimes","2017","Baden-Württemberg","(1a) inadequately completed","48","0.30567568419686","0.231454331147306","0.379897037246414"
"Sometimes","2017","Baden-Württemberg","(1b) general elementary school","70","0.16441808952119","0.12161046185107","0.20722571719131"
"Sometimes","2017","Baden-Württemberg","(1c) basic vocational qualification","115","0.197787719917011","0.165941699449111","0.229633740384911"
"Sometimes","2017","Baden-Württemberg","(2b) intermediate general qualification","","","",""
"Sometimes","2017","Baden-Württemberg","(2a) intermediate vocational","114","0.226498605026708","0.193034888592547","0.259962321460869"
