"year","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1999","Urban Area","38.36","40","5158","19","36","45","50","70","38.02","38.7","0.5","80","40","40"
"2000","Rural Area","39.9","40","4533","20","37.5","45","55","72","39.53","40.27","2","80","40","40"
"2000","Urban Area","38.32","40","8773","19.5","35","45","50","70","38.05","38.59","1","80","40","40"
"2001","Rural Area","39.65","40","4117","20","37.5","45","54","70","39.26","40.04","1","80","40","40"
"2001","Urban Area","38.21","40","8163","19","35","45","50","70","37.92","38.5","1","80","40","40"
"2002","Rural Area","38.96","40","4180","20","36","45","53","70","38.56","39.36","1","80","40","40"
"2002","Urban Area","37.89","40","8800","18","35","45","50","70","37.61","38.17","1","80","40","40"
"2003","Rural Area","38.51","40","4020","18.5","35","45","50","70","38.1","38.92","1","80","40","40"
"2003","Urban Area","37.6","40","8342","17","34","45","50","70","37.31","37.89","1","80","40","40"
"2004","Rural Area","38.54","40","3826","18","35","45","50","70","38.12","38.96","1","80","40","40"
"2004","Urban Area","37.48","40","8029","17","35","45","50","70","37.19","37.77","1","80","40","40"
"2005","Rural Area","38.86","40","3609","20","35","45","50","70","38.43","39.29","1","80","40","40"
"2005","Urban Area","37.71","40","7596","17.5","33","45","50","70","37.41","38.01","1","80","40","40"
"2006","Rural Area","38.95","40","3888","20","35","45","52","70","38.53","39.37","1","80","40","40"
"2006","Urban Area","38.04","40","7952","18","32","45","50","70","37.74","38.34","1","80","40","40"
"2007","Rural Area","39.43","40","3765","20","35","45","55","70","39.01","39.85","1","80","40","40"
"2007","Urban Area","37.85","40","7525","16","32","45","50","70","37.54","38.16","1","80","40","40"
"2008","Rural Area","38.62","40","3543","20","35","45","50","70","38.18","39.06","1","80","40","40"
"2008","Urban Area","37.82","40","7167","16","32","45","50","70","37.51","38.13","1","80","40","40"
"2009","Rural Area","38.45","40","3406","18","35","45","54","70","37.99","38.91","1","80","40","40"
"2009","Urban Area","37.72","40","6613","15","32","45","50","70","37.39","38.05","1","80","40","40"
"2010","Rural Area","37.52","40","4693","15","32","45","50","70","37.11","37.93","1","80","40","40"
"2010","Urban Area","37.31","40","8928","15","30","45","50","70","37.01","37.61","1","80","40","40"
"2011","Rural Area","38.46","40","5900","18","35","45","50","70","38.1","38.82","0.5","80","40","40"
"2011","Urban Area","38.14","40","10735","16","32","45","50","70","37.87","38.41","0.5","80","40","40"
"2012","Rural Area","38.17","40","5835","20","35","45","50","70","37.82","38.52","1","80","40","40"
"2012","Urban Area","37.4","40","10501","15","31","45","50","65","37.13","37.67","1","80","40","40"
"2013","Rural Area","37.7","40","6194","18","32","45","50","70","37.36","38.04","1","80","40","40"
"2013","Urban Area","37.21","40","12421","15","30","45","50","70","36.96","37.46","1","80","40","40"
"2014","Rural Area","36.9","40","5594","15","30","45","50","65","36.55","37.25","1","80","40","40"
"2014","Urban Area","36.78","40","10858","15","30","45","50","65","36.52","37.04","1","80","40","40"
"2015","Rural Area","37.28","40","5468","15","31","45","50","66","36.93","37.63","1.5","80","40","40"
"2015","Urban Area","36.79","40","10647","15","30","44","50","65","36.53","37.05","1","80","40","40"
"2016","Rural Area","37.07","40","5084","17","31","44","50","65","36.71","37.43","1","80","40","40"
"2016","Urban Area","36.53","40","9739","15","30","44","50","65","36.26","36.8","1","80","40","40"
"2017","Rural Area","37.07","40","5981","17","30","44","50","70","36.74","37.4","1","80","40","40"
"2017","Urban Area","36.28","40","11069","15","30","43","50","65","36.03","36.53","0.6","80","40","40"
"2018","Rural Area","36.77","40","5796","16.5","30","44","50","65","36.44","37.1","1","80","40","40"
"2018","Urban Area","36.3","40","11029","15","30","43","50","65","36.05","36.55","0.4","80","40","40"
"2019","Rural Area","37.14","40","5881","19","32","43.5","50","70","36.8","37.48","1","80","40","40"
"2019","Urban Area","36.6","40","10640","16","30","44","50","60","36.33","36.87","1","80","40","40"
