"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1997","no migration background","East Germany","43.09","42","1932","32","40","48.8","55","72","42.63","43.55","1","80","42","42"
"1997","no migration background","West Germany","38.88","40","3582","20","36","45","52","70","38.46","39.3","1","80","40","40"
"1998","direct migration background","East Germany","43.53","42.12","34","35","40","45","50","75","40.53","46.53","28","75","40","45"
"1998","direct migration background","West Germany","37.49","40","1165","20","35","42","50","70","36.87","38.11","2","80","38.5","40"
"1998","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1998","indirect migration background","West Germany","39.18","40","327","24","36","44","50","65","38.05","40.31","6","70","38.5","40"
"1998","no migration background","East Germany","42.71","42","2036","30","40","48","55","72","42.25","43.17","2","80","41.5","42"
"1998","no migration background","West Germany","38.77","40","4180","20","35","45","50","70","38.38","39.16","2","80","40","40"
"1999","direct migration background","East Germany","43.13","40","33","26","40","45","60","70","39.18","47.08","10","70","40","45"
"1999","direct migration background","West Germany","37.23","40","1112","20","35","42","50","70","36.57","37.89","2.5","80","38.5","40"
"1999","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1999","indirect migration background","West Germany","37.37","40","358","20","37.5","42","50","60","36.23","38.51","6","80","38.5","40"
"1999","no migration background","East Germany","41.92","41","2084","30","40","47","55","70","41.44","42.4","2","80","40.5","42"
"1999","no migration background","West Germany","38.16","40","4255","16","35","45","52","70","37.76","38.56","0.5","80","40","40"
"2000","direct migration background","East Germany","40.15","40","44","16","35","45","60","74","35.84","44.46","6","74","40","43"
"2000","direct migration background","West Germany","37.12","40","1699","18","35","42","50","70","36.54","37.7","1.5","80","40","40"
"2000","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2000","indirect migration background","West Germany","37.61","40","475","20","37","42","48","65","36.57","38.65","2.3","72","40","40"
"2000","no migration background","East Germany","41.62","40","3045","30","40","45","55","72","41.23","42.01","2","80","40","41"
"2000","no migration background","West Germany","38.44","40","8030","19.3","35","45","52","70","38.14","38.74","1","80","40","40"
"2001","direct migration background","East Germany","35.46","40","36","10","24","45","50","55","30.8","40.12","5","72","38.5","41"
"2001","direct migration background","West Germany","37.72","40","1545","20","35","42.5","50","70","37.12","38.32","1.5","80","39","40"
"2001","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2001","indirect migration background","West Germany","37.29","40","445","19","36","42","50","62","36.22","38.36","2","70","39.5","40"
"2001","no migration background","East Germany","41.42","40","2860","29","39","46","55","70","41","41.84","1","80","40","40.5"
"2001","no migration background","West Germany","38.19","40","7384","18","35","45","52","70","37.88","38.5","1","80","40","40"
"2002","direct migration background","East Germany","","","","","","","","","","","","","",""
"2002","direct migration background","West Germany","36.64","40","1455","15","35","42","50","70","35.99","37.29","1","80","39","40"
"2002","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2002","indirect migration background","West Germany","36.78","40","449","15","35","42","50","65","35.58","37.98","2","70","39.5","40"
"2002","no migration background","East Germany","41.37","40","2831","30","39","46","54","70","40.96","41.78","1.5","80","40","42"
"2002","no migration background","West Germany","37.78","40","8202","17","32.5","45","50","70","37.48","38.08","1","80","40","40"
"2003","direct migration background","East Germany","","","","","","","","","","","","","",""
"2003","direct migration background","West Germany","35.65","38.5","1336","15","30","41.5","48","70","34.96","36.34","1.5","80","38","39"
"2003","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2003","indirect migration background","West Germany","36.44","39.88","449","15","35","42","48","70","35.23","37.65","1.5","75","38.5","40"
"2003","no migration background","East Germany","40.81","40","2723","26","38","46","50","70","40.38","41.24","2","80","40","41"
"2003","no migration background","West Germany","37.64","40","7815","17","32","45","50","70","37.33","37.95","1","80","40","40"
"2004","direct migration background","East Germany","","","","","","","","","","","","","",""
"2004","direct migration background","West Germany","36.11","40","1254","13","33","42","50","70","35.39","36.83","1","80","38.5","40"
"2004","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2004","indirect migration background","West Germany","37.25","40","446","20","36","42","48","75","36.08","38.42","2","75","40","40"
"2004","no migration background","East Germany","39.89","40","2650","20","37","45","53","70","39.44","40.34","2","80","40","40"
"2004","no migration background","West Germany","37.63","40","7467","17","33","45","50","70","37.32","37.94","1","80","40","40"
"2005","direct migration background","East Germany","","","","","","","","","","","","","",""
"2005","direct migration background","West Germany","35.4","40","1162","14","28","42","50","68","34.63","36.17","1","80","38.5","40"
"2005","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2005","indirect migration background","West Germany","37.49","40","440","20","35.9","43.5","50","70","36.29","38.69","3","80","40","40"
"2005","no migration background","East Germany","40.87","40","2486","25","38","46","53","72","40.41","41.33","2","80","40","40"
"2005","no migration background","West Germany","37.91","40","7076","18","32","45","50","70","37.59","38.23","1","80","40","40"
"2006","direct migration background","East Germany","","","","","","","","","","","","","",""
"2006","direct migration background","West Germany","36.27","40","1185","15","30","42.5","50","75","35.5","37.04","2","80","38.5","40"
"2006","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2006","indirect migration background","West Germany","38.42","40","456","20","37","44.5","50","65","37.28","39.56","2","77","40","40"
"2006","no migration background","East Germany","40.86","40","2609","26","38","46","55","70","40.41","41.31","1","80","40","42"
"2006","no migration background","West Germany","38.07","40","7547","16","32","45","52","70","37.75","38.39","1","80","40","40"
"2007","direct migration background","East Germany","","","","","","","","","","","","","",""
"2007","direct migration background","West Germany","36.32","40","1051","15","30","43","50","70","35.51","37.13","2","80","40","40"
"2007","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2007","indirect migration background","West Germany","37.17","40","463","19","31","43","50","70","35.98","38.36","2","80","40","40"
"2007","no migration background","East Germany","41.04","40","2551","25","38","48","55","70","40.58","41.5","1","80","40","41"
"2007","no migration background","West Germany","38.14","40","7174","16","33","45","50.5","70","37.81","38.47","1","80","40","40"
"2008","direct migration background","East Germany","","","","","","","","","","","","","",""
"2008","direct migration background","West Germany","35.47","40","966","13","28","42","50","65","34.63","36.31","1.3","80","39.5","40"
"2008","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2008","indirect migration background","West Germany","37.52","40","464","16","35","43.5","50","70","36.36","38.68","3","80","40","40"
"2008","no migration background","East Germany","40.73","40","2429","27","39","45","50","70","40.27","41.19","1","80","40","40.5"
"2008","no migration background","West Germany","37.96","40","6798","17","32","45","50","70","37.63","38.29","1","80","40","40"
"2009","direct migration background","East Germany","","","","","","","","","","","","","",""
"2009","direct migration background","West Germany","34.65","39","838","11","25","45","50","70","33.68","35.62","1.5","80","38.5","40"
"2009","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2009","indirect migration background","West Germany","37.87","40","429","18","35","44","50","64","36.64","39.1","2.5","80","40","40"
"2009","no migration background","East Germany","40.8","40","2329","25","38","46","55","70.8","40.33","41.27","2","80","40","40"
"2009","no migration background","West Germany","37.81","40","6377","16","32","45","50","70","37.46","38.16","1","80","40","40"
"2010","direct migration background","East Germany","40.75","41","40","20","33","45","60","80","35.36","46.14","7","80","30","43"
"2010","direct migration background","West Germany","34.16","38.5","1405","10","23","44","50","70","33.39","34.93","1","80","40","40"
"2010","indirect migration background","East Germany","35.34","40","41","14","30","40","43.5","58","31.24","39.44","4","65","38","40"
"2010","indirect migration background","West Germany","35.53","40","618","15","30","42","50","65","34.4","36.66","1.5","80","40","40"
"2010","no migration background","East Germany","39.53","40","2896","23","36","45","50","70","39.08","39.98","1","80","40","40"
"2010","no migration background","West Germany","37.56","40","8621","16","31","45","50","70","37.25","37.87","1","80","40","40"
"2011","direct migration background","East Germany","32.82","40","49","8","8","45","50","80","27.83","37.81","3","80","32","44"
"2011","direct migration background","West Germany","36.04","40","1696","12","27","45","50","70","35.35","36.73","2","80","40","40"
"2011","indirect migration background","East Germany","40.7","40","51","30","38","46","50","60","37.93","43.47","17","70","40","43.5"
"2011","indirect migration background","West Germany","37.13","40","767","16","32","45","50","65","36.13","38.13","2","75","40","40"
"2011","no migration background","East Germany","40.41","40","3427","25","38","45","50.5","70","40","40.82","0.5","80","40","40"
"2011","no migration background","West Germany","38.18","40","10645","16","32","45","50","70","37.91","38.45","0.5","80","40","40"
"2012","direct migration background","East Germany","39.23","40","53","24","40","45","50","60","35.52","42.94","4","61","38","42"
"2012","direct migration background","West Germany","35.91","40","1693","12","28","44","50","70","35.24","36.58","2","80","40","40"
"2012","indirect migration background","East Germany","40.22","40","47","25","40","44","50","72","37.36","43.08","10","72","40","43"
"2012","indirect migration background","West Germany","36.46","40","794","12","30","45","50","65","35.46","37.46","1","80","39.5","40"
"2012","no migration background","East Germany","39.54","40","3347","25","36","45","50","65","39.13","39.95","1","80","40","40"
"2012","no migration background","West Germany","37.6","40","10402","15","32","45","50","65","37.32","37.88","1","80","40","40"
"2013","direct migration background","East Germany","36.3","40","221","20","30","44.5","50","60","34.55","38.05","2","60","40","40"
"2013","direct migration background","West Germany","35.29","40","3737","12","25","43","50","70","34.83","35.75","1.5","80","40","40"
"2013","indirect migration background","East Germany","40.57","40","72","30","38","45","50","55","38.4","42.74","10","65","40","42"
"2013","indirect migration background","West Germany","37.27","40","1310","16","32","45","50","67","36.53","38.01","2","80","40","40"
"2013","no migration background","East Germany","39.45","40","3192","25","35","45","50","65","39.04","39.86","1","80","40","40"
"2013","no migration background","West Germany","37.29","40","10083","15","30","45","50","70","37.01","37.57","1","80","40","40"
"2014","direct migration background","East Germany","35.48","40","169","15","28","44","50","72","33.35","37.61","2","80","35","40"
"2014","direct migration background","West Germany","35.08","40","3004","12.5","25","43","50","70","34.58","35.58","1","80","40","40"
"2014","indirect migration background","East Germany","40.39","40","72","22.5","38","48","55","65","37.73","43.05","4","70","40","41"
"2014","indirect migration background","West Germany","37.13","40","1108","15","31","44","50","65","36.32","37.94","1","80","40","40"
"2014","no migration background","East Germany","39.29","40","2906","24","35","45","50","65","38.86","39.72","1","80","40","40"
"2014","no migration background","West Germany","36.54","40","9193","15","30","45","50","62","36.25","36.83","1","80","40","40"
"2015","direct migration background","East Germany","35.86","40","230","15","30","42","45","72","34.19","37.53","3","72","40","40"
"2015","direct migration background","West Germany","35.56","40","3438","13","27","43","50","65","35.1","36.02","1","80","40","40"
"2015","indirect migration background","East Germany","39.17","40","70","28","37","43","56","60","36.31","42.03","4","65","40","40"
"2015","indirect migration background","West Germany","37.26","40","1023","16","35","44","50","65","36.46","38.06","1","72","40","40"
"2015","no migration background","East Germany","38.7","40","2706","22.5","35","45","50","65","38.25","39.15","2","80","40","40"
"2015","no migration background","West Germany","36.8","40","8648","15","30","45","50","70","36.51","37.09","1","80","40","40"
"2016","direct migration background","East Germany","36.54","40","197","20","30","44","50","60","34.63","38.45","3","80","40","40"
"2016","direct migration background","West Germany","34.79","40","2908","10.2","25","43","50","65","34.28","35.3","1","80","40","40"
"2016","indirect migration background","East Germany","38.43","40","72","25","37.5","42","50","70","35.75","41.11","6","70","39","40"
"2016","indirect migration background","West Germany","36.55","40","986","15","32","43","50","65","35.68","37.42","1","80","39.7999992370605","40"
"2016","no migration background","East Germany","38.75","40","2596","22","35","45","50","60","38.31","39.19","1.5","76","40","40"
"2016","no migration background","West Germany","36.64","40","8064","15","30","44","50","65","36.34","36.94","1","80","40","40"
"2017","direct migration background","East Germany","36.54","40","285","15","30","43","50","60","34.97","38.11","2","80","40","40"
"2017","direct migration background","West Germany","34.74","40","3172","11","25","43","50","66","34.25","35.23","1","80","40","40"
"2017","indirect migration background","East Germany","39.67","40","63","25","40","45","50","55","36.81","42.53","7","60","40","42"
"2017","indirect migration background","West Germany","36.16","40","1087","16","30","43","50","60","35.36","36.96","1.5","80","39","40"
"2017","no migration background","East Germany","38.53","40","2987","22","35","45","50","65","38.13","38.93","2","80","40","40"
"2017","no migration background","West Germany","36.47","40","9456","15","30","44","50","67","36.2","36.74","0.6","80","40","40"
"2018","direct migration background","East Germany","37.42","40","331","15","30","45","50","60","35.92","38.92","3","77","39","40"
"2018","direct migration background","West Germany","35.62","40","3407","15","28","43","50","65","35.17","36.07","1","80","40","40"
"2018","indirect migration background","East Germany","36.06","40","83","10","30","45","50","60","33.25","38.87","5","65","39","40"
"2018","indirect migration background","West Germany","35.78","40","1083","14","30","43","47","60","34.97","36.59","1","80","39","40"
"2018","no migration background","East Germany","37.67","40","2910","20","35","43","50","63","37.26","38.08","2","80","40","40"
"2018","no migration background","West Germany","36.41","40","9011","15","30","44","50","65","36.14","36.68","0.4","80","40","40"
"2019","direct migration background","East Germany","38.28","40","283","18","30","45","52","65","36.66","39.9","1","72","38","40"
"2019","direct migration background","West Germany","35.53","40","3285","15","28","43","50","60","35.07","35.99","1","80","40","40"
"2019","indirect migration background","East Germany","40.12","40","92","30","37.5","45","50","68","37.68","42.56","10","72","40","44"
"2019","indirect migration background","West Germany","36.92","40","1108","19.5","32","44","50","60","36.12","37.72","2","80","40","40"
"2019","no migration background","East Germany","38.21","40","3073","21","35","43","50","65","37.78","38.64","1","80","40","40"
"2019","no migration background","West Germany","36.61","40","9639","15.5","30","44","50","66","36.32","36.9","1","80","40","40"
