"plh0213","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2009","Single parent ","54","0.071863463416128","0.0557677603414098","0.0879591664908461"
"3 on scale 1-7 ","2009","Couple + C. LE 16 ","192","0.0681703508686492","0.0589122824814665","0.0774284192558318"
"3 on scale 1-7 ","2009","Couple + C. GT 16 ","206","0.0596250299605758","0.0513572535160322","0.0678928064051194"
"3 on scale 1-7 ","2009","Couple + C. LE and GT 16","77","0.0560196941228206","0.0428878028200589","0.0691515854255823"
"4 on scale 1-7","2009","1-pers.-HH","419","0.149224141028112","0.136197518402812","0.162250763653411"
"4 on scale 1-7","2009","(Married) couple without C. ","975","0.158112745564834","0.149331239927967","0.166894251201702"
"4 on scale 1-7","2009","Single parent ","120","0.133637352468924","0.112431109320469","0.154843595617379"
"4 on scale 1-7","2009","Couple + C. LE 16 ","392","0.143265281958301","0.13039618656592","0.156134377350682"
"4 on scale 1-7","2009","Couple + C. GT 16 ","470","0.163750058907615","0.150829459195954","0.176670658619276"
"4 on scale 1-7","2009","Couple + C. LE and GT 16","164","0.146921599950422","0.126704784659509","0.167138415241334"
"5 on scale 1-7","2009","1-pers.-HH","629","0.222163770840881","0.206965806825232","0.23736173485653"
"5 on scale 1-7","2009","(Married) couple without C. ","1626","0.244274463842392","0.233933056142038","0.254615871542746"
"5 on scale 1-7","2009","Single parent ","208","0.193266521248306","0.168657558998174","0.217875483498438"
"5 on scale 1-7","2009","Couple + C. LE 16 ","665","0.233670413735783","0.218126369707944","0.249214457763622"
"5 on scale 1-7","2009","Couple + C. GT 16 ","722","0.222139663719366","0.207625642355917","0.236653685082816"
"5 on scale 1-7","2009","Couple + C. LE and GT 16","263","0.250984891503383","0.226225240185963","0.275744542820803"
"6 on scale 1-7","2009","1-pers.-HH","722","0.239651572505465","0.224045228464596","0.255257916546334"
"6 on scale 1-7","2009","(Married) couple without C. ","1737","0.252785832052972","0.242325210492082","0.263246453613861"
"6 on scale 1-7","2009","Single parent ","284","0.278423837880487","0.250489123080794","0.306358552680179"
"6 on scale 1-7","2009","Couple + C. LE 16 ","778","0.26265728334594","0.246491982971502","0.278822583720378"
"6 on scale 1-7","2009","Couple + C. GT 16 ","860","0.272063631735926","0.256525247956944","0.287602015514907"
"6 on scale 1-7","2009","Couple + C. LE and GT 16","328","0.243379576292088","0.21887447278745","0.267884679796726"
"7 Strongly agree","2009","1-pers.-HH","835","0.291417617420131","0.27480424556841","0.308030989271852"
"7 Strongly agree","2009","(Married) couple without C. ","1619","0.233808123952347","0.223620869659915","0.24399537824478"
"7 Strongly agree","2009","Single parent ","296","0.290776336261636","0.262474078355999","0.319078594167273"
"7 Strongly agree","2009","Couple + C. LE 16 ","741","0.258203936907705","0.242127934987909","0.274279938827501"
"7 Strongly agree","2009","Couple + C. GT 16 ","792","0.243005197927032","0.228029808672252","0.257980587181813"
"7 Strongly agree","2009","Couple + C. LE and GT 16","314","0.269186674214614","0.243858408533166","0.294514939896063"
"1 Strongly disagree","2010","1-pers.-HH","","","",""
"1 Strongly disagree","2010","(Married) couple without C. ","","","",""
"1 Strongly disagree","2010","Single parent ","","","",""
"1 Strongly disagree","2010","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2010","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2010","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2010","1-pers.-HH","","","",""
"2 on scale 1-7 ","2010","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2010","Single parent ","","","",""
"2 on scale 1-7 ","2010","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2010","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2010","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2010","1-pers.-HH","","","",""
"3 on scale 1-7 ","2010","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2010","Single parent ","","","",""
"3 on scale 1-7 ","2010","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2010","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2010","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2010","1-pers.-HH","","","",""
"4 on scale 1-7","2010","(Married) couple without C. ","","","",""
"4 on scale 1-7","2010","Single parent ","","","",""
"4 on scale 1-7","2010","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2010","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2010","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2010","1-pers.-HH","","","",""
"5 on scale 1-7","2010","(Married) couple without C. ","","","",""
"5 on scale 1-7","2010","Single parent ","","","",""
"5 on scale 1-7","2010","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2010","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2010","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2010","1-pers.-HH","","","",""
"6 on scale 1-7","2010","(Married) couple without C. ","","","",""
"6 on scale 1-7","2010","Single parent ","","","",""
"6 on scale 1-7","2010","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2010","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2010","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2010","1-pers.-HH","","","",""
"7 Strongly agree","2010","(Married) couple without C. ","","","",""
"7 Strongly agree","2010","Single parent ","","","",""
"7 Strongly agree","2010","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2010","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2010","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2011","1-pers.-HH","","","",""
"1 Strongly disagree","2011","(Married) couple without C. ","","","",""
"1 Strongly disagree","2011","Single parent ","","","",""
"1 Strongly disagree","2011","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2011","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2011","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2011","1-pers.-HH","","","",""
"2 on scale 1-7 ","2011","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2011","Single parent ","","","",""
"2 on scale 1-7 ","2011","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2011","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2011","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2011","1-pers.-HH","","","",""
"3 on scale 1-7 ","2011","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2011","Single parent ","","","",""
"3 on scale 1-7 ","2011","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2011","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2011","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2011","1-pers.-HH","","","",""
"4 on scale 1-7","2011","(Married) couple without C. ","","","",""
"4 on scale 1-7","2011","Single parent ","","","",""
"4 on scale 1-7","2011","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2011","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2011","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2011","1-pers.-HH","","","",""
"5 on scale 1-7","2011","(Married) couple without C. ","","","",""
"5 on scale 1-7","2011","Single parent ","","","",""
"5 on scale 1-7","2011","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2011","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2011","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2011","1-pers.-HH","","","",""
"6 on scale 1-7","2011","(Married) couple without C. ","","","",""
"6 on scale 1-7","2011","Single parent ","","","",""
"6 on scale 1-7","2011","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2011","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2011","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2011","1-pers.-HH","","","",""
"7 Strongly agree","2011","(Married) couple without C. ","","","",""
"7 Strongly agree","2011","Single parent ","","","",""
"7 Strongly agree","2011","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2011","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2011","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2012","1-pers.-HH","","","",""
"1 Strongly disagree","2012","(Married) couple without C. ","","","",""
"1 Strongly disagree","2012","Single parent ","7","","",""
"1 Strongly disagree","2012","Couple + C. LE 16 ","20","","",""
"1 Strongly disagree","2012","Couple + C. GT 16 ","1","","",""
"1 Strongly disagree","2012","Couple + C. LE and GT 16","6","","",""
"2 on scale 1-7 ","2012","1-pers.-HH","1","","",""
"2 on scale 1-7 ","2012","(Married) couple without C. ","1","","",""
"2 on scale 1-7 ","2012","Single parent ","10","","",""
"2 on scale 1-7 ","2012","Couple + C. LE 16 ","57","0.0128074930673007","0.0094213671396767","0.0161936189949247"
"2 on scale 1-7 ","2012","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2012","Couple + C. LE and GT 16","15","","",""
"3 on scale 1-7 ","2012","1-pers.-HH","5","","",""
"3 on scale 1-7 ","2012","(Married) couple without C. ","2","","",""
"3 on scale 1-7 ","2012","Single parent ","52","0.0332200669234508","0.0243722923365334","0.0420678415103683"
"3 on scale 1-7 ","2012","Couple + C. LE 16 ","179","0.0376530842416108","0.0319206877350452","0.0433854807481764"
"3 on scale 1-7 ","2012","Couple + C. GT 16 ","4","","",""
"3 on scale 1-7 ","2012","Couple + C. LE and GT 16","30","0.0303505785968748","0.0194360283758172","0.0412651288179324"
"4 on scale 1-7","2012","1-pers.-HH","8","","",""
"4 on scale 1-7","2012","(Married) couple without C. ","3","","",""
"4 on scale 1-7","2012","Single parent ","119","0.076394222126492","0.0632799690136729","0.0895084752393111"
"4 on scale 1-7","2012","Couple + C. LE 16 ","439","0.104683874548952","0.0954645689143372","0.113903180183567"
"4 on scale 1-7","2012","Couple + C. GT 16 ","17","","",""
"4 on scale 1-7","2012","Couple + C. LE and GT 16","109","0.106168056370607","0.08656878826336","0.125767324477854"
"5 on scale 1-7","2012","1-pers.-HH","20","","",""
"5 on scale 1-7","2012","(Married) couple without C. ","8","","",""
"5 on scale 1-7","2012","Single parent ","284","0.173604581784357","0.154904456066598","0.192304707502117"
"5 on scale 1-7","2012","Couple + C. LE 16 ","922","0.227089252704685","0.214472921576177","0.239705583833194"
"5 on scale 1-7","2012","Couple + C. GT 16 ","26","","",""
"5 on scale 1-7","2012","Couple + C. LE and GT 16","222","0.234020983727588","0.207083884794455","0.260958082660721"
"6 on scale 1-7","2012","1-pers.-HH","20","","",""
"6 on scale 1-7","2012","(Married) couple without C. ","15","","",""
"6 on scale 1-7","2012","Single parent ","463","0.292832566688678","0.270365788499755","0.315299344877601"
"6 on scale 1-7","2012","Couple + C. LE 16 ","1270","0.287554469591399","0.273924150918605","0.301184788264193"
"6 on scale 1-7","2012","Couple + C. GT 16 ","28","","",""
"6 on scale 1-7","2012","Couple + C. LE and GT 16","287","0.29386795996827","0.264885578880445","0.322850341056095"
"7 Strongly agree","2012","1-pers.-HH","24","","",""
"7 Strongly agree","2012","(Married) couple without C. ","17","","",""
"7 Strongly agree","2012","Single parent ","641","0.412394155404113","0.38809062927587","0.436697681532357"
"7 Strongly agree","2012","Couple + C. LE 16 ","1349","0.325827577096338","0.31171359615614","0.339941558036536"
"7 Strongly agree","2012","Couple + C. GT 16 ","56","0.414583905280886","0.330541267730876","0.498626542830896"
"7 Strongly agree","2012","Couple + C. LE and GT 16","280","0.313937418637387","0.284410481951113","0.343464355323661"
"1 Strongly disagree","2013","1-pers.-HH","19","","",""
"1 Strongly disagree","2013","(Married) couple without C. ","29","","",""
"1 Strongly disagree","2013","Single parent ","10","","",""
"1 Strongly disagree","2013","Couple + C. LE 16 ","6","","",""
"1 Strongly disagree","2013","Couple + C. GT 16 ","12","","",""
"1 Strongly disagree","2013","Couple + C. LE and GT 16","6","","",""
"2 on scale 1-7 ","2013","1-pers.-HH","57","0.0176296340472314","0.0132401944500395","0.0220190736444233"
"2 on scale 1-7 ","2013","(Married) couple without C. ","133","0.0175745462174299","0.014622333642478","0.0205267587923818"
"2 on scale 1-7 ","2013","Single parent ","22","","",""
"2 on scale 1-7 ","2013","Couple + C. LE 16 ","48","0.0194999174342443","0.0143440961848598","0.0246557386836287"
"2 on scale 1-7 ","2013","Couple + C. GT 16 ","66","0.0256154231049986","0.0195729225694516","0.0316579236405457"
"2 on scale 1-7 ","2013","Couple + C. LE and GT 16","18","","",""
"3 on scale 1-7 ","2013","1-pers.-HH","173","0.0548860721437311","0.0472894074171406","0.0624827368703217"
"3 on scale 1-7 ","2013","(Married) couple without C. ","375","0.0535267565507342","0.0484697280967778","0.0585837850046905"
"3 on scale 1-7 ","2013","Single parent ","40","0.0433738083510794","0.031368994248419","0.0553786224537397"
"3 on scale 1-7 ","2013","Couple + C. LE 16 ","144","0.0581663023570848","0.0494389906171621","0.0668936140970075"
"3 on scale 1-7 ","2013","Couple + C. GT 16 ","156","0.0556146530571138","0.0468492888455856","0.064380017268642"
"3 on scale 1-7 ","2013","Couple + C. LE and GT 16","62","0.0529518620684053","0.0386133217703215","0.0672904023664892"
"4 on scale 1-7","2013","1-pers.-HH","431","0.127159817664649","0.116047820657097","0.1382718146722"
"4 on scale 1-7","2013","(Married) couple without C. ","969","0.130906819238918","0.12332854933112","0.138485089146715"
"4 on scale 1-7","2013","Single parent ","130","0.110587700454961","0.0921045709380588","0.129070829971863"
"4 on scale 1-7","2013","Couple + C. LE 16 ","327","0.125894375003122","0.1135251420402","0.138263607966044"
"4 on scale 1-7","2013","Couple + C. GT 16 ","349","0.13874234162647","0.125521113814602","0.151963569438338"
"4 on scale 1-7","2013","Couple + C. LE and GT 16","107","0.142863157701283","0.120457200631945","0.165269114770621"
"5 on scale 1-7","2013","1-pers.-HH","776","0.227789352179048","0.213800425159988","0.241778279198109"
"5 on scale 1-7","2013","(Married) couple without C. ","1788","0.233283127125649","0.223781129071103","0.242785125180196"
"5 on scale 1-7","2013","Single parent ","233","0.214006624434471","0.189835682289222","0.23817756657972"
"5 on scale 1-7","2013","Couple + C. LE 16 ","655","0.244953808599168","0.228918160860722","0.260989456337615"
"5 on scale 1-7","2013","Couple + C. GT 16 ","624","0.238445994475023","0.222147552180459","0.254744436769587"
"5 on scale 1-7","2013","Couple + C. LE and GT 16","214","0.230706060421131","0.203731526298464","0.257680594543799"
"6 on scale 1-7","2013","1-pers.-HH","936","0.266737712260677","0.25198670463282","0.281488719888533"
"6 on scale 1-7","2013","(Married) couple without C. ","2185","0.2822469307789","0.27213444542147","0.29235941613633"
"6 on scale 1-7","2013","Single parent ","310","0.272034860500563","0.245808495605025","0.298261225396101"
"6 on scale 1-7","2013","Couple + C. LE 16 ","782","0.277483133014003","0.260787613470922","0.294178652557083"
