"plh0213","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2006","66 and older","Urban Area","","","",""
"6 on scale 1-7","2006","66 and older","Rural Area","","","",""
"7 Strongly agree","2006","16-34 y.","Urban Area","","","",""
"7 Strongly agree","2006","16-34 y.","Rural Area","","","",""
"7 Strongly agree","2006","35-65 y.","Urban Area","","","",""
"7 Strongly agree","2006","35-65 y.","Rural Area","","","",""
"7 Strongly agree","2006","66 and older","Urban Area","","","",""
"7 Strongly agree","2006","66 and older","Rural Area","","","",""
"1 Strongly disagree","2007","16-34 y.","Urban Area","","","",""
"1 Strongly disagree","2007","16-34 y.","Rural Area","","","",""
"1 Strongly disagree","2007","35-65 y.","Urban Area","","","",""
"1 Strongly disagree","2007","35-65 y.","Rural Area","","","",""
"1 Strongly disagree","2007","66 and older","Urban Area","","","",""
"1 Strongly disagree","2007","66 and older","Rural Area","","","",""
"2 on scale 1-7 ","2007","16-34 y.","Urban Area","","","",""
"2 on scale 1-7 ","2007","16-34 y.","Rural Area","","","",""
"2 on scale 1-7 ","2007","35-65 y.","Urban Area","","","",""
"2 on scale 1-7 ","2007","35-65 y.","Rural Area","","","",""
"2 on scale 1-7 ","2007","66 and older","Urban Area","","","",""
"2 on scale 1-7 ","2007","66 and older","Rural Area","","","",""
"3 on scale 1-7 ","2007","16-34 y.","Urban Area","","","",""
"3 on scale 1-7 ","2007","16-34 y.","Rural Area","","","",""
"3 on scale 1-7 ","2007","35-65 y.","Urban Area","","","",""
"3 on scale 1-7 ","2007","35-65 y.","Rural Area","","","",""
"3 on scale 1-7 ","2007","66 and older","Urban Area","","","",""
"3 on scale 1-7 ","2007","66 and older","Rural Area","","","",""
"4 on scale 1-7","2007","16-34 y.","Urban Area","","","",""
"4 on scale 1-7","2007","16-34 y.","Rural Area","","","",""
"4 on scale 1-7","2007","35-65 y.","Urban Area","","","",""
"4 on scale 1-7","2007","35-65 y.","Rural Area","","","",""
"4 on scale 1-7","2007","66 and older","Urban Area","","","",""
"4 on scale 1-7","2007","66 and older","Rural Area","","","",""
"5 on scale 1-7","2007","16-34 y.","Urban Area","","","",""
"5 on scale 1-7","2007","16-34 y.","Rural Area","","","",""
"5 on scale 1-7","2007","35-65 y.","Urban Area","","","",""
"5 on scale 1-7","2007","35-65 y.","Rural Area","","","",""
"5 on scale 1-7","2007","66 and older","Urban Area","","","",""
"5 on scale 1-7","2007","66 and older","Rural Area","","","",""
"6 on scale 1-7","2007","16-34 y.","Urban Area","","","",""
"6 on scale 1-7","2007","16-34 y.","Rural Area","","","",""
"6 on scale 1-7","2007","35-65 y.","Urban Area","","","",""
"6 on scale 1-7","2007","35-65 y.","Rural Area","","","",""
"6 on scale 1-7","2007","66 and older","Urban Area","","","",""
"6 on scale 1-7","2007","66 and older","Rural Area","","","",""
"7 Strongly agree","2007","16-34 y.","Urban Area","","","",""
"7 Strongly agree","2007","16-34 y.","Rural Area","","","",""
"7 Strongly agree","2007","35-65 y.","Urban Area","","","",""
"7 Strongly agree","2007","35-65 y.","Rural Area","","","",""
"7 Strongly agree","2007","66 and older","Urban Area","","","",""
"7 Strongly agree","2007","66 and older","Rural Area","","","",""
"1 Strongly disagree","2008","16-34 y.","Urban Area","","","",""
"1 Strongly disagree","2008","16-34 y.","Rural Area","","","",""
"1 Strongly disagree","2008","35-65 y.","Urban Area","","","",""
"1 Strongly disagree","2008","35-65 y.","Rural Area","","","",""
"1 Strongly disagree","2008","66 and older","Urban Area","","","",""
"1 Strongly disagree","2008","66 and older","Rural Area","","","",""
"2 on scale 1-7 ","2008","16-34 y.","Urban Area","","","",""
"2 on scale 1-7 ","2008","16-34 y.","Rural Area","","","",""
"2 on scale 1-7 ","2008","35-65 y.","Urban Area","","","",""
"2 on scale 1-7 ","2008","35-65 y.","Rural Area","","","",""
"2 on scale 1-7 ","2008","66 and older","Urban Area","","","",""
"2 on scale 1-7 ","2008","66 and older","Rural Area","","","",""
"3 on scale 1-7 ","2008","16-34 y.","Urban Area","","","",""
"3 on scale 1-7 ","2008","16-34 y.","Rural Area","","","",""
"3 on scale 1-7 ","2008","35-65 y.","Urban Area","","","",""
"3 on scale 1-7 ","2008","35-65 y.","Rural Area","","","",""
"3 on scale 1-7 ","2008","66 and older","Urban Area","","","",""
"3 on scale 1-7 ","2008","66 and older","Rural Area","","","",""
"4 on scale 1-7","2008","16-34 y.","Urban Area","","","",""
"4 on scale 1-7","2008","16-34 y.","Rural Area","","","",""
"4 on scale 1-7","2008","35-65 y.","Urban Area","","","",""
"4 on scale 1-7","2008","35-65 y.","Rural Area","","","",""
"4 on scale 1-7","2008","66 and older","Urban Area","","","",""
"4 on scale 1-7","2008","66 and older","Rural Area","","","",""
"5 on scale 1-7","2008","16-34 y.","Urban Area","","","",""
"5 on scale 1-7","2008","16-34 y.","Rural Area","","","",""
"5 on scale 1-7","2008","35-65 y.","Urban Area","","","",""
"5 on scale 1-7","2008","35-65 y.","Rural Area","","","",""
"5 on scale 1-7","2008","66 and older","Urban Area","","","",""
"5 on scale 1-7","2008","66 and older","Rural Area","","","",""
"6 on scale 1-7","2008","16-34 y.","Urban Area","","","",""
"6 on scale 1-7","2008","16-34 y.","Rural Area","","","",""
"6 on scale 1-7","2008","35-65 y.","Urban Area","","","",""
"6 on scale 1-7","2008","35-65 y.","Rural Area","","","",""
"6 on scale 1-7","2008","66 and older","Urban Area","","","",""
"6 on scale 1-7","2008","66 and older","Rural Area","","","",""
"7 Strongly agree","2008","16-34 y.","Urban Area","","","",""
"7 Strongly agree","2008","16-34 y.","Rural Area","","","",""
"7 Strongly agree","2008","35-65 y.","Urban Area","","","",""
"7 Strongly agree","2008","35-65 y.","Rural Area","","","",""
"7 Strongly agree","2008","66 and older","Urban Area","","","",""
"7 Strongly agree","2008","66 and older","Rural Area","","","",""
"1 Strongly disagree","2009","16-34 y.","Urban Area","11","","",""
"1 Strongly disagree","2009","16-34 y.","Rural Area","3","","",""
"1 Strongly disagree","2009","35-65 y.","Urban Area","36","0.0059903519036849","0.00410322720894393","0.00787747659842588"
"1 Strongly disagree","2009","35-65 y.","Rural Area","21","","",""
"1 Strongly disagree","2009","66 and older","Urban Area","28","","",""
"1 Strongly disagree","2009","66 and older","Rural Area","18","","",""
"2 on scale 1-7 ","2009","16-34 y.","Urban Area","64","0.0334396360831971","0.0265843284823609","0.0402949436840332"
"2 on scale 1-7 ","2009","16-34 y.","Rural Area","25","","",""
"2 on scale 1-7 ","2009","35-65 y.","Urban Area","147","0.027235953322991","0.0232553016529406","0.0312166049930413"
"2 on scale 1-7 ","2009","35-65 y.","Rural Area","89","0.0286079172824156","0.0230356036118676","0.0341802309529636"
"2 on scale 1-7 ","2009","66 and older","Urban Area","66","0.0294849149721898","0.0231230522560525","0.0358467776883272"
"2 on scale 1-7 ","2009","66 and older","Rural Area","48","0.0332743942708525","0.0239818430364236","0.0425669455052813"
"3 on scale 1-7 ","2009","16-34 y.","Urban Area","160","0.0622702744784335","0.0530560048604004","0.0714845440964667"
"3 on scale 1-7 ","2009","16-34 y.","Rural Area","97","0.0640222145966153","0.0509544512194543","0.0770899779737763"
"3 on scale 1-7 ","2009","35-65 y.","Urban Area","401","0.0666100480210648","0.0605121442859814","0.0727079517561483"
"3 on scale 1-7 ","2009","35-65 y.","Rural Area","240","0.0709804931908018","0.0623967428493165","0.0795642435322871"
"3 on scale 1-7 ","2009","66 and older","Urban Area","192","0.0711266957730098","0.0614600063435792","0.0807933852024404"
"3 on scale 1-7 ","2009","66 and older","Rural Area","100","0.0700096962824802","0.0567892358348516","0.0832301567301088"
"4 on scale 1-7","2009","16-34 y.","Urban Area","353","0.141998631285694","0.128688947000287","0.155308315571101"
"4 on scale 1-7","2009","16-34 y.","Rural Area","187","0.165673290674016","0.145826171950765","0.185520409397268"
"4 on scale 1-7","2009","35-65 y.","Urban Area","903","0.144984592067716","0.136374118735191","0.153595065400241"
"4 on scale 1-7","2009","35-65 y.","Rural Area","502","0.157240415867194","0.145072138606031","0.169408693128357"
"4 on scale 1-7","2009","66 and older","Urban Area","408","0.160812591276145","0.146996897048393","0.174628285503896"
"4 on scale 1-7","2009","66 and older","Rural Area","243","0.173728167926608","0.154097961439762","0.193358374413453"
"5 on scale 1-7","2009","16-34 y.","Urban Area","558","0.212565467156598","0.196965083874821","0.228165850438375"
"5 on scale 1-7","2009","16-34 y.","Rural Area","299","0.223056134162678","0.200833013130212","0.245279255195145"
"5 on scale 1-7","2009","35-65 y.","Urban Area","1481","0.233326022359486","0.222982556624269","0.243669488094702"
"5 on scale 1-7","2009","35-65 y.","Rural Area","849","0.252807337000563","0.23827932161283","0.267335352388296"
"5 on scale 1-7","2009","66 and older","Urban Area","643","0.224696173899433","0.208999161168604","0.240393186630262"
"5 on scale 1-7","2009","66 and older","Rural Area","355","0.242785976506794","0.220570818970361","0.265001134043228"
"6 on scale 1-7","2009","16-34 y.","Urban Area","754","0.267979050316265","0.251090442085381","0.284867658547149"
"6 on scale 1-7","2009","16-34 y.","Rural Area","402","0.274394839563647","0.250574864854466","0.298214814272828"
"6 on scale 1-7","2009","35-65 y.","Urban Area","1730","0.258494287178304","0.247787433799803","0.269201140556805"
"6 on scale 1-7","2009","35-65 y.","Rural Area","898","0.250586970461697","0.236101419529678","0.265072521393715"
"6 on scale 1-7","2009","66 and older","Urban Area","683","0.23614539710275","0.220172698360003","0.252118095845497"
"6 on scale 1-7","2009","66 and older","Rural Area","333","0.238605434090141","0.216521658478679","0.260689209701604"
"7 Strongly agree","2009","16-34 y.","Urban Area","742","0.277976643234574","0.260893748652203","0.295059537816946"
"7 Strongly agree","2009","16-34 y.","Rural Area","335","0.258670937213655","0.23529427634761","0.2820475980797"
"7 Strongly agree","2009","35-65 y.","Urban Area","1725","0.263358745146754","0.252587125225813","0.274130365067695"
"7 Strongly agree","2009","35-65 y.","Rural Area","839","0.231203278186401","0.217110458021533","0.24529609835127"
"7 Strongly agree","2009","66 and older","Urban Area","696","0.267188947099607","0.250547600804855","0.283830293394359"
"7 Strongly agree","2009","66 and older","Rural Area","334","0.222769290827141","0.201210176720358","0.244328404933925"
"1 Strongly disagree","2010","16-34 y.","Urban Area","","","",""
"1 Strongly disagree","2010","16-34 y.","Rural Area","","","",""
"1 Strongly disagree","2010","35-65 y.","Urban Area","","","",""
"1 Strongly disagree","2010","35-65 y.","Rural Area","","","",""
"1 Strongly disagree","2010","66 and older","Urban Area","","","",""
"1 Strongly disagree","2010","66 and older","Rural Area","","","",""
"2 on scale 1-7 ","2010","16-34 y.","Urban Area","","","",""
"2 on scale 1-7 ","2010","16-34 y.","Rural Area","","","",""
"2 on scale 1-7 ","2010","35-65 y.","Urban Area","","","",""
"2 on scale 1-7 ","2010","35-65 y.","Rural Area","","","",""
"2 on scale 1-7 ","2010","66 and older","Urban Area","","","",""
"2 on scale 1-7 ","2010","66 and older","Rural Area","","","",""
"3 on scale 1-7 ","2010","16-34 y.","Urban Area","","","",""
"3 on scale 1-7 ","2010","16-34 y.","Rural Area","","","",""
"3 on scale 1-7 ","2010","35-65 y.","Urban Area","","","",""
"3 on scale 1-7 ","2010","35-65 y.","Rural Area","","","",""
"3 on scale 1-7 ","2010","66 and older","Urban Area","","","",""
"3 on scale 1-7 ","2010","66 and older","Rural Area","","","",""
"4 on scale 1-7","2010","16-34 y.","Urban Area","","","",""
"4 on scale 1-7","2010","16-34 y.","Rural Area","","","",""
"4 on scale 1-7","2010","35-65 y.","Urban Area","","","",""
"4 on scale 1-7","2010","35-65 y.","Rural Area","","","",""
"4 on scale 1-7","2010","66 and older","Urban Area","","","",""
"4 on scale 1-7","2010","66 and older","Rural Area","","","",""
"5 on scale 1-7","2010","16-34 y.","Urban Area","","","",""
"5 on scale 1-7","2010","16-34 y.","Rural Area","","","",""
"5 on scale 1-7","2010","35-65 y.","Urban Area","","","",""
"5 on scale 1-7","2010","35-65 y.","Rural Area","","","",""
"5 on scale 1-7","2010","66 and older","Urban Area","","","",""
"5 on scale 1-7","2010","66 and older","Rural Area","","","",""
"6 on scale 1-7","2010","16-34 y.","Urban Area","","","",""
"6 on scale 1-7","2010","16-34 y.","Rural Area","","","",""
"6 on scale 1-7","2010","35-65 y.","Urban Area","","","",""
"6 on scale 1-7","2010","35-65 y.","Rural Area","","","",""
"6 on scale 1-7","2010","66 and older","Urban Area","","","",""
"6 on scale 1-7","2010","66 and older","Rural Area","","","",""
"7 Strongly agree","2010","16-34 y.","Urban Area","","","",""
"7 Strongly agree","2010","16-34 y.","Rural Area","","","",""
"7 Strongly agree","2010","35-65 y.","Urban Area","","","",""
"7 Strongly agree","2010","35-65 y.","Rural Area","","","",""
"7 Strongly agree","2010","66 and older","Urban Area","","","",""
"7 Strongly agree","2010","66 and older","Rural Area","","","",""
"1 Strongly disagree","2011","16-34 y.","Urban Area","","","",""
"1 Strongly disagree","2011","16-34 y.","Rural Area","","","",""
"1 Strongly disagree","2011","35-65 y.","Urban Area","","","",""
"1 Strongly disagree","2011","35-65 y.","Rural Area","","","",""
"1 Strongly disagree","2011","66 and older","Urban Area","","","",""
"1 Strongly disagree","2011","66 and older","Rural Area","","","",""
"2 on scale 1-7 ","2011","16-34 y.","Urban Area","","","",""
"2 on scale 1-7 ","2011","16-34 y.","Rural Area","","","",""
"2 on scale 1-7 ","2011","35-65 y.","Urban Area","","","",""
"2 on scale 1-7 ","2011","35-65 y.","Rural Area","","","",""
"2 on scale 1-7 ","2011","66 and older","Urban Area","","","",""
"2 on scale 1-7 ","2011","66 and older","Rural Area","","","",""
"3 on scale 1-7 ","2011","16-34 y.","Urban Area","","","",""
"3 on scale 1-7 ","2011","16-34 y.","Rural Area","","","",""
"3 on scale 1-7 ","2011","35-65 y.","Urban Area","","","",""
"3 on scale 1-7 ","2011","35-65 y.","Rural Area","","","",""
"3 on scale 1-7 ","2011","66 and older","Urban Area","","","",""
"3 on scale 1-7 ","2011","66 and older","Rural Area","","","",""
"4 on scale 1-7","2011","16-34 y.","Urban Area","","","",""
"4 on scale 1-7","2011","16-34 y.","Rural Area","","","",""
"4 on scale 1-7","2011","35-65 y.","Urban Area","","","",""
"4 on scale 1-7","2011","35-65 y.","Rural Area","","","",""
"4 on scale 1-7","2011","66 and older","Urban Area","","","",""
"4 on scale 1-7","2011","66 and older","Rural Area","","","",""
"5 on scale 1-7","2011","16-34 y.","Urban Area","","","",""
"5 on scale 1-7","2011","16-34 y.","Rural Area","","","",""
"5 on scale 1-7","2011","35-65 y.","Urban Area","","","",""
"5 on scale 1-7","2011","35-65 y.","Rural Area","","","",""
"5 on scale 1-7","2011","66 and older","Urban Area","","","",""
"5 on scale 1-7","2011","66 and older","Rural Area","","","",""
"6 on scale 1-7","2011","16-34 y.","Urban Area","","","",""
"6 on scale 1-7","2011","16-34 y.","Rural Area","","","",""
"6 on scale 1-7","2011","35-65 y.","Urban Area","","","",""
"6 on scale 1-7","2011","35-65 y.","Rural Area","","","",""
"6 on scale 1-7","2011","66 and older","Urban Area","","","",""
"6 on scale 1-7","2011","66 and older","Rural Area","","","",""
"7 Strongly agree","2011","16-34 y.","Urban Area","","","",""
"7 Strongly agree","2011","16-34 y.","Rural Area","","","",""
"7 Strongly agree","2011","35-65 y.","Urban Area","","","",""
"7 Strongly agree","2011","35-65 y.","Rural Area","","","",""
"7 Strongly agree","2011","66 and older","Urban Area","","","",""
"7 Strongly agree","2011","66 and older","Rural Area","","","",""
"1 Strongly disagree","2012","16-34 y.","Urban Area","7","","",""
"1 Strongly disagree","2012","16-34 y.","Rural Area","2","","",""
"1 Strongly disagree","2012","35-65 y.","Urban Area","17","","",""
"1 Strongly disagree","2012","35-65 y.","Rural Area","8","","",""
"1 Strongly disagree","2012","66 and older","Urban Area","1","","",""
"1 Strongly disagree","2012","66 and older","Rural Area","","","",""
"2 on scale 1-7 ","2012","16-34 y.","Urban Area","18","","",""
"2 on scale 1-7 ","2012","16-34 y.","Rural Area","8","","",""
"2 on scale 1-7 ","2012","35-65 y.","Urban Area","36","0.0123991220757024","0.00851309996678341","0.0162851441846215"
"2 on scale 1-7 ","2012","35-65 y.","Rural Area","25","","",""
"2 on scale 1-7 ","2012","66 and older","Urban Area","","","",""
"2 on scale 1-7 ","2012","66 and older","Rural Area","","","",""
"3 on scale 1-7 ","2012","16-34 y.","Urban Area","47","0.0285965183745196","0.0196019132578146","0.0375911234912246"
"3 on scale 1-7 ","2012","16-34 y.","Rural Area","41","0.0438984239872486","0.030370329802349","0.0574265181721483"
"3 on scale 1-7 ","2012","35-65 y.","Urban Area","116","0.0384965170127102","0.0317402747245649","0.0452527593008556"
"3 on scale 1-7 ","2012","35-65 y.","Rural Area","71","0.0358257282749099","0.02721103901132","0.0444404175384999"
"3 on scale 1-7 ","2012","66 and older","Urban Area","","","",""
"3 on scale 1-7 ","2012","66 and older","Rural Area","2","","",""
"4 on scale 1-7","2012","16-34 y.","Urban Area","125","0.0964157302276865","0.0804868967699181","0.112344563685455"
"4 on scale 1-7","2012","16-34 y.","Rural Area","87","0.0946956304602595","0.0753615992647124","0.114029661655807"
"4 on scale 1-7","2012","35-65 y.","Urban Area","308","0.0993035455315708","0.0888010943976793","0.109805996665462"
"4 on scale 1-7","2012","35-65 y.","Rural Area","189","0.11192279692579","0.0973094743182008","0.126536119533379"
"4 on scale 1-7","2012","66 and older","Urban Area","1","","",""
"4 on scale 1-7","2012","66 and older","Rural Area","","","",""
"5 on scale 1-7","2012","16-34 y.","Urban Area","275","0.218664319305953","0.196357713985635","0.240970924626271"
"5 on scale 1-7","2012","16-34 y.","Rural Area","186","0.212271112020482","0.185269234030184","0.239272990010781"
"5 on scale 1-7","2012","35-65 y.","Urban Area","661","0.212043019465904","0.19768870986349","0.226397329068318"
"5 on scale 1-7","2012","35-65 y.","Rural Area","374","0.210932393862199","0.192022326244363","0.229842461480034"
"5 on scale 1-7","2012","66 and older","Urban Area","4","","",""
"5 on scale 1-7","2012","66 and older","Rural Area","4","","",""
"6 on scale 1-7","2012","16-34 y.","Urban Area","398","0.291479663245375","0.266954834524805","0.316004491965945"
"6 on scale 1-7","2012","16-34 y.","Rural Area","272","0.312745125179952","0.282131530645606","0.343358719714297"
"6 on scale 1-7","2012","35-65 y.","Urban Area","900","0.278740166871507","0.262994367376097","0.294485966366918"
"6 on scale 1-7","2012","35-65 y.","Rural Area","535","0.289566521989821","0.26854325440644","0.310589789573201"
"6 on scale 1-7","2012","66 and older","Urban Area","3","","",""
"6 on scale 1-7","2012","66 and older","Rural Area","4","","",""
"7 Strongly agree","2012","16-34 y.","Urban Area","449","0.347637591139067","0.321937567484311","0.373337614793823"
"7 Strongly agree","2012","16-34 y.","Rural Area","285","0.328292623596473","0.297284123619429","0.359301123573518"
"7 Strongly agree","2012","35-65 y.","Urban Area","1077","0.353960779567504","0.337167864975412","0.370753694159595"
"7 Strongly agree","2012","35-65 y.","Rural Area","586","0.334256029431579","0.312390621724513","0.356121437138645"
"7 Strongly agree","2012","66 and older","Urban Area","4","","",""
"7 Strongly agree","2012","66 and older","Rural Area","1","","",""
"1 Strongly disagree","2013","16-34 y.","Urban Area","4","","",""
"1 Strongly disagree","2013","16-34 y.","Rural Area","4","","",""
"1 Strongly disagree","2013","35-65 y.","Urban Area","29","","",""
"1 Strongly disagree","2013","35-65 y.","Rural Area","22","","",""
"1 Strongly disagree","2013","66 and older","Urban Area","18","","",""
"1 Strongly disagree","2013","66 and older","Rural Area","7","","",""
"2 on scale 1-7 ","2013","16-34 y.","Urban Area","56","0.0243052251315619","0.0183328860324065","0.0302775642307172"
"2 on scale 1-7 ","2013","16-34 y.","Rural Area","19","","",""
"2 on scale 1-7 ","2013","35-65 y.","Urban Area","131","0.0206630502487589","0.0171860406412912","0.0241400598562266"
"2 on scale 1-7 ","2013","35-65 y.","Rural Area","69","0.0217122345220975","0.0170747230226327","0.0263497460215624"
"2 on scale 1-7 ","2013","66 and older","Urban Area","54","0.0146928038348715","0.0105472553196758","0.0188383523500673"
"2 on scale 1-7 ","2013","66 and older","Rural Area","28","","",""
"3 on scale 1-7 ","2013","16-34 y.","Urban Area","131","0.0535385544999716","0.044808389961197","0.0622687190387463"
"3 on scale 1-7 ","2013","16-34 y.","Rural Area","65","0.0556267052986142","0.0423335353595268","0.0689198752377017"
"3 on scale 1-7 ","2013","35-65 y.","Urban Area","336","0.0570900336203304","0.0514190568668546","0.0627610103738061"
"3 on scale 1-7 ","2013","35-65 y.","Rural Area","211","0.0523092263311885","0.0452245191941422","0.0593939334682347"
"3 on scale 1-7 ","2013","66 and older","Urban Area","150","0.0516515338590794","0.0440260146557504","0.0592770530624085"
"3 on scale 1-7 ","2013","66 and older","Rural Area","78","0.0547690362501405","0.0439817158292874","0.0655563566709936"
"4 on scale 1-7","2013","16-34 y.","Urban Area","325","0.138134634387074","0.124753015705055","0.151516253069093"
"4 on scale 1-7","2013","16-34 y.","Rural Area","134","0.124445004190763","0.105300439861688","0.143589568519838"
"4 on scale 1-7","2013","35-65 y.","Urban Area","806","0.133936893275845","0.125612214500407","0.142261572051283"
