"plh0213","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2005","(Married) couple without C. ","direct migration background","147","0.214057895571353","0.183694524615091","0.244421266527614"
"5 on scale 1-7","2005","(Married) couple without C. ","indirect migration background","29","","",""
"5 on scale 1-7","2005","Single parent ","no migration background","169","0.191343336061298","0.165658638796622","0.217028033325974"
"5 on scale 1-7","2005","Single parent ","direct migration background","30","0.267140712400605","0.189574350451525","0.344707074349684"
"5 on scale 1-7","2005","Single parent ","indirect migration background","22","","",""
"5 on scale 1-7","2005","Couple + C. LE 16 ","no migration background","723","0.245965881709206","0.230562951121195","0.261368812297216"
"5 on scale 1-7","2005","Couple + C. LE 16 ","direct migration background","119","0.246888202371974","0.210143041824437","0.28363336291951"
"5 on scale 1-7","2005","Couple + C. LE 16 ","indirect migration background","40","0.186460001202194","0.128919445249942","0.244000557154445"
"5 on scale 1-7","2005","Couple + C. GT 16 ","no migration background","753","0.250111468185589","0.234706444650311","0.265516491720867"
"5 on scale 1-7","2005","Couple + C. GT 16 ","direct migration background","87","0.232332644541908","0.191151438355004","0.273513850728813"
"5 on scale 1-7","2005","Couple + C. GT 16 ","indirect migration background","39","0.199803709325366","0.145333009060808","0.254274409589924"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","no migration background","289","0.199538340833246","0.177763028220221","0.221313653446271"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","direct migration background","62","0.209161961621991","0.161777058019263","0.256546865224719"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","indirect migration background","38","0.263233524942978","0.186641816266565","0.339825233619391"
"6 on scale 1-7","2005","1-pers.-HH","no migration background","715","0.260738929050878","0.244032588760437","0.27744526934132"
"6 on scale 1-7","2005","1-pers.-HH","direct migration background","50","0.232252112079979","0.175410117116951","0.289094107043008"
"6 on scale 1-7","2005","1-pers.-HH","indirect migration background","29","","",""
"6 on scale 1-7","2005","(Married) couple without C. ","no migration background","1661","0.268899193332068","0.257867032632677","0.279931354031459"
"6 on scale 1-7","2005","(Married) couple without C. ","direct migration background","167","0.229880380773077","0.198733172300997","0.261027589245157"
"6 on scale 1-7","2005","(Married) couple without C. ","indirect migration background","31","0.323334828919917","0.2378454175712","0.408824240268634"
"6 on scale 1-7","2005","Single parent ","no migration background","266","0.293369480678324","0.263639860764534","0.323099100592114"
"6 on scale 1-7","2005","Single parent ","direct migration background","34","0.282672076303157","0.203732751474797","0.361611401131518"
"6 on scale 1-7","2005","Single parent ","indirect migration background","21","","",""
"6 on scale 1-7","2005","Couple + C. LE 16 ","no migration background","892","0.286334559606115","0.270166621326339","0.302502497885891"
"6 on scale 1-7","2005","Couple + C. LE 16 ","direct migration background","125","0.248246230447894","0.211433384491019","0.285059076404769"
"6 on scale 1-7","2005","Couple + C. LE 16 ","indirect migration background","46","0.306734846885736","0.238607260795449","0.374862432976023"
"6 on scale 1-7","2005","Couple + C. GT 16 ","no migration background","885","0.28131630522982","0.265322067172502","0.297310543287139"
"6 on scale 1-7","2005","Couple + C. GT 16 ","direct migration background","94","0.23120427370804","0.190093010869032","0.272315536547048"
"6 on scale 1-7","2005","Couple + C. GT 16 ","indirect migration background","60","0.260833522154287","0.201017744587389","0.320649299721184"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","no migration background","373","0.258615461790324","0.234757685703004","0.282473237877644"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","direct migration background","83","0.309329655316835","0.255477752096356","0.363181558537313"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","indirect migration background","30","0.213644491019331","0.142358934125666","0.284930047912996"
"7 Strongly agree","2005","1-pers.-HH","no migration background","826","0.302326261726254","0.284850199159931","0.319802324292577"
"7 Strongly agree","2005","1-pers.-HH","direct migration background","60","0.302875741441376","0.241021782246291","0.364729700636462"
"7 Strongly agree","2005","1-pers.-HH","indirect migration background","37","0.448868529762605","0.348321013179426","0.549416046345783"
"7 Strongly agree","2005","(Married) couple without C. ","no migration background","1713","0.27145217657234","0.260387138953569","0.28251721419111"
"7 Strongly agree","2005","(Married) couple without C. ","direct migration background","176","0.271144526307516","0.238235865250054","0.304053187364978"
"7 Strongly agree","2005","(Married) couple without C. ","indirect migration background","34","0.240934425708007","0.162773760363493","0.319095091052521"
"7 Strongly agree","2005","Single parent ","no migration background","289","0.315737981104394","0.285387867112587","0.3460880950962"
"7 Strongly agree","2005","Single parent ","direct migration background","29","","",""
"7 Strongly agree","2005","Single parent ","indirect migration background","27","","",""
"7 Strongly agree","2005","Couple + C. LE 16 ","no migration background","789","0.253798431229569","0.238233651806075","0.269363210653062"
"7 Strongly agree","2005","Couple + C. LE 16 ","direct migration background","150","0.273338789455776","0.235360370824081","0.311317208087472"
"7 Strongly agree","2005","Couple + C. LE 16 ","indirect migration background","66","0.412290798512821","0.339567289936129","0.485014307089514"
"7 Strongly agree","2005","Couple + C. GT 16 ","no migration background","749","0.241051884460432","0.225837355318691","0.256266413602172"
"7 Strongly agree","2005","Couple + C. GT 16 ","direct migration background","109","0.287917319074058","0.243764695480524","0.332069942667592"
"7 Strongly agree","2005","Couple + C. GT 16 ","indirect migration background","73","0.368144840834568","0.30244246932614","0.433847212342995"
"7 Strongly agree","2005","Couple + C. LE and GT 16","no migration background","375","0.32325935873194","0.297775356428205","0.348743361035675"
"7 Strongly agree","2005","Couple + C. LE and GT 16","direct migration background","65","0.247163382035138","0.196906295851265","0.297420468219011"
"7 Strongly agree","2005","Couple + C. LE and GT 16","indirect migration background","28","","",""
"1 Strongly disagree","2006","1-pers.-HH","no migration background","","","",""
"1 Strongly disagree","2006","1-pers.-HH","direct migration background","","","",""
"1 Strongly disagree","2006","1-pers.-HH","indirect migration background","","","",""
"1 Strongly disagree","2006","(Married) couple without C. ","no migration background","","","",""
"1 Strongly disagree","2006","(Married) couple without C. ","direct migration background","","","",""
"1 Strongly disagree","2006","(Married) couple without C. ","indirect migration background","","","",""
"1 Strongly disagree","2006","Single parent ","no migration background","","","",""
"1 Strongly disagree","2006","Single parent ","direct migration background","","","",""
"1 Strongly disagree","2006","Single parent ","indirect migration background","","","",""
"1 Strongly disagree","2006","Couple + C. LE 16 ","no migration background","","","",""
"1 Strongly disagree","2006","Couple + C. LE 16 ","direct migration background","","","",""
"1 Strongly disagree","2006","Couple + C. LE 16 ","indirect migration background","","","",""
"1 Strongly disagree","2006","Couple + C. GT 16 ","no migration background","","","",""
"1 Strongly disagree","2006","Couple + C. GT 16 ","direct migration background","","","",""
"1 Strongly disagree","2006","Couple + C. GT 16 ","indirect migration background","","","",""
"1 Strongly disagree","2006","Couple + C. LE and GT 16","no migration background","","","",""
"1 Strongly disagree","2006","Couple + C. LE and GT 16","direct migration background","","","",""
"1 Strongly disagree","2006","Couple + C. LE and GT 16","indirect migration background","","","",""
"2 on scale 1-7 ","2006","1-pers.-HH","no migration background","","","",""
"2 on scale 1-7 ","2006","1-pers.-HH","direct migration background","","","",""
"2 on scale 1-7 ","2006","1-pers.-HH","indirect migration background","","","",""
"2 on scale 1-7 ","2006","(Married) couple without C. ","no migration background","","","",""
"2 on scale 1-7 ","2006","(Married) couple without C. ","direct migration background","","","",""
"2 on scale 1-7 ","2006","(Married) couple without C. ","indirect migration background","","","",""
"2 on scale 1-7 ","2006","Single parent ","no migration background","","","",""
"2 on scale 1-7 ","2006","Single parent ","direct migration background","","","",""
"2 on scale 1-7 ","2006","Single parent ","indirect migration background","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE 16 ","no migration background","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE 16 ","direct migration background","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE 16 ","indirect migration background","","","",""
"2 on scale 1-7 ","2006","Couple + C. GT 16 ","no migration background","","","",""
"2 on scale 1-7 ","2006","Couple + C. GT 16 ","direct migration background","","","",""
"2 on scale 1-7 ","2006","Couple + C. GT 16 ","indirect migration background","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE and GT 16","no migration background","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE and GT 16","direct migration background","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE and GT 16","indirect migration background","","","",""
"3 on scale 1-7 ","2006","1-pers.-HH","no migration background","","","",""
"3 on scale 1-7 ","2006","1-pers.-HH","direct migration background","","","",""
"3 on scale 1-7 ","2006","1-pers.-HH","indirect migration background","","","",""
"3 on scale 1-7 ","2006","(Married) couple without C. ","no migration background","","","",""
"3 on scale 1-7 ","2006","(Married) couple without C. ","direct migration background","","","",""
"3 on scale 1-7 ","2006","(Married) couple without C. ","indirect migration background","","","",""
"3 on scale 1-7 ","2006","Single parent ","no migration background","","","",""
"3 on scale 1-7 ","2006","Single parent ","direct migration background","","","",""
"3 on scale 1-7 ","2006","Single parent ","indirect migration background","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE 16 ","no migration background","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE 16 ","direct migration background","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE 16 ","indirect migration background","","","",""
"3 on scale 1-7 ","2006","Couple + C. GT 16 ","no migration background","","","",""
"3 on scale 1-7 ","2006","Couple + C. GT 16 ","direct migration background","","","",""
"3 on scale 1-7 ","2006","Couple + C. GT 16 ","indirect migration background","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE and GT 16","no migration background","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE and GT 16","direct migration background","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE and GT 16","indirect migration background","","","",""
"4 on scale 1-7","2006","1-pers.-HH","no migration background","","","",""
"4 on scale 1-7","2006","1-pers.-HH","direct migration background","","","",""
"4 on scale 1-7","2006","1-pers.-HH","indirect migration background","","","",""
"4 on scale 1-7","2006","(Married) couple without C. ","no migration background","","","",""
"4 on scale 1-7","2006","(Married) couple without C. ","direct migration background","","","",""
"4 on scale 1-7","2006","(Married) couple without C. ","indirect migration background","","","",""
"4 on scale 1-7","2006","Single parent ","no migration background","","","",""
"4 on scale 1-7","2006","Single parent ","direct migration background","","","",""
"4 on scale 1-7","2006","Single parent ","indirect migration background","","","",""
"4 on scale 1-7","2006","Couple + C. LE 16 ","no migration background","","","",""
"4 on scale 1-7","2006","Couple + C. LE 16 ","direct migration background","","","",""
"4 on scale 1-7","2006","Couple + C. LE 16 ","indirect migration background","","","",""
"4 on scale 1-7","2006","Couple + C. GT 16 ","no migration background","","","",""
"4 on scale 1-7","2006","Couple + C. GT 16 ","direct migration background","","","",""
"4 on scale 1-7","2006","Couple + C. GT 16 ","indirect migration background","","","",""
"4 on scale 1-7","2006","Couple + C. LE and GT 16","no migration background","","","",""
"4 on scale 1-7","2006","Couple + C. LE and GT 16","direct migration background","","","",""
"4 on scale 1-7","2006","Couple + C. LE and GT 16","indirect migration background","","","",""
"5 on scale 1-7","2006","1-pers.-HH","no migration background","","","",""
"5 on scale 1-7","2006","1-pers.-HH","direct migration background","","","",""
"5 on scale 1-7","2006","1-pers.-HH","indirect migration background","","","",""
"5 on scale 1-7","2006","(Married) couple without C. ","no migration background","","","",""
"5 on scale 1-7","2006","(Married) couple without C. ","direct migration background","","","",""
"5 on scale 1-7","2006","(Married) couple without C. ","indirect migration background","","","",""
"5 on scale 1-7","2006","Single parent ","no migration background","","","",""
"5 on scale 1-7","2006","Single parent ","direct migration background","","","",""
"5 on scale 1-7","2006","Single parent ","indirect migration background","","","",""
"5 on scale 1-7","2006","Couple + C. LE 16 ","no migration background","","","",""
"5 on scale 1-7","2006","Couple + C. LE 16 ","direct migration background","","","",""
"5 on scale 1-7","2006","Couple + C. LE 16 ","indirect migration background","","","",""
"5 on scale 1-7","2006","Couple + C. GT 16 ","no migration background","","","",""
"5 on scale 1-7","2006","Couple + C. GT 16 ","direct migration background","","","",""
"5 on scale 1-7","2006","Couple + C. GT 16 ","indirect migration background","","","",""
"5 on scale 1-7","2006","Couple + C. LE and GT 16","no migration background","","","",""
"5 on scale 1-7","2006","Couple + C. LE and GT 16","direct migration background","","","",""
"5 on scale 1-7","2006","Couple + C. LE and GT 16","indirect migration background","","","",""
"6 on scale 1-7","2006","1-pers.-HH","no migration background","","","",""
"6 on scale 1-7","2006","1-pers.-HH","direct migration background","","","",""
"6 on scale 1-7","2006","1-pers.-HH","indirect migration background","","","",""
"6 on scale 1-7","2006","(Married) couple without C. ","no migration background","","","",""
"6 on scale 1-7","2006","(Married) couple without C. ","direct migration background","","","",""
"6 on scale 1-7","2006","(Married) couple without C. ","indirect migration background","","","",""
"6 on scale 1-7","2006","Single parent ","no migration background","","","",""
"6 on scale 1-7","2006","Single parent ","direct migration background","","","",""
"6 on scale 1-7","2006","Single parent ","indirect migration background","","","",""
"6 on scale 1-7","2006","Couple + C. LE 16 ","no migration background","","","",""
"6 on scale 1-7","2006","Couple + C. LE 16 ","direct migration background","","","",""
"6 on scale 1-7","2006","Couple + C. LE 16 ","indirect migration background","","","",""
"6 on scale 1-7","2006","Couple + C. GT 16 ","no migration background","","","",""
"6 on scale 1-7","2006","Couple + C. GT 16 ","direct migration background","","","",""
"6 on scale 1-7","2006","Couple + C. GT 16 ","indirect migration background","","","",""
"6 on scale 1-7","2006","Couple + C. LE and GT 16","no migration background","","","",""
"6 on scale 1-7","2006","Couple + C. LE and GT 16","direct migration background","","","",""
"6 on scale 1-7","2006","Couple + C. LE and GT 16","indirect migration background","","","",""
"7 Strongly agree","2006","1-pers.-HH","no migration background","","","",""
"7 Strongly agree","2006","1-pers.-HH","direct migration background","","","",""
"7 Strongly agree","2006","1-pers.-HH","indirect migration background","","","",""
"7 Strongly agree","2006","(Married) couple without C. ","no migration background","","","",""
"7 Strongly agree","2006","(Married) couple without C. ","direct migration background","","","",""
"7 Strongly agree","2006","(Married) couple without C. ","indirect migration background","","","",""
"7 Strongly agree","2006","Single parent ","no migration background","","","",""
"7 Strongly agree","2006","Single parent ","direct migration background","","","",""
"7 Strongly agree","2006","Single parent ","indirect migration background","","","",""
"7 Strongly agree","2006","Couple + C. LE 16 ","no migration background","","","",""
"7 Strongly agree","2006","Couple + C. LE 16 ","direct migration background","","","",""
"7 Strongly agree","2006","Couple + C. LE 16 ","indirect migration background","","","",""
"7 Strongly agree","2006","Couple + C. GT 16 ","no migration background","","","",""
"7 Strongly agree","2006","Couple + C. GT 16 ","direct migration background","","","",""
"7 Strongly agree","2006","Couple + C. GT 16 ","indirect migration background","","","",""
"7 Strongly agree","2006","Couple + C. LE and GT 16","no migration background","","","",""
"7 Strongly agree","2006","Couple + C. LE and GT 16","direct migration background","","","",""
"7 Strongly agree","2006","Couple + C. LE and GT 16","indirect migration background","","","",""
"1 Strongly disagree","2007","1-pers.-HH","no migration background","","","",""
"1 Strongly disagree","2007","1-pers.-HH","direct migration background","","","",""
"1 Strongly disagree","2007","1-pers.-HH","indirect migration background","","","",""
"1 Strongly disagree","2007","(Married) couple without C. ","no migration background","","","",""
"1 Strongly disagree","2007","(Married) couple without C. ","direct migration background","","","",""
"1 Strongly disagree","2007","(Married) couple without C. ","indirect migration background","","","",""
"1 Strongly disagree","2007","Single parent ","no migration background","","","",""
"1 Strongly disagree","2007","Single parent ","direct migration background","","","",""
"1 Strongly disagree","2007","Single parent ","indirect migration background","","","",""
"1 Strongly disagree","2007","Couple + C. LE 16 ","no migration background","","","",""
"1 Strongly disagree","2007","Couple + C. LE 16 ","direct migration background","","","",""
"1 Strongly disagree","2007","Couple + C. LE 16 ","indirect migration background","","","",""
"1 Strongly disagree","2007","Couple + C. GT 16 ","no migration background","","","",""
"1 Strongly disagree","2007","Couple + C. GT 16 ","direct migration background","","","",""
"1 Strongly disagree","2007","Couple + C. GT 16 ","indirect migration background","","","",""
"1 Strongly disagree","2007","Couple + C. LE and GT 16","no migration background","","","",""
"1 Strongly disagree","2007","Couple + C. LE and GT 16","direct migration background","","","",""
"1 Strongly disagree","2007","Couple + C. LE and GT 16","indirect migration background","","","",""
"2 on scale 1-7 ","2007","1-pers.-HH","no migration background","","","",""
"2 on scale 1-7 ","2007","1-pers.-HH","direct migration background","","","",""
"2 on scale 1-7 ","2007","1-pers.-HH","indirect migration background","","","",""
"2 on scale 1-7 ","2007","(Married) couple without C. ","no migration background","","","",""
"2 on scale 1-7 ","2007","(Married) couple without C. ","direct migration background","","","",""
"2 on scale 1-7 ","2007","(Married) couple without C. ","indirect migration background","","","",""
"2 on scale 1-7 ","2007","Single parent ","no migration background","","","",""
"2 on scale 1-7 ","2007","Single parent ","direct migration background","","","",""
"2 on scale 1-7 ","2007","Single parent ","indirect migration background","","","",""
"2 on scale 1-7 ","2007","Couple + C. LE 16 ","no migration background","","","",""
"2 on scale 1-7 ","2007","Couple + C. LE 16 ","direct migration background","","","",""
"2 on scale 1-7 ","2007","Couple + C. LE 16 ","indirect migration background","","","",""
"2 on scale 1-7 ","2007","Couple + C. GT 16 ","no migration background","","","",""
"2 on scale 1-7 ","2007","Couple + C. GT 16 ","direct migration background","","","",""
"2 on scale 1-7 ","2007","Couple + C. GT 16 ","indirect migration background","","","",""
"2 on scale 1-7 ","2007","Couple + C. LE and GT 16","no migration background","","","",""
"2 on scale 1-7 ","2007","Couple + C. LE and GT 16","direct migration background","","","",""
"2 on scale 1-7 ","2007","Couple + C. LE and GT 16","indirect migration background","","","",""
"3 on scale 1-7 ","2007","1-pers.-HH","no migration background","","","",""
"3 on scale 1-7 ","2007","1-pers.-HH","direct migration background","","","",""
"3 on scale 1-7 ","2007","1-pers.-HH","indirect migration background","","","",""
"3 on scale 1-7 ","2007","(Married) couple without C. ","no migration background","","","",""
"3 on scale 1-7 ","2007","(Married) couple without C. ","direct migration background","","","",""
"3 on scale 1-7 ","2007","(Married) couple without C. ","indirect migration background","","","",""
"3 on scale 1-7 ","2007","Single parent ","no migration background","","","",""
"3 on scale 1-7 ","2007","Single parent ","direct migration background","","","",""
"3 on scale 1-7 ","2007","Single parent ","indirect migration background","","","",""
"3 on scale 1-7 ","2007","Couple + C. LE 16 ","no migration background","","","",""
"3 on scale 1-7 ","2007","Couple + C. LE 16 ","direct migration background","","","",""
"3 on scale 1-7 ","2007","Couple + C. LE 16 ","indirect migration background","","","",""
"3 on scale 1-7 ","2007","Couple + C. GT 16 ","no migration background","","","",""
"3 on scale 1-7 ","2007","Couple + C. GT 16 ","direct migration background","","","",""
"3 on scale 1-7 ","2007","Couple + C. GT 16 ","indirect migration background","","","",""
"3 on scale 1-7 ","2007","Couple + C. LE and GT 16","no migration background","","","",""
"3 on scale 1-7 ","2007","Couple + C. LE and GT 16","direct migration background","","","",""
"3 on scale 1-7 ","2007","Couple + C. LE and GT 16","indirect migration background","","","",""
"4 on scale 1-7","2007","1-pers.-HH","no migration background","","","",""
"4 on scale 1-7","2007","1-pers.-HH","direct migration background","","","",""
"4 on scale 1-7","2007","1-pers.-HH","indirect migration background","","","",""
"4 on scale 1-7","2007","(Married) couple without C. ","no migration background","","","",""
"4 on scale 1-7","2007","(Married) couple without C. ","direct migration background","","","",""
"4 on scale 1-7","2007","(Married) couple without C. ","indirect migration background","","","",""
"4 on scale 1-7","2007","Single parent ","no migration background","","","",""
"4 on scale 1-7","2007","Single parent ","direct migration background","","","",""
"4 on scale 1-7","2007","Single parent ","indirect migration background","","","",""
"4 on scale 1-7","2007","Couple + C. LE 16 ","no migration background","","","",""
"4 on scale 1-7","2007","Couple + C. LE 16 ","direct migration background","","","",""
"4 on scale 1-7","2007","Couple + C. LE 16 ","indirect migration background","","","",""
"4 on scale 1-7","2007","Couple + C. GT 16 ","no migration background","","","",""
"4 on scale 1-7","2007","Couple + C. GT 16 ","direct migration background","","","",""
"4 on scale 1-7","2007","Couple + C. GT 16 ","indirect migration background","","","",""
"4 on scale 1-7","2007","Couple + C. LE and GT 16","no migration background","","","",""
"4 on scale 1-7","2007","Couple + C. LE and GT 16","direct migration background","","","",""
"4 on scale 1-7","2007","Couple + C. LE and GT 16","indirect migration background","","","",""
"5 on scale 1-7","2007","1-pers.-HH","no migration background","","","",""
"5 on scale 1-7","2007","1-pers.-HH","direct migration background","","","",""
"5 on scale 1-7","2007","1-pers.-HH","indirect migration background","","","",""
"5 on scale 1-7","2007","(Married) couple without C. ","no migration background","","","",""
"5 on scale 1-7","2007","(Married) couple without C. ","direct migration background","","","",""
"5 on scale 1-7","2007","(Married) couple without C. ","indirect migration background","","","",""
"5 on scale 1-7","2007","Single parent ","no migration background","","","",""
"5 on scale 1-7","2007","Single parent ","direct migration background","","","",""
"5 on scale 1-7","2007","Single parent ","indirect migration background","","","",""
"5 on scale 1-7","2007","Couple + C. LE 16 ","no migration background","","","",""
"5 on scale 1-7","2007","Couple + C. LE 16 ","direct migration background","","","",""
"5 on scale 1-7","2007","Couple + C. LE 16 ","indirect migration background","","","",""
