"plh0213","year","migback","sampreg","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2007","indirect migration background","East Germany","","","","","1"
"2 on scale 1-7 ","2007","indirect migration background","East Germany","","","","","2"
"2 on scale 1-7 ","2007","indirect migration background","West Germany","","","","","2"
"2 on scale 1-7 ","2007","direct migration background","West Germany","","","","","2"
"2 on scale 1-7 ","2007","no migration background","West Germany","","","","","2"
"2 on scale 1-7 ","2007","no migration background","East Germany","","","","","2"
"2 on scale 1-7 ","2007","direct migration background","East Germany","","","","","2"
"3 on scale 1-7 ","2007","direct migration background","West Germany","","","","","3"
"3 on scale 1-7 ","2007","no migration background","East Germany","","","","","3"
"3 on scale 1-7 ","2007","indirect migration background","East Germany","","","","","3"
"3 on scale 1-7 ","2007","no migration background","West Germany","","","","","3"
"3 on scale 1-7 ","2007","direct migration background","East Germany","","","","","3"
"3 on scale 1-7 ","2007","indirect migration background","West Germany","","","","","3"
"4 on scale 1-7","2007","no migration background","West Germany","","","","","4"
"4 on scale 1-7","2007","no migration background","East Germany","","","","","4"
"4 on scale 1-7","2007","indirect migration background","East Germany","","","","","4"
"4 on scale 1-7","2007","indirect migration background","West Germany","","","","","4"
"4 on scale 1-7","2007","direct migration background","West Germany","","","","","4"
"4 on scale 1-7","2007","direct migration background","East Germany","","","","","4"
"5 on scale 1-7","2007","indirect migration background","East Germany","","","","","5"
"5 on scale 1-7","2007","indirect migration background","West Germany","","","","","5"
"5 on scale 1-7","2007","direct migration background","West Germany","","","","","5"
"5 on scale 1-7","2007","direct migration background","East Germany","","","","","5"
"5 on scale 1-7","2007","no migration background","West Germany","","","","","5"
"5 on scale 1-7","2007","no migration background","East Germany","","","","","5"
"6 on scale 1-7","2007","indirect migration background","East Germany","","","","","6"
"6 on scale 1-7","2007","indirect migration background","West Germany","","","","","6"
"6 on scale 1-7","2007","direct migration background","East Germany","","","","","6"
"6 on scale 1-7","2007","no migration background","West Germany","","","","","6"
"6 on scale 1-7","2007","direct migration background","West Germany","","","","","6"
"6 on scale 1-7","2007","no migration background","East Germany","","","","","6"
"7 Strongly agree","2007","indirect migration background","East Germany","","","","","7"
"7 Strongly agree","2007","no migration background","West Germany","","","","","7"
"7 Strongly agree","2007","no migration background","East Germany","","","","","7"
"7 Strongly agree","2007","direct migration background","West Germany","","","","","7"
"7 Strongly agree","2007","direct migration background","East Germany","","","","","7"
"7 Strongly agree","2007","indirect migration background","West Germany","","","","","7"
"1 Strongly disagree","2008","no migration background","East Germany","","","","","1"
"1 Strongly disagree","2008","direct migration background","West Germany","","","","","1"
"1 Strongly disagree","2008","direct migration background","East Germany","","","","","1"
"1 Strongly disagree","2008","indirect migration background","West Germany","","","","","1"
"1 Strongly disagree","2008","indirect migration background","East Germany","","","","","1"
"1 Strongly disagree","2008","no migration background","West Germany","","","","","1"
"2 on scale 1-7 ","2008","direct migration background","West Germany","","","","","2"
"2 on scale 1-7 ","2008","indirect migration background","East Germany","","","","","2"
"2 on scale 1-7 ","2008","no migration background","East Germany","","","","","2"
"2 on scale 1-7 ","2008","indirect migration background","West Germany","","","","","2"
"2 on scale 1-7 ","2008","direct migration background","East Germany","","","","","2"
"2 on scale 1-7 ","2008","no migration background","West Germany","","","","","2"
"3 on scale 1-7 ","2008","direct migration background","West Germany","","","","","3"
"3 on scale 1-7 ","2008","no migration background","East Germany","","","","","3"
"3 on scale 1-7 ","2008","indirect migration background","East Germany","","","","","3"
"3 on scale 1-7 ","2008","no migration background","West Germany","","","","","3"
"3 on scale 1-7 ","2008","direct migration background","East Germany","","","","","3"
"3 on scale 1-7 ","2008","indirect migration background","West Germany","","","","","3"
"4 on scale 1-7","2008","indirect migration background","East Germany","","","","","4"
"4 on scale 1-7","2008","direct migration background","West Germany","","","","","4"
"4 on scale 1-7","2008","indirect migration background","West Germany","","","","","4"
"4 on scale 1-7","2008","direct migration background","East Germany","","","","","4"
"4 on scale 1-7","2008","no migration background","East Germany","","","","","4"
"4 on scale 1-7","2008","no migration background","West Germany","","","","","4"
"5 on scale 1-7","2008","indirect migration background","East Germany","","","","","5"
"5 on scale 1-7","2008","indirect migration background","West Germany","","","","","5"
"5 on scale 1-7","2008","direct migration background","West Germany","","","","","5"
"5 on scale 1-7","2008","direct migration background","East Germany","","","","","5"
"5 on scale 1-7","2008","no migration background","East Germany","","","","","5"
"5 on scale 1-7","2008","no migration background","West Germany","","","","","5"
"6 on scale 1-7","2008","indirect migration background","East Germany","","","","","6"
"6 on scale 1-7","2008","indirect migration background","West Germany","","","","","6"
"6 on scale 1-7","2008","direct migration background","West Germany","","","","","6"
"6 on scale 1-7","2008","direct migration background","East Germany","","","","","6"
"6 on scale 1-7","2008","no migration background","East Germany","","","","","6"
"6 on scale 1-7","2008","no migration background","West Germany","","","","","6"
"7 Strongly agree","2008","indirect migration background","East Germany","","","","","7"
"7 Strongly agree","2008","no migration background","West Germany","","","","","7"
"7 Strongly agree","2008","direct migration background","West Germany","","","","","7"
"7 Strongly agree","2008","direct migration background","East Germany","","","","","7"
"7 Strongly agree","2008","indirect migration background","West Germany","","","","","7"
"7 Strongly agree","2008","no migration background","East Germany","","","","","7"
"1 Strongly disagree","2009","no migration background","East Germany","27","","","","1"
"1 Strongly disagree","2009","direct migration background","West Germany","15","","","","1"
"1 Strongly disagree","2009","direct migration background","East Germany","","","","","1"
"1 Strongly disagree","2009","indirect migration background","West Germany","3","","","","1"
"1 Strongly disagree","2009","indirect migration background","East Germany","","","","","1"
"1 Strongly disagree","2009","no migration background","West Germany","72","0.00784549628527492","0.00621278424395837","0.00947820832659147","1"
"2 on scale 1-7 ","2009","indirect migration background","East Germany","","","","","2"
"2 on scale 1-7 ","2009","direct migration background","East Germany","7","","","","2"
"2 on scale 1-7 ","2009","direct migration background","West Germany","45","0.037654259745162","0.0282441553527054","0.0470643641376186","2"
"2 on scale 1-7 ","2009","indirect migration background","West Germany","15","","","","2"
"2 on scale 1-7 ","2009","no migration background","West Germany","264","0.0278555182798871","0.0248102135263392","0.0309008230334349","2"
"2 on scale 1-7 ","2009","no migration background","East Germany","108","0.0237848132757441","0.0192956537447838","0.0282739728067044","2"
"3 on scale 1-7 ","2009","direct migration background","West Germany","120","0.078151002633227","0.0648825893299944","0.0914194159364597","3"
"3 on scale 1-7 ","2009","no migration background","East Germany","314","0.0730540153409552","0.0653876123296999","0.0807204183522105","3"
"3 on scale 1-7 ","2009","no migration background","West Germany","722","0.0657410212443849","0.0611547303799226","0.0703273121088472","3"
"3 on scale 1-7 ","2009","indirect migration background","East Germany","1","","","","3"
"3 on scale 1-7 ","2009","indirect migration background","West Germany","31","0.0461263879772151","0.0302196912541716","0.0620330847002586","3"
"3 on scale 1-7 ","2009","direct migration background","East Germany","2","","","","3"
"4 on scale 1-7","2009","indirect migration background","East Germany","2","","","","4"
"4 on scale 1-7","2009","direct migration background","West Germany","236","0.16476778496779","0.146429378682531","0.18310619125305","4"
"4 on scale 1-7","2009","indirect migration background","West Germany","61","0.0952804514087662","0.0730156538862952","0.117545248931237","4"
"4 on scale 1-7","2009","no migration background","East Germany","670","0.157132303062107","0.146410820858136","0.167853785266077","4"
"4 on scale 1-7","2009","direct migration background","East Germany","13","","","","4"
"4 on scale 1-7","2009","no migration background","West Germany","1614","0.154249590281984","0.147565491661317","0.160933688902651","4"
"5 on scale 1-7","2009","indirect migration background","East Germany","10","","","","5"
"5 on scale 1-7","2009","direct migration background","West Germany","348","0.201556543869271","0.181725647067777","0.221387440670765","5"
"5 on scale 1-7","2009","indirect migration background","West Germany","130","0.181666980323554","0.152427954683589","0.21090600596352","5"
"5 on scale 1-7","2009","no migration background","East Germany","1081","0.24393776416923","0.231285720599607","0.256589807738853","5"
"5 on scale 1-7","2009","direct migration background","East Germany","9","","","","5"
"5 on scale 1-7","2009","no migration background","West Germany","2607","0.237859333150132","0.229980037484809","0.245738628815455","5"
"6 on scale 1-7","2009","indirect migration background","East Germany","18","","","","6"
"6 on scale 1-7","2009","indirect migration background","West Germany","195","0.289934264268593","0.25552630547533","0.324342223061857","6"
"6 on scale 1-7","2009","direct migration background","West Germany","388","0.247917003593206","0.226571428391996","0.269262578794417","6"
"6 on scale 1-7","2009","direct migration background","East Germany","20","","","","6"
"6 on scale 1-7","2009","no migration background","East Germany","1173","0.251130459862655","0.238354452149921","0.263906467575388","6"
"6 on scale 1-7","2009","no migration background","West Germany","3006","0.254295351734048","0.246236700379418","0.262354003088679","6"
"7 Strongly agree","2009","indirect migration background","East Germany","10","","","","7"
"7 Strongly agree","2009","no migration background","West Germany","2932","0.252153689024288","0.244117529077877","0.2601898489707","7"
"7 Strongly agree","2009","no migration background","East Germany","1053","0.246365590048983","0.233671172743292","0.259060007354673","7"
"7 Strongly agree","2009","direct migration background","West Germany","420","0.26018507094983","0.238496818863532","0.281873323036128","7"
"7 Strongly agree","2009","direct migration background","East Germany","23","","","","7"
"7 Strongly agree","2009","indirect migration background","West Germany","233","0.358817583481807","0.322443880153093","0.395191286810521","7"
"1 Strongly disagree","2010","no migration background","East Germany","","","","","1"
"1 Strongly disagree","2010","direct migration background","West Germany","","","","","1"
"1 Strongly disagree","2010","direct migration background","East Germany","","","","","1"
"1 Strongly disagree","2010","indirect migration background","West Germany","","","","","1"
"1 Strongly disagree","2010","indirect migration background","East Germany","","","","","1"
"1 Strongly disagree","2010","no migration background","West Germany","","","","","1"
"2 on scale 1-7 ","2010","direct migration background","West Germany","","","","","2"
"2 on scale 1-7 ","2010","direct migration background","East Germany","","","","","2"
"2 on scale 1-7 ","2010","no migration background","East Germany","","","","","2"
"2 on scale 1-7 ","2010","indirect migration background","East Germany","","","","","2"
"2 on scale 1-7 ","2010","indirect migration background","West Germany","","","","","2"
"2 on scale 1-7 ","2010","no migration background","West Germany","","","","","2"
"3 on scale 1-7 ","2010","no migration background","East Germany","","","","","3"
"3 on scale 1-7 ","2010","direct migration background","West Germany","","","","","3"
"3 on scale 1-7 ","2010","no migration background","West Germany","","","","","3"
"3 on scale 1-7 ","2010","indirect migration background","East Germany","","","","","3"
"3 on scale 1-7 ","2010","indirect migration background","West Germany","","","","","3"
"3 on scale 1-7 ","2010","direct migration background","East Germany","","","","","3"
"4 on scale 1-7","2010","indirect migration background","East Germany","","","","","4"
"4 on scale 1-7","2010","indirect migration background","West Germany","","","","","4"
"4 on scale 1-7","2010","direct migration background","West Germany","","","","","4"
"4 on scale 1-7","2010","no migration background","East Germany","","","","","4"
"4 on scale 1-7","2010","direct migration background","East Germany","","","","","4"
"4 on scale 1-7","2010","no migration background","West Germany","","","","","4"
"5 on scale 1-7","2010","indirect migration background","East Germany","","","","","5"
"5 on scale 1-7","2010","direct migration background","West Germany","","","","","5"
"5 on scale 1-7","2010","indirect migration background","West Germany","","","","","5"
"5 on scale 1-7","2010","direct migration background","East Germany","","","","","5"
"5 on scale 1-7","2010","no migration background","East Germany","","","","","5"
"5 on scale 1-7","2010","no migration background","West Germany","","","","","5"
"6 on scale 1-7","2010","indirect migration background","East Germany","","","","","6"
"6 on scale 1-7","2010","direct migration background","West Germany","","","","","6"
"6 on scale 1-7","2010","indirect migration background","West Germany","","","","","6"
"6 on scale 1-7","2010","no migration background","East Germany","","","","","6"
"6 on scale 1-7","2010","direct migration background","East Germany","","","","","6"
"6 on scale 1-7","2010","no migration background","West Germany","","","","","6"
"7 Strongly agree","2010","indirect migration background","East Germany","","","","","7"
"7 Strongly agree","2010","no migration background","West Germany","","","","","7"
"7 Strongly agree","2010","no migration background","East Germany","","","","","7"
"7 Strongly agree","2010","direct migration background","West Germany","","","","","7"
"7 Strongly agree","2010","direct migration background","East Germany","","","","","7"
"7 Strongly agree","2010","indirect migration background","West Germany","","","","","7"
"1 Strongly disagree","2011","no migration background","East Germany","","","","","1"
"1 Strongly disagree","2011","direct migration background","West Germany","","","","","1"
"1 Strongly disagree","2011","direct migration background","East Germany","","","","","1"
"1 Strongly disagree","2011","indirect migration background","West Germany","","","","","1"
"1 Strongly disagree","2011","indirect migration background","East Germany","","","","","1"
"1 Strongly disagree","2011","no migration background","West Germany","","","","","1"
"2 on scale 1-7 ","2011","indirect migration background","East Germany","","","","","2"
"2 on scale 1-7 ","2011","direct migration background","West Germany","","","","","2"
"2 on scale 1-7 ","2011","direct migration background","East Germany","","","","","2"
"2 on scale 1-7 ","2011","no migration background","East Germany","","","","","2"
"2 on scale 1-7 ","2011","no migration background","West Germany","","","","","2"
"2 on scale 1-7 ","2011","indirect migration background","West Germany","","","","","2"
"3 on scale 1-7 ","2011","indirect migration background","East Germany","","","","","3"
"3 on scale 1-7 ","2011","indirect migration background","West Germany","","","","","3"
"3 on scale 1-7 ","2011","no migration background","East Germany","","","","","3"
"3 on scale 1-7 ","2011","direct migration background","West Germany","","","","","3"
"3 on scale 1-7 ","2011","direct migration background","East Germany","","","","","3"
"3 on scale 1-7 ","2011","no migration background","West Germany","","","","","3"
"4 on scale 1-7","2011","indirect migration background","West Germany","","","","","4"
"4 on scale 1-7","2011","indirect migration background","East Germany","","","","","4"
"4 on scale 1-7","2011","direct migration background","West Germany","","","","","4"
"4 on scale 1-7","2011","direct migration background","East Germany","","","","","4"
"4 on scale 1-7","2011","no migration background","East Germany","","","","","4"
"4 on scale 1-7","2011","no migration background","West Germany","","","","","4"
"5 on scale 1-7","2011","indirect migration background","East Germany","","","","","5"
"5 on scale 1-7","2011","indirect migration background","West Germany","","","","","5"
"5 on scale 1-7","2011","direct migration background","West Germany","","","","","5"
"5 on scale 1-7","2011","direct migration background","East Germany","","","","","5"
"5 on scale 1-7","2011","no migration background","East Germany","","","","","5"
"5 on scale 1-7","2011","no migration background","West Germany","","","","","5"
"6 on scale 1-7","2011","no migration background","East Germany","","","","","6"
"6 on scale 1-7","2011","indirect migration background","East Germany","","","","","6"
"6 on scale 1-7","2011","direct migration background","West Germany","","","","","6"
"6 on scale 1-7","2011","no migration background","West Germany","","","","","6"
"6 on scale 1-7","2011","direct migration background","East Germany","","","","","6"
"6 on scale 1-7","2011","indirect migration background","West Germany","","","","","6"
"7 Strongly agree","2011","no migration background","East Germany","","","","","7"
"7 Strongly agree","2011","direct migration background","West Germany","","","","","7"
"7 Strongly agree","2011","indirect migration background","East Germany","","","","","7"
"7 Strongly agree","2011","no migration background","West Germany","","","","","7"
"7 Strongly agree","2011","direct migration background","East Germany","","","","","7"
"7 Strongly agree","2011","indirect migration background","West Germany","","","","","7"
"1 Strongly disagree","2012","no migration background","East Germany","2","","","","1"
"1 Strongly disagree","2012","direct migration background","West Germany","10","","","","1"
"1 Strongly disagree","2012","indirect migration background","West Germany","1","","","","1"
"1 Strongly disagree","2012","indirect migration background","East Germany","","","","","1"
"1 Strongly disagree","2012","direct migration background","East Germany","2","","","","1"
"1 Strongly disagree","2012","no migration background","West Germany","20","","","","1"
"2 on scale 1-7 ","2012","direct migration background","West Germany","12","","","","2"
"2 on scale 1-7 ","2012","direct migration background","East Germany","2","","","","2"
"2 on scale 1-7 ","2012","indirect migration background","East Germany","","","","","2"
"2 on scale 1-7 ","2012","no migration background","East Germany","23","","","","2"
"2 on scale 1-7 ","2012","no migration background","West Germany","45","0.010687723727915","0.00761572332515063","0.0137597241306793","2"
"2 on scale 1-7 ","2012","indirect migration background","West Germany","5","","","","2"
"3 on scale 1-7 ","2012","indirect migration background","East Germany","4","","","","3"
"3 on scale 1-7 ","2012","indirect migration background","West Germany","15","","","","3"
"3 on scale 1-7 ","2012","direct migration background","West Germany","51","0.0402971265598749","0.0283048021728111","0.0522894509469386","3"
"3 on scale 1-7 ","2012","direct migration background","East Germany","2","","","","3"
"3 on scale 1-7 ","2012","no migration background","East Germany","54","0.0472568430159438","0.0354986737478319","0.0590150122840557","3"
"3 on scale 1-7 ","2012","no migration background","West Germany","151","0.0315646680086498","0.0263413329468913","0.0367880030704083","3"
"4 on scale 1-7","2012","indirect migration background","East Germany","2","","","","4"
"4 on scale 1-7","2012","indirect migration background","West Germany","45","0.105912919039884","0.0775439696662319","0.134281868413536","4"
"4 on scale 1-7","2012","direct migration background","West Germany","102","0.0915417295313858","0.0739560166393515","0.10912744242342","4"
"4 on scale 1-7","2012","direct migration background","East Germany","10","","","","4"
"4 on scale 1-7","2012","no migration background","East Germany","118","0.100402140641211","0.0837482722216455","0.117056009060776","4"
"4 on scale 1-7","2012","no migration background","West Germany","433","0.10263454922401","0.0935679708152374","0.111701127632783","4"
"5 on scale 1-7","2012","indirect migration background","East Germany","7","","","","5"
"5 on scale 1-7","2012","indirect migration background","West Germany","84","0.179342818044444","0.143975530308095","0.214710105780794","5"
"5 on scale 1-7","2012","direct migration background","West Germany","212","0.214312085576385","0.189288686739989","0.239335484412782","5"
"5 on scale 1-7","2012","direct migration background","East Germany","12","","","","5"
"5 on scale 1-7","2012","no migration background","East Germany","229","0.188410245225516","0.166741190240796","0.210079300210236","5"
"5 on scale 1-7","2012","no migration background","West Germany","960","0.222937674068311","0.210503079791223","0.235372268345399","5"
"6 on scale 1-7","2012","no migration background","East Germany","383","0.304821875109848","0.279313044481768","0.330330705737928","6"
"6 on scale 1-7","2012","indirect migration background","East Germany","7","","","","6"
"6 on scale 1-7","2012","indirect migration background","West Germany","134","0.271821456793924","0.230806743474651","0.312836170113198","6"
"6 on scale 1-7","2012","no migration background","West Germany","1293","0.293257107047941","0.27965622865259","0.306857985443291","6"
"6 on scale 1-7","2012","direct migration background","West Germany","282","0.271015252849174","0.243909965360906","0.298120540337441","6"
"6 on scale 1-7","2012","direct migration background","East Germany","13","","","","6"
"7 Strongly agree","2012","indirect migration background","East Germany","12","","","","7"
"7 Strongly agree","2012","direct migration background","West Germany","364","0.36713453600502","0.337740024409597","0.396529047600444","7"
"7 Strongly agree","2012","no migration background","West Germany","1402","0.334359554620283","0.320265411412007","0.34845369782856","7"
"7 Strongly agree","2012","no migration background","East Germany","442","0.338211331949343","0.31199492458373","0.364427739314957","7"
"7 Strongly agree","2012","direct migration background","East Germany","14","","","","7"
"7 Strongly agree","2012","indirect migration background","West Germany","168","0.391258853227967","0.346267682779957","0.436250023675976","7"
"1 Strongly disagree","2013","no migration background","East Germany","17","","","","1"
"1 Strongly disagree","2013","direct migration background","West Germany","13","","","","1"
"1 Strongly disagree","2013","indirect migration background","East Germany","","","","","1"
"1 Strongly disagree","2013","no migration background","West Germany","52","0.00498817400696948","0.00373465473753127","0.0062416932764077","1"
"1 Strongly disagree","2013","direct migration background","East Germany","1","","","","1"
"1 Strongly disagree","2013","indirect migration background","West Germany","1","","","","1"
"2 on scale 1-7 ","2013","no migration background","East Germany","74","0.0206693666175947","0.0164331125342184","0.0249056207009709","2"
"2 on scale 1-7 ","2013","direct migration background","West Germany","46","0.029640907472282","0.0213387050599453","0.0379431098846186","2"
"2 on scale 1-7 ","2013","indirect migration background","East Germany","2","","","","2"
"2 on scale 1-7 ","2013","direct migration background","East Germany","4","","","","2"
"2 on scale 1-7 ","2013","no migration background","West Germany","221","0.0184595755735474","0.0160645450828228","0.020854606064272","2"
"2 on scale 1-7 ","2013","indirect migration background","West Germany","10","","","","2"
"3 on scale 1-7 ","2013","indirect migration background","East Germany","","","","","3"
"3 on scale 1-7 ","2013","indirect migration background","West Germany","23","","","","3"
"3 on scale 1-7 ","2013","direct migration background","West Germany","97","0.0690662249614332","0.0566533156383792","0.0814791342844873","3"
"3 on scale 1-7 ","2013","direct migration background","East Germany","3","","","","3"
"3 on scale 1-7 ","2013","no migration background","East Germany","226","0.0511580225641912","0.0445979662728378","0.0577180788555447","3"
"3 on scale 1-7 ","2013","no migration background","West Germany","622","0.0540168434309585","0.0499947477428412","0.0580389391190757","3"
"4 on scale 1-7","2013","indirect migration background","East Germany","4","","","","4"
"4 on scale 1-7","2013","indirect migration background","West Germany","84","0.159560539087019","0.131811305204443","0.187309772969595","4"
"4 on scale 1-7","2013","direct migration background","West Germany","201","0.130810620863324","0.114303929207014","0.147317312519635","4"
"4 on scale 1-7","2013","direct migration background","East Germany","14","","","","4"
"4 on scale 1-7","2013","no migration background","West Germany","1517","0.128440342885973","0.122487212651779","0.134393473120168","4"
"4 on scale 1-7","2013","no migration background","East Germany","546","0.133548487001122","0.123419981581899","0.143676992420346","4"
"5 on scale 1-7","2013","indirect migration background","East Germany","7","","","","5"
"5 on scale 1-7","2013","direct migration background","West Germany","302","0.194340003490403","0.174969614909292","0.213710392071513","5"
"5 on scale 1-7","2013","direct migration background","East Germany","12","","","","5"
"5 on scale 1-7","2013","indirect migration background","West Germany","123","0.178821052994082","0.149783283101361","0.207858822886802","5"
"5 on scale 1-7","2013","no migration background","East Germany","1063","0.237888426461436","0.225210457569912","0.25056639535296","5"
