"plh0213","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2005","lower secondary degree","general elemantary","49","0.0328812088122748","0.0238387489285304","0.0419236686960193"
"2 on scale 1-7 ","2005","lower secondary degree","middle vocational","118","0.0244813548520324","0.0201649260614589","0.0287977836426059"
"2 on scale 1-7 ","2005","lower secondary degree","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","lower secondary degree","higher vocational","","","",""
"2 on scale 1-7 ","2005","lower secondary degree","higher education","","","",""
"2 on scale 1-7 ","2005","secondary school degree","in school","","","",""
"2 on scale 1-7 ","2005","secondary school degree","inadequately","","","",""
"2 on scale 1-7 ","2005","secondary school degree","general elemantary","","","",""
"2 on scale 1-7 ","2005","secondary school degree","middle vocational","61","0.0130071228676804","0.00953553702125389","0.0164787087141069"
"2 on scale 1-7 ","2005","secondary school degree","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","secondary school degree","higher vocational","","","",""
"2 on scale 1-7 ","2005","secondary school degree","higher education","","","",""
"2 on scale 1-7 ","2005","college entrance qualification","in school","","","",""
"2 on scale 1-7 ","2005","college entrance qualification","inadequately","","","",""
"2 on scale 1-7 ","2005","college entrance qualification","general elemantary","","","",""
"2 on scale 1-7 ","2005","college entrance qualification","middle vocational","","","",""
"2 on scale 1-7 ","2005","college entrance qualification","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","college entrance qualification","higher vocational","","","",""
"2 on scale 1-7 ","2005","college entrance qualification","higher education","61","0.0231991026791894","0.0179538251462406","0.0284443802121383"
"2 on scale 1-7 ","2005","Other degree","in school","","","",""
"2 on scale 1-7 ","2005","Other degree","inadequately","","","",""
"2 on scale 1-7 ","2005","Other degree","general elemantary","","","",""
"2 on scale 1-7 ","2005","Other degree","middle vocational","","","",""
"2 on scale 1-7 ","2005","Other degree","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","Other degree","higher vocational","","","",""
"2 on scale 1-7 ","2005","Other degree","higher education","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","in school","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","inadequately","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","general elemantary","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","middle vocational","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","higher vocational","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","higher education","","","",""
"3 on scale 1-7 ","2005","lower secondary degree","in school","","","",""
"3 on scale 1-7 ","2005","lower secondary degree","inadequately","","","",""
"3 on scale 1-7 ","2005","lower secondary degree","general elemantary","122","0.0721823129291227","0.05905972435266","0.0853049015055854"
"3 on scale 1-7 ","2005","lower secondary degree","middle vocational","280","0.0602848002391184","0.0536367987546149","0.0669328017236219"
"3 on scale 1-7 ","2005","lower secondary degree","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","lower secondary degree","higher vocational","","","",""
"3 on scale 1-7 ","2005","lower secondary degree","higher education","","","",""
"3 on scale 1-7 ","2005","secondary school degree","in school","","","",""
"3 on scale 1-7 ","2005","secondary school degree","inadequately","","","",""
"3 on scale 1-7 ","2005","secondary school degree","general elemantary","32","0.0578397004875771","0.0387757778456344","0.0769036231295198"
"3 on scale 1-7 ","2005","secondary school degree","middle vocational","192","0.0485166440635749","0.0419336077206696","0.0550996804064801"
"3 on scale 1-7 ","2005","secondary school degree","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","secondary school degree","higher vocational","","","",""
"3 on scale 1-7 ","2005","secondary school degree","higher education","","","",""
"3 on scale 1-7 ","2005","college entrance qualification","in school","","","",""
"3 on scale 1-7 ","2005","college entrance qualification","inadequately","","","",""
"3 on scale 1-7 ","2005","college entrance qualification","general elemantary","","","",""
"3 on scale 1-7 ","2005","college entrance qualification","middle vocational","33","0.0448397622909699","0.0298476675245492","0.0598318570573905"
"3 on scale 1-7 ","2005","college entrance qualification","vocational + Abi","52","0.0552977907667319","0.0408018047576468","0.0697937767758171"
"3 on scale 1-7 ","2005","college entrance qualification","higher vocational","","","",""
"3 on scale 1-7 ","2005","college entrance qualification","higher education","162","0.0588992659575077","0.05069569666327","0.0671028352517455"
"3 on scale 1-7 ","2005","Other degree","in school","","","",""
"3 on scale 1-7 ","2005","Other degree","inadequately","","","",""
"3 on scale 1-7 ","2005","Other degree","general elemantary","44","0.169278006855572","0.128879788079553","0.209676225631592"
"3 on scale 1-7 ","2005","Other degree","middle vocational","33","0.0809680712498058","0.0537902395192624","0.108145902980349"
"3 on scale 1-7 ","2005","Other degree","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","Other degree","higher vocational","","","",""
"3 on scale 1-7 ","2005","Other degree","higher education","","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","in school","34","0.0404287127065696","0.0252636515223715","0.0555937738907676"
"3 on scale 1-7 ","2005","no degree/no degree yet","inadequately","","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","general elemantary","","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","middle vocational","","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","higher vocational","","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","higher education","","","",""
"4 on scale 1-7","2005","lower secondary degree","in school","","","",""
"4 on scale 1-7","2005","lower secondary degree","inadequately","","","",""
"4 on scale 1-7","2005","lower secondary degree","general elemantary","221","0.155983609854081","0.137584885376448","0.174382334331713"
"4 on scale 1-7","2005","lower secondary degree","middle vocational","724","0.145121907419076","0.135283888536794","0.154959926301358"
"4 on scale 1-7","2005","lower secondary degree","vocational + Abi","","","",""
"4 on scale 1-7","2005","lower secondary degree","higher vocational","65","0.106531894581582","0.0780900194184996","0.134973769744664"
"4 on scale 1-7","2005","lower secondary degree","higher education","","","",""
"4 on scale 1-7","2005","secondary school degree","in school","","","",""
"4 on scale 1-7","2005","secondary school degree","inadequately","","","",""
"4 on scale 1-7","2005","secondary school degree","general elemantary","59","0.0751060728114064","0.0535822038076085","0.0966299418152043"
"4 on scale 1-7","2005","secondary school degree","middle vocational","470","0.126935295697366","0.116735424358159","0.137135167036573"
"4 on scale 1-7","2005","secondary school degree","vocational + Abi","","","",""
"4 on scale 1-7","2005","secondary school degree","higher vocational","78","0.119042676478816","0.094949329658476","0.143136023299155"
"4 on scale 1-7","2005","secondary school degree","higher education","59","0.0948729813352084","0.0718252422078511","0.117920720462566"
"4 on scale 1-7","2005","college entrance qualification","in school","","","",""
"4 on scale 1-7","2005","college entrance qualification","inadequately","","","",""
"4 on scale 1-7","2005","college entrance qualification","general elemantary","","","",""
"4 on scale 1-7","2005","college entrance qualification","middle vocational","84","0.118154552704421","0.0947708102418016","0.141538295167041"
"4 on scale 1-7","2005","college entrance qualification","vocational + Abi","109","0.118406092408967","0.0979148769499061","0.138897307868029"
"4 on scale 1-7","2005","college entrance qualification","higher vocational","39","0.100750519756824","0.0690805900814636","0.132420449432185"
"4 on scale 1-7","2005","college entrance qualification","higher education","392","0.122297481090494","0.110881525200341","0.133713436980647"
"4 on scale 1-7","2005","Other degree","in school","","","",""
"4 on scale 1-7","2005","Other degree","inadequately","","","",""
"4 on scale 1-7","2005","Other degree","general elemantary","74","0.190970543046445","0.148625804763647","0.233315281329242"
"4 on scale 1-7","2005","Other degree","middle vocational","63","0.139079523470588","0.104604408418123","0.173554638523053"
"4 on scale 1-7","2005","Other degree","vocational + Abi","","","",""
"4 on scale 1-7","2005","Other degree","higher vocational","","","",""
"4 on scale 1-7","2005","Other degree","higher education","","","",""
"4 on scale 1-7","2005","no degree/no degree yet","in school","77","0.109796092987939","0.0857248354579306","0.133867350517948"
"4 on scale 1-7","2005","no degree/no degree yet","inadequately","38","0.168058573485179","0.116366164234165","0.219750982736194"
"4 on scale 1-7","2005","no degree/no degree yet","general elemantary","","","",""
"4 on scale 1-7","2005","no degree/no degree yet","middle vocational","","","",""
"4 on scale 1-7","2005","no degree/no degree yet","vocational + Abi","","","",""
"4 on scale 1-7","2005","no degree/no degree yet","higher vocational","","","",""
"4 on scale 1-7","2005","no degree/no degree yet","higher education","","","",""
"5 on scale 1-7","2005","lower secondary degree","in school","","","",""
"5 on scale 1-7","2005","lower secondary degree","inadequately","","","",""
"5 on scale 1-7","2005","lower secondary degree","general elemantary","333","0.216121444098098","0.195250306820607","0.236992581375589"
"5 on scale 1-7","2005","lower secondary degree","middle vocational","1182","0.232077042743163","0.220285680396879","0.243868405089447"
"5 on scale 1-7","2005","lower secondary degree","vocational + Abi","","","",""
"5 on scale 1-7","2005","lower secondary degree","higher vocational","99","0.215307850858133","0.177414897058461","0.253200804657805"
"5 on scale 1-7","2005","lower secondary degree","higher education","54","0.330967581732667","0.262790429675677","0.399144733789657"
"5 on scale 1-7","2005","secondary school degree","in school","","","",""
"5 on scale 1-7","2005","secondary school degree","inadequately","","","",""
"5 on scale 1-7","2005","secondary school degree","general elemantary","140","0.238213093785957","0.203424536710971","0.273001650860942"
"5 on scale 1-7","2005","secondary school degree","middle vocational","942","0.23551628856919","0.222515345062449","0.248517232075931"
"5 on scale 1-7","2005","secondary school degree","vocational + Abi","","","",""
"5 on scale 1-7","2005","secondary school degree","higher vocational","172","0.253418779581951","0.221057455399031","0.285780103764871"
"5 on scale 1-7","2005","secondary school degree","higher education","158","0.263059219329098","0.228429788825357","0.297688649832838"
"5 on scale 1-7","2005","college entrance qualification","in school","","","",""
"5 on scale 1-7","2005","college entrance qualification","inadequately","","","",""
"5 on scale 1-7","2005","college entrance qualification","general elemantary","","","",""
"5 on scale 1-7","2005","college entrance qualification","middle vocational","168","0.211721133147214","0.1821263884961","0.241315877798328"
"5 on scale 1-7","2005","college entrance qualification","vocational + Abi","205","0.214769700787872","0.188724276547149","0.240815125028596"
"5 on scale 1-7","2005","college entrance qualification","higher vocational","83","0.269190763722652","0.222523166094658","0.315858361350646"
"5 on scale 1-7","2005","college entrance qualification","higher education","749","0.236598781293636","0.221790231509824","0.251407331077447"
"5 on scale 1-7","2005","Other degree","in school","","","",""
"5 on scale 1-7","2005","Other degree","inadequately","","","",""
"5 on scale 1-7","2005","Other degree","general elemantary","60","0.182305159659599","0.140711301833898","0.2238990174853"
"5 on scale 1-7","2005","Other degree","middle vocational","87","0.232642343939241","0.190546821271844","0.274737866606638"
"5 on scale 1-7","2005","Other degree","vocational + Abi","31","0.24665746829202","0.170166254227011","0.323148682357028"
"5 on scale 1-7","2005","Other degree","higher vocational","","","",""
"5 on scale 1-7","2005","Other degree","higher education","45","0.253697419860194","0.191164729239874","0.316230110480514"
"5 on scale 1-7","2005","no degree/no degree yet","in school","131","0.202655780914219","0.171705612865564","0.233605948962874"
"5 on scale 1-7","2005","no degree/no degree yet","inadequately","38","0.205945174636165","0.150040114714791","0.26185023455754"
"5 on scale 1-7","2005","no degree/no degree yet","general elemantary","","","",""
"5 on scale 1-7","2005","no degree/no degree yet","middle vocational","","","",""
"5 on scale 1-7","2005","no degree/no degree yet","vocational + Abi","","","",""
"5 on scale 1-7","2005","no degree/no degree yet","higher vocational","","","",""
"5 on scale 1-7","2005","no degree/no degree yet","higher education","","","",""
"6 on scale 1-7","2005","lower secondary degree","in school","","","",""
"6 on scale 1-7","2005","lower secondary degree","inadequately","","","",""
"6 on scale 1-7","2005","lower secondary degree","general elemantary","356","0.232867370412102","0.211435388225869","0.254299352598334"
"6 on scale 1-7","2005","lower secondary degree","middle vocational","1199","0.241918639684189","0.229957249871198","0.253880029497181"
"6 on scale 1-7","2005","lower secondary degree","vocational + Abi","","","",""
"6 on scale 1-7","2005","lower secondary degree","higher vocational","135","0.271320042369747","0.230329069684581","0.312311015054912"
"6 on scale 1-7","2005","lower secondary degree","higher education","34","0.175540810370472","0.120422464312674","0.23065915642827"
"6 on scale 1-7","2005","secondary school degree","in school","","","",""
"6 on scale 1-7","2005","secondary school degree","inadequately","","","",""
"6 on scale 1-7","2005","secondary school degree","general elemantary","153","0.255538757256937","0.21991938306147","0.291158131452403"
"6 on scale 1-7","2005","secondary school degree","middle vocational","1215","0.287471164855993","0.273604288439404","0.301338041272583"
"6 on scale 1-7","2005","secondary school degree","vocational + Abi","","","",""
"6 on scale 1-7","2005","secondary school degree","higher vocational","218","0.314277563634969","0.279739401460583","0.348815725809356"
"6 on scale 1-7","2005","secondary school degree","higher education","193","0.301817183477973","0.265712890072125","0.337921476883821"
"6 on scale 1-7","2005","college entrance qualification","in school","","","",""
"6 on scale 1-7","2005","college entrance qualification","inadequately","","","",""
"6 on scale 1-7","2005","college entrance qualification","general elemantary","","","",""
"6 on scale 1-7","2005","college entrance qualification","middle vocational","235","0.322851165930172","0.288979559255551","0.356722772604793"
"6 on scale 1-7","2005","college entrance qualification","vocational + Abi","296","0.309993416795354","0.280660904738262","0.339325928852446"
"6 on scale 1-7","2005","college entrance qualification","higher vocational","110","0.295665283148983","0.247650710502047","0.343679855795919"
"6 on scale 1-7","2005","college entrance qualification","higher education","926","0.281055288422906","0.265392341324457","0.296718235521356"
"6 on scale 1-7","2005","Other degree","in school","","","",""
"6 on scale 1-7","2005","Other degree","inadequately","","","",""
"6 on scale 1-7","2005","Other degree","general elemantary","63","0.194636152531779","0.151983905599306","0.237288399464252"
"6 on scale 1-7","2005","Other degree","middle vocational","92","0.238649470270522","0.196181141287361","0.281117799253683"
"6 on scale 1-7","2005","Other degree","vocational + Abi","","","",""
"6 on scale 1-7","2005","Other degree","higher vocational","","","",""
"6 on scale 1-7","2005","Other degree","higher education","56","0.360163685427012","0.291175293431804","0.42915207742222"
"6 on scale 1-7","2005","no degree/no degree yet","in school","198","0.312613836617497","0.276922313699178","0.348305359535815"
"6 on scale 1-7","2005","no degree/no degree yet","inadequately","40","0.216132119680726","0.159229645120332","0.27303459424112"
"6 on scale 1-7","2005","no degree/no degree yet","general elemantary","","","",""
"6 on scale 1-7","2005","no degree/no degree yet","middle vocational","","","",""
"6 on scale 1-7","2005","no degree/no degree yet","vocational + Abi","","","",""
"6 on scale 1-7","2005","no degree/no degree yet","higher vocational","","","",""
"6 on scale 1-7","2005","no degree/no degree yet","higher education","","","",""
"7 Strongly agree","2005","lower secondary degree","in school","","","",""
"7 Strongly agree","2005","lower secondary degree","inadequately","","","",""
"7 Strongly agree","2005","lower secondary degree","general elemantary","389","0.278532582840236","0.255801550668492","0.301263615011981"
"7 Strongly agree","2005","lower secondary degree","middle vocational","1369","0.282997542832793","0.270415802341926","0.295579283323661"
"7 Strongly agree","2005","lower secondary degree","vocational + Abi","","","",""
"7 Strongly agree","2005","lower secondary degree","higher vocational","118","0.32209859466519","0.279020493114504","0.365176696215875"
"7 Strongly agree","2005","lower secondary degree","higher education","60","0.31686034129296","0.249452372892872","0.384268309693049"
"7 Strongly agree","2005","secondary school degree","in school","","","",""
"7 Strongly agree","2005","secondary school degree","inadequately","","","",""
"7 Strongly agree","2005","secondary school degree","general elemantary","183","0.363399970000557","0.324120771237769","0.402679168763345"
"7 Strongly agree","2005","secondary school degree","middle vocational","1198","0.283102398843667","0.269299172271017","0.296905625416316"
"7 Strongly agree","2005","secondary school degree","vocational + Abi","","","",""
"7 Strongly agree","2005","secondary school degree","higher vocational","187","0.257979620583767","0.225428273018602","0.290530968148932"
"7 Strongly agree","2005","secondary school degree","higher education","186","0.292495941566611","0.256717066562013","0.328274816571209"
"7 Strongly agree","2005","college entrance qualification","in school","","","",""
"7 Strongly agree","2005","college entrance qualification","inadequately","","","",""
"7 Strongly agree","2005","college entrance qualification","general elemantary","","","",""
"7 Strongly agree","2005","college entrance qualification","middle vocational","202","0.287972057496064","0.255168855083713","0.320775259908415"
"7 Strongly agree","2005","college entrance qualification","vocational + Abi","279","0.290537722784586","0.261743038334543","0.319332407234628"
"7 Strongly agree","2005","college entrance qualification","higher vocational","96","0.295189174494771","0.247197063884947","0.343181285104594"
"7 Strongly agree","2005","college entrance qualification","higher education","861","0.274410353441833","0.258862313817311","0.289958393066355"
"7 Strongly agree","2005","Other degree","in school","","","",""
"7 Strongly agree","2005","Other degree","inadequately","","","",""
"7 Strongly agree","2005","Other degree","general elemantary","68","0.189457580474327","0.147241494879134","0.23167366606952"
"7 Strongly agree","2005","Other degree","middle vocational","92","0.265455173498262","0.221460777709593","0.309449569286931"
"7 Strongly agree","2005","Other degree","vocational + Abi","30","0.259916544751192","0.1820904056473","0.337742683855084"
"7 Strongly agree","2005","Other degree","higher vocational","","","",""
"7 Strongly agree","2005","Other degree","higher education","50","0.26128336344418","0.198146000637311","0.324420726251048"
"7 Strongly agree","2005","no degree/no degree yet","in school","193","0.304013881265813","0.268597222758026","0.339430539773599"
"7 Strongly agree","2005","no degree/no degree yet","inadequately","39","0.219276180699973","0.162076381240623","0.276475980159324"
"7 Strongly agree","2005","no degree/no degree yet","general elemantary","","","",""
"7 Strongly agree","2005","no degree/no degree yet","middle vocational","","","",""
"7 Strongly agree","2005","no degree/no degree yet","vocational + Abi","","","",""
"7 Strongly agree","2005","no degree/no degree yet","higher vocational","","","",""
"7 Strongly agree","2005","no degree/no degree yet","higher education","","","",""
"1 Strongly disagree","2006","lower secondary degree","in school","","","",""
"1 Strongly disagree","2006","lower secondary degree","inadequately","","","",""
"1 Strongly disagree","2006","lower secondary degree","general elemantary","","","",""
"1 Strongly disagree","2006","lower secondary degree","middle vocational","","","",""
"1 Strongly disagree","2006","lower secondary degree","vocational + Abi","","","",""
"1 Strongly disagree","2006","lower secondary degree","higher vocational","","","",""
"1 Strongly disagree","2006","lower secondary degree","higher education","","","",""
"1 Strongly disagree","2006","secondary school degree","in school","","","",""
"1 Strongly disagree","2006","secondary school degree","inadequately","","","",""
"1 Strongly disagree","2006","secondary school degree","general elemantary","","","",""
"1 Strongly disagree","2006","secondary school degree","middle vocational","","","",""
"1 Strongly disagree","2006","secondary school degree","vocational + Abi","","","",""
"1 Strongly disagree","2006","secondary school degree","higher vocational","","","",""
"1 Strongly disagree","2006","secondary school degree","higher education","","","",""
"1 Strongly disagree","2006","college entrance qualification","in school","","","",""
"1 Strongly disagree","2006","college entrance qualification","inadequately","","","",""
"1 Strongly disagree","2006","college entrance qualification","general elemantary","","","",""
"1 Strongly disagree","2006","college entrance qualification","middle vocational","","","",""
"1 Strongly disagree","2006","college entrance qualification","vocational + Abi","","","",""
"1 Strongly disagree","2006","college entrance qualification","higher vocational","","","",""
"1 Strongly disagree","2006","college entrance qualification","higher education","","","",""
"1 Strongly disagree","2006","Other degree","in school","","","",""
"1 Strongly disagree","2006","Other degree","inadequately","","","",""
"1 Strongly disagree","2006","Other degree","general elemantary","","","",""
"1 Strongly disagree","2006","Other degree","middle vocational","","","",""
"1 Strongly disagree","2006","Other degree","vocational + Abi","","","",""
"1 Strongly disagree","2006","Other degree","higher vocational","","","",""
"1 Strongly disagree","2006","Other degree","higher education","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","in school","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","inadequately","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","general elemantary","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","middle vocational","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","vocational + Abi","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","higher vocational","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","higher education","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","in school","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","inadequately","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","general elemantary","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","middle vocational","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","higher vocational","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","higher education","","","",""
"2 on scale 1-7 ","2006","secondary school degree","in school","","","",""
"2 on scale 1-7 ","2006","secondary school degree","inadequately","","","",""
"2 on scale 1-7 ","2006","secondary school degree","general elemantary","","","",""
"2 on scale 1-7 ","2006","secondary school degree","middle vocational","","","",""
"2 on scale 1-7 ","2006","secondary school degree","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","secondary school degree","higher vocational","","","",""
"2 on scale 1-7 ","2006","secondary school degree","higher education","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","in school","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","inadequately","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","general elemantary","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","middle vocational","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","higher vocational","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","higher education","","","",""
"2 on scale 1-7 ","2006","Other degree","in school","","","",""
"2 on scale 1-7 ","2006","Other degree","inadequately","","","",""
"2 on scale 1-7 ","2006","Other degree","general elemantary","","","",""
"2 on scale 1-7 ","2006","Other degree","middle vocational","","","",""
"2 on scale 1-7 ","2006","Other degree","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","Other degree","higher vocational","","","",""
"2 on scale 1-7 ","2006","Other degree","higher education","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","in school","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","inadequately","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","general elemantary","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","middle vocational","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","higher vocational","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","higher education","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","in school","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","inadequately","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","general elemantary","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","middle vocational","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","higher vocational","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","higher education","","","",""
"3 on scale 1-7 ","2006","secondary school degree","in school","","","",""
"3 on scale 1-7 ","2006","secondary school degree","inadequately","","","",""
"3 on scale 1-7 ","2006","secondary school degree","general elemantary","","","",""
"3 on scale 1-7 ","2006","secondary school degree","middle vocational","","","",""
"3 on scale 1-7 ","2006","secondary school degree","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","secondary school degree","higher vocational","","","",""
"3 on scale 1-7 ","2006","secondary school degree","higher education","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","in school","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","inadequately","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","general elemantary","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","middle vocational","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","higher vocational","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","higher education","","","",""
"3 on scale 1-7 ","2006","Other degree","in school","","","",""
"3 on scale 1-7 ","2006","Other degree","inadequately","","","",""
"3 on scale 1-7 ","2006","Other degree","general elemantary","","","",""
"3 on scale 1-7 ","2006","Other degree","middle vocational","","","",""
"3 on scale 1-7 ","2006","Other degree","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","Other degree","higher vocational","","","",""
"3 on scale 1-7 ","2006","Other degree","higher education","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","in school","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","inadequately","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","general elemantary","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","middle vocational","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","higher vocational","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","higher education","","","",""
"4 on scale 1-7","2006","lower secondary degree","in school","","","",""
"4 on scale 1-7","2006","lower secondary degree","inadequately","","","",""
"4 on scale 1-7","2006","lower secondary degree","general elemantary","","","",""
"4 on scale 1-7","2006","lower secondary degree","middle vocational","","","",""
"4 on scale 1-7","2006","lower secondary degree","vocational + Abi","","","",""
"4 on scale 1-7","2006","lower secondary degree","higher vocational","","","",""
"4 on scale 1-7","2006","lower secondary degree","higher education","","","",""
"4 on scale 1-7","2006","secondary school degree","in school","","","",""
"4 on scale 1-7","2006","secondary school degree","inadequately","","","",""
"4 on scale 1-7","2006","secondary school degree","general elemantary","","","",""
"4 on scale 1-7","2006","secondary school degree","middle vocational","","","",""
"4 on scale 1-7","2006","secondary school degree","vocational + Abi","","","",""
"4 on scale 1-7","2006","secondary school degree","higher vocational","","","",""
"4 on scale 1-7","2006","secondary school degree","higher education","","","",""
"4 on scale 1-7","2006","college entrance qualification","in school","","","",""
"4 on scale 1-7","2006","college entrance qualification","inadequately","","","",""
"4 on scale 1-7","2006","college entrance qualification","general elemantary","","","",""
"4 on scale 1-7","2006","college entrance qualification","middle vocational","","","",""
