"plh0213","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2008","Single parent ","Male","","","",""
"6 on scale 1-7","2008","Single parent ","Female","","","",""
"6 on scale 1-7","2008","Couple + C. LE 16 ","Male","","","",""
"6 on scale 1-7","2008","Couple + C. LE 16 ","Female","","","",""
"6 on scale 1-7","2008","Couple + C. GT 16 ","Male","","","",""
"6 on scale 1-7","2008","Couple + C. GT 16 ","Female","","","",""
"6 on scale 1-7","2008","Couple + C. LE and GT 16","Male","","","",""
"6 on scale 1-7","2008","Couple + C. LE and GT 16","Female","","","",""
"7 Strongly agree","2008","1-pers.-HH","Male","","","",""
"7 Strongly agree","2008","1-pers.-HH","Female","","","",""
"7 Strongly agree","2008","(Married) couple without C. ","Male","","","",""
"7 Strongly agree","2008","(Married) couple without C. ","Female","","","",""
"7 Strongly agree","2008","Single parent ","Male","","","",""
"7 Strongly agree","2008","Single parent ","Female","","","",""
"7 Strongly agree","2008","Couple + C. LE 16 ","Male","","","",""
"7 Strongly agree","2008","Couple + C. LE 16 ","Female","","","",""
"7 Strongly agree","2008","Couple + C. GT 16 ","Male","","","",""
"7 Strongly agree","2008","Couple + C. GT 16 ","Female","","","",""
"7 Strongly agree","2008","Couple + C. LE and GT 16","Male","","","",""
"7 Strongly agree","2008","Couple + C. LE and GT 16","Female","","","",""
"1 Strongly disagree","2009","1-pers.-HH","Male","8","","",""
"1 Strongly disagree","2009","1-pers.-HH","Female","11","","",""
"1 Strongly disagree","2009","(Married) couple without C. ","Male","34","0.0116719802715669","0.00799912994604433","0.0153448305970894"
"1 Strongly disagree","2009","(Married) couple without C. ","Female","15","","",""
"1 Strongly disagree","2009","Single parent ","Male","4","","",""
"1 Strongly disagree","2009","Single parent ","Female","3","","",""
"1 Strongly disagree","2009","Couple + C. LE 16 ","Male","8","","",""
"1 Strongly disagree","2009","Couple + C. LE 16 ","Female","4","","",""
"1 Strongly disagree","2009","Couple + C. GT 16 ","Male","13","","",""
"1 Strongly disagree","2009","Couple + C. GT 16 ","Female","7","","",""
"1 Strongly disagree","2009","Couple + C. LE and GT 16","Male","3","","",""
"1 Strongly disagree","2009","Couple + C. LE and GT 16","Female","2","","",""
"2 on scale 1-7 ","2009","1-pers.-HH","Male","37","0.0288051268336208","0.0193964872112208","0.0382137664560208"
"2 on scale 1-7 ","2009","1-pers.-HH","Female","39","0.0241364047462405","0.0167535402858977","0.0315192692065834"
"2 on scale 1-7 ","2009","(Married) couple without C. ","Male","104","0.0370413083096597","0.030582871843208","0.0434997447761114"
"2 on scale 1-7 ","2009","(Married) couple without C. ","Female","57","0.0202401236431741","0.0154686609963591","0.0250115862899891"
"2 on scale 1-7 ","2009","Single parent ","Male","11","","",""
"2 on scale 1-7 ","2009","Single parent ","Female","9","","",""
"2 on scale 1-7 ","2009","Couple + C. LE 16 ","Male","46","0.0449398151868802","0.0340211886348712","0.0558584417388892"
"2 on scale 1-7 ","2009","Couple + C. LE 16 ","Female","21","","",""
"2 on scale 1-7 ","2009","Couple + C. GT 16 ","Male","56","0.0427236081222214","0.0330818246445733","0.0523653915998696"
"2 on scale 1-7 ","2009","Couple + C. GT 16 ","Female","25","","",""
"2 on scale 1-7 ","2009","Couple + C. LE and GT 16","Male","23","","",""
"2 on scale 1-7 ","2009","Couple + C. LE and GT 16","Female","4","","",""
"3 on scale 1-7 ","2009","1-pers.-HH","Male","93","0.0789541692307239","0.0637848216622974","0.0941235167991505"
"3 on scale 1-7 ","2009","1-pers.-HH","Female","81","0.0498006013293123","0.0393360956984543","0.0602651069601703"
"3 on scale 1-7 ","2009","(Married) couple without C. ","Male","287","0.083346965213352","0.0738948764812169","0.0927990539454871"
