"plh0213","year","age_gr","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2016","16-34 y.","","","",""
"1 Strongly disagree","2016","35-65 y.","","","",""
"1 Strongly disagree","2016","66 and older","","","",""
"2 on scale 1-7 ","2016","16-34 y.","","","",""
"2 on scale 1-7 ","2016","35-65 y.","","","",""
"2 on scale 1-7 ","2016","66 and older","","","",""
"3 on scale 1-7 ","2016","16-34 y.","","","",""
"3 on scale 1-7 ","2016","35-65 y.","","","",""
"3 on scale 1-7 ","2016","66 and older","","","",""
"4 on scale 1-7","2016","16-34 y.","","","",""
"4 on scale 1-7","2016","35-65 y.","","","",""
"4 on scale 1-7","2016","66 and older","","","",""
"5 on scale 1-7","2016","16-34 y.","","","",""
"5 on scale 1-7","2016","35-65 y.","","","",""
"5 on scale 1-7","2016","66 and older","","","",""
"6 on scale 1-7","2016","16-34 y.","","","",""
"6 on scale 1-7","2016","35-65 y.","","","",""
"6 on scale 1-7","2016","66 and older","","","",""
"7 Strongly agree","2016","16-34 y.","","","",""
"7 Strongly agree","2016","35-65 y.","","","",""
"7 Strongly agree","2016","66 and older","","","",""
"1 Strongly disagree","2017","16-34 y.","40","0.0038048692279939","0.00241889369719868","0.00519084475878912"
"1 Strongly disagree","2017","35-65 y.","67","0.00351254029798463","0.00261500096665381","0.00441007962931544"
"1 Strongly disagree","2017","66 and older","32","0.00696114275825611","0.00466347362524281","0.00925881189126942"
"2 on scale 1-7 ","2017","16-34 y.","173","0.0242444930786749","0.0207819869744587","0.0277069991828912"
"2 on scale 1-7 ","2017","35-65 y.","323","0.0205978363588208","0.0184430796390303","0.0227525930786113"
"2 on scale 1-7 ","2017","66 and older","107","0.0220776534384709","0.0180170297901572","0.0261382770867847"
"3 on scale 1-7 ","2017","16-34 y.","443","0.0691574122457919","0.063445638737898","0.0748691857536859"
"3 on scale 1-7 ","2017","35-65 y.","832","0.0549133104834341","0.0514572482925401","0.058369372674328"
"3 on scale 1-7 ","2017","66 and older","280","0.0572918038394144","0.0508693796266218","0.063714228052207"
"4 on scale 1-7","2017","16-34 y.","854","0.122832874835833","0.115443427305533","0.130222322366133"
"4 on scale 1-7","2017","35-65 y.","1845","0.123423702210841","0.118433696314447","0.128413708107236"
"4 on scale 1-7","2017","66 and older","646","0.133825675491628","0.124416827035578","0.143234523947679"
"5 on scale 1-7","2017","16-34 y.","1451","0.214728830621492","0.20548464847498","0.223973012768003"
"5 on scale 1-7","2017","35-65 y.","3342","0.216728954184261","0.210478358373711","0.22297954999481"
"5 on scale 1-7","2017","66 and older","1104","0.215321304306341","0.203961953021388","0.226680655591294"
"6 on scale 1-7","2017","16-34 y.","1947","0.28195038406053","0.271821139413443","0.292079628707617"
"6 on scale 1-7","2017","35-65 y.","4733","0.288940163382549","0.282063718855857","0.29581660790924"
"6 on scale 1-7","2017","66 and older","1492","0.285472729215004","0.272991544331655","0.297953914098353"
"7 Strongly agree","2017","16-34 y.","2672","0.283281135929684","0.273137428058712","0.293424843800657"
"7 Strongly agree","2017","35-65 y.","5549","0.29188349308211","0.284986432525824","0.298780553638395"
"7 Strongly agree","2017","66 and older","1369","0.279049690950885","0.266654376815703","0.291445005086067"
"1 Strongly disagree","2018","16-34 y.","","","",""
"1 Strongly disagree","2018","35-65 y.","","","",""
"1 Strongly disagree","2018","66 and older","","","",""
"2 on scale 1-7 ","2018","16-34 y.","","","",""
"2 on scale 1-7 ","2018","35-65 y.","","","",""
"2 on scale 1-7 ","2018","66 and older","","","",""
"3 on scale 1-7 ","2018","16-34 y.","","","",""
"3 on scale 1-7 ","2018","35-65 y.","","","",""
"3 on scale 1-7 ","2018","66 and older","","","",""
"4 on scale 1-7","2018","16-34 y.","","","",""
"4 on scale 1-7","2018","35-65 y.","","","",""
"4 on scale 1-7","2018","66 and older","","","",""
"5 on scale 1-7","2018","16-34 y.","","","",""
"5 on scale 1-7","2018","35-65 y.","","","",""
"5 on scale 1-7","2018","66 and older","","","",""
"6 on scale 1-7","2018","16-34 y.","","","",""
"6 on scale 1-7","2018","35-65 y.","","","",""
"6 on scale 1-7","2018","66 and older","","","",""
"7 Strongly agree","2018","16-34 y.","","","",""
"7 Strongly agree","2018","35-65 y.","","","",""
"7 Strongly agree","2018","66 and older","","","",""
"1 Strongly disagree","2019","16-34 y.","38","0.00333199351469191","0.0017993698676549","0.00486461716172892"
"1 Strongly disagree","2019","35-65 y.","68","0.00468374501662564","0.00359612631435137","0.00577136371889992"
"1 Strongly disagree","2019","66 and older","36","0.00878139429237782","0.00624755500966066","0.011315233575095"
"2 on scale 1-7 ","2019","16-34 y.","141","0.0242930166009439","0.0201984435872424","0.0283875896146453"
"2 on scale 1-7 ","2019","35-65 y.","278","0.0196614413172982","0.0174498992003558","0.0218729834342405"
"2 on scale 1-7 ","2019","66 and older","99","0.0212149746505767","0.0173013648763448","0.0251285844248085"
"3 on scale 1-7 ","2019","16-34 y.","377","0.0676429723871081","0.0609639845041051","0.0743219602701112"
"3 on scale 1-7 ","2019","35-65 y.","763","0.0542708172727074","0.0506619901956587","0.0578796443497561"
"3 on scale 1-7 ","2019","66 and older","264","0.0530955408324846","0.0470058575149567","0.0591852241500124"
"4 on scale 1-7","2019","16-34 y.","672","0.12171532618096","0.113019747774021","0.130410904587899"
"4 on scale 1-7","2019","35-65 y.","1799","0.133397759946487","0.127981697430972","0.138813822462002"
"4 on scale 1-7","2019","66 and older","699","0.139309335930372","0.129905040574378","0.148713631286367"
"5 on scale 1-7","2019","16-34 y.","1222","0.234358457240498","0.223092677664052","0.245624236816945"
"5 on scale 1-7","2019","35-65 y.","3181","0.223410001486541","0.216774913309456","0.230045089663626"
"5 on scale 1-7","2019","66 and older","1138","0.216251455057498","0.205070458952675","0.227432451162322"
"6 on scale 1-7","2019","16-34 y.","1467","0.281011945917743","0.269057445869154","0.292966445966332"
"6 on scale 1-7","2019","35-65 y.","4452","0.285012536236529","0.277821678587207","0.29220339388585"
"6 on scale 1-7","2019","66 and older","1512","0.285287568374382","0.273023919853681","0.297551216895084"
"7 Strongly agree","2019","16-34 y.","1514","0.267646288158055","0.255871604568874","0.279420971747235"
"7 Strongly agree","2019","35-65 y.","4598","0.279563698723812","0.272414824119699","0.286712573327926"
"7 Strongly agree","2019","66 and older","1460","0.276059730862308","0.263918422179971","0.288201039544646"
