"plh0213","year","regtyp","sampreg","n","percent","lower_confidence","upper_confidence","value"
"2 on scale 1-7 ","2007","Rural Area","West Germany","","","","","2"
"2 on scale 1-7 ","2007","Rural Area","East Germany","","","","","2"
"3 on scale 1-7 ","2007","Urban Area","West Germany","","","","","3"
"3 on scale 1-7 ","2007","Urban Area","East Germany","","","","","3"
"3 on scale 1-7 ","2007","Rural Area","West Germany","","","","","3"
"3 on scale 1-7 ","2007","Rural Area","East Germany","","","","","3"
"4 on scale 1-7","2007","Urban Area","West Germany","","","","","4"
"4 on scale 1-7","2007","Urban Area","East Germany","","","","","4"
"4 on scale 1-7","2007","Rural Area","West Germany","","","","","4"
"4 on scale 1-7","2007","Rural Area","East Germany","","","","","4"
"5 on scale 1-7","2007","Urban Area","West Germany","","","","","5"
"5 on scale 1-7","2007","Urban Area","East Germany","","","","","5"
"5 on scale 1-7","2007","Rural Area","West Germany","","","","","5"
"5 on scale 1-7","2007","Rural Area","East Germany","","","","","5"
"6 on scale 1-7","2007","Rural Area","West Germany","","","","","6"
"6 on scale 1-7","2007","Urban Area","West Germany","","","","","6"
"6 on scale 1-7","2007","Urban Area","East Germany","","","","","6"
"6 on scale 1-7","2007","Rural Area","East Germany","","","","","6"
"7 Strongly agree","2007","Urban Area","West Germany","","","","","7"
"7 Strongly agree","2007","Urban Area","East Germany","","","","","7"
"7 Strongly agree","2007","Rural Area","West Germany","","","","","7"
"7 Strongly agree","2007","Rural Area","East Germany","","","","","7"
"1 Strongly disagree","2008","Urban Area","East Germany","","","","","1"
"1 Strongly disagree","2008","Rural Area","West Germany","","","","","1"
"1 Strongly disagree","2008","Urban Area","West Germany","","","","","1"
"1 Strongly disagree","2008","Rural Area","East Germany","","","","","1"
"2 on scale 1-7 ","2008","Urban Area","East Germany","","","","","2"
"2 on scale 1-7 ","2008","Urban Area","West Germany","","","","","2"
"2 on scale 1-7 ","2008","Rural Area","West Germany","","","","","2"
"2 on scale 1-7 ","2008","Rural Area","East Germany","","","","","2"
"3 on scale 1-7 ","2008","Urban Area","West Germany","","","","","3"
"3 on scale 1-7 ","2008","Urban Area","East Germany","","","","","3"
"3 on scale 1-7 ","2008","Rural Area","West Germany","","","","","3"
"3 on scale 1-7 ","2008","Rural Area","East Germany","","","","","3"
"4 on scale 1-7","2008","Urban Area","East Germany","","","","","4"
"4 on scale 1-7","2008","Rural Area","West Germany","","","","","4"
"4 on scale 1-7","2008","Urban Area","West Germany","","","","","4"
"4 on scale 1-7","2008","Rural Area","East Germany","","","","","4"
"5 on scale 1-7","2008","Rural Area","West Germany","","","","","5"
"5 on scale 1-7","2008","Urban Area","West Germany","","","","","5"
"5 on scale 1-7","2008","Urban Area","East Germany","","","","","5"
"5 on scale 1-7","2008","Rural Area","East Germany","","","","","5"
"6 on scale 1-7","2008","Urban Area","East Germany","","","","","6"
"6 on scale 1-7","2008","Rural Area","East Germany","","","","","6"
"6 on scale 1-7","2008","Urban Area","West Germany","","","","","6"
"6 on scale 1-7","2008","Rural Area","West Germany","","","","","6"
"7 Strongly agree","2008","Urban Area","West Germany","","","","","7"
"7 Strongly agree","2008","Urban Area","East Germany","","","","","7"
"7 Strongly agree","2008","Rural Area","West Germany","","","","","7"
"7 Strongly agree","2008","Rural Area","East Germany","","","","","7"
"1 Strongly disagree","2009","Urban Area","East Germany","14","","","","1"
"1 Strongly disagree","2009","Rural Area","West Germany","29","","","","1"
"1 Strongly disagree","2009","Rural Area","East Germany","13","","","","1"
"1 Strongly disagree","2009","Urban Area","West Germany","61","0.00652171654784471","0.00495931260462139","0.00808412049106803","1"
"2 on scale 1-7 ","2009","Urban Area","East Germany","34","0.0215113259182536","0.014368913076079","0.0286537387604283","2"
"2 on scale 1-7 ","2009","Rural Area","West Germany","81","0.0253517986107126","0.0199566796822899","0.0307469175391354","2"
"2 on scale 1-7 ","2009","Rural Area","East Germany","81","0.0266950564897335","0.020884258697298","0.032505854282169","2"
"2 on scale 1-7 ","2009","Urban Area","West Germany","243","0.0301178256374539","0.0268003749675528","0.0334352763073549","2"
"3 on scale 1-7 ","2009","Urban Area","West Germany","647","0.0658280341112","0.0610146332043444","0.0706414350180555","3"
"3 on scale 1-7 ","2009","Urban Area","East Germany","106","0.0740393745864907","0.0611491320668746","0.0869296171061067","3"
"3 on scale 1-7 ","2009","Rural Area","West Germany","226","0.0680793509040005","0.0594342540702464","0.0767244477377547","3"
"3 on scale 1-7 ","2009","Rural Area","East Germany","211","0.0706372588394629","0.0614008016081289","0.0798737160707969","3"
"4 on scale 1-7","2009","Urban Area","East Germany","247","0.160876338217555","0.142788255816165","0.178964420618944","4"
"4 on scale 1-7","2009","Rural Area","West Germany","494","0.169679692045977","0.156796886389997","0.182562497701958","4"
"4 on scale 1-7","2009","Urban Area","West Germany","1417","0.146623477321475","0.139757453900754","0.153489500742196","4"
"4 on scale 1-7","2009","Rural Area","East Germany","438","0.152131271459673","0.139184262978256","0.16507827994109","4"
"5 on scale 1-7","2009","Urban Area","West Germany","2317","0.225539288535693","0.217426989036144","0.233651588035242","5"
"5 on scale 1-7","2009","Rural Area","West Germany","768","0.240618087181558","0.225946842809119","0.255289331553997","5"
"5 on scale 1-7","2009","Urban Area","East Germany","365","0.233020989829943","0.212208563263051","0.253833416396835","5"
"5 on scale 1-7","2009","Rural Area","East Germany","735","0.247387346896158","0.231832334002734","0.262942359789582","5"
"6 on scale 1-7","2009","Urban Area","East Germany","435","0.233327638361949","0.212505685734406","0.254149590989492","6"
"6 on scale 1-7","2009","Urban Area","West Germany","2732","0.257886352993051","0.249394889107412","0.26637781687869","6"
"6 on scale 1-7","2009","Rural Area","West Germany","857","0.248095429557964","0.233271496817515","0.262919362298413","6"
"6 on scale 1-7","2009","Rural Area","East Germany","776","0.263125451517731","0.247251900815147","0.278999002220316","6"
"7 Strongly agree","2009","Urban Area","West Germany","2779","0.267483304853282","0.258891383727848","0.276075225978716","7"
"7 Strongly agree","2009","Urban Area","East Germany","384","0.270486667676104","0.248617965697226","0.292355369654981","7"
"7 Strongly agree","2009","Rural Area","West Germany","806","0.235584843076188","0.221019825626037","0.250149860526339","7"
"7 Strongly agree","2009","Rural Area","East Germany","702","0.236854180271847","0.221527779845228","0.252180580698465","7"
"1 Strongly disagree","2010","Urban Area","West Germany","","","","","1"
"1 Strongly disagree","2010","Urban Area","East Germany","","","","","1"
"1 Strongly disagree","2010","Rural Area","West Germany","","","","","1"
"1 Strongly disagree","2010","Rural Area","East Germany","","","","","1"
"2 on scale 1-7 ","2010","Urban Area","West Germany","","","","","2"
"2 on scale 1-7 ","2010","Urban Area","East Germany","","","","","2"
"2 on scale 1-7 ","2010","Rural Area","West Germany","","","","","2"
"2 on scale 1-7 ","2010","Rural Area","East Germany","","","","","2"
"3 on scale 1-7 ","2010","Urban Area","West Germany","","","","","3"
"3 on scale 1-7 ","2010","Urban Area","East Germany","","","","","3"
"3 on scale 1-7 ","2010","Rural Area","East Germany","","","","","3"
"3 on scale 1-7 ","2010","Rural Area","West Germany","","","","","3"
"4 on scale 1-7","2010","Urban Area","East Germany","","","","","4"
"4 on scale 1-7","2010","Rural Area","West Germany","","","","","4"
"4 on scale 1-7","2010","Urban Area","West Germany","","","","","4"
"4 on scale 1-7","2010","Rural Area","East Germany","","","","","4"
"5 on scale 1-7","2010","Urban Area","West Germany","","","","","5"
"5 on scale 1-7","2010","Rural Area","West Germany","","","","","5"
"5 on scale 1-7","2010","Urban Area","East Germany","","","","","5"
"5 on scale 1-7","2010","Rural Area","East Germany","","","","","5"
"6 on scale 1-7","2010","Urban Area","West Germany","","","","","6"
"6 on scale 1-7","2010","Urban Area","East Germany","","","","","6"
"6 on scale 1-7","2010","Rural Area","West Germany","","","","","6"
"6 on scale 1-7","2010","Rural Area","East Germany","","","","","6"
"7 Strongly agree","2010","Urban Area","West Germany","","","","","7"
"7 Strongly agree","2010","Urban Area","East Germany","","","","","7"
"7 Strongly agree","2010","Rural Area","West Germany","","","","","7"
"7 Strongly agree","2010","Rural Area","East Germany","","","","","7"
"1 Strongly disagree","2011","Urban Area","West Germany","","","","","1"
"1 Strongly disagree","2011","Urban Area","East Germany","","","","","1"
"1 Strongly disagree","2011","Rural Area","West Germany","","","","","1"
"1 Strongly disagree","2011","Rural Area","East Germany","","","","","1"
"2 on scale 1-7 ","2011","Urban Area","West Germany","","","","","2"
"2 on scale 1-7 ","2011","Urban Area","East Germany","","","","","2"
"2 on scale 1-7 ","2011","Rural Area","West Germany","","","","","2"
"2 on scale 1-7 ","2011","Rural Area","East Germany","","","","","2"
"3 on scale 1-7 ","2011","Urban Area","West Germany","","","","","3"
"3 on scale 1-7 ","2011","Rural Area","West Germany","","","","","3"
"3 on scale 1-7 ","2011","Urban Area","East Germany","","","","","3"
"3 on scale 1-7 ","2011","Rural Area","East Germany","","","","","3"
"4 on scale 1-7","2011","Urban Area","West Germany","","","","","4"
"4 on scale 1-7","2011","Urban Area","East Germany","","","","","4"
"4 on scale 1-7","2011","Rural Area","West Germany","","","","","4"
"4 on scale 1-7","2011","Rural Area","East Germany","","","","","4"
"5 on scale 1-7","2011","Rural Area","West Germany","","","","","5"
"5 on scale 1-7","2011","Urban Area","East Germany","","","","","5"
"5 on scale 1-7","2011","Urban Area","West Germany","","","","","5"
"5 on scale 1-7","2011","Rural Area","East Germany","","","","","5"
"6 on scale 1-7","2011","Urban Area","West Germany","","","","","6"
"6 on scale 1-7","2011","Urban Area","East Germany","","","","","6"
"6 on scale 1-7","2011","Rural Area","West Germany","","","","","6"
"6 on scale 1-7","2011","Rural Area","East Germany","","","","","6"
"7 Strongly agree","2011","Urban Area","West Germany","","","","","7"
"7 Strongly agree","2011","Urban Area","East Germany","","","","","7"
"7 Strongly agree","2011","Rural Area","West Germany","","","","","7"
"7 Strongly agree","2011","Rural Area","East Germany","","","","","7"
"1 Strongly disagree","2012","Urban Area","West Germany","24","","","","1"
"1 Strongly disagree","2012","Urban Area","East Germany","1","","","","1"
"1 Strongly disagree","2012","Rural Area","West Germany","7","","","","1"
"1 Strongly disagree","2012","Rural Area","East Germany","3","","","","1"
"2 on scale 1-7 ","2012","Urban Area","West Germany","47","0.0117767444034163","0.00841248323489224","0.0151410055719404","2"
"2 on scale 1-7 ","2012","Urban Area","East Germany","7","","","","2"
"2 on scale 1-7 ","2012","Rural Area","West Germany","15","","","","2"
"2 on scale 1-7 ","2012","Rural Area","East Germany","18","","","","2"
"3 on scale 1-7 ","2012","Urban Area","West Germany","140","0.0318735442085581","0.0263954339858691","0.0373516544312471","3"
"3 on scale 1-7 ","2012","Urban Area","East Germany","23","","","","3"
"3 on scale 1-7 ","2012","Rural Area","West Germany","77","0.0400574479432186","0.0310951064766402","0.049019789409797","3"
"3 on scale 1-7 ","2012","Rural Area","East Germany","37","0.037184499003232","0.024396499898524","0.0499724981079399","3"
"4 on scale 1-7","2012","Urban Area","West Germany","398","0.099775172517031","0.090428946482867","0.109121398551195","4"
"4 on scale 1-7","2012","Urban Area","East Germany","36","0.0829484983382671","0.0587007718879342","0.1071962247886","4"
"4 on scale 1-7","2012","Rural Area","West Germany","182","0.100954151985995","0.0871849034583289","0.11472340051366","4"
"4 on scale 1-7","2012","Rural Area","East Germany","94","0.11430023492972","0.0927963503976298","0.135804119461809","4"
"5 on scale 1-7","2012","Urban Area","West Germany","825","0.212457391565728","0.199701157027596","0.225213626103859","5"
"5 on scale 1-7","2012","Urban Area","East Germany","115","0.234232420967806","0.196998232910307","0.271466609025305","5"
"5 on scale 1-7","2012","Rural Area","West Germany","431","0.228626210166225","0.209432776588034","0.247819643744416","5"
"5 on scale 1-7","2012","Rural Area","East Germany","133","0.171208029468929","0.145749405588653","0.196666653349205","5"
"6 on scale 1-7","2012","Urban Area","West Germany","1149","0.283225602720119","0.269174608984791","0.297276596455447","6"
"6 on scale 1-7","2012","Urban Area","East Germany","152","0.27901002489025","0.239578423614797","0.318441626165703","6"
"6 on scale 1-7","2012","Rural Area","West Germany","560","0.292318291542094","0.271530698429953","0.313105884654235","6"
"6 on scale 1-7","2012","Rural Area","East Germany","251","0.313012099814327","0.281671651825819","0.344352547802836","6"
"7 Strongly agree","2012","Urban Area","West Germany","1367","0.355720629787121","0.340791270073431","0.370649989500812","7"
"7 Strongly agree","2012","Urban Area","East Germany","163","0.318691718020712","0.277725382323433","0.359658053717992","7"
"7 Strongly agree","2012","Rural Area","West Germany","567","0.326691097355052","0.305255625170416","0.348126569539689","7"
"7 Strongly agree","2012","Rural Area","East Germany","305","0.344560249673915","0.312442207202708","0.376678292145123","7"
"1 Strongly disagree","2013","Urban Area","West Germany","45","0.00450062199679692","0.00322782006512456","0.00577342392846927","1"
"1 Strongly disagree","2013","Urban Area","East Germany","6","","","","1"
"1 Strongly disagree","2013","Rural Area","West Germany","21","","","","1"
"1 Strongly disagree","2013","Rural Area","East Germany","12","","","","1"
"2 on scale 1-7 ","2013","Urban Area","West Germany","212","0.0199172587596708","0.0172605116693701","0.0225740058499714","2"
"2 on scale 1-7 ","2013","Urban Area","East Germany","29","","","","2"
"2 on scale 1-7 ","2013","Rural Area","West Germany","65","0.0180244135061903","0.0137843901864304","0.0222644368259502","2"
"2 on scale 1-7 ","2013","Rural Area","East Germany","51","0.0226058879323426","0.0171610737700763","0.0280507020946089","2"
"3 on scale 1-7 ","2013","Urban Area","West Germany","537","0.0560609854305361","0.0516867073139761","0.0604352635470962","3"
"3 on scale 1-7 ","2013","Rural Area","East Germany","149","0.0540218695333333","0.0457412511573363","0.0623024879093303","3"
"3 on scale 1-7 ","2013","Rural Area","West Germany","205","0.0532854662957533","0.0461273090207283","0.0604436235707783","3"
"3 on scale 1-7 ","2013","Urban Area","East Germany","80","0.0430611065390916","0.0331020925256901","0.0530201205524932","3"
"4 on scale 1-7","2013","Urban Area","West Germany","1331","0.130836813378291","0.1244244267357","0.137249200020882","4"
"4 on scale 1-7","2013","Urban Area","East Germany","210","0.143330102830391","0.126138866648913","0.160521339011868","4"
"4 on scale 1-7","2013","Rural Area","West Germany","471","0.126437647775725","0.115845781547376","0.137029514004075","4"
"4 on scale 1-7","2013","Rural Area","East Germany","354","0.128647805498175","0.116383711434706","0.140911899561644","4"
"5 on scale 1-7","2013","Urban Area","West Germany","2413","0.227898597190682","0.219922102935784","0.235875091445581","5"
"5 on scale 1-7","2013","Rural Area","West Germany","871","0.240814826736099","0.227187746943158","0.25444190652904","5"
"5 on scale 1-7","2013","Urban Area","East Germany","385","0.237965923973637","0.217074106179904","0.258857741767369","5"
"5 on scale 1-7","2013","Rural Area","East Germany","697","0.235123718573476","0.219589792473713","0.250657644673238","5"
"6 on scale 1-7","2013","Urban Area","West Germany","2919","0.270152375168408","0.261708835372766","0.278595914964051","6"
"6 on scale 1-7","2013","Urban Area","East Germany","429","0.259126049066939","0.237629965249461","0.280622132884417","6"
"6 on scale 1-7","2013","Rural Area","West Germany","1123","0.289562592824085","0.275107480609083","0.304017705039088","6"
"6 on scale 1-7","2013","Rural Area","East Germany","855","0.304989981401859","0.288125393387968","0.32185456941575","6"
"7 Strongly agree","2013","Urban Area","West Germany","3167","0.290633348075614","0.281999345646984","0.299267350504245","7"
"7 Strongly agree","2013","Urban Area","East Germany","457","0.29446249891168","0.272100702178486","0.316824295644875","7"
"7 Strongly agree","2013","Rural Area","West Germany","1026","0.263712627230663","0.249669091366322","0.277756163095004","7"
"7 Strongly agree","2013","Rural Area","East Germany","745","0.25078909383837","0.234911167402287","0.266667020274453","7"
"1 Strongly disagree","2014","Urban Area","West Germany","","","","","1"
"1 Strongly disagree","2014","Urban Area","East Germany","","","","","1"
"1 Strongly disagree","2014","Rural Area","West Germany","","","","","1"
"1 Strongly disagree","2014","Rural Area","East Germany","","","","","1"
"2 on scale 1-7 ","2014","Urban Area","West Germany","","","","","2"
"2 on scale 1-7 ","2014","Urban Area","East Germany","","","","","2"
"2 on scale 1-7 ","2014","Rural Area","West Germany","","","","","2"
"2 on scale 1-7 ","2014","Rural Area","East Germany","","","","","2"
"3 on scale 1-7 ","2014","Urban Area","West Germany","","","","","3"
"3 on scale 1-7 ","2014","Rural Area","West Germany","","","","","3"
"3 on scale 1-7 ","2014","Urban Area","East Germany","","","","","3"
"3 on scale 1-7 ","2014","Rural Area","East Germany","","","","","3"
"4 on scale 1-7","2014","Urban Area","West Germany","","","","","4"
"4 on scale 1-7","2014","Rural Area","East Germany","","","","","4"
"4 on scale 1-7","2014","Urban Area","East Germany","","","","","4"
"4 on scale 1-7","2014","Rural Area","West Germany","","","","","4"
"5 on scale 1-7","2014","Urban Area","East Germany","","","","","5"
"5 on scale 1-7","2014","Urban Area","West Germany","","","","","5"
"5 on scale 1-7","2014","Rural Area","West Germany","","","","","5"
"5 on scale 1-7","2014","Rural Area","East Germany","","","","","5"
"6 on scale 1-7","2014","Urban Area","West Germany","","","","","6"
"6 on scale 1-7","2014","Urban Area","East Germany","","","","","6"
"6 on scale 1-7","2014","Rural Area","West Germany","","","","","6"
"6 on scale 1-7","2014","Rural Area","East Germany","","","","","6"
"7 Strongly agree","2014","Urban Area","West Germany","","","","","7"
"7 Strongly agree","2014","Urban Area","East Germany","","","","","7"
"7 Strongly agree","2014","Rural Area","West Germany","","","","","7"
"7 Strongly agree","2014","Rural Area","East Germany","","","","","7"
"1 Strongly disagree","2015","Urban Area","West Germany","","","","","1"
"1 Strongly disagree","2015","Urban Area","East Germany","","","","","1"
"1 Strongly disagree","2015","Rural Area","West Germany","","","","","1"
"1 Strongly disagree","2015","Rural Area","East Germany","","","","","1"
"2 on scale 1-7 ","2015","Urban Area","West Germany","","","","","2"
"2 on scale 1-7 ","2015","Urban Area","East Germany","","","","","2"
"2 on scale 1-7 ","2015","Rural Area","East Germany","","","","","2"
"2 on scale 1-7 ","2015","Rural Area","West Germany","","","","","2"
"3 on scale 1-7 ","2015","Urban Area","West Germany","","","","","3"
"3 on scale 1-7 ","2015","Rural Area","West Germany","","","","","3"
"3 on scale 1-7 ","2015","Urban Area","East Germany","","","","","3"
"3 on scale 1-7 ","2015","Rural Area","East Germany","","","","","3"
"4 on scale 1-7","2015","Urban Area","West Germany","","","","","4"
"4 on scale 1-7","2015","Rural Area","East Germany","","","","","4"
"4 on scale 1-7","2015","Urban Area","East Germany","","","","","4"
"4 on scale 1-7","2015","Rural Area","West Germany","","","","","4"
"5 on scale 1-7","2015","Urban Area","West Germany","","","","","5"
"5 on scale 1-7","2015","Urban Area","East Germany","","","","","5"
"5 on scale 1-7","2015","Rural Area","West Germany","","","","","5"
"5 on scale 1-7","2015","Rural Area","East Germany","","","","","5"
"6 on scale 1-7","2015","Rural Area","East Germany","","","","","6"
"6 on scale 1-7","2015","Urban Area","West Germany","","","","","6"
"6 on scale 1-7","2015","Urban Area","East Germany","","","","","6"
"6 on scale 1-7","2015","Rural Area","West Germany","","","","","6"
"7 Strongly agree","2015","Rural Area","East Germany","","","","","7"
"7 Strongly agree","2015","Urban Area","West Germany","","","","","7"
"7 Strongly agree","2015","Urban Area","East Germany","","","","","7"
"7 Strongly agree","2015","Rural Area","West Germany","","","","","7"
"1 Strongly disagree","2016","Urban Area","West Germany","","","","","1"
"1 Strongly disagree","2016","Urban Area","East Germany","","","","","1"
"1 Strongly disagree","2016","Rural Area","West Germany","","","","","1"
"1 Strongly disagree","2016","Rural Area","East Germany","","","","","1"
"2 on scale 1-7 ","2016","Urban Area","East Germany","","","","","2"
"2 on scale 1-7 ","2016","Rural Area","East Germany","","","","","2"
"2 on scale 1-7 ","2016","Urban Area","West Germany","","","","","2"
"2 on scale 1-7 ","2016","Rural Area","West Germany","","","","","2"
"3 on scale 1-7 ","2016","Urban Area","West Germany","","","","","3"
"3 on scale 1-7 ","2016","Rural Area","West Germany","","","","","3"
"3 on scale 1-7 ","2016","Rural Area","East Germany","","","","","3"
"3 on scale 1-7 ","2016","Urban Area","East Germany","","","","","3"
"4 on scale 1-7","2016","Urban Area","West Germany","","","","","4"
"4 on scale 1-7","2016","Rural Area","East Germany","","","","","4"
"4 on scale 1-7","2016","Urban Area","East Germany","","","","","4"
"4 on scale 1-7","2016","Rural Area","West Germany","","","","","4"
"5 on scale 1-7","2016","Urban Area","West Germany","","","","","5"
"5 on scale 1-7","2016","Urban Area","East Germany","","","","","5"
"5 on scale 1-7","2016","Rural Area","West Germany","","","","","5"
"5 on scale 1-7","2016","Rural Area","East Germany","","","","","5"
"6 on scale 1-7","2016","Urban Area","West Germany","","","","","6"
"6 on scale 1-7","2016","Urban Area","East Germany","","","","","6"
"6 on scale 1-7","2016","Rural Area","East Germany","","","","","6"
"6 on scale 1-7","2016","Rural Area","West Germany","","","","","6"
"7 Strongly agree","2016","Urban Area","West Germany","","","","","7"
"7 Strongly agree","2016","Rural Area","East Germany","","","","","7"
"7 Strongly agree","2016","Urban Area","East Germany","","","","","7"
"7 Strongly agree","2016","Rural Area","West Germany","","","","","7"
"1 Strongly disagree","2017","Urban Area","West Germany","90","0.0045814372496583","0.003564287548684","0.00559858695063259","1"
"1 Strongly disagree","2017","Urban Area","East Germany","6","","","","1"
"1 Strongly disagree","2017","Rural Area","West Germany","22","","","","1"
"1 Strongly disagree","2017","Rural Area","East Germany","21","","","","1"
"2 on scale 1-7 ","2017","Urban Area","West Germany","347","0.0207925793928898","0.018643399993596","0.0229417587921837","2"
"2 on scale 1-7 ","2017","Rural Area","West Germany","114","0.0217112489671938","0.0181044577802377","0.0253180401541499","2"
"2 on scale 1-7 ","2017","Rural Area","East Germany","80","0.0228144673983399","0.0181569637836455","0.0274719710130344","2"
"2 on scale 1-7 ","2017","Urban Area","East Germany","62","0.0307164750467668","0.0234195135306397","0.0380134365628938","2"
"3 on scale 1-7 ","2017","Urban Area","West Germany","894","0.0596682358208722","0.0561004950700242","0.0632359765717202","3"
"3 on scale 1-7 ","2017","Urban Area","East Germany","138","0.072784835719433","0.0617987832613416","0.0837708881775244","3"
"3 on scale 1-7 ","2017","Rural Area","West Germany","316","0.0506690102128243","0.0452411943539251","0.0560968260717235","3"
"3 on scale 1-7 ","2017","Rural Area","East Germany","207","0.061760723497073","0.0542518893619629","0.0692695576321831","3"
"4 on scale 1-7","2017","Urban Area","West Germany","1880","0.125708397814978","0.120715054395396","0.130701741234559","4"
"4 on scale 1-7","2017","Urban Area","East Germany","250","0.129458007290139","0.115261213507072","0.143654801073206","4"
"4 on scale 1-7","2017","Rural Area","West Germany","746","0.127001016419692","0.118760479042553","0.13524155379683","4"
