"plh0213","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","(1b) general elementary school","2","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","5","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","1","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","(2a) intermediate vocational","3","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","(3b) higher tertiary education","1","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","(0) in school","1","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","(1a) inadequately completed","2","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","(1b) general elementary school","7","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","2","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","1","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","(2a) intermediate vocational","3","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","1","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","3","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","(3a) lower tertiary education","1","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","(3b) higher tertiary education","5","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(0) in school","","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(1a) inadequately completed","1","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(1b) general elementary school","3","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","6","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","2","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","1","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","1","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","(0) in school","1","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","(1b) general elementary school","14","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","(1c) basic vocational qualification","18","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","(2a) intermediate vocational","9","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","2","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","(3a) lower tertiary education","4","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","(3b) higher tertiary education","7","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","(0) in school","","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","(1a) inadequately completed","6","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","(1b) general elementary school","23","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","(1c) basic vocational qualification","72","0.0304157772336732","0.0236801033945647","0.0371514510727817"
"2 on scale 1-7 ","2005","(Married) couple without C. ","(2b) intermediate general qualification","1","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","(2a) intermediate vocational","17","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","1","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","9","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","(3a) lower tertiary education","8","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","(3b) higher tertiary education","24","","",""
"2 on scale 1-7 ","2005","Single parent ","(0) in school","5","","",""
"2 on scale 1-7 ","2005","Single parent ","(1a) inadequately completed","1","","",""
"2 on scale 1-7 ","2005","Single parent ","(1b) general elementary school","3","","",""
"2 on scale 1-7 ","2005","Single parent ","(1c) basic vocational qualification","5","","",""
"2 on scale 1-7 ","2005","Single parent ","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2005","Single parent ","(2a) intermediate vocational","5","","",""
"2 on scale 1-7 ","2005","Single parent ","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2005","Single parent ","(2c_voc) vocational maturity certificate","1","","",""
"2 on scale 1-7 ","2005","Single parent ","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2005","Single parent ","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(0) in school","","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(1a) inadequately completed","1","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(1b) general elementary school","7","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","14","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","2","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(2a) intermediate vocational","21","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","1","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","7","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(3a) lower tertiary education","7","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(3b) higher tertiary education","7","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(0) in school","6","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(1a) inadequately completed","5","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(1b) general elementary school","12","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","20","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","3","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(2a) intermediate vocational","10","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","5","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","3","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(3a) lower tertiary education","5","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(3b) higher tertiary education","7","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(0) in school","2","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1a) inadequately completed","3","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1b) general elementary school","4","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","8","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","5","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","1","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","1","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(0) in school","","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(1a) inadequately completed","1","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(1b) general elementary school","25","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(1c) basic vocational qualification","39","0.0513131507749816","0.0367107563246248","0.0659155452253384"
"3 on scale 1-7 ","2005","1-pers.-HH","(2b) intermediate general qualification","3","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(2a) intermediate vocational","33","0.0640779004411499","0.04517875263834","0.0829770482439597"
"3 on scale 1-7 ","2005","1-pers.-HH","(2c_gen) general maturity certificate","6","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","11","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(3a) lower tertiary education","17","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(3b) higher tertiary education","9","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","(0) in school","","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","(1a) inadequately completed","12","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","(1b) general elementary school","55","0.0863508062696151","0.0638572762897143","0.108844336249516"
"3 on scale 1-7 ","2005","(Married) couple without C. ","(1c) basic vocational qualification","169","0.0757158122394271","0.0653396949008561","0.0860919295779981"
"3 on scale 1-7 ","2005","(Married) couple without C. ","(2b) intermediate general qualification","6","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","(2a) intermediate vocational","62","0.0414533983810869","0.0311182036791875","0.0517885930829864"
"3 on scale 1-7 ","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","8","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","22","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","(3a) lower tertiary education","27","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","(3b) higher tertiary education","57","0.064416310625159","0.0489192683159435","0.0799133529343745"
"3 on scale 1-7 ","2005","Single parent ","(0) in school","5","","",""
"3 on scale 1-7 ","2005","Single parent ","(1a) inadequately completed","1","","",""
"3 on scale 1-7 ","2005","Single parent ","(1b) general elementary school","16","","",""
"3 on scale 1-7 ","2005","Single parent ","(1c) basic vocational qualification","11","","",""
"3 on scale 1-7 ","2005","Single parent ","(2b) intermediate general qualification","2","","",""
"3 on scale 1-7 ","2005","Single parent ","(2a) intermediate vocational","10","","",""
"3 on scale 1-7 ","2005","Single parent ","(2c_gen) general maturity certificate","1","","",""
"3 on scale 1-7 ","2005","Single parent ","(2c_voc) vocational maturity certificate","5","","",""
"3 on scale 1-7 ","2005","Single parent ","(3a) lower tertiary education","1","","",""
"3 on scale 1-7 ","2005","Single parent ","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(0) in school","","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(1a) inadequately completed","5","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(1b) general elementary school","19","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","42","0.0514830908628569","0.0362083127013207","0.0667578690243931"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","7","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(2a) intermediate vocational","55","0.0391743762217221","0.0283011557105325","0.0500475967329118"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","4","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","30","0.0707280407106115","0.0468006122555577","0.0946554691656653"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(3a) lower tertiary education","17","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(3b) higher tertiary education","25","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(0) in school","13","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(1a) inadequately completed","2","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(1b) general elementary school","20","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","43","0.0472627252064255","0.0327475437034565","0.0617779067093945"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","6","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(2a) intermediate vocational","38","0.0558609027023245","0.0400845046802706","0.0716373007243784"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","16","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","10","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(3a) lower tertiary education","11","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(3b) higher tertiary education","20","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(0) in school","16","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1a) inadequately completed","1","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1b) general elementary school","14","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","20","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","6","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","13","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","2","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","3","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","4","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","8","","",""
"4 on scale 1-7","2005","1-pers.-HH","(0) in school","1","","",""
"4 on scale 1-7","2005","1-pers.-HH","(1a) inadequately completed","4","","",""
"4 on scale 1-7","2005","1-pers.-HH","(1b) general elementary school","65","0.175435659804112","0.137245030478773","0.213626289129452"
"4 on scale 1-7","2005","1-pers.-HH","(1c) basic vocational qualification","131","0.142749281699899","0.119597245705098","0.1659013176947"
"4 on scale 1-7","2005","1-pers.-HH","(2b) intermediate general qualification","4","","",""
"4 on scale 1-7","2005","1-pers.-HH","(2a) intermediate vocational","69","0.113902626447436","0.0893851465672669","0.138420106327605"
"4 on scale 1-7","2005","1-pers.-HH","(2c_gen) general maturity certificate","15","","",""
"4 on scale 1-7","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","25","","",""
"4 on scale 1-7","2005","1-pers.-HH","(3a) lower tertiary education","24","","",""
"4 on scale 1-7","2005","1-pers.-HH","(3b) higher tertiary education","35","0.10716639619181","0.0736909984249811","0.14064179395864"
"4 on scale 1-7","2005","(Married) couple without C. ","(0) in school","","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","(1a) inadequately completed","22","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","(1b) general elementary school","88","0.143434725374107","0.11536474784646","0.171504702901754"
"4 on scale 1-7","2005","(Married) couple without C. ","(1c) basic vocational qualification","373","0.138143823354883","0.124609954777837","0.151677691931928"
"4 on scale 1-7","2005","(Married) couple without C. ","(2b) intermediate general qualification","9","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","(2a) intermediate vocational","183","0.145702319241212","0.127409955752502","0.163994682729922"
"4 on scale 1-7","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","8","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","63","0.121434914478288","0.0920611206696434","0.150808708286933"
"4 on scale 1-7","2005","(Married) couple without C. ","(3a) lower tertiary education","67","0.101377879877721","0.0789382420391233","0.123817517716319"
"4 on scale 1-7","2005","(Married) couple without C. ","(3b) higher tertiary education","108","0.108912199361332","0.0892465592474702","0.128577839475193"
"4 on scale 1-7","2005","Single parent ","(0) in school","12","","",""
"4 on scale 1-7","2005","Single parent ","(1a) inadequately completed","3","","",""
"4 on scale 1-7","2005","Single parent ","(1b) general elementary school","21","","",""
"4 on scale 1-7","2005","Single parent ","(1c) basic vocational qualification","30","0.133078026621862","0.0900162124867096","0.176139840757015"
"4 on scale 1-7","2005","Single parent ","(2b) intermediate general qualification","6","","",""
"4 on scale 1-7","2005","Single parent ","(2a) intermediate vocational","29","","",""
"4 on scale 1-7","2005","Single parent ","(2c_gen) general maturity certificate","10","","",""
"4 on scale 1-7","2005","Single parent ","(2c_voc) vocational maturity certificate","3","","",""
"4 on scale 1-7","2005","Single parent ","(3a) lower tertiary education","5","","",""
"4 on scale 1-7","2005","Single parent ","(3b) higher tertiary education","9","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(0) in school","","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(1a) inadequately completed","6","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(1b) general elementary school","32","0.129799050437293","0.0847706273113002","0.174827473563286"
"4 on scale 1-7","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","113","0.140601975961696","0.116574234289099","0.164629717634293"
"4 on scale 1-7","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","5","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(2a) intermediate vocational","138","0.130161149191489","0.111303178766661","0.149019119616316"
"4 on scale 1-7","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","10","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","48","0.106064746904981","0.0773260310492604","0.134803462760702"
"4 on scale 1-7","2005","Couple + C. LE 16 ","(3a) lower tertiary education","39","0.153303431152436","0.112050565891232","0.194556296413641"
"4 on scale 1-7","2005","Couple + C. LE 16 ","(3b) higher tertiary education","81","0.13784064828352","0.108791601660369","0.166889694906671"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(0) in school","36","0.123538960390093","0.0842165410741218","0.162861379706065"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(1a) inadequately completed","6","","",""
"4 on scale 1-7","2005","Couple + C. GT 16 ","(1b) general elementary school","44","0.178863512002713","0.133319404974938","0.224407619030487"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","132","0.166741797271408","0.141244828593631","0.192238765949184"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","17","","",""
"4 on scale 1-7","2005","Couple + C. GT 16 ","(2a) intermediate vocational","98","0.127044413501567","0.104166851069152","0.149921975933983"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","29","","",""
"4 on scale 1-7","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","30","0.168866008577266","0.119248760322674","0.218483256831859"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(3a) lower tertiary education","30","0.153301933453007","0.107238929140024","0.199364937765991"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(3b) higher tertiary education","51","0.101915551509911","0.0720425543466826","0.13178854867314"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(0) in school","27","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(1a) inadequately completed","5","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(1b) general elementary school","27","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","42","0.143355576578372","0.104345676666628","0.182365476490117"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","16","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","28","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","14","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","11","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","17","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","23","","",""
"5 on scale 1-7","2005","1-pers.-HH","(0) in school","2","","",""
"5 on scale 1-7","2005","1-pers.-HH","(1a) inadequately completed","4","","",""
"5 on scale 1-7","2005","1-pers.-HH","(1b) general elementary school","91","0.248497129784311","0.205104935393727","0.291889324174894"
"5 on scale 1-7","2005","1-pers.-HH","(1c) basic vocational qualification","185","0.223952815951936","0.196361613885146","0.251544018018726"
"5 on scale 1-7","2005","1-pers.-HH","(2b) intermediate general qualification","13","","",""
"5 on scale 1-7","2005","1-pers.-HH","(2a) intermediate vocational","145","0.246884289386816","0.213607163124405","0.280161415649227"
"5 on scale 1-7","2005","1-pers.-HH","(2c_gen) general maturity certificate","23","","",""
"5 on scale 1-7","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","50","0.237961398742607","0.182928053169294","0.29299474431592"
"5 on scale 1-7","2005","1-pers.-HH","(3a) lower tertiary education","56","0.246802789112887","0.191203212519881","0.302402365705892"
"5 on scale 1-7","2005","1-pers.-HH","(3b) higher tertiary education","65","0.221690792881899","0.176737544334369","0.26664404142943"
"5 on scale 1-7","2005","(Married) couple without C. ","(0) in school","2","","",""
"5 on scale 1-7","2005","(Married) couple without C. ","(1a) inadequately completed","17","","",""
"5 on scale 1-7","2005","(Married) couple without C. ","(1b) general elementary school","138","0.201034899952262","0.168940126575899","0.233129673328624"
"5 on scale 1-7","2005","(Married) couple without C. ","(1c) basic vocational qualification","584","0.220487235791038","0.204226426299048","0.236748045283028"
"5 on scale 1-7","2005","(Married) couple without C. ","(2b) intermediate general qualification","26","","",""
"5 on scale 1-7","2005","(Married) couple without C. ","(2a) intermediate vocational","337","0.237558405019707","0.215492564876405","0.259624245163009"
"5 on scale 1-7","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","29","","",""
"5 on scale 1-7","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","101","0.232889352603631","0.194878719051146","0.270899986156116"
"5 on scale 1-7","2005","(Married) couple without C. ","(3a) lower tertiary education","189","0.273497024516152","0.240357162920431","0.306636886111873"
"5 on scale 1-7","2005","(Married) couple without C. ","(3b) higher tertiary education","240","0.248861977591171","0.221569138092881","0.27615481708946"
"5 on scale 1-7","2005","Single parent ","(0) in school","18","","",""
"5 on scale 1-7","2005","Single parent ","(1a) inadequately completed","3","","",""
"5 on scale 1-7","2005","Single parent ","(1b) general elementary school","25","","",""
"5 on scale 1-7","2005","Single parent ","(1c) basic vocational qualification","46","0.183757700619879","0.134657703912084","0.232857697327674"
"5 on scale 1-7","2005","Single parent ","(2b) intermediate general qualification","14","","",""
"5 on scale 1-7","2005","Single parent ","(2a) intermediate vocational","54","0.219903871089714","0.1698473439557","0.269960398223727"
"5 on scale 1-7","2005","Single parent ","(2c_gen) general maturity certificate","17","","",""
"5 on scale 1-7","2005","Single parent ","(2c_voc) vocational maturity certificate","10","","",""
"5 on scale 1-7","2005","Single parent ","(3a) lower tertiary education","12","","",""
"5 on scale 1-7","2005","Single parent ","(3b) higher tertiary education","13","","",""
"5 on scale 1-7","2005","Couple + C. LE 16 ","(0) in school","","","",""
"5 on scale 1-7","2005","Couple + C. LE 16 ","(1a) inadequately completed","6","","",""
"5 on scale 1-7","2005","Couple + C. LE 16 ","(1b) general elementary school","42","0.199136672903875","0.145631468036555","0.252641877771196"
"5 on scale 1-7","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","193","0.241258866486251","0.211684971753667","0.270832761218836"
"5 on scale 1-7","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","16","","",""
"5 on scale 1-7","2005","Couple + C. LE 16 ","(2a) intermediate vocational","282","0.230218547565218","0.206625244919546","0.253811850210891"
"5 on scale 1-7","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","29","","",""
"5 on scale 1-7","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","97","0.250365248967141","0.209931810457127","0.290798687477154"
"5 on scale 1-7","2005","Couple + C. LE 16 ","(3a) lower tertiary education","72","0.252691045047419","0.202933459333705","0.302448630761134"
"5 on scale 1-7","2005","Couple + C. LE 16 ","(3b) higher tertiary education","139","0.26634809876694","0.229098698681947","0.303597498851934"
"5 on scale 1-7","2005","Couple + C. GT 16 ","(0) in school","56","0.238392114777753","0.18747267579431","0.289311553761196"
"5 on scale 1-7","2005","Couple + C. GT 16 ","(1a) inadequately completed","7","","",""
"5 on scale 1-7","2005","Couple + C. GT 16 ","(1b) general elementary school","57","0.217884178919036","0.168825932234672","0.266942425603399"
"5 on scale 1-7","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","227","0.302420782514028","0.271002741985382","0.333838823042674"
"5 on scale 1-7","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","40","0.241236453441467","0.176923518863012","0.305549388019923"
"5 on scale 1-7","2005","Couple + C. GT 16 ","(2a) intermediate vocational","197","0.246408855260866","0.216806113446185","0.276011597075548"
"5 on scale 1-7","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","69","0.220760166521135","0.172092343699059","0.269427989343211"
