"plh0213","year","sex","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2007","Male","","","",""
"5 on scale 1-7","2007","Female","","","",""
"6 on scale 1-7","2007","Male","","","",""
"6 on scale 1-7","2007","Female","","","",""
"7 Strongly agree","2007","Male","","","",""
"7 Strongly agree","2007","Female","","","",""
"1 Strongly disagree","2008","Male","","","",""
"1 Strongly disagree","2008","Female","","","",""
"2 on scale 1-7 ","2008","Male","","","",""
"2 on scale 1-7 ","2008","Female","","","",""
"3 on scale 1-7 ","2008","Male","","","",""
"3 on scale 1-7 ","2008","Female","","","",""
"4 on scale 1-7","2008","Male","","","",""
"4 on scale 1-7","2008","Female","","","",""
"5 on scale 1-7","2008","Male","","","",""
"5 on scale 1-7","2008","Female","","","",""
"6 on scale 1-7","2008","Male","","","",""
"6 on scale 1-7","2008","Female","","","",""
"7 Strongly agree","2008","Male","","","",""
"7 Strongly agree","2008","Female","","","",""
"1 Strongly disagree","2009","Male","71","0.00958709509013633","0.00752680986616855","0.0116473803141041"
"1 Strongly disagree","2009","Female","46","0.00520564385941534","0.00375128167462876","0.00666000604420193"
"2 on scale 1-7 ","2009","Male","281","0.037640715328577","0.0336165738633461","0.0416648567938079"
"2 on scale 1-7 ","2009","Female","158","0.0191476501477587","0.0163779787162574","0.02191732157926"
"3 on scale 1-7 ","2009","Male","735","0.0804514748726527","0.0747006516700678","0.0862022980752377"
"3 on scale 1-7 ","2009","Female","455","0.0549599407443052","0.0503540150425371","0.0595658664460733"
"4 on scale 1-7","2009","Male","1415","0.173064954570871","0.165066318260573","0.181063590881169"
"4 on scale 1-7","2009","Female","1181","0.133537424233709","0.126662861281305","0.140411987186114"
"5 on scale 1-7","2009","Male","2121","0.243640951220527","0.234564526043632","0.252717376397421"
"5 on scale 1-7","2009","Female","2064","0.220217801403226","0.21184286417512","0.228592738631332"
"6 on scale 1-7","2009","Male","2140","0.243036286796911","0.23396750867955","0.252105064914271"
"6 on scale 1-7","2009","Female","2660","0.266213182165481","0.257280776830996","0.275145587499965"
"7 Strongly agree","2009","Male","1830","0.212578522120325","0.203928066047661","0.221228978192989"
"7 Strongly agree","2009","Female","2841","0.300718357446105","0.291450598590934","0.309986116301276"
"1 Strongly disagree","2010","Male","","","",""
"1 Strongly disagree","2010","Female","","","",""
"2 on scale 1-7 ","2010","Male","","","",""
"2 on scale 1-7 ","2010","Female","","","",""
"3 on scale 1-7 ","2010","Male","","","",""
"3 on scale 1-7 ","2010","Female","","","",""
"4 on scale 1-7","2010","Male","","","",""
"4 on scale 1-7","2010","Female","","","",""
"5 on scale 1-7","2010","Male","","","",""
"5 on scale 1-7","2010","Female","","","",""
"6 on scale 1-7","2010","Male","","","",""
"6 on scale 1-7","2010","Female","","","",""
"7 Strongly agree","2010","Male","","","",""
"7 Strongly agree","2010","Female","","","",""
"1 Strongly disagree","2011","Male","","","",""
"1 Strongly disagree","2011","Female","","","",""
"2 on scale 1-7 ","2011","Male","","","",""
"2 on scale 1-7 ","2011","Female","","","",""
"3 on scale 1-7 ","2011","Male","","","",""
"3 on scale 1-7 ","2011","Female","","","",""
"4 on scale 1-7","2011","Male","","","",""
"4 on scale 1-7","2011","Female","","","",""
"5 on scale 1-7","2011","Male","","","",""
"5 on scale 1-7","2011","Female","","","",""
"6 on scale 1-7","2011","Male","","","",""
"6 on scale 1-7","2011","Female","","","",""
"7 Strongly agree","2011","Male","","","",""
"7 Strongly agree","2011","Female","","","",""
"1 Strongly disagree","2012","Male","23","","",""
"1 Strongly disagree","2012","Female","12","","",""
"2 on scale 1-7 ","2012","Male","56","0.0174264745944432","0.0126573766190674","0.0221955725698191"
"2 on scale 1-7 ","2012","Female","31","0.00669429290619589","0.00423836731551324","0.00915021849687855"
"3 on scale 1-7 ","2012","Male","148","0.0441567322739308","0.0366691647324658","0.0516442998153957"
"3 on scale 1-7 ","2012","Female","129","0.0302498993290555","0.0250915200981533","0.0354082785599577"
"4 on scale 1-7","2012","Male","371","0.128093007542408","0.115913022965241","0.140272992119576"
"4 on scale 1-7","2012","Female","339","0.07869043435011","0.0705811011533899","0.0867997675468301"
"5 on scale 1-7","2012","Male","718","0.24912962066164","0.233366430444565","0.264892810878715"
"5 on scale 1-7","2012","Female","786","0.185785880941705","0.174072101262043","0.197499660621366"
"6 on scale 1-7","2012","Male","798","0.270624210631228","0.254431932989486","0.28681648827297"
"6 on scale 1-7","2012","Female","1314","0.301690285681335","0.287866528755924","0.315514042606746"
"7 Strongly agree","2012","Male","778","0.283482507347262","0.267056747152389","0.299908267542135"
"7 Strongly agree","2012","Female","1624","0.393776023941349","0.379060945797372","0.408491102085326"
"1 Strongly disagree","2013","Male","52","0.00723832882238565","0.00547081877055763","0.00900583887421367"
"1 Strongly disagree","2013","Female","32","0.00318250169839532","0.00208017221363279","0.00428483118315786"
"2 on scale 1-7 ","2013","Male","230","0.0256340353851121","0.0223387746781941","0.0289292960920301"
"2 on scale 1-7 ","2013","Female","127","0.0140549101673725","0.0117510311115483","0.0163587892231967"
"3 on scale 1-7 ","2013","Male","625","0.0747449174031288","0.0692616198926536","0.080228214913604"
"3 on scale 1-7 ","2013","Female","346","0.0349156294186294","0.0313230046954189","0.03850825414184"
"4 on scale 1-7","2013","Male","1347","0.154801759972852","0.147259743503691","0.162343776442014"
"4 on scale 1-7","2013","Female","1019","0.107370403014573","0.101311455250703","0.113429350778443"
"5 on scale 1-7","2013","Male","2231","0.24597864283746","0.236998964882793","0.254958320792127"
"5 on scale 1-7","2013","Female","2135","0.218927361473349","0.210834259564918","0.22702046338178"
"6 on scale 1-7","2013","Male","2330","0.265107563376992","0.255904271718421","0.274310855035563"
"6 on scale 1-7","2013","Female","2996","0.289653749266445","0.280776183489455","0.298531315043436"
"7 Strongly agree","2013","Male","2021","0.226494752202069","0.217767431370629","0.23522207303351"
"7 Strongly agree","2013","Female","3374","0.331895444961235","0.322679451928565","0.341111437993905"
"1 Strongly disagree","2014","Male","","","",""
"1 Strongly disagree","2014","Female","","","",""
"2 on scale 1-7 ","2014","Male","","","",""
"2 on scale 1-7 ","2014","Female","","","",""
"3 on scale 1-7 ","2014","Male","","","",""
"3 on scale 1-7 ","2014","Female","","","",""
"4 on scale 1-7","2014","Male","","","",""
"4 on scale 1-7","2014","Female","","","",""
"5 on scale 1-7","2014","Male","","","",""
"5 on scale 1-7","2014","Female","","","",""
"6 on scale 1-7","2014","Male","","","",""
"6 on scale 1-7","2014","Female","","","",""
"7 Strongly agree","2014","Male","","","",""
"7 Strongly agree","2014","Female","","","",""
"1 Strongly disagree","2015","Male","","","",""
"1 Strongly disagree","2015","Female","","","",""
"2 on scale 1-7 ","2015","Male","","","",""
"2 on scale 1-7 ","2015","Female","","","",""
"3 on scale 1-7 ","2015","Male","","","",""
"3 on scale 1-7 ","2015","Female","","","",""
"4 on scale 1-7","2015","Male","","","",""
"4 on scale 1-7","2015","Female","","","",""
"5 on scale 1-7","2015","Male","","","",""
"5 on scale 1-7","2015","Female","","","",""
"6 on scale 1-7","2015","Male","","","",""
"6 on scale 1-7","2015","Female","","","",""
"7 Strongly agree","2015","Male","","","",""
"7 Strongly agree","2015","Female","","","",""
"1 Strongly disagree","2016","Male","","","",""
"1 Strongly disagree","2016","Female","","","",""
"2 on scale 1-7 ","2016","Male","","","",""
"2 on scale 1-7 ","2016","Female","","","",""
"3 on scale 1-7 ","2016","Male","","","",""
"3 on scale 1-7 ","2016","Female","","","",""
"4 on scale 1-7","2016","Male","","","",""
"4 on scale 1-7","2016","Female","","","",""
"5 on scale 1-7","2016","Male","","","",""
"5 on scale 1-7","2016","Female","","","",""
"6 on scale 1-7","2016","Male","","","",""
"6 on scale 1-7","2016","Female","","","",""
"7 Strongly agree","2016","Male","","","",""
"7 Strongly agree","2016","Female","","","",""
"1 Strongly disagree","2017","Male","83","0.00523396406645781","0.00403807003489448","0.00642985809802114"
"1 Strongly disagree","2017","Female","56","0.00364287023185408","0.0026887463222712","0.00459699414143695"
"2 on scale 1-7 ","2017","Male","370","0.0269865720762933","0.0243009176237372","0.0296722265288493"
"2 on scale 1-7 ","2017","Female","233","0.0168441909271782","0.0148061558019838","0.0188822260523727"
"3 on scale 1-7 ","2017","Male","955","0.0777296952575867","0.0732921841728976","0.0821672063422758"
"3 on scale 1-7 ","2017","Female","600","0.0406837280485199","0.0375550081159609","0.0438124479810788"
"4 on scale 1-7","2017","Male","1827","0.150160847967667","0.144240277162518","0.156081418772815"
"4 on scale 1-7","2017","Female","1518","0.102300672355782","0.0975013479553488","0.107099996756215"
"5 on scale 1-7","2017","Male","2997","0.223164066115029","0.216263358259322","0.230064773970737"
"5 on scale 1-7","2017","Female","2900","0.208894070346296","0.202455998955529","0.215332141737063"
"6 on scale 1-7","2017","Male","3673","0.277823156575937","0.270399414825246","0.285246898326627"
"6 on scale 1-7","2017","Female","4499","0.294740818806746","0.287520274631925","0.301961362981567"
"7 Strongly agree","2017","Male","4080","0.238901697941029","0.23183450659013","0.245968889291928"
"7 Strongly agree","2017","Female","5510","0.332893649283624","0.325430438548706","0.340356860018542"
"1 Strongly disagree","2018","Male","","","",""
"1 Strongly disagree","2018","Female","","","",""
"2 on scale 1-7 ","2018","Male","","","",""
"2 on scale 1-7 ","2018","Female","","","",""
"3 on scale 1-7 ","2018","Male","","","",""
"3 on scale 1-7 ","2018","Female","","","",""
"4 on scale 1-7","2018","Male","","","",""
"4 on scale 1-7","2018","Female","","","",""
"5 on scale 1-7","2018","Male","","","",""
"5 on scale 1-7","2018","Female","","","",""
"6 on scale 1-7","2018","Male","","","",""
"6 on scale 1-7","2018","Female","","","",""
"7 Strongly agree","2018","Male","","","",""
"7 Strongly agree","2018","Female","","","",""
"1 Strongly disagree","2019","Male","91","0.00754939132593541","0.0060199410932147","0.00907884155865612"
"1 Strongly disagree","2019","Female","50","0.00328116666924879","0.00231523725786842","0.00424709608062917"
"2 on scale 1-7 ","2019","Male","336","0.0288263405236597","0.0258699068958214","0.031782774151498"
"2 on scale 1-7 ","2019","Female","181","0.0136965643688094","0.0117334029677146","0.0156597257699042"
"3 on scale 1-7 ","2019","Male","876","0.0722234558757268","0.0676495654438607","0.0767973463075928"
"3 on scale 1-7 ","2019","Female","528","0.0425563601253986","0.0391469145745863","0.045965805676211"
"4 on scale 1-7","2019","Male","1732","0.148925142603431","0.14263453171313","0.155215753493731"
"4 on scale 1-7","2019","Female","1436","0.116088843698936","0.110678255729027","0.121499431668846"
"5 on scale 1-7","2019","Male","2823","0.239854926364281","0.232310130498995","0.247399722229566"
"5 on scale 1-7","2019","Female","2717","0.209196685517038","0.202326688440183","0.216066682593893"
"6 on scale 1-7","2019","Male","3396","0.277380677545939","0.269469924680618","0.285291430411261"
"6 on scale 1-7","2019","Female","4034","0.290762720661852","0.283092461260082","0.298432980063622"
"7 Strongly agree","2019","Male","3050","0.225240065761028","0.217858791722301","0.232621339799755"
"7 Strongly agree","2019","Female","4519","0.324417658958717","0.316510211776859","0.332325106140576"
