"plh0213","year","sampreg","sex","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2009","West Germany","Female","36","0.00569307423710206","0.00393706985665529","0.00744907861754884","1"
"1 Strongly disagree","2009","East Germany","Male","17","","","","1"
"1 Strongly disagree","2009","East Germany","Female","10","","","","1"
"1 Strongly disagree","2009","West Germany","Male","54","0.0104487756251191","0.00795854043535411","0.0129390108148841","1"
"2 on scale 1-7 ","2009","West Germany","Female","118","0.0196629207397853","0.0164224831000486","0.0229033583795219","2"
"2 on scale 1-7 ","2009","East Germany","Male","75","0.0329319384282081","0.0254543492731057","0.0404095275833106","2"
"2 on scale 1-7 ","2009","East Germany","Female","40","0.0168737830509227","0.0116696547292215","0.0220779113726239","2"
"2 on scale 1-7 ","2009","West Germany","Male","206","0.0387415945185571","0.0340155550431945","0.0434676339939197","2"
"3 on scale 1-7 ","2009","West Germany","Male","542","0.0817437568875121","0.0750341393416007","0.0884533744334236","3"
"3 on scale 1-7 ","2009","West Germany","Female","331","0.0518051828207125","0.0466323632173357","0.0569780024240892","3"
"3 on scale 1-7 ","2009","East Germany","Male","193","0.0749240130442189","0.0638927903652788","0.0859552357231591","3"
"3 on scale 1-7 ","2009","East Germany","Female","124","0.0688817526077122","0.0586490196483093","0.0791144855671151","3"
"4 on scale 1-7","2009","West Germany","Female","882","0.134590000061432","0.126624568867906","0.142555431254958","4"
"4 on scale 1-7","2009","East Germany","Male","386","0.182284846658524","0.166107744102258","0.198461949214791","4"
"4 on scale 1-7","2009","West Germany","Male","1029","0.170909408120504","0.161690648251903","0.180128167989105","4"
"4 on scale 1-7","2009","East Germany","Female","299","0.128892452099418","0.115353446782075","0.14243145741676","4"
"5 on scale 1-7","2009","West Germany","Male","1564","0.240981396648039","0.230507543203138","0.251455250092941","5"
"5 on scale 1-7","2009","East Germany","Male","557","0.255016630995549","0.236753216612649","0.27328004537845","5"
"5 on scale 1-7","2009","West Germany","Female","1521","0.218087629630378","0.20844963905421","0.227725620206545","5"
"5 on scale 1-7","2009","East Germany","Female","543","0.229618158380397","0.212624250451373","0.246612066309421","5"
"6 on scale 1-7","2009","West Germany","Female","1985","0.265112200368533","0.254810300720513","0.275414100016553","6"
"6 on scale 1-7","2009","West Germany","Male","1604","0.245342750305553","0.234804948819836","0.25588055179127","6"
"6 on scale 1-7","2009","East Germany","Male","536","0.233170879048367","0.215453034548872","0.250888723547863","6"
"6 on scale 1-7","2009","East Germany","Female","675","0.271071767772798","0.253111134015735","0.289032401529861","6"
"7 Strongly agree","2009","West Germany","Male","1406","0.211832317894715","0.201825547276157","0.221839088513273","7"
"7 Strongly agree","2009","West Germany","Female","2179","0.305048992142057","0.294302819065491","0.315795165218624","7"
"7 Strongly agree","2009","East Germany","Male","424","0.215770252196152","0.198534038381489","0.233006466010816","7"
"7 Strongly agree","2009","East Germany","Female","662","0.28160745165035","0.263433887507312","0.299781015793389","7"
"1 Strongly disagree","2010","West Germany","Male","","","","","1"
"1 Strongly disagree","2010","West Germany","Female","","","","","1"
"1 Strongly disagree","2010","East Germany","Male","","","","","1"
"1 Strongly disagree","2010","East Germany","Female","","","","","1"
"2 on scale 1-7 ","2010","West Germany","Male","","","","","2"
"2 on scale 1-7 ","2010","West Germany","Female","","","","","2"
"2 on scale 1-7 ","2010","East Germany","Male","","","","","2"
"2 on scale 1-7 ","2010","East Germany","Female","","","","","2"
"3 on scale 1-7 ","2010","West Germany","Male","","","","","3"
"3 on scale 1-7 ","2010","West Germany","Female","","","","","3"
"3 on scale 1-7 ","2010","East Germany","Female","","","","","3"
"3 on scale 1-7 ","2010","East Germany","Male","","","","","3"
"4 on scale 1-7","2010","West Germany","Female","","","","","4"
"4 on scale 1-7","2010","East Germany","Male","","","","","4"
"4 on scale 1-7","2010","West Germany","Male","","","","","4"
"4 on scale 1-7","2010","East Germany","Female","","","","","4"
"5 on scale 1-7","2010","West Germany","Male","","","","","5"
"5 on scale 1-7","2010","East Germany","Male","","","","","5"
"5 on scale 1-7","2010","West Germany","Female","","","","","5"
"5 on scale 1-7","2010","East Germany","Female","","","","","5"
"6 on scale 1-7","2010","West Germany","Male","","","","","6"
"6 on scale 1-7","2010","West Germany","Female","","","","","6"
"6 on scale 1-7","2010","East Germany","Male","","","","","6"
"6 on scale 1-7","2010","East Germany","Female","","","","","6"
"7 Strongly agree","2010","West Germany","Male","","","","","7"
"7 Strongly agree","2010","West Germany","Female","","","","","7"
"7 Strongly agree","2010","East Germany","Male","","","","","7"
"7 Strongly agree","2010","East Germany","Female","","","","","7"
"1 Strongly disagree","2011","West Germany","Male","","","","","1"
"1 Strongly disagree","2011","West Germany","Female","","","","","1"
"1 Strongly disagree","2011","East Germany","Male","","","","","1"
"1 Strongly disagree","2011","East Germany","Female","","","","","1"
"2 on scale 1-7 ","2011","West Germany","Male","","","","","2"
"2 on scale 1-7 ","2011","West Germany","Female","","","","","2"
"2 on scale 1-7 ","2011","East Germany","Male","","","","","2"
"2 on scale 1-7 ","2011","East Germany","Female","","","","","2"
"3 on scale 1-7 ","2011","West Germany","Male","","","","","3"
"3 on scale 1-7 ","2011","East Germany","Male","","","","","3"
"3 on scale 1-7 ","2011","West Germany","Female","","","","","3"
"3 on scale 1-7 ","2011","East Germany","Female","","","","","3"
"4 on scale 1-7","2011","West Germany","Male","","","","","4"
"4 on scale 1-7","2011","West Germany","Female","","","","","4"
"4 on scale 1-7","2011","East Germany","Male","","","","","4"
"4 on scale 1-7","2011","East Germany","Female","","","","","4"
"5 on scale 1-7","2011","East Germany","Male","","","","","5"
"5 on scale 1-7","2011","West Germany","Female","","","","","5"
"5 on scale 1-7","2011","West Germany","Male","","","","","5"
"5 on scale 1-7","2011","East Germany","Female","","","","","5"
"6 on scale 1-7","2011","West Germany","Male","","","","","6"
"6 on scale 1-7","2011","West Germany","Female","","","","","6"
"6 on scale 1-7","2011","East Germany","Male","","","","","6"
"6 on scale 1-7","2011","East Germany","Female","","","","","6"
"7 Strongly agree","2011","West Germany","Male","","","","","7"
"7 Strongly agree","2011","West Germany","Female","","","","","7"
"7 Strongly agree","2011","East Germany","Male","","","","","7"
"7 Strongly agree","2011","East Germany","Female","","","","","7"
"1 Strongly disagree","2012","West Germany","Male","20","","","","1"
"1 Strongly disagree","2012","West Germany","Female","11","","","","1"
"1 Strongly disagree","2012","East Germany","Male","3","","","","1"
"1 Strongly disagree","2012","East Germany","Female","1","","","","1"
"2 on scale 1-7 ","2012","West Germany","Male","44","0.018131067771165","0.0127502709393199","0.0235118646030102","2"
"2 on scale 1-7 ","2012","West Germany","Female","18","","","","2"
"2 on scale 1-7 ","2012","East Germany","Male","12","","","","2"
"2 on scale 1-7 ","2012","East Germany","Female","13","","","","2"
"3 on scale 1-7 ","2012","West Germany","Male","118","0.0422587132641664","0.0341455468581786","0.0503718796701542","3"
"3 on scale 1-7 ","2012","West Germany","Female","99","0.027848883969306","0.0223400228190895","0.0333577451195226","3"
"3 on scale 1-7 ","2012","East Germany","Male","30","0.0538049739573502","0.0345956668724568","0.0730142810422437","3"
"3 on scale 1-7 ","2012","East Germany","Female","30","0.0423467507795978","0.0284614081601141","0.0562320933990816","3"
"4 on scale 1-7","2012","West Germany","Male","302","0.127317113683097","0.113874622314351","0.140759605051843","4"
"4 on scale 1-7","2012","West Germany","Female","278","0.0787686494834458","0.0697497801877945","0.0877875187790972","4"
"4 on scale 1-7","2012","East Germany","Male","69","0.132037125824051","0.103216144640076","0.160858107008026","4"
"4 on scale 1-7","2012","East Germany","Female","61","0.0782963690454855","0.0597734737848303","0.0968192643061407","4"
"5 on scale 1-7","2012","West Germany","Male","601","0.251051828362187","0.23356481180942","0.268538844914953","5"
"5 on scale 1-7","2012","West Germany","Female","655","0.190329158116318","0.177186053890331","0.203472262342305","5"
"5 on scale 1-7","2012","East Germany","Male","117","0.239358420075559","0.203031837621806","0.275685002529311","5"
"5 on scale 1-7","2012","East Germany","Female","131","0.16289583617095","0.137434150442914","0.188357521898986","5"
"6 on scale 1-7","2012","West Germany","Male","655","0.269842630184325","0.251941862283522","0.287743398085127","6"
"6 on scale 1-7","2012","West Germany","Female","1054","0.298298865629135","0.282981187867315","0.313616543390954","6"
"6 on scale 1-7","2012","East Germany","Male","143","0.274597235668365","0.236600364197092","0.312594107139639","6"
"6 on scale 1-7","2012","East Germany","Female","260","0.318777017097387","0.286645549841498","0.350908484353276","6"
"7 Strongly agree","2012","West Germany","Male","622","0.283898439689757","0.265714961615718","0.302081917763795","7"
"7 Strongly agree","2012","West Germany","Female","1312","0.397433615986073","0.381049395352241","0.413817836619905","7"
"7 Strongly agree","2012","East Germany","Male","156","0.281368189343227","0.243085638064099","0.319650740622356","7"
"7 Strongly agree","2012","East Germany","Female","312","0.375348258599472","0.341961166833214","0.40873535036573","7"
"1 Strongly disagree","2013","West Germany","Male","39","0.00752077608316804","0.00545651384387831","0.00958503832245777","1"
"1 Strongly disagree","2013","West Germany","Female","27","","","","1"
"1 Strongly disagree","2013","East Germany","Male","13","","","","1"
"1 Strongly disagree","2013","East Germany","Female","5","","","","1"
"2 on scale 1-7 ","2013","West Germany","Male","175","0.0245251826598376","0.0208295654294552","0.02822079989022","2"
"2 on scale 1-7 ","2013","West Germany","Female","102","0.0146325590920944","0.0119465247066383","0.0173185934775506","2"
"2 on scale 1-7 ","2013","East Germany","Male","55","0.0302010271478243","0.0228935487534246","0.037508505542224","2"
"2 on scale 1-7 ","2013","East Germany","Female","25","","","","2"
"3 on scale 1-7 ","2013","West Germany","Male","485","0.077156446261689","0.0707808181555621","0.0835320743678159","3"
"3 on scale 1-7 ","2013","East Germany","Female","89","0.0355218446793869","0.0280414694118972","0.0430022199468766","3"
"3 on scale 1-7 ","2013","East Germany","Male","140","0.0648126403914445","0.0543004069997697","0.0753248737831193","3"
"3 on scale 1-7 ","2013","West Germany","Female","257","0.0347756220465538","0.0306773204494106","0.0388739236436971","3"
"4 on scale 1-7","2013","West Germany","Male","1020","0.155374026526632","0.146718484818538","0.164029568234726","4"
"4 on scale 1-7","2013","West Germany","Female","782","0.105500583417391","0.0986287949510264","0.112372371883756","4"
"4 on scale 1-7","2013","East Germany","Male","327","0.152444786339099","0.137096633650331","0.167792939027867","4"
"4 on scale 1-7","2013","East Germany","Female","237","0.11546649936915","0.102550899706597","0.128382099031704","4"
"5 on scale 1-7","2013","West Germany","Male","1675","0.245302060768357","0.235021660902583","0.255582460634131","5"
"5 on scale 1-7","2013","East Germany","Male","556","0.248765257025225","0.230306667228154","0.267223846822295","5"
"5 on scale 1-7","2013","West Germany","Female","1609","0.217846953514491","0.208613292286034","0.227080614742948","5"
"5 on scale 1-7","2013","East Germany","Female","526","0.223605399370881","0.206766572620143","0.240444226121619","5"
"6 on scale 1-7","2013","West Germany","Male","1748","0.261300428448681","0.250803147728278","0.271797709169084","6"
"6 on scale 1-7","2013","West Germany","Female","2294","0.288093391029236","0.277962900360981","0.298223881697491","6"
"6 on scale 1-7","2013","East Germany","Male","582","0.280787872818289","0.26159970547035","0.299976040166229","6"
"6 on scale 1-7","2013","East Germany","Female","702","0.296409914757032","0.277953996796796","0.314865832717269","6"
"7 Strongly agree","2013","West Germany","Male","1587","0.228821079251635","0.21878420653227","0.238857951971001","7"
"7 Strongly agree","2013","West Germany","Female","2606","0.335693257761797","0.325129754756439","0.346256760767155","7"
"7 Strongly agree","2013","East Germany","Male","434","0.216913392810891","0.199315368832354","0.234511416789428","7"
"7 Strongly agree","2013","East Germany","Female","768","0.315451367459677","0.29667127210089","0.334231462818463","7"
"1 Strongly disagree","2014","West Germany","Male","","","","","1"
"1 Strongly disagree","2014","West Germany","Female","","","","","1"
"1 Strongly disagree","2014","East Germany","Male","","","","","1"
"1 Strongly disagree","2014","East Germany","Female","","","","","1"
"2 on scale 1-7 ","2014","West Germany","Male","","","","","2"
"2 on scale 1-7 ","2014","West Germany","Female","","","","","2"
"2 on scale 1-7 ","2014","East Germany","Male","","","","","2"
"2 on scale 1-7 ","2014","East Germany","Female","","","","","2"
"3 on scale 1-7 ","2014","West Germany","Male","","","","","3"
"3 on scale 1-7 ","2014","East Germany","Male","","","","","3"
"3 on scale 1-7 ","2014","West Germany","Female","","","","","3"
"3 on scale 1-7 ","2014","East Germany","Female","","","","","3"
"4 on scale 1-7","2014","West Germany","Male","","","","","4"
"4 on scale 1-7","2014","East Germany","Female","","","","","4"
"4 on scale 1-7","2014","West Germany","Female","","","","","4"
"4 on scale 1-7","2014","East Germany","Male","","","","","4"
"5 on scale 1-7","2014","West Germany","Female","","","","","5"
"5 on scale 1-7","2014","West Germany","Male","","","","","5"
"5 on scale 1-7","2014","East Germany","Male","","","","","5"
"5 on scale 1-7","2014","East Germany","Female","","","","","5"
"6 on scale 1-7","2014","West Germany","Male","","","","","6"
"6 on scale 1-7","2014","West Germany","Female","","","","","6"
"6 on scale 1-7","2014","East Germany","Male","","","","","6"
"6 on scale 1-7","2014","East Germany","Female","","","","","6"
"7 Strongly agree","2014","West Germany","Male","","","","","7"
"7 Strongly agree","2014","West Germany","Female","","","","","7"
"7 Strongly agree","2014","East Germany","Male","","","","","7"
"7 Strongly agree","2014","East Germany","Female","","","","","7"
"1 Strongly disagree","2015","West Germany","Male","","","","","1"
"1 Strongly disagree","2015","West Germany","Female","","","","","1"
"1 Strongly disagree","2015","East Germany","Male","","","","","1"
"1 Strongly disagree","2015","East Germany","Female","","","","","1"
"2 on scale 1-7 ","2015","West Germany","Male","","","","","2"
"2 on scale 1-7 ","2015","West Germany","Female","","","","","2"
"2 on scale 1-7 ","2015","East Germany","Female","","","","","2"
"2 on scale 1-7 ","2015","East Germany","Male","","","","","2"
"3 on scale 1-7 ","2015","West Germany","Male","","","","","3"
"3 on scale 1-7 ","2015","East Germany","Male","","","","","3"
"3 on scale 1-7 ","2015","West Germany","Female","","","","","3"
"3 on scale 1-7 ","2015","East Germany","Female","","","","","3"
"4 on scale 1-7","2015","West Germany","Male","","","","","4"
"4 on scale 1-7","2015","East Germany","Female","","","","","4"
"4 on scale 1-7","2015","West Germany","Female","","","","","4"
"4 on scale 1-7","2015","East Germany","Male","","","","","4"
"5 on scale 1-7","2015","West Germany","Male","","","","","5"
"5 on scale 1-7","2015","West Germany","Female","","","","","5"
"5 on scale 1-7","2015","East Germany","Male","","","","","5"
"5 on scale 1-7","2015","East Germany","Female","","","","","5"
"6 on scale 1-7","2015","East Germany","Female","","","","","6"
"6 on scale 1-7","2015","West Germany","Male","","","","","6"
"6 on scale 1-7","2015","West Germany","Female","","","","","6"
"6 on scale 1-7","2015","East Germany","Male","","","","","6"
"7 Strongly agree","2015","East Germany","Female","","","","","7"
"7 Strongly agree","2015","West Germany","Male","","","","","7"
"7 Strongly agree","2015","West Germany","Female","","","","","7"
"7 Strongly agree","2015","East Germany","Male","","","","","7"
"1 Strongly disagree","2016","West Germany","Male","","","","","1"
"1 Strongly disagree","2016","West Germany","Female","","","","","1"
"1 Strongly disagree","2016","East Germany","Male","","","","","1"
"1 Strongly disagree","2016","East Germany","Female","","","","","1"
"2 on scale 1-7 ","2016","West Germany","Female","","","","","2"
"2 on scale 1-7 ","2016","East Germany","Female","","","","","2"
"2 on scale 1-7 ","2016","West Germany","Male","","","","","2"
"2 on scale 1-7 ","2016","East Germany","Male","","","","","2"
"3 on scale 1-7 ","2016","West Germany","Male","","","","","3"
"3 on scale 1-7 ","2016","East Germany","Male","","","","","3"
"3 on scale 1-7 ","2016","East Germany","Female","","","","","3"
"3 on scale 1-7 ","2016","West Germany","Female","","","","","3"
"4 on scale 1-7","2016","West Germany","Male","","","","","4"
"4 on scale 1-7","2016","East Germany","Female","","","","","4"
"4 on scale 1-7","2016","West Germany","Female","","","","","4"
"4 on scale 1-7","2016","East Germany","Male","","","","","4"
"5 on scale 1-7","2016","West Germany","Male","","","","","5"
"5 on scale 1-7","2016","West Germany","Female","","","","","5"
"5 on scale 1-7","2016","East Germany","Male","","","","","5"
"5 on scale 1-7","2016","East Germany","Female","","","","","5"
"6 on scale 1-7","2016","West Germany","Male","","","","","6"
"6 on scale 1-7","2016","West Germany","Female","","","","","6"
"6 on scale 1-7","2016","East Germany","Female","","","","","6"
"6 on scale 1-7","2016","East Germany","Male","","","","","6"
"7 Strongly agree","2016","West Germany","Male","","","","","7"
"7 Strongly agree","2016","East Germany","Female","","","","","7"
"7 Strongly agree","2016","West Germany","Female","","","","","7"
"7 Strongly agree","2016","East Germany","Male","","","","","7"
"1 Strongly disagree","2017","West Germany","Male","68","0.00545759347756682","0.0040864750023383","0.00682871195279535","1"
"1 Strongly disagree","2017","West Germany","Female","44","0.00389473869724553","0.00278557387773043","0.00500390351676064","1"
"1 Strongly disagree","2017","East Germany","Male","15","","","","1"
"1 Strongly disagree","2017","East Germany","Female","12","","","","1"
"2 on scale 1-7 ","2017","West Germany","Male","285","0.0259245107747363","0.022967081750253","0.0288819397992196","2"
"2 on scale 1-7 ","2017","East Germany","Male","85","0.0319978997828895","0.0255858377632474","0.0384099618025316","2"
"2 on scale 1-7 ","2017","East Germany","Female","57","0.0194890764811036","0.0147010198836844","0.0242771330785227","2"
"2 on scale 1-7 ","2017","West Germany","Female","176","0.0162963658851336","0.0140417018999766","0.0185510298702906","2"
"3 on scale 1-7 ","2017","West Germany","Male","743","0.0757137905531987","0.0707905226404594","0.0806370584659381","3"
"3 on scale 1-7 ","2017","West Germany","Female","467","0.0398640904324311","0.036380223228545","0.0433479576363172","3"
"3 on scale 1-7 ","2017","East Germany","Male","212","0.087241725386306","0.0769606429834944","0.0975228077891177","3"
"3 on scale 1-7 ","2017","East Germany","Female","133","0.0446409178881009","0.0374879330676062","0.0517939027085957","3"
"4 on scale 1-7","2017","West Germany","Male","1426","0.149660539049313","0.143021387875389","0.156299690223236","4"
"4 on scale 1-7","2017","West Germany","Female","1200","0.10327361360466","0.0978544911135749","0.108692736095744","4"
"4 on scale 1-7","2017","East Germany","Male","401","0.152521551573691","0.139422834359327","0.165620268788054","4"
"4 on scale 1-7","2017","East Germany","Female","318","0.097603336424642","0.0873239190629124","0.107882753786372","4"
"5 on scale 1-7","2017","West Germany","Male","2390","0.222600617233506","0.214858709053534","0.230342525413477","5"
"5 on scale 1-7","2017","West Germany","Female","2294","0.209339495893565","0.202094720665378","0.216584271121751","5"
"5 on scale 1-7","2017","East Germany","Male","607","0.225822695129278","0.210589084927777","0.241056305330778","5"
"5 on scale 1-7","2017","East Germany","Female","606","0.206743566983173","0.19271671445359","0.220770419512756","5"
"6 on scale 1-7","2017","West Germany","Male","2884","0.280191469386712","0.271833540196758","0.288549398576665","6"
"6 on scale 1-7","2017","West Germany","Female","3525","0.287864980635304","0.2798022918729","0.295927669397709","6"
"6 on scale 1-7","2017","East Germany","Female","974","0.327937192931778","0.311676550665181","0.344197835198375","6"
"6 on scale 1-7","2017","East Germany","Male","789","0.266648291632527","0.250537221638574","0.282759361626479","6"
"7 Strongly agree","2017","West Germany","Male","3295","0.240451479524968","0.232498053862126","0.248404905187811","7"
"7 Strongly agree","2017","West Germany","Female","4408","0.339466714851661","0.331034333119569","0.347899096583753","7"
"7 Strongly agree","2017","East Germany","Male","785","0.231589066005962","0.21621974713055","0.246958384881373","7"
"7 Strongly agree","2017","East Germany","Female","1102","0.301159053688977","0.285269029412987","0.317049077964967","7"
"1 Strongly disagree","2018","East Germany","Female","","","","","1"
"1 Strongly disagree","2018","West Germany","Male","","","","","1"
"1 Strongly disagree","2018","West Germany","Female","","","","","1"
"1 Strongly disagree","2018","East Germany","Male","","","","","1"
"2 on scale 1-7 ","2018","East Germany","Female","","","","","2"
"2 on scale 1-7 ","2018","West Germany","Male","","","","","2"
"2 on scale 1-7 ","2018","East Germany","Male","","","","","2"
"2 on scale 1-7 ","2018","West Germany","Female","","","","","2"
"3 on scale 1-7 ","2018","East Germany","Female","","","","","3"
"3 on scale 1-7 ","2018","West Germany","Male","","","","","3"
