"plh0213","year","education","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2007","college entrance qualification","","","",""
"5 on scale 1-7","2007","Other degree","","","",""
"5 on scale 1-7","2007","no degree/no degree yet","","","",""
"6 on scale 1-7","2007","lower secondary degree","","","",""
"6 on scale 1-7","2007","secondary school degree","","","",""
"6 on scale 1-7","2007","college entrance qualification","","","",""
"6 on scale 1-7","2007","Other degree","","","",""
"6 on scale 1-7","2007","no degree/no degree yet","","","",""
"7 Strongly agree","2007","lower secondary degree","","","",""
"7 Strongly agree","2007","secondary school degree","","","",""
"7 Strongly agree","2007","college entrance qualification","","","",""
"7 Strongly agree","2007","Other degree","","","",""
"7 Strongly agree","2007","no degree/no degree yet","","","",""
"1 Strongly disagree","2008","lower secondary degree","","","",""
"1 Strongly disagree","2008","secondary school degree","","","",""
"1 Strongly disagree","2008","college entrance qualification","","","",""
"1 Strongly disagree","2008","Other degree","","","",""
"1 Strongly disagree","2008","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2008","lower secondary degree","","","",""
"2 on scale 1-7 ","2008","secondary school degree","","","",""
"2 on scale 1-7 ","2008","college entrance qualification","","","",""
"2 on scale 1-7 ","2008","Other degree","","","",""
"2 on scale 1-7 ","2008","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2008","lower secondary degree","","","",""
"3 on scale 1-7 ","2008","secondary school degree","","","",""
"3 on scale 1-7 ","2008","college entrance qualification","","","",""
"3 on scale 1-7 ","2008","Other degree","","","",""
"3 on scale 1-7 ","2008","no degree/no degree yet","","","",""
"4 on scale 1-7","2008","lower secondary degree","","","",""
"4 on scale 1-7","2008","secondary school degree","","","",""
"4 on scale 1-7","2008","college entrance qualification","","","",""
"4 on scale 1-7","2008","Other degree","","","",""
"4 on scale 1-7","2008","no degree/no degree yet","","","",""
"5 on scale 1-7","2008","lower secondary degree","","","",""
"5 on scale 1-7","2008","secondary school degree","","","",""
"5 on scale 1-7","2008","college entrance qualification","","","",""
"5 on scale 1-7","2008","Other degree","","","",""
"5 on scale 1-7","2008","no degree/no degree yet","","","",""
"6 on scale 1-7","2008","lower secondary degree","","","",""
"6 on scale 1-7","2008","secondary school degree","","","",""
"6 on scale 1-7","2008","college entrance qualification","","","",""
"6 on scale 1-7","2008","Other degree","","","",""
"6 on scale 1-7","2008","no degree/no degree yet","","","",""
"7 Strongly agree","2008","lower secondary degree","","","",""
"7 Strongly agree","2008","secondary school degree","","","",""
"7 Strongly agree","2008","college entrance qualification","","","",""
"7 Strongly agree","2008","Other degree","","","",""
"7 Strongly agree","2008","no degree/no degree yet","","","",""
"1 Strongly disagree","2009","lower secondary degree","68","0.0138618016821829","0.010881504242219","0.0168420991221469"
"1 Strongly disagree","2009","secondary school degree","","","",""
"1 Strongly disagree","2009","college entrance qualification","","","",""
"1 Strongly disagree","2009","Other degree","","","",""
"1 Strongly disagree","2009","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2009","lower secondary degree","170","0.0296440885499436","0.0253207877103467","0.0339673893895405"
"2 on scale 1-7 ","2009","secondary school degree","95","0.0205665448376044","0.0167828301795097","0.0243502594956991"
"2 on scale 1-7 ","2009","college entrance qualification","121","0.0305080495865916","0.0256882543828278","0.0353278447903554"
"2 on scale 1-7 ","2009","Other degree","","","",""
"2 on scale 1-7 ","2009","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2009","lower secondary degree","415","0.070102729374708","0.0635944553775302","0.0766110033718858"
"3 on scale 1-7 ","2009","secondary school degree","304","0.058184895963697","0.0519441256584526","0.0644256662689414"
"3 on scale 1-7 ","2009","college entrance qualification","346","0.0726950277138841","0.0654186890032944","0.0799713664244738"
"3 on scale 1-7 ","2009","Other degree","58","0.0738498662854162","0.0557160064356595","0.091983726135173"
"3 on scale 1-7 ","2009","no degree/no degree yet","34","0.0801958662958896","0.0560245171415538","0.104367215450225"
"4 on scale 1-7","2009","lower secondary degree","917","0.161826599569764","0.152438606296961","0.171214592842567"
"4 on scale 1-7","2009","secondary school degree","725","0.14479930571876","0.135417908950156","0.154180702487364"
"4 on scale 1-7","2009","college entrance qualification","663","0.139683630827655","0.129968445036892","0.149398816618417"
"4 on scale 1-7","2009","Other degree","133","0.165467940845811","0.139701576410358","0.191234305281264"
"4 on scale 1-7","2009","no degree/no degree yet","87","0.212417930799592","0.176016310210993","0.248819551388191"
"5 on scale 1-7","2009","lower secondary degree","1442","0.236855998677379","0.22601856831512","0.247693429039639"
"5 on scale 1-7","2009","secondary school degree","1273","0.23974976966413","0.228368056897776","0.251131482430484"
"5 on scale 1-7","2009","college entrance qualification","1075","0.22049923717633","0.208880442486871","0.232118031865789"
"5 on scale 1-7","2009","Other degree","181","0.231953389868759","0.202687020355429","0.261219759382089"
"5 on scale 1-7","2009","no degree/no degree yet","100","0.210240708173132","0.173976099181233","0.246505317165031"
"6 on scale 1-7","2009","lower secondary degree","1428","0.238735283374654","0.227868349266207","0.2496022174831"
"6 on scale 1-7","2009","secondary school degree","1526","0.268756208318306","0.256937756459346","0.280574660177266"
"6 on scale 1-7","2009","college entrance qualification","1392","0.270493510876384","0.25804428735135","0.282942734401417"
"6 on scale 1-7","2009","Other degree","187","0.241337452864217","0.211667873710019","0.271007032018415"
"6 on scale 1-7","2009","no degree/no degree yet","131","0.23197284355165","0.194407783884526","0.269537903218775"
"7 Strongly agree","2009","lower secondary degree","1472","0.248973498771368","0.237950872806753","0.259996124735983"
"7 Strongly agree","2009","secondary school degree","1463","0.264256662837827","0.252501561324584","0.276011764351071"
"7 Strongly agree","2009","college entrance qualification","1276","0.263779201397368","0.251429013208545","0.276129389586191"
"7 Strongly agree","2009","Other degree","204","0.236637335840053","0.207167223428958","0.266107448251147"
"7 Strongly agree","2009","no degree/no degree yet","115","0.22033119615803","0.18344445428696","0.257217938029101"
"1 Strongly disagree","2010","lower secondary degree","","","",""
"1 Strongly disagree","2010","secondary school degree","","","",""
"1 Strongly disagree","2010","college entrance qualification","","","",""
"1 Strongly disagree","2010","Other degree","","","",""
"1 Strongly disagree","2010","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2010","lower secondary degree","","","",""
"2 on scale 1-7 ","2010","secondary school degree","","","",""
"2 on scale 1-7 ","2010","college entrance qualification","","","",""
"2 on scale 1-7 ","2010","Other degree","","","",""
"2 on scale 1-7 ","2010","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2010","lower secondary degree","","","",""
"3 on scale 1-7 ","2010","secondary school degree","","","",""
"3 on scale 1-7 ","2010","college entrance qualification","","","",""
"3 on scale 1-7 ","2010","Other degree","","","",""
"3 on scale 1-7 ","2010","no degree/no degree yet","","","",""
"4 on scale 1-7","2010","lower secondary degree","","","",""
"4 on scale 1-7","2010","secondary school degree","","","",""
"4 on scale 1-7","2010","college entrance qualification","","","",""
"4 on scale 1-7","2010","Other degree","","","",""
"4 on scale 1-7","2010","no degree/no degree yet","","","",""
"5 on scale 1-7","2010","lower secondary degree","","","",""
"5 on scale 1-7","2010","secondary school degree","","","",""
"5 on scale 1-7","2010","college entrance qualification","","","",""
"5 on scale 1-7","2010","Other degree","","","",""
"5 on scale 1-7","2010","no degree/no degree yet","","","",""
"6 on scale 1-7","2010","lower secondary degree","","","",""
"6 on scale 1-7","2010","secondary school degree","","","",""
"6 on scale 1-7","2010","college entrance qualification","","","",""
"6 on scale 1-7","2010","Other degree","","","",""
"6 on scale 1-7","2010","no degree/no degree yet","","","",""
"7 Strongly agree","2010","lower secondary degree","","","",""
"7 Strongly agree","2010","secondary school degree","","","",""
"7 Strongly agree","2010","college entrance qualification","","","",""
"7 Strongly agree","2010","Other degree","","","",""
"7 Strongly agree","2010","no degree/no degree yet","","","",""
"1 Strongly disagree","2011","lower secondary degree","","","",""
"1 Strongly disagree","2011","secondary school degree","","","",""
"1 Strongly disagree","2011","college entrance qualification","","","",""
"1 Strongly disagree","2011","Other degree","","","",""
"1 Strongly disagree","2011","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2011","lower secondary degree","","","",""
"2 on scale 1-7 ","2011","secondary school degree","","","",""
"2 on scale 1-7 ","2011","college entrance qualification","","","",""
"2 on scale 1-7 ","2011","Other degree","","","",""
"2 on scale 1-7 ","2011","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2011","lower secondary degree","","","",""
"3 on scale 1-7 ","2011","secondary school degree","","","",""
"3 on scale 1-7 ","2011","college entrance qualification","","","",""
"3 on scale 1-7 ","2011","Other degree","","","",""
"3 on scale 1-7 ","2011","no degree/no degree yet","","","",""
"4 on scale 1-7","2011","lower secondary degree","","","",""
"4 on scale 1-7","2011","secondary school degree","","","",""
"4 on scale 1-7","2011","college entrance qualification","","","",""
"4 on scale 1-7","2011","Other degree","","","",""
"4 on scale 1-7","2011","no degree/no degree yet","","","",""
"5 on scale 1-7","2011","lower secondary degree","","","",""
"5 on scale 1-7","2011","secondary school degree","","","",""
"5 on scale 1-7","2011","college entrance qualification","","","",""
"5 on scale 1-7","2011","Other degree","","","",""
"5 on scale 1-7","2011","no degree/no degree yet","","","",""
"6 on scale 1-7","2011","lower secondary degree","","","",""
"6 on scale 1-7","2011","secondary school degree","","","",""
"6 on scale 1-7","2011","college entrance qualification","","","",""
"6 on scale 1-7","2011","Other degree","","","",""
"6 on scale 1-7","2011","no degree/no degree yet","","","",""
"7 Strongly agree","2011","lower secondary degree","","","",""
"7 Strongly agree","2011","secondary school degree","","","",""
"7 Strongly agree","2011","college entrance qualification","","","",""
"7 Strongly agree","2011","Other degree","","","",""
"7 Strongly agree","2011","no degree/no degree yet","","","",""
"1 Strongly disagree","2012","lower secondary degree","","","",""
"1 Strongly disagree","2012","secondary school degree","","","",""
"1 Strongly disagree","2012","college entrance qualification","","","",""
"1 Strongly disagree","2012","Other degree","","","",""
"1 Strongly disagree","2012","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2012","lower secondary degree","","","",""
"2 on scale 1-7 ","2012","secondary school degree","","","",""
"2 on scale 1-7 ","2012","college entrance qualification","","","",""
"2 on scale 1-7 ","2012","Other degree","","","",""
"2 on scale 1-7 ","2012","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2012","lower secondary degree","60","0.0413977254708238","0.0309887374204282","0.0518067135212193"
"3 on scale 1-7 ","2012","secondary school degree","80","0.0310490160334959","0.0240922763182188","0.0380057557487729"
"3 on scale 1-7 ","2012","college entrance qualification","70","0.0281370616354078","0.0211439117949686","0.0351302114758469"
"3 on scale 1-7 ","2012","Other degree","41","0.0552357366899711","0.0380532898932423","0.0724181834867"
"3 on scale 1-7 ","2012","no degree/no degree yet","","","",""
"4 on scale 1-7","2012","lower secondary degree","152","0.0923642901537252","0.0772353370060623","0.107493243301388"
"4 on scale 1-7","2012","secondary school degree","181","0.0885511340192406","0.0771566635311972","0.099945604507284"
"4 on scale 1-7","2012","college entrance qualification","237","0.114038246286562","0.100596252059017","0.127480240514107"
"4 on scale 1-7","2012","Other degree","68","0.088328392796931","0.0669840600497578","0.109672725544104"
"4 on scale 1-7","2012","no degree/no degree yet","50","0.129364013939461","0.0942549232959855","0.164473104582937"
"5 on scale 1-7","2012","lower secondary degree","302","0.21627671808151","0.194764395485759","0.23778904067726"
"5 on scale 1-7","2012","secondary school degree","483","0.185987511323346","0.170381628008567","0.201593394638124"
"5 on scale 1-7","2012","college entrance qualification","478","0.234826006584085","0.216899975330812","0.252752037837358"
"5 on scale 1-7","2012","Other degree","145","0.242146009319568","0.20992459251395","0.274367426125186"
"5 on scale 1-7","2012","no degree/no degree yet","70","0.207987384398224","0.16552747343527","0.250447295361179"
"6 on scale 1-7","2012","lower secondary degree","397","0.280992360576459","0.257506036399156","0.304478684753763"
"6 on scale 1-7","2012","secondary school degree","731","0.307547044956088","0.289038092258673","0.326055997653503"
"6 on scale 1-7","2012","college entrance qualification","661","0.290990265968947","0.271781640793861","0.310198891144033"
"6 on scale 1-7","2012","Other degree","184","0.259306563119485","0.226342616162893","0.292270510076077"
"6 on scale 1-7","2012","no degree/no degree yet","98","0.287958630432628","0.240587669359555","0.3353295915057"
"7 Strongly agree","2012","lower secondary degree","472","0.356511400551887","0.331484435799356","0.381538365304417"
"7 Strongly agree","2012","secondary school degree","881","0.371357721131454","0.351978828714477","0.39073661354843"
"7 Strongly agree","2012","college entrance qualification","674","0.318825091857682","0.299117365648838","0.338532818066526"
"7 Strongly agree","2012","Other degree","221","0.333845638945526","0.298374633802094","0.369316644088958"
"7 Strongly agree","2012","no degree/no degree yet","102","0.310117285208338","0.261728451865302","0.358506118551374"
"1 Strongly disagree","2013","lower secondary degree","41","0.00805431627583226","0.00575950695500599","0.0103491255966585"
"1 Strongly disagree","2013","secondary school degree","","","",""
"1 Strongly disagree","2013","college entrance qualification","","","",""
"1 Strongly disagree","2013","Other degree","","","",""
"1 Strongly disagree","2013","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2013","lower secondary degree","117","0.021230494068521","0.0175295835470271","0.024931404590015"
"2 on scale 1-7 ","2013","secondary school degree","82","0.0151483579162402","0.0119566994454452","0.0183400163870352"
"2 on scale 1-7 ","2013","college entrance qualification","97","0.0193058066763555","0.0156320974613804","0.0229795158913306"
"2 on scale 1-7 ","2013","Other degree","35","0.0311070459782249","0.0204320303028153","0.0417820616536345"
"2 on scale 1-7 ","2013","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2013","lower secondary degree","292","0.0546656114164303","0.0488293040906774","0.0605019187421831"
"3 on scale 1-7 ","2013","secondary school degree","262","0.048389225297755","0.0427819453765544","0.0539965052189555"
"3 on scale 1-7 ","2013","college entrance qualification","285","0.055446394168217","0.04933635550511","0.0615564328313239"
"3 on scale 1-7 ","2013","Other degree","64","0.0662198490480365","0.050929491209507","0.0815102068865661"
"3 on scale 1-7 ","2013","no degree/no degree yet","39","0.0841483627264339","0.0594925678290664","0.108804157623801"
"4 on scale 1-7","2013","lower secondary degree","810","0.142392186169352","0.13342046509703","0.151363907241675"
"4 on scale 1-7","2013","secondary school degree","652","0.123364663463535","0.11477149941802","0.13195782750905"
"4 on scale 1-7","2013","college entrance qualification","674","0.131171520141383","0.122158282966684","0.140184757316082"
"4 on scale 1-7","2013","Other degree","120","0.11238027295321","0.0929598022814608","0.131800743624959"
"4 on scale 1-7","2013","no degree/no degree yet","47","0.0999682280772194","0.0733276571443949","0.126608799010044"
"5 on scale 1-7","2013","lower secondary degree","1389","0.242822170863341","0.231813587571852","0.25383075415483"
"5 on scale 1-7","2013","secondary school degree","1273","0.227389666363239","0.21643715164179","0.238342181084688"
"5 on scale 1-7","2013","college entrance qualification","1295","0.234057608517695","0.222753054482335","0.245362162553054"
"5 on scale 1-7","2013","Other degree","189","0.207217026383101","0.182294554609028","0.232139498157174"
"5 on scale 1-7","2013","no degree/no degree yet","110","0.229770090702763","0.192407193266345","0.267132988139181"
"6 on scale 1-7","2013","lower secondary degree","1530","0.251621949576477","0.240480977091929","0.262762922061024"
"6 on scale 1-7","2013","secondary school degree","1681","0.29782766870908","0.285878089722579","0.309777247695581"
"6 on scale 1-7","2013","college entrance qualification","1550","0.285556157659622","0.273496810079717","0.297615505239528"
"6 on scale 1-7","2013","Other degree","270","0.275584976524635","0.248110923602857","0.303059029446413"
"6 on scale 1-7","2013","no degree/no degree yet","130","0.265175456771348","0.225970398842639","0.304380514700057"
"7 Strongly agree","2013","lower secondary degree","1649","0.279213271630046","0.267695731372166","0.290730811887927"
"7 Strongly agree","2013","secondary school degree","1659","0.284375622133619","0.27258770776318","0.296163536504058"
"7 Strongly agree","2013","college entrance qualification","1476","0.272582053069471","0.260693345785462","0.284470760353479"
"7 Strongly agree","2013","Other degree","330","0.303221257020468","0.274957590165071","0.331484923875864"
"7 Strongly agree","2013","no degree/no degree yet","141","0.274337751458856","0.234710526270095","0.313964976647618"
"1 Strongly disagree","2014","lower secondary degree","","","",""
"1 Strongly disagree","2014","secondary school degree","","","",""
"1 Strongly disagree","2014","college entrance qualification","","","",""
"1 Strongly disagree","2014","Other degree","","","",""
"1 Strongly disagree","2014","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2014","lower secondary degree","","","",""
"2 on scale 1-7 ","2014","secondary school degree","","","",""
"2 on scale 1-7 ","2014","college entrance qualification","","","",""
"2 on scale 1-7 ","2014","Other degree","","","",""
"2 on scale 1-7 ","2014","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2014","lower secondary degree","","","",""
"3 on scale 1-7 ","2014","secondary school degree","","","",""
"3 on scale 1-7 ","2014","college entrance qualification","","","",""
"3 on scale 1-7 ","2014","Other degree","","","",""
"3 on scale 1-7 ","2014","no degree/no degree yet","","","",""
"4 on scale 1-7","2014","lower secondary degree","","","",""
"4 on scale 1-7","2014","secondary school degree","","","",""
"4 on scale 1-7","2014","college entrance qualification","","","",""
"4 on scale 1-7","2014","Other degree","","","",""
"4 on scale 1-7","2014","no degree/no degree yet","","","",""
"5 on scale 1-7","2014","lower secondary degree","","","",""
"5 on scale 1-7","2014","secondary school degree","","","",""
"5 on scale 1-7","2014","college entrance qualification","","","",""
"5 on scale 1-7","2014","Other degree","","","",""
"5 on scale 1-7","2014","no degree/no degree yet","","","",""
"6 on scale 1-7","2014","lower secondary degree","","","",""
"6 on scale 1-7","2014","secondary school degree","","","",""
"6 on scale 1-7","2014","college entrance qualification","","","",""
"6 on scale 1-7","2014","Other degree","","","",""
"6 on scale 1-7","2014","no degree/no degree yet","","","",""
"7 Strongly agree","2014","lower secondary degree","","","",""
"7 Strongly agree","2014","secondary school degree","","","",""
"7 Strongly agree","2014","college entrance qualification","","","",""
"7 Strongly agree","2014","Other degree","","","",""
"7 Strongly agree","2014","no degree/no degree yet","","","",""
"1 Strongly disagree","2015","lower secondary degree","","","",""
"1 Strongly disagree","2015","secondary school degree","","","",""
"1 Strongly disagree","2015","college entrance qualification","","","",""
"1 Strongly disagree","2015","Other degree","","","",""
"1 Strongly disagree","2015","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2015","lower secondary degree","","","",""
"2 on scale 1-7 ","2015","secondary school degree","","","",""
"2 on scale 1-7 ","2015","college entrance qualification","","","",""
"2 on scale 1-7 ","2015","Other degree","","","",""
"2 on scale 1-7 ","2015","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2015","lower secondary degree","","","",""
"3 on scale 1-7 ","2015","secondary school degree","","","",""
"3 on scale 1-7 ","2015","college entrance qualification","","","",""
"3 on scale 1-7 ","2015","Other degree","","","",""
"3 on scale 1-7 ","2015","no degree/no degree yet","","","",""
"4 on scale 1-7","2015","lower secondary degree","","","",""
"4 on scale 1-7","2015","secondary school degree","","","",""
"4 on scale 1-7","2015","college entrance qualification","","","",""
"4 on scale 1-7","2015","Other degree","","","",""
"4 on scale 1-7","2015","no degree/no degree yet","","","",""
"5 on scale 1-7","2015","lower secondary degree","","","",""
"5 on scale 1-7","2015","secondary school degree","","","",""
"5 on scale 1-7","2015","college entrance qualification","","","",""
"5 on scale 1-7","2015","Other degree","","","",""
"5 on scale 1-7","2015","no degree/no degree yet","","","",""
"6 on scale 1-7","2015","lower secondary degree","","","",""
"6 on scale 1-7","2015","secondary school degree","","","",""
"6 on scale 1-7","2015","college entrance qualification","","","",""
"6 on scale 1-7","2015","Other degree","","","",""
"6 on scale 1-7","2015","no degree/no degree yet","","","",""
"7 Strongly agree","2015","lower secondary degree","","","",""
"7 Strongly agree","2015","secondary school degree","","","",""
"7 Strongly agree","2015","college entrance qualification","","","",""
"7 Strongly agree","2015","Other degree","","","",""
"7 Strongly agree","2015","no degree/no degree yet","","","",""
"1 Strongly disagree","2016","lower secondary degree","","","",""
"1 Strongly disagree","2016","secondary school degree","","","",""
"1 Strongly disagree","2016","college entrance qualification","","","",""
"1 Strongly disagree","2016","Other degree","","","",""
"1 Strongly disagree","2016","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2016","lower secondary degree","","","",""
"2 on scale 1-7 ","2016","secondary school degree","","","",""
"2 on scale 1-7 ","2016","college entrance qualification","","","",""
"2 on scale 1-7 ","2016","Other degree","","","",""
"2 on scale 1-7 ","2016","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2016","lower secondary degree","","","",""
"3 on scale 1-7 ","2016","secondary school degree","","","",""
"3 on scale 1-7 ","2016","college entrance qualification","","","",""
"3 on scale 1-7 ","2016","Other degree","","","",""
"3 on scale 1-7 ","2016","no degree/no degree yet","","","",""
"4 on scale 1-7","2016","lower secondary degree","","","",""
"4 on scale 1-7","2016","secondary school degree","","","",""
"4 on scale 1-7","2016","college entrance qualification","","","",""
"4 on scale 1-7","2016","Other degree","","","",""
"4 on scale 1-7","2016","no degree/no degree yet","","","",""
"5 on scale 1-7","2016","lower secondary degree","","","",""
"5 on scale 1-7","2016","secondary school degree","","","",""
"5 on scale 1-7","2016","college entrance qualification","","","",""
"5 on scale 1-7","2016","Other degree","","","",""
"5 on scale 1-7","2016","no degree/no degree yet","","","",""
"6 on scale 1-7","2016","lower secondary degree","","","",""
"6 on scale 1-7","2016","secondary school degree","","","",""
"6 on scale 1-7","2016","college entrance qualification","","","",""
"6 on scale 1-7","2016","Other degree","","","",""
"6 on scale 1-7","2016","no degree/no degree yet","","","",""
"7 Strongly agree","2016","lower secondary degree","","","",""
"7 Strongly agree","2016","secondary school degree","","","",""
"7 Strongly agree","2016","college entrance qualification","","","",""
