"plh0213","year","regtyp","sex","n","percent","lower_confidence","upper_confidence","value"
"3 on scale 1-7 ","2006","Urban Area","Female","","","","","3"
"3 on scale 1-7 ","2006","Rural Area","Female","","","","","3"
"3 on scale 1-7 ","2006","Urban Area","Male","","","","","3"
"3 on scale 1-7 ","2006","Rural Area","Male","","","","","3"
"4 on scale 1-7","2006","Urban Area","Female","","","","","4"
"4 on scale 1-7","2006","Rural Area","Male","","","","","4"
"4 on scale 1-7","2006","Rural Area","Female","","","","","4"
"4 on scale 1-7","2006","Urban Area","Male","","","","","4"
"5 on scale 1-7","2006","Rural Area","Male","","","","","5"
"5 on scale 1-7","2006","Urban Area","Female","","","","","5"
"5 on scale 1-7","2006","Rural Area","Female","","","","","5"
"5 on scale 1-7","2006","Urban Area","Male","","","","","5"
"6 on scale 1-7","2006","Rural Area","Male","","","","","6"
"6 on scale 1-7","2006","Urban Area","Female","","","","","6"
"6 on scale 1-7","2006","Rural Area","Female","","","","","6"
"6 on scale 1-7","2006","Urban Area","Male","","","","","6"
"7 Strongly agree","2006","Urban Area","Female","","","","","7"
"7 Strongly agree","2006","Rural Area","Male","","","","","7"
"7 Strongly agree","2006","Rural Area","Female","","","","","7"
"7 Strongly agree","2006","Urban Area","Male","","","","","7"
"1 Strongly disagree","2007","Urban Area","Male","","","","","1"
"1 Strongly disagree","2007","Urban Area","Female","","","","","1"
"1 Strongly disagree","2007","Rural Area","Male","","","","","1"
"1 Strongly disagree","2007","Rural Area","Female","","","","","1"
"2 on scale 1-7 ","2007","Urban Area","Female","","","","","2"
"2 on scale 1-7 ","2007","Urban Area","Male","","","","","2"
"2 on scale 1-7 ","2007","Rural Area","Male","","","","","2"
"2 on scale 1-7 ","2007","Rural Area","Female","","","","","2"
"3 on scale 1-7 ","2007","Urban Area","Male","","","","","3"
"3 on scale 1-7 ","2007","Urban Area","Female","","","","","3"
"3 on scale 1-7 ","2007","Rural Area","Male","","","","","3"
"3 on scale 1-7 ","2007","Rural Area","Female","","","","","3"
"4 on scale 1-7","2007","Urban Area","Male","","","","","4"
"4 on scale 1-7","2007","Urban Area","Female","","","","","4"
"4 on scale 1-7","2007","Rural Area","Male","","","","","4"
"4 on scale 1-7","2007","Rural Area","Female","","","","","4"
"5 on scale 1-7","2007","Urban Area","Male","","","","","5"
"5 on scale 1-7","2007","Urban Area","Female","","","","","5"
"5 on scale 1-7","2007","Rural Area","Male","","","","","5"
"5 on scale 1-7","2007","Rural Area","Female","","","","","5"
"6 on scale 1-7","2007","Rural Area","Male","","","","","6"
"6 on scale 1-7","2007","Urban Area","Male","","","","","6"
"6 on scale 1-7","2007","Urban Area","Female","","","","","6"
"6 on scale 1-7","2007","Rural Area","Female","","","","","6"
"7 Strongly agree","2007","Urban Area","Male","","","","","7"
"7 Strongly agree","2007","Urban Area","Female","","","","","7"
"7 Strongly agree","2007","Rural Area","Male","","","","","7"
"7 Strongly agree","2007","Rural Area","Female","","","","","7"
"1 Strongly disagree","2008","Urban Area","Female","","","","","1"
"1 Strongly disagree","2008","Rural Area","Male","","","","","1"
"1 Strongly disagree","2008","Urban Area","Male","","","","","1"
"1 Strongly disagree","2008","Rural Area","Female","","","","","1"
"2 on scale 1-7 ","2008","Urban Area","Female","","","","","2"
"2 on scale 1-7 ","2008","Urban Area","Male","","","","","2"
"2 on scale 1-7 ","2008","Rural Area","Male","","","","","2"
"2 on scale 1-7 ","2008","Rural Area","Female","","","","","2"
"3 on scale 1-7 ","2008","Urban Area","Male","","","","","3"
"3 on scale 1-7 ","2008","Urban Area","Female","","","","","3"
"3 on scale 1-7 ","2008","Rural Area","Male","","","","","3"
"3 on scale 1-7 ","2008","Rural Area","Female","","","","","3"
"4 on scale 1-7","2008","Urban Area","Female","","","","","4"
"4 on scale 1-7","2008","Rural Area","Male","","","","","4"
"4 on scale 1-7","2008","Urban Area","Male","","","","","4"
"4 on scale 1-7","2008","Rural Area","Female","","","","","4"
"5 on scale 1-7","2008","Rural Area","Male","","","","","5"
"5 on scale 1-7","2008","Urban Area","Male","","","","","5"
"5 on scale 1-7","2008","Urban Area","Female","","","","","5"
"5 on scale 1-7","2008","Rural Area","Female","","","","","5"
"6 on scale 1-7","2008","Urban Area","Female","","","","","6"
"6 on scale 1-7","2008","Rural Area","Female","","","","","6"
"6 on scale 1-7","2008","Urban Area","Male","","","","","6"
"6 on scale 1-7","2008","Rural Area","Male","","","","","6"
"7 Strongly agree","2008","Urban Area","Male","","","","","7"
"7 Strongly agree","2008","Urban Area","Female","","","","","7"
"7 Strongly agree","2008","Rural Area","Male","","","","","7"
"7 Strongly agree","2008","Rural Area","Female","","","","","7"
"1 Strongly disagree","2009","Urban Area","Female","31","0.00480072412010621","0.00308006170177523","0.0065213865384372","1"
"1 Strongly disagree","2009","Rural Area","Male","27","","","","1"
"1 Strongly disagree","2009","Rural Area","Female","15","","","","1"
"1 Strongly disagree","2009","Urban Area","Male","44","0.00836378216369862","0.00597470200453971","0.0107528623228575","1"
"2 on scale 1-7 ","2009","Urban Area","Female","94","0.0186537857772911","0.015285709712769","0.0220218618418131","2"
"2 on scale 1-7 ","2009","Rural Area","Male","98","0.0318212101481747","0.0255517688378726","0.0380906514584768","2"
"2 on scale 1-7 ","2009","Rural Area","Female","64","0.0202000069232602","0.015330210490848","0.0250698033556723","2"
"2 on scale 1-7 ","2009","Urban Area","Male","183","0.0403453485924652","0.0351834746155703","0.0455072225693601","2"
"3 on scale 1-7 ","2009","Urban Area","Male","474","0.0828819111891522","0.0756492906039298","0.0901145317743746","3"
"3 on scale 1-7 ","2009","Urban Area","Female","279","0.0511043005012098","0.0456224746306163","0.0565861263718034","3"
"3 on scale 1-7 ","2009","Rural Area","Male","261","0.0752219537677569","0.0658012407623046","0.0846426667732093","3"
"3 on scale 1-7 ","2009","Rural Area","Female","176","0.0631757776751524","0.0547546415828231","0.0715969137674816","3"
"4 on scale 1-7","2009","Urban Area","Female","753","0.126103858552954","0.117840028610716","0.134367688495192","4"
"4 on scale 1-7","2009","Rural Area","Male","504","0.177590194848445","0.163939764450213","0.191240625246676","4"
"4 on scale 1-7","2009","Urban Area","Male","911","0.170961834975234","0.161085631653811","0.180838038296658","4"
"4 on scale 1-7","2009","Rural Area","Female","428","0.14937732619479","0.137038406146283","0.161716246243297","4"
"5 on scale 1-7","2009","Urban Area","Male","1345","0.238543967200789","0.227363503660775","0.249724430740803","5"
"5 on scale 1-7","2009","Rural Area","Male","776","0.254608029568388","0.239047616692912","0.270168442443863","5"
"5 on scale 1-7","2009","Urban Area","Female","1337","0.214548984782214","0.204329945762061","0.224768023802366","5"
"5 on scale 1-7","2009","Rural Area","Female","727","0.232297266813028","0.217679368872693","0.246915164753362","5"
"6 on scale 1-7","2009","Urban Area","Female","1765","0.268556736198236","0.257523685335699","0.279589787060772","6"
"6 on scale 1-7","2009","Urban Area","Male","1402","0.241742696037938","0.230511185814357","0.252974206261519","6"
"6 on scale 1-7","2009","Rural Area","Male","738","0.245819680103381","0.230440306910547","0.261199053296214","6"
"6 on scale 1-7","2009","Rural Area","Female","895","0.261219392144167","0.246012979098966","0.276425805189368","6"
"7 Strongly agree","2009","Urban Area","Male","1223","0.217160459840723","0.206344129866722","0.227976789814723","7"
"7 Strongly agree","2009","Urban Area","Female","1940","0.31623161006799","0.304655985779747","0.327807234356232","7"
"7 Strongly agree","2009","Rural Area","Male","607","0.202719658570818","0.188359931874468","0.217079385267169","7"
"7 Strongly agree","2009","Rural Area","Female","901","0.267661758341278","0.252336233661581","0.282987283020976","7"
"1 Strongly disagree","2010","Urban Area","Male","","","","","1"
"1 Strongly disagree","2010","Urban Area","Female","","","","","1"
"1 Strongly disagree","2010","Rural Area","Male","","","","","1"
"1 Strongly disagree","2010","Rural Area","Female","","","","","1"
"2 on scale 1-7 ","2010","Urban Area","Male","","","","","2"
"2 on scale 1-7 ","2010","Urban Area","Female","","","","","2"
"2 on scale 1-7 ","2010","Rural Area","Male","","","","","2"
"2 on scale 1-7 ","2010","Rural Area","Female","","","","","2"
"3 on scale 1-7 ","2010","Urban Area","Male","","","","","3"
"3 on scale 1-7 ","2010","Urban Area","Female","","","","","3"
"3 on scale 1-7 ","2010","Rural Area","Female","","","","","3"
"3 on scale 1-7 ","2010","Rural Area","Male","","","","","3"
"4 on scale 1-7","2010","Urban Area","Female","","","","","4"
"4 on scale 1-7","2010","Rural Area","Male","","","","","4"
"4 on scale 1-7","2010","Urban Area","Male","","","","","4"
"4 on scale 1-7","2010","Rural Area","Female","","","","","4"
"5 on scale 1-7","2010","Urban Area","Male","","","","","5"
"5 on scale 1-7","2010","Rural Area","Male","","","","","5"
"5 on scale 1-7","2010","Urban Area","Female","","","","","5"
"5 on scale 1-7","2010","Rural Area","Female","","","","","5"
"6 on scale 1-7","2010","Urban Area","Male","","","","","6"
"6 on scale 1-7","2010","Urban Area","Female","","","","","6"
"6 on scale 1-7","2010","Rural Area","Male","","","","","6"
"6 on scale 1-7","2010","Rural Area","Female","","","","","6"
"7 Strongly agree","2010","Urban Area","Male","","","","","7"
"7 Strongly agree","2010","Urban Area","Female","","","","","7"
"7 Strongly agree","2010","Rural Area","Male","","","","","7"
"7 Strongly agree","2010","Rural Area","Female","","","","","7"
"1 Strongly disagree","2011","Urban Area","Male","","","","","1"
"1 Strongly disagree","2011","Urban Area","Female","","","","","1"
"1 Strongly disagree","2011","Rural Area","Male","","","","","1"
"1 Strongly disagree","2011","Rural Area","Female","","","","","1"
"2 on scale 1-7 ","2011","Urban Area","Male","","","","","2"
"2 on scale 1-7 ","2011","Urban Area","Female","","","","","2"
"2 on scale 1-7 ","2011","Rural Area","Male","","","","","2"
"2 on scale 1-7 ","2011","Rural Area","Female","","","","","2"
"3 on scale 1-7 ","2011","Urban Area","Male","","","","","3"
"3 on scale 1-7 ","2011","Rural Area","Male","","","","","3"
"3 on scale 1-7 ","2011","Urban Area","Female","","","","","3"
"3 on scale 1-7 ","2011","Rural Area","Female","","","","","3"
"4 on scale 1-7","2011","Urban Area","Male","","","","","4"
"4 on scale 1-7","2011","Urban Area","Female","","","","","4"
"4 on scale 1-7","2011","Rural Area","Male","","","","","4"
"4 on scale 1-7","2011","Rural Area","Female","","","","","4"
"5 on scale 1-7","2011","Rural Area","Male","","","","","5"
"5 on scale 1-7","2011","Urban Area","Female","","","","","5"
"5 on scale 1-7","2011","Urban Area","Male","","","","","5"
"5 on scale 1-7","2011","Rural Area","Female","","","","","5"
"6 on scale 1-7","2011","Urban Area","Male","","","","","6"
"6 on scale 1-7","2011","Urban Area","Female","","","","","6"
"6 on scale 1-7","2011","Rural Area","Male","","","","","6"
"6 on scale 1-7","2011","Rural Area","Female","","","","","6"
"7 Strongly agree","2011","Urban Area","Male","","","","","7"
"7 Strongly agree","2011","Urban Area","Female","","","","","7"
"7 Strongly agree","2011","Rural Area","Male","","","","","7"
"7 Strongly agree","2011","Rural Area","Female","","","","","7"
"1 Strongly disagree","2012","Urban Area","Male","15","","","","1"
"1 Strongly disagree","2012","Urban Area","Female","10","","","","1"
"1 Strongly disagree","2012","Rural Area","Male","8","","","","1"
"1 Strongly disagree","2012","Rural Area","Female","2","","","","1"
"2 on scale 1-7 ","2012","Urban Area","Male","34","0.0192832541464735","0.0128857456640323","0.0256807626289148","2"
"2 on scale 1-7 ","2012","Urban Area","Female","20","","","","2"
"2 on scale 1-7 ","2012","Rural Area","Male","22","","","","2"
"2 on scale 1-7 ","2012","Rural Area","Female","11","","","","2"
"3 on scale 1-7 ","2012","Urban Area","Male","89","0.0432941438315082","0.0338262646716552","0.0527620229913612","3"
"3 on scale 1-7 ","2012","Urban Area","Female","74","0.0285740174655086","0.0222568793145683","0.0348911556164488","3"
"3 on scale 1-7 ","2012","Rural Area","Male","59","0.0457823610279158","0.0335250750874107","0.058039646968421","3"
"3 on scale 1-7 ","2012","Rural Area","Female","55","0.0337217093396185","0.024772709432881","0.042670709246356","3"
"4 on scale 1-7","2012","Urban Area","Male","224","0.128025944348615","0.112482413195252","0.143569475501977","4"
"4 on scale 1-7","2012","Urban Area","Female","210","0.0754162254120932","0.0654038899057873","0.085428560918399","4"
"4 on scale 1-7","2012","Rural Area","Male","147","0.128219394415688","0.108612808955908","0.147825979875469","4"
"4 on scale 1-7","2012","Rural Area","Female","129","0.0854733894109299","0.0716127827718475","0.0993339960500123","4"
"5 on scale 1-7","2012","Urban Area","Male","432","0.253521213130259","0.233283343225161","0.273759083035356","5"
"5 on scale 1-7","2012","Urban Area","Female","508","0.185095513071295","0.170369636222339","0.199821389920252","5"
"5 on scale 1-7","2012","Rural Area","Male","286","0.240853253112915","0.215777116314368","0.265929389911462","5"
"5 on scale 1-7","2012","Rural Area","Female","278","0.187216068913539","0.167877349270217","0.206554788556861","5"
"6 on scale 1-7","2012","Urban Area","Male","482","0.255432871947751","0.235144872012462","0.27572087188304","6"
"6 on scale 1-7","2012","Urban Area","Female","819","0.303575554566883","0.286141425124003","0.321009684009763","6"
"6 on scale 1-7","2012","Rural Area","Male","316","0.299253711979553","0.272398926934044","0.326108497025061","6"
"6 on scale 1-7","2012","Rural Area","Female","495","0.297784702876353","0.275114524506858","0.320454881245849","6"
"7 Strongly agree","2012","Urban Area","Male","499","0.293703305883343","0.272514966699201","0.314891645067486","7"
"7 Strongly agree","2012","Urban Area","Female","1031","0.396323481648728","0.377777197561374","0.414869765736081","7"
"7 Strongly agree","2012","Rural Area","Male","279","0.264220454702226","0.238363428388466","0.290077481015985","7"
"7 Strongly agree","2012","Rural Area","Female","593","0.388498629775126","0.364335006012594","0.412662253537658","7"
"1 Strongly disagree","2013","Urban Area","Male","28","","","","1"
"1 Strongly disagree","2013","Urban Area","Female","23","","","","1"
"1 Strongly disagree","2013","Rural Area","Male","24","","","","1"
"1 Strongly disagree","2013","Rural Area","Female","9","","","","1"
"2 on scale 1-7 ","2013","Urban Area","Male","153","0.0249819098736857","0.0209224378543166","0.0290413818930548","2"
"2 on scale 1-7 ","2013","Urban Area","Female","88","0.0147542070260199","0.0118325915779889","0.0176758224740509","2"
"2 on scale 1-7 ","2013","Rural Area","Male","77","0.0269214393843867","0.0212764241499102","0.0325664546188632","2"
"2 on scale 1-7 ","2013","Rural Area","Female","39","0.0125766737362974","0.00887790902182832","0.0162754384507666","2"
"3 on scale 1-7 ","2013","Urban Area","Male","406","0.0785762962180195","0.071577459459562","0.0855751329764771","3"
"3 on scale 1-7 ","2013","Rural Area","Female","135","0.0399704537428081","0.0334686485030054","0.0464722589826108","3"
"3 on scale 1-7 ","2013","Rural Area","Male","219","0.0671811396907104","0.0584501319969621","0.0759121473844588","3"
"3 on scale 1-7 ","2013","Urban Area","Female","211","0.0325243862476421","0.028225881709444","0.0368228907858402","3"
"4 on scale 1-7","2013","Urban Area","Male","886","0.163712723815682","0.154088419235623","0.17333702839574","4"
"4 on scale 1-7","2013","Urban Area","Female","655","0.102652809727279","0.0952982192466471","0.11000740020791","4"
"4 on scale 1-7","2013","Rural Area","Male","461","0.137210038306332","0.125209865149416","0.149210211463248","4"
"4 on scale 1-7","2013","Rural Area","Female","364","0.117342874902639","0.106661024410181","0.128024725395097","4"
"5 on scale 1-7","2013","Urban Area","Male","1411","0.238329153913341","0.227247039006548","0.249411268820133","5"
"5 on scale 1-7","2013","Rural Area","Male","820","0.261080003634982","0.245761104983142","0.276398902286821","5"
"5 on scale 1-7","2013","Urban Area","Female","1387","0.220155662771593","0.21011501544498","0.230196310098207","5"
"5 on scale 1-7","2013","Rural Area","Female","748","0.216330868002874","0.202664669201892","0.229997066803856","5"
"6 on scale 1-7","2013","Urban Area","Male","1435","0.253513229494243","0.242198041639406","0.26482841734908","6"
"6 on scale 1-7","2013","Urban Area","Female","1913","0.283492927618512","0.272571631659293","0.294414223577731","6"
"6 on scale 1-7","2013","Rural Area","Male","895","0.287996702887771","0.272203260937955","0.303790144837586","6"
"6 on scale 1-7","2013","Rural Area","Female","1083","0.302677046729765","0.287428486424663","0.317925607034868","6"
"7 Strongly agree","2013","Urban Area","Male","1359","0.235104807384995","0.224074639633797","0.246134975136192","7"
"7 Strongly agree","2013","Urban Area","Female","2265","0.343134625539478","0.331630243956644","0.354639007122313","7"
"7 Strongly agree","2013","Rural Area","Male","662","0.209497074174985","0.195303794842522","0.223690353507449","7"
"7 Strongly agree","2013","Rural Area","Female","1109","0.308137056830728","0.29281192859013","0.323462185071327","7"
"1 Strongly disagree","2014","Urban Area","Male","","","","","1"
"1 Strongly disagree","2014","Urban Area","Female","","","","","1"
"1 Strongly disagree","2014","Rural Area","Male","","","","","1"
"1 Strongly disagree","2014","Rural Area","Female","","","","","1"
"2 on scale 1-7 ","2014","Urban Area","Male","","","","","2"
"2 on scale 1-7 ","2014","Urban Area","Female","","","","","2"
"2 on scale 1-7 ","2014","Rural Area","Male","","","","","2"
"2 on scale 1-7 ","2014","Rural Area","Female","","","","","2"
"3 on scale 1-7 ","2014","Urban Area","Male","","","","","3"
"3 on scale 1-7 ","2014","Rural Area","Male","","","","","3"
"3 on scale 1-7 ","2014","Urban Area","Female","","","","","3"
"3 on scale 1-7 ","2014","Rural Area","Female","","","","","3"
"4 on scale 1-7","2014","Urban Area","Male","","","","","4"
"4 on scale 1-7","2014","Rural Area","Female","","","","","4"
"4 on scale 1-7","2014","Urban Area","Female","","","","","4"
"4 on scale 1-7","2014","Rural Area","Male","","","","","4"
"5 on scale 1-7","2014","Urban Area","Female","","","","","5"
"5 on scale 1-7","2014","Urban Area","Male","","","","","5"
"5 on scale 1-7","2014","Rural Area","Male","","","","","5"
"5 on scale 1-7","2014","Rural Area","Female","","","","","5"
"6 on scale 1-7","2014","Urban Area","Male","","","","","6"
"6 on scale 1-7","2014","Urban Area","Female","","","","","6"
"6 on scale 1-7","2014","Rural Area","Male","","","","","6"
"6 on scale 1-7","2014","Rural Area","Female","","","","","6"
"7 Strongly agree","2014","Urban Area","Male","","","","","7"
"7 Strongly agree","2014","Urban Area","Female","","","","","7"
"7 Strongly agree","2014","Rural Area","Male","","","","","7"
"7 Strongly agree","2014","Rural Area","Female","","","","","7"
"1 Strongly disagree","2015","Urban Area","Male","","","","","1"
"1 Strongly disagree","2015","Urban Area","Female","","","","","1"
"1 Strongly disagree","2015","Rural Area","Male","","","","","1"
"1 Strongly disagree","2015","Rural Area","Female","","","","","1"
"2 on scale 1-7 ","2015","Urban Area","Male","","","","","2"
"2 on scale 1-7 ","2015","Urban Area","Female","","","","","2"
"2 on scale 1-7 ","2015","Rural Area","Female","","","","","2"
"2 on scale 1-7 ","2015","Rural Area","Male","","","","","2"
"3 on scale 1-7 ","2015","Urban Area","Male","","","","","3"
"3 on scale 1-7 ","2015","Rural Area","Male","","","","","3"
"3 on scale 1-7 ","2015","Urban Area","Female","","","","","3"
"3 on scale 1-7 ","2015","Rural Area","Female","","","","","3"
"4 on scale 1-7","2015","Urban Area","Male","","","","","4"
"4 on scale 1-7","2015","Rural Area","Female","","","","","4"
"4 on scale 1-7","2015","Urban Area","Female","","","","","4"
"4 on scale 1-7","2015","Rural Area","Male","","","","","4"
"5 on scale 1-7","2015","Urban Area","Male","","","","","5"
"5 on scale 1-7","2015","Urban Area","Female","","","","","5"
"5 on scale 1-7","2015","Rural Area","Male","","","","","5"
"5 on scale 1-7","2015","Rural Area","Female","","","","","5"
"6 on scale 1-7","2015","Rural Area","Female","","","","","6"
"6 on scale 1-7","2015","Urban Area","Male","","","","","6"
"6 on scale 1-7","2015","Urban Area","Female","","","","","6"
"6 on scale 1-7","2015","Rural Area","Male","","","","","6"
"7 Strongly agree","2015","Rural Area","Female","","","","","7"
"7 Strongly agree","2015","Urban Area","Male","","","","","7"
"7 Strongly agree","2015","Urban Area","Female","","","","","7"
"7 Strongly agree","2015","Rural Area","Male","","","","","7"
"1 Strongly disagree","2016","Urban Area","Male","","","","","1"
"1 Strongly disagree","2016","Urban Area","Female","","","","","1"
"1 Strongly disagree","2016","Rural Area","Male","","","","","1"
"1 Strongly disagree","2016","Rural Area","Female","","","","","1"
"2 on scale 1-7 ","2016","Urban Area","Female","","","","","2"
"2 on scale 1-7 ","2016","Rural Area","Female","","","","","2"
"2 on scale 1-7 ","2016","Urban Area","Male","","","","","2"
"2 on scale 1-7 ","2016","Rural Area","Male","","","","","2"
"3 on scale 1-7 ","2016","Urban Area","Male","","","","","3"
"3 on scale 1-7 ","2016","Rural Area","Male","","","","","3"
"3 on scale 1-7 ","2016","Rural Area","Female","","","","","3"
"3 on scale 1-7 ","2016","Urban Area","Female","","","","","3"
"4 on scale 1-7","2016","Urban Area","Male","","","","","4"
"4 on scale 1-7","2016","Rural Area","Female","","","","","4"
"4 on scale 1-7","2016","Urban Area","Female","","","","","4"
"4 on scale 1-7","2016","Rural Area","Male","","","","","4"
"5 on scale 1-7","2016","Urban Area","Male","","","","","5"
"5 on scale 1-7","2016","Urban Area","Female","","","","","5"
"5 on scale 1-7","2016","Rural Area","Male","","","","","5"
"5 on scale 1-7","2016","Rural Area","Female","","","","","5"
"6 on scale 1-7","2016","Urban Area","Male","","","","","6"
"6 on scale 1-7","2016","Urban Area","Female","","","","","6"
"6 on scale 1-7","2016","Rural Area","Female","","","","","6"
"6 on scale 1-7","2016","Rural Area","Male","","","","","6"
"7 Strongly agree","2016","Urban Area","Male","","","","","7"
"7 Strongly agree","2016","Rural Area","Female","","","","","7"
"7 Strongly agree","2016","Urban Area","Female","","","","","7"
"7 Strongly agree","2016","Rural Area","Male","","","","","7"
"1 Strongly disagree","2017","Urban Area","Male","58","0.00536616227090201","0.00386165098963018","0.00687067355217384","1"
"1 Strongly disagree","2017","Urban Area","Female","38","0.00348134289654771","0.00232824722047088","0.00463443857262454","1"
"1 Strongly disagree","2017","Rural Area","Male","25","","","","1"
"1 Strongly disagree","2017","Rural Area","Female","18","","","","1"
"2 on scale 1-7 ","2017","Urban Area","Male","246","0.0272957878356234","0.0239401881269182","0.0306513875443286","2"
"2 on scale 1-7 ","2017","Rural Area","Male","124","0.026320229655656","0.0218502070384637","0.0307902522728483","2"
"2 on scale 1-7 ","2017","Rural Area","Female","70","0.0179381803711965","0.0143625242027085","0.0215138365396844","2"
"2 on scale 1-7 ","2017","Urban Area","Female","163","0.0163504192682673","0.0138676641936839","0.0188331743428507","2"
"3 on scale 1-7 ","2017","Urban Area","Male","652","0.0835814330174987","0.0778819721111964","0.089280893923801","3"
"3 on scale 1-7 ","2017","Urban Area","Female","380","0.0391191336267037","0.0353235495801951","0.0429147176732123","3"
"3 on scale 1-7 ","2017","Rural Area","Male","303","0.0651195323334147","0.0582299881532005","0.072009076513629","3"
"3 on scale 1-7 ","2017","Rural Area","Female","220","0.0441502084565127","0.0386159638799321","0.0496844530330933","3"
"4 on scale 1-7","2017","Urban Area","Male","1144","0.14985954970456","0.142509005649384","0.157210093759736","4"
"4 on scale 1-7","2017","Urban Area","Female","986","0.10324234861216","0.0972855117133823","0.109199185510939","4"
"4 on scale 1-7","2017","Rural Area","Male","683","0.150810128633074","0.140817621479737","0.160802635786412","4"
"4 on scale 1-7","2017","Rural Area","Female","532","0.100214315503238","0.0921246313466539","0.108303999659822","4"
"5 on scale 1-7","2017","Urban Area","Male","1914","0.219188824038386","0.21066932326637","0.227708324810402","5"
"5 on scale 1-7","2017","Urban Area","Female","1908","0.207591639185749","0.199651489686181","0.215531788685317","5"
"5 on scale 1-7","2017","Rural Area","Male","1083","0.231730487288738","0.21994886224381","0.243512112333665","5"
"5 on scale 1-7","2017","Rural Area","Female","992","0.211779707696041","0.200772855821393","0.222786559570688","5"
"6 on scale 1-7","2017","Urban Area","Male","2339","0.275500196250935","0.266299683634403","0.284700708867466","6"
"6 on scale 1-7","2017","Urban Area","Female","2869","0.292717123757204","0.283809335968527","0.301624911545881","6"
"6 on scale 1-7","2017","Rural Area","Female","1630","0.299224472297499","0.286888165473504","0.311560779121494","6"
"6 on scale 1-7","2017","Rural Area","Male","1334","0.282829004302973","0.270253363018218","0.295404645587728","6"
"7 Strongly agree","2017","Urban Area","Male","2705","0.239208046882096","0.230422824070096","0.247993269694096","7"
"7 Strongly agree","2017","Urban Area","Female","3679","0.337497992653367","0.328240818754837","0.346755166551897","7"
"7 Strongly agree","2017","Rural Area","Male","1375","0.238241533351126","0.226346266405067","0.250136800297185","7"
