"plh0213","year","sampreg","n","percent","lower_confidence","upper_confidence","value"
"5 on scale 1-7","2008","East Germany","","","","","5"
"5 on scale 1-7","2008","West Germany","","","","","5"
"6 on scale 1-7","2008","East Germany","","","","","6"
"6 on scale 1-7","2008","West Germany","","","","","6"
"7 Strongly agree","2008","West Germany","","","","","7"
"7 Strongly agree","2008","East Germany","","","","","7"
"1 Strongly disagree","2009","West Germany","90","0.00800817390301761","0.00650227866686257","0.00951406913917265","1"
"1 Strongly disagree","2009","East Germany","27","","","","1"
"2 on scale 1-7 ","2009","East Germany","115","0.0248162869424082","0.0202916476693118","0.0293409262155047","2"
"2 on scale 1-7 ","2009","West Germany","324","0.0289505163408546","0.0261176714061855","0.0317833612755237","2"
"3 on scale 1-7 ","2009","West Germany","873","0.0663794332130265","0.0621733686012428","0.0705854978248102","3"
"3 on scale 1-7 ","2009","East Germany","317","0.07187030738893","0.0643583792512235","0.0793822355266365","3"
"4 on scale 1-7","2009","East Germany","685","0.155300796744114","0.14476638657135","0.165835206916878","4"
"4 on scale 1-7","2009","West Germany","1911","0.15227047295144","0.146200168570913","0.158340777331967","4"
"5 on scale 1-7","2009","East Germany","1100","0.242180464750217","0.229720271086888","0.254640658413547","5"
"5 on scale 1-7","2009","West Germany","3085","0.229232432057983","0.222130545807445","0.23633431830852","5"
"6 on scale 1-7","2009","East Germany","1211","0.25232565720705","0.239692576070169","0.264958738343932","6"
"6 on scale 1-7","2009","West Germany","3589","0.255488331352816","0.248119557060911","0.262857105644721","6"
"7 Strongly agree","2009","West Germany","3585","0.259670640180862","0.252262693026697","0.267078587335028","7"
"7 Strongly agree","2009","East Germany","1086","0.249043797819404","0.236465626386878","0.261621969251929","7"
"1 Strongly disagree","2010","West Germany","","","","","1"
"1 Strongly disagree","2010","East Germany","","","","","1"
"2 on scale 1-7 ","2010","West Germany","","","","","2"
"2 on scale 1-7 ","2010","East Germany","","","","","2"
"3 on scale 1-7 ","2010","East Germany","","","","","3"
"3 on scale 1-7 ","2010","West Germany","","","","","3"
"4 on scale 1-7","2010","East Germany","","","","","4"
"4 on scale 1-7","2010","West Germany","","","","","4"
"5 on scale 1-7","2010","East Germany","","","","","5"
"5 on scale 1-7","2010","West Germany","","","","","5"
"6 on scale 1-7","2010","West Germany","","","","","6"
"6 on scale 1-7","2010","East Germany","","","","","6"
"7 Strongly agree","2010","West Germany","","","","","7"
"7 Strongly agree","2010","East Germany","","","","","7"
"1 Strongly disagree","2011","West Germany","","","","","1"
"1 Strongly disagree","2011","East Germany","","","","","1"
"2 on scale 1-7 ","2011","East Germany","","","","","2"
"2 on scale 1-7 ","2011","West Germany","","","","","2"
"3 on scale 1-7 ","2011","West Germany","","","","","3"
"3 on scale 1-7 ","2011","East Germany","","","","","3"
"4 on scale 1-7","2011","East Germany","","","","","4"
"4 on scale 1-7","2011","West Germany","","","","","4"
"5 on scale 1-7","2011","East Germany","","","","","5"
"5 on scale 1-7","2011","West Germany","","","","","5"
"6 on scale 1-7","2011","East Germany","","","","","6"
"6 on scale 1-7","2011","West Germany","","","","","6"
"7 Strongly agree","2011","West Germany","","","","","7"
"7 Strongly agree","2011","East Germany","","","","","7"
"1 Strongly disagree","2012","West Germany","31","0.00499531839154436","0.0031792154344627","0.00681142134862601","1"
"1 Strongly disagree","2012","East Germany","4","","","","1"
"2 on scale 1-7 ","2012","West Germany","62","0.01037375074403","0.00776369475445822","0.0129838067336018","2"
"2 on scale 1-7 ","2012","East Germany","25","","","","2"
"3 on scale 1-7 ","2012","East Germany","60","0.047358000236846","0.0359769700751573","0.0587390303985346","3"
"3 on scale 1-7 ","2012","West Germany","217","0.0341826338561472","0.029502087155209","0.0388631805570854","3"
"4 on scale 1-7","2012","East Germany","130","0.101799868153583","0.0855974364570419","0.118002299850125","4"
"4 on scale 1-7","2012","West Germany","580","0.100107821748348","0.0923761116707824","0.107839531825913","4"
"5 on scale 1-7","2012","East Germany","248","0.196336717549115","0.175052491597149","0.217620943501082","5"
"5 on scale 1-7","2012","West Germany","1256","0.217019426122175","0.206400731895009","0.22763812034934","5"
"6 on scale 1-7","2012","West Germany","1709","0.285791106214332","0.274152973696883","0.297429238731781","6"
"6 on scale 1-7","2012","East Germany","403","0.299455006845623","0.274913352193784","0.323996661497463","6"
"7 Strongly agree","2012","West Germany","1934","0.347529942923424","0.335263384723234","0.359796501123615","7"
"7 Strongly agree","2012","East Germany","468","0.334246111805288","0.308970011390028","0.359522212220548","7"
"1 Strongly disagree","2013","West Germany","66","0.00543071966820836","0.00423060540072747","0.00663083393568924","1"
"1 Strongly disagree","2013","East Germany","18","","","","1"
"2 on scale 1-7 ","2013","East Germany","80","0.0208420532226328","0.0166490424168596","0.025035064028406","2"
"2 on scale 1-7 ","2013","West Germany","277","0.0194364762988289","0.0171821176004735","0.0216908349971844","2"
"3 on scale 1-7 ","2013","East Germany","229","0.0501117312799798","0.0437079672484604","0.0565154953114991","3"
"3 on scale 1-7 ","2013","West Germany","742","0.0553560039127492","0.0516218446582955","0.059090163167203","3"
"4 on scale 1-7","2013","East Germany","564","0.133885562438633","0.123890537833957","0.14388058704331","4"
"4 on scale 1-7","2013","West Germany","1802","0.129719425858015","0.124232759654541","0.13520609206149","4"
"5 on scale 1-7","2013","West Germany","3284","0.231179317901593","0.2242949605784","0.238063675224787","5"
"5 on scale 1-7","2013","East Germany","1082","0.236137645803259","0.223671863940883","0.248603427665634","5"
"6 on scale 1-7","2013","East Germany","1284","0.288628500329218","0.275328636572406","0.30192836408603","6"
"6 on scale 1-7","2013","West Germany","4042","0.275082568058087","0.26779047516444","0.282374660951734","6"
"7 Strongly agree","2013","West Germany","4193","0.283795488302518","0.276433457071012","0.291157519534023","7"
"7 Strongly agree","2013","East Germany","1202","0.266369127082504","0.253394045471096","0.279344208693911","7"
"1 Strongly disagree","2014","West Germany","","","","","1"
"1 Strongly disagree","2014","East Germany","","","","","1"
"2 on scale 1-7 ","2014","West Germany","","","","","2"
"2 on scale 1-7 ","2014","East Germany","","","","","2"
"3 on scale 1-7 ","2014","East Germany","","","","","3"
"3 on scale 1-7 ","2014","West Germany","","","","","3"
"4 on scale 1-7","2014","East Germany","","","","","4"
"4 on scale 1-7","2014","West Germany","","","","","4"
"5 on scale 1-7","2014","East Germany","","","","","5"
"5 on scale 1-7","2014","West Germany","","","","","5"
"6 on scale 1-7","2014","West Germany","","","","","6"
"6 on scale 1-7","2014","East Germany","","","","","6"
"7 Strongly agree","2014","West Germany","","","","","7"
"7 Strongly agree","2014","East Germany","","","","","7"
"1 Strongly disagree","2015","West Germany","","","","","1"
"1 Strongly disagree","2015","East Germany","","","","","1"
"2 on scale 1-7 ","2015","East Germany","","","","","2"
"2 on scale 1-7 ","2015","West Germany","","","","","2"
"3 on scale 1-7 ","2015","East Germany","","","","","3"
"3 on scale 1-7 ","2015","West Germany","","","","","3"
"4 on scale 1-7","2015","East Germany","","","","","4"
"4 on scale 1-7","2015","West Germany","","","","","4"
"5 on scale 1-7","2015","West Germany","","","","","5"
"5 on scale 1-7","2015","East Germany","","","","","5"
"6 on scale 1-7","2015","East Germany","","","","","6"
"6 on scale 1-7","2015","West Germany","","","","","6"
"7 Strongly agree","2015","West Germany","","","","","7"
"7 Strongly agree","2015","East Germany","","","","","7"
"1 Strongly disagree","2016","West Germany","","","","","1"
"1 Strongly disagree","2016","East Germany","","","","","1"
"2 on scale 1-7 ","2016","East Germany","","","","","2"
"2 on scale 1-7 ","2016","West Germany","","","","","2"
"3 on scale 1-7 ","2016","East Germany","","","","","3"
"3 on scale 1-7 ","2016","West Germany","","","","","3"
"4 on scale 1-7","2016","West Germany","","","","","4"
"4 on scale 1-7","2016","East Germany","","","","","4"
"5 on scale 1-7","2016","East Germany","","","","","5"
"5 on scale 1-7","2016","West Germany","","","","","5"
"6 on scale 1-7","2016","West Germany","","","","","6"
"6 on scale 1-7","2016","East Germany","","","","","6"
"7 Strongly agree","2016","West Germany","","","","","7"
"7 Strongly agree","2016","East Germany","","","","","7"
"1 Strongly disagree","2017","West Germany","112","0.0046613447921898","0.00378495289390592","0.00553773669047367","1"
"1 Strongly disagree","2017","East Germany","27","","","","1"
"2 on scale 1-7 ","2017","East Germany","142","0.0256965790640768","0.021724568629147","0.0296685894990067","2"
"2 on scale 1-7 ","2017","West Germany","461","0.0210191300525494","0.0191734697298574","0.0228647903752414","2"
"3 on scale 1-7 ","2017","East Germany","345","0.0657815652697055","0.0595585347639013","0.0720045957755097","3"
"3 on scale 1-7 ","2017","West Germany","1210","0.057448960735515","0.0544549673864312","0.0604429540845988","3"
"4 on scale 1-7","2017","East Germany","719","0.124856496387444","0.116558546256445","0.133154446518444","4"
"4 on scale 1-7","2017","West Germany","2626","0.12602716705016","0.121757063978946","0.130297270121374","4"
"5 on scale 1-7","2017","West Germany","4684","0.215844295042533","0.210550967783158","0.221137622301907","5"
"5 on scale 1-7","2017","East Germany","1213","0.216211582830108","0.205877676740799","0.226545488919418","5"
"6 on scale 1-7","2017","East Germany","1763","0.297522580466321","0.28604628390782","0.308998877024822","6"
"6 on scale 1-7","2017","West Germany","6409","0.284100996567901","0.278298437606419","0.289903555529383","6"
"7 Strongly agree","2017","West Germany","7703","0.290898105759152","0.285054484316282","0.296741727202022","7"
"7 Strongly agree","2017","East Germany","1887","0.266634952754713","0.255534408938965","0.27773549657046","7"
"1 Strongly disagree","2018","East Germany","","","","","1"
"1 Strongly disagree","2018","West Germany","","","","","1"
"2 on scale 1-7 ","2018","East Germany","","","","","2"
"2 on scale 1-7 ","2018","West Germany","","","","","2"
"3 on scale 1-7 ","2018","East Germany","","","","","3"
"3 on scale 1-7 ","2018","West Germany","","","","","3"
"4 on scale 1-7","2018","West Germany","","","","","4"
"4 on scale 1-7","2018","East Germany","","","","","4"
"5 on scale 1-7","2018","East Germany","","","","","5"
"5 on scale 1-7","2018","West Germany","","","","","5"
"6 on scale 1-7","2018","West Germany","","","","","6"
"6 on scale 1-7","2018","East Germany","","","","","6"
"7 Strongly agree","2018","West Germany","","","","","7"
"7 Strongly agree","2018","East Germany","","","","","7"
"1 Strongly disagree","2019","East Germany","26","","","","1"
"1 Strongly disagree","2019","West Germany","115","0.0056210021784792","0.00458832184291418","0.00665368251404422","1"
"2 on scale 1-7 ","2019","East Germany","111","0.020464630342272","0.0167447624205743","0.0241844982639698","2"
"2 on scale 1-7 ","2019","West Germany","403","0.0211491575688834","0.0191617458113361","0.0231365693264307","2"
"3 on scale 1-7 ","2019","West Germany","1113","0.0573795145870583","0.0541671122680961","0.0605919169060204","3"
"3 on scale 1-7 ","2019","East Germany","288","0.0555556894194606","0.0495374708730567","0.0615739079658645","3"
"4 on scale 1-7","2019","East Germany","671","0.128661275471971","0.119864308919601","0.137458242024342","4"
"4 on scale 1-7","2019","West Germany","2491","0.132923854313402","0.128234498995575","0.137613209631228","4"
"5 on scale 1-7","2019","West Germany","4347","0.222201870452967","0.216459511173515","0.22794422973242","5"
"5 on scale 1-7","2019","East Germany","1178","0.234096020978958","0.222971029538302","0.245221012419615","5"
"6 on scale 1-7","2019","East Germany","1666","0.286040212478074","0.274167063189812","0.297913361766336","6"
"6 on scale 1-7","2019","West Germany","5744","0.283791287906815","0.277563950628789","0.290018625184841","6"
"7 Strongly agree","2019","West Germany","5921","0.276933312992395","0.270752297442996","0.283114328541795","7"
"7 Strongly agree","2019","East Germany","1625","0.270994652983841","0.25931684783576","0.282672458131921","7"
