"plh0213","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Baden-Württemberg","middle vocational","","","",""
"1 Strongly disagree","2005","Baden-Württemberg","vocational + Abi","","","",""
"1 Strongly disagree","2005","Baden-Württemberg","higher vocational","","","",""
"1 Strongly disagree","2005","Baden-Württemberg","higher education","","","",""
"1 Strongly disagree","2005","Bavaria","in school","","","",""
"1 Strongly disagree","2005","Bavaria","inadequately","","","",""
"1 Strongly disagree","2005","Bavaria","general elemantary","","","",""
"1 Strongly disagree","2005","Bavaria","middle vocational","","","",""
"1 Strongly disagree","2005","Bavaria","vocational + Abi","","","",""
"1 Strongly disagree","2005","Bavaria","higher vocational","","","",""
"1 Strongly disagree","2005","Bavaria","higher education","","","",""
"1 Strongly disagree","2005","Berlin","in school","","","",""
"1 Strongly disagree","2005","Berlin","inadequately","","","",""
"1 Strongly disagree","2005","Berlin","general elemantary","","","",""
"1 Strongly disagree","2005","Berlin","middle vocational","","","",""
"1 Strongly disagree","2005","Berlin","vocational + Abi","","","",""
"1 Strongly disagree","2005","Berlin","higher vocational","","","",""
"1 Strongly disagree","2005","Berlin","higher education","","","",""
"1 Strongly disagree","2005","Brandenburg","in school","","","",""
"1 Strongly disagree","2005","Brandenburg","inadequately","","","",""
"1 Strongly disagree","2005","Brandenburg","general elemantary","","","",""
"1 Strongly disagree","2005","Brandenburg","middle vocational","","","",""
"1 Strongly disagree","2005","Brandenburg","vocational + Abi","","","",""
"1 Strongly disagree","2005","Brandenburg","higher vocational","","","",""
"1 Strongly disagree","2005","Brandenburg","higher education","","","",""
"1 Strongly disagree","2005","Mecklenburg-Western Pomerania","in school","","","",""
"1 Strongly disagree","2005","Mecklenburg-Western Pomerania","inadequately","","","",""
"1 Strongly disagree","2005","Mecklenburg-Western Pomerania","general elemantary","","","",""
"1 Strongly disagree","2005","Mecklenburg-Western Pomerania","middle vocational","","","",""
"1 Strongly disagree","2005","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"1 Strongly disagree","2005","Mecklenburg-Western Pomerania","higher vocational","","","",""
"1 Strongly disagree","2005","Mecklenburg-Western Pomerania","higher education","","","",""
"1 Strongly disagree","2005","Saxony","in school","","","",""
"1 Strongly disagree","2005","Saxony","inadequately","","","",""
"1 Strongly disagree","2005","Saxony","general elemantary","","","",""
"1 Strongly disagree","2005","Saxony","middle vocational","","","",""
"1 Strongly disagree","2005","Saxony","vocational + Abi","","","",""
"1 Strongly disagree","2005","Saxony","higher vocational","","","",""
"1 Strongly disagree","2005","Saxony","higher education","","","",""
"1 Strongly disagree","2005","Saxony-Anhalt","in school","","","",""
"1 Strongly disagree","2005","Saxony-Anhalt","inadequately","","","",""
"1 Strongly disagree","2005","Saxony-Anhalt","general elemantary","","","",""
"1 Strongly disagree","2005","Saxony-Anhalt","middle vocational","","","",""
"1 Strongly disagree","2005","Saxony-Anhalt","vocational + Abi","","","",""
"1 Strongly disagree","2005","Saxony-Anhalt","higher vocational","","","",""
"1 Strongly disagree","2005","Saxony-Anhalt","higher education","","","",""
"1 Strongly disagree","2005","Thuringia","in school","","","",""
"1 Strongly disagree","2005","Thuringia","inadequately","","","",""
"1 Strongly disagree","2005","Thuringia","general elemantary","","","",""
"1 Strongly disagree","2005","Thuringia","middle vocational","","","",""
"1 Strongly disagree","2005","Thuringia","vocational + Abi","","","",""
"1 Strongly disagree","2005","Thuringia","higher vocational","","","",""
"1 Strongly disagree","2005","Thuringia","higher education","","","",""
"2 on scale 1-7 ","2005","Schleswig-Holstein","in school","","","",""
"2 on scale 1-7 ","2005","Schleswig-Holstein","inadequately","","","",""
"2 on scale 1-7 ","2005","Schleswig-Holstein","general elemantary","","","",""
"2 on scale 1-7 ","2005","Schleswig-Holstein","middle vocational","","","",""
"2 on scale 1-7 ","2005","Schleswig-Holstein","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","Schleswig-Holstein","higher vocational","","","",""
"2 on scale 1-7 ","2005","Schleswig-Holstein","higher education","","","",""
"2 on scale 1-7 ","2005","Hamburg","in school","","","",""
"2 on scale 1-7 ","2005","Hamburg","inadequately","","","",""
"2 on scale 1-7 ","2005","Hamburg","general elemantary","","","",""
"2 on scale 1-7 ","2005","Hamburg","middle vocational","","","",""
"2 on scale 1-7 ","2005","Hamburg","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","Hamburg","higher vocational","","","",""
"2 on scale 1-7 ","2005","Hamburg","higher education","","","",""
"2 on scale 1-7 ","2005","Lower Saxony","in school","","","",""
"2 on scale 1-7 ","2005","Lower Saxony","inadequately","","","",""
"2 on scale 1-7 ","2005","Lower Saxony","general elemantary","","","",""
"2 on scale 1-7 ","2005","Lower Saxony","middle vocational","","","",""
"2 on scale 1-7 ","2005","Lower Saxony","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","Lower Saxony","higher vocational","","","",""
"2 on scale 1-7 ","2005","Lower Saxony","higher education","","","",""
"2 on scale 1-7 ","2005","Bremen","in school","","","",""
"2 on scale 1-7 ","2005","Bremen","inadequately","","","",""
"2 on scale 1-7 ","2005","Bremen","general elemantary","","","",""
"2 on scale 1-7 ","2005","Bremen","middle vocational","","","",""
"2 on scale 1-7 ","2005","Bremen","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","Bremen","higher vocational","","","",""
"2 on scale 1-7 ","2005","Bremen","higher education","","","",""
"2 on scale 1-7 ","2005","North Rhine-Westphalia","in school","","","",""
"2 on scale 1-7 ","2005","North Rhine-Westphalia","inadequately","","","",""
"2 on scale 1-7 ","2005","North Rhine-Westphalia","general elemantary","","","",""
"2 on scale 1-7 ","2005","North Rhine-Westphalia","middle vocational","53","0.0278180742837087","0.0207422613449619","0.0348938872224555"
"2 on scale 1-7 ","2005","North Rhine-Westphalia","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","North Rhine-Westphalia","higher vocational","","","",""
"2 on scale 1-7 ","2005","North Rhine-Westphalia","higher education","","","",""
"2 on scale 1-7 ","2005","Hesse","in school","","","",""
"2 on scale 1-7 ","2005","Hesse","inadequately","","","",""
"2 on scale 1-7 ","2005","Hesse","general elemantary","","","",""
"2 on scale 1-7 ","2005","Hesse","middle vocational","","","",""
"2 on scale 1-7 ","2005","Hesse","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","Hesse","higher vocational","","","",""
"2 on scale 1-7 ","2005","Hesse","higher education","","","",""
"2 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","in school","","","",""
"2 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","inadequately","","","",""
"2 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"2 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"2 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"2 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","higher education","","","",""
"2 on scale 1-7 ","2005","Baden-Württemberg","in school","","","",""
"2 on scale 1-7 ","2005","Baden-Württemberg","inadequately","","","",""
"2 on scale 1-7 ","2005","Baden-Württemberg","general elemantary","","","",""
"2 on scale 1-7 ","2005","Baden-Württemberg","middle vocational","","","",""
"2 on scale 1-7 ","2005","Baden-Württemberg","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","Baden-Württemberg","higher vocational","","","",""
"2 on scale 1-7 ","2005","Baden-Württemberg","higher education","","","",""
"2 on scale 1-7 ","2005","Bavaria","in school","","","",""
"2 on scale 1-7 ","2005","Bavaria","inadequately","","","",""
"2 on scale 1-7 ","2005","Bavaria","general elemantary","","","",""
"2 on scale 1-7 ","2005","Bavaria","middle vocational","","","",""
"2 on scale 1-7 ","2005","Bavaria","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","Bavaria","higher vocational","","","",""
"2 on scale 1-7 ","2005","Bavaria","higher education","","","",""
"2 on scale 1-7 ","2005","Berlin","in school","","","",""
"2 on scale 1-7 ","2005","Berlin","inadequately","","","",""
"2 on scale 1-7 ","2005","Berlin","general elemantary","","","",""
"2 on scale 1-7 ","2005","Berlin","middle vocational","","","",""
"2 on scale 1-7 ","2005","Berlin","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","Berlin","higher vocational","","","",""
"2 on scale 1-7 ","2005","Berlin","higher education","","","",""
"2 on scale 1-7 ","2005","Brandenburg","in school","","","",""
"2 on scale 1-7 ","2005","Brandenburg","inadequately","","","",""
"2 on scale 1-7 ","2005","Brandenburg","general elemantary","","","",""
"2 on scale 1-7 ","2005","Brandenburg","middle vocational","","","",""
"2 on scale 1-7 ","2005","Brandenburg","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","Brandenburg","higher vocational","","","",""
"2 on scale 1-7 ","2005","Brandenburg","higher education","","","",""
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","in school","","","",""
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","inadequately","","","",""
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","general elemantary","","","",""
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","middle vocational","","","",""
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","higher vocational","","","",""
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","higher education","","","",""
"2 on scale 1-7 ","2005","Saxony","in school","","","",""
"2 on scale 1-7 ","2005","Saxony","inadequately","","","",""
"2 on scale 1-7 ","2005","Saxony","general elemantary","","","",""
"2 on scale 1-7 ","2005","Saxony","middle vocational","","","",""
"2 on scale 1-7 ","2005","Saxony","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","Saxony","higher vocational","","","",""
"2 on scale 1-7 ","2005","Saxony","higher education","","","",""
"2 on scale 1-7 ","2005","Saxony-Anhalt","in school","","","",""
"2 on scale 1-7 ","2005","Saxony-Anhalt","inadequately","","","",""
"2 on scale 1-7 ","2005","Saxony-Anhalt","general elemantary","","","",""
"2 on scale 1-7 ","2005","Saxony-Anhalt","middle vocational","","","",""
"2 on scale 1-7 ","2005","Saxony-Anhalt","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","Saxony-Anhalt","higher vocational","","","",""
"2 on scale 1-7 ","2005","Saxony-Anhalt","higher education","","","",""
"2 on scale 1-7 ","2005","Thuringia","in school","","","",""
"2 on scale 1-7 ","2005","Thuringia","inadequately","","","",""
"2 on scale 1-7 ","2005","Thuringia","general elemantary","","","",""
"2 on scale 1-7 ","2005","Thuringia","middle vocational","","","",""
"2 on scale 1-7 ","2005","Thuringia","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","Thuringia","higher vocational","","","",""
"2 on scale 1-7 ","2005","Thuringia","higher education","","","",""
"3 on scale 1-7 ","2005","Schleswig-Holstein","in school","","","",""
"3 on scale 1-7 ","2005","Schleswig-Holstein","inadequately","","","",""
"3 on scale 1-7 ","2005","Schleswig-Holstein","general elemantary","","","",""
"3 on scale 1-7 ","2005","Schleswig-Holstein","middle vocational","","","",""
"3 on scale 1-7 ","2005","Schleswig-Holstein","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","Schleswig-Holstein","higher vocational","","","",""
"3 on scale 1-7 ","2005","Schleswig-Holstein","higher education","","","",""
"3 on scale 1-7 ","2005","Hamburg","in school","","","",""
"3 on scale 1-7 ","2005","Hamburg","inadequately","","","",""
"3 on scale 1-7 ","2005","Hamburg","general elemantary","","","",""
"3 on scale 1-7 ","2005","Hamburg","middle vocational","","","",""
"3 on scale 1-7 ","2005","Hamburg","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","Hamburg","higher vocational","","","",""
"3 on scale 1-7 ","2005","Hamburg","higher education","","","",""
"3 on scale 1-7 ","2005","Lower Saxony","in school","","","",""
"3 on scale 1-7 ","2005","Lower Saxony","inadequately","","","",""
"3 on scale 1-7 ","2005","Lower Saxony","general elemantary","","","",""
"3 on scale 1-7 ","2005","Lower Saxony","middle vocational","46","0.0547983178233734","0.04006005793002","0.0695365777167268"
"3 on scale 1-7 ","2005","Lower Saxony","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","Lower Saxony","higher vocational","","","",""
"3 on scale 1-7 ","2005","Lower Saxony","higher education","","","",""
"3 on scale 1-7 ","2005","Bremen","in school","","","",""
"3 on scale 1-7 ","2005","Bremen","inadequately","","","",""
"3 on scale 1-7 ","2005","Bremen","general elemantary","","","",""
"3 on scale 1-7 ","2005","Bremen","middle vocational","","","",""
"3 on scale 1-7 ","2005","Bremen","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","Bremen","higher vocational","","","",""
"3 on scale 1-7 ","2005","Bremen","higher education","","","",""
"3 on scale 1-7 ","2005","North Rhine-Westphalia","in school","","","",""
"3 on scale 1-7 ","2005","North Rhine-Westphalia","inadequately","","","",""
"3 on scale 1-7 ","2005","North Rhine-Westphalia","general elemantary","55","0.107225101165456","0.0813676350526069","0.133082567278306"
"3 on scale 1-7 ","2005","North Rhine-Westphalia","middle vocational","109","0.0571982827230977","0.0472065520762936","0.0671900133699018"
"3 on scale 1-7 ","2005","North Rhine-Westphalia","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","North Rhine-Westphalia","higher vocational","","","",""
"3 on scale 1-7 ","2005","North Rhine-Westphalia","higher education","46","0.0631565839543963","0.0464975827168734","0.0798155851919192"
"3 on scale 1-7 ","2005","Hesse","in school","","","",""
"3 on scale 1-7 ","2005","Hesse","inadequately","","","",""
"3 on scale 1-7 ","2005","Hesse","general elemantary","","","",""
"3 on scale 1-7 ","2005","Hesse","middle vocational","46","0.0734446038004984","0.0531548456950608","0.093734361905936"
"3 on scale 1-7 ","2005","Hesse","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","Hesse","higher vocational","","","",""
"3 on scale 1-7 ","2005","Hesse","higher education","","","",""
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","in school","","","",""
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","inadequately","","","",""
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","higher education","","","",""
"3 on scale 1-7 ","2005","Baden-Württemberg","in school","","","",""
"3 on scale 1-7 ","2005","Baden-Württemberg","inadequately","","","",""
"3 on scale 1-7 ","2005","Baden-Württemberg","general elemantary","32","0.0913353160648335","0.0628893182285741","0.119781313901093"
"3 on scale 1-7 ","2005","Baden-Württemberg","middle vocational","55","0.0411048536184888","0.0296354049417292","0.0525743022952483"
"3 on scale 1-7 ","2005","Baden-Württemberg","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","Baden-Württemberg","higher vocational","","","",""
"3 on scale 1-7 ","2005","Baden-Württemberg","higher education","","","",""
"3 on scale 1-7 ","2005","Bavaria","in school","","","",""
"3 on scale 1-7 ","2005","Bavaria","inadequately","","","",""
"3 on scale 1-7 ","2005","Bavaria","general elemantary","36","0.0739267664843282","0.0460737803305003","0.101779752638156"
"3 on scale 1-7 ","2005","Bavaria","middle vocational","83","0.0648782905640211","0.0523968111944838","0.0773597699335583"
"3 on scale 1-7 ","2005","Bavaria","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","Bavaria","higher vocational","","","",""
"3 on scale 1-7 ","2005","Bavaria","higher education","34","0.0631943151502091","0.0430423296451737","0.0833463006552446"
"3 on scale 1-7 ","2005","Berlin","in school","","","",""
"3 on scale 1-7 ","2005","Berlin","inadequately","","","",""
"3 on scale 1-7 ","2005","Berlin","general elemantary","","","",""
"3 on scale 1-7 ","2005","Berlin","middle vocational","","","",""
"3 on scale 1-7 ","2005","Berlin","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","Berlin","higher vocational","","","",""
"3 on scale 1-7 ","2005","Berlin","higher education","","","",""
"3 on scale 1-7 ","2005","Brandenburg","in school","","","",""
"3 on scale 1-7 ","2005","Brandenburg","inadequately","","","",""
"3 on scale 1-7 ","2005","Brandenburg","general elemantary","","","",""
"3 on scale 1-7 ","2005","Brandenburg","middle vocational","30","0.0822469978307615","0.0564583969701585","0.108035598691364"
"3 on scale 1-7 ","2005","Brandenburg","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","Brandenburg","higher vocational","","","",""
"3 on scale 1-7 ","2005","Brandenburg","higher education","","","",""
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","in school","","","",""
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","inadequately","","","",""
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","general elemantary","","","",""
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","middle vocational","","","",""
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","higher vocational","","","",""
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","higher education","","","",""
"3 on scale 1-7 ","2005","Saxony","in school","","","",""
"3 on scale 1-7 ","2005","Saxony","inadequately","","","",""
"3 on scale 1-7 ","2005","Saxony","general elemantary","","","",""
"3 on scale 1-7 ","2005","Saxony","middle vocational","50","0.0541255060190064","0.0386103979534192","0.0696406140845935"
"3 on scale 1-7 ","2005","Saxony","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","Saxony","higher vocational","","","",""
"3 on scale 1-7 ","2005","Saxony","higher education","","","",""
"3 on scale 1-7 ","2005","Saxony-Anhalt","in school","","","",""
"3 on scale 1-7 ","2005","Saxony-Anhalt","inadequately","","","",""
"3 on scale 1-7 ","2005","Saxony-Anhalt","general elemantary","","","",""
"3 on scale 1-7 ","2005","Saxony-Anhalt","middle vocational","","","",""
"3 on scale 1-7 ","2005","Saxony-Anhalt","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","Saxony-Anhalt","higher vocational","","","",""
"3 on scale 1-7 ","2005","Saxony-Anhalt","higher education","","","",""
"3 on scale 1-7 ","2005","Thuringia","in school","","","",""
"3 on scale 1-7 ","2005","Thuringia","inadequately","","","",""
"3 on scale 1-7 ","2005","Thuringia","general elemantary","","","",""
"3 on scale 1-7 ","2005","Thuringia","middle vocational","35","0.0619277032097644","0.0415231853152171","0.0823322211043116"
"3 on scale 1-7 ","2005","Thuringia","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","Thuringia","higher vocational","","","",""
"3 on scale 1-7 ","2005","Thuringia","higher education","","","",""
"4 on scale 1-7","2005","Schleswig-Holstein","in school","","","",""
"4 on scale 1-7","2005","Schleswig-Holstein","inadequately","","","",""
"4 on scale 1-7","2005","Schleswig-Holstein","general elemantary","","","",""
"4 on scale 1-7","2005","Schleswig-Holstein","middle vocational","54","0.158778758671439","0.119874283744493","0.197683233598384"
"4 on scale 1-7","2005","Schleswig-Holstein","vocational + Abi","","","",""
"4 on scale 1-7","2005","Schleswig-Holstein","higher vocational","","","",""
"4 on scale 1-7","2005","Schleswig-Holstein","higher education","","","",""
"4 on scale 1-7","2005","Hamburg","in school","","","",""
"4 on scale 1-7","2005","Hamburg","inadequately","","","",""
"4 on scale 1-7","2005","Hamburg","general elemantary","","","",""
"4 on scale 1-7","2005","Hamburg","middle vocational","","","",""
"4 on scale 1-7","2005","Hamburg","vocational + Abi","","","",""
"4 on scale 1-7","2005","Hamburg","higher vocational","","","",""
"4 on scale 1-7","2005","Hamburg","higher education","","","",""
"4 on scale 1-7","2005","Lower Saxony","in school","","","",""
"4 on scale 1-7","2005","Lower Saxony","inadequately","","","",""
"4 on scale 1-7","2005","Lower Saxony","general elemantary","34","0.142886597743125","0.0989761294702527","0.186797066015998"
"4 on scale 1-7","2005","Lower Saxony","middle vocational","102","0.120377873990637","0.0993050974822181","0.141450650499055"
"4 on scale 1-7","2005","Lower Saxony","vocational + Abi","","","",""
"4 on scale 1-7","2005","Lower Saxony","higher vocational","","","",""
"4 on scale 1-7","2005","Lower Saxony","higher education","36","0.0853491340436282","0.0533023908773434","0.117395877209913"
"4 on scale 1-7","2005","Bremen","in school","","","",""
"4 on scale 1-7","2005","Bremen","inadequately","","","",""
"4 on scale 1-7","2005","Bremen","general elemantary","","","",""
"4 on scale 1-7","2005","Bremen","middle vocational","","","",""
"4 on scale 1-7","2005","Bremen","vocational + Abi","","","",""
"4 on scale 1-7","2005","Bremen","higher vocational","","","",""
"4 on scale 1-7","2005","Bremen","higher education","","","",""
"4 on scale 1-7","2005","North Rhine-Westphalia","in school","","","",""
"4 on scale 1-7","2005","North Rhine-Westphalia","inadequately","","","",""
"4 on scale 1-7","2005","North Rhine-Westphalia","general elemantary","84","0.126230507393863","0.0984751164486767","0.15398589833905"
"4 on scale 1-7","2005","North Rhine-Westphalia","middle vocational","254","0.123488286135986","0.109332604577643","0.137643967694329"
"4 on scale 1-7","2005","North Rhine-Westphalia","vocational + Abi","32","0.113406255324297","0.0788260421347293","0.147986468513865"
"4 on scale 1-7","2005","North Rhine-Westphalia","higher vocational","37","0.113794388041413","0.0784439406645081","0.149144835418317"
"4 on scale 1-7","2005","North Rhine-Westphalia","higher education","110","0.144445701572349","0.120369817680304","0.168521585464393"
"4 on scale 1-7","2005","Hesse","in school","","","",""
"4 on scale 1-7","2005","Hesse","inadequately","","","",""
"4 on scale 1-7","2005","Hesse","general elemantary","","","",""
"4 on scale 1-7","2005","Hesse","middle vocational","67","0.102948579455658","0.0793122477191936","0.126584911192122"
"4 on scale 1-7","2005","Hesse","vocational + Abi","","","",""
"4 on scale 1-7","2005","Hesse","higher vocational","","","",""
"4 on scale 1-7","2005","Hesse","higher education","40","0.0977791824097094","0.064500432776283","0.131057932043136"
"4 on scale 1-7","2005","Rhineland-Palatinate,Saarland","in school","","","",""
"4 on scale 1-7","2005","Rhineland-Palatinate,Saarland","inadequately","","","",""
"4 on scale 1-7","2005","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"4 on scale 1-7","2005","Rhineland-Palatinate,Saarland","middle vocational","67","0.110730664595115","0.0865137480364677","0.134947581153762"
"4 on scale 1-7","2005","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"4 on scale 1-7","2005","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"4 on scale 1-7","2005","Rhineland-Palatinate,Saarland","higher education","","","",""
"4 on scale 1-7","2005","Baden-Württemberg","in school","","","",""
"4 on scale 1-7","2005","Baden-Württemberg","inadequately","","","",""
"4 on scale 1-7","2005","Baden-Württemberg","general elemantary","65","0.172314408962434","0.135024315242931","0.209604502681938"
"4 on scale 1-7","2005","Baden-Württemberg","middle vocational","178","0.170322051035001","0.148605010489831","0.192039091580171"
"4 on scale 1-7","2005","Baden-Württemberg","vocational + Abi","","","",""
"4 on scale 1-7","2005","Baden-Württemberg","higher vocational","","","",""
"4 on scale 1-7","2005","Baden-Württemberg","higher education","52","0.0947028116613319","0.0674366974063587","0.121968925916305"
"4 on scale 1-7","2005","Bavaria","in school","","","",""
"4 on scale 1-7","2005","Bavaria","inadequately","","","",""
"4 on scale 1-7","2005","Bavaria","general elemantary","48","0.153038994022762","0.11471409661135","0.191363891434174"
"4 on scale 1-7","2005","Bavaria","middle vocational","225","0.14930308601801","0.13124365284241","0.167362519193611"
"4 on scale 1-7","2005","Bavaria","vocational + Abi","","","",""
"4 on scale 1-7","2005","Bavaria","higher vocational","","","",""
"4 on scale 1-7","2005","Bavaria","higher education","80","0.117149071047516","0.0905131823625374","0.143784959732494"
"4 on scale 1-7","2005","Berlin","in school","","","",""
"4 on scale 1-7","2005","Berlin","inadequately","","","",""
"4 on scale 1-7","2005","Berlin","general elemantary","","","",""
"4 on scale 1-7","2005","Berlin","middle vocational","44","0.130671471691721","0.0932730606019241","0.168069882781518"
"4 on scale 1-7","2005","Berlin","vocational + Abi","","","",""
"4 on scale 1-7","2005","Berlin","higher vocational","","","",""
