"plh0213","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"4 on scale 1-7","2005","no migration background","higher vocational","169","0.114146877469766","0.0973878088572432","0.130905946082288","4"
"4 on scale 1-7","2005","no migration background","higher education","450","0.117295777240952","0.107014909488458","0.127576644993447","4"
"5 on scale 1-7","2005","indirect migration background","general elemantary","42","0.218419555487529","0.158392782183961","0.278446328791097","5"
"5 on scale 1-7","2005","indirect migration background","inadequately","2","","","","5"
"5 on scale 1-7","2005","indirect migration background","in school","22","","","","5"
"5 on scale 1-7","2005","indirect migration background","middle vocational","73","0.180780248863631","0.13975365727833","0.221806840448933","5"
"5 on scale 1-7","2005","indirect migration background","vocational + Abi","8","","","","5"
"5 on scale 1-7","2005","indirect migration background","higher vocational","7","","","","5"
"5 on scale 1-7","2005","indirect migration background","higher education","21","","","","5"
"5 on scale 1-7","2005","no migration background","in school","97","0.198096143273153","0.16329992999855","0.232892356547756","5"
"5 on scale 1-7","2005","no migration background","inadequately","17","","","","5"
"5 on scale 1-7","2005","no migration background","general elemantary","382","0.224781920026674","0.204646198835524","0.244917641217825","5"
"5 on scale 1-7","2005","no migration background","middle vocational","2136","0.233080704119197","0.224364730823867","0.241796677414527","5"
"5 on scale 1-7","2005","no migration background","vocational + Abi","191","0.218139537800144","0.19074444414918","0.245534631451107","5"
"5 on scale 1-7","2005","no migration background","higher vocational","333","0.249483291989294","0.22667788030981","0.272288703668777","5"
"5 on scale 1-7","2005","no migration background","higher education","913","0.246220765743176","0.232456108380879","0.259985423105473","5"
"5 on scale 1-7","2005","direct migration background","in school","12","","","","5"
"5 on scale 1-7","2005","direct migration background","inadequately","27","","","","5"
"5 on scale 1-7","2005","direct migration background","general elemantary","109","0.189923070101612","0.157665925858337","0.222180214344888","5"
"5 on scale 1-7","2005","direct migration background","middle vocational","197","0.243992207914305","0.215453153527933","0.272531262300676","5"
"5 on scale 1-7","2005","direct migration background","vocational + Abi","51","0.236247862461489","0.17973095531295","0.292764769610028","5"
"5 on scale 1-7","2005","direct migration background","higher vocational","27","","","","5"
"5 on scale 1-7","2005","direct migration background","higher education","75","0.231637328262625","0.186661709867569","0.276612946657682","5"
"6 on scale 1-7","2005","indirect migration background","inadequately","4","","","","6"
"6 on scale 1-7","2005","indirect migration background","in school","24","","","","6"
"6 on scale 1-7","2005","indirect migration background","general elemantary","46","0.223585026189369","0.16305362798485","0.284116424393888","6"
"6 on scale 1-7","2005","indirect migration background","middle vocational","101","0.278619087196764","0.23082463404374","0.326413540349787","6"
"6 on scale 1-7","2005","indirect migration background","higher vocational","10","","","","6"
"6 on scale 1-7","2005","indirect migration background","higher education","14","","","","6"
"6 on scale 1-7","2005","indirect migration background","vocational + Abi","13","","","","6"
"6 on scale 1-7","2005","direct migration background","in school","17","","","","6"
"6 on scale 1-7","2005","direct migration background","inadequately","27","","","","6"
"6 on scale 1-7","2005","direct migration background","general elemantary","118","0.198097323046627","0.165319956471822","0.230874689621433","6"
"6 on scale 1-7","2005","direct migration background","middle vocational","215","0.236585545360725","0.208345671169728","0.264825419551722","6"
"6 on scale 1-7","2005","direct migration background","vocational + Abi","54","0.222260051429681","0.166942094368909","0.277578008490453","6"
"6 on scale 1-7","2005","direct migration background","higher vocational","41","0.336448468073283","0.256147852188762","0.416749083957804","6"
"6 on scale 1-7","2005","no migration background","in school","157","0.296594577815455","0.256718054913368","0.336471100717542","6"
"6 on scale 1-7","2005","no migration background","inadequately","20","","","","6"
"6 on scale 1-7","2005","no migration background","general elemantary","408","0.244768979588926","0.224029748394631","0.26550821078322","6"
"6 on scale 1-7","2005","no migration background","middle vocational","2456","0.266410681933162","0.257297076664422","0.275524287201901","6"
"6 on scale 1-7","2005","direct migration background","higher education","97","0.30062257593765","0.251739745875107","0.349505406000194","6"
"6 on scale 1-7","2005","no migration background","higher education","1102","0.282121798456714","0.267742930790131","0.296500666123296","6"
"6 on scale 1-7","2005","no migration background","vocational + Abi","271","0.317778383206779","0.286892083390651","0.348664683022908","6"
"6 on scale 1-7","2005","no migration background","higher vocational","432","0.292036793072048","0.268072692683058","0.316000893461038","6"
"7 Strongly agree","2005","indirect migration background","inadequately","","","","","7"
"7 Strongly agree","2005","indirect migration background","in school","30","0.252202184717483","0.162481339856697","0.34192302957827","7"
"7 Strongly agree","2005","indirect migration background","general elemantary","58","0.346924492459429","0.277771404773155","0.416077580145703","7"
"7 Strongly agree","2005","indirect migration background","higher vocational","18","","","","7"
"7 Strongly agree","2005","indirect migration background","higher education","25","","","","7"
"7 Strongly agree","2005","indirect migration background","middle vocational","125","0.408495325675751","0.356091574356457","0.460899076995045","7"
"7 Strongly agree","2005","direct migration background","in school","16","","","","7"
"7 Strongly agree","2005","direct migration background","inadequately","29","","","","7"
"7 Strongly agree","2005","indirect migration background","vocational + Abi","13","","","","7"
"7 Strongly agree","2005","direct migration background","general elemantary","135","0.270324290981581","0.233800032816993","0.306848549146169","7"
"7 Strongly agree","2005","direct migration background","middle vocational","232","0.28420461670319","0.254233807051796","0.314175426354583","7"
"7 Strongly agree","2005","direct migration background","vocational + Abi","56","0.271095166015793","0.211950644031356","0.330239688000231","7"
"7 Strongly agree","2005","direct migration background","higher vocational","38","0.299276883555994","0.221449562897354","0.377104204214635","7"
"7 Strongly agree","2005","direct migration background","higher education","93","0.2843782065804","0.236285449476036","0.332470963684764","7"
"7 Strongly agree","2005","no migration background","in school","147","0.306108441327236","0.265872304354787","0.346344578299684","7"
"7 Strongly agree","2005","no migration background","inadequately","20","","","","7"
"7 Strongly agree","2005","no migration background","general elemantary","447","0.283694054661994","0.26194957850925","0.305438530814737","7"
"7 Strongly agree","2005","no migration background","middle vocational","2535","0.277675718619624","0.268443141220147","0.286908296019101","7"
"7 Strongly agree","2005","no migration background","vocational + Abi","253","0.280083504319543","0.25029657071645","0.309870437922635","7"
"7 Strongly agree","2005","no migration background","higher vocational","361","0.281846827492687","0.258135704788258","0.305557950197115","7"
"7 Strongly agree","2005","no migration background","higher education","1044","0.276489290776079","0.262198948826771","0.290779632725386","7"
"1 Strongly disagree","2006","direct migration background","general elemantary","","","","","1"
"1 Strongly disagree","2006","direct migration background","middle vocational","","","","","1"
"1 Strongly disagree","2006","direct migration background","vocational + Abi","","","","","1"
"1 Strongly disagree","2006","direct migration background","higher vocational","","","","","1"
"1 Strongly disagree","2006","direct migration background","higher education","","","","","1"
"1 Strongly disagree","2006","indirect migration background","in school","","","","","1"
"1 Strongly disagree","2006","indirect migration background","inadequately","","","","","1"
"1 Strongly disagree","2006","indirect migration background","general elemantary","","","","","1"
"1 Strongly disagree","2006","indirect migration background","middle vocational","","","","","1"
"1 Strongly disagree","2006","indirect migration background","vocational + Abi","","","","","1"
"1 Strongly disagree","2006","indirect migration background","higher vocational","","","","","1"
"1 Strongly disagree","2006","indirect migration background","higher education","","","","","1"
"1 Strongly disagree","2006","no migration background","in school","","","","","1"
"1 Strongly disagree","2006","no migration background","inadequately","","","","","1"
"1 Strongly disagree","2006","no migration background","general elemantary","","","","","1"
"1 Strongly disagree","2006","no migration background","middle vocational","","","","","1"
"1 Strongly disagree","2006","no migration background","vocational + Abi","","","","","1"
"1 Strongly disagree","2006","no migration background","higher vocational","","","","","1"
"1 Strongly disagree","2006","no migration background","higher education","","","","","1"
"1 Strongly disagree","2006","direct migration background","in school","","","","","1"
"1 Strongly disagree","2006","direct migration background","inadequately","","","","","1"
"2 on scale 1-7 ","2006","indirect migration background","inadequately","","","","","2"
"2 on scale 1-7 ","2006","indirect migration background","in school","","","","","2"
"2 on scale 1-7 ","2006","indirect migration background","higher vocational","","","","","2"
"2 on scale 1-7 ","2006","direct migration background","inadequately","","","","","2"
"2 on scale 1-7 ","2006","indirect migration background","higher education","","","","","2"
"2 on scale 1-7 ","2006","direct migration background","middle vocational","","","","","2"
"2 on scale 1-7 ","2006","indirect migration background","general elemantary","","","","","2"
"2 on scale 1-7 ","2006","indirect migration background","middle vocational","","","","","2"
"2 on scale 1-7 ","2006","indirect migration background","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2006","direct migration background","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2006","direct migration background","general elemantary","","","","","2"
"2 on scale 1-7 ","2006","no migration background","inadequately","","","","","2"
"2 on scale 1-7 ","2006","no migration background","general elemantary","","","","","2"
"2 on scale 1-7 ","2006","direct migration background","in school","","","","","2"
"2 on scale 1-7 ","2006","direct migration background","higher vocational","","","","","2"
"2 on scale 1-7 ","2006","direct migration background","higher education","","","","","2"
"2 on scale 1-7 ","2006","no migration background","in school","","","","","2"
"2 on scale 1-7 ","2006","no migration background","middle vocational","","","","","2"
"2 on scale 1-7 ","2006","no migration background","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2006","no migration background","higher vocational","","","","","2"
"2 on scale 1-7 ","2006","no migration background","higher education","","","","","2"
"3 on scale 1-7 ","2006","indirect migration background","in school","","","","","3"
"3 on scale 1-7 ","2006","indirect migration background","inadequately","","","","","3"
"3 on scale 1-7 ","2006","indirect migration background","general elemantary","","","","","3"
"3 on scale 1-7 ","2006","direct migration background","in school","","","","","3"
"3 on scale 1-7 ","2006","direct migration background","inadequately","","","","","3"
"3 on scale 1-7 ","2006","direct migration background","general elemantary","","","","","3"
"3 on scale 1-7 ","2006","direct migration background","higher vocational","","","","","3"
"3 on scale 1-7 ","2006","direct migration background","higher education","","","","","3"
"3 on scale 1-7 ","2006","indirect migration background","middle vocational","","","","","3"
"3 on scale 1-7 ","2006","indirect migration background","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2006","indirect migration background","higher vocational","","","","","3"
"3 on scale 1-7 ","2006","indirect migration background","higher education","","","","","3"
"3 on scale 1-7 ","2006","direct migration background","middle vocational","","","","","3"
"3 on scale 1-7 ","2006","direct migration background","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2006","no migration background","inadequately","","","","","3"
"3 on scale 1-7 ","2006","no migration background","general elemantary","","","","","3"
"3 on scale 1-7 ","2006","no migration background","middle vocational","","","","","3"
"3 on scale 1-7 ","2006","no migration background","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2006","no migration background","higher vocational","","","","","3"
"3 on scale 1-7 ","2006","no migration background","higher education","","","","","3"
"3 on scale 1-7 ","2006","no migration background","in school","","","","","3"
"4 on scale 1-7","2006","direct migration background","higher education","","","","","4"
"4 on scale 1-7","2006","direct migration background","higher vocational","","","","","4"
"4 on scale 1-7","2006","indirect migration background","middle vocational","","","","","4"
"4 on scale 1-7","2006","indirect migration background","in school","","","","","4"
"4 on scale 1-7","2006","indirect migration background","inadequately","","","","","4"
"4 on scale 1-7","2006","indirect migration background","general elemantary","","","","","4"
"4 on scale 1-7","2006","indirect migration background","vocational + Abi","","","","","4"
"4 on scale 1-7","2006","indirect migration background","higher vocational","","","","","4"
"4 on scale 1-7","2006","indirect migration background","higher education","","","","","4"
"4 on scale 1-7","2006","direct migration background","in school","","","","","4"
"4 on scale 1-7","2006","direct migration background","inadequately","","","","","4"
"4 on scale 1-7","2006","direct migration background","general elemantary","","","","","4"
"4 on scale 1-7","2006","direct migration background","middle vocational","","","","","4"
"4 on scale 1-7","2006","direct migration background","vocational + Abi","","","","","4"
"4 on scale 1-7","2006","no migration background","in school","","","","","4"
"4 on scale 1-7","2006","no migration background","inadequately","","","","","4"
"4 on scale 1-7","2006","no migration background","general elemantary","","","","","4"
"4 on scale 1-7","2006","no migration background","middle vocational","","","","","4"
"4 on scale 1-7","2006","no migration background","vocational + Abi","","","","","4"
"4 on scale 1-7","2006","no migration background","higher vocational","","","","","4"
"4 on scale 1-7","2006","no migration background","higher education","","","","","4"
"5 on scale 1-7","2006","indirect migration background","inadequately","","","","","5"
"5 on scale 1-7","2006","indirect migration background","in school","","","","","5"
"5 on scale 1-7","2006","indirect migration background","general elemantary","","","","","5"
"5 on scale 1-7","2006","indirect migration background","middle vocational","","","","","5"
"5 on scale 1-7","2006","indirect migration background","vocational + Abi","","","","","5"
"5 on scale 1-7","2006","direct migration background","inadequately","","","","","5"
"5 on scale 1-7","2006","direct migration background","general elemantary","","","","","5"
"5 on scale 1-7","2006","direct migration background","middle vocational","","","","","5"
"5 on scale 1-7","2006","direct migration background","vocational + Abi","","","","","5"
"5 on scale 1-7","2006","direct migration background","higher vocational","","","","","5"
"5 on scale 1-7","2006","direct migration background","higher education","","","","","5"
"5 on scale 1-7","2006","indirect migration background","higher vocational","","","","","5"
"5 on scale 1-7","2006","indirect migration background","higher education","","","","","5"
"5 on scale 1-7","2006","no migration background","general elemantary","","","","","5"
"5 on scale 1-7","2006","no migration background","middle vocational","","","","","5"
"5 on scale 1-7","2006","no migration background","vocational + Abi","","","","","5"
"5 on scale 1-7","2006","no migration background","higher vocational","","","","","5"
"5 on scale 1-7","2006","no migration background","higher education","","","","","5"
"5 on scale 1-7","2006","direct migration background","in school","","","","","5"
"5 on scale 1-7","2006","no migration background","in school","","","","","5"
"5 on scale 1-7","2006","no migration background","inadequately","","","","","5"
"6 on scale 1-7","2006","indirect migration background","inadequately","","","","","6"
"6 on scale 1-7","2006","indirect migration background","in school","","","","","6"
"6 on scale 1-7","2006","direct migration background","inadequately","","","","","6"
"6 on scale 1-7","2006","direct migration background","higher vocational","","","","","6"
"6 on scale 1-7","2006","direct migration background","higher education","","","","","6"
"6 on scale 1-7","2006","indirect migration background","general elemantary","","","","","6"
"6 on scale 1-7","2006","indirect migration background","middle vocational","","","","","6"
"6 on scale 1-7","2006","indirect migration background","higher vocational","","","","","6"
"6 on scale 1-7","2006","indirect migration background","higher education","","","","","6"
"6 on scale 1-7","2006","direct migration background","general elemantary","","","","","6"
"6 on scale 1-7","2006","direct migration background","middle vocational","","","","","6"
"6 on scale 1-7","2006","direct migration background","vocational + Abi","","","","","6"
"6 on scale 1-7","2006","indirect migration background","vocational + Abi","","","","","6"
"6 on scale 1-7","2006","no migration background","inadequately","","","","","6"
"6 on scale 1-7","2006","no migration background","general elemantary","","","","","6"
"6 on scale 1-7","2006","no migration background","middle vocational","","","","","6"
"6 on scale 1-7","2006","direct migration background","in school","","","","","6"
"6 on scale 1-7","2006","no migration background","in school","","","","","6"
"6 on scale 1-7","2006","no migration background","vocational + Abi","","","","","6"
"6 on scale 1-7","2006","no migration background","higher vocational","","","","","6"
"6 on scale 1-7","2006","no migration background","higher education","","","","","6"
"7 Strongly agree","2006","indirect migration background","higher education","","","","","7"
"7 Strongly agree","2006","indirect migration background","higher vocational","","","","","7"
"7 Strongly agree","2006","indirect migration background","in school","","","","","7"
"7 Strongly agree","2006","indirect migration background","inadequately","","","","","7"
"7 Strongly agree","2006","indirect migration background","middle vocational","","","","","7"
"7 Strongly agree","2006","indirect migration background","vocational + Abi","","","","","7"
"7 Strongly agree","2006","indirect migration background","general elemantary","","","","","7"
"7 Strongly agree","2006","direct migration background","in school","","","","","7"
"7 Strongly agree","2006","direct migration background","inadequately","","","","","7"
"7 Strongly agree","2006","direct migration background","general elemantary","","","","","7"
"7 Strongly agree","2006","direct migration background","middle vocational","","","","","7"
"7 Strongly agree","2006","direct migration background","vocational + Abi","","","","","7"
"7 Strongly agree","2006","direct migration background","higher vocational","","","","","7"
"7 Strongly agree","2006","direct migration background","higher education","","","","","7"
"7 Strongly agree","2006","no migration background","in school","","","","","7"
"7 Strongly agree","2006","no migration background","inadequately","","","","","7"
"7 Strongly agree","2006","no migration background","general elemantary","","","","","7"
"7 Strongly agree","2006","no migration background","middle vocational","","","","","7"
"7 Strongly agree","2006","no migration background","vocational + Abi","","","","","7"
"7 Strongly agree","2006","no migration background","higher vocational","","","","","7"
"7 Strongly agree","2006","no migration background","higher education","","","","","7"
"1 Strongly disagree","2007","direct migration background","general elemantary","","","","","1"
"1 Strongly disagree","2007","direct migration background","middle vocational","","","","","1"
"1 Strongly disagree","2007","direct migration background","vocational + Abi","","","","","1"
"1 Strongly disagree","2007","direct migration background","higher vocational","","","","","1"
"1 Strongly disagree","2007","direct migration background","higher education","","","","","1"
"1 Strongly disagree","2007","indirect migration background","in school","","","","","1"
"1 Strongly disagree","2007","indirect migration background","inadequately","","","","","1"
"1 Strongly disagree","2007","indirect migration background","general elemantary","","","","","1"
"1 Strongly disagree","2007","indirect migration background","middle vocational","","","","","1"
"1 Strongly disagree","2007","indirect migration background","vocational + Abi","","","","","1"
"1 Strongly disagree","2007","indirect migration background","higher vocational","","","","","1"
"1 Strongly disagree","2007","indirect migration background","higher education","","","","","1"
"1 Strongly disagree","2007","no migration background","in school","","","","","1"
"1 Strongly disagree","2007","no migration background","inadequately","","","","","1"
"1 Strongly disagree","2007","no migration background","general elemantary","","","","","1"
"1 Strongly disagree","2007","no migration background","middle vocational","","","","","1"
"1 Strongly disagree","2007","no migration background","vocational + Abi","","","","","1"
"1 Strongly disagree","2007","no migration background","higher vocational","","","","","1"
"1 Strongly disagree","2007","no migration background","higher education","","","","","1"
"1 Strongly disagree","2007","direct migration background","in school","","","","","1"
"1 Strongly disagree","2007","direct migration background","inadequately","","","","","1"
"2 on scale 1-7 ","2007","indirect migration background","in school","","","","","2"
"2 on scale 1-7 ","2007","indirect migration background","inadequately","","","","","2"
"2 on scale 1-7 ","2007","indirect migration background","higher vocational","","","","","2"
"2 on scale 1-7 ","2007","direct migration background","inadequately","","","","","2"
"2 on scale 1-7 ","2007","direct migration background","general elemantary","","","","","2"
"2 on scale 1-7 ","2007","direct migration background","middle vocational","","","","","2"
"2 on scale 1-7 ","2007","indirect migration background","general elemantary","","","","","2"
"2 on scale 1-7 ","2007","indirect migration background","middle vocational","","","","","2"
"2 on scale 1-7 ","2007","indirect migration background","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2007","no migration background","inadequately","","","","","2"
"2 on scale 1-7 ","2007","direct migration background","in school","","","","","2"
"2 on scale 1-7 ","2007","direct migration background","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2007","direct migration background","higher vocational","","","","","2"
"2 on scale 1-7 ","2007","direct migration background","higher education","","","","","2"
"2 on scale 1-7 ","2007","indirect migration background","higher education","","","","","2"
"2 on scale 1-7 ","2007","no migration background","in school","","","","","2"
"2 on scale 1-7 ","2007","no migration background","general elemantary","","","","","2"
"2 on scale 1-7 ","2007","no migration background","middle vocational","","","","","2"
"2 on scale 1-7 ","2007","no migration background","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2007","no migration background","higher vocational","","","","","2"
"2 on scale 1-7 ","2007","no migration background","higher education","","","","","2"
"3 on scale 1-7 ","2007","indirect migration background","in school","","","","","3"
"3 on scale 1-7 ","2007","indirect migration background","inadequately","","","","","3"
"3 on scale 1-7 ","2007","indirect migration background","general elemantary","","","","","3"
"3 on scale 1-7 ","2007","direct migration background","in school","","","","","3"
"3 on scale 1-7 ","2007","direct migration background","inadequately","","","","","3"
"3 on scale 1-7 ","2007","direct migration background","general elemantary","","","","","3"
"3 on scale 1-7 ","2007","direct migration background","middle vocational","","","","","3"
"3 on scale 1-7 ","2007","direct migration background","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2007","direct migration background","higher vocational","","","","","3"
"3 on scale 1-7 ","2007","direct migration background","higher education","","","","","3"
"3 on scale 1-7 ","2007","indirect migration background","middle vocational","","","","","3"
"3 on scale 1-7 ","2007","indirect migration background","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2007","indirect migration background","higher vocational","","","","","3"
"3 on scale 1-7 ","2007","indirect migration background","higher education","","","","","3"
"3 on scale 1-7 ","2007","no migration background","inadequately","","","","","3"
"3 on scale 1-7 ","2007","no migration background","general elemantary","","","","","3"
"3 on scale 1-7 ","2007","no migration background","middle vocational","","","","","3"
"3 on scale 1-7 ","2007","no migration background","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2007","no migration background","higher vocational","","","","","3"
"3 on scale 1-7 ","2007","no migration background","higher education","","","","","3"
"3 on scale 1-7 ","2007","no migration background","in school","","","","","3"
"4 on scale 1-7","2007","direct migration background","higher vocational","","","","","4"
"4 on scale 1-7","2007","direct migration background","higher education","","","","","4"
"4 on scale 1-7","2007","indirect migration background","in school","","","","","4"
"4 on scale 1-7","2007","indirect migration background","inadequately","","","","","4"
"4 on scale 1-7","2007","indirect migration background","general elemantary","","","","","4"
"4 on scale 1-7","2007","indirect migration background","middle vocational","","","","","4"
"4 on scale 1-7","2007","indirect migration background","vocational + Abi","","","","","4"
"4 on scale 1-7","2007","indirect migration background","higher vocational","","","","","4"
"4 on scale 1-7","2007","indirect migration background","higher education","","","","","4"
"4 on scale 1-7","2007","direct migration background","in school","","","","","4"
"4 on scale 1-7","2007","direct migration background","inadequately","","","","","4"
"4 on scale 1-7","2007","direct migration background","general elemantary","","","","","4"
"4 on scale 1-7","2007","direct migration background","middle vocational","","","","","4"
"4 on scale 1-7","2007","direct migration background","vocational + Abi","","","","","4"
"4 on scale 1-7","2007","no migration background","in school","","","","","4"
"4 on scale 1-7","2007","no migration background","inadequately","","","","","4"
"4 on scale 1-7","2007","no migration background","general elemantary","","","","","4"
"4 on scale 1-7","2007","no migration background","middle vocational","","","","","4"
"4 on scale 1-7","2007","no migration background","vocational + Abi","","","","","4"
"4 on scale 1-7","2007","no migration background","higher vocational","","","","","4"
"4 on scale 1-7","2007","no migration background","higher education","","","","","4"
