"plh0213","year","pgisced97","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2005","higher education","497","0.114376026915192","0.104716135408979","0.124035918421405"
"5 on scale 1-7","2005","in school","131","0.202655780914219","0.171705612865564","0.233605948962874"
"5 on scale 1-7","2005","inadequately","46","0.21017638302284","0.158413718094682","0.261939047950997"
"5 on scale 1-7","2005","general elemantary","533","0.216458218879617","0.19998531626289","0.232931121496344"
"5 on scale 1-7","2005","middle vocational","2406","0.232494319032419","0.224315385195443","0.240673252869395"
"5 on scale 1-7","2005","vocational + Abi","250","0.220896420200387","0.196772334413993","0.245020505986781"
"5 on scale 1-7","2005","higher vocational","367","0.246644485564432","0.225233361126177","0.268055610002688"
"5 on scale 1-7","2005","higher education","1009","0.245649797534759","0.232584335436906","0.258715259632613"
"6 on scale 1-7","2005","in school","198","0.312613836617497","0.276922313699178","0.348305359535815"
"6 on scale 1-7","2005","inadequately","51","0.235421299122124","0.181520700780794","0.289321897463454"
"6 on scale 1-7","2005","general elemantary","572","0.232773387288576","0.215869736830521","0.249677037746631"
"6 on scale 1-7","2005","middle vocational","2772","0.264034074951087","0.255498975896903","0.272569174005271"
"6 on scale 1-7","2005","vocational + Abi","338","0.296319234905231","0.269765434463661","0.322873035346801"
"6 on scale 1-7","2005","higher vocational","483","0.295909463052066","0.273237064600347","0.318581861503784"
"6 on scale 1-7","2005","higher education","1213","0.284260583538128","0.27057019251429","0.297950974561966"
"7 Strongly agree","2005","in school","193","0.304013881265813","0.268597222758026","0.339430539773599"
"7 Strongly agree","2005","inadequately","49","0.223084824021529","0.170193866610052","0.275975781433006"
"7 Strongly agree","2005","general elemantary","640","0.284915009998292","0.266860383570201","0.302969636426384"
"7 Strongly agree","2005","middle vocational","2892","0.282258906016785","0.273544105388459","0.290973706645111"
"7 Strongly agree","2005","vocational + Abi","322","0.279977905548611","0.253868696401316","0.306087114695906"
"7 Strongly agree","2005","higher vocational","417","0.286547838089144","0.264089129399097","0.309006546779191"
"7 Strongly agree","2005","higher education","1162","0.277603570459284","0.264011663821222","0.291195477097346"
"1 Strongly disagree","2006","in school","","","",""
"1 Strongly disagree","2006","inadequately","","","",""
"1 Strongly disagree","2006","general elemantary","","","",""
"1 Strongly disagree","2006","middle vocational","","","",""
"1 Strongly disagree","2006","vocational + Abi","","","",""
"1 Strongly disagree","2006","higher vocational","","","",""
"1 Strongly disagree","2006","higher education","","","",""
"2 on scale 1-7 ","2006","in school","","","",""
"2 on scale 1-7 ","2006","inadequately","","","",""
"2 on scale 1-7 ","2006","general elemantary","","","",""
"2 on scale 1-7 ","2006","middle vocational","","","",""
"2 on scale 1-7 ","2006","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","higher vocational","","","",""
"2 on scale 1-7 ","2006","higher education","","","",""
"3 on scale 1-7 ","2006","in school","","","",""
"3 on scale 1-7 ","2006","inadequately","","","",""
"3 on scale 1-7 ","2006","general elemantary","","","",""
"3 on scale 1-7 ","2006","middle vocational","","","",""
"3 on scale 1-7 ","2006","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","higher vocational","","","",""
"3 on scale 1-7 ","2006","higher education","","","",""
"4 on scale 1-7","2006","in school","","","",""
"4 on scale 1-7","2006","inadequately","","","",""
"4 on scale 1-7","2006","general elemantary","","","",""
"4 on scale 1-7","2006","middle vocational","","","",""
"4 on scale 1-7","2006","vocational + Abi","","","",""
"4 on scale 1-7","2006","higher vocational","","","",""
"4 on scale 1-7","2006","higher education","","","",""
"5 on scale 1-7","2006","in school","","","",""
"5 on scale 1-7","2006","inadequately","","","",""
"5 on scale 1-7","2006","general elemantary","","","",""
"5 on scale 1-7","2006","middle vocational","","","",""
"5 on scale 1-7","2006","vocational + Abi","","","",""
"5 on scale 1-7","2006","higher vocational","","","",""
"5 on scale 1-7","2006","higher education","","","",""
"6 on scale 1-7","2006","in school","","","",""
"6 on scale 1-7","2006","inadequately","","","",""
"6 on scale 1-7","2006","general elemantary","","","",""
"6 on scale 1-7","2006","middle vocational","","","",""
"6 on scale 1-7","2006","vocational + Abi","","","",""
"6 on scale 1-7","2006","higher vocational","","","",""
"6 on scale 1-7","2006","higher education","","","",""
"7 Strongly agree","2006","in school","","","",""
"7 Strongly agree","2006","inadequately","","","",""
"7 Strongly agree","2006","general elemantary","","","",""
"7 Strongly agree","2006","middle vocational","","","",""
"7 Strongly agree","2006","vocational + Abi","","","",""
"7 Strongly agree","2006","higher vocational","","","",""
"7 Strongly agree","2006","higher education","","","",""
"1 Strongly disagree","2007","in school","","","",""
"1 Strongly disagree","2007","inadequately","","","",""
"1 Strongly disagree","2007","general elemantary","","","",""
"1 Strongly disagree","2007","middle vocational","","","",""
"1 Strongly disagree","2007","vocational + Abi","","","",""
"1 Strongly disagree","2007","higher vocational","","","",""
"1 Strongly disagree","2007","higher education","","","",""
"2 on scale 1-7 ","2007","in school","","","",""
"2 on scale 1-7 ","2007","inadequately","","","",""
"2 on scale 1-7 ","2007","general elemantary","","","",""
"2 on scale 1-7 ","2007","middle vocational","","","",""
"2 on scale 1-7 ","2007","vocational + Abi","","","",""
"2 on scale 1-7 ","2007","higher vocational","","","",""
"2 on scale 1-7 ","2007","higher education","","","",""
"3 on scale 1-7 ","2007","in school","","","",""
"3 on scale 1-7 ","2007","inadequately","","","",""
"3 on scale 1-7 ","2007","general elemantary","","","",""
"3 on scale 1-7 ","2007","middle vocational","","","",""
"3 on scale 1-7 ","2007","vocational + Abi","","","",""
"3 on scale 1-7 ","2007","higher vocational","","","",""
"3 on scale 1-7 ","2007","higher education","","","",""
"4 on scale 1-7","2007","in school","","","",""
"4 on scale 1-7","2007","inadequately","","","",""
"4 on scale 1-7","2007","general elemantary","","","",""
"4 on scale 1-7","2007","middle vocational","","","",""
"4 on scale 1-7","2007","vocational + Abi","","","",""
"4 on scale 1-7","2007","higher vocational","","","",""
"4 on scale 1-7","2007","higher education","","","",""
"5 on scale 1-7","2007","in school","","","",""
"5 on scale 1-7","2007","inadequately","","","",""
"5 on scale 1-7","2007","general elemantary","","","",""
"5 on scale 1-7","2007","middle vocational","","","",""
"5 on scale 1-7","2007","vocational + Abi","","","",""
"5 on scale 1-7","2007","higher vocational","","","",""
"5 on scale 1-7","2007","higher education","","","",""
"6 on scale 1-7","2007","in school","","","",""
"6 on scale 1-7","2007","inadequately","","","",""
"6 on scale 1-7","2007","general elemantary","","","",""
"6 on scale 1-7","2007","middle vocational","","","",""
"6 on scale 1-7","2007","vocational + Abi","","","",""
"6 on scale 1-7","2007","higher vocational","","","",""
"6 on scale 1-7","2007","higher education","","","",""
"7 Strongly agree","2007","in school","","","",""
"7 Strongly agree","2007","inadequately","","","",""
"7 Strongly agree","2007","general elemantary","","","",""
"7 Strongly agree","2007","middle vocational","","","",""
"7 Strongly agree","2007","vocational + Abi","","","",""
"7 Strongly agree","2007","higher vocational","","","",""
"7 Strongly agree","2007","higher education","","","",""
"1 Strongly disagree","2008","in school","","","",""
"1 Strongly disagree","2008","inadequately","","","",""
"1 Strongly disagree","2008","general elemantary","","","",""
"1 Strongly disagree","2008","middle vocational","","","",""
"1 Strongly disagree","2008","vocational + Abi","","","",""
"1 Strongly disagree","2008","higher vocational","","","",""
"1 Strongly disagree","2008","higher education","","","",""
"2 on scale 1-7 ","2008","in school","","","",""
"2 on scale 1-7 ","2008","inadequately","","","",""
"2 on scale 1-7 ","2008","general elemantary","","","",""
"2 on scale 1-7 ","2008","middle vocational","","","",""
"2 on scale 1-7 ","2008","vocational + Abi","","","",""
"2 on scale 1-7 ","2008","higher vocational","","","",""
"2 on scale 1-7 ","2008","higher education","","","",""
"3 on scale 1-7 ","2008","in school","","","",""
"3 on scale 1-7 ","2008","inadequately","","","",""
"3 on scale 1-7 ","2008","general elemantary","","","",""
"3 on scale 1-7 ","2008","middle vocational","","","",""
"3 on scale 1-7 ","2008","vocational + Abi","","","",""
"3 on scale 1-7 ","2008","higher vocational","","","",""
"3 on scale 1-7 ","2008","higher education","","","",""
"4 on scale 1-7","2008","in school","","","",""
"4 on scale 1-7","2008","inadequately","","","",""
"4 on scale 1-7","2008","general elemantary","","","",""
"4 on scale 1-7","2008","middle vocational","","","",""
"4 on scale 1-7","2008","vocational + Abi","","","",""
"4 on scale 1-7","2008","higher vocational","","","",""
"4 on scale 1-7","2008","higher education","","","",""
"5 on scale 1-7","2008","in school","","","",""
"5 on scale 1-7","2008","inadequately","","","",""
"5 on scale 1-7","2008","general elemantary","","","",""
"5 on scale 1-7","2008","middle vocational","","","",""
"5 on scale 1-7","2008","vocational + Abi","","","",""
"5 on scale 1-7","2008","higher vocational","","","",""
"5 on scale 1-7","2008","higher education","","","",""
"6 on scale 1-7","2008","in school","","","",""
"6 on scale 1-7","2008","inadequately","","","",""
"6 on scale 1-7","2008","general elemantary","","","",""
"6 on scale 1-7","2008","middle vocational","","","",""
"6 on scale 1-7","2008","vocational + Abi","","","",""
"6 on scale 1-7","2008","higher vocational","","","",""
"6 on scale 1-7","2008","higher education","","","",""
"7 Strongly agree","2008","in school","","","",""
"7 Strongly agree","2008","inadequately","","","",""
"7 Strongly agree","2008","general elemantary","","","",""
"7 Strongly agree","2008","middle vocational","","","",""
"7 Strongly agree","2008","vocational + Abi","","","",""
"7 Strongly agree","2008","higher vocational","","","",""
"7 Strongly agree","2008","higher education","","","",""
"1 Strongly disagree","2009","in school","1","","",""
"1 Strongly disagree","2009","inadequately","1","","",""
"1 Strongly disagree","2009","general elemantary","26","","",""
"1 Strongly disagree","2009","middle vocational","63","0.00798495730454505","0.00615109289074201","0.00981882171834809"
"1 Strongly disagree","2009","vocational + Abi","4","","",""
"1 Strongly disagree","2009","higher vocational","5","","",""
"1 Strongly disagree","2009","higher education","16","","",""
"2 on scale 1-7 ","2009","in school","7","","",""
"2 on scale 1-7 ","2009","inadequately","8","","",""
"2 on scale 1-7 ","2009","general elemantary","49","0.0276448995122185","0.0200432862476837","0.0352465127767533"
"2 on scale 1-7 ","2009","middle vocational","235","0.029097393603204","0.025634121034992","0.0325606661714159"
"2 on scale 1-7 ","2009","vocational + Abi","18","","",""
"2 on scale 1-7 ","2009","higher vocational","15","","",""
"2 on scale 1-7 ","2009","higher education","100","0.0333063761519022","0.027767140897805","0.0388456114059995"
"3 on scale 1-7 ","2009","in school","20","","",""
"3 on scale 1-7 ","2009","inadequately","10","","",""
"3 on scale 1-7 ","2009","general elemantary","112","0.0758458148211499","0.0635707486269152","0.0881208810153846"
"3 on scale 1-7 ","2009","middle vocational","591","0.0608964309980576","0.0559689556435218","0.0658239063525934"
"3 on scale 1-7 ","2009","vocational + Abi","66","0.056048921676372","0.0417783558017651","0.0703194875509789"
"3 on scale 1-7 ","2009","higher vocational","105","0.0900519224129971","0.0746618593044202","0.105441985521574"
"3 on scale 1-7 ","2009","higher education","267","0.0749422379349538","0.0668141302875383","0.0830703455823693"
"4 on scale 1-7","2009","in school","51","0.198294601425904","0.153981642950309","0.242607559901499"
"4 on scale 1-7","2009","inadequately","36","0.216334732645378","0.153886769084132","0.278782696206624"
"4 on scale 1-7","2009","general elemantary","294","0.17387092941128","0.156298846046343","0.191443012776217"
"4 on scale 1-7","2009","middle vocational","1310","0.150239122153907","0.142876853177668","0.157601391130145"
"4 on scale 1-7","2009","vocational + Abi","128","0.160152534641543","0.137398944207325","0.182906125075761"
"4 on scale 1-7","2009","higher vocational","179","0.134445386680697","0.116105113909283","0.15278565945211"
"4 on scale 1-7","2009","higher education","553","0.145764849362426","0.134871615809973","0.156658082914879"
"5 on scale 1-7","2009","in school","57","0.198185971281741","0.153882151022674","0.242489791540808"
"5 on scale 1-7","2009","inadequately","43","0.26491436695977","0.197985791910533","0.331842942009008"
"5 on scale 1-7","2009","general elemantary","426","0.226217609705957","0.206819543365116","0.245615676046798"
"5 on scale 1-7","2009","middle vocational","2113","0.232599236434849","0.223893870113792","0.241304602755906"
"5 on scale 1-7","2009","vocational + Abi","188","0.204780832276266","0.179744489318797","0.229817175233735"
"5 on scale 1-7","2009","higher vocational","334","0.260746861296419","0.237142528245321","0.284351194347516"
"5 on scale 1-7","2009","higher education","960","0.237262192689815","0.224129807919949","0.250394577459681"
"6 on scale 1-7","2009","in school","95","0.256711490374827","0.208163723240047","0.305259257509607"
"6 on scale 1-7","2009","inadequately","31","0.160337747121543","0.104688401873991","0.215987092369095"
"6 on scale 1-7","2009","general elemantary","422","0.230693062622141","0.211160784190921","0.250225341053362"
"6 on scale 1-7","2009","middle vocational","2409","0.263412530509482","0.254336369876568","0.272488691142396"
"6 on scale 1-7","2009","vocational + Abi","276","0.252125717288852","0.225185214701592","0.279066219876112"
"6 on scale 1-7","2009","higher vocational","360","0.247641923399027","0.224435405586607","0.270848441211448"
"6 on scale 1-7","2009","higher education","1113","0.256151333240165","0.242676223933805","0.269626442546525"
"7 Strongly agree","2009","in school","80","0.249572051420506","0.201474787560902","0.297669315280109"
"7 Strongly agree","2009","inadequately","38","0.201699273779736","0.140840207512868","0.262558340046605"
"7 Strongly agree","2009","general elemantary","458","0.249473806329923","0.229411483321933","0.269536129337912"
"7 Strongly agree","2009","middle vocational","2327","0.255770328995956","0.246780522031053","0.264760135960859"
"7 Strongly agree","2009","vocational + Abi","318","0.302924414676755","0.274414895350333","0.331433934003177"
"7 Strongly agree","2009","higher vocational","331","0.253597959301709","0.230207169466905","0.276988749136512"
"7 Strongly agree","2009","higher education","1022","0.249955609532798","0.236589142872957","0.26332207619264"
"1 Strongly disagree","2010","in school","","","",""
"1 Strongly disagree","2010","inadequately","","","",""
"1 Strongly disagree","2010","general elemantary","","","",""
"1 Strongly disagree","2010","middle vocational","","","",""
"1 Strongly disagree","2010","vocational + Abi","","","",""
"1 Strongly disagree","2010","higher vocational","","","",""
"1 Strongly disagree","2010","higher education","","","",""
"2 on scale 1-7 ","2010","in school","","","",""
"2 on scale 1-7 ","2010","inadequately","","","",""
"2 on scale 1-7 ","2010","general elemantary","","","",""
"2 on scale 1-7 ","2010","middle vocational","","","",""
"2 on scale 1-7 ","2010","vocational + Abi","","","",""
"2 on scale 1-7 ","2010","higher vocational","","","",""
"2 on scale 1-7 ","2010","higher education","","","",""
"3 on scale 1-7 ","2010","in school","","","",""
"3 on scale 1-7 ","2010","inadequately","","","",""
"3 on scale 1-7 ","2010","general elemantary","","","",""
"3 on scale 1-7 ","2010","middle vocational","","","",""
"3 on scale 1-7 ","2010","vocational + Abi","","","",""
"3 on scale 1-7 ","2010","higher vocational","","","",""
"3 on scale 1-7 ","2010","higher education","","","",""
"4 on scale 1-7","2010","in school","","","",""
"4 on scale 1-7","2010","inadequately","","","",""
"4 on scale 1-7","2010","general elemantary","","","",""
"4 on scale 1-7","2010","middle vocational","","","",""
"4 on scale 1-7","2010","vocational + Abi","","","",""
"4 on scale 1-7","2010","higher vocational","","","",""
"4 on scale 1-7","2010","higher education","","","",""
"5 on scale 1-7","2010","in school","","","",""
"5 on scale 1-7","2010","inadequately","","","",""
"5 on scale 1-7","2010","general elemantary","","","",""
"5 on scale 1-7","2010","middle vocational","","","",""
"5 on scale 1-7","2010","vocational + Abi","","","",""
"5 on scale 1-7","2010","higher vocational","","","",""
"5 on scale 1-7","2010","higher education","","","",""
"6 on scale 1-7","2010","in school","","","",""
"6 on scale 1-7","2010","inadequately","","","",""
"6 on scale 1-7","2010","general elemantary","","","",""
"6 on scale 1-7","2010","middle vocational","","","",""
"6 on scale 1-7","2010","vocational + Abi","","","",""
"6 on scale 1-7","2010","higher vocational","","","",""
"6 on scale 1-7","2010","higher education","","","",""
"7 Strongly agree","2010","in school","","","",""
"7 Strongly agree","2010","inadequately","","","",""
"7 Strongly agree","2010","general elemantary","","","",""
"7 Strongly agree","2010","middle vocational","","","",""
"7 Strongly agree","2010","vocational + Abi","","","",""
"7 Strongly agree","2010","higher vocational","","","",""
"7 Strongly agree","2010","higher education","","","",""
"1 Strongly disagree","2011","in school","","","",""
"1 Strongly disagree","2011","inadequately","","","",""
"1 Strongly disagree","2011","general elemantary","","","",""
"1 Strongly disagree","2011","middle vocational","","","",""
"1 Strongly disagree","2011","vocational + Abi","","","",""
"1 Strongly disagree","2011","higher vocational","","","",""
"1 Strongly disagree","2011","higher education","","","",""
"2 on scale 1-7 ","2011","in school","","","",""
"2 on scale 1-7 ","2011","inadequately","","","",""
"2 on scale 1-7 ","2011","general elemantary","","","",""
"2 on scale 1-7 ","2011","middle vocational","","","",""
"2 on scale 1-7 ","2011","vocational + Abi","","","",""
"2 on scale 1-7 ","2011","higher vocational","","","",""
"2 on scale 1-7 ","2011","higher education","","","",""
"3 on scale 1-7 ","2011","in school","","","",""
"3 on scale 1-7 ","2011","inadequately","","","",""
"3 on scale 1-7 ","2011","general elemantary","","","",""
"3 on scale 1-7 ","2011","middle vocational","","","",""
"3 on scale 1-7 ","2011","vocational + Abi","","","",""
"3 on scale 1-7 ","2011","higher vocational","","","",""
"3 on scale 1-7 ","2011","higher education","","","",""
"4 on scale 1-7","2011","in school","","","",""
"4 on scale 1-7","2011","inadequately","","","",""
"4 on scale 1-7","2011","general elemantary","","","",""
"4 on scale 1-7","2011","middle vocational","","","",""
"4 on scale 1-7","2011","vocational + Abi","","","",""
"4 on scale 1-7","2011","higher vocational","","","",""
"4 on scale 1-7","2011","higher education","","","",""
"5 on scale 1-7","2011","in school","","","",""
"5 on scale 1-7","2011","inadequately","","","",""
"5 on scale 1-7","2011","general elemantary","","","",""
"5 on scale 1-7","2011","middle vocational","","","",""
"5 on scale 1-7","2011","vocational + Abi","","","",""
"5 on scale 1-7","2011","higher vocational","","","",""
"5 on scale 1-7","2011","higher education","","","",""
"6 on scale 1-7","2011","in school","","","",""
"6 on scale 1-7","2011","inadequately","","","",""
"6 on scale 1-7","2011","general elemantary","","","",""
"6 on scale 1-7","2011","middle vocational","","","",""
"6 on scale 1-7","2011","vocational + Abi","","","",""
"6 on scale 1-7","2011","higher vocational","","","",""
"6 on scale 1-7","2011","higher education","","","",""
"7 Strongly agree","2011","in school","","","",""
"7 Strongly agree","2011","inadequately","","","",""
"7 Strongly agree","2011","general elemantary","","","",""
"7 Strongly agree","2011","middle vocational","","","",""
"7 Strongly agree","2011","vocational + Abi","","","",""
"7 Strongly agree","2011","higher vocational","","","",""
"7 Strongly agree","2011","higher education","","","",""
"1 Strongly disagree","2012","in school","1","","",""
"1 Strongly disagree","2012","inadequately","5","","",""
"1 Strongly disagree","2012","general elemantary","8","","",""
"1 Strongly disagree","2012","middle vocational","11","","",""
"1 Strongly disagree","2012","vocational + Abi","1","","",""
"1 Strongly disagree","2012","higher vocational","2","","",""
"1 Strongly disagree","2012","higher education","5","","",""
"2 on scale 1-7 ","2012","in school","2","","",""
"2 on scale 1-7 ","2012","inadequately","8","","",""
"2 on scale 1-7 ","2012","general elemantary","11","","",""
"2 on scale 1-7 ","2012","middle vocational","37","0.00975738954364579","0.00637795501191889","0.0131368240753727"
"2 on scale 1-7 ","2012","vocational + Abi","9","","",""
"2 on scale 1-7 ","2012","higher vocational","3","","",""
"2 on scale 1-7 ","2012","higher education","15","","",""
"3 on scale 1-7 ","2012","in school","6","","",""
"3 on scale 1-7 ","2012","inadequately","11","","",""
"3 on scale 1-7 ","2012","general elemantary","47","0.0489904594865372","0.0338523804853337","0.0641285384877407"
"3 on scale 1-7 ","2012","middle vocational","109","0.0338282249795397","0.0276127662261475","0.0400436837329318"
"3 on scale 1-7 ","2012","vocational + Abi","22","","",""
"3 on scale 1-7 ","2012","higher vocational","16","","",""
"3 on scale 1-7 ","2012","higher education","58","0.0364990313502249","0.0269962870926116","0.0460017756078381"
"4 on scale 1-7","2012","in school","27","","",""
"4 on scale 1-7","2012","inadequately","20","","",""
"4 on scale 1-7","2012","general elemantary","77","0.0899090257590303","0.0698473769480314","0.109970674570029"
"4 on scale 1-7","2012","middle vocational","302","0.0951710322401372","0.0850821733351136","0.105259891145161"
"4 on scale 1-7","2012","vocational + Abi","72","0.104175812050673","0.0824283627169355","0.12592326138441"
"4 on scale 1-7","2012","higher vocational","35","0.0821410989861507","0.0539721998145403","0.110309998157761"
"4 on scale 1-7","2012","higher education","158","0.107046993290613","0.0913800658174908","0.122713920763735"
"5 on scale 1-7","2012","in school","42","0.222561711428742","0.163415152975927","0.281708269881558"
"5 on scale 1-7","2012","inadequately","26","","",""
"5 on scale 1-7","2012","general elemantary","150","0.206306214831743","0.177926683479925","0.23468574618356"
"5 on scale 1-7","2012","middle vocational","675","0.205157585207416","0.191274348867942","0.21904082154689"
"5 on scale 1-7","2012","vocational + Abi","171","0.23167098295087","0.201636308669362","0.261705657232377"
"5 on scale 1-7","2012","higher vocational","81","0.210979723220653","0.16912291579682","0.252836530644487"
"5 on scale 1-7","2012","higher education","338","0.240086915138595","0.218442368117544","0.261731462159646"
"6 on scale 1-7","2012","in school","56","0.276266766679994","0.212686130252832","0.339847403107156"
"6 on scale 1-7","2012","inadequately","37","0.282957100588797","0.212273500684253","0.353640700493341"
"6 on scale 1-7","2012","general elemantary","215","0.268705106933711","0.237616103226228","0.299794110641195"
"6 on scale 1-7","2012","middle vocational","967","0.296952375459003","0.281243605315229","0.312661145602777"
"6 on scale 1-7","2012","vocational + Abi","250","0.331204987459153","0.297700079049069","0.364709895869237"
"6 on scale 1-7","2012","higher vocational","110","0.304716096034302","0.257495610933951","0.351936581134653"
"6 on scale 1-7","2012","higher education","441","0.261915523828155","0.239635484670289","0.284195562986021"
"7 Strongly agree","2012","in school","56","0.332138384220796","0.265169345241596","0.399107423199996"
"7 Strongly agree","2012","inadequately","49","0.313011876568915","0.240243813595719","0.385779939542111"
"7 Strongly agree","2012","general elemantary","273","0.366784602377155","0.332985602048476","0.400583602705834"
"7 Strongly agree","2012","middle vocational","1149","0.355927011398819","0.339466079147589","0.372387943650048"
"7 Strongly agree","2012","vocational + Abi","233","0.297596812164382","0.265049070329929","0.330144553998836"
"7 Strongly agree","2012","higher vocational","118","0.346645453194807","0.297823081615815","0.395467824773799"
"7 Strongly agree","2012","higher education","481","0.339625756087061","0.315627611443577","0.363623900730544"
"1 Strongly disagree","2013","in school","","","",""
"1 Strongly disagree","2013","inadequately","5","","",""
"1 Strongly disagree","2013","general elemantary","14","","",""
"1 Strongly disagree","2013","middle vocational","47","0.00491736739587556","0.00350379381131012","0.00633094098044099"
"1 Strongly disagree","2013","vocational + Abi","2","","",""
"1 Strongly disagree","2013","higher vocational","5","","",""
"1 Strongly disagree","2013","higher education","9","","",""
"2 on scale 1-7 ","2013","in school","6","","",""
"2 on scale 1-7 ","2013","inadequately","11","","",""
"2 on scale 1-7 ","2013","general elemantary","50","0.030741419460052","0.0228585367686843","0.0386243021514196"
"2 on scale 1-7 ","2013","middle vocational","162","0.0175667367357774","0.0149120113999721","0.0202214620715827"
"2 on scale 1-7 ","2013","vocational + Abi","23","","",""
"2 on scale 1-7 ","2013","higher vocational","20","","",""
"2 on scale 1-7 ","2013","higher education","80","0.0190715704204998","0.0150587794616085","0.0230843613793911"
"3 on scale 1-7 ","2013","in school","21","","",""
"3 on scale 1-7 ","2013","inadequately","15","","",""
"3 on scale 1-7 ","2013","general elemantary","94","0.0555848985317256","0.0451217317453988","0.0660480653180523"
"3 on scale 1-7 ","2013","middle vocational","468","0.0529583294777083","0.0484327499412251","0.0574839090141915"
"3 on scale 1-7 ","2013","vocational + Abi","56","0.0666124457681792","0.0518636822003865","0.081361209335972"
"3 on scale 1-7 ","2013","higher vocational","70","0.0527075162375469","0.0406941719974702","0.0647208604776236"
"3 on scale 1-7 ","2013","higher education","233","0.0537355267597491","0.0471198897142416","0.0603511638052566"
"4 on scale 1-7","2013","in school","25","","",""
"4 on scale 1-7","2013","inadequately","21","","",""
"4 on scale 1-7","2013","general elemantary","253","0.135122628935904","0.119511130555715","0.150734127316094"
"4 on scale 1-7","2013","middle vocational","1206","0.128503530084216","0.121740943100464","0.135266117067969"
"4 on scale 1-7","2013","vocational + Abi","120","0.107453165126314","0.0891354190544976","0.12577091119813"
"4 on scale 1-7","2013","higher vocational","165","0.149670968313988","0.130490999875446","0.16885093675253"
"4 on scale 1-7","2013","higher education","543","0.136880308461588","0.126796127102442","0.146964489820733"
"5 on scale 1-7","2013","in school","60","0.244155666427734","0.191838068757346","0.296473264098123"
"5 on scale 1-7","2013","inadequately","38","0.237784221840563","0.177722203724235","0.297846239956891"
"5 on scale 1-7","2013","general elemantary","422","0.240284305416467","0.220772766260994","0.25979584457194"
"5 on scale 1-7","2013","middle vocational","2168","0.233691690555894","0.225140119245567","0.242243261866221"
"5 on scale 1-7","2013","vocational + Abi","225","0.19948969652275","0.175852791024532","0.223126602020968"
"5 on scale 1-7","2013","higher vocational","320","0.241908028422293","0.21888451013033","0.264931546714257"
"5 on scale 1-7","2013","higher education","1069","0.230409133829326","0.218054939012046","0.242763328646607"
"6 on scale 1-7","2013","in school","85","0.37479938667367","0.315846192277624","0.433752581069715"
"6 on scale 1-7","2013","inadequately","37","0.193322347267485","0.137608842525644","0.249035852009327"
"6 on scale 1-7","2013","general elemantary","444","0.237637889670463","0.218200328488069","0.257075450852857"
"6 on scale 1-7","2013","middle vocational","2652","0.278244961925077","0.269189073026275","0.287300850823878"
"6 on scale 1-7","2013","vocational + Abi","327","0.300676485166719","0.27355361036921","0.327799359964227"
"6 on scale 1-7","2013","higher vocational","390","0.277372569226407","0.253302653106545","0.301442485346268"
"6 on scale 1-7","2013","higher education","1302","0.287910497809892","0.274626442062157","0.301194553557627"
