"plh0213","year","regtyp","n","percent","lower_confidence","upper_confidence","value"
"2 on scale 1-7 ","2012","Rural Area","33","0.0095615880040298","0.00587725017795849","0.0132459258301011","2"
"3 on scale 1-7 ","2012","Rural Area","114","0.0392058032695623","0.0318577709507618","0.0465538355883627","3"
"3 on scale 1-7 ","2012","Urban Area","163","0.0349237657435554","0.0295279654181825","0.0403195660689283","3"
"4 on scale 1-7","2012","Rural Area","276","0.104910407628064","0.0933086647847199","0.116512150471408","4"
"4 on scale 1-7","2012","Urban Area","434","0.0981102202814108","0.0893674637471659","0.106852976815656","4"
"5 on scale 1-7","2012","Rural Area","564","0.211605410707772","0.196141622402073","0.227069199013471","5"
"5 on scale 1-7","2012","Urban Area","940","0.214611969677749","0.202545405263777","0.226678534091722","5"
"6 on scale 1-7","2012","Urban Area","1301","0.282808483112423","0.269571826133581","0.296045140091265","6"
"6 on scale 1-7","2012","Rural Area","811","0.298452675396753","0.281128725518225","0.31577662527528","6"
"7 Strongly agree","2012","Urban Area","1530","0.352056722780122","0.338019236612093","0.366094208948151","7"
"7 Strongly agree","2012","Rural Area","872","0.33198815230208","0.314158861473377","0.349817443130782","7"
"1 Strongly disagree","2013","Urban Area","51","0.00448965329594538","0.00330431646365447","0.00567499012823629","1"
"1 Strongly disagree","2013","Rural Area","33","0.00653554811908051","0.0045981549124567","0.00847294132570432","1"
"2 on scale 1-7 ","2013","Rural Area","116","0.0197414997397772","0.0163967704132388","0.0230862290663157","2"
"2 on scale 1-7 ","2013","Urban Area","241","0.0196878930704397","0.0172247236053269","0.0221510625355525","2"
"3 on scale 1-7 ","2013","Rural Area","354","0.053561462131155","0.0481480259865189","0.0589748982757911","3"
"3 on scale 1-7 ","2013","Urban Area","617","0.0547391170551156","0.0507060334484214","0.0587722006618098","3"
"4 on scale 1-7","2013","Rural Area","825","0.127265990585545","0.119252942856058","0.135279038315032","4"
"4 on scale 1-7","2013","Urban Area","1541","0.13210717015389","0.126103611843483","0.138110728464296","4"
"5 on scale 1-7","2013","Urban Area","2798","0.228922274488797","0.221473143811435","0.236371405166159","5"
"5 on scale 1-7","2013","Rural Area","1568","0.238681861980449","0.228432581094025","0.248931142866873","5"
"6 on scale 1-7","2013","Rural Area","1978","0.295344608411879","0.284375950006466","0.306313266817292","6"
"6 on scale 1-7","2013","Urban Area","3348","0.269031183817911","0.26116863736426","0.276893730271562","6"
"7 Strongly agree","2013","Urban Area","3624","0.291022708117902","0.282969070400282","0.299076345835523","7"
"7 Strongly agree","2013","Rural Area","1771","0.258869029032115","0.248337580082098","0.269400477982131","7"
"1 Strongly disagree","2014","Urban Area","","","","","1"
"1 Strongly disagree","2014","Rural Area","","","","","1"
"2 on scale 1-7 ","2014","Urban Area","","","","","2"
"2 on scale 1-7 ","2014","Rural Area","","","","","2"
"3 on scale 1-7 ","2014","Rural Area","","","","","3"
"3 on scale 1-7 ","2014","Urban Area","","","","","3"
"4 on scale 1-7","2014","Rural Area","","","","","4"
"4 on scale 1-7","2014","Urban Area","","","","","4"
"5 on scale 1-7","2014","Rural Area","","","","","5"
"5 on scale 1-7","2014","Urban Area","","","","","5"
"6 on scale 1-7","2014","Urban Area","","","","","6"
"6 on scale 1-7","2014","Rural Area","","","","","6"
"7 Strongly agree","2014","Urban Area","","","","","7"
"7 Strongly agree","2014","Rural Area","","","","","7"
"1 Strongly disagree","2015","Urban Area","","","","","1"
"1 Strongly disagree","2015","Rural Area","","","","","1"
"2 on scale 1-7 ","2015","Rural Area","","","","","2"
"2 on scale 1-7 ","2015","Urban Area","","","","","2"
"3 on scale 1-7 ","2015","Rural Area","","","","","3"
"3 on scale 1-7 ","2015","Urban Area","","","","","3"
"4 on scale 1-7","2015","Rural Area","","","","","4"
"4 on scale 1-7","2015","Urban Area","","","","","4"
"5 on scale 1-7","2015","Urban Area","","","","","5"
"5 on scale 1-7","2015","Rural Area","","","","","5"
"6 on scale 1-7","2015","Rural Area","","","","","6"
"6 on scale 1-7","2015","Urban Area","","","","","6"
"7 Strongly agree","2015","Urban Area","","","","","7"
"7 Strongly agree","2015","Rural Area","","","","","7"
"1 Strongly disagree","2016","Urban Area","","","","","1"
"1 Strongly disagree","2016","Rural Area","","","","","1"
"2 on scale 1-7 ","2016","Rural Area","","","","","2"
"2 on scale 1-7 ","2016","Urban Area","","","","","2"
"3 on scale 1-7 ","2016","Rural Area","","","","","3"
"3 on scale 1-7 ","2016","Urban Area","","","","","3"
"4 on scale 1-7","2016","Urban Area","","","","","4"
"4 on scale 1-7","2016","Rural Area","","","","","4"
"5 on scale 1-7","2016","Rural Area","","","","","5"
"5 on scale 1-7","2016","Urban Area","","","","","5"
"6 on scale 1-7","2016","Urban Area","","","","","6"
"6 on scale 1-7","2016","Rural Area","","","","","6"
"7 Strongly agree","2016","Urban Area","","","","","7"
"7 Strongly agree","2016","Rural Area","","","","","7"
"1 Strongly disagree","2017","Urban Area","96","0.0044036458807797","0.00346414894496188","0.00534314281659753","1"
"1 Strongly disagree","2017","Rural Area","43","0.00447137624614346","0.00317786524543018","0.00576488724685674","1"
"2 on scale 1-7 ","2017","Rural Area","194","0.0220979226207268","0.0192479148002515","0.0249479304412021","2"
"2 on scale 1-7 ","2017","Urban Area","409","0.0217063415547993","0.0196386990061587","0.02377398410344","2"
"3 on scale 1-7 ","2017","Rural Area","523","0.0545566114153399","0.0501534551188009","0.0589597677118789","3"
"3 on scale 1-7 ","2017","Urban Area","1032","0.0608759724898414","0.0574833779610535","0.0642685670186293","3"
"4 on scale 1-7","2017","Rural Area","1215","0.125323394963762","0.118904467410969","0.131742322516555","4"
"4 on scale 1-7","2017","Urban Area","2130","0.12605365046372","0.121344228280396","0.130763072647043","4"
"5 on scale 1-7","2017","Urban Area","3822","0.213266516229042","0.207454555384577","0.219078477073507","5"
"5 on scale 1-7","2017","Rural Area","2075","0.221680639791092","0.213627496198391","0.229733783383794","5"
"6 on scale 1-7","2017","Rural Area","2964","0.291087927330614","0.28228086791645","0.299894986744778","6"
"6 on scale 1-7","2017","Urban Area","5208","0.284292325161435","0.277892060543567","0.290692589779303","6"
"7 Strongly agree","2017","Urban Area","6384","0.289401548220383","0.282967118246599","0.295835978194166","7"
"7 Strongly agree","2017","Rural Area","3206","0.280782127632322","0.272069731593464","0.289494523671179","7"
"1 Strongly disagree","2018","Rural Area","","","","","1"
"1 Strongly disagree","2018","Urban Area","","","","","1"
"2 on scale 1-7 ","2018","Rural Area","","","","","2"
"2 on scale 1-7 ","2018","Urban Area","","","","","2"
"3 on scale 1-7 ","2018","Rural Area","","","","","3"
"3 on scale 1-7 ","2018","Urban Area","","","","","3"
"4 on scale 1-7","2018","Urban Area","","","","","4"
"4 on scale 1-7","2018","Rural Area","","","","","4"
"5 on scale 1-7","2018","Rural Area","","","","","5"
"5 on scale 1-7","2018","Urban Area","","","","","5"
"6 on scale 1-7","2018","Urban Area","","","","","6"
"6 on scale 1-7","2018","Rural Area","","","","","6"
"7 Strongly agree","2018","Urban Area","","","","","7"
"7 Strongly agree","2018","Rural Area","","","","","7"
"1 Strongly disagree","2019","Rural Area","49","0.00697983343595574","0.00524522059476492","0.00871444627714657","1"
"1 Strongly disagree","2019","Urban Area","85","0.00450399539822209","0.00344663784019469","0.00556135295624949","1"
"2 on scale 1-7 ","2019","Rural Area","185","0.0208190411656972","0.0178442064893579","0.0237938758420364","2"
"2 on scale 1-7 ","2019","Urban Area","306","0.0217150636495734","0.0194135350246105","0.0240165922745362","2"
"3 on scale 1-7 ","2019","Urban Area","861","0.0582537621286986","0.0545552071377513","0.0619523171196459","3"
"3 on scale 1-7 ","2019","Rural Area","459","0.0552763957457731","0.0505151210810133","0.0600376704105328","3"
"4 on scale 1-7","2019","Rural Area","1139","0.143391149752612","0.136088954428954","0.15069334507627","4"
"4 on scale 1-7","2019","Urban Area","1863","0.12821906781539","0.122939685239773","0.133498450391008","4"
"5 on scale 1-7","2019","Urban Area","3268","0.219055697456697","0.212524535530227","0.225586859383166","5"
"5 on scale 1-7","2019","Rural Area","1954","0.236579480749513","0.227724829820224","0.245434131678802","5"
"6 on scale 1-7","2019","Rural Area","2553","0.284161673868531","0.274764630783417","0.293558716953645","6"
"6 on scale 1-7","2019","Urban Area","4450","0.282498089880389","0.275388862041228","0.289607317719551","6"
"7 Strongly agree","2019","Urban Area","4573","0.285754323671029","0.27862048375598","0.292888163586078","7"
"7 Strongly agree","2019","Rural Area","2510","0.252792425281918","0.243737108357647","0.261847742206189","7"
