"plh0213","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2005","66 and older","direct migration background","59","0.15342995544691","0.116456657816146","0.190403253077675"
"4 on scale 1-7","2005","66 and older","indirect migration background","1","","",""
"5 on scale 1-7","2005","16-34 y.","no migration background","933","0.225823289984945","0.213071314141182","0.238575265828708"
"5 on scale 1-7","2005","16-34 y.","direct migration background","117","0.234682217349045","0.19849928358678","0.27086515111131"
"5 on scale 1-7","2005","16-34 y.","indirect migration background","146","0.194819748634703","0.1647174046007","0.224922092668705"
"5 on scale 1-7","2005","35-65 y.","no migration background","2379","0.236899008994447","0.228556456040864","0.24524156194803"
"5 on scale 1-7","2005","35-65 y.","direct migration background","313","0.220387961182966","0.19922713833955","0.241548784026381"
"5 on scale 1-7","2005","35-65 y.","indirect migration background","42","0.297382250566673","0.225420897244294","0.369343603889052"
"5 on scale 1-7","2005","66 and older","no migration background","800","0.23625029305781","0.221959580686368","0.250541005429252"
"5 on scale 1-7","2005","66 and older","direct migration background","73","0.200904911799944","0.159799768485362","0.242010055114526"
"5 on scale 1-7","2005","66 and older","indirect migration background","3","","",""
"6 on scale 1-7","2005","16-34 y.","no migration background","1222","0.291222180682497","0.277366101738102","0.305078259626893"
"6 on scale 1-7","2005","16-34 y.","direct migration background","150","0.29560706771306","0.256648078108019","0.3345660573181"
"6 on scale 1-7","2005","16-34 y.","indirect migration background","184","0.2807710685348","0.24661664023604","0.314925496833559"
"6 on scale 1-7","2005","35-65 y.","no migration background","2874","0.278944972127735","0.270145232647392","0.287744711608079"
"6 on scale 1-7","2005","35-65 y.","direct migration background","358","0.243076256322211","0.221178648012361","0.264973864632061"
"6 on scale 1-7","2005","35-65 y.","indirect migration background","35","0.209514421619763","0.145447157493063","0.273581685746463"
"6 on scale 1-7","2005","66 and older","no migration background","798","0.234355804144082","0.220104863662471","0.248606744625692"
"6 on scale 1-7","2005","66 and older","direct migration background","74","0.173743156156992","0.134873289847006","0.212613022466977"
"6 on scale 1-7","2005","66 and older","indirect migration background","3","","",""
"7 Strongly agree","2005","16-34 y.","no migration background","1139","0.270176345826373","0.256633632215803","0.283719059436943"
"7 Strongly agree","2005","16-34 y.","direct migration background","147","0.292865292530976","0.254012001291456","0.331718583770496"
"7 Strongly agree","2005","16-34 y.","indirect migration background","222","0.348526250249901","0.3123100005509","0.384742499948902"
"7 Strongly agree","2005","35-65 y.","no migration background","2766","0.278243071000994","0.269450133197978","0.28703600880401"
"7 Strongly agree","2005","35-65 y.","direct migration background","372","0.264985712491717","0.242455853740202","0.287515571243233"
"7 Strongly agree","2005","35-65 y.","indirect migration background","53","0.361781354926421","0.286134639417913","0.437428070434929"
"7 Strongly agree","2005","66 and older","no migration background","960","0.288868698115233","0.273620542630316","0.30411685360015"
"7 Strongly agree","2005","66 and older","direct migration background","89","0.284184078871392","0.237913790377013","0.330454367365772"
"7 Strongly agree","2005","66 and older","indirect migration background","2","","",""
"1 Strongly disagree","2006","16-34 y.","no migration background","","","",""
"1 Strongly disagree","2006","16-34 y.","direct migration background","","","",""
"1 Strongly disagree","2006","16-34 y.","indirect migration background","","","",""
"1 Strongly disagree","2006","35-65 y.","no migration background","","","",""
"1 Strongly disagree","2006","35-65 y.","direct migration background","","","",""
"1 Strongly disagree","2006","35-65 y.","indirect migration background","","","",""
"1 Strongly disagree","2006","66 and older","no migration background","","","",""
"1 Strongly disagree","2006","66 and older","direct migration background","","","",""
"1 Strongly disagree","2006","66 and older","indirect migration background","","","",""
"2 on scale 1-7 ","2006","16-34 y.","no migration background","","","",""
"2 on scale 1-7 ","2006","16-34 y.","direct migration background","","","",""
"2 on scale 1-7 ","2006","16-34 y.","indirect migration background","","","",""
"2 on scale 1-7 ","2006","35-65 y.","no migration background","","","",""
"2 on scale 1-7 ","2006","35-65 y.","direct migration background","","","",""
"2 on scale 1-7 ","2006","35-65 y.","indirect migration background","","","",""
"2 on scale 1-7 ","2006","66 and older","no migration background","","","",""
"2 on scale 1-7 ","2006","66 and older","direct migration background","","","",""
"2 on scale 1-7 ","2006","66 and older","indirect migration background","","","",""
"3 on scale 1-7 ","2006","16-34 y.","no migration background","","","",""
"3 on scale 1-7 ","2006","16-34 y.","direct migration background","","","",""
"3 on scale 1-7 ","2006","16-34 y.","indirect migration background","","","",""
"3 on scale 1-7 ","2006","35-65 y.","no migration background","","","",""
"3 on scale 1-7 ","2006","35-65 y.","direct migration background","","","",""
"3 on scale 1-7 ","2006","35-65 y.","indirect migration background","","","",""
"3 on scale 1-7 ","2006","66 and older","no migration background","","","",""
"3 on scale 1-7 ","2006","66 and older","direct migration background","","","",""
"3 on scale 1-7 ","2006","66 and older","indirect migration background","","","",""
"4 on scale 1-7","2006","16-34 y.","no migration background","","","",""
"4 on scale 1-7","2006","16-34 y.","direct migration background","","","",""
"4 on scale 1-7","2006","16-34 y.","indirect migration background","","","",""
"4 on scale 1-7","2006","35-65 y.","no migration background","","","",""
"4 on scale 1-7","2006","35-65 y.","direct migration background","","","",""
"4 on scale 1-7","2006","35-65 y.","indirect migration background","","","",""
"4 on scale 1-7","2006","66 and older","no migration background","","","",""
"4 on scale 1-7","2006","66 and older","direct migration background","","","",""
"4 on scale 1-7","2006","66 and older","indirect migration background","","","",""
"5 on scale 1-7","2006","16-34 y.","no migration background","","","",""
"5 on scale 1-7","2006","16-34 y.","direct migration background","","","",""
"5 on scale 1-7","2006","16-34 y.","indirect migration background","","","",""
"5 on scale 1-7","2006","35-65 y.","no migration background","","","",""
"5 on scale 1-7","2006","35-65 y.","direct migration background","","","",""
"5 on scale 1-7","2006","35-65 y.","indirect migration background","","","",""
"5 on scale 1-7","2006","66 and older","no migration background","","","",""
"5 on scale 1-7","2006","66 and older","direct migration background","","","",""
"5 on scale 1-7","2006","66 and older","indirect migration background","","","",""
"6 on scale 1-7","2006","16-34 y.","no migration background","","","",""
"6 on scale 1-7","2006","16-34 y.","direct migration background","","","",""
"6 on scale 1-7","2006","16-34 y.","indirect migration background","","","",""
"6 on scale 1-7","2006","35-65 y.","no migration background","","","",""
"6 on scale 1-7","2006","35-65 y.","direct migration background","","","",""
"6 on scale 1-7","2006","35-65 y.","indirect migration background","","","",""
"6 on scale 1-7","2006","66 and older","no migration background","","","",""
"6 on scale 1-7","2006","66 and older","direct migration background","","","",""
"6 on scale 1-7","2006","66 and older","indirect migration background","","","",""
"7 Strongly agree","2006","16-34 y.","no migration background","","","",""
"7 Strongly agree","2006","16-34 y.","direct migration background","","","",""
"7 Strongly agree","2006","16-34 y.","indirect migration background","","","",""
"7 Strongly agree","2006","35-65 y.","no migration background","","","",""
"7 Strongly agree","2006","35-65 y.","direct migration background","","","",""
"7 Strongly agree","2006","35-65 y.","indirect migration background","","","",""
"7 Strongly agree","2006","66 and older","no migration background","","","",""
"7 Strongly agree","2006","66 and older","direct migration background","","","",""
"7 Strongly agree","2006","66 and older","indirect migration background","","","",""
"1 Strongly disagree","2007","16-34 y.","no migration background","","","",""
"1 Strongly disagree","2007","16-34 y.","direct migration background","","","",""
"1 Strongly disagree","2007","16-34 y.","indirect migration background","","","",""
"1 Strongly disagree","2007","35-65 y.","no migration background","","","",""
"1 Strongly disagree","2007","35-65 y.","direct migration background","","","",""
"1 Strongly disagree","2007","35-65 y.","indirect migration background","","","",""
"1 Strongly disagree","2007","66 and older","no migration background","","","",""
"1 Strongly disagree","2007","66 and older","direct migration background","","","",""
"1 Strongly disagree","2007","66 and older","indirect migration background","","","",""
"2 on scale 1-7 ","2007","16-34 y.","no migration background","","","",""
"2 on scale 1-7 ","2007","16-34 y.","direct migration background","","","",""
"2 on scale 1-7 ","2007","16-34 y.","indirect migration background","","","",""
"2 on scale 1-7 ","2007","35-65 y.","no migration background","","","",""
"2 on scale 1-7 ","2007","35-65 y.","direct migration background","","","",""
"2 on scale 1-7 ","2007","35-65 y.","indirect migration background","","","",""
"2 on scale 1-7 ","2007","66 and older","no migration background","","","",""
"2 on scale 1-7 ","2007","66 and older","direct migration background","","","",""
"2 on scale 1-7 ","2007","66 and older","indirect migration background","","","",""
"3 on scale 1-7 ","2007","16-34 y.","no migration background","","","",""
"3 on scale 1-7 ","2007","16-34 y.","direct migration background","","","",""
"3 on scale 1-7 ","2007","16-34 y.","indirect migration background","","","",""
"3 on scale 1-7 ","2007","35-65 y.","no migration background","","","",""
"3 on scale 1-7 ","2007","35-65 y.","direct migration background","","","",""
"3 on scale 1-7 ","2007","35-65 y.","indirect migration background","","","",""
"3 on scale 1-7 ","2007","66 and older","no migration background","","","",""
"3 on scale 1-7 ","2007","66 and older","direct migration background","","","",""
"3 on scale 1-7 ","2007","66 and older","indirect migration background","","","",""
"4 on scale 1-7","2007","16-34 y.","no migration background","","","",""
"4 on scale 1-7","2007","16-34 y.","direct migration background","","","",""
"4 on scale 1-7","2007","16-34 y.","indirect migration background","","","",""
"4 on scale 1-7","2007","35-65 y.","no migration background","","","",""
"4 on scale 1-7","2007","35-65 y.","direct migration background","","","",""
"4 on scale 1-7","2007","35-65 y.","indirect migration background","","","",""
"4 on scale 1-7","2007","66 and older","no migration background","","","",""
"4 on scale 1-7","2007","66 and older","direct migration background","","","",""
"4 on scale 1-7","2007","66 and older","indirect migration background","","","",""
"5 on scale 1-7","2007","16-34 y.","no migration background","","","",""
"5 on scale 1-7","2007","16-34 y.","direct migration background","","","",""
"5 on scale 1-7","2007","16-34 y.","indirect migration background","","","",""
"5 on scale 1-7","2007","35-65 y.","no migration background","","","",""
"5 on scale 1-7","2007","35-65 y.","direct migration background","","","",""
"5 on scale 1-7","2007","35-65 y.","indirect migration background","","","",""
"5 on scale 1-7","2007","66 and older","no migration background","","","",""
"5 on scale 1-7","2007","66 and older","direct migration background","","","",""
"5 on scale 1-7","2007","66 and older","indirect migration background","","","",""
"6 on scale 1-7","2007","16-34 y.","no migration background","","","",""
"6 on scale 1-7","2007","16-34 y.","direct migration background","","","",""
"6 on scale 1-7","2007","16-34 y.","indirect migration background","","","",""
"6 on scale 1-7","2007","35-65 y.","no migration background","","","",""
"6 on scale 1-7","2007","35-65 y.","direct migration background","","","",""
"6 on scale 1-7","2007","35-65 y.","indirect migration background","","","",""
"6 on scale 1-7","2007","66 and older","no migration background","","","",""
"6 on scale 1-7","2007","66 and older","direct migration background","","","",""
"6 on scale 1-7","2007","66 and older","indirect migration background","","","",""
"7 Strongly agree","2007","16-34 y.","no migration background","","","",""
"7 Strongly agree","2007","16-34 y.","direct migration background","","","",""
"7 Strongly agree","2007","16-34 y.","indirect migration background","","","",""
"7 Strongly agree","2007","35-65 y.","no migration background","","","",""
"7 Strongly agree","2007","35-65 y.","direct migration background","","","",""
"7 Strongly agree","2007","35-65 y.","indirect migration background","","","",""
"7 Strongly agree","2007","66 and older","no migration background","","","",""
"7 Strongly agree","2007","66 and older","direct migration background","","","",""
"7 Strongly agree","2007","66 and older","indirect migration background","","","",""
"1 Strongly disagree","2008","16-34 y.","no migration background","","","",""
"1 Strongly disagree","2008","16-34 y.","direct migration background","","","",""
"1 Strongly disagree","2008","16-34 y.","indirect migration background","","","",""
"1 Strongly disagree","2008","35-65 y.","no migration background","","","",""
"1 Strongly disagree","2008","35-65 y.","direct migration background","","","",""
"1 Strongly disagree","2008","35-65 y.","indirect migration background","","","",""
"1 Strongly disagree","2008","66 and older","no migration background","","","",""
"1 Strongly disagree","2008","66 and older","direct migration background","","","",""
"1 Strongly disagree","2008","66 and older","indirect migration background","","","",""
"2 on scale 1-7 ","2008","16-34 y.","no migration background","","","",""
"2 on scale 1-7 ","2008","16-34 y.","direct migration background","","","",""
"2 on scale 1-7 ","2008","16-34 y.","indirect migration background","","","",""
"2 on scale 1-7 ","2008","35-65 y.","no migration background","","","",""
"2 on scale 1-7 ","2008","35-65 y.","direct migration background","","","",""
"2 on scale 1-7 ","2008","35-65 y.","indirect migration background","","","",""
"2 on scale 1-7 ","2008","66 and older","no migration background","","","",""
"2 on scale 1-7 ","2008","66 and older","direct migration background","","","",""
"2 on scale 1-7 ","2008","66 and older","indirect migration background","","","",""
"3 on scale 1-7 ","2008","16-34 y.","no migration background","","","",""
"3 on scale 1-7 ","2008","16-34 y.","direct migration background","","","",""
"3 on scale 1-7 ","2008","16-34 y.","indirect migration background","","","",""
"3 on scale 1-7 ","2008","35-65 y.","no migration background","","","",""
"3 on scale 1-7 ","2008","35-65 y.","direct migration background","","","",""
"3 on scale 1-7 ","2008","35-65 y.","indirect migration background","","","",""
"3 on scale 1-7 ","2008","66 and older","no migration background","","","",""
"3 on scale 1-7 ","2008","66 and older","direct migration background","","","",""
"3 on scale 1-7 ","2008","66 and older","indirect migration background","","","",""
"4 on scale 1-7","2008","16-34 y.","no migration background","","","",""
"4 on scale 1-7","2008","16-34 y.","direct migration background","","","",""
"4 on scale 1-7","2008","16-34 y.","indirect migration background","","","",""
"4 on scale 1-7","2008","35-65 y.","no migration background","","","",""
"4 on scale 1-7","2008","35-65 y.","direct migration background","","","",""
"4 on scale 1-7","2008","35-65 y.","indirect migration background","","","",""
"4 on scale 1-7","2008","66 and older","no migration background","","","",""
"4 on scale 1-7","2008","66 and older","direct migration background","","","",""
"4 on scale 1-7","2008","66 and older","indirect migration background","","","",""
"5 on scale 1-7","2008","16-34 y.","no migration background","","","",""
"5 on scale 1-7","2008","16-34 y.","direct migration background","","","",""
"5 on scale 1-7","2008","16-34 y.","indirect migration background","","","",""
"5 on scale 1-7","2008","35-65 y.","no migration background","","","",""
"5 on scale 1-7","2008","35-65 y.","direct migration background","","","",""
"5 on scale 1-7","2008","35-65 y.","indirect migration background","","","",""
"5 on scale 1-7","2008","66 and older","no migration background","","","",""
"5 on scale 1-7","2008","66 and older","direct migration background","","","",""
"5 on scale 1-7","2008","66 and older","indirect migration background","","","",""
"6 on scale 1-7","2008","16-34 y.","no migration background","","","",""
"6 on scale 1-7","2008","16-34 y.","direct migration background","","","",""
"6 on scale 1-7","2008","16-34 y.","indirect migration background","","","",""
"6 on scale 1-7","2008","35-65 y.","no migration background","","","",""
"6 on scale 1-7","2008","35-65 y.","direct migration background","","","",""
"6 on scale 1-7","2008","35-65 y.","indirect migration background","","","",""
"6 on scale 1-7","2008","66 and older","no migration background","","","",""
"6 on scale 1-7","2008","66 and older","direct migration background","","","",""
"6 on scale 1-7","2008","66 and older","indirect migration background","","","",""
"7 Strongly agree","2008","16-34 y.","no migration background","","","",""
"7 Strongly agree","2008","16-34 y.","direct migration background","","","",""
"7 Strongly agree","2008","16-34 y.","indirect migration background","","","",""
"7 Strongly agree","2008","35-65 y.","no migration background","","","",""
"7 Strongly agree","2008","35-65 y.","direct migration background","","","",""
"7 Strongly agree","2008","35-65 y.","indirect migration background","","","",""
"7 Strongly agree","2008","66 and older","no migration background","","","",""
"7 Strongly agree","2008","66 and older","direct migration background","","","",""
"7 Strongly agree","2008","66 and older","indirect migration background","","","",""
"1 Strongly disagree","2009","16-34 y.","no migration background","12","","",""
"1 Strongly disagree","2009","16-34 y.","direct migration background","","","",""
"1 Strongly disagree","2009","16-34 y.","indirect migration background","2","","",""
"1 Strongly disagree","2009","35-65 y.","no migration background","47","0.00634997822319573","0.00467641360064462","0.00802354284574685"
"1 Strongly disagree","2009","35-65 y.","direct migration background","9","","",""
"1 Strongly disagree","2009","35-65 y.","indirect migration background","1","","",""
"1 Strongly disagree","2009","66 and older","no migration background","40","0.0119639347541792","0.00851163084618772","0.0154162386621707"
"1 Strongly disagree","2009","66 and older","direct migration background","6","","",""
"1 Strongly disagree","2009","66 and older","indirect migration background","","","",""
"2 on scale 1-7 ","2009","16-34 y.","no migration background","69","0.023672386147805","0.0183876704109687","0.0289571018846412"
"2 on scale 1-7 ","2009","16-34 y.","direct migration background","8","","",""
"2 on scale 1-7 ","2009","16-34 y.","indirect migration background","12","","",""
"2 on scale 1-7 ","2009","35-65 y.","no migration background","203","0.0281595489637642","0.0246741702165939","0.0316449277109346"
"2 on scale 1-7 ","2009","35-65 y.","direct migration background","30","0.0260703241212137","0.0162867393162039","0.0358539089262235"
"2 on scale 1-7 ","2009","35-65 y.","indirect migration background","3","","",""
"2 on scale 1-7 ","2009","66 and older","no migration background","100","0.0272658516093538","0.022094641095699","0.0324370621230085"
"2 on scale 1-7 ","2009","66 and older","direct migration background","14","","",""
"2 on scale 1-7 ","2009","66 and older","indirect migration background","","","",""
"3 on scale 1-7 ","2009","16-34 y.","no migration background","215","0.0672452384808261","0.0585392651292877","0.0759512118323644"
"3 on scale 1-7 ","2009","16-34 y.","direct migration background","15","","",""
"3 on scale 1-7 ","2009","16-34 y.","indirect migration background","27","","",""
"3 on scale 1-7 ","2009","35-65 y.","no migration background","554","0.0657869883930369","0.0605638371170436","0.0710101396690301"
"3 on scale 1-7 ","2009","35-65 y.","direct migration background","82","0.0877338574761249","0.0703636346399038","0.105104080312346"
"3 on scale 1-7 ","2009","35-65 y.","indirect migration background","5","","",""
"3 on scale 1-7 ","2009","66 and older","no migration background","267","0.0706137307846895","0.0624792786521242","0.0787481829172548"
"3 on scale 1-7 ","2009","66 and older","direct migration background","25","","",""
"3 on scale 1-7 ","2009","66 and older","indirect migration background","","","",""
"4 on scale 1-7","2009","16-34 y.","no migration background","458","0.164890894430369","0.151991397501183","0.177790391359555"
"4 on scale 1-7","2009","16-34 y.","direct migration background","35","0.120766897119936","0.0836451673522357","0.157888626887636"
"4 on scale 1-7","2009","16-34 y.","indirect migration background","47","0.0984220945854465","0.0726949013669051","0.124149287803988"
"4 on scale 1-7","2009","35-65 y.","no migration background","1240","0.147285976048974","0.139819390474152","0.154752561623796"
"4 on scale 1-7","2009","35-65 y.","direct migration background","150","0.169839918087805","0.146785094247969","0.19289474192764"
"4 on scale 1-7","2009","35-65 y.","indirect migration background","15","","",""
"4 on scale 1-7","2009","66 and older","no migration background","586","0.162035284124079","0.150334815218831","0.173735753029327"
"4 on scale 1-7","2009","66 and older","direct migration background","64","0.191707077391594","0.149300076889622","0.234114077893566"
"4 on scale 1-7","2009","66 and older","indirect migration background","1","","",""
"5 on scale 1-7","2009","16-34 y.","no migration background","694","0.225162754499195","0.210643097809591","0.239682411188799"
"5 on scale 1-7","2009","16-34 y.","direct migration background","61","0.202032559977326","0.156291575842653","0.247773544111999"
"5 on scale 1-7","2009","16-34 y.","indirect migration background","102","0.182647063863413","0.149277107588984","0.216017020137843"
"5 on scale 1-7","2009","35-65 y.","no migration background","2070","0.247625461580722","0.238531474360034","0.256719448801411"
"5 on scale 1-7","2009","35-65 y.","direct migration background","224","0.198411622838891","0.173925486723044","0.222897758954737"
"5 on scale 1-7","2009","35-65 y.","indirect migration background","36","0.19972408691498","0.142575662502314","0.256872511327647"
"5 on scale 1-7","2009","66 and older","no migration background","924","0.233692575696119","0.22025535106304","0.247129800329198"
"5 on scale 1-7","2009","66 and older","direct migration background","72","0.197172306672039","0.154310721849863","0.240033891494215"
"5 on scale 1-7","2009","66 and older","indirect migration background","2","","",""
"6 on scale 1-7","2009","16-34 y.","no migration background","919","0.263777583520401","0.248458729130815","0.279096437909987"
"6 on scale 1-7","2009","16-34 y.","direct migration background","84","0.290260927504713","0.238554339322315","0.34196751568711"
"6 on scale 1-7","2009","16-34 y.","indirect migration background","153","0.285813692994491","0.2467932898658","0.324834096123181"
"6 on scale 1-7","2009","35-65 y.","no migration background","2323","0.257930652066282","0.248713147316419","0.267148156816145"
"6 on scale 1-7","2009","35-65 y.","direct migration background","247","0.237801830848716","0.211662013621829","0.263941648075603"
"6 on scale 1-7","2009","35-65 y.","indirect migration background","58","0.300691592563958","0.235142877338992","0.366240307788924"
"6 on scale 1-7","2009","66 and older","no migration background","937","0.236251811393251","0.222763789155372","0.24973983363113"
"6 on scale 1-7","2009","66 and older","direct migration background","77","0.240862590025616","0.194796752970581","0.28692842708065"
"6 on scale 1-7","2009","66 and older","indirect migration background","2","","",""
"7 Strongly agree","2009","16-34 y.","no migration background","812","0.251988426655604","0.236896409742819","0.26708044356839"
"7 Strongly agree","2009","16-34 y.","direct migration background","93","0.281594509260352","0.230355685896688","0.332833332624015"
"7 Strongly agree","2009","16-34 y.","indirect migration background","172","0.356419231017561","0.315054846167644","0.397783615867478"
"7 Strongly agree","2009","35-65 y.","no migration background","2217","0.246861394724025","0.237776839074283","0.255945950373767"
"7 Strongly agree","2009","35-65 y.","direct migration background","277","0.271831781926486","0.24451516107152","0.299148402781452"
"7 Strongly agree","2009","35-65 y.","indirect migration background","70","0.370070558926938","0.301053350743805","0.43908776711007"
"7 Strongly agree","2009","66 and older","no migration background","956","0.258176811638328","0.244280663919862","0.272072959356794"
"7 Strongly agree","2009","66 and older","direct migration background","73","0.208349801702185","0.164597862960179","0.252101740444192"
"7 Strongly agree","2009","66 and older","indirect migration background","1","","",""
"1 Strongly disagree","2010","16-34 y.","no migration background","","","",""
"1 Strongly disagree","2010","16-34 y.","direct migration background","","","",""
"1 Strongly disagree","2010","16-34 y.","indirect migration background","","","",""
"1 Strongly disagree","2010","35-65 y.","no migration background","","","",""
"1 Strongly disagree","2010","35-65 y.","direct migration background","","","",""
"1 Strongly disagree","2010","35-65 y.","indirect migration background","","","",""
"1 Strongly disagree","2010","66 and older","no migration background","","","",""
"1 Strongly disagree","2010","66 and older","direct migration background","","","",""
"1 Strongly disagree","2010","66 and older","indirect migration background","","","",""
"2 on scale 1-7 ","2010","16-34 y.","no migration background","","","",""
"2 on scale 1-7 ","2010","16-34 y.","direct migration background","","","",""
"2 on scale 1-7 ","2010","16-34 y.","indirect migration background","","","",""
"2 on scale 1-7 ","2010","35-65 y.","no migration background","","","",""
"2 on scale 1-7 ","2010","35-65 y.","direct migration background","","","",""
"2 on scale 1-7 ","2010","35-65 y.","indirect migration background","","","",""
"2 on scale 1-7 ","2010","66 and older","no migration background","","","",""
"2 on scale 1-7 ","2010","66 and older","direct migration background","","","",""
"2 on scale 1-7 ","2010","66 and older","indirect migration background","","","",""
"3 on scale 1-7 ","2010","16-34 y.","no migration background","","","",""
"3 on scale 1-7 ","2010","16-34 y.","direct migration background","","","",""
"3 on scale 1-7 ","2010","16-34 y.","indirect migration background","","","",""
"3 on scale 1-7 ","2010","35-65 y.","no migration background","","","",""
"3 on scale 1-7 ","2010","35-65 y.","direct migration background","","","",""
"3 on scale 1-7 ","2010","35-65 y.","indirect migration background","","","",""
"3 on scale 1-7 ","2010","66 and older","no migration background","","","",""
"3 on scale 1-7 ","2010","66 and older","direct migration background","","","",""
"3 on scale 1-7 ","2010","66 and older","indirect migration background","","","",""
"4 on scale 1-7","2010","16-34 y.","no migration background","","","",""
"4 on scale 1-7","2010","16-34 y.","direct migration background","","","",""
"4 on scale 1-7","2010","16-34 y.","indirect migration background","","","",""
"4 on scale 1-7","2010","35-65 y.","no migration background","","","",""
"4 on scale 1-7","2010","35-65 y.","direct migration background","","","",""
"4 on scale 1-7","2010","35-65 y.","indirect migration background","","","",""
"4 on scale 1-7","2010","66 and older","no migration background","","","",""
"4 on scale 1-7","2010","66 and older","direct migration background","","","",""
"4 on scale 1-7","2010","66 and older","indirect migration background","","","",""
"5 on scale 1-7","2010","16-34 y.","no migration background","","","",""
"5 on scale 1-7","2010","16-34 y.","direct migration background","","","",""
"5 on scale 1-7","2010","16-34 y.","indirect migration background","","","",""
"5 on scale 1-7","2010","35-65 y.","no migration background","","","",""
"5 on scale 1-7","2010","35-65 y.","direct migration background","","","",""
"5 on scale 1-7","2010","35-65 y.","indirect migration background","","","",""
"5 on scale 1-7","2010","66 and older","no migration background","","","",""
"5 on scale 1-7","2010","66 and older","direct migration background","","","",""
"5 on scale 1-7","2010","66 and older","indirect migration background","","","",""
"6 on scale 1-7","2010","16-34 y.","no migration background","","","",""
"6 on scale 1-7","2010","16-34 y.","direct migration background","","","",""
"6 on scale 1-7","2010","16-34 y.","indirect migration background","","","",""
"6 on scale 1-7","2010","35-65 y.","no migration background","","","",""
"6 on scale 1-7","2010","35-65 y.","direct migration background","","","",""
"6 on scale 1-7","2010","35-65 y.","indirect migration background","","","",""
"6 on scale 1-7","2010","66 and older","no migration background","","","",""
"6 on scale 1-7","2010","66 and older","direct migration background","","","",""
"6 on scale 1-7","2010","66 and older","indirect migration background","","","",""
"7 Strongly agree","2010","16-34 y.","no migration background","","","",""
"7 Strongly agree","2010","16-34 y.","direct migration background","","","",""
"7 Strongly agree","2010","16-34 y.","indirect migration background","","","",""
"7 Strongly agree","2010","35-65 y.","no migration background","","","",""
"7 Strongly agree","2010","35-65 y.","direct migration background","","","",""
"7 Strongly agree","2010","35-65 y.","indirect migration background","","","",""
