"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2007","no migration background","East Germany","","","","","","","","","","","","","",""
"2007","no migration background","West Germany","","","","","","","","","","","","","",""
"2008","direct migration background","East Germany","2.25","2","80","2","2","3","3","4","2.1","2.4","1","4","2","2"
"2008","direct migration background","West Germany","2.22","2","1812","1","2","3","3","4","2.18","2.26","1","4","2","2"
"2008","indirect migration background","East Germany","1.8","2","43","1","1","2","3","4","1.57","2.03","1","4","2","2"
"2008","indirect migration background","West Germany","1.85","2","729","1","1","2","3","4","1.8","1.9","1","4","2","2"
"2008","no migration background","East Germany","2.2","2","4646","1","2","3","3","4","2.18","2.22","1","4","2","2"
"2008","no migration background","West Germany","2.3","2","11984","1","2","3","3","4","2.29","2.31","1","4","2","2"
"2009","direct migration background","East Germany","","","","","","","","","","","","","",""
"2009","direct migration background","West Germany","","","","","","","","","","","","","",""
"2009","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2009","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2009","no migration background","East Germany","","","","","","","","","","","","","",""
"2009","no migration background","West Germany","","","","","","","","","","","","","",""
"2010","direct migration background","East Germany","1.95","2","64","1","1","2","3","3","1.76","2.14","1","3","2","2"
"2010","direct migration background","West Germany","1.95","2","1348","1","1","2","3","4","1.91","1.99","1","4","2","2"
"2010","indirect migration background","East Germany","2.18","2","38","1","2","3","3","3","1.94","2.42","1","3","2","3"
"2010","indirect migration background","West Germany","1.9","2","452","1","1","2","3","3","1.84","1.96","1","4","2","2"
"2010","no migration background","East Germany","1.96","2","1242","1","2","2","3","3","1.92","2","1","4","2","2"
"2010","no migration background","West Germany","2.1","2","4147","1","2","3","3","4","2.08","2.12","1","4","2","2"
"2011","direct migration background","East Germany","","","","","","","","","","","","","",""
"2011","direct migration background","West Germany","","","","","","","","","","","","","",""
"2011","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2011","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2011","no migration background","East Germany","","","","","","","","","","","","","",""
"2011","no migration background","West Germany","","","","","","","","","","","","","",""
"2012","direct migration background","East Germany","2.16","2","154","1","2","3","3","3","2.05","2.27","1","4","2","2"
"2012","direct migration background","West Germany","2.13","2","2872","1","2","3","3","4","2.1","2.16","1","4","2","2"
"2012","indirect migration background","East Germany","1.91","2","78","1","2","2","3","3","1.75","2.07","1","4","2","2"
"2012","indirect migration background","West Germany","1.85","2","1199","1","1","2","3","4","1.81","1.89","1","4","2","2"
"2012","no migration background","East Germany","2.11","2","5950","1","2","3","3","4","2.09","2.13","1","4","2","2"
"2012","no migration background","West Germany","2.2","2","17316","1","2","3","3","4","2.19","2.21","1","4","2","2"
"2013","direct migration background","East Germany","","","","","","","","","","","","","",""
"2013","direct migration background","West Germany","","","","","","","","","","","","","",""
"2013","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2013","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2013","no migration background","East Germany","","","","","","","","","","","","","",""
"2013","no migration background","West Germany","","","","","","","","","","","","","",""
"2014","direct migration background","East Germany","","","","","","","","","","","","","",""
"2014","direct migration background","West Germany","","","","","","","","","","","","","",""
"2014","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2014","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2014","no migration background","East Germany","","","","","","","","","","","","","",""
"2014","no migration background","West Germany","","","","","","","","","","","","","",""
"2015","direct migration background","East Germany","","","","","","","","","","","","","",""
"2015","direct migration background","West Germany","","","","","","","","","","","","","",""
"2015","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2015","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2015","no migration background","East Germany","","","","","","","","","","","","","",""
"2015","no migration background","West Germany","","","","","","","","","","","","","",""
"2016","direct migration background","East Germany","1.96","2","354","1","1","2","3","4","1.88","2.04","1","4","2","2"
"2016","direct migration background","West Germany","2.06","2","4471","1","2","2","3","4","2.04","2.08","1","4","2","2"
"2016","indirect migration background","East Germany","1.87","2","108","1","2","2","3","3","1.74","2","1","4","2","2"
"2016","indirect migration background","West Germany","1.82","2","1459","1","1","2","3","3","1.78","1.86","1","4","2","2"
"2016","no migration background","East Germany","2.15","2","4588","1","2","3","3","4","2.13","2.17","1","4","2","2"
"2016","no migration background","West Germany","2.22","2","13286","1","2","3","3","4","2.21","2.23","1","4","2","2"
