"year","pgcasmin","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1985","(3a) lower tertiary education","Male","7.29","8","177","5","6","9","10","6.98","7.6","7","8"
"1985","(3b) higher tertiary education","Female","7.36","8","176","5","6","9","10","7.05","7.67","8","8"
"1985","(3b) higher tertiary education","Male","7.38","8","333","5","6","9","10","7.18","7.58","8","8"
"1986","(0) in school","Female","8.16","8","73","6","7","10","10","7.77","8.55","8","9"
"1986","(0) in school","Male","8.22","9","116","6","7","10","10","7.89","8.55","8","9"
"1986","(1a) inadequately completed","Female","6.07","6","477","2","4","8","10","5.82","6.32","6","7"
"1986","(1a) inadequately completed","Male","6.29","7","373","1","4","9","10","6.01","6.57","7","8"
"1986","(1b) general elementary school","Female","6.05","6","1624","3","5","8","10","5.92","6.18","6","7"
"1986","(1b) general elementary school","Male","6.82","7","851","4","5","9","10","6.66","6.98","7","8"
"1986","(1c) basic vocational qualification","Female","6.37","7","1490","3","5","8","10","6.24","6.5","7","7"
"1986","(1c) basic vocational qualification","Male","6.65","7","2135","3","5","8","10","6.55","6.75","7","7"
"1986","(2a) intermediate vocational","Female","7.02","8","745","4","5","9","10","6.86","7.18","7","8"
"1986","(2a) intermediate vocational","Male","7.09","8","561","4","6","9","10","6.91","7.27","8","8"
"1986","(2b) intermediate general qualification","Female","7.13","8","289","4","5","9","10","6.86","7.4","8","8"
"1986","(2b) intermediate general qualification","Male","7.91","8","177","5","7","9","10","7.64","8.18","8","9"
"1986","(2c_gen) general maturity certificate","Female","7.12","8","172","3","6","9","10","6.78","7.46","7","8"
"1986","(2c_gen) general maturity certificate","Male","8","8","233","5","7","9","10","7.73","8.27","8","9"
"1986","(2c_voc) vocational maturity certificate","Female","7.09","8","171","4","5","9","10","6.77","7.41","7","8"
"1986","(2c_voc) vocational maturity certificate","Male","6.93","8","242","4","5","9","10","6.63","7.23","8","8"
"1986","(3a) lower tertiary education","Female","6.96","8","69","3","5","9","10","6.38","7.54","7","8"
"1986","(3a) lower tertiary education","Male","7.11","8","177","4","6","9","10","6.76","7.46","8","8"
"1986","(3b) higher tertiary education","Female","7.3","8","175","4","6","9","10","7","7.6","8","8"
"1986","(3b) higher tertiary education","Male","7.28","8","329","4","6","9","10","7.07","7.49","8","8"
"1987","(0) in school","Female","7.36","8","90","5","6","9","10","6.92","7.8","7","8"
"1987","(0) in school","Male","8.1","8","101","5","7","9","10","7.76","8.44","8","9"
"1987","(1a) inadequately completed","Female","6.14","6","460","2","5","8","9","5.91","6.37","6","7"
"1987","(1a) inadequately completed","Male","6.27","7","360","2","4","8","10","5.99","6.55","6","8"
"1987","(1b) general elementary school","Female","6.01","6","1599","2","5","8","9","5.88","6.14","6","7"
"1987","(1b) general elementary school","Male","6.76","7","848","3","5","9","10","6.6","6.92","7","8"
"1987","(1c) basic vocational qualification","Female","6.36","7","1477","3","5","8","10","6.24","6.48","7","7"
"1987","(1c) basic vocational qualification","Male","6.58","7","2114","3","5","8","10","6.48","6.68","7","7"
"1987","(2a) intermediate vocational","Female","7.02","7","757","4","5","9","10","6.86","7.18","7","8"
"1987","(2a) intermediate vocational","Male","6.94","7","574","4","6","8","9","6.77","7.11","7","8"
"1987","(2b) intermediate general qualification","Female","6.98","8","261","3","5","9","10","6.7","7.26","8","8"
"1987","(2b) intermediate general qualification","Male","7.77","8","172","5","7","9","10","7.51","8.03","8","9"
"1987","(2c_gen) general maturity certificate","Female","7.03","8","153","3","5","9","9","6.65","7.41","8","8"
"1987","(2c_gen) general maturity certificate","Male","7.87","8","228","5","7","9","10","7.62","8.12","8","8"
"1987","(2c_voc) vocational maturity certificate","Female","6.81","7","175","3","5","8","9","6.46","7.16","7","8"
"1987","(2c_voc) vocational maturity certificate","Male","6.97","7.71","230","4","5","9","10","6.67","7.27","7","8"
"1987","(3a) lower tertiary education","Female","7.18","8","73","4","6","9","10","6.68","7.68","7","8"
"1987","(3a) lower tertiary education","Male","7.25","8","176","4","6","9","10","6.93","7.57","7","8"
"1987","(3b) higher tertiary education","Female","7.31","8","175","4","6","9","10","6.99","7.63","8","8"
"1987","(3b) higher tertiary education","Male","7.01","7","319","4","6","9","9","6.78","7.24","7","8"
"1988","(0) in school","Female","7.89","8","73","5","7","10","10","7.48","8.3","7","8"
"1988","(0) in school","Male","8.28","9","89","6","8","10","10","7.9","8.66","8","9"
"1988","(1a) inadequately completed","Female","6.18","6","438","3","4","8","10","5.94","6.42","6","7"
"1988","(1a) inadequately completed","Male","6.06","6.26","313","2","4","8","9","5.76","6.36","6","7"
"1988","(1b) general elementary school","Female","5.85","6","1501","2","4","8","9","5.72","5.98","6","7"
"1988","(1b) general elementary school","Male","6.75","7","839","3","5","9","10","6.59","6.91","7","8"
"1988","(1c) basic vocational qualification","Female","6.32","7","1418","3","5","8","9","6.19","6.45","7","7"
"1988","(1c) basic vocational qualification","Male","6.4","7","2010","3","5","8","9","6.29","6.51","7","7"
"1988","(2a) intermediate vocational","Female","6.95","8","734","4","5","9","10","6.8","7.1","7","8"
"1988","(2a) intermediate vocational","Male","6.72","7","540","4","5","8","9","6.54","6.9","7","8"
"1988","(2b) intermediate general qualification","Female","7","8","271","4","6","9","10","6.73","7.27","8","8"
"1988","(2b) intermediate general qualification","Male","7.6","8","153","5","6","9","10","7.31","7.89","8","9"
"1988","(2c_gen) general maturity certificate","Female","7.36","8","131","5","6","9","10","6.99","7.73","8","8"
"1988","(2c_gen) general maturity certificate","Male","7.43","8","219","4","6","9","10","7.17","7.69","8","8"
"1988","(2c_voc) vocational maturity certificate","Female","7.07","8","172","3","6","9","9","6.75","7.39","7","8"
"1988","(2c_voc) vocational maturity certificate","Male","6.76","7","220","3","5","8","10","6.47","7.05","7","8"
"1988","(3a) lower tertiary education","Female","6.8","7","66","3","5","9","10","6.21","7.39","7","8"
"1988","(3a) lower tertiary education","Male","7.04","8","167","3","6","8","9","6.7","7.38","7","8"
"1988","(3b) higher tertiary education","Female","7.23","8","164","4","6","9","9","6.92","7.54","7","8"
"1988","(3b) higher tertiary education","Male","7.03","8","304","4","5","9","9","6.79","7.27","7","8"
"1989","(0) in school","Female","8.16","9","85","5","7","10","10","7.72","8.6","8","9"
"1989","(0) in school","Male","8.04","9","91","5","7","10","10","7.58","8.5","8","9"
"1989","(1a) inadequately completed","Female","5.74","6","416","1","4","8","9","5.48","6","6","7"
"1989","(1a) inadequately completed","Male","6.05","7","297","2","4","8","9","5.74","6.36","7","7"
"1989","(1b) general elementary school","Female","5.85","6","1422","2","5","8","9","5.72","5.98","6","6"
"1989","(1b) general elementary school","Male","6.61","7","793","3","5","8","10","6.44","6.78","7","8"
"1989","(1c) basic vocational qualification","Female","6.15","6","1380","3","5","8","9","6.02","6.28","7","7"
"1989","(1c) basic vocational qualification","Male","6.42","7","1916","3","5","8","9","6.31","6.53","7","7"
"1989","(2a) intermediate vocational","Female","6.87","7","715","3","5","9","10","6.7","7.04","7","8"
"1989","(2a) intermediate vocational","Male","7","8","543","4","6","8","10","6.82","7.18","7","8"
"1989","(2b) intermediate general qualification","Female","6.92","7","262","4","5","9","10","6.64","7.2","7","8"
"1989","(2b) intermediate general qualification","Male","7.75","8","131","5","7","9","10","7.39","8.11","8","9"
"1989","(2c_gen) general maturity certificate","Female","7.15","8","128","5","6","8","9","6.79","7.51","8","8"
"1989","(2c_gen) general maturity certificate","Male","7.35","8","225","4","6","9","10","7.08","7.62","7","8"
"1989","(2c_voc) vocational maturity certificate","Female","7.22","8","183","5","6","9","10","6.93","7.51","7","8"
"1989","(2c_voc) vocational maturity certificate","Male","6.83","7","219","4","5","8","9","6.55","7.11","7","8"
"1989","(3a) lower tertiary education","Female","6.56","7","63","3","5","8","10","5.95","7.17","6","8"
"1989","(3a) lower tertiary education","Male","6.96","8","170","3","6","8","10","6.62","7.3","7","8"
"1989","(3b) higher tertiary education","Female","6.97","8","164","4","5","9","10","6.62","7.32","7","8"
"1989","(3b) higher tertiary education","Male","7.07","7","302","4","6","9","9","6.84","7.3","7","8"
"1990","(0) in school","Female","7.74","8","70","5","6","9","10","7.3","8.18","8","9"
"1990","(0) in school","Male","7.62","8","93","4","7","9","10","7.16","8.08","8","9"
"1990","(1a) inadequately completed","Female","6.43","7","415","3","5","8","10","6.2","6.66","6","7"
"1990","(1a) inadequately completed","Male","6.5","7","316","2","5","9","10","6.2","6.8","6","7"
"1990","(1b) general elementary school","Female","5.65","6","1665","2","4","8","9","5.53","5.77","6","6"
"1990","(1b) general elementary school","Male","6.51","7","817","3","5","8","10","6.34","6.68","7","8"
"1990","(1c) basic vocational qualification","Female","6.27","7","2021","3","5","8","9","6.16","6.38","7","7"
"1990","(1c) basic vocational qualification","Male","6.44","7","2555","3","5","8","10","6.35","6.53","7","7"
"1990","(2a) intermediate vocational","Female","6.94","7","1385","4","5","9","10","6.82","7.06","7","8"
"1990","(2a) intermediate vocational","Male","7.16","8","1269","5","6","9","10","7.04","7.28","8","8"
"1990","(2b) intermediate general qualification","Female","7.02","8","338","3","5","9","10","6.76","7.28","8","8"
"1990","(2b) intermediate general qualification","Male","7.47","8","205","5","6","9","10","7.17","7.77","8","9"
"1990","(2c_gen) general maturity certificate","Female","7.09","7","158","4","6","9","10","6.75","7.43","7","8"
"1990","(2c_gen) general maturity certificate","Male","7.44","8","230","4","7","9","10","7.17","7.71","8","8"
"1990","(2c_voc) vocational maturity certificate","Female","6.98","7","218","4","6","8","9","6.7","7.26","7","8"
"1990","(2c_voc) vocational maturity certificate","Male","6.92","7","278","4","6","8","9","6.66","7.18","7","8"
"1990","(3a) lower tertiary education","Female","6.86","7.88","466","3","5","9","10","6.64","7.08","7","8"
"1990","(3a) lower tertiary education","Male","6.86","7","427","3","5","8","10","6.65","7.07","7","8"
"1990","(3b) higher tertiary education","Female","7.02","8","303","4","6","9","10","6.76","7.28","7","8"
"1990","(3b) higher tertiary education","Male","7.01","8","500","4","6","9","9","6.82","7.2","7","8"
"1991","(0) in school","Female","7.98","8","69","5","7","9","10","7.56","8.4","8","9"
"1991","(0) in school","Male","8.21","9","84","6","8","10","10","7.76","8.66","9","9"
"1991","(1a) inadequately completed","Female","6.37","7","421","3","5","8","10","6.14","6.6","6","7"
"1991","(1a) inadequately completed","Male","6.48","7","309","3","5","8","10","6.2","6.76","7","8"
"1991","(1b) general elementary school","Female","5.75","6","1576","2","5","8","9","5.63","5.87","6","6"
"1991","(1b) general elementary school","Male","6.54","7","795","3","5","8","10","6.37","6.71","7","8"
"1991","(1c) basic vocational qualification","Female","6.07","6","1948","3","5","8","9","5.96","6.18","6","7"
"1991","(1c) basic vocational qualification","Male","6.41","7","2478","3","5","8","9","6.32","6.5","7","7"
"1991","(2a) intermediate vocational","Female","6.99","7","1383","4","5","9","10","6.88","7.1","8","8"
"1991","(2a) intermediate vocational","Male","7.07","8","1232","4","6","9","10","6.95","7.19","8","8"
"1991","(2b) intermediate general qualification","Female","6.96","8","331","4","5","9","10","6.71","7.21","7","8"
"1991","(2b) intermediate general qualification","Male","7.3","8","205","4","6","9","10","7","7.6","8","9"
"1991","(2c_gen) general maturity certificate","Female","7.18","8","161","4","7","8","9","6.85","7.51","8","8"
"1991","(2c_gen) general maturity certificate","Male","7.64","8","226","5","7","9","10","7.39","7.89","8","8"
"1991","(2c_voc) vocational maturity certificate","Female","6.87","7","221","4","6","8","9","6.61","7.13","7","8"
"1991","(2c_voc) vocational maturity certificate","Male","6.81","8","286","3","5","8","9","6.53","7.09","7","8"
"1991","(3a) lower tertiary education","Female","6.87","8","464","4","5","9","10","6.66","7.08","7","8"
"1991","(3a) lower tertiary education","Male","6.83","7.45","425","3","5","8","9","6.62","7.04","7","8"
"1991","(3b) higher tertiary education","Female","6.99","7","293","4","5","9","9","6.75","7.23","7","8"
"1991","(3b) higher tertiary education","Male","6.94","8","501","4","5","9","9","6.76","7.12","7","8"
"1992","(0) in school","Female","8.02","8","74","5","7","9","10","7.58","8.46","8","9"
"1992","(0) in school","Male","8.68","9","72","7","8","10","10","8.33","9.03","8","9"
"1992","(1a) inadequately completed","Female","6.1","7","420","2","5","8","9","5.86","6.34","6","7"
"1992","(1a) inadequately completed","Male","6.52","7","302","3","5","9","10","6.24","6.8","7","8"
"1992","(1b) general elementary school","Female","5.75","6","1498","2","4","8","9","5.62","5.88","6","7"
"1992","(1b) general elementary school","Male","6.5","7","780","3","5","8","10","6.32","6.68","7","8"
"1992","(1c) basic vocational qualification","Female","6.22","7","1892","3","5","8","9","6.11","6.33","7","7"
"1992","(1c) basic vocational qualification","Male","6.51","7","2393","3","5","8","9","6.42","6.6","7","7"
"1992","(2a) intermediate vocational","Female","6.92","7.03","1383","4","5","8","9","6.81","7.03","8","8"
"1992","(2a) intermediate vocational","Male","7.13","8","1183","4","6","9","10","7.01","7.25","8","8"
"1992","(2b) intermediate general qualification","Female","7.12","8","333","4","6","9","10","6.88","7.36","8","8"
"1992","(2b) intermediate general qualification","Male","7.62","8","206","5","6","9","10","7.36","7.88","8","9"
"1992","(2c_gen) general maturity certificate","Female","7.13","8","167","3","6","9","9","6.8","7.46","8","8"
"1992","(2c_gen) general maturity certificate","Male","7.84","8","216","5","7","9","10","7.57","8.11","8","8"
"1992","(2c_voc) vocational maturity certificate","Female","7.13","8","232","4","6","9","10","6.86","7.4","8","8"
"1992","(2c_voc) vocational maturity certificate","Male","6.92","8","290","3","6","8","9","6.65","7.19","7","8"
"1992","(3a) lower tertiary education","Female","7.01","8","451","4","6","8","9","6.81","7.21","8","8"
"1992","(3a) lower tertiary education","Male","6.93","7","415","4","6","8","9","6.73","7.13","7","8"
"1992","(3b) higher tertiary education","Female","6.95","8","293","4","5","8","10","6.7","7.2","7","8"
"1992","(3b) higher tertiary education","Male","7.06","8","496","4","6","8","9","6.87","7.25","8","8"
"1993","(0) in school","Female","8.34","8","69","7","8","10","10","8","8.68","8","9"
"1993","(0) in school","Male","8.88","9","59","7","8","10","10","8.51","9.25","9","10"
"1993","(1a) inadequately completed","Female","6.03","6","410","3","5","8","9","5.79","6.27","6","7"
"1993","(1a) inadequately completed","Male","6.46","7","309","3","5","8","10","6.17","6.75","7","8"
"1993","(1b) general elementary school","Female","5.68","6","1454","2","4","8","9","5.55","5.81","6","6"
"1993","(1b) general elementary school","Male","6.33","7","748","3","5","8","9","6.16","6.5","7","7"
"1993","(1c) basic vocational qualification","Female","6.1","6","1836","3","5","8","9","5.99","6.21","6","7"
"1993","(1c) basic vocational qualification","Male","6.38","7","2343","3","5","8","9","6.28","6.48","7","7"
"1993","(2a) intermediate vocational","Female","6.84","7","1399","4","5","8","10","6.73","6.95","7","8"
"1993","(2a) intermediate vocational","Male","6.9","7","1183","4","6","8","9","6.79","7.01","7","8"
"1993","(2b) intermediate general qualification","Female","6.86","7","309","4","5","8","10","6.61","7.11","7","8"
"1993","(2b) intermediate general qualification","Male","7.72","8","211","5","7","9","10","7.46","7.98","8","8"
"1993","(2c_gen) general maturity certificate","Female","7.21","8","188","4","6","9","10","6.91","7.51","8","8"
"1993","(2c_gen) general maturity certificate","Male","7.16","8","215","3","7","9","10","6.86","7.46","8","8"
"1993","(2c_voc) vocational maturity certificate","Female","7.25","8","232","5","7","9","9","7","7.5","8","8"
"1993","(2c_voc) vocational maturity certificate","Male","6.81","7","283","3","6","8","9","6.53","7.09","7","8"
"1993","(3a) lower tertiary education","Female","6.78","7","435","3","5","8","9","6.57","6.99","7","8"
"1993","(3a) lower tertiary education","Male","6.69","7","412","3","5","8","9","6.49","6.89","7","7"
"1993","(3b) higher tertiary education","Female","6.72","7","291","4","5","8","9","6.47","6.97","7","8"
"1993","(3b) higher tertiary education","Male","6.81","7","497","4","5","8","9","6.63","6.99","7","8"
"1994","(0) in school","Female","8.31","9","111","6","8","10","10","7.98","8.64","8","9"
"1994","(0) in school","Male","8.4","9","90","6","8","10","10","8.09","8.71","8","9"
"1994","(1a) inadequately completed","Female","6.19","7","371","3","5","8","9","5.95","6.43","6","7"
"1994","(1a) inadequately completed","Male","6.27","7","271","2","4","8","10","5.95","6.59","6","7"
"1994","(1b) general elementary school","Female","5.59","6","1367","2","4","8","9","5.46","5.72","6","6"
"1994","(1b) general elementary school","Male","6.22","6","696","3","5","8","10","6.04","6.4","7","7"
"1994","(1c) basic vocational qualification","Female","5.95","6","1807","3","5","8","9","5.84","6.06","6","6"
"1994","(1c) basic vocational qualification","Male","6.22","7","2262","3","5","8","9","6.12","6.32","7","7"
"1994","(2a) intermediate vocational","Female","6.69","7","1399","3","5","8","9","6.58","6.8","7","7"
"1994","(2a) intermediate vocational","Male","6.92","7","1185","4","6","8","9","6.8","7.04","7","7"
"1994","(2b) intermediate general qualification","Female","6.86","7","292","5","5","8","9","6.61","7.11","7","8"
"1994","(2b) intermediate general qualification","Male","7.45","8","177","4","7","9","10","7.13","7.77","8","8"
"1994","(2c_gen) general maturity certificate","Female","7.15","8","187","5","7","8","9","6.85","7.45","7","8"
"1994","(2c_gen) general maturity certificate","Male","7.3","8","218","4","7","9","10","7.03","7.57","8","8"
"1994","(2c_voc) vocational maturity certificate","Female","6.79","7","241","3","5","8","9","6.52","7.06","7","8"
"1994","(2c_voc) vocational maturity certificate","Male","6.6","7","282","3","5","8","9","6.33","6.87","7","8"
"1994","(3a) lower tertiary education","Female","6.69","7","431","4","5","8","9","6.49","6.89","7","7"
"1994","(3a) lower tertiary education","Male","6.68","7","420","3","5","8","9","6.48","6.88","7","7"
"1994","(3b) higher tertiary education","Female","6.43","7","310","3","5","8","9","6.18","6.68","7","8"
"1994","(3b) higher tertiary education","Male","6.88","7","494","4","6","8","9","6.7","7.06","7","8"
"1995","(0) in school","Female","7.88","8","132","5","7","9","10","7.57","8.19","8","9"
"1995","(0) in school","Male","8.35","9","132","6","7","9","10","8.1","8.6","8","9"
"1995","(1a) inadequately completed","Female","5.87","5.14","355","2","5","8","9","5.62","6.12","5","7"
"1995","(1a) inadequately completed","Male","6.56","7","258","3","5","8","10","6.25","6.87","6","8"
"1995","(1b) general elementary school","Female","5.63","6","1348","2","4","8","9","5.5","5.76","6","6"
"1995","(1b) general elementary school","Male","6.44","7","708","3","5","8","10","6.26","6.62","7","8"
"1995","(1c) basic vocational qualification","Female","6","6","1814","3","5","8","9","5.89","6.11","6","7"
"1995","(1c) basic vocational qualification","Male","6.29","7","2277","3","5","8","9","6.2","6.38","7","7"
"1995","(2a) intermediate vocational","Female","6.68","7","1441","4","5","8","9","6.57","6.79","7","7"
"1995","(2a) intermediate vocational","Male","6.81","7","1193","4","6","8","9","6.7","6.92","7","7"
"1995","(2b) intermediate general qualification","Female","6.73","7","301","4","5","8","9","6.48","6.98","7","8"
"1995","(2b) intermediate general qualification","Male","7.33","8","174","4","6","9","10","7.02","7.64","8","8"
"1995","(2c_gen) general maturity certificate","Female","7.44","8","224","5","7","9","10","7.19","7.69","7","8"
"1995","(2c_gen) general maturity certificate","Male","7.35","8","245","5","6","9","10","7.1","7.6","8","8"
"1995","(2c_voc) vocational maturity certificate","Female","7.03","8","290","4","6","8","9","6.79","7.27","7","8"
"1995","(2c_voc) vocational maturity certificate","Male","6.87","7","316","4","5","8","9","6.63","7.11","7","8"
"1995","(3a) lower tertiary education","Female","6.62","7","448","3","5","8","9","6.42","6.82","7","7"
"1995","(3a) lower tertiary education","Male","6.62","7","417","4","5","8","9","6.43","6.81","7","7"
"1995","(3b) higher tertiary education","Female","6.7","7","354","4","5","8","9","6.47","6.93","7","8"
"1995","(3b) higher tertiary education","Male","6.9","7","541","4","5","8","9","6.73","7.07","7","8"
"1996","(0) in school","Female","7.98","8","153","5","7","9","10","7.68","8.28","8","9"
"1996","(0) in school","Male","8.12","8","134","6","7","9","10","7.81","8.43","8","9"
"1996","(1a) inadequately completed","Female","5.86","6","320","2","5","8","9","5.61","6.11","6","7"
"1996","(1a) inadequately completed","Male","5.92","6","237","2","4","8","10","5.6","6.24","6","7"
"1996","(1b) general elementary school","Female","5.56","5","1292","2","4","7","9","5.43","5.69","6","6"
"1996","(1b) general elementary school","Male","6.14","6.26","667","3","5","8","9","5.96","6.32","7","7"
"1996","(1c) basic vocational qualification","Female","6.05","6","1788","3","5","8","9","5.94","6.16","6","7"
"1996","(1c) basic vocational qualification","Male","6.22","7","2231","3","5","8","9","6.13","6.31","7","7"
"1996","(2a) intermediate vocational","Female","6.68","7","1440","4","5","8","9","6.57","6.79","7","7"
"1996","(2a) intermediate vocational","Male","6.84","7","1212","4","6","8","9","6.73","6.95","7","7"
"1996","(2b) intermediate general qualification","Female","7.08","8","299","4","6","8","9","6.84","7.32","7","8"
"1996","(2b) intermediate general qualification","Male","7.09","8","172","4","5","9","10","6.77","7.41","7","8"
"1996","(2c_gen) general maturity certificate","Female","7.6","8","214","5","7","9","10","7.35","7.85","8","8"
"1996","(2c_gen) general maturity certificate","Male","7.26","8","226","4","7","9","10","7","7.52","8","8"
"1996","(2c_voc) vocational maturity certificate","Female","6.92","7","301","4","5","8","9","6.69","7.15","7","8"
"1996","(2c_voc) vocational maturity certificate","Male","7.02","8","303","4","6","8","9","6.78","7.26","7","8"
"1996","(3a) lower tertiary education","Female","6.51","7","447","3","5","8","9","6.31","6.71","7","7"
"1996","(3a) lower tertiary education","Male","6.69","7","429","4","5","8","9","6.51","6.87","7","7"
"1996","(3b) higher tertiary education","Female","6.86","7","353","4","6","8","9","6.64","7.08","7","8"
"1996","(3b) higher tertiary education","Male","6.83","7","541","4","6","8","9","6.67","6.99","7","7"
"1997","(0) in school","Female","7.78","8","160","4","7","9","10","7.48","8.08","8","9"
"1997","(0) in school","Male","8.23","8","153","5","7","10","10","7.95","8.51","8","9"
"1997","(1a) inadequately completed","Female","5.95","6","302","2","4","8","9","5.68","6.22","6","7"
"1997","(1a) inadequately completed","Male","5.84","6","223","3","4","8","9","5.52","6.16","6","7"
"1997","(1b) general elementary school","Female","5.57","5","1235","2","4","8","8","5.44","5.7","6","6"
"1997","(1b) general elementary school","Male","6.45","7","662","3","5","8","10","6.27","6.63","7","7"
"1997","(1c) basic vocational qualification","Female","6.12","6","1744","3","5","8","9","6.01","6.23","6","7"
"1997","(1c) basic vocational qualification","Male","6.19","7","2160","3","5","8","9","6.09","6.29","7","7"
"1997","(2a) intermediate vocational","Female","6.66","7","1426","4","5","8","9","6.56","6.76","7","7"
"1997","(2a) intermediate vocational","Male","6.64","7","1180","4","5","8","9","6.52","6.76","7","7"
"1997","(2b) intermediate general qualification","Female","6.89","7","291","3","6","8","9","6.64","7.14","7","8"
"1997","(2b) intermediate general qualification","Male","7.05","7.45","186","4","6","9","10","6.75","7.35","7","8"
"1997","(2c_gen) general maturity certificate","Female","7.3","8","216","4","7","8","9","7.04","7.56","8","8"
"1997","(2c_gen) general maturity certificate","Male","7.41","8","216","5","7","9","10","7.15","7.67","8","8"
"1997","(2c_voc) vocational maturity certificate","Female","6.93","7","290","4","5","8","10","6.68","7.18","7","8"
"1997","(2c_voc) vocational maturity certificate","Male","6.86","7","306","4","5","8","9","6.62","7.1","7","8"
"1997","(3a) lower tertiary education","Female","6.38","7","445","3","5","8","9","6.19","6.57","7","7"
"1997","(3a) lower tertiary education","Male","6.52","7","433","4","5","8","9","6.33","6.71","7","7"
"1997","(3b) higher tertiary education","Female","6.83","7","356","4","6","8","9","6.62","7.04","7","7"
"1997","(3b) higher tertiary education","Male","6.87","7","539","4","6","8","9","6.71","7.03","7","7"
"1998","(0) in school","Female","7.71","8","171","4","7","9","10","7.42","8","8","8"
"1998","(0) in school","Male","8.29","9","158","6","8","10","10","8.03","8.55","8","9"
"1998","(1a) inadequately completed","Female","5.83","6","286","2","5","8","8","5.55","6.11","6","7"
"1998","(1a) inadequately completed","Male","6.12","7","208","2","4","8","9","5.78","6.46","6","7"
"1998","(1b) general elementary school","Female","5.7","6","1317","2","4","8","9","5.57","5.83","6","6"
"1998","(1b) general elementary school","Male","6.5","7","728","3","5","8","10","6.33","6.67","7","7"
"1998","(1c) basic vocational qualification","Female","6.1","6","1874","3","5","8","9","6","6.2","6","7"
