"year","age_gr","pgisced97","mean","median","n","lowerci_mean","upperci_mean","ptile10","ptile25","ptile75","ptile90"
"1986","66 and older","general elemantary","5.48","5","395","5.21","5.75","1","4","8","9"
"1986","66 and older","higher education","6.45","7","53","5.81","7.09","3","5","8","10"
"1986","66 and older","higher vocational","5.54","5","74","4.96","6.12","2","4","8","8"
"1986","66 and older","in school","","","","","","","","",""
"1986","66 and older","inadequately","","","","","","","","",""
"1986","66 and older","middle vocational","5.56","6","479","5.32","5.8","2","4","8","9"
"1986","66 and older","vocational + Abi","","","","","","","","",""
"1987","16-34 y.","general elemantary","7.75","8","1092","7.63","7.87","5","7","9","10"
"1987","16-34 y.","higher education","7.66","8","219","7.4","7.92","5","7","9","10"
"1987","16-34 y.","higher vocational","7.42","8","183","7.12","7.72","5","6","9","10"
"1987","16-34 y.","in school","7.74","8","190","7.46","8.02","5","7","9","10"
"1987","16-34 y.","inadequately","6.67","7","207","6.34","7","2","5","9","10"
"1987","16-34 y.","middle vocational","7.58","8","1907","7.49","7.67","5","7","9","10"
"1987","16-34 y.","vocational + Abi","7.3","8","155","6.98","7.62","4","6","9","10"
"1987","35-65 y.","general elemantary","6.06","6","1346","5.93","6.19","3","5","8","9"
"1987","35-65 y.","higher education","7.06","8","466","6.87","7.25","4","6","9","9"
"1987","35-65 y.","higher vocational","6.68","7","316","6.45","6.91","4","5","8","10"
"1987","35-65 y.","in school","","","","","","","","",""
"1987","35-65 y.","inadequately","5.88","6","535","5.66","6.1","2","4","8","10"
"1987","35-65 y.","middle vocational","6.52","7","2568","6.43","6.61","3","5","8","9"
"1987","35-65 y.","vocational + Abi","6.38","7","103","5.9","6.86","3","5","8","10"
"1987","66 and older","general elemantary","5.49","5","412","5.23","5.75","2","4","7","9"
"1987","66 and older","higher education","6.52","7","58","5.81","7.23","2","5","8","10"
"1987","66 and older","higher vocational","5.83","6","70","5.27","6.39","2","5","7","10"
"1987","66 and older","in school","","","","","","","","",""
"1987","66 and older","inadequately","","","","","","","","",""
"1987","66 and older","middle vocational","5.38","5","508","5.15","5.61","1","4","7","8"
"1987","66 and older","vocational + Abi","","","","","","","","",""
"1988","16-34 y.","general elemantary","7.67","8","1074","7.55","7.79","5","7","9","10"
"1988","16-34 y.","higher education","7.59","8","203","7.33","7.85","5","7","9","9"
"1988","16-34 y.","higher vocational","7.49","8","162","7.2","7.78","5","7","9","10"
"1988","16-34 y.","in school","8.11","8","162","7.83","8.39","5","7","10","10"
"1988","16-34 y.","inadequately","6.61","7","187","6.24","6.98","2","5","9","10"
"1988","16-34 y.","middle vocational","7.51","8","1801","7.42","7.6","5","7","9","10"
"1988","16-34 y.","vocational + Abi","7.36","8","153","7.08","7.64","4","7","9","9"
"1988","35-65 y.","general elemantary","6.03","6","1274","5.9","6.16","3","5","8","9"
"1988","35-65 y.","higher education","6.96","7","442","6.76","7.16","4","5","8","9"
"1988","35-65 y.","higher vocational","6.59","7","310","6.36","6.82","4","5","8","9"
"1988","35-65 y.","in school","","","","","","","","",""
"1988","35-65 y.","inadequately","5.75","6","493","5.52","5.98","2","4","8","9"
"1988","35-65 y.","middle vocational","6.34","7","2444","6.25","6.43","3","5","8","9"
"1988","35-65 y.","vocational + Abi","6.51","7","99","6.07","6.95","3","5","8","9"
"1988","66 and older","general elemantary","5.23","5","388","4.97","5.49","1","3","7","9"
"1988","66 and older","higher education","6.34","7","56","5.64","7.04","3","5","8","9"
"1988","66 and older","higher vocational","5.68","5","69","5.09","6.27","2","5","8","9"
"1988","66 and older","in school","","","","","","","","",""
"1988","66 and older","inadequately","","","","","","","","",""
"1988","66 and older","middle vocational","5.36","6","502","5.12","5.6","1","4","7","9"
"1988","66 and older","vocational + Abi","","","","","","","","",""
"1989","16-34 y.","general elemantary","7.64","8","1004","7.51","7.77","5","7","9","10"
"1989","16-34 y.","higher education","7.63","8","206","7.35","7.91","5","7","9","10"
"1989","16-34 y.","higher vocational","7.54","8","157","7.27","7.81","5","7","8","10"
"1989","16-34 y.","in school","8.09","9","175","7.77","8.41","5","7","10","10"
"1989","16-34 y.","inadequately","6.34","7","170","5.94","6.74","2","5","8","10"
"1989","16-34 y.","middle vocational","7.49","8","1786","7.4","7.58","5","6","9","10"
"1989","16-34 y.","vocational + Abi","7.37","8","165","7.08","7.66","5","7","9","9"
"1989","35-65 y.","general elemantary","5.96","6","1191","5.82","6.1","3","5","8","9"
"1989","35-65 y.","higher education","6.8","7","437","6.6","7","4","5","8","9"
"1989","35-65 y.","higher vocational","6.54","7","291","6.29","6.79","3","5","8","9"
"1989","35-65 y.","in school","","","","","","","","",""
"1989","35-65 y.","inadequately","5.74","6","472","5.5","5.98","1","4","8","9"
"1989","35-65 y.","middle vocational","6.3","7","2361","6.2","6.4","3","5","8","9"
"1989","35-65 y.","vocational + Abi","6.85","7","99","6.43","7.27","4","5","8","10"
"1989","66 and older","general elemantary","5.26","5","387","5","5.52","2","4","7","9"
"1989","66 and older","higher education","6.27","7","56","5.61","6.93","3","5","8","9"
"1989","66 and older","higher vocational","4.92","5","68","4.35","5.49","2","3","7","8"
"1989","66 and older","in school","","","","","","","","",""
"1989","66 and older","inadequately","","","","","","","","",""
"1989","66 and older","middle vocational","5.41","5","479","5.17","5.65","2","4","8","9"
"1989","66 and older","vocational + Abi","","","","","","","","",""
"1990","16-34 y.","general elemantary","7.66","8","1129","7.54","7.78","5","7","9","10"
"1990","16-34 y.","higher education","7.83","8","521","7.67","7.99","5","7","9","10"
"1990","16-34 y.","higher vocational","7.56","8","217","7.32","7.8","5","7","9","10"
"1990","16-34 y.","in school","7.72","8","194","7.43","8.01","5","7","9","10"
"1990","16-34 y.","inadequately","7.17","8","162","6.8","7.54","3","5","9","10"
"1990","16-34 y.","middle vocational","7.51","8","2790","7.43","7.59","5","7","9","10"
"1990","16-34 y.","vocational + Abi","7.45","8","221","7.2","7.7","5","7","9","9"
"1990","35-65 y.","general elemantary","5.87","6","1343","5.74","6","3","5","8","9"
"1990","35-65 y.","higher education","6.68","7","1067","6.54","6.82","3","5","8","9"
"1990","35-65 y.","higher vocational","6.51","7","454","6.31","6.71","3","5","8","9"
"1990","35-65 y.","in school","","","","","","","","",""
"1990","35-65 y.","inadequately","5.91","6","466","5.68","6.14","2","4","8","9"
"1990","35-65 y.","middle vocational","6.41","7","3590","6.33","6.49","3","5","8","9"
"1990","35-65 y.","vocational + Abi","6.57","7","129","6.16","6.98","3","5","8","9"
"1990","66 and older","general elemantary","4.92","5","525","4.69","5.15","1","3","7","8"
"1990","66 and older","higher education","6.14","7","108","5.66","6.62","3","5","8","9"
"1990","66 and older","higher vocational","5.31","5","102","4.8","5.82","2","4","7","8"
"1990","66 and older","in school","","","","","","","","",""
"1990","66 and older","inadequately","","","","","","","","",""
"1990","66 and older","middle vocational","5.49","6","712","5.3","5.68","2","4","8","8"
"1990","66 and older","vocational + Abi","","","","","","","","",""
"1991","16-34 y.","general elemantary","7.61","8","1078","7.49","7.73","5","7","9","10"
"1991","16-34 y.","higher education","7.62","8","477","7.45","7.79","5","7","9","10"
"1991","16-34 y.","higher vocational","7.48","8","210","7.23","7.73","4","7","9","10"
"1991","16-34 y.","in school","8.13","9","162","7.84","8.42","6","7","9","10"
"1991","16-34 y.","inadequately","7.1","8","189","6.75","7.45","3","5","9","10"
"1991","16-34 y.","middle vocational","7.48","8","2690","7.4","7.56","5","6","9","10"
"1991","16-34 y.","vocational + Abi","7.39","8","225","7.14","7.64","4","7","9","9"
"1991","35-65 y.","general elemantary","5.88","6","1298","5.75","6.01","3","5","8","8"
"1991","35-65 y.","higher education","6.78","7","1093","6.65","6.91","4","5","8","9"
"1991","35-65 y.","higher vocational","6.59","7","453","6.39","6.79","3","5","8","9"
"1991","35-65 y.","in school","","","","","","","","",""
"1991","35-65 y.","inadequately","6.18","6","451","5.96","6.4","3","5","8","9"
"1991","35-65 y.","middle vocational","6.37","7","3523","6.3","6.44","3","5","8","9"
"1991","35-65 y.","vocational + Abi","6.72","7","133","6.33","7.11","3","5","8","9"
"1991","66 and older","general elemantary","5.21","5","507","4.99","5.43","1","4","7","8"
"1991","66 and older","higher education","5.89","6","113","5.42","6.36","2","5","8","9"
"1991","66 and older","higher vocational","5.09","5","93","4.58","5.6","2","3","7","8"
"1991","66 and older","in school","","","","","","","","",""
"1991","66 and older","inadequately","","","","","","","","",""
"1991","66 and older","middle vocational","5.31","5","716","5.12","5.5","1","4","7","8"
"1991","66 and older","vocational + Abi","","","","","","","","",""
"1992","16-34 y.","general elemantary","7.63","8","1069","7.51","7.75","5","7","9","10"
"1992","16-34 y.","higher education","7.79","8","444","7.63","7.95","5","7","9","10"
"1992","16-34 y.","higher vocational","7.52","8","215","7.24","7.8","5","7","9","10"
"1992","16-34 y.","in school","8.3","9","185","8.04","8.56","6","8","10","10"
"1992","16-34 y.","inadequately","7.08","8","163","6.7","7.46","4","5","9","10"
"1992","16-34 y.","middle vocational","7.68","8","2544","7.61","7.75","5","7","9","10"
"1992","16-34 y.","vocational + Abi","7.58","8","225","7.34","7.82","5","7","9","9"
"1992","35-65 y.","general elemantary","5.96","6","1238","5.83","6.09","3","5","8","9"
"1992","35-65 y.","higher education","6.88","7","1102","6.76","7","4","6","8","9"
"1992","35-65 y.","higher vocational","6.76","7","460","6.57","6.95","4","5","8","9"
"1992","35-65 y.","in school","","","","","","","","",""
"1992","35-65 y.","inadequately","5.8","6","437","5.57","6.03","2","4","8","9"
"1992","35-65 y.","middle vocational","6.47","7","3468","6.39","6.55","3","5","8","9"
"1992","35-65 y.","vocational + Abi","6.75","7","137","6.36","7.14","4","5","8","9"
"1992","66 and older","general elemantary","5.19","5","485","4.96","5.42","2","4","7","8"
"1992","66 and older","higher education","5.7","6","109","5.17","6.23","2","4","8","9"
"1992","66 and older","higher vocational","4.9","5","93","4.39","5.41","1","3","7","8"
"1992","66 and older","in school","","","","","","","","",""
"1992","66 and older","inadequately","","","","","","","","",""
"1992","66 and older","middle vocational","5.34","5","726","5.16","5.52","2","4","7","8"
"1992","66 and older","vocational + Abi","","","","","","","","",""
"1993","16-34 y.","general elemantary","7.59","8","1032","7.46","7.72","5","7","9","10"
"1993","16-34 y.","higher education","7.45","8","412","7.27","7.63","5","6","9","10"
"1993","16-34 y.","higher vocational","7.43","8","206","7.18","7.68","5","7","9","10"
"1993","16-34 y.","in school","8.42","9","185","8.16","8.68","7","8","10","10"
"1993","16-34 y.","inadequately","7.04","8","163","6.66","7.42","4","5","9","10"
"1993","16-34 y.","middle vocational","7.46","8","2536","7.38","7.54","5","7","9","10"
"1993","16-34 y.","vocational + Abi","7.49","8","226","7.24","7.74","5","7","9","9"
"1993","35-65 y.","general elemantary","5.82","6","1171","5.69","5.95","2","5","8","9"
"1993","35-65 y.","higher education","6.66","7","1107","6.54","6.78","4","5","8","9"
"1993","35-65 y.","higher vocational","6.49","7","453","6.29","6.69","3","5","8","9"
"1993","35-65 y.","in school","","","","","","","","",""
"1993","35-65 y.","inadequately","5.75","6","418","5.51","5.99","2","4","8","9"
"1993","35-65 y.","middle vocational","6.35","7","3414","6.28","6.42","3","5","8","9"
"1993","35-65 y.","vocational + Abi","6.66","7","134","6.26","7.06","3","5","8","9"
"1993","66 and older","general elemantary","5.15","5","497","4.93","5.37","1","3","7","8"
"1993","66 and older","higher education","5.67","6","116","5.2","6.14","2","4","8","8"
"1993","66 and older","higher vocational","5.22","5","88","4.67","5.77","2","3","7","8"
"1993","66 and older","in school","","","","","","","","",""
"1993","66 and older","inadequately","","","","","","","","",""
"1993","66 and older","middle vocational","5.29","5","734","5.11","5.47","2","4","7","8"
"1993","66 and older","vocational + Abi","","","","","","","","",""
"1994","16-34 y.","general elemantary","7.47","8","919","7.34","7.6","5","6","9","10"
"1994","16-34 y.","higher education","7.44","8","419","7.26","7.62","5","7","9","9"
"1994","16-34 y.","higher vocational","6.9","7","219","6.62","7.18","3","5","8","9"
"1994","16-34 y.","in school","8.28","9","238","8.07","8.49","6","7","10","10"
"1994","16-34 y.","inadequately","7.31","8","138","6.9","7.72","4","6","9","10"
"1994","16-34 y.","middle vocational","7.35","8","2461","7.27","7.43","5","6","9","10"
"1994","16-34 y.","vocational + Abi","7.41","8","249","7.17","7.65","5","7","9","10"
"1994","35-65 y.","general elemantary","5.82","6","1105","5.68","5.96","3","5","8","9"
"1994","35-65 y.","higher education","6.62","7","1104","6.5","6.74","4","5","8","9"
"1994","35-65 y.","higher vocational","6.31","7","447","6.11","6.51","3","5","8","9"
"1994","35-65 y.","in school","","","","","","","","",""
"1994","35-65 y.","inadequately","5.62","6","384","5.37","5.87","2","4","8","9"
"1994","35-65 y.","middle vocational","6.24","7","3372","6.17","6.31","3","5","8","9"
"1994","35-65 y.","vocational + Abi","6.33","7","119","5.94","6.72","3","5","8","9"
"1994","66 and older","general elemantary","5.02","5","485","4.8","5.24","1","3","7","8"
"1994","66 and older","higher education","5.51","6","132","5.11","5.91","2","4","7","8"
"1994","66 and older","higher vocational","5","5","91","4.49","5.51","1","3","7","8"
"1994","66 and older","in school","","","","","","","","",""
"1994","66 and older","inadequately","4.12","3.47","31","3.23","5.01","1","3","6","7"
"1994","66 and older","middle vocational","5.34","5","749","5.16","5.52","2","4","7","8"
"1994","66 and older","vocational + Abi","","","","","","","","",""
"1995","16-34 y.","general elemantary","7.53","8","913","7.4","7.66","5","6","9","10"
"1995","16-34 y.","higher education","7.59","8","430","7.42","7.76","5","7","9","10"
"1995","16-34 y.","higher vocational","7.56","8","214","7.32","7.8","5","7","9","9"
"1995","16-34 y.","in school","8.12","8","284","7.93","8.31","6","7","9","10"
"1995","16-34 y.","inadequately","6.82","7","123","6.37","7.27","3","5","9","10"
"1995","16-34 y.","middle vocational","7.4","8","2515","7.33","7.47","5","7","9","10"
"1995","16-34 y.","vocational + Abi","7.43","8","275","7.21","7.65","5","7","9","9"
"1995","35-65 y.","general elemantary","5.85","6","1096","5.71","5.99","3","5","8","9"
"1995","35-65 y.","higher education","6.65","7","1178","6.53","6.77","4","5","8","9"
"1995","35-65 y.","higher vocational","6.36","7","462","6.16","6.56","3","5","8","9"
"1995","35-65 y.","in school","","","","","","","","",""
"1995","35-65 y.","inadequately","5.73","6","371","5.49","5.97","3","4","8","8"
"1995","35-65 y.","middle vocational","6.26","7","3465","6.19","6.33","3","5","8","9"
"1995","35-65 y.","vocational + Abi","6.73","7","181","6.39","7.07","3","5","8","9"
"1995","66 and older","general elemantary","5.14","5","498","4.92","5.36","2","3","7","8"
"1995","66 and older","higher education","5.56","5","152","5.16","5.96","3","4","7","8"
"1995","66 and older","higher vocational","5.42","5","83","4.92","5.92","2","4","7","8"
"1995","66 and older","in school","","","","","","","","",""
"1995","66 and older","inadequately","4.27","4.91","38","3.43","5.11","0","2","5","7"
"1995","66 and older","middle vocational","5.35","5","747","5.17","5.53","2","4","7","8"
"1995","66 and older","vocational + Abi","","","","","","","","",""
"1996","16-34 y.","general elemantary","7.45","8","869","7.32","7.58","5","6","9","10"
"1996","16-34 y.","higher education","7.4","8","426","7.23","7.57","5","7","9","9"
"1996","16-34 y.","higher vocational","7.33","8","225","7.08","7.58","4","6","9","10"
"1996","16-34 y.","in school","8.03","8","294","7.82","8.24","6","7","9","10"
"1996","16-34 y.","inadequately","7.24","8","114","6.85","7.63","4","6","9","10"
"1996","16-34 y.","middle vocational","7.3","8","2387","7.22","7.38","5","6","9","10"
"1996","16-34 y.","vocational + Abi","7.52","8","274","7.3","7.74","5","7","9","10"
"1996","35-65 y.","general elemantary","5.78","6","1055","5.64","5.92","3","5","8","9"
"1996","35-65 y.","higher education","6.78","7","1185","6.67","6.89","4","6","8","9"
"1996","35-65 y.","higher vocational","6.35","7","463","6.16","6.54","3","5","8","9"
"1996","35-65 y.","in school","","","","","","","","",""
"1996","35-65 y.","inadequately","5.57","6","337","5.32","5.82","2","4","7","9"
"1996","35-65 y.","middle vocational","6.29","7","3478","6.22","6.36","3","5","8","9"
"1996","35-65 y.","vocational + Abi","6.77","7","177","6.46","7.08","4","5","8","9"
"1996","66 and older","general elemantary","5.1","5","479","4.87","5.33","2","3","7","8"
"1996","66 and older","higher education","5.43","6","159","5.06","5.8","2","4","7","8"
"1996","66 and older","higher vocational","5.03","5","80","4.52","5.54","2","4","7","8"
"1996","66 and older","in school","","","","","","","","",""
"1996","66 and older","inadequately","4.3","4.77","43","3.55","5.05","1","2","6","8"
"1996","66 and older","middle vocational","5.5","5","778","5.34","5.66","2","4","7","8"
"1996","66 and older","vocational + Abi","","","","","","","","",""
"1997","16-34 y.","general elemantary","7.43","8","875","7.3","7.56","4","6","9","10"
"1997","16-34 y.","higher education","7.34","8","407","7.17","7.51","5","6","8","9"
"1997","16-34 y.","higher vocational","7.3","8","215","7.05","7.55","5","6","9","9"
"1997","16-34 y.","in school","7.96","8","316","7.75","8.17","5","7","9","10"
"1997","16-34 y.","inadequately","7.12","8","95","6.67","7.57","3","5","9","10"
"1997","16-34 y.","middle vocational","7.33","8","2259","7.25","7.41","5","6","9","10"
"1997","16-34 y.","vocational + Abi","7.53","8","262","7.29","7.77","5","7","9","9"
"1997","35-65 y.","general elemantary","5.8","6","995","5.66","5.94","3","4","8","8"
"1997","35-65 y.","higher education","6.63","7","1199","6.52","6.74","4","5","8","9"
"1997","35-65 y.","higher vocational","6.2","7","464","6","6.4","3","5","8","9"
"1997","35-65 y.","in school","","","","","","","","",""
"1997","35-65 y.","inadequately","5.81","6","326","5.56","6.06","3","4","8","8"
"1997","35-65 y.","middle vocational","6.26","7","3436","6.19","6.33","3","5","8","9"
"1997","35-65 y.","vocational + Abi","6.42","7","169","6.11","6.73","3","5","8","9"
"1997","66 and older","general elemantary","5.22","5","476","5","5.44","2","3","7","8"
"1997","66 and older","higher education","5.88","6","167","5.54","6.22","3","5","7","9"
"1997","66 and older","higher vocational","5.37","5","82","4.92","5.82","3","4","7","8"
"1997","66 and older","in school","","","","","","","","",""
"1997","66 and older","inadequately","4.79","4.12","46","4.05","5.53","1","2","6","10"
"1997","66 and older","middle vocational","5.5","6","799","5.34","5.66","2","4","7","8"
"1997","66 and older","vocational + Abi","","","","","","","","",""
"1998","16-34 y.","general elemantary","7.62","8","912","7.5","7.74","5","7","9","10"
"1998","16-34 y.","higher education","7.64","8","443","7.48","7.8","5","7","9","10"
"1998","16-34 y.","higher vocational","7.44","8","244","7.19","7.69","4","7","9","10"
"1998","16-34 y.","in school","7.95","8","329","7.75","8.15","5","7","9","10"
"1998","16-34 y.","inadequately","7.06","7","87","6.63","7.49","5","6","9","9"
"1998","16-34 y.","middle vocational","7.42","8","2308","7.34","7.5","5","7","9","10"
"1998","16-34 y.","vocational + Abi","7.43","8","280","7.21","7.65","5","7","9","9"
"1998","35-65 y.","general elemantary","6.12","6","1070","5.99","6.25","3","5","8","9"
"1998","35-65 y.","higher education","6.81","7","1347","6.7","6.92","4","6","8","9"
"1998","35-65 y.","higher vocational","6.44","7","502","6.26","6.62","3","5","8","9"
"1998","35-65 y.","in school","","","","","","","","",""
"1998","35-65 y.","inadequately","6.12","7","308","5.84","6.4","3","5","8","9"
"1998","35-65 y.","middle vocational","6.37","7","3845","6.3","6.44","3","5","8","9"
"1998","35-65 y.","vocational + Abi","6.7","7","197","6.4","7","3","5","8","9"
"1998","66 and older","general elemantary","5.13","5","568","4.93","5.33","2","3","7","8"
"1998","66 and older","higher education","5.66","6","182","5.33","5.99","2","5","7","8"
"1998","66 and older","higher vocational","5.59","5","82","5.08","6.1","2","4","8","8"
"1998","66 and older","in school","","","","","","","","",""
"1998","66 and older","inadequately","4.52","4.88","50","3.78","5.26","1","2","7","8"
"1998","66 and older","middle vocational","5.45","5","884","5.29","5.61","2","4","7","8"
"1998","66 and older","vocational + Abi","5.86","6","31","5.04","6.68","3","5","8","8"
"1999","16-34 y.","general elemantary","7.46","8","882","7.33","7.59","5","6","9","10"
"1999","16-34 y.","higher education","7.7","8","415","7.54","7.86","6","7","9","10"
"1999","16-34 y.","higher vocational","7.6","8","222","7.36","7.84","5","7","9","10"
"1999","16-34 y.","in school","8.04","8","318","7.83","8.25","5","7","9","10"
"1999","16-34 y.","inadequately","7.21","8","83","6.68","7.74","4","5","9","10"
"1999","16-34 y.","middle vocational","7.38","8","2224","7.3","7.46","5","6","9","10"
"1999","16-34 y.","vocational + Abi","7.73","8","264","7.49","7.97","5","7","9","10"
"1999","35-65 y.","general elemantary","5.98","6","1005","5.84","6.12","3","5","8","9"
"1999","35-65 y.","higher education","6.81","7","1352","6.7","6.92","4","5","8","9"
"1999","35-65 y.","higher vocational","6.42","7","512","6.24","6.6","3","5","8","9"
"1999","35-65 y.","in school","","","","","","","","",""
"1999","35-65 y.","inadequately","5.9","6","286","5.63","6.17","3","5","8","9"
"1999","35-65 y.","middle vocational","6.32","7","3849","6.25","6.39","3","5","8","9"
"1999","35-65 y.","vocational + Abi","6.7","7","214","6.43","6.97","4","5","8","9"
"1999","66 and older","general elemantary","5.13","5","559","4.93","5.33","2","3","7","8"
"1999","66 and older","higher education","5.6","6","200","5.26","5.94","2","4","8","9"
"1999","66 and older","higher vocational","5.58","5.38","85","5.08","6.08","3","4","8","8"
"1999","66 and older","in school","","","","","","","","",""
"1999","66 and older","inadequately","4.78","4.83","58","4.11","5.45","1","3","7","8"
"1999","66 and older","middle vocational","5.44","6","880","5.28","5.6","2","4","7","8"
"1999","66 and older","vocational + Abi","6","7","32","5.14","6.86","3","4","8","9"
"2000","16-34 y.","general elemantary","7.71","8","1264","7.59","7.83","5","7","9","10"
"2000","16-34 y.","higher education","7.74","8","761","7.61","7.87","5","7","9","10"
"2000","16-34 y.","higher vocational","7.59","8","423","7.41","7.77","5","7","9","10"
"2000","16-34 y.","in school","8.31","9","489","8.15","8.47","6","8","10","10"
"2000","16-34 y.","inadequately","7.22","8","100","6.75","7.69","4","6","9","10"
"2000","16-34 y.","middle vocational","7.67","8","3573","7.61","7.73","5","7","9","10"
"2000","16-34 y.","vocational + Abi","7.72","8","520","7.56","7.88","5","7","9","10"
"2000","35-65 y.","general elemantary","6.08","6","1387","5.96","6.2","3","5","8","9"
"2000","35-65 y.","higher education","7.01","7","2651","6.93","7.09","4","6","8","9"
"2000","35-65 y.","higher vocational","6.59","7","1222","6.47","6.71","3","5","8","9"
"2000","35-65 y.","in school","","","","","","","","",""
"2000","35-65 y.","inadequately","5.75","6","241","5.45","6.05","2","4","8","9"
"2000","35-65 y.","middle vocational","6.59","7","7411","6.54","6.64","3","5","8","9"
"2000","35-65 y.","vocational + Abi","6.77","7","508","6.58","6.96","3","5","8","9"
"2000","66 and older","general elemantary","5.12","5","925","4.96","5.28","2","4","7","8"
"2000","66 and older","higher education","6.08","6","418","5.87","6.29","3","5","8","8"
"2000","66 and older","higher vocational","5.65","5","243","5.33","5.97","2","4","8","9"
"2000","66 and older","in school","","","","","","","","",""
"2000","66 and older","inadequately","4.96","5","61","4.35","5.57","1","3","7","9"
"2000","66 and older","middle vocational","5.55","5","1875","5.44","5.66","2","4","7","8"
"2000","66 and older","vocational + Abi","5.93","6","100","5.5","6.36","3","5","7","8"
"2001","16-34 y.","general elemantary","7.77","8","1138","7.65","7.89","5","7","9","10"
"2001","16-34 y.","higher education","7.73","8","633","7.59","7.87","5","7","9","10"
"2001","16-34 y.","higher vocational","7.49","8","324","7.27","7.71","5","6","9","10"
