"plh0183","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1990","Couple + C. GT 16 ","middle vocational","2","","","","0"
"0 Completely dissatisfied","1990","Couple + C. GT 16 ","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1990","Couple + C. GT 16 ","higher vocational","","","","","0"
"0 Completely dissatisfied","1990","Couple + C. GT 16 ","higher education","","","","","0"
"0 Completely dissatisfied","1990","Couple + C. LE and GT 16","in school","","","","","0"
"0 Completely dissatisfied","1990","Couple + C. LE and GT 16","inadequately","","","","","0"
"0 Completely dissatisfied","1990","Couple + C. LE and GT 16","general elemantary","","","","","0"
"0 Completely dissatisfied","1990","Couple + C. LE and GT 16","middle vocational","1","","","","0"
"0 Completely dissatisfied","1990","Couple + C. LE and GT 16","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1990","Couple + C. LE and GT 16","higher vocational","","","","","0"
"0 Completely dissatisfied","1990","Couple + C. LE and GT 16","higher education","","","","","0"
"1 on Scale 1 to 10","1990","Couple + C. GT 16 ","higher education","","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. GT 16 ","higher vocational","","","","","1"
"1 on Scale 1 to 10","1990","1-pers.-HH","middle vocational","","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. LE and GT 16","in school","","","","","1"
"1 on Scale 1 to 10","1990","Single parent ","inadequately","","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. GT 16 ","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1990","Single parent ","in school","","","","","1"
"1 on Scale 1 to 10","1990","1-pers.-HH","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1990","1-pers.-HH","higher vocational","","","","","1"
"1 on Scale 1 to 10","1990","1-pers.-HH","higher education","","","","","1"
"1 on Scale 1 to 10","1990","(Married) couple without C. ","in school","","","","","1"
"1 on Scale 1 to 10","1990","(Married) couple without C. ","higher education","1","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. GT 16 ","inadequately","","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. GT 16 ","general elemantary","","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. GT 16 ","middle vocational","","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. LE and GT 16","general elemantary","","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. LE and GT 16","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1990","1-pers.-HH","in school","","","","","1"
"1 on Scale 1 to 10","1990","1-pers.-HH","inadequately","","","","","1"
"1 on Scale 1 to 10","1990","1-pers.-HH","general elemantary","2","","","","1"
"1 on Scale 1 to 10","1990","(Married) couple without C. ","inadequately","","","","","1"
"1 on Scale 1 to 10","1990","(Married) couple without C. ","general elemantary","","","","","1"
"1 on Scale 1 to 10","1990","(Married) couple without C. ","middle vocational","1","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. LE and GT 16","middle vocational","1","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. LE 16 ","higher education","1","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. LE and GT 16","inadequately","","","","","1"
"1 on Scale 1 to 10","1990","(Married) couple without C. ","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1990","(Married) couple without C. ","higher vocational","1","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. GT 16 ","in school","","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. LE and GT 16","higher vocational","","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. LE and GT 16","higher education","","","","","1"
"1 on Scale 1 to 10","1990","Single parent ","general elemantary","1","","","","1"
"1 on Scale 1 to 10","1990","Single parent ","middle vocational","","","","","1"
"1 on Scale 1 to 10","1990","Single parent ","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1990","Single parent ","higher vocational","","","","","1"
"1 on Scale 1 to 10","1990","Single parent ","higher education","1","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. LE 16 ","in school","","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. LE 16 ","inadequately","","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. LE 16 ","general elemantary","","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. LE 16 ","middle vocational","2","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. LE 16 ","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. LE 16 ","higher vocational","","","","","1"
"10 Completely satisfied","1990","(Married) couple without C. ","general elemantary","20","","","","10"
"10 Completely satisfied","1990","1-pers.-HH","inadequately","1","","","","10"
"10 Completely satisfied","1990","Couple + C. GT 16 ","higher education","9","","","","10"
"10 Completely satisfied","1990","Couple + C. LE and GT 16","general elemantary","9","","","","10"
"10 Completely satisfied","1990","(Married) couple without C. ","vocational + Abi","","","","","10"
"10 Completely satisfied","1990","(Married) couple without C. ","higher vocational","16","","","","10"
"10 Completely satisfied","1990","Couple + C. LE and GT 16","higher education","10","","","","10"
"10 Completely satisfied","1990","Single parent ","higher vocational","","","","","10"
"10 Completely satisfied","1990","(Married) couple without C. ","middle vocational","88","0.166495130877702","0.13530532649363","0.197684935261773","10"
"10 Completely satisfied","1990","Couple + C. LE and GT 16","in school","2","","","","10"
"10 Completely satisfied","1990","Couple + C. LE and GT 16","inadequately","","","","","10"
"10 Completely satisfied","1990","Couple + C. LE and GT 16","middle vocational","16","","","","10"
"10 Completely satisfied","1990","Couple + C. LE and GT 16","vocational + Abi","","","","","10"
"10 Completely satisfied","1990","Couple + C. LE and GT 16","higher vocational","3","","","","10"
"10 Completely satisfied","1990","(Married) couple without C. ","in school","","","","","10"
"10 Completely satisfied","1990","(Married) couple without C. ","inadequately","3","","","","10"
"10 Completely satisfied","1990","(Married) couple without C. ","higher education","23","","","","10"
"10 Completely satisfied","1990","Single parent ","inadequately","1","","","","10"
"10 Completely satisfied","1990","Single parent ","higher education","4","","","","10"
"10 Completely satisfied","1990","Couple + C. LE 16 ","in school","","","","","10"
"10 Completely satisfied","1990","Couple + C. LE 16 ","general elemantary","2","","","","10"
"10 Completely satisfied","1990","Couple + C. GT 16 ","higher vocational","4","","","","10"
"10 Completely satisfied","1990","1-pers.-HH","in school","","","","","10"
"10 Completely satisfied","1990","Single parent ","in school","1","","","","10"
"10 Completely satisfied","1990","Single parent ","general elemantary","6","","","","10"
"10 Completely satisfied","1990","Single parent ","middle vocational","25","","","","10"
"10 Completely satisfied","1990","Single parent ","vocational + Abi","","","","","10"
"10 Completely satisfied","1990","Couple + C. LE 16 ","inadequately","","","","","10"
"10 Completely satisfied","1990","Couple + C. GT 16 ","vocational + Abi","","","","","10"
"10 Completely satisfied","1990","1-pers.-HH","general elemantary","14","","","","10"
"10 Completely satisfied","1990","1-pers.-HH","middle vocational","33","0.178114170754976","0.122980461749635","0.233247879760317","10"
"10 Completely satisfied","1990","1-pers.-HH","vocational + Abi","","","","","10"
"10 Completely satisfied","1990","1-pers.-HH","higher vocational","2","","","","10"
"10 Completely satisfied","1990","1-pers.-HH","higher education","5","","","","10"
"10 Completely satisfied","1990","Couple + C. LE 16 ","middle vocational","118","0.148713346810243","0.124947165757858","0.172479527862627","10"
"10 Completely satisfied","1990","Couple + C. LE 16 ","vocational + Abi","2","","","","10"
"10 Completely satisfied","1990","Couple + C. GT 16 ","inadequately","","","","","10"
"10 Completely satisfied","1990","Couple + C. GT 16 ","general elemantary","24","","","","10"
"10 Completely satisfied","1990","Couple + C. GT 16 ","middle vocational","92","0.180561157727629","0.145748906574899","0.215373408880359","10"
"10 Completely satisfied","1990","Couple + C. LE 16 ","higher vocational","14","","","","10"
"10 Completely satisfied","1990","Couple + C. LE 16 ","higher education","34","0.0813172894475237","0.0562032477394295","0.106431331155618","10"
"10 Completely satisfied","1990","Couple + C. GT 16 ","in school","4","","","","10"
"2 on Scale 1 to 10","1990","(Married) couple without C. ","middle vocational","10","","","","2"
"2 on Scale 1 to 10","1990","(Married) couple without C. ","general elemantary","2","","","","2"
"2 on Scale 1 to 10","1990","(Married) couple without C. ","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1990","(Married) couple without C. ","higher vocational","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE and GT 16","inadequately","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE and GT 16","higher vocational","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE and GT 16","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE and GT 16","in school","","","","","2"
"2 on Scale 1 to 10","1990","(Married) couple without C. ","in school","","","","","2"
"2 on Scale 1 to 10","1990","(Married) couple without C. ","inadequately","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE and GT 16","general elemantary","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE and GT 16","middle vocational","","","","","2"
"2 on Scale 1 to 10","1990","(Married) couple without C. ","higher education","6","","","","2"
"2 on Scale 1 to 10","1990","Single parent ","in school","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. GT 16 ","higher education","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. GT 16 ","higher vocational","","","","","2"
"2 on Scale 1 to 10","1990","1-pers.-HH","middle vocational","3","","","","2"
"2 on Scale 1 to 10","1990","1-pers.-HH","vocational + Abi","1","","","","2"
"2 on Scale 1 to 10","1990","1-pers.-HH","higher vocational","1","","","","2"
"2 on Scale 1 to 10","1990","1-pers.-HH","higher education","1","","","","2"
"2 on Scale 1 to 10","1990","Single parent ","inadequately","","","","","2"
"2 on Scale 1 to 10","1990","Single parent ","general elemantary","","","","","2"
"2 on Scale 1 to 10","1990","Single parent ","middle vocational","2","","","","2"
"2 on Scale 1 to 10","1990","Single parent ","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1990","Single parent ","higher vocational","","","","","2"
"2 on Scale 1 to 10","1990","Single parent ","higher education","2","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE and GT 16","higher education","1","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. GT 16 ","middle vocational","1","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. GT 16 ","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1990","1-pers.-HH","in school","","","","","2"
"2 on Scale 1 to 10","1990","1-pers.-HH","inadequately","","","","","2"
"2 on Scale 1 to 10","1990","1-pers.-HH","general elemantary","2","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE 16 ","higher education","6","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. GT 16 ","in school","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. GT 16 ","inadequately","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. GT 16 ","general elemantary","4","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE 16 ","in school","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE 16 ","inadequately","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE 16 ","general elemantary","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE 16 ","middle vocational","8","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE 16 ","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE 16 ","higher vocational","","","","","2"
"3 on Scale 1 to 10","1990","1-pers.-HH","inadequately","","","","","3"
"3 on Scale 1 to 10","1990","1-pers.-HH","middle vocational","6","","","","3"
"3 on Scale 1 to 10","1990","1-pers.-HH","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1990","1-pers.-HH","higher vocational","","","","","3"
"3 on Scale 1 to 10","1990","(Married) couple without C. ","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1990","(Married) couple without C. ","higher vocational","2","","","","3"
"3 on Scale 1 to 10","1990","Single parent ","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1990","Single parent ","higher vocational","","","","","3"
"3 on Scale 1 to 10","1990","Single parent ","higher education","3","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE 16 ","in school","","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE 16 ","inadequately","","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE 16 ","higher education","10","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. GT 16 ","in school","","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. GT 16 ","higher education","3","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE and GT 16","in school","","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE and GT 16","higher education","1","","","","3"
"3 on Scale 1 to 10","1990","(Married) couple without C. ","higher education","9","","","","3"
"3 on Scale 1 to 10","1990","Single parent ","inadequately","","","","","3"
"3 on Scale 1 to 10","1990","Single parent ","general elemantary","1","","","","3"
"3 on Scale 1 to 10","1990","Single parent ","middle vocational","5","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE 16 ","general elemantary","2","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE 16 ","middle vocational","20","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE 16 ","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE and GT 16","inadequately","","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE and GT 16","general elemantary","","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE and GT 16","middle vocational","1","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE and GT 16","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1990","1-pers.-HH","in school","","","","","3"
"3 on Scale 1 to 10","1990","Single parent ","in school","","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE and GT 16","higher vocational","","","","","3"
"3 on Scale 1 to 10","1990","1-pers.-HH","general elemantary","6","","","","3"
"3 on Scale 1 to 10","1990","(Married) couple without C. ","general elemantary","2","","","","3"
"3 on Scale 1 to 10","1990","(Married) couple without C. ","middle vocational","16","","","","3"
"3 on Scale 1 to 10","1990","1-pers.-HH","higher education","2","","","","3"
"3 on Scale 1 to 10","1990","(Married) couple without C. ","in school","","","","","3"
"3 on Scale 1 to 10","1990","(Married) couple without C. ","inadequately","","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE 16 ","higher vocational","3","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. GT 16 ","inadequately","","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. GT 16 ","general elemantary","3","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. GT 16 ","middle vocational","10","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. GT 16 ","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. GT 16 ","higher vocational","1","","","","3"
"4 on Scale 1 to 10","1990","(Married) couple without C. ","inadequately","","","","","4"
"4 on Scale 1 to 10","1990","(Married) couple without C. ","general elemantary","3","","","","4"
"4 on Scale 1 to 10","1990","(Married) couple without C. ","middle vocational","13","","","","4"
"4 on Scale 1 to 10","1990","(Married) couple without C. ","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","1990","(Married) couple without C. ","higher education","6","","","","4"
"4 on Scale 1 to 10","1990","(Married) couple without C. ","higher vocational","1","","","","4"
"4 on Scale 1 to 10","1990","1-pers.-HH","in school","","","","","4"
"4 on Scale 1 to 10","1990","1-pers.-HH","inadequately","","","","","4"
"4 on Scale 1 to 10","1990","1-pers.-HH","general elemantary","3","","","","4"
"4 on Scale 1 to 10","1990","1-pers.-HH","middle vocational","5","","","","4"
"4 on Scale 1 to 10","1990","1-pers.-HH","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","1990","1-pers.-HH","higher vocational","1","","","","4"
"4 on Scale 1 to 10","1990","1-pers.-HH","higher education","1","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. LE 16 ","higher education","10","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. GT 16 ","in school","","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. GT 16 ","inadequately","","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. GT 16 ","general elemantary","2","","","","4"
"4 on Scale 1 to 10","1990","(Married) couple without C. ","in school","","","","","4"
"4 on Scale 1 to 10","1990","Single parent ","in school","","","","","4"
"4 on Scale 1 to 10","1990","Single parent ","inadequately","","","","","4"
"4 on Scale 1 to 10","1990","Single parent ","general elemantary","1","","","","4"
"4 on Scale 1 to 10","1990","Single parent ","middle vocational","2","","","","4"
"4 on Scale 1 to 10","1990","Single parent ","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","1990","Single parent ","higher vocational","","","","","4"
"4 on Scale 1 to 10","1990","Single parent ","higher education","2","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. LE 16 ","in school","","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. LE 16 ","inadequately","","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. LE 16 ","general elemantary","2","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. LE 16 ","middle vocational","12","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. LE 16 ","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. LE 16 ","higher vocational","","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. GT 16 ","middle vocational","11","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. GT 16 ","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. GT 16 ","higher vocational","","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. GT 16 ","higher education","5","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. LE and GT 16","in school","","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. LE and GT 16","inadequately","","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. LE and GT 16","general elemantary","1","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. LE and GT 16","middle vocational","4","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. LE and GT 16","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. LE and GT 16","higher vocational","","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. LE and GT 16","higher education","2","","","","4"
"5 on Scale 1 to 10","1990","Couple + C. GT 16 ","higher education","16","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. LE and GT 16","inadequately","","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. LE and GT 16","general elemantary","5","","","","5"
"5 on Scale 1 to 10","1990","(Married) couple without C. ","inadequately","","","","","5"
"5 on Scale 1 to 10","1990","(Married) couple without C. ","general elemantary","18","","","","5"
"5 on Scale 1 to 10","1990","Single parent ","in school","","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. LE and GT 16","in school","2","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. LE and GT 16","middle vocational","13","","","","5"
"5 on Scale 1 to 10","1990","(Married) couple without C. ","middle vocational","65","0.131297889890291","0.103021619673733","0.159574160106849","5"
"5 on Scale 1 to 10","1990","(Married) couple without C. ","vocational + Abi","","","","","5"
"5 on Scale 1 to 10","1990","(Married) couple without C. ","higher vocational","11","","","","5"
"5 on Scale 1 to 10","1990","(Married) couple without C. ","higher education","34","0.174504579973688","0.122925074678712","0.226084085268664","5"
"5 on Scale 1 to 10","1990","1-pers.-HH","in school","","","","","5"
"5 on Scale 1 to 10","1990","1-pers.-HH","inadequately","","","","","5"
"5 on Scale 1 to 10","1990","1-pers.-HH","general elemantary","16","","","","5"
"5 on Scale 1 to 10","1990","1-pers.-HH","middle vocational","36","0.18746995526634","0.131229635787363","0.243710274745318","5"
"5 on Scale 1 to 10","1990","1-pers.-HH","vocational + Abi","1","","","","5"
"5 on Scale 1 to 10","1990","1-pers.-HH","higher vocational","2","","","","5"
"5 on Scale 1 to 10","1990","1-pers.-HH","higher education","4","","","","5"
"5 on Scale 1 to 10","1990","(Married) couple without C. ","in school","","","","","5"
"5 on Scale 1 to 10","1990","Single parent ","inadequately","","","","","5"
"5 on Scale 1 to 10","1990","Single parent ","general elemantary","1","","","","5"
"5 on Scale 1 to 10","1990","Single parent ","middle vocational","11","","","","5"
"5 on Scale 1 to 10","1990","Single parent ","vocational + Abi","","","","","5"
"5 on Scale 1 to 10","1990","Single parent ","higher vocational","","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. GT 16 ","in school","","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. GT 16 ","inadequately","2","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. GT 16 ","general elemantary","10","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. GT 16 ","middle vocational","52","0.111099392578133","0.0826584416248041","0.139540343531463","5"
"5 on Scale 1 to 10","1990","Couple + C. GT 16 ","vocational + Abi","1","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. GT 16 ","higher vocational","4","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. LE and GT 16","vocational + Abi","","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. LE and GT 16","higher vocational","1","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. LE and GT 16","higher education","3","","","","5"
"5 on Scale 1 to 10","1990","Single parent ","higher education","6","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. LE 16 ","in school","","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. LE 16 ","inadequately","","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. LE 16 ","general elemantary","5","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. LE 16 ","middle vocational","101","0.114032686434426","0.0928017063499517","0.1352636665189","5"
"5 on Scale 1 to 10","1990","Couple + C. LE 16 ","vocational + Abi","2","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. LE 16 ","higher vocational","8","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. LE 16 ","higher education","41","0.084372639736256","0.0588337159591186","0.109911563513393","5"
"6 on Scale 1 to 10","1990","Couple + C. LE and GT 16","in school","2","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. LE and GT 16","inadequately","","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. LE and GT 16","general elemantary","5","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. GT 16 ","higher education","14","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. LE and GT 16","middle vocational","10","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. LE and GT 16","vocational + Abi","","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. LE and GT 16","higher vocational","3","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. LE and GT 16","higher education","11","","","","6"
"6 on Scale 1 to 10","1990","1-pers.-HH","in school","","","","","6"
"6 on Scale 1 to 10","1990","1-pers.-HH","inadequately","","","","","6"
"6 on Scale 1 to 10","1990","Single parent ","in school","","","","","6"
"6 on Scale 1 to 10","1990","Single parent ","inadequately","","","","","6"
"6 on Scale 1 to 10","1990","Single parent ","general elemantary","2","","","","6"
"6 on Scale 1 to 10","1990","Single parent ","middle vocational","13","","","","6"
"6 on Scale 1 to 10","1990","Single parent ","vocational + Abi","","","","","6"
"6 on Scale 1 to 10","1990","Single parent ","higher vocational","1","","","","6"
"6 on Scale 1 to 10","1990","Single parent ","higher education","5","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. LE 16 ","in school","","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. LE 16 ","inadequately","","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. LE 16 ","general elemantary","3","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. LE 16 ","middle vocational","44","0.0494234394855279","0.0349455069456873","0.0639013720253685","6"
"6 on Scale 1 to 10","1990","Couple + C. GT 16 ","in school","","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. GT 16 ","inadequately","","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. GT 16 ","general elemantary","10","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. GT 16 ","middle vocational","30","0.0749715794158918","0.0511380951245757","0.098805063707208","6"
"6 on Scale 1 to 10","1990","Couple + C. GT 16 ","vocational + Abi","1","","","","6"
"6 on Scale 1 to 10","1990","(Married) couple without C. ","general elemantary","5","","","","6"
"6 on Scale 1 to 10","1990","(Married) couple without C. ","middle vocational","41","0.0735204929779627","0.0516690598352583","0.095371926120667","6"
"6 on Scale 1 to 10","1990","(Married) couple without C. ","vocational + Abi","","","","","6"
"6 on Scale 1 to 10","1990","(Married) couple without C. ","higher vocational","4","","","","6"
"6 on Scale 1 to 10","1990","(Married) couple without C. ","higher education","11","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. GT 16 ","higher vocational","3","","","","6"
"6 on Scale 1 to 10","1990","1-pers.-HH","general elemantary","6","","","","6"
"6 on Scale 1 to 10","1990","1-pers.-HH","middle vocational","10","","","","6"
"6 on Scale 1 to 10","1990","1-pers.-HH","vocational + Abi","","","","","6"
"6 on Scale 1 to 10","1990","1-pers.-HH","higher vocational","","","","","6"
"6 on Scale 1 to 10","1990","1-pers.-HH","higher education","4","","","","6"
"6 on Scale 1 to 10","1990","(Married) couple without C. ","in school","","","","","6"
"6 on Scale 1 to 10","1990","(Married) couple without C. ","inadequately","","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. LE 16 ","vocational + Abi","2","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. LE 16 ","higher vocational","3","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. LE 16 ","higher education","28","","","","6"
