"plh0183","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"4 on Scale 1 to 10","1992","Not Employed","middle vocational","90","0.0580236311895642","0.0474947903756473","0.0685524720034811","4"
"4 on Scale 1 to 10","1992","Not Employed","higher education","8","","","","4"
"4 on Scale 1 to 10","1992","Employed","in school","","","","","4"
"4 on Scale 1 to 10","1992","Not Employed","in school","2","","","","4"
"4 on Scale 1 to 10","1992","Employed","higher education","37","0.024432906697817","0.0162516280998902","0.0326141852957437","4"
"5 on Scale 1 to 10","1992","Not Employed","inadequately","42","0.183082231703437","0.136607216270045","0.229557247136828","5"
"5 on Scale 1 to 10","1992","Not Employed","middle vocational","252","0.152968555363421","0.136757587201274","0.169179523525568","5"
"5 on Scale 1 to 10","1992","Not Employed","vocational + Abi","7","","","","5"
"5 on Scale 1 to 10","1992","Not Employed","higher vocational","20","","","","5"
"5 on Scale 1 to 10","1992","Not Employed","higher education","37","0.12997230899821","0.0894851681078531","0.170459449888566","5"
"5 on Scale 1 to 10","1992","Employed","in school","1","","","","5"
"5 on Scale 1 to 10","1992","Employed","inadequately","42","0.122289165656527","0.0879662803213431","0.156612050991711","5"
"5 on Scale 1 to 10","1992","Employed","general elemantary","175","0.135304295584447","0.118000348117193","0.152608243051701","5"
"5 on Scale 1 to 10","1992","Employed","middle vocational","487","0.100150633679643","0.091595451167628","0.108705816191659","5"
"5 on Scale 1 to 10","1992","Employed","vocational + Abi","22","","","","5"
"5 on Scale 1 to 10","1992","Employed","higher vocational","61","0.113304420586501","0.0876631383415608","0.138945702831442","5"
"5 on Scale 1 to 10","1992","Employed","higher education","98","0.0632791597778812","0.0503776514938996","0.0761806680618629","5"
"5 on Scale 1 to 10","1992","Not Employed","general elemantary","183","0.166296567201951","0.145646840466994","0.186946293936908","5"
"5 on Scale 1 to 10","1992","Not Employed","in school","6","","","","5"
"6 on Scale 1 to 10","1992","Not Employed","in school","5","","","","6"
"6 on Scale 1 to 10","1992","Not Employed","higher vocational","21","","","","6"
"6 on Scale 1 to 10","1992","Not Employed","higher education","39","0.158546443941058","0.114570164671935","0.202522723210181","6"
"6 on Scale 1 to 10","1992","Employed","in school","2","","","","6"
"6 on Scale 1 to 10","1992","Employed","general elemantary","131","0.0891490935147248","0.0747332566801172","0.103564930349332","6"
"6 on Scale 1 to 10","1992","Employed","middle vocational","548","0.112010150009093","0.103022416002536","0.120997884015651","6"
"6 on Scale 1 to 10","1992","Employed","higher vocational","65","0.113663623911927","0.0879869316308732","0.139340316192981","6"
"6 on Scale 1 to 10","1992","Employed","higher education","145","0.0989827591468465","0.0831574803154929","0.1148080379782","6"
"6 on Scale 1 to 10","1992","Employed","inadequately","37","0.103972350545616","0.071995645893976","0.135949055197256","6"
"6 on Scale 1 to 10","1992","Not Employed","inadequately","37","0.148305499975625","0.105595671948183","0.191015328003067","6"
"6 on Scale 1 to 10","1992","Employed","vocational + Abi","16","","","","6"
"6 on Scale 1 to 10","1992","Not Employed","general elemantary","143","0.121944493780144","0.103797321811817","0.140091665748472","6"
"6 on Scale 1 to 10","1992","Not Employed","middle vocational","231","0.120929362308017","0.106245649824571","0.135613074791462","6"
"6 on Scale 1 to 10","1992","Not Employed","vocational + Abi","8","","","","6"
"7 on Scale 1 to 10","1992","Employed","general elemantary","244","0.155966956408516","0.13761198263715","0.174321930179881","7"
"7 on Scale 1 to 10","1992","Not Employed","inadequately","46","0.126385278206852","0.0864537906566496","0.166316765757054","7"
"7 on Scale 1 to 10","1992","Not Employed","general elemantary","231","0.166499720279289","0.145839901824392","0.187159538734186","7"
"7 on Scale 1 to 10","1992","Employed","inadequately","61","0.171880684608682","0.132355485764191","0.211405883453173","7"
"7 on Scale 1 to 10","1992","Employed","middle vocational","899","0.188287035987281","0.177145912930064","0.199428159044498","7"
"7 on Scale 1 to 10","1992","Not Employed","in school","26","","","","7"
"7 on Scale 1 to 10","1992","Employed","higher education","284","0.193901258103961","0.172950995190684","0.214851521017239","7"
"7 on Scale 1 to 10","1992","Not Employed","middle vocational","313","0.154157889488852","0.137895452266372","0.170420326711333","7"
"7 on Scale 1 to 10","1992","Employed","in school","4","","","","7"
"7 on Scale 1 to 10","1992","Not Employed","higher vocational","27","","","","7"
"7 on Scale 1 to 10","1992","Not Employed","higher education","47","0.196693737921141","0.148835026952384","0.244552448889899","7"
"7 on Scale 1 to 10","1992","Not Employed","vocational + Abi","17","","","","7"
"7 on Scale 1 to 10","1992","Employed","vocational + Abi","56","0.209760894056002","0.162326168228302","0.257195619883701","7"
"7 on Scale 1 to 10","1992","Employed","higher vocational","109","0.179032309190401","0.148018309376368","0.210046309004434","7"
"8 on Scale 1 to 10","1992","Not Employed","in school","57","0.388957453536152","0.31269951877927","0.465215388293034","8"
"8 on Scale 1 to 10","1992","Not Employed","general elemantary","287","0.214008955339966","0.191263656652488","0.236754254027443","8"
"8 on Scale 1 to 10","1992","Not Employed","middle vocational","499","0.248306409961364","0.228849561672986","0.267763258249741","8"
"8 on Scale 1 to 10","1992","Not Employed","vocational + Abi","33","0.342461395207433","0.249454632147936","0.435468158266931","8"
"8 on Scale 1 to 10","1992","Employed","inadequately","95","0.218493352235797","0.17520216252257","0.261784541949024","8"
"8 on Scale 1 to 10","1992","Employed","general elemantary","432","0.263894497833623","0.241597676976437","0.28619131869081","8"
"8 on Scale 1 to 10","1992","Employed","middle vocational","1371","0.294020920052766","0.281037098059148","0.307004742046384","8"
"8 on Scale 1 to 10","1992","Employed","vocational + Abi","106","0.394227320973611","0.337291829514412","0.451162812432811","8"
"8 on Scale 1 to 10","1992","Not Employed","inadequately","60","0.22352425380635","0.173459331451769","0.273589176160931","8"
"8 on Scale 1 to 10","1992","Not Employed","higher vocational","41","0.215680399503128","0.151750885532447","0.279609913473808","8"
"8 on Scale 1 to 10","1992","Not Employed","higher education","60","0.208085590743516","0.159210758410025","0.256960423077008","8"
"8 on Scale 1 to 10","1992","Employed","in school","13","","","","8"
"8 on Scale 1 to 10","1992","Employed","higher vocational","166","0.28471974834464","0.248212764528355","0.321226732160924","8"
"8 on Scale 1 to 10","1992","Employed","higher education","456","0.338022639115115","0.312955803961234","0.363089474268997","8"
"9 on Scale 1 to 10","1992","Employed","higher vocational","109","0.171439437428262","0.140950201851529","0.201928673004994","9"
"9 on Scale 1 to 10","1992","Not Employed","vocational + Abi","17","","","","9"
"9 on Scale 1 to 10","1992","Not Employed","higher vocational","20","","","","9"
"9 on Scale 1 to 10","1992","Employed","vocational + Abi","48","0.194604597272223","0.148479638154148","0.240729556390298","9"
"9 on Scale 1 to 10","1992","Not Employed","middle vocational","232","0.104611989481202","0.0908286493994418","0.118395329562963","9"
"9 on Scale 1 to 10","1992","Not Employed","higher education","29","","","","9"
"9 on Scale 1 to 10","1992","Employed","in school","7","","","","9"
"9 on Scale 1 to 10","1992","Not Employed","in school","42","0.280089538753336","0.209849304506582","0.35032977300009","9"
"9 on Scale 1 to 10","1992","Not Employed","inadequately","32","0.107221074792096","0.0700402246448569","0.144401924939335","9"
"9 on Scale 1 to 10","1992","Not Employed","general elemantary","123","0.0802185615139557","0.0651543422843331","0.0952827807435784","9"
"9 on Scale 1 to 10","1992","Employed","middle vocational","758","0.159467866617256","0.149034336517028","0.169901396717485","9"
"9 on Scale 1 to 10","1992","Employed","inadequately","46","0.13054714492734","0.0952515280284456","0.165842761826234","9"
"9 on Scale 1 to 10","1992","Employed","general elemantary","246","0.164720988294029","0.145956012911755","0.183485963676303","9"
"9 on Scale 1 to 10","1992","Employed","higher education","239","0.187588046306999","0.166901129165341","0.208274963448657","9"
"0 Completely dissatisfied","1993","Not Employed","inadequately","4","","","","0"
"0 Completely dissatisfied","1993","Employed","inadequately","4","","","","0"
"0 Completely dissatisfied","1993","Not Employed","in school","","","","","0"
"0 Completely dissatisfied","1993","Not Employed","general elemantary","16","","","","0"
"0 Completely dissatisfied","1993","Not Employed","middle vocational","24","","","","0"
"0 Completely dissatisfied","1993","Not Employed","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1993","Not Employed","higher vocational","","","","","0"
"0 Completely dissatisfied","1993","Not Employed","higher education","4","","","","0"
"0 Completely dissatisfied","1993","Employed","in school","","","","","0"
"0 Completely dissatisfied","1993","Employed","general elemantary","8","","","","0"
"0 Completely dissatisfied","1993","Employed","middle vocational","25","","","","0"
