"plh0183","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"1 on Scale 1 to 10","1991","Not Working","general elemantary","8","","","","1"
"1 on Scale 1 to 10","1991","Full Time","in school","","","","","1"
"1 on Scale 1 to 10","1991","Full Time","inadequately","1","","","","1"
"1 on Scale 1 to 10","1991","Full Time","higher vocational","1","","","","1"
"1 on Scale 1 to 10","1991","Full Time","higher education","","","","","1"
"1 on Scale 1 to 10","1991","Part Time","general elemantary","2","","","","1"
"1 on Scale 1 to 10","1991","Part Time","middle vocational","2","","","","1"
"1 on Scale 1 to 10","1991","Part Time","in school","","","","","1"
"1 on Scale 1 to 10","1991","Part Time","inadequately","3","","","","1"
"10 Completely satisfied","1991","Full Time","in school","","","","","10"
"10 Completely satisfied","1991","Full Time","inadequately","32","0.135648697412009","0.0933720266398627","0.177925368184155","10"
"10 Completely satisfied","1991","Full Time","general elemantary","78","0.0802910822145878","0.0625670279721321","0.0980151364570435","10"
"10 Completely satisfied","1991","Full Time","middle vocational","194","0.082280668964883","0.0709764903953416","0.0935848475344244","10"
"10 Completely satisfied","1991","Full Time","vocational + Abi","11","","","","10"
"10 Completely satisfied","1991","Full Time","higher vocational","21","","","","10"
"10 Completely satisfied","1991","Full Time","higher education","25","","","","10"
"10 Completely satisfied","1991","Part Time","in school","1","","","","10"
"10 Completely satisfied","1991","Part Time","inadequately","12","","","","10"
"10 Completely satisfied","1991","Part Time","middle vocational","63","0.0702473214406956","0.0525601041794902","0.0879345387019011","10"
"10 Completely satisfied","1991","Part Time","vocational + Abi","4","","","","10"
"10 Completely satisfied","1991","Not Working","middle vocational","116","0.0792196339390308","0.0649128898870199","0.0935263779910416","10"
"10 Completely satisfied","1991","Not Working","vocational + Abi","9","","","","10"
"10 Completely satisfied","1991","Not Working","higher vocational","8","","","","10"
"10 Completely satisfied","1991","Not Working","higher education","14","","","","10"
"10 Completely satisfied","1991","Part Time","general elemantary","47","0.098607313863774","0.0707503787915379","0.12646424893601","10"
"10 Completely satisfied","1991","Part Time","higher vocational","4","","","","10"
"10 Completely satisfied","1991","Part Time","higher education","10","","","","10"
"10 Completely satisfied","1991","Not Working","in school","19","","","","10"
"10 Completely satisfied","1991","Not Working","inadequately","14","","","","10"
"10 Completely satisfied","1991","Not Working","general elemantary","93","0.0853725933266555","0.0681307438113577","0.102614442841953","10"
"2 on Scale 1 to 10","1991","Not Working","vocational + Abi","2","","","","2"
"2 on Scale 1 to 10","1991","Not Working","higher vocational","1","","","","2"
"2 on Scale 1 to 10","1991","Not Working","middle vocational","23","","","","2"
"2 on Scale 1 to 10","1991","Full Time","in school","","","","","2"
"2 on Scale 1 to 10","1991","Full Time","inadequately","2","","","","2"
"2 on Scale 1 to 10","1991","Full Time","general elemantary","3","","","","2"
"2 on Scale 1 to 10","1991","Full Time","middle vocational","9","","","","2"
"2 on Scale 1 to 10","1991","Full Time","vocational + Abi","1","","","","2"
"2 on Scale 1 to 10","1991","Full Time","higher vocational","1","","","","2"
"2 on Scale 1 to 10","1991","Full Time","higher education","1","","","","2"
"2 on Scale 1 to 10","1991","Part Time","in school","","","","","2"
"2 on Scale 1 to 10","1991","Part Time","inadequately","","","","","2"
"2 on Scale 1 to 10","1991","Part Time","general elemantary","3","","","","2"
"2 on Scale 1 to 10","1991","Part Time","middle vocational","7","","","","2"
"2 on Scale 1 to 10","1991","Part Time","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1991","Part Time","higher vocational","","","","","2"
"2 on Scale 1 to 10","1991","Part Time","higher education","1","","","","2"
"2 on Scale 1 to 10","1991","Not Working","in school","2","","","","2"
"2 on Scale 1 to 10","1991","Not Working","inadequately","5","","","","2"
"2 on Scale 1 to 10","1991","Not Working","general elemantary","17","","","","2"
"2 on Scale 1 to 10","1991","Not Working","higher education","","","","","2"
"3 on Scale 1 to 10","1991","Not Working","inadequately","9","","","","3"
"3 on Scale 1 to 10","1991","Not Working","middle vocational","43","0.0354888186836556","0.0256883742220695","0.0452892631452417","3"
"3 on Scale 1 to 10","1991","Not Working","vocational + Abi","2","","","","3"
"3 on Scale 1 to 10","1991","Not Working","higher vocational","6","","","","3"
"3 on Scale 1 to 10","1991","Not Working","higher education","2","","","","3"
"3 on Scale 1 to 10","1991","Part Time","higher vocational","1","","","","3"
"3 on Scale 1 to 10","1991","Not Working","in school","","","","","3"
"3 on Scale 1 to 10","1991","Part Time","vocational + Abi","2","","","","3"
"3 on Scale 1 to 10","1991","Part Time","higher education","2","","","","3"
"3 on Scale 1 to 10","1991","Full Time","in school","","","","","3"
"3 on Scale 1 to 10","1991","Full Time","inadequately","7","","","","3"
"3 on Scale 1 to 10","1991","Full Time","general elemantary","23","","","","3"
"3 on Scale 1 to 10","1991","Full Time","middle vocational","31","0.0145617148422283","0.00963388005569319","0.0194895496287634","3"
"3 on Scale 1 to 10","1991","Full Time","vocational + Abi","1","","","","3"
"3 on Scale 1 to 10","1991","Part Time","middle vocational","14","","","","3"
"3 on Scale 1 to 10","1991","Full Time","higher vocational","","","","","3"
"3 on Scale 1 to 10","1991","Full Time","higher education","3","","","","3"
"3 on Scale 1 to 10","1991","Part Time","in school","","","","","3"
"3 on Scale 1 to 10","1991","Part Time","inadequately","1","","","","3"
"3 on Scale 1 to 10","1991","Part Time","general elemantary","13","","","","3"
"3 on Scale 1 to 10","1991","Not Working","general elemantary","29","","","","3"
"4 on Scale 1 to 10","1991","Full Time","general elemantary","24","","","","4"
"4 on Scale 1 to 10","1991","Full Time","middle vocational","63","0.0286123831808885","0.0217542098027827","0.0354705565589944","4"
"4 on Scale 1 to 10","1991","Part Time","middle vocational","21","","","","4"
"4 on Scale 1 to 10","1991","Part Time","vocational + Abi","3","","","","4"
"4 on Scale 1 to 10","1991","Not Working","middle vocational","45","0.0346308276572331","0.0249452725697593","0.044316382744707","4"
"4 on Scale 1 to 10","1991","Not Working","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","1991","Not Working","higher vocational","1","","","","4"
"4 on Scale 1 to 10","1991","Not Working","higher education","6","","","","4"
"4 on Scale 1 to 10","1991","Part Time","higher education","2","","","","4"
"4 on Scale 1 to 10","1991","Not Working","in school","","","","","4"
"4 on Scale 1 to 10","1991","Not Working","inadequately","18","","","","4"
"4 on Scale 1 to 10","1991","Full Time","vocational + Abi","2","","","","4"
"4 on Scale 1 to 10","1991","Full Time","higher vocational","8","","","","4"
"4 on Scale 1 to 10","1991","Not Working","general elemantary","48","0.0584602579031619","0.0439841370723093","0.0729363787340146","4"
"4 on Scale 1 to 10","1991","Full Time","in school","","","","","4"
"4 on Scale 1 to 10","1991","Full Time","inadequately","11","","","","4"
"4 on Scale 1 to 10","1991","Part Time","general elemantary","19","","","","4"
"4 on Scale 1 to 10","1991","Part Time","higher vocational","1","","","","4"
"4 on Scale 1 to 10","1991","Part Time","inadequately","4","","","","4"
"4 on Scale 1 to 10","1991","Full Time","higher education","6","","","","4"
"4 on Scale 1 to 10","1991","Part Time","in school","1","","","","4"
"5 on Scale 1 to 10","1991","Not Working","middle vocational","174","0.141487908077274","0.123025887191374","0.159949928963174","5"
"5 on Scale 1 to 10","1991","Not Working","vocational + Abi","2","","","","5"
"5 on Scale 1 to 10","1991","Full Time","in school","","","","","5"
"5 on Scale 1 to 10","1991","Full Time","inadequately","26","","","","5"
"5 on Scale 1 to 10","1991","Full Time","general elemantary","89","0.108346092157732","0.0880735132096123","0.128618671105853","5"
"5 on Scale 1 to 10","1991","Full Time","middle vocational","223","0.101395510639583","0.0889781636335244","0.113812857645642","5"
"5 on Scale 1 to 10","1991","Full Time","vocational + Abi","12","","","","5"
"5 on Scale 1 to 10","1991","Full Time","higher vocational","20","","","","5"
"5 on Scale 1 to 10","1991","Full Time","higher education","33","0.095378598785863","0.0675178328674382","0.123239364704288","5"
"5 on Scale 1 to 10","1991","Part Time","in school","","","","","5"
"5 on Scale 1 to 10","1991","Part Time","inadequately","16","","","","5"
"5 on Scale 1 to 10","1991","Part Time","general elemantary","53","0.131180540015675","0.0996362156518764","0.162724864379474","5"
"5 on Scale 1 to 10","1991","Part Time","middle vocational","72","0.0965360197486363","0.0760969548591157","0.116975084638157","5"
"5 on Scale 1 to 10","1991","Part Time","vocational + Abi","6","","","","5"
"5 on Scale 1 to 10","1991","Part Time","higher vocational","6","","","","5"
"5 on Scale 1 to 10","1991","Part Time","higher education","6","","","","5"
"5 on Scale 1 to 10","1991","Not Working","in school","4","","","","5"
"5 on Scale 1 to 10","1991","Not Working","inadequately","30","0.15252651907587","0.108136681214411","0.196916356937329","5"
"5 on Scale 1 to 10","1991","Not Working","general elemantary","143","0.157528132455894","0.135050049284388","0.180006215627401","5"
"5 on Scale 1 to 10","1991","Not Working","higher vocational","18","","","","5"
"5 on Scale 1 to 10","1991","Not Working","higher education","14","","","","5"
"6 on Scale 1 to 10","1991","Not Working","middle vocational","141","0.11003512814751","0.0934584129443047","0.126611843350716","6"
"6 on Scale 1 to 10","1991","Not Working","vocational + Abi","5","","","","6"
"6 on Scale 1 to 10","1991","Not Working","higher vocational","14","","","","6"
"6 on Scale 1 to 10","1991","Not Working","higher education","11","","","","6"
"6 on Scale 1 to 10","1991","Part Time","vocational + Abi","4","","","","6"
"6 on Scale 1 to 10","1991","Part Time","higher vocational","5","","","","6"
"6 on Scale 1 to 10","1991","Part Time","higher education","12","","","","6"
"6 on Scale 1 to 10","1991","Not Working","in school","9","","","","6"
"6 on Scale 1 to 10","1991","Not Working","inadequately","32","0.0874452308429722","0.0525677302734564","0.122322731412488","6"
"6 on Scale 1 to 10","1991","Not Working","general elemantary","124","0.13198085367206","0.111096423658209","0.152865283685912","6"
"6 on Scale 1 to 10","1991","Part Time","inadequately","12","","","","6"
"6 on Scale 1 to 10","1991","Part Time","general elemantary","35","0.0721609913321511","0.0479836071314804","0.0963383755328217","6"
"6 on Scale 1 to 10","1991","Full Time","general elemantary","78","0.0900579684021881","0.0713867718087395","0.108729164995637","6"
"6 on Scale 1 to 10","1991","Full Time","middle vocational","220","0.105674803342472","0.0930283536737221","0.118321253011222","6"
"6 on Scale 1 to 10","1991","Full Time","vocational + Abi","10","","","","6"
"6 on Scale 1 to 10","1991","Full Time","higher vocational","21","","","","6"
"6 on Scale 1 to 10","1991","Full Time","higher education","28","","","","6"
"6 on Scale 1 to 10","1991","Part Time","in school","","","","","6"
"6 on Scale 1 to 10","1991","Part Time","middle vocational","81","0.0944333298299778","0.0741945757389762","0.114672083920979","6"
"6 on Scale 1 to 10","1991","Full Time","in school","","","","","6"
"6 on Scale 1 to 10","1991","Full Time","inadequately","22","","","","6"
"7 on Scale 1 to 10","1991","Not Working","middle vocational","236","0.171906574604658","0.151920280283929","0.191892868925388","7"
"7 on Scale 1 to 10","1991","Not Working","vocational + Abi","17","","","","7"
"7 on Scale 1 to 10","1991","Not Working","higher vocational","23","","","","7"
"7 on Scale 1 to 10","1991","Part Time","vocational + Abi","15","","","","7"
"7 on Scale 1 to 10","1991","Not Working","higher education","20","","","","7"
"7 on Scale 1 to 10","1991","Full Time","general elemantary","165","0.186083320049444","0.160700029949467","0.21146661014942","7"
"7 on Scale 1 to 10","1991","Part Time","higher education","30","0.18744552774622","0.123702802249404","0.251188253243036","7"
"7 on Scale 1 to 10","1991","Part Time","general elemantary","64","0.138777173540919","0.106474494828824","0.171079852253013","7"
"7 on Scale 1 to 10","1991","Part Time","middle vocational","135","0.166237326557906","0.140471362061925","0.192003291053888","7"
"7 on Scale 1 to 10","1991","Part Time","higher vocational","17","","","","7"
"7 on Scale 1 to 10","1991","Not Working","in school","15","","","","7"
"7 on Scale 1 to 10","1991","Not Working","inadequately","59","0.19816221000456","0.148946755593077","0.247377664416044","7"
"7 on Scale 1 to 10","1991","Not Working","general elemantary","182","0.175962329173707","0.152466764236169","0.199457894111245","7"
"7 on Scale 1 to 10","1991","Full Time","in school","","","","","7"
"7 on Scale 1 to 10","1991","Full Time","inadequately","43","0.155299809784638","0.110581582545963","0.200018037023314","7"
"7 on Scale 1 to 10","1991","Full Time","middle vocational","393","0.176426343078861","0.160745547186378","0.192107138971344","7"
"7 on Scale 1 to 10","1991","Full Time","vocational + Abi","29","","","","7"
"7 on Scale 1 to 10","1991","Full Time","higher vocational","51","0.192597698299281","0.146815546722733","0.238379849875829","7"
"7 on Scale 1 to 10","1991","Full Time","higher education","100","0.204003255153479","0.16578170049233","0.242224809814629","7"
"7 on Scale 1 to 10","1991","Part Time","in school","2","","","","7"
"7 on Scale 1 to 10","1991","Part Time","inadequately","20","","","","7"
"8 on Scale 1 to 10","1991","Full Time","vocational + Abi","47","0.384275240087668","0.306171925129628","0.462378555045709","8"
"8 on Scale 1 to 10","1991","Part Time","inadequately","27","","","","8"
"8 on Scale 1 to 10","1991","Full Time","higher vocational","108","0.390481752723525","0.333842255587465","0.447121249859585","8"
"8 on Scale 1 to 10","1991","Full Time","in school","","","","","8"
"8 on Scale 1 to 10","1991","Not Working","middle vocational","389","0.284617759872609","0.260715088413493","0.308520431331725","8"
"8 on Scale 1 to 10","1991","Full Time","inadequately","69","0.280339950464145","0.224883251610886","0.335796649317405","8"
"8 on Scale 1 to 10","1991","Full Time","general elemantary","290","0.301446611372511","0.271516438805504","0.331376783939518","8"
"8 on Scale 1 to 10","1991","Full Time","middle vocational","737","0.315522215309178","0.296404771942197","0.334639658676159","8"
"8 on Scale 1 to 10","1991","Full Time","higher education","142","0.34123286984255","0.296262594818429","0.386203144866672","8"
"8 on Scale 1 to 10","1991","Part Time","in school","7","","","","8"
"8 on Scale 1 to 10","1991","Part Time","general elemantary","140","0.32987894236029","0.285947477759676","0.373810406960904","8"
"8 on Scale 1 to 10","1991","Part Time","middle vocational","241","0.305110805375332","0.273243343105398","0.336978267645265","8"
"8 on Scale 1 to 10","1991","Part Time","vocational + Abi","30","0.361662284020924","0.255709735268331","0.467614832773517","8"
"8 on Scale 1 to 10","1991","Part Time","higher vocational","34","0.388593341971397","0.284971480989036","0.492215202953758","8"
"8 on Scale 1 to 10","1991","Part Time","higher education","55","0.43084788766729","0.349967540821294","0.511728234513287","8"
"8 on Scale 1 to 10","1991","Not Working","in school","34","0.292208669727571","0.213423899254314","0.370993440200828","8"
"8 on Scale 1 to 10","1991","Not Working","inadequately","56","0.214622215056036","0.163931961524462","0.265312468587609","8"
"8 on Scale 1 to 10","1991","Not Working","general elemantary","257","0.240067130189467","0.213712527511213","0.266421732867722","8"
"8 on Scale 1 to 10","1991","Not Working","vocational + Abi","21","","","","8"
"8 on Scale 1 to 10","1991","Not Working","higher vocational","41","0.269870951982128","0.193857522445069","0.345884381519187","8"
"8 on Scale 1 to 10","1991","Not Working","higher education","39","0.283343585426973","0.206760217882072","0.359926952971874","8"
"9 on Scale 1 to 10","1991","Not Working","middle vocational","185","0.105537049090403","0.089261711014446","0.121812387166359","9"
"9 on Scale 1 to 10","1991","Full Time","higher vocational","54","0.162940423158742","0.120064027912449","0.205816818405034","9"
"9 on Scale 1 to 10","1991","Not Working","vocational + Abi","13","","","","9"
"9 on Scale 1 to 10","1991","Full Time","general elemantary","147","0.152491653626579","0.129044007839823","0.175939299413335","9"
"9 on Scale 1 to 10","1991","Full Time","middle vocational","392","0.167237725681721","0.151885801738997","0.182589649624444","9"
"9 on Scale 1 to 10","1991","Full Time","vocational + Abi","36","0.21140823405496","0.145847769075312","0.276968699034608","9"
"9 on Scale 1 to 10","1991","Not Working","higher vocational","17","","","","9"
"9 on Scale 1 to 10","1991","Not Working","higher education","26","","","","9"
"9 on Scale 1 to 10","1991","Part Time","middle vocational","164","0.203346093366788","0.175490419532124","0.231201767201451","9"
"9 on Scale 1 to 10","1991","Part Time","general elemantary","63","0.12827395203448","0.0970289180009835","0.159518986067977","9"
"9 on Scale 1 to 10","1991","Full Time","in school","","","","","9"
"9 on Scale 1 to 10","1991","Full Time","inadequately","38","0.115952503773553","0.0764226065408011","0.155482401006306","9"
"9 on Scale 1 to 10","1991","Full Time","higher education","88","0.211703102210398","0.172955692649861","0.250450511770934","9"
"9 on Scale 1 to 10","1991","Part Time","in school","7","","","","9"
"9 on Scale 1 to 10","1991","Part Time","inadequately","13","","","","9"
"9 on Scale 1 to 10","1991","Part Time","vocational + Abi","15","","","","9"
"9 on Scale 1 to 10","1991","Part Time","higher vocational","16","","","","9"
"9 on Scale 1 to 10","1991","Part Time","higher education","26","","","","9"
"9 on Scale 1 to 10","1991","Not Working","in school","45","0.358999865199041","0.275896366272508","0.442103364125573","9"
"9 on Scale 1 to 10","1991","Not Working","inadequately","28","","","","9"
"9 on Scale 1 to 10","1991","Not Working","general elemantary","100","0.0700926339626868","0.0543398055672223","0.0858454623581512","9"
"0 Completely dissatisfied","1992","Full Time","in school","","","","","0"
"0 Completely dissatisfied","1992","Full Time","inadequately","","","","","0"
"0 Completely dissatisfied","1992","Full Time","general elemantary","3","","","","0"
"0 Completely dissatisfied","1992","Full Time","middle vocational","11","","","","0"
"0 Completely dissatisfied","1992","Full Time","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1992","Full Time","higher vocational","2","","","","0"
"0 Completely dissatisfied","1992","Full Time","higher education","4","","","","0"
"0 Completely dissatisfied","1992","Part Time","in school","","","","","0"
"0 Completely dissatisfied","1992","Part Time","inadequately","4","","","","0"
"0 Completely dissatisfied","1992","Part Time","general elemantary","2","","","","0"
"0 Completely dissatisfied","1992","Part Time","middle vocational","7","","","","0"
"0 Completely dissatisfied","1992","Part Time","vocational + Abi","1","","","","0"
"0 Completely dissatisfied","1992","Part Time","higher vocational","","","","","0"
"0 Completely dissatisfied","1992","Part Time","higher education","3","","","","0"
"0 Completely dissatisfied","1992","Not Working","in school","1","","","","0"
"0 Completely dissatisfied","1992","Not Working","inadequately","2","","","","0"
"0 Completely dissatisfied","1992","Not Working","general elemantary","14","","","","0"
"0 Completely dissatisfied","1992","Not Working","middle vocational","14","","","","0"
"0 Completely dissatisfied","1992","Not Working","vocational + Abi","1","","","","0"
"0 Completely dissatisfied","1992","Not Working","higher vocational","2","","","","0"
"0 Completely dissatisfied","1992","Not Working","higher education","1","","","","0"
"1 on Scale 1 to 10","1992","Not Working","middle vocational","22","","","","1"
"1 on Scale 1 to 10","1992","Not Working","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","1992","Not Working","higher vocational","","","","","1"
"1 on Scale 1 to 10","1992","Not Working","higher education","","","","","1"
"1 on Scale 1 to 10","1992","Part Time","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1992","Part Time","higher vocational","","","","","1"
"1 on Scale 1 to 10","1992","Part Time","higher education","","","","","1"
"1 on Scale 1 to 10","1992","Not Working","in school","","","","","1"
"1 on Scale 1 to 10","1992","Not Working","inadequately","3","","","","1"
"1 on Scale 1 to 10","1992","Not Working","general elemantary","14","","","","1"
"1 on Scale 1 to 10","1992","Full Time","general elemantary","3","","","","1"
"1 on Scale 1 to 10","1992","Full Time","middle vocational","18","","","","1"
"1 on Scale 1 to 10","1992","Full Time","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1992","Full Time","in school","","","","","1"
"1 on Scale 1 to 10","1992","Part Time","inadequately","1","","","","1"
"1 on Scale 1 to 10","1992","Part Time","general elemantary","1","","","","1"
"1 on Scale 1 to 10","1992","Full Time","inadequately","3","","","","1"
"1 on Scale 1 to 10","1992","Full Time","higher vocational","3","","","","1"
"1 on Scale 1 to 10","1992","Full Time","higher education","3","","","","1"
"1 on Scale 1 to 10","1992","Part Time","middle vocational","6","","","","1"
"1 on Scale 1 to 10","1992","Part Time","in school","","","","","1"
"10 Completely satisfied","1992","Not Working","middle vocational","134","0.0637550964278019","0.0527521172656265","0.0747580755899773","10"
"10 Completely satisfied","1992","Not Working","vocational + Abi","10","","","","10"
"10 Completely satisfied","1992","Not Working","higher vocational","8","","","","10"
"10 Completely satisfied","1992","Full Time","middle vocational","228","0.0676942188423512","0.0593222464182925","0.07606619126641","10"
"10 Completely satisfied","1992","Full Time","vocational + Abi","10","","","","10"
"10 Completely satisfied","1992","Full Time","higher vocational","25","","","","10"
"10 Completely satisfied","1992","Full Time","higher education","35","0.0427524750562727","0.0304752930557434","0.0550296570568021","10"
"10 Completely satisfied","1992","Part Time","in school","2","","","","10"
"10 Completely satisfied","1992","Part Time","inadequately","9","","","","10"
"10 Completely satisfied","1992","Not Working","higher education","23","","","","10"
"10 Completely satisfied","1992","Part Time","general elemantary","47","0.0767660316397528","0.0541651740197227","0.099366889259783","10"
"10 Completely satisfied","1992","Part Time","middle vocational","74","0.0505849853132492","0.0385370069839249","0.0626329636425735","10"
"10 Completely satisfied","1992","Part Time","vocational + Abi","11","","","","10"
"10 Completely satisfied","1992","Full Time","inadequately","18","","","","10"
"10 Completely satisfied","1992","Full Time","general elemantary","80","0.0742674002542526","0.0577495964994639","0.0907852040090412","10"
"10 Completely satisfied","1992","Full Time","in school","","","","","10"
"10 Completely satisfied","1992","Part Time","higher vocational","12","","","","10"
"10 Completely satisfied","1992","Part Time","higher education","15","","","","10"
"10 Completely satisfied","1992","Not Working","in school","16","","","","10"
"10 Completely satisfied","1992","Not Working","inadequately","18","","","","10"
"10 Completely satisfied","1992","Not Working","general elemantary","108","0.0817576654722166","0.0665623483326092","0.096952982611824","10"
"2 on Scale 1 to 10","1992","Not Working","middle vocational","33","0.0244200666357958","0.017468815878343","0.0313713173932486","2"
"2 on Scale 1 to 10","1992","Not Working","vocational + Abi","1","","","","2"
"2 on Scale 1 to 10","1992","Not Working","higher vocational","5","","","","2"
"2 on Scale 1 to 10","1992","Full Time","in school","","","","","2"
"2 on Scale 1 to 10","1992","Full Time","inadequately","2","","","","2"
"2 on Scale 1 to 10","1992","Full Time","general elemantary","13","","","","2"
"2 on Scale 1 to 10","1992","Full Time","middle vocational","33","0.013488931037571","0.00964467275756254","0.0173331893175795","2"
"2 on Scale 1 to 10","1992","Full Time","higher education","8","","","","2"
"2 on Scale 1 to 10","1992","Part Time","in school","","","","","2"
"2 on Scale 1 to 10","1992","Part Time","middle vocational","14","","","","2"
"2 on Scale 1 to 10","1992","Part Time","vocational + Abi","1","","","","2"
"2 on Scale 1 to 10","1992","Part Time","higher vocational","1","","","","2"
"2 on Scale 1 to 10","1992","Part Time","higher education","4","","","","2"
"2 on Scale 1 to 10","1992","Not Working","in school","1","","","","2"
"2 on Scale 1 to 10","1992","Not Working","inadequately","5","","","","2"
"2 on Scale 1 to 10","1992","Not Working","general elemantary","23","","","","2"
"2 on Scale 1 to 10","1992","Not Working","higher education","4","","","","2"
"2 on Scale 1 to 10","1992","Full Time","vocational + Abi","1","","","","2"
"2 on Scale 1 to 10","1992","Full Time","higher vocational","7","","","","2"
"2 on Scale 1 to 10","1992","Part Time","inadequately","2","","","","2"
"2 on Scale 1 to 10","1992","Part Time","general elemantary","5","","","","2"
"3 on Scale 1 to 10","1992","Not Working","middle vocational","74","0.0460486172231328","0.0366095403871479","0.0554876940591178","3"
"3 on Scale 1 to 10","1992","Not Working","vocational + Abi","3","","","","3"
"3 on Scale 1 to 10","1992","Part Time","higher education","10","","","","3"
"3 on Scale 1 to 10","1992","Not Working","in school","1","","","","3"
"3 on Scale 1 to 10","1992","Not Working","higher vocational","5","","","","3"
"3 on Scale 1 to 10","1992","Not Working","higher education","17","","","","3"
"3 on Scale 1 to 10","1992","Part Time","higher vocational","2","","","","3"
"3 on Scale 1 to 10","1992","Not Working","inadequately","9","","","","3"
"3 on Scale 1 to 10","1992","Part Time","vocational + Abi","1","","","","3"
"3 on Scale 1 to 10","1992","Full Time","general elemantary","29","","","","3"
"3 on Scale 1 to 10","1992","Full Time","middle vocational","78","0.0225423142889584","0.0175955519791972","0.0274890765987196","3"
"3 on Scale 1 to 10","1992","Full Time","vocational + Abi","2","","","","3"
"3 on Scale 1 to 10","1992","Part Time","middle vocational","33","0.0242020047401155","0.0157534786933283","0.0326505307869027","3"
"3 on Scale 1 to 10","1992","Full Time","higher vocational","7","","","","3"
"3 on Scale 1 to 10","1992","Full Time","higher education","27","","","","3"
"3 on Scale 1 to 10","1992","Part Time","in school","","","","","3"
"3 on Scale 1 to 10","1992","Part Time","inadequately","4","","","","3"
"3 on Scale 1 to 10","1992","Part Time","general elemantary","15","","","","3"
"3 on Scale 1 to 10","1992","Not Working","general elemantary","45","0.0402403495394156","0.0293415418894233","0.0511391571894078","3"
"3 on Scale 1 to 10","1992","Full Time","in school","","","","","3"
"3 on Scale 1 to 10","1992","Full Time","inadequately","7","","","","3"
"4 on Scale 1 to 10","1992","Part Time","middle vocational","52","0.0371131747129221","0.0267205082125362","0.047505841213308","4"
"4 on Scale 1 to 10","1992","Not Working","middle vocational","90","0.0580236311895642","0.0474947903756473","0.0685524720034811","4"
"4 on Scale 1 to 10","1992","Not Working","vocational + Abi","2","","","","4"
"4 on Scale 1 to 10","1992","Not Working","higher vocational","10","","","","4"
"4 on Scale 1 to 10","1992","Not Working","higher education","8","","","","4"
"4 on Scale 1 to 10","1992","Full Time","inadequately","15","","","","4"
"4 on Scale 1 to 10","1992","Full Time","general elemantary","44","0.0564070970052849","0.0418736169183599","0.07094057709221","4"
"4 on Scale 1 to 10","1992","Part Time","vocational + Abi","1","","","","4"
"4 on Scale 1 to 10","1992","Part Time","general elemantary","31","0.0629884114067498","0.0423637277862385","0.083613095027261","4"
"4 on Scale 1 to 10","1992","Part Time","higher vocational","3","","","","4"
"4 on Scale 1 to 10","1992","Part Time","higher education","5","","","","4"
