"plh0183","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"1 on Scale 1 to 10","1990","16-34 y.","inadequately","","","","","1"
"1 on Scale 1 to 10","1990","16-34 y.","higher vocational","","","","","1"
"1 on Scale 1 to 10","1990","16-34 y.","higher education","1","","","","1"
"1 on Scale 1 to 10","1990","35-65 y.","general elemantary","","","","","1"
"1 on Scale 1 to 10","1990","35-65 y.","middle vocational","2","","","","1"
"1 on Scale 1 to 10","1990","35-65 y.","in school","","","","","1"
"1 on Scale 1 to 10","1990","35-65 y.","inadequately","","","","","1"
"10 Completely satisfied","1990","16-34 y.","higher vocational","6","","","","10"
"10 Completely satisfied","1990","16-34 y.","higher education","32","0.102732258563572","0.0694672570853829","0.135997260041761","10"
"10 Completely satisfied","1990","16-34 y.","in school","7","","","","10"
"10 Completely satisfied","1990","35-65 y.","in school","","","","","10"
"10 Completely satisfied","1990","35-65 y.","inadequately","4","","","","10"
"10 Completely satisfied","1990","16-34 y.","inadequately","","","","","10"
"10 Completely satisfied","1990","16-34 y.","middle vocational","132","0.132124717203724","0.111524580160714","0.152724854246735","10"
"10 Completely satisfied","1990","16-34 y.","vocational + Abi","2","","","","10"
"10 Completely satisfied","1990","35-65 y.","general elemantary","31","0.14362694947192","0.0934945339593847","0.193759364984456","10"
"10 Completely satisfied","1990","35-65 y.","middle vocational","228","0.184066544494587","0.16277786668588","0.205355222303293","10"
"10 Completely satisfied","1990","35-65 y.","vocational + Abi","2","","","","10"
"10 Completely satisfied","1990","66 and older","vocational + Abi","","","","","10"
"10 Completely satisfied","1990","66 and older","higher vocational","9","","","","10"
"10 Completely satisfied","1990","66 and older","higher education","6","","","","10"
"10 Completely satisfied","1990","16-34 y.","general elemantary","30","0.158351942041466","0.106166889363601","0.210536994719332","10"
"10 Completely satisfied","1990","66 and older","middle vocational","38","0.187419601940696","0.134638418932868","0.240200784948524","10"
"10 Completely satisfied","1990","35-65 y.","higher vocational","26","","","","10"
"10 Completely satisfied","1990","35-65 y.","higher education","55","0.0868478939665435","0.0647875574695097","0.108908230463577","10"
"10 Completely satisfied","1990","66 and older","in school","","","","","10"
"10 Completely satisfied","1990","66 and older","inadequately","2","","","","10"
"10 Completely satisfied","1990","66 and older","general elemantary","21","","","","10"
"2 on Scale 1 to 10","1990","66 and older","higher vocational","","","","","2"
"2 on Scale 1 to 10","1990","66 and older","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1990","16-34 y.","inadequately","","","","","2"
"2 on Scale 1 to 10","1990","66 and older","middle vocational","2","","","","2"
"2 on Scale 1 to 10","1990","16-34 y.","in school","","","","","2"
"2 on Scale 1 to 10","1990","16-34 y.","general elemantary","3","","","","2"
"2 on Scale 1 to 10","1990","16-34 y.","middle vocational","7","","","","2"
"2 on Scale 1 to 10","1990","16-34 y.","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1990","16-34 y.","higher vocational","","","","","2"
"2 on Scale 1 to 10","1990","16-34 y.","higher education","4","","","","2"
"2 on Scale 1 to 10","1990","35-65 y.","in school","","","","","2"
"2 on Scale 1 to 10","1990","35-65 y.","inadequately","","","","","2"
"2 on Scale 1 to 10","1990","35-65 y.","general elemantary","4","","","","2"
"2 on Scale 1 to 10","1990","35-65 y.","middle vocational","17","","","","2"
"2 on Scale 1 to 10","1990","35-65 y.","vocational + Abi","1","","","","2"
"2 on Scale 1 to 10","1990","35-65 y.","higher vocational","1","","","","2"
"2 on Scale 1 to 10","1990","35-65 y.","higher education","11","","","","2"
"2 on Scale 1 to 10","1990","66 and older","in school","","","","","2"
"2 on Scale 1 to 10","1990","66 and older","inadequately","","","","","2"
"2 on Scale 1 to 10","1990","66 and older","general elemantary","2","","","","2"
"2 on Scale 1 to 10","1990","66 and older","higher education","1","","","","2"
"3 on Scale 1 to 10","1990","66 and older","middle vocational","9","","","","3"
"3 on Scale 1 to 10","1990","66 and older","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1990","66 and older","higher vocational","","","","","3"
"3 on Scale 1 to 10","1990","66 and older","higher education","1","","","","3"
"3 on Scale 1 to 10","1990","35-65 y.","higher vocational","4","","","","3"
"3 on Scale 1 to 10","1990","66 and older","in school","","","","","3"
"3 on Scale 1 to 10","1990","35-65 y.","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1990","35-65 y.","higher education","19","","","","3"
"3 on Scale 1 to 10","1990","66 and older","inadequately","","","","","3"
"3 on Scale 1 to 10","1990","16-34 y.","in school","","","","","3"
"3 on Scale 1 to 10","1990","16-34 y.","inadequately","","","","","3"
"3 on Scale 1 to 10","1990","16-34 y.","general elemantary","4","","","","3"
"3 on Scale 1 to 10","1990","16-34 y.","middle vocational","21","","","","3"
"3 on Scale 1 to 10","1990","16-34 y.","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1990","16-34 y.","higher vocational","2","","","","3"
"3 on Scale 1 to 10","1990","16-34 y.","higher education","8","","","","3"
"3 on Scale 1 to 10","1990","35-65 y.","in school","","","","","3"
"3 on Scale 1 to 10","1990","35-65 y.","inadequately","","","","","3"
"3 on Scale 1 to 10","1990","35-65 y.","general elemantary","2","","","","3"
"3 on Scale 1 to 10","1990","35-65 y.","middle vocational","35","0.0264325704471299","0.0176203245645647","0.0352448163296952","3"
"3 on Scale 1 to 10","1990","66 and older","general elemantary","9","","","","3"
"4 on Scale 1 to 10","1990","35-65 y.","middle vocational","25","","","","4"
"4 on Scale 1 to 10","1990","35-65 y.","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","1990","66 and older","middle vocational","4","","","","4"
"4 on Scale 1 to 10","1990","66 and older","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","1990","66 and older","higher vocational","1","","","","4"
"4 on Scale 1 to 10","1990","66 and older","higher education","2","","","","4"
"4 on Scale 1 to 10","1990","16-34 y.","general elemantary","3","","","","4"
"4 on Scale 1 to 10","1990","16-34 y.","middle vocational","21","","","","4"
"4 on Scale 1 to 10","1990","16-34 y.","higher vocational","1","","","","4"
"4 on Scale 1 to 10","1990","16-34 y.","in school","","","","","4"
"4 on Scale 1 to 10","1990","16-34 y.","inadequately","","","","","4"
"4 on Scale 1 to 10","1990","16-34 y.","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","1990","35-65 y.","higher education","18","","","","4"
"4 on Scale 1 to 10","1990","66 and older","in school","","","","","4"
"4 on Scale 1 to 10","1990","66 and older","inadequately","","","","","4"
"4 on Scale 1 to 10","1990","16-34 y.","higher education","9","","","","4"
"4 on Scale 1 to 10","1990","66 and older","general elemantary","4","","","","4"
"4 on Scale 1 to 10","1990","35-65 y.","inadequately","","","","","4"
"4 on Scale 1 to 10","1990","35-65 y.","in school","","","","","4"
"4 on Scale 1 to 10","1990","35-65 y.","general elemantary","6","","","","4"
"4 on Scale 1 to 10","1990","35-65 y.","higher vocational","1","","","","4"
"5 on Scale 1 to 10","1990","66 and older","vocational + Abi","","","","","5"
"5 on Scale 1 to 10","1990","66 and older","middle vocational","43","0.217153261708957","0.161388481429213","0.272918041988701","5"
"5 on Scale 1 to 10","1990","16-34 y.","in school","2","","","","5"
"5 on Scale 1 to 10","1990","16-34 y.","inadequately","2","","","","5"
"5 on Scale 1 to 10","1990","16-34 y.","general elemantary","17","","","","5"
"5 on Scale 1 to 10","1990","16-34 y.","middle vocational","119","0.112406049082606","0.0931905608873732","0.131621537277839","5"
"5 on Scale 1 to 10","1990","16-34 y.","vocational + Abi","4","","","","5"
"5 on Scale 1 to 10","1990","16-34 y.","higher vocational","3","","","","5"
"5 on Scale 1 to 10","1990","16-34 y.","higher education","26","","","","5"
"5 on Scale 1 to 10","1990","35-65 y.","in school","","","","","5"
"5 on Scale 1 to 10","1990","35-65 y.","inadequately","","","","","5"
"5 on Scale 1 to 10","1990","35-65 y.","general elemantary","25","","","","5"
"5 on Scale 1 to 10","1990","35-65 y.","middle vocational","142","0.109752239761428","0.0925812222956895","0.126923257227166","5"
"5 on Scale 1 to 10","1990","35-65 y.","vocational + Abi","1","","","","5"
"5 on Scale 1 to 10","1990","35-65 y.","higher vocational","22","","","","5"
"5 on Scale 1 to 10","1990","35-65 y.","higher education","77","0.133295319280148","0.106669440831586","0.15992119772871","5"
"5 on Scale 1 to 10","1990","66 and older","in school","","","","","5"
"5 on Scale 1 to 10","1990","66 and older","inadequately","","","","","5"
"5 on Scale 1 to 10","1990","66 and older","general elemantary","18","","","","5"
"5 on Scale 1 to 10","1990","66 and older","higher vocational","3","","","","5"
"5 on Scale 1 to 10","1990","66 and older","higher education","8","","","","5"
"6 on Scale 1 to 10","1990","66 and older","middle vocational","16","","","","6"
"6 on Scale 1 to 10","1990","66 and older","higher education","1","","","","6"
"6 on Scale 1 to 10","1990","66 and older","vocational + Abi","","","","","6"
"6 on Scale 1 to 10","1990","66 and older","higher vocational","2","","","","6"
"6 on Scale 1 to 10","1990","35-65 y.","vocational + Abi","2","","","","6"
"6 on Scale 1 to 10","1990","35-65 y.","higher vocational","12","","","","6"
"6 on Scale 1 to 10","1990","35-65 y.","higher education","57","0.0845170352441572","0.0627269873323822","0.106307083155932","6"
"6 on Scale 1 to 10","1990","66 and older","in school","","","","","6"
"6 on Scale 1 to 10","1990","66 and older","inadequately","","","","","6"
"6 on Scale 1 to 10","1990","66 and older","general elemantary","6","","","","6"
"6 on Scale 1 to 10","1990","35-65 y.","general elemantary","15","","","","6"
"6 on Scale 1 to 10","1990","35-65 y.","middle vocational","96","0.0799198957219665","0.0650237413857187","0.0948160500582143","6"
"6 on Scale 1 to 10","1990","16-34 y.","general elemantary","14","","","","6"
"6 on Scale 1 to 10","1990","16-34 y.","middle vocational","59","0.0599044694129039","0.0454678661654353","0.0743410726603725","6"
"6 on Scale 1 to 10","1990","16-34 y.","vocational + Abi","2","","","","6"
"6 on Scale 1 to 10","1990","16-34 y.","higher vocational","1","","","","6"
"6 on Scale 1 to 10","1990","16-34 y.","higher education","19","","","","6"
"6 on Scale 1 to 10","1990","35-65 y.","in school","","","","","6"
"6 on Scale 1 to 10","1990","35-65 y.","inadequately","","","","","6"
"6 on Scale 1 to 10","1990","16-34 y.","in school","2","","","","6"
"6 on Scale 1 to 10","1990","16-34 y.","inadequately","","","","","6"
"7 on Scale 1 to 10","1990","35-65 y.","vocational + Abi","4","","","","7"
"7 on Scale 1 to 10","1990","66 and older","middle vocational","29","","","","7"
"7 on Scale 1 to 10","1990","66 and older","vocational + Abi","","","","","7"
"7 on Scale 1 to 10","1990","66 and older","higher vocational","4","","","","7"
"7 on Scale 1 to 10","1990","16-34 y.","general elemantary","27","","","","7"
"7 on Scale 1 to 10","1990","66 and older","higher education","3","","","","7"
"7 on Scale 1 to 10","1990","16-34 y.","in school","3","","","","7"
"7 on Scale 1 to 10","1990","16-34 y.","inadequately","1","","","","7"
"7 on Scale 1 to 10","1990","16-34 y.","middle vocational","149","0.137114767770881","0.116189643365698","0.158039892176064","7"
"7 on Scale 1 to 10","1990","16-34 y.","vocational + Abi","11","","","","7"
"7 on Scale 1 to 10","1990","16-34 y.","higher vocational","11","","","","7"
"7 on Scale 1 to 10","1990","16-34 y.","higher education","58","0.191540156482634","0.148424773575728","0.234655539389541","7"
"7 on Scale 1 to 10","1990","35-65 y.","in school","","","","","7"
"7 on Scale 1 to 10","1990","35-65 y.","inadequately","","","","","7"
"7 on Scale 1 to 10","1990","35-65 y.","general elemantary","35","0.184628406981337","0.129166318918509","0.240090495044166","7"
"7 on Scale 1 to 10","1990","35-65 y.","middle vocational","150","0.12259389750372","0.104577471566949","0.140610323440491","7"
"7 on Scale 1 to 10","1990","35-65 y.","higher vocational","12","","","","7"
"7 on Scale 1 to 10","1990","35-65 y.","higher education","83","0.132432227509077","0.105879479628359","0.158984975389795","7"
"7 on Scale 1 to 10","1990","66 and older","in school","","","","","7"
"7 on Scale 1 to 10","1990","66 and older","inadequately","","","","","7"
"7 on Scale 1 to 10","1990","66 and older","general elemantary","23","","","","7"
"8 on Scale 1 to 10","1990","16-34 y.","middle vocational","307","0.292650364733043","0.264971962518072","0.320328766948014","8"
"8 on Scale 1 to 10","1990","16-34 y.","higher vocational","18","","","","8"
"8 on Scale 1 to 10","1990","35-65 y.","in school","","","","","8"
"8 on Scale 1 to 10","1990","66 and older","middle vocational","42","0.18091026446609","0.128846473246679","0.232974055685502","8"
"8 on Scale 1 to 10","1990","16-34 y.","vocational + Abi","23","","","","8"
"8 on Scale 1 to 10","1990","16-34 y.","general elemantary","45","0.253856249476959","0.191644222879337","0.316068276074581","8"
"8 on Scale 1 to 10","1990","35-65 y.","inadequately","2","","","","8"
"8 on Scale 1 to 10","1990","16-34 y.","in school","11","","","","8"
"8 on Scale 1 to 10","1990","16-34 y.","inadequately","","","","","8"
"8 on Scale 1 to 10","1990","16-34 y.","higher education","107","0.324002565216471","0.27272589089631","0.375279239536632","8"
"8 on Scale 1 to 10","1990","35-65 y.","general elemantary","46","0.251192842853028","0.189197682124003","0.313188003582054","8"
"8 on Scale 1 to 10","1990","35-65 y.","higher vocational","61","0.357726480904008","0.286299779730263","0.429153182077753","8"
"8 on Scale 1 to 10","1990","66 and older","inadequately","","","","","8"
"8 on Scale 1 to 10","1990","66 and older","higher education","16","","","","8"
"8 on Scale 1 to 10","1990","35-65 y.","middle vocational","343","0.261249252625131","0.237116304232554","0.285382201017709","8"
"8 on Scale 1 to 10","1990","35-65 y.","vocational + Abi","7","","","","8"
"8 on Scale 1 to 10","1990","35-65 y.","higher education","180","0.275212434055085","0.240225948656047","0.310198919454124","8"
"8 on Scale 1 to 10","1990","66 and older","in school","","","","","8"
"8 on Scale 1 to 10","1990","66 and older","general elemantary","32","0.220398666468179","0.149685238124648","0.29111209481171","8"
"8 on Scale 1 to 10","1990","66 and older","vocational + Abi","","","","","8"
"8 on Scale 1 to 10","1990","66 and older","higher vocational","8","","","","8"
"9 on Scale 1 to 10","1990","66 and older","higher vocational","2","","","","9"
"9 on Scale 1 to 10","1990","16-34 y.","higher vocational","10","","","","9"
"9 on Scale 1 to 10","1990","16-34 y.","vocational + Abi","13","","","","9"
"9 on Scale 1 to 10","1990","66 and older","vocational + Abi","1","","","","9"
"9 on Scale 1 to 10","1990","16-34 y.","middle vocational","218","0.20813710485824","0.183439822575158","0.232834387141321","9"
"9 on Scale 1 to 10","1990","66 and older","middle vocational","24","","","","9"
"9 on Scale 1 to 10","1990","16-34 y.","general elemantary","43","0.216862831536189","0.157953967705068","0.27577169536731","9"
"9 on Scale 1 to 10","1990","66 and older","higher education","5","","","","9"
"9 on Scale 1 to 10","1990","16-34 y.","in school","6","","","","9"
"9 on Scale 1 to 10","1990","16-34 y.","inadequately","","","","","9"
"9 on Scale 1 to 10","1990","16-34 y.","higher education","54","0.172012407086595","0.130663417352963","0.213361396820228","9"
"9 on Scale 1 to 10","1990","35-65 y.","middle vocational","226","0.173988047836331","0.153162963800809","0.194813131871854","9"
"9 on Scale 1 to 10","1990","35-65 y.","vocational + Abi","6","","","","9"
"9 on Scale 1 to 10","1990","35-65 y.","higher vocational","32","0.162547139144708","0.107568385554061","0.217525892735355","9"
"9 on Scale 1 to 10","1990","35-65 y.","higher education","122","0.188012913008778","0.157405309637143","0.218620516380412","9"
"9 on Scale 1 to 10","1990","66 and older","in school","","","","","9"
"9 on Scale 1 to 10","1990","66 and older","inadequately","","","","","9"
"9 on Scale 1 to 10","1990","66 and older","general elemantary","13","","","","9"
"9 on Scale 1 to 10","1990","35-65 y.","in school","","","","","9"
"9 on Scale 1 to 10","1990","35-65 y.","inadequately","","","","","9"
"9 on Scale 1 to 10","1990","35-65 y.","general elemantary","21","","","","9"
"0 Completely dissatisfied","1991","16-34 y.","in school","","","","","0"
"0 Completely dissatisfied","1991","16-34 y.","inadequately","","","","","0"
"0 Completely dissatisfied","1991","16-34 y.","general elemantary","5","","","","0"
"0 Completely dissatisfied","1991","16-34 y.","middle vocational","6","","","","0"
"0 Completely dissatisfied","1991","16-34 y.","vocational + Abi","1","","","","0"
"0 Completely dissatisfied","1991","16-34 y.","higher vocational","","","","","0"
"0 Completely dissatisfied","1991","16-34 y.","higher education","1","","","","0"
"0 Completely dissatisfied","1991","35-65 y.","in school","","","","","0"
"0 Completely dissatisfied","1991","35-65 y.","inadequately","1","","","","0"
"0 Completely dissatisfied","1991","35-65 y.","general elemantary","3","","","","0"
"0 Completely dissatisfied","1991","35-65 y.","middle vocational","15","","","","0"
"0 Completely dissatisfied","1991","35-65 y.","vocational + Abi","1","","","","0"
"0 Completely dissatisfied","1991","35-65 y.","higher vocational","2","","","","0"
"0 Completely dissatisfied","1991","35-65 y.","higher education","3","","","","0"
"0 Completely dissatisfied","1991","66 and older","in school","","","","","0"
"0 Completely dissatisfied","1991","66 and older","inadequately","","","","","0"
"0 Completely dissatisfied","1991","66 and older","general elemantary","9","","","","0"
"0 Completely dissatisfied","1991","66 and older","middle vocational","8","","","","0"
"0 Completely dissatisfied","1991","66 and older","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1991","66 and older","higher vocational","1","","","","0"
"0 Completely dissatisfied","1991","66 and older","higher education","","","","","0"
"1 on Scale 1 to 10","1991","66 and older","middle vocational","8","","","","1"
"1 on Scale 1 to 10","1991","66 and older","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1991","66 and older","higher vocational","1","","","","1"
"1 on Scale 1 to 10","1991","66 and older","higher education","","","","","1"
"1 on Scale 1 to 10","1991","35-65 y.","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1991","35-65 y.","higher vocational","2","","","","1"
"1 on Scale 1 to 10","1991","35-65 y.","higher education","4","","","","1"
"1 on Scale 1 to 10","1991","66 and older","in school","","","","","1"
"1 on Scale 1 to 10","1991","66 and older","inadequately","","","","","1"
"1 on Scale 1 to 10","1991","66 and older","general elemantary","6","","","","1"
"1 on Scale 1 to 10","1991","16-34 y.","general elemantary","3","","","","1"
"1 on Scale 1 to 10","1991","16-34 y.","middle vocational","4","","","","1"
"1 on Scale 1 to 10","1991","16-34 y.","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1991","16-34 y.","in school","","","","","1"
"1 on Scale 1 to 10","1991","16-34 y.","inadequately","1","","","","1"
"1 on Scale 1 to 10","1991","16-34 y.","higher vocational","","","","","1"
"1 on Scale 1 to 10","1991","16-34 y.","higher education","2","","","","1"
"1 on Scale 1 to 10","1991","35-65 y.","inadequately","4","","","","1"
"1 on Scale 1 to 10","1991","35-65 y.","general elemantary","6","","","","1"
"1 on Scale 1 to 10","1991","35-65 y.","middle vocational","13","","","","1"
"1 on Scale 1 to 10","1991","35-65 y.","in school","","","","","1"
"10 Completely satisfied","1991","16-34 y.","in school","20","","","","10"
"10 Completely satisfied","1991","16-34 y.","inadequately","21","","","","10"
"10 Completely satisfied","1991","16-34 y.","general elemantary","122","0.112925762443324","0.0938273019667772","0.13202422291987","10"
"10 Completely satisfied","1991","16-34 y.","middle vocational","231","0.0820568299349092","0.0716153298416798","0.0924983300281385","10"
"10 Completely satisfied","1991","16-34 y.","vocational + Abi","15","","","","10"
"10 Completely satisfied","1991","16-34 y.","higher vocational","13","","","","10"
"10 Completely satisfied","1991","16-34 y.","higher education","38","0.0767372128533588","0.0527498117642533","0.100724613942464","10"
"10 Completely satisfied","1991","35-65 y.","in school","","","","","10"
"10 Completely satisfied","1991","35-65 y.","inadequately","40","0.112554946792557","0.0832234860697538","0.141886407515359","10"
"10 Completely satisfied","1991","35-65 y.","middle vocational","272","0.0780866459683304","0.0691529759076561","0.0870203160290046","10"
"10 Completely satisfied","1991","35-65 y.","vocational + Abi","11","","","","10"
"10 Completely satisfied","1991","66 and older","middle vocational","79","0.101139848848432","0.0784107636330297","0.123868934063834","10"
"10 Completely satisfied","1991","66 and older","vocational + Abi","2","","","","10"
"10 Completely satisfied","1991","66 and older","higher vocational","9","","","","10"
"10 Completely satisfied","1991","66 and older","higher education","11","","","","10"
"10 Completely satisfied","1991","35-65 y.","general elemantary","89","0.0640985753204766","0.0506280208260177","0.0775691298149355","10"
"10 Completely satisfied","1991","35-65 y.","higher vocational","31","0.0596753988446657","0.0376414077104937","0.0817093899788377","10"
"10 Completely satisfied","1991","35-65 y.","higher education","43","0.0407013552273708","0.0289166814802973","0.0524860289744443","10"
"10 Completely satisfied","1991","66 and older","in school","","","","","10"
"10 Completely satisfied","1991","66 and older","inadequately","1","","","","10"
"10 Completely satisfied","1991","66 and older","general elemantary","51","0.103317177185825","0.0761164043206465","0.130517950051004","10"
"2 on Scale 1 to 10","1991","16-34 y.","in school","2","","","","2"
"2 on Scale 1 to 10","1991","16-34 y.","inadequately","1","","","","2"
"2 on Scale 1 to 10","1991","66 and older","middle vocational","21","","","","2"
"2 on Scale 1 to 10","1991","66 and older","vocational + Abi","1","","","","2"
"2 on Scale 1 to 10","1991","66 and older","higher vocational","","","","","2"
"2 on Scale 1 to 10","1991","16-34 y.","general elemantary","5","","","","2"
"2 on Scale 1 to 10","1991","16-34 y.","middle vocational","19","","","","2"
"2 on Scale 1 to 10","1991","16-34 y.","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1991","16-34 y.","higher vocational","","","","","2"
"2 on Scale 1 to 10","1991","16-34 y.","higher education","5","","","","2"
"2 on Scale 1 to 10","1991","35-65 y.","in school","","","","","2"
"2 on Scale 1 to 10","1991","35-65 y.","inadequately","3","","","","2"
"2 on Scale 1 to 10","1991","35-65 y.","middle vocational","39","0.0110870597783275","0.00760060773326766","0.0145735118233873","2"
"2 on Scale 1 to 10","1991","35-65 y.","vocational + Abi","3","","","","2"
"2 on Scale 1 to 10","1991","35-65 y.","higher vocational","5","","","","2"
"2 on Scale 1 to 10","1991","35-65 y.","higher education","3","","","","2"
"2 on Scale 1 to 10","1991","66 and older","in school","","","","","2"
"2 on Scale 1 to 10","1991","66 and older","inadequately","3","","","","2"
"2 on Scale 1 to 10","1991","66 and older","general elemantary","9","","","","2"
"2 on Scale 1 to 10","1991","66 and older","higher education","2","","","","2"
"2 on Scale 1 to 10","1991","35-65 y.","general elemantary","17","","","","2"
"3 on Scale 1 to 10","1991","35-65 y.","vocational + Abi","3","","","","3"
"3 on Scale 1 to 10","1991","35-65 y.","higher vocational","3","","","","3"
"3 on Scale 1 to 10","1991","35-65 y.","higher education","25","","","","3"
"3 on Scale 1 to 10","1991","66 and older","in school","","","","","3"
"3 on Scale 1 to 10","1991","66 and older","inadequately","1","","","","3"
"3 on Scale 1 to 10","1991","66 and older","middle vocational","33","0.0511224215977542","0.0345194607373068","0.0677253824582015","3"
"3 on Scale 1 to 10","1991","66 and older","vocational + Abi","2","","","","3"
"3 on Scale 1 to 10","1991","66 and older","higher vocational","5","","","","3"
"3 on Scale 1 to 10","1991","66 and older","higher education","4","","","","3"
"3 on Scale 1 to 10","1991","16-34 y.","in school","","","","","3"
"3 on Scale 1 to 10","1991","16-34 y.","inadequately","2","","","","3"
"3 on Scale 1 to 10","1991","16-34 y.","general elemantary","15","","","","3"
"3 on Scale 1 to 10","1991","16-34 y.","middle vocational","30","0.010483508015564","0.00660859046643688","0.0143584255646912","3"
"3 on Scale 1 to 10","1991","35-65 y.","general elemantary","42","0.0336837939540469","0.0237614023513204","0.0436061855567734","3"
"3 on Scale 1 to 10","1991","35-65 y.","middle vocational","83","0.024211064349091","0.019093287360228","0.0293288413379539","3"
"3 on Scale 1 to 10","1991","16-34 y.","vocational + Abi","1","","","","3"
"3 on Scale 1 to 10","1991","16-34 y.","higher vocational","","","","","3"
"3 on Scale 1 to 10","1991","16-34 y.","higher education","4","","","","3"
"3 on Scale 1 to 10","1991","35-65 y.","in school","","","","","3"
"3 on Scale 1 to 10","1991","35-65 y.","inadequately","14","","","","3"
"3 on Scale 1 to 10","1991","66 and older","general elemantary","16","","","","3"
"4 on Scale 1 to 10","1991","35-65 y.","middle vocational","120","0.0358907789146912","0.029697066567335","0.0420844912620474","4"
"4 on Scale 1 to 10","1991","35-65 y.","vocational + Abi","4","","","","4"
"4 on Scale 1 to 10","1991","66 and older","middle vocational","26","","","","4"
"4 on Scale 1 to 10","1991","66 and older","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","1991","16-34 y.","general elemantary","18","","","","4"
"4 on Scale 1 to 10","1991","16-34 y.","middle vocational","47","0.0156972307395367","0.0109681850895595","0.0204262763895138","4"
"4 on Scale 1 to 10","1991","35-65 y.","higher education","40","0.0306360820765214","0.020358374649868","0.0409137895031749","4"
"4 on Scale 1 to 10","1991","66 and older","in school","","","","","4"
"4 on Scale 1 to 10","1991","66 and older","higher vocational","2","","","","4"
"4 on Scale 1 to 10","1991","66 and older","higher education","5","","","","4"
"4 on Scale 1 to 10","1991","66 and older","inadequately","3","","","","4"
"4 on Scale 1 to 10","1991","16-34 y.","higher vocational","4","","","","4"
"4 on Scale 1 to 10","1991","66 and older","general elemantary","28","","","","4"
"4 on Scale 1 to 10","1991","16-34 y.","in school","1","","","","4"
"4 on Scale 1 to 10","1991","16-34 y.","inadequately","5","","","","4"
"4 on Scale 1 to 10","1991","16-34 y.","vocational + Abi","4","","","","4"
"4 on Scale 1 to 10","1991","35-65 y.","inadequately","25","","","","4"
