"plh0183","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"10 Completely satisfied","1990","higher education","Rural Area","63","0.108182795086822","0.0826835287322621","0.133682061441383","10"
"10 Completely satisfied","1990","middle vocational","Rural Area","273","0.172400011180288","0.154124367443418","0.190675654917157","10"
"10 Completely satisfied","1990","higher education","Urban Area","30","0.0832525392043225","0.0562801653901347","0.11022491301851","10"
"10 Completely satisfied","1990","inadequately","Rural Area","3","","","","10"
"10 Completely satisfied","1990","higher vocational","Urban Area","14","","","","10"
"10 Completely satisfied","1990","higher vocational","Rural Area","26","","","","10"
"2 on Scale 1 to 10","1990","general elemantary","Rural Area","7","","","","2"
"2 on Scale 1 to 10","1990","in school","Urban Area","","","","","2"
"2 on Scale 1 to 10","1990","in school","Rural Area","","","","","2"
"2 on Scale 1 to 10","1990","general elemantary","Urban Area","1","","","","2"
"2 on Scale 1 to 10","1990","higher education","Rural Area","9","","","","2"
"2 on Scale 1 to 10","1990","inadequately","Urban Area","","","","","2"
"2 on Scale 1 to 10","1990","inadequately","Rural Area","","","","","2"
"2 on Scale 1 to 10","1990","middle vocational","Urban Area","13","","","","2"
"2 on Scale 1 to 10","1990","middle vocational","Rural Area","12","","","","2"
"2 on Scale 1 to 10","1990","vocational + Abi","Urban Area","1","","","","2"
"2 on Scale 1 to 10","1990","higher vocational","Urban Area","1","","","","2"
"2 on Scale 1 to 10","1990","higher vocational","Rural Area","","","","","2"
"2 on Scale 1 to 10","1990","higher education","Urban Area","7","","","","2"
"2 on Scale 1 to 10","1990","vocational + Abi","Rural Area","","","","","2"
"3 on Scale 1 to 10","1990","in school","Rural Area","","","","","3"
"3 on Scale 1 to 10","1990","vocational + Abi","Rural Area","","","","","3"
"3 on Scale 1 to 10","1990","inadequately","Urban Area","","","","","3"
"3 on Scale 1 to 10","1990","inadequately","Rural Area","","","","","3"
"3 on Scale 1 to 10","1990","middle vocational","Rural Area","36","0.0225132202674331","0.0153358052849156","0.0296906352499506","3"
"3 on Scale 1 to 10","1990","vocational + Abi","Urban Area","","","","","3"
"3 on Scale 1 to 10","1990","higher vocational","Urban Area","1","","","","3"
"3 on Scale 1 to 10","1990","in school","Urban Area","","","","","3"
"3 on Scale 1 to 10","1990","general elemantary","Urban Area","4","","","","3"
"3 on Scale 1 to 10","1990","middle vocational","Urban Area","28","","","","3"
"3 on Scale 1 to 10","1990","general elemantary","Rural Area","11","","","","3"
"3 on Scale 1 to 10","1990","higher vocational","Rural Area","4","","","","3"
"3 on Scale 1 to 10","1990","higher education","Urban Area","16","","","","3"
"3 on Scale 1 to 10","1990","higher education","Rural Area","11","","","","3"
"4 on Scale 1 to 10","1990","general elemantary","Urban Area","3","","","","4"
"4 on Scale 1 to 10","1990","general elemantary","Rural Area","10","","","","4"
"4 on Scale 1 to 10","1990","higher vocational","Rural Area","2","","","","4"
"4 on Scale 1 to 10","1990","in school","Rural Area","","","","","4"
"4 on Scale 1 to 10","1990","inadequately","Urban Area","","","","","4"
"4 on Scale 1 to 10","1990","inadequately","Rural Area","","","","","4"
"4 on Scale 1 to 10","1990","higher vocational","Urban Area","1","","","","4"
"4 on Scale 1 to 10","1990","higher education","Urban Area","12","","","","4"
"4 on Scale 1 to 10","1990","middle vocational","Urban Area","22","","","","4"
"4 on Scale 1 to 10","1990","in school","Urban Area","","","","","4"
"4 on Scale 1 to 10","1990","middle vocational","Rural Area","27","","","","4"
"4 on Scale 1 to 10","1990","vocational + Abi","Urban Area","","","","","4"
"4 on Scale 1 to 10","1990","vocational + Abi","Rural Area","","","","","4"
"4 on Scale 1 to 10","1990","higher education","Rural Area","16","","","","4"
"5 on Scale 1 to 10","1990","general elemantary","Rural Area","35","0.104040509432832","0.0718701832960879","0.136210835569576","5"
"5 on Scale 1 to 10","1990","middle vocational","Urban Area","93","0.119295015240929","0.0971903245073001","0.141399705974558","5"
"5 on Scale 1 to 10","1990","middle vocational","Rural Area","201","0.125621101739296","0.109585881341133","0.141656322137459","5"
"5 on Scale 1 to 10","1990","in school","Rural Area","1","","","","5"
"5 on Scale 1 to 10","1990","inadequately","Urban Area","2","","","","5"
"5 on Scale 1 to 10","1990","inadequately","Rural Area","","","","","5"
"5 on Scale 1 to 10","1990","general elemantary","Urban Area","24","","","","5"
"5 on Scale 1 to 10","1990","vocational + Abi","Urban Area","2","","","","5"
"5 on Scale 1 to 10","1990","vocational + Abi","Rural Area","3","","","","5"
"5 on Scale 1 to 10","1990","higher vocational","Rural Area","18","","","","5"
"5 on Scale 1 to 10","1990","higher education","Urban Area","55","0.133757949096339","0.100524531887718","0.166991366304961","5"
"5 on Scale 1 to 10","1990","higher education","Rural Area","53","0.103618536316897","0.0785991977911532","0.128637874842642","5"
"5 on Scale 1 to 10","1990","in school","Urban Area","1","","","","5"
"5 on Scale 1 to 10","1990","higher vocational","Urban Area","10","","","","5"
"6 on Scale 1 to 10","1990","higher vocational","Urban Area","7","","","","6"
"6 on Scale 1 to 10","1990","in school","Urban Area","","","","","6"
"6 on Scale 1 to 10","1990","inadequately","Urban Area","","","","","6"
"6 on Scale 1 to 10","1990","middle vocational","Rural Area","108","0.0672966825315008","0.0551750144164142","0.0794183506465873","6"
"6 on Scale 1 to 10","1990","vocational + Abi","Urban Area","1","","","","6"
"6 on Scale 1 to 10","1990","vocational + Abi","Rural Area","3","","","","6"
"6 on Scale 1 to 10","1990","higher vocational","Rural Area","8","","","","6"
"6 on Scale 1 to 10","1990","higher education","Urban Area","29","","","","6"
"6 on Scale 1 to 10","1990","higher education","Rural Area","46","0.0826438719943642","0.0600398888602961","0.105247855128432","6"
"6 on Scale 1 to 10","1990","in school","Rural Area","2","","","","6"
"6 on Scale 1 to 10","1990","middle vocational","Urban Area","60","0.0801135736140651","0.0616005129185804","0.0986266343095498","6"
"6 on Scale 1 to 10","1990","inadequately","Rural Area","","","","","6"
"6 on Scale 1 to 10","1990","general elemantary","Urban Area","8","","","","6"
"6 on Scale 1 to 10","1990","general elemantary","Rural Area","26","","","","6"
"7 on Scale 1 to 10","1990","higher vocational","Urban Area","8","","","","7"
"7 on Scale 1 to 10","1990","inadequately","Urban Area","","","","","7"
"7 on Scale 1 to 10","1990","in school","Rural Area","2","","","","7"
"7 on Scale 1 to 10","1990","in school","Urban Area","1","","","","7"
"7 on Scale 1 to 10","1990","inadequately","Rural Area","1","","","","7"
"7 on Scale 1 to 10","1990","general elemantary","Urban Area","28","","","","7"
"7 on Scale 1 to 10","1990","middle vocational","Urban Area","109","0.126624730328505","0.103946050005739","0.14930341065127","7"
"7 on Scale 1 to 10","1990","vocational + Abi","Urban Area","7","","","","7"
"7 on Scale 1 to 10","1990","middle vocational","Rural Area","213","0.13130443492048","0.114963861217258","0.147645008623701","7"
"7 on Scale 1 to 10","1990","vocational + Abi","Rural Area","8","","","","7"
"7 on Scale 1 to 10","1990","higher education","Rural Area","85","0.160677586394136","0.130529987858524","0.190825184929747","7"
"7 on Scale 1 to 10","1990","general elemantary","Rural Area","55","0.154534333097658","0.116447880775139","0.192620785420177","7"
"7 on Scale 1 to 10","1990","higher vocational","Rural Area","19","","","","7"
"7 on Scale 1 to 10","1990","higher education","Urban Area","56","0.129665062540574","0.0968668433712024","0.162463281709945","7"
"8 on Scale 1 to 10","1990","general elemantary","Urban Area","41","0.249122685856584","0.180590670099606","0.317654701613562","8"
"8 on Scale 1 to 10","1990","in school","Rural Area","9","","","","8"
"8 on Scale 1 to 10","1990","middle vocational","Rural Area","441","0.258238895210628","0.237063249780855","0.279414540640401","8"
"8 on Scale 1 to 10","1990","higher education","Rural Area","171","0.287013747696983","0.249877109128193","0.324150386265772","8"
"8 on Scale 1 to 10","1990","inadequately","Urban Area","","","","","8"
"8 on Scale 1 to 10","1990","inadequately","Rural Area","2","","","","8"
"8 on Scale 1 to 10","1990","middle vocational","Urban Area","237","0.271725434221686","0.241388563241901","0.302062305201471","8"
"8 on Scale 1 to 10","1990","higher vocational","Rural Area","55","0.334620324448376","0.263055307429121","0.406185341467631","8"
"8 on Scale 1 to 10","1990","higher education","Urban Area","127","0.305817038300184","0.260832488138789","0.350801588461579","8"
"8 on Scale 1 to 10","1990","in school","Urban Area","2","","","","8"
"8 on Scale 1 to 10","1990","general elemantary","Rural Area","81","0.240247267796318","0.195230386379218","0.285264149213417","8"
"8 on Scale 1 to 10","1990","vocational + Abi","Urban Area","16","","","","8"
"8 on Scale 1 to 10","1990","vocational + Abi","Rural Area","13","","","","8"
"8 on Scale 1 to 10","1990","higher vocational","Urban Area","31","0.314817546752289","0.216658248059957","0.41297684544462","8"
"9 on Scale 1 to 10","1990","general elemantary","Rural Area","56","0.150175758720578","0.1125336004321","0.187817917009056","9"
"9 on Scale 1 to 10","1990","general elemantary","Urban Area","20","","","","9"
"9 on Scale 1 to 10","1990","middle vocational","Rural Area","316","0.187438476162341","0.168556332400085","0.206320619924596","9"
"9 on Scale 1 to 10","1990","vocational + Abi","Urban Area","7","","","","9"
"9 on Scale 1 to 10","1990","higher education","Urban Area","64","0.160538687568238","0.124697221566205","0.196380153570271","9"
"9 on Scale 1 to 10","1990","in school","Urban Area","1","","","","9"
"9 on Scale 1 to 10","1990","in school","Rural Area","5","","","","9"
"9 on Scale 1 to 10","1990","inadequately","Rural Area","","","","","9"
"9 on Scale 1 to 10","1990","middle vocational","Urban Area","141","0.16508616060334","0.139767878711322","0.190404442495357","9"
"9 on Scale 1 to 10","1990","higher vocational","Rural Area","33","0.166107122408584","0.109660349901851","0.222553894915317","9"
"9 on Scale 1 to 10","1990","inadequately","Urban Area","","","","","9"
"9 on Scale 1 to 10","1990","vocational + Abi","Rural Area","13","","","","9"
"9 on Scale 1 to 10","1990","higher vocational","Urban Area","10","","","","9"
"9 on Scale 1 to 10","1990","higher education","Rural Area","113","0.18943251688742","0.157263890503682","0.221601143271158","9"
"0 Completely dissatisfied","1991","vocational + Abi","Urban Area","","","","","0"
"0 Completely dissatisfied","1991","in school","Urban Area","","","","","0"
"0 Completely dissatisfied","1991","in school","Rural Area","","","","","0"
"0 Completely dissatisfied","1991","inadequately","Urban Area","1","","","","0"
"0 Completely dissatisfied","1991","inadequately","Rural Area","","","","","0"
"0 Completely dissatisfied","1991","general elemantary","Urban Area","13","","","","0"
"0 Completely dissatisfied","1991","general elemantary","Rural Area","4","","","","0"
"0 Completely dissatisfied","1991","middle vocational","Urban Area","15","","","","0"
"0 Completely dissatisfied","1991","middle vocational","Rural Area","14","","","","0"
"0 Completely dissatisfied","1991","vocational + Abi","Rural Area","2","","","","0"
"0 Completely dissatisfied","1991","higher vocational","Urban Area","3","","","","0"
"0 Completely dissatisfied","1991","higher vocational","Rural Area","","","","","0"
"0 Completely dissatisfied","1991","higher education","Urban Area","4","","","","0"
"0 Completely dissatisfied","1991","higher education","Rural Area","","","","","0"
"1 on Scale 1 to 10","1991","higher education","Urban Area","5","","","","1"
"1 on Scale 1 to 10","1991","in school","Urban Area","","","","","1"
"1 on Scale 1 to 10","1991","in school","Rural Area","","","","","1"
"1 on Scale 1 to 10","1991","inadequately","Urban Area","4","","","","1"
"1 on Scale 1 to 10","1991","inadequately","Rural Area","1","","","","1"
"1 on Scale 1 to 10","1991","general elemantary","Urban Area","11","","","","1"
"1 on Scale 1 to 10","1991","general elemantary","Rural Area","4","","","","1"
"1 on Scale 1 to 10","1991","middle vocational","Urban Area","16","","","","1"
"1 on Scale 1 to 10","1991","middle vocational","Rural Area","9","","","","1"
"1 on Scale 1 to 10","1991","vocational + Abi","Urban Area","","","","","1"
"1 on Scale 1 to 10","1991","vocational + Abi","Rural Area","","","","","1"
"1 on Scale 1 to 10","1991","higher vocational","Urban Area","1","","","","1"
"1 on Scale 1 to 10","1991","higher vocational","Rural Area","2","","","","1"
"1 on Scale 1 to 10","1991","higher education","Rural Area","1","","","","1"
"10 Completely satisfied","1991","vocational + Abi","Urban Area","24","","","","10"
"10 Completely satisfied","1991","general elemantary","Urban Area","190","0.0915450458905302","0.0788007738546763","0.104289317926384","10"
"10 Completely satisfied","1991","general elemantary","Rural Area","71","0.0810601458674688","0.0624813287477854","0.0996389629871522","10"
"10 Completely satisfied","1991","middle vocational","Rural Area","211","0.0788651738298726","0.0683854462787739","0.0893449013809713","10"
"10 Completely satisfied","1991","higher education","Urban Area","48","0.0471313214766135","0.033808804180474","0.0604538387727529","10"
"10 Completely satisfied","1991","in school","Urban Area","20","","","","10"
"10 Completely satisfied","1991","in school","Rural Area","","","","","10"
"10 Completely satisfied","1991","higher education","Rural Area","44","0.0761285712137655","0.0560323390229532","0.0962248034045778","10"
"10 Completely satisfied","1991","middle vocational","Urban Area","369","0.0855413397360932","0.0770808220744059","0.0940018573977804","10"
"10 Completely satisfied","1991","higher vocational","Urban Area","27","","","","10"
"10 Completely satisfied","1991","inadequately","Urban Area","53","0.121991869955034","0.0944392335809034","0.149544506329164","10"
"10 Completely satisfied","1991","inadequately","Rural Area","9","","","","10"
"10 Completely satisfied","1991","vocational + Abi","Rural Area","4","","","","10"
"10 Completely satisfied","1991","higher vocational","Rural Area","25","","","","10"
"2 on Scale 1 to 10","1991","higher education","Rural Area","4","","","","2"
"2 on Scale 1 to 10","1991","in school","Urban Area","2","","","","2"
"2 on Scale 1 to 10","1991","in school","Rural Area","","","","","2"
"2 on Scale 1 to 10","1991","general elemantary","Urban Area","20","","","","2"
"2 on Scale 1 to 10","1991","general elemantary","Rural Area","11","","","","2"
"2 on Scale 1 to 10","1991","inadequately","Urban Area","6","","","","2"
"2 on Scale 1 to 10","1991","inadequately","Rural Area","1","","","","2"
"2 on Scale 1 to 10","1991","middle vocational","Urban Area","44","0.0115793718483818","0.00834313517940632","0.0148156085173572","2"
"2 on Scale 1 to 10","1991","middle vocational","Rural Area","34","0.0144460934996915","0.00980670051909413","0.019085486480289","2"
"2 on Scale 1 to 10","1991","vocational + Abi","Urban Area","3","","","","2"
"2 on Scale 1 to 10","1991","vocational + Abi","Rural Area","1","","","","2"
"2 on Scale 1 to 10","1991","higher vocational","Urban Area","4","","","","2"
"2 on Scale 1 to 10","1991","higher vocational","Rural Area","1","","","","2"
"2 on Scale 1 to 10","1991","higher education","Urban Area","6","","","","2"
"3 on Scale 1 to 10","1991","in school","Rural Area","","","","","3"
"3 on Scale 1 to 10","1991","in school","Urban Area","","","","","3"
"3 on Scale 1 to 10","1991","vocational + Abi","Rural Area","","","","","3"
"3 on Scale 1 to 10","1991","inadequately","Urban Area","15","","","","3"
"3 on Scale 1 to 10","1991","inadequately","Rural Area","2","","","","3"
"3 on Scale 1 to 10","1991","general elemantary","Urban Area","56","0.0340486464395839","0.0260342012221247","0.0420630916570432","3"
"3 on Scale 1 to 10","1991","middle vocational","Urban Area","88","0.0246088307839139","0.019922188855561","0.0292954727122669","3"
"3 on Scale 1 to 10","1991","middle vocational","Rural Area","57","0.0229189955049764","0.0171005250511256","0.0287374659588272","3"
"3 on Scale 1 to 10","1991","vocational + Abi","Urban Area","6","","","","3"
"3 on Scale 1 to 10","1991","higher vocational","Urban Area","5","","","","3"
"3 on Scale 1 to 10","1991","general elemantary","Rural Area","17","","","","3"
"3 on Scale 1 to 10","1991","higher vocational","Rural Area","3","","","","3"
"3 on Scale 1 to 10","1991","higher education","Urban Area","20","","","","3"
"3 on Scale 1 to 10","1991","higher education","Rural Area","13","","","","3"
"4 on Scale 1 to 10","1991","higher vocational","Urban Area","11","","","","4"
"4 on Scale 1 to 10","1991","higher vocational","Rural Area","7","","","","4"
"4 on Scale 1 to 10","1991","general elemantary","Rural Area","31","0.0431301887891116","0.0293012793743277","0.0569590982038954","4"
"4 on Scale 1 to 10","1991","vocational + Abi","Rural Area","2","","","","4"
"4 on Scale 1 to 10","1991","in school","Rural Area","","","","","4"
"4 on Scale 1 to 10","1991","inadequately","Urban Area","27","","","","4"
"4 on Scale 1 to 10","1991","inadequately","Rural Area","6","","","","4"
"4 on Scale 1 to 10","1991","general elemantary","Urban Area","74","0.0538353524163613","0.0438614974248117","0.063809207407911","4"
"4 on Scale 1 to 10","1991","middle vocational","Urban Area","106","0.0252238095866829","0.0204804650635682","0.0299671541097976","4"
"4 on Scale 1 to 10","1991","middle vocational","Rural Area","85","0.0387839525992929","0.0312766780544741","0.0462912271441117","4"
"4 on Scale 1 to 10","1991","vocational + Abi","Urban Area","6","","","","4"
"4 on Scale 1 to 10","1991","higher education","Urban Area","30","0.0251258812103047","0.0152869056897542","0.0349648567308551","4"
"4 on Scale 1 to 10","1991","in school","Urban Area","1","","","","4"
"4 on Scale 1 to 10","1991","higher education","Rural Area","23","","","","4"
"5 on Scale 1 to 10","1991","general elemantary","Rural Area","114","0.14584782465803","0.121821439801651","0.169874209514409","5"
"5 on Scale 1 to 10","1991","middle vocational","Urban Area","444","0.11378478257972","0.104178871382063","0.123390693777376","5"
"5 on Scale 1 to 10","1991","middle vocational","Rural Area","257","0.112823185756422","0.100521913531805","0.125124457981038","5"
"5 on Scale 1 to 10","1991","in school","Rural Area","1","","","","5"
"5 on Scale 1 to 10","1991","inadequately","Urban Area","66","0.134181931977637","0.10548676274941","0.162877101205864","5"
"5 on Scale 1 to 10","1991","inadequately","Rural Area","8","","","","5"
"5 on Scale 1 to 10","1991","general elemantary","Urban Area","216","0.134643689196189","0.119558999007671","0.149728379384708","5"
"5 on Scale 1 to 10","1991","vocational + Abi","Urban Area","20","","","","5"
"5 on Scale 1 to 10","1991","vocational + Abi","Rural Area","2","","","","5"
"5 on Scale 1 to 10","1991","higher vocational","Urban Area","39","0.0913931773057367","0.0650593453454771","0.117727009265996","5"
"5 on Scale 1 to 10","1991","higher vocational","Rural Area","22","","","","5"
"5 on Scale 1 to 10","1991","higher education","Urban Area","83","0.089241069045188","0.0713185496113227","0.107163588479053","5"
"5 on Scale 1 to 10","1991","higher education","Rural Area","61","0.0895968297760094","0.0679547878311816","0.111238871720837","5"
"5 on Scale 1 to 10","1991","in school","Urban Area","3","","","","5"
"6 on Scale 1 to 10","1991","in school","Urban Area","8","","","","6"
"6 on Scale 1 to 10","1991","in school","Rural Area","2","","","","6"
"6 on Scale 1 to 10","1991","inadequately","Urban Area","58","0.103645917284723","0.0779854625720982","0.129306371997347","6"
"6 on Scale 1 to 10","1991","middle vocational","Urban Area","383","0.0966534714220964","0.0877150095429429","0.10559193330125","6"
"6 on Scale 1 to 10","1991","middle vocational","Rural Area","251","0.103807077988887","0.0919477522884854","0.115666403689289","6"
"6 on Scale 1 to 10","1991","vocational + Abi","Urban Area","19","","","","6"
"6 on Scale 1 to 10","1991","vocational + Abi","Rural Area","9","","","","6"
"6 on Scale 1 to 10","1991","higher vocational","Urban Area","30","0.0695010564408983","0.046261768317616","0.0927403445641807","6"
"6 on Scale 1 to 10","1991","higher vocational","Rural Area","24","","","","6"
"6 on Scale 1 to 10","1991","higher education","Urban Area","87","0.0732702308704619","0.056888669410458","0.0896517923304658","6"
"6 on Scale 1 to 10","1991","higher education","Rural Area","58","0.0902408288828904","0.0685288308396897","0.111952826926091","6"
"6 on Scale 1 to 10","1991","inadequately","Rural Area","10","","","","6"
"6 on Scale 1 to 10","1991","general elemantary","Urban Area","181","0.0974696223114457","0.0843623758151908","0.110576868807701","6"
"6 on Scale 1 to 10","1991","general elemantary","Rural Area","92","0.127194768904557","0.104513668490931","0.149875869318184","6"
"7 on Scale 1 to 10","1991","vocational + Abi","Rural Area","27","","","","7"
"7 on Scale 1 to 10","1991","inadequately","Urban Area","110","0.18315702610499","0.150593642277644","0.215720409932336","7"
"7 on Scale 1 to 10","1991","in school","Rural Area","6","","","","7"
"7 on Scale 1 to 10","1991","in school","Urban Area","13","","","","7"
"7 on Scale 1 to 10","1991","inadequately","Rural Area","20","","","","7"
"7 on Scale 1 to 10","1991","middle vocational","Urban Area","738","0.177506879252528","0.165948402459045","0.189065356046012","7"
"7 on Scale 1 to 10","1991","vocational + Abi","Urban Area","50","0.181796414295244","0.137407713102736","0.226185115487752","7"
"7 on Scale 1 to 10","1991","higher vocational","Urban Area","91","0.212610637166624","0.175220553118071","0.250000721215177","7"
"7 on Scale 1 to 10","1991","higher education","Rural Area","131","0.185978891919832","0.156495007956308","0.215462775883356","7"
"7 on Scale 1 to 10","1991","general elemantary","Urban Area","336","0.165299088362404","0.148883873027589","0.181714303697218","7"
"7 on Scale 1 to 10","1991","middle vocational","Rural Area","427","0.165834007153317","0.151372658516128","0.180295355790505","7"
"7 on Scale 1 to 10","1991","general elemantary","Rural Area","149","0.185183532826822","0.158741069727731","0.211625995925914","7"
"7 on Scale 1 to 10","1991","higher vocational","Rural Area","40","0.148633313014827","0.106513230326599","0.190753395703055","7"
"7 on Scale 1 to 10","1991","higher education","Urban Area","201","0.191824038043426","0.167071517053437","0.216576559033414","7"
"8 on Scale 1 to 10","1991","general elemantary","Urban Area","585","0.270651040643873","0.251016603972131","0.290285477315614","8"
"8 on Scale 1 to 10","1991","in school","Urban Area","34","0.330031035716949","0.245188855350513","0.414873216083386","8"
"8 on Scale 1 to 10","1991","in school","Rural Area","14","","","","8"
"8 on Scale 1 to 10","1991","inadequately","Rural Area","34","0.346175259561836","0.25644996318223","0.435900555941441","8"
"8 on Scale 1 to 10","1991","vocational + Abi","Urban Area","96","0.363317411916932","0.307962816040793","0.418672007793072","8"
"8 on Scale 1 to 10","1991","vocational + Abi","Rural Area","22","","","","8"
"8 on Scale 1 to 10","1991","higher vocational","Urban Area","168","0.360564343497792","0.316685114443775","0.404443572551809","8"
"8 on Scale 1 to 10","1991","higher vocational","Rural Area","91","0.320223349949806","0.264979691793462","0.37546700810615","8"
"8 on Scale 1 to 10","1991","higher education","Urban Area","319","0.338678289203268","0.308926367153568","0.368430211252968","8"
"8 on Scale 1 to 10","1991","higher education","Rural Area","225","0.340463770353473","0.304555886407085","0.37637165429986","8"
"8 on Scale 1 to 10","1991","inadequately","Urban Area","128","0.209937381512157","0.175650807417892","0.244223955606423","8"
"8 on Scale 1 to 10","1991","general elemantary","Rural Area","237","0.277469264247365","0.246989863075874","0.307948665418857","8"
"8 on Scale 1 to 10","1991","middle vocational","Urban Area","1285","0.301709989123068","0.28782518897061","0.315594789275526","8"
"8 on Scale 1 to 10","1991","middle vocational","Rural Area","752","0.288400830040994","0.270786678520883","0.306014981561105","8"
"9 on Scale 1 to 10","1991","higher education","Urban Area","169","0.195688573282824","0.17074780592576","0.220629340639888","9"
"9 on Scale 1 to 10","1991","general elemantary","Rural Area","99","0.0882927139047866","0.0689792144519843","0.107606213357589","9"
"9 on Scale 1 to 10","1991","general elemantary","Urban Area","285","0.119353278728768","0.105025992103442","0.133680565354094","9"
"9 on Scale 1 to 10","1991","in school","Urban Area","37","0.304945467610639","0.221878641165892","0.388012294055387","9"
"9 on Scale 1 to 10","1991","middle vocational","Urban Area","710","0.153629646989896","0.142721659997651","0.164537633982142","9"
"9 on Scale 1 to 10","1991","higher vocational","Rural Area","59","0.184107516438059","0.138216779121135","0.229998253754982","9"
"9 on Scale 1 to 10","1991","middle vocational","Rural Area","444","0.162832537679484","0.148476898820106","0.177188176538862","9"
"9 on Scale 1 to 10","1991","in school","Rural Area","17","","","","9"
"9 on Scale 1 to 10","1991","inadequately","Rural Area","17","","","","9"
"9 on Scale 1 to 10","1991","higher vocational","Urban Area","81","0.154055150469094","0.121065454606652","0.187044846331536","9"
"9 on Scale 1 to 10","1991","inadequately","Urban Area","74","0.110926102318675","0.084487757998324","0.137364446639025","9"
"9 on Scale 1 to 10","1991","vocational + Abi","Urban Area","66","0.199660785046023","0.153652872641049","0.245668697450998","9"
"9 on Scale 1 to 10","1991","vocational + Abi","Rural Area","12","","","","9"
"9 on Scale 1 to 10","1991","higher education","Rural Area","109","0.146370192003162","0.11958491516729","0.173155468839033","9"
"0 Completely dissatisfied","1992","in school","Rural Area","","","","","0"
"0 Completely dissatisfied","1992","vocational + Abi","Urban Area","2","","","","0"
"0 Completely dissatisfied","1992","in school","Urban Area","1","","","","0"
"0 Completely dissatisfied","1992","inadequately","Urban Area","5","","","","0"
"0 Completely dissatisfied","1992","inadequately","Rural Area","1","","","","0"
"0 Completely dissatisfied","1992","general elemantary","Urban Area","15","","","","0"
"0 Completely dissatisfied","1992","general elemantary","Rural Area","4","","","","0"
"0 Completely dissatisfied","1992","middle vocational","Urban Area","22","","","","0"
"0 Completely dissatisfied","1992","middle vocational","Rural Area","10","","","","0"
"0 Completely dissatisfied","1992","vocational + Abi","Rural Area","","","","","0"
"0 Completely dissatisfied","1992","higher vocational","Urban Area","2","","","","0"
"0 Completely dissatisfied","1992","higher vocational","Rural Area","2","","","","0"
"0 Completely dissatisfied","1992","higher education","Urban Area","4","","","","0"
"0 Completely dissatisfied","1992","higher education","Rural Area","4","","","","0"
"1 on Scale 1 to 10","1992","higher education","Urban Area","3","","","","1"
"1 on Scale 1 to 10","1992","inadequately","Urban Area","5","","","","1"
"1 on Scale 1 to 10","1992","inadequately","Rural Area","2","","","","1"
"1 on Scale 1 to 10","1992","in school","Urban Area","","","","","1"
"1 on Scale 1 to 10","1992","in school","Rural Area","","","","","1"
