"plh0183","year","e11103","sex","n","percent","lower_confidence","upper_confidence","value"
"8 on Scale 1 to 10","1991","Not Working","Male","238","0.263333673278125","0.236076159995257","0.290591186560993","8"
"9 on Scale 1 to 10","1991","Full Time","Male","516","0.166621410788703","0.153359733399659","0.179883088177747","9"
"9 on Scale 1 to 10","1991","Full Time","Female","253","0.179238526470277","0.158492262871376","0.199984790069179","9"
"9 on Scale 1 to 10","1991","Not Working","Male","158","0.129031936581772","0.108285316812421","0.149778556351124","9"
"9 on Scale 1 to 10","1991","Part Time","Male","101","0.187957050033618","0.154474690403241","0.221439409663995","9"
"9 on Scale 1 to 10","1991","Part Time","Female","216","0.183120669223559","0.16125597066268","0.204985367784438","9"
"9 on Scale 1 to 10","1991","Not Working","Female","270","0.0972541372355646","0.0846973222636964","0.109810952207433","9"
"0 Completely dissatisfied","1992","Part Time","Male","3","","","","0"
"0 Completely dissatisfied","1992","Part Time","Female","14","","","","0"
"0 Completely dissatisfied","1992","Full Time","Male","12","","","","0"
"0 Completely dissatisfied","1992","Full Time","Female","8","","","","0"
"0 Completely dissatisfied","1992","Not Working","Male","12","","","","0"
"0 Completely dissatisfied","1992","Not Working","Female","23","","","","0"
"1 on Scale 1 to 10","1992","Full Time","Male","19","","","","1"
"1 on Scale 1 to 10","1992","Part Time","Female","6","","","","1"
"1 on Scale 1 to 10","1992","Part Time","Male","2","","","","1"
"1 on Scale 1 to 10","1992","Full Time","Female","12","","","","1"
"1 on Scale 1 to 10","1992","Not Working","Male","19","","","","1"
"1 on Scale 1 to 10","1992","Not Working","Female","21","","","","1"
"10 Completely satisfied","1992","Full Time","Male","261","0.061110812663645","0.0539338093606248","0.0682878159666653","10"
"10 Completely satisfied","1992","Full Time","Female","146","0.0657233539040089","0.0554154773432933","0.0760312304647246","10"
"10 Completely satisfied","1992","Part Time","Male","54","0.0643642748901784","0.0469288875048573","0.0817996622754995","10"
"10 Completely satisfied","1992","Part Time","Female","119","0.0649772713116582","0.0533048426537812","0.0766496999695352","10"
"10 Completely satisfied","1992","Not Working","Male","104","0.0727676778497535","0.0588286105373846","0.0867067451621225","10"
"10 Completely satisfied","1992","Not Working","Female","224","0.0755301641094462","0.065758268739216","0.0853020594796764","10"
"2 on Scale 1 to 10","1992","Full Time","Male","39","0.0102971133878693","0.0072723799055507","0.013321846870188","2"
"2 on Scale 1 to 10","1992","Full Time","Female","27","","","","2"
"2 on Scale 1 to 10","1992","Part Time","Male","10","","","","2"
"2 on Scale 1 to 10","1992","Part Time","Female","17","","","","2"
"2 on Scale 1 to 10","1992","Not Working","Male","26","","","","2"
"2 on Scale 1 to 10","1992","Not Working","Female","47","0.0245828927476098","0.0188564635068156","0.0303093219884041","2"
"3 on Scale 1 to 10","1992","Part Time","Male","34","0.0413933602199769","0.0272405944051694","0.0555461260347844","3"
"3 on Scale 1 to 10","1992","Full Time","Male","102","0.0264321854644883","0.0216257115658311","0.0312386593631454","3"
"3 on Scale 1 to 10","1992","Full Time","Female","49","0.0213860448507932","0.0153681784398685","0.0274039112617179","3"
"3 on Scale 1 to 10","1992","Part Time","Female","32","0.0193394306805141","0.012817883977273","0.0258609773837552","3"
"3 on Scale 1 to 10","1992","Not Working","Male","54","0.0420281649380549","0.0312606183231789","0.052795711552931","3"
"3 on Scale 1 to 10","1992","Not Working","Female","101","0.0441688023676024","0.0365704289316508","0.051767175803554","3"
"4 on Scale 1 to 10","1992","Full Time","Male","154","0.0378198602321647","0.0321042171413387","0.0435355033229907","4"
"4 on Scale 1 to 10","1992","Full Time","Female","79","0.0401874086647462","0.0320176387271529","0.0483571786023395","4"
"4 on Scale 1 to 10","1992","Part Time","Male","26","","","","4"
"4 on Scale 1 to 10","1992","Part Time","Female","70","0.0407880627883573","0.0314212198838736","0.0501549056928409","4"
"4 on Scale 1 to 10","1992","Not Working","Male","67","0.0609094484645971","0.0480753240447928","0.0737435728844014","4"
"4 on Scale 1 to 10","1992","Not Working","Female","136","0.058468708999349","0.0497920735124922","0.0671453444862057","4"
"5 on Scale 1 to 10","1992","Full Time","Male","421","0.0981096724293708","0.089196963465555","0.107022381393187","5"
"5 on Scale 1 to 10","1992","Full Time","Female","222","0.0945994983557397","0.0824254117801632","0.106773584931316","5"
"5 on Scale 1 to 10","1992","Part Time","Male","64","0.0854805771223126","0.0656156968318279","0.105345457412797","5"
"5 on Scale 1 to 10","1992","Part Time","Female","186","0.111223974323252","0.0963350000367669","0.126112948609737","5"
"5 on Scale 1 to 10","1992","Not Working","Male","183","0.153677153676626","0.134324395821791","0.173029911531461","5"
"5 on Scale 1 to 10","1992","Not Working","Female","367","0.14928251847773","0.136103915433889","0.162461121521571","5"
"6 on Scale 1 to 10","1992","Full Time","Female","240","0.0981511668940346","0.0857749984615146","0.110527335326555","6"
"6 on Scale 1 to 10","1992","Not Working","Male","154","0.122430954603073","0.104841335217091","0.140020573989054","6"
"6 on Scale 1 to 10","1992","Not Working","Female","335","0.122404334357298","0.110283909190957","0.134524759523638","6"
"6 on Scale 1 to 10","1992","Part Time","Male","72","0.0849249246917878","0.0651186995722481","0.104731149811327","6"
"6 on Scale 1 to 10","1992","Part Time","Female","172","0.102214806542705","0.0878694107726435","0.116560202312767","6"
"6 on Scale 1 to 10","1992","Full Time","Male","465","0.110478951034146","0.101086156258087","0.119871745810204","6"
"7 on Scale 1 to 10","1992","Part Time","Male","145","0.192111174175077","0.164120853343037","0.220101495007117","7"
"7 on Scale 1 to 10","1992","Full Time","Male","805","0.179456782243958","0.167959171111464","0.190954393376453","7"
"7 on Scale 1 to 10","1992","Full Time","Female","390","0.173566461125125","0.157811821446017","0.189321100804234","7"
"7 on Scale 1 to 10","1992","Part Time","Female","337","0.20092627275614","0.18195129832247","0.219901247189811","7"
"7 on Scale 1 to 10","1992","Not Working","Male","235","0.168962292804613","0.14885398899474","0.189070596614487","7"
"7 on Scale 1 to 10","1992","Not Working","Female","477","0.155476670803701","0.142076489843741","0.168876851763661","7"
"8 on Scale 1 to 10","1992","Not Working","Male","317","0.226576274905043","0.204112324198223","0.249040225611864","8"
"8 on Scale 1 to 10","1992","Full Time","Female","683","0.314796183300979","0.295476668302806","0.334115698299152","8"
"8 on Scale 1 to 10","1992","Full Time","Male","1311","0.302717833577251","0.288952072419841","0.31648359473466","8"
"8 on Scale 1 to 10","1992","Part Time","Male","209","0.290884082137392","0.258615910530129","0.323152253744655","8"
"8 on Scale 1 to 10","1992","Part Time","Female","478","0.272908380096612","0.251813725680127","0.294003034513097","8"
"8 on Scale 1 to 10","1992","Not Working","Female","728","0.242514466288516","0.226664504557393","0.25836442801964","8"
"9 on Scale 1 to 10","1992","Full Time","Male","690","0.165695248951479","0.154555014417274","0.176835483485684","9"
"9 on Scale 1 to 10","1992","Full Time","Female","364","0.160116133400526","0.144861605547653","0.175370661253399","9"
"9 on Scale 1 to 10","1992","Part Time","Male","142","0.185389815451603","0.15777935708913","0.213000273814077","9"
"9 on Scale 1 to 10","1992","Part Time","Female","282","0.169109653610441","0.151358545618137","0.186860761602744","9"
"9 on Scale 1 to 10","1992","Not Working","Male","163","0.10169909209702","0.0854795110014875","0.117918673192552","9"
"9 on Scale 1 to 10","1992","Not Working","Female","350","0.105467414818391","0.0941086932373436","0.116826136399437","9"
"0 Completely dissatisfied","1993","Full Time","Male","21","","","","0"
"0 Completely dissatisfied","1993","Full Time","Female","8","","","","0"
"0 Completely dissatisfied","1993","Part Time","Male","7","","","","0"
"0 Completely dissatisfied","1993","Part Time","Female","9","","","","0"
"0 Completely dissatisfied","1993","Not Working","Male","17","","","","0"
"0 Completely dissatisfied","1993","Not Working","Female","31","0.0116878423845109","0.00777346174869867","0.0156022230203231","0"
"1 on Scale 1 to 10","1993","Full Time","Male","16","","","","1"
"1 on Scale 1 to 10","1993","Part Time","Male","10","","","","1"
"1 on Scale 1 to 10","1993","Part Time","Female","9","","","","1"
"1 on Scale 1 to 10","1993","Full Time","Female","9","","","","1"
"1 on Scale 1 to 10","1993","Not Working","Male","25","","","","1"
"1 on Scale 1 to 10","1993","Not Working","Female","30","0.0142183145842382","0.00990646855504185","0.0185301606134346","1"
"10 Completely satisfied","1993","Full Time","Male","244","0.0552967794107357","0.048306679930302","0.0622868788911694","10"
"10 Completely satisfied","1993","Full Time","Female","127","0.0667994777112251","0.0560979668985725","0.0775009885238777","10"
"10 Completely satisfied","1993","Part Time","Female","107","0.0584103730358556","0.0471626224340885","0.0696581236376227","10"
"10 Completely satisfied","1993","Part Time","Male","57","0.0783754173030405","0.0592298998135819","0.0975209347924991","10"
"10 Completely satisfied","1993","Not Working","Male","80","0.0543883564748859","0.0426913732343268","0.066085339715445","10"
"10 Completely satisfied","1993","Not Working","Female","205","0.0664805784469168","0.057407432727785","0.0755537241660486","10"
"2 on Scale 1 to 10","1993","Full Time","Male","47","0.0134221598293267","0.00990280852328519","0.0169415111353682","2"
"2 on Scale 1 to 10","1993","Part Time","Male","13","","","","2"
"2 on Scale 1 to 10","1993","Full Time","Female","28","","","","2"
"2 on Scale 1 to 10","1993","Part Time","Female","16","","","","2"
"2 on Scale 1 to 10","1993","Not Working","Male","47","0.0384260602718968","0.0285116070835742","0.0483405134602194","2"
"2 on Scale 1 to 10","1993","Not Working","Female","65","0.0263815206747353","0.0205444744973332","0.0322185668521374","2"
"3 on Scale 1 to 10","1993","Part Time","Female","44","0.0233842879983529","0.016136361432789","0.0306322145639169","3"
"3 on Scale 1 to 10","1993","Part Time","Male","20","","","","3"
"3 on Scale 1 to 10","1993","Full Time","Male","117","0.0267658989623917","0.0218297834353386","0.0317020144894447","3"
"3 on Scale 1 to 10","1993","Full Time","Female","61","0.0289915167247715","0.0218000404010323","0.0361829930485107","3"
"3 on Scale 1 to 10","1993","Not Working","Male","61","0.0443106395386297","0.0336966934082956","0.0549245856689638","3"
"3 on Scale 1 to 10","1993","Not Working","Female","121","0.047784487906154","0.0400155811969322","0.0555533946153758","3"
"4 on Scale 1 to 10","1993","Full Time","Male","157","0.038967628521093","0.0330491955120994","0.0448860615300865","4"
"4 on Scale 1 to 10","1993","Part Time","Female","75","0.037838960986685","0.0286876494492391","0.046990272524131","4"
"4 on Scale 1 to 10","1993","Not Working","Male","83","0.0581531063930607","0.0460821659107275","0.0702240468753939","4"
"4 on Scale 1 to 10","1993","Not Working","Female","160","0.0632587983293991","0.0543929745982968","0.0721246220605014","4"
"4 on Scale 1 to 10","1993","Full Time","Female","80","0.0402533296745598","0.0318287103343794","0.0486779490147402","4"
"4 on Scale 1 to 10","1993","Part Time","Male","34","0.0382831943269299","0.0246144746212557","0.051951914032604","4"
"5 on Scale 1 to 10","1993","Part Time","Male","88","0.106347172757067","0.0843864038223304","0.128307941691804","5"
"5 on Scale 1 to 10","1993","Part Time","Female","220","0.137375660204504","0.120865335832911","0.153885984576098","5"
"5 on Scale 1 to 10","1993","Full Time","Female","249","0.11208882808739","0.0985669505275636","0.125610705647217","5"
"5 on Scale 1 to 10","1993","Full Time","Male","498","0.122198655643817","0.112182130755787","0.132215180531846","5"
"5 on Scale 1 to 10","1993","Not Working","Male","211","0.139945591082558","0.122051606119326","0.157839576045791","5"
"5 on Scale 1 to 10","1993","Not Working","Female","451","0.166189570691963","0.152631922608416","0.179747218775511","5"
"6 on Scale 1 to 10","1993","Full Time","Female","208","0.10135419863051","0.0884186092397118","0.114289788021309","6"
"6 on Scale 1 to 10","1993","Full Time","Male","478","0.121712687404611","0.111713332797902","0.13171204201132","6"
"6 on Scale 1 to 10","1993","Part Time","Female","189","0.11635480146335","0.100976053795221","0.131733549131479","6"
"6 on Scale 1 to 10","1993","Part Time","Male","71","0.102891402403309","0.0812486643049816","0.124534140501637","6"
"6 on Scale 1 to 10","1993","Not Working","Male","182","0.132875583390403","0.115367935878404","0.150383230902402","6"
"6 on Scale 1 to 10","1993","Not Working","Female","368","0.130365285871447","0.118102243559835","0.142628328183058","6"
"7 on Scale 1 to 10","1993","Full Time","Male","799","0.192413736543074","0.180357875380909","0.204469597705238","7"
"7 on Scale 1 to 10","1993","Part Time","Male","139","0.198559819952095","0.170142612849255","0.226977027054935","7"
"7 on Scale 1 to 10","1993","Not Working","Male","239","0.156770292103707","0.138017353680748","0.175523230526666","7"
"7 on Scale 1 to 10","1993","Not Working","Female","470","0.156699142855626","0.143459587688797","0.169938698022454","7"
"7 on Scale 1 to 10","1993","Full Time","Female","379","0.18399996033718","0.167391666141268","0.200608254533091","7"
"7 on Scale 1 to 10","1993","Part Time","Female","309","0.179172856966455","0.160779888791056","0.197565825141854","7"
"8 on Scale 1 to 10","1993","Full Time","Male","1117","0.270467333008736","0.256882149143511","0.284052516873961","8"
"8 on Scale 1 to 10","1993","Full Time","Female","601","0.290956423741591","0.271488415877553","0.310424431605628","8"
"8 on Scale 1 to 10","1993","Part Time","Male","199","0.238540354068342","0.208180161119103","0.268900547017582","8"
"8 on Scale 1 to 10","1993","Not Working","Female","680","0.224680687314925","0.209479693399447","0.239881681230403","8"
"8 on Scale 1 to 10","1993","Part Time","Female","440","0.265429520308623","0.244251702772362","0.286607337844884","8"
"8 on Scale 1 to 10","1993","Not Working","Male","337","0.239045828621791","0.217047771256108","0.261043885987474","8"
"9 on Scale 1 to 10","1993","Full Time","Female","341","0.14607894150706","0.130940758779182","0.161217124234938","9"
"9 on Scale 1 to 10","1993","Part Time","Male","119","0.167498050455351","0.140897069077633","0.194099031833069","9"
"9 on Scale 1 to 10","1993","Not Working","Male","162","0.103014347208551","0.0873357898161063","0.118692904600996","9"
"9 on Scale 1 to 10","1993","Not Working","Female","315","0.0922537709400848","0.081714195843427","0.102793346036743","9"
"9 on Scale 1 to 10","1993","Full Time","Male","613","0.146224220272131","0.13541816183252","0.157030278711742","9"
"9 on Scale 1 to 10","1993","Part Time","Female","252","0.160531823915644","0.14292534366518","0.178138304166108","9"
"0 Completely dissatisfied","1994","Full Time","Female","5","","","","0"
"0 Completely dissatisfied","1994","Part Time","Male","6","","","","0"
"0 Completely dissatisfied","1994","Part Time","Female","9","","","","0"
"0 Completely dissatisfied","1994","Full Time","Male","12","","","","0"
"0 Completely dissatisfied","1994","Not Working","Male","27","","","","0"
"0 Completely dissatisfied","1994","Not Working","Female","29","","","","0"
"1 on Scale 1 to 10","1994","Full Time","Male","7","","","","1"
"1 on Scale 1 to 10","1994","Part Time","Male","4","","","","1"
"1 on Scale 1 to 10","1994","Part Time","Female","4","","","","1"
"1 on Scale 1 to 10","1994","Full Time","Female","7","","","","1"
"1 on Scale 1 to 10","1994","Not Working","Male","20","","","","1"
"1 on Scale 1 to 10","1994","Not Working","Female","28","","","","1"
"10 Completely satisfied","1994","Full Time","Male","207","0.049729006643617","0.0429299874240844","0.0565280258631496","10"
"10 Completely satisfied","1994","Full Time","Female","115","0.0638285884834155","0.0530885247047652","0.0745686522620659","10"
"10 Completely satisfied","1994","Part Time","Male","42","0.0618600415938461","0.0442392753492767","0.0794808078384155","10"
"10 Completely satisfied","1994","Part Time","Female","85","0.0498393982386678","0.0392458490406807","0.0604329474366548","10"
"10 Completely satisfied","1994","Not Working","Male","102","0.0637509590260153","0.0514284634334716","0.076073454618559","10"
"10 Completely satisfied","1994","Not Working","Female","194","0.0674557910980609","0.0584356319308723","0.0764759502652496","10"
"2 on Scale 1 to 10","1994","Full Time","Male","42","0.00942637074170044","0.00640410060549201","0.0124486408779089","2"
"2 on Scale 1 to 10","1994","Full Time","Female","17","","","","2"
"2 on Scale 1 to 10","1994","Part Time","Male","3","","","","2"
"2 on Scale 1 to 10","1994","Part Time","Female","18","","","","2"
"2 on Scale 1 to 10","1994","Not Working","Male","36","0.0286912619290941","0.0202712425630781","0.03711128129511","2"
"2 on Scale 1 to 10","1994","Not Working","Female","82","0.0348430592174519","0.0282478743295021","0.0414382441054016","2"
"3 on Scale 1 to 10","1994","Full Time","Male","84","0.0242992105071256","0.0194833704998001","0.0291150505144511","3"
"3 on Scale 1 to 10","1994","Part Time","Male","29","","","","3"
"3 on Scale 1 to 10","1994","Part Time","Female","47","0.0282370213943351","0.0201731015936629","0.0363009411950072","3"
"3 on Scale 1 to 10","1994","Full Time","Female","49","0.0184100179907435","0.0125037422586969","0.0243162937227901","3"
"3 on Scale 1 to 10","1994","Not Working","Male","54","0.0329859091063086","0.02397766289772","0.0419941553148973","3"
"3 on Scale 1 to 10","1994","Not Working","Female","129","0.0507650647996632","0.0428703000100996","0.0586598295892267","3"
"4 on Scale 1 to 10","1994","Part Time","Female","68","0.0348384728917739","0.0259118715561362","0.0437650742274116","4"
"4 on Scale 1 to 10","1994","Full Time","Male","135","0.0381872526168291","0.0321931784570081","0.04418132677665","4"
"4 on Scale 1 to 10","1994","Full Time","Female","66","0.0317040710386753","0.0240059785963025","0.0394021634810481","4"
"4 on Scale 1 to 10","1994","Not Working","Male","98","0.0735266967621208","0.0603623716342774","0.0866910218899642","4"
"4 on Scale 1 to 10","1994","Not Working","Female","181","0.0665154080129534","0.0575538282822393","0.0754769877436675","4"
"4 on Scale 1 to 10","1994","Part Time","Male","41","0.0619849715167784","0.0443475956511936","0.0796223473823632","4"
"5 on Scale 1 to 10","1994","Full Time","Male","464","0.125064008670927","0.114718021063052","0.135409996278802","5"
"5 on Scale 1 to 10","1994","Full Time","Female","227","0.11726641579848","0.103130524286964","0.131402307309996","5"
"5 on Scale 1 to 10","1994","Part Time","Male","83","0.108521074834511","0.0857701815912643","0.131271968077758","5"
"5 on Scale 1 to 10","1994","Part Time","Female","181","0.110614102568314","0.095345230614854","0.125882974521773","5"
"5 on Scale 1 to 10","1994","Not Working","Male","236","0.16158254522493","0.143017885414839","0.18014720503502","5"
"5 on Scale 1 to 10","1994","Not Working","Female","410","0.149823140230285","0.136987605855026","0.162658674605544","5"
"6 on Scale 1 to 10","1994","Not Working","Female","389","0.132760017743295","0.120556833643139","0.144963201843451","6"
"6 on Scale 1 to 10","1994","Not Working","Male","187","0.131772892780225","0.114712488129188","0.148833297431262","6"
"6 on Scale 1 to 10","1994","Full Time","Male","482","0.117440797282958","0.107371502394288","0.127510092171629","6"
"6 on Scale 1 to 10","1994","Full Time","Female","216","0.113504749526539","0.0995678305026198","0.127441668550457","6"
"6 on Scale 1 to 10","1994","Part Time","Male","85","0.119683574888467","0.0959412880314978","0.143425861745437","6"
"6 on Scale 1 to 10","1994","Part Time","Female","203","0.125709425693596","0.109570731108921","0.141848120278272","6"
"7 on Scale 1 to 10","1994","Full Time","Male","754","0.192106130827223","0.179784578971383","0.204427682683062","7"
"7 on Scale 1 to 10","1994","Full Time","Female","393","0.182112460822074","0.165155884068237","0.19906903757591","7"
"7 on Scale 1 to 10","1994","Part Time","Male","143","0.193840957589673","0.164926236529314","0.222755678650032","7"
"7 on Scale 1 to 10","1994","Part Time","Female","309","0.179528324959576","0.160844969810734","0.198211680108418","7"
"7 on Scale 1 to 10","1994","Not Working","Male","239","0.157585052770794","0.13920781814251","0.175962287399078","7"
"7 on Scale 1 to 10","1994","Not Working","Female","532","0.165306522205222","0.151947386212008","0.178665658198435","7"
"8 on Scale 1 to 10","1994","Full Time","Female","581","0.293968594663988","0.273952284100779","0.313984905227197","8"
"8 on Scale 1 to 10","1994","Full Time","Male","1185","0.300415155425454","0.286076819341691","0.314753491509218","8"
"8 on Scale 1 to 10","1994","Part Time","Male","172","0.257766684515513","0.22577261503284","0.289760753998185","8"
"8 on Scale 1 to 10","1994","Part Time","Female","463","0.302582985203702","0.280220240570162","0.324945729837243","8"
"8 on Scale 1 to 10","1994","Not Working","Male","346","0.214015597654586","0.193328989203687","0.234702206105485","8"
"8 on Scale 1 to 10","1994","Not Working","Female","699","0.221338491110757","0.20640804816149","0.236268934060023","8"
"9 on Scale 1 to 10","1994","Part Time","Male","110","0.150724695815072","0.124554780052365","0.176894611577778","9"
"9 on Scale 1 to 10","1994","Full Time","Male","555","0.136743128711972","0.125997287507262","0.147488969916683","9"
"9 on Scale 1 to 10","1994","Full Time","Female","314","0.162852585076482","0.146630007804873","0.179075162348091","9"
"9 on Scale 1 to 10","1994","Part Time","Female","234","0.146622742525911","0.12940295512583","0.163842529925993","9"
"9 on Scale 1 to 10","1994","Not Working","Male","165","0.0986622929740816","0.0836212140674097","0.113703371880753","9"
"9 on Scale 1 to 10","1994","Not Working","Female","297","0.0864657164521532","0.0763579717587847","0.0965734611455217","9"
"0 Completely dissatisfied","1995","Full Time","Male","10","","","","0"
"0 Completely dissatisfied","1995","Full Time","Female","4","","","","0"
"0 Completely dissatisfied","1995","Part Time","Male","5","","","","0"
"0 Completely dissatisfied","1995","Part Time","Female","4","","","","0"
"0 Completely dissatisfied","1995","Not Working","Male","20","","","","0"
"0 Completely dissatisfied","1995","Not Working","Female","33","0.0164267864315","0.0119716213379438","0.0208819515250562","0"
"1 on Scale 1 to 10","1995","Full Time","Female","7","","","","1"
"1 on Scale 1 to 10","1995","Full Time","Male","9","","","","1"
"1 on Scale 1 to 10","1995","Not Working","Male","23","","","","1"
"1 on Scale 1 to 10","1995","Part Time","Female","12","","","","1"
"1 on Scale 1 to 10","1995","Part Time","Male","7","","","","1"
"1 on Scale 1 to 10","1995","Not Working","Female","29","","","","1"
"10 Completely satisfied","1995","Full Time","Female","133","0.0712771232525967","0.059866348757973","0.0826878977472204","10"
"10 Completely satisfied","1995","Full Time","Male","221","0.0507561501208187","0.0438734377926098","0.0576388624490277","10"
"10 Completely satisfied","1995","Part Time","Male","57","0.0496943346009542","0.0349985239681124","0.0643901452337959","10"
"10 Completely satisfied","1995","Part Time","Female","118","0.0619515921185963","0.0505821073667068","0.0733210768704857","10"
"10 Completely satisfied","1995","Not Working","Male","107","0.0745847041247667","0.06173172521156","0.0874376830379734","10"
"10 Completely satisfied","1995","Not Working","Female","226","0.0729466775639485","0.0638320428981741","0.0820613122297229","10"
"2 on Scale 1 to 10","1995","Not Working","Male","33","0.0252593823274755","0.0175828255274684","0.0329359391274827","2"
"2 on Scale 1 to 10","1995","Full Time","Male","44","0.011200545998177","0.00790065122500404","0.0145004407713499","2"
"2 on Scale 1 to 10","1995","Part Time","Male","21","","","","2"
"2 on Scale 1 to 10","1995","Part Time","Female","24","","","","2"
"2 on Scale 1 to 10","1995","Not Working","Female","76","0.0311695036467967","0.0250787225097901","0.0372602847838034","2"
