"plh0183","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"7 on Scale 1 to 10","1990","middle vocational","Male","146","0.116611403661247","0.0985494760896012","0.134673331232893","7"
"7 on Scale 1 to 10","1990","vocational + Abi","Male","10","","","","7"
"7 on Scale 1 to 10","1990","middle vocational","Female","182","0.141376203953898","0.122494819404395","0.160257588503401","7"
"7 on Scale 1 to 10","1990","vocational + Abi","Female","5","","","","7"
"7 on Scale 1 to 10","1990","higher education","Female","75","0.143149917046077","0.113610686185483","0.172689147906672","7"
"7 on Scale 1 to 10","1990","general elemantary","Female","64","0.169786964459962","0.131685591884335","0.207888337035588","7"
"7 on Scale 1 to 10","1990","higher vocational","Female","4","","","","7"
"7 on Scale 1 to 10","1990","higher education","Male","69","0.151887034639618","0.118799372958672","0.184974696320563","7"
"8 on Scale 1 to 10","1990","general elemantary","Male","31","0.24485011803984","0.172315062978662","0.317385173101019","8"
"8 on Scale 1 to 10","1990","in school","Female","6","","","","8"
"8 on Scale 1 to 10","1990","middle vocational","Female","350","0.25487188313289","0.231255104510155","0.278488661755625","8"
"8 on Scale 1 to 10","1990","higher education","Female","168","0.298460395322633","0.259866317974489","0.337054472670778","8"
"8 on Scale 1 to 10","1990","inadequately","Male","1","","","","8"
"8 on Scale 1 to 10","1990","inadequately","Female","1","","","","8"
"8 on Scale 1 to 10","1990","middle vocational","Male","342","0.271227886803572","0.246208265402146","0.296247508204999","8"
"8 on Scale 1 to 10","1990","higher vocational","Female","15","","","","8"
"8 on Scale 1 to 10","1990","higher education","Male","135","0.290832927363678","0.248965628529094","0.332700226198262","8"
"8 on Scale 1 to 10","1990","in school","Male","5","","","","8"
"8 on Scale 1 to 10","1990","general elemantary","Female","92","0.239160912589094","0.195871151991308","0.282450673186881","8"
"8 on Scale 1 to 10","1990","vocational + Abi","Male","19","","","","8"
"8 on Scale 1 to 10","1990","vocational + Abi","Female","11","","","","8"
"8 on Scale 1 to 10","1990","higher vocational","Male","72","0.315420591101007","0.25387698068262","0.376964201519394","8"
"9 on Scale 1 to 10","1990","general elemantary","Female","50","0.127493428206274","0.0936462920778106","0.161340564334737","9"
"9 on Scale 1 to 10","1990","general elemantary","Male","27","","","","9"
"9 on Scale 1 to 10","1990","middle vocational","Female","237","0.175407949280152","0.154797454080868","0.196018444479436","9"
"9 on Scale 1 to 10","1990","vocational + Abi","Male","9","","","","9"
"9 on Scale 1 to 10","1990","higher education","Male","85","0.183335029155944","0.147663349150123","0.219006709161765","9"
"9 on Scale 1 to 10","1990","in school","Male","4","","","","9"
"9 on Scale 1 to 10","1990","in school","Female","2","","","","9"
"9 on Scale 1 to 10","1990","inadequately","Female","","","","","9"
"9 on Scale 1 to 10","1990","middle vocational","Male","231","0.184273834372492","0.162455493449778","0.206092175295205","9"
"9 on Scale 1 to 10","1990","higher vocational","Female","6","","","","9"
"9 on Scale 1 to 10","1990","inadequately","Male","","","","","9"
"9 on Scale 1 to 10","1990","vocational + Abi","Female","11","","","","9"
"9 on Scale 1 to 10","1990","higher vocational","Male","38","0.147511749754531","0.100545753210347","0.194477746298714","9"
"9 on Scale 1 to 10","1990","higher education","Female","96","0.171924394046832","0.140100379975372","0.203748408118292","9"
"0 Completely dissatisfied","1991","vocational + Abi","Male","1","","","","0"
"0 Completely dissatisfied","1991","in school","Male","","","","","0"
"0 Completely dissatisfied","1991","in school","Female","","","","","0"
"0 Completely dissatisfied","1991","inadequately","Male","","","","","0"
"0 Completely dissatisfied","1991","inadequately","Female","1","","","","0"
"0 Completely dissatisfied","1991","general elemantary","Male","5","","","","0"
"0 Completely dissatisfied","1991","general elemantary","Female","12","","","","0"
"0 Completely dissatisfied","1991","middle vocational","Male","13","","","","0"
"0 Completely dissatisfied","1991","middle vocational","Female","16","","","","0"
"0 Completely dissatisfied","1991","vocational + Abi","Female","1","","","","0"
"0 Completely dissatisfied","1991","higher vocational","Male","1","","","","0"
"0 Completely dissatisfied","1991","higher vocational","Female","2","","","","0"
"0 Completely dissatisfied","1991","higher education","Male","2","","","","0"
"0 Completely dissatisfied","1991","higher education","Female","2","","","","0"
"1 on Scale 1 to 10","1991","higher education","Male","4","","","","1"
"1 on Scale 1 to 10","1991","in school","Male","","","","","1"
"1 on Scale 1 to 10","1991","in school","Female","","","","","1"
"1 on Scale 1 to 10","1991","inadequately","Male","4","","","","1"
"1 on Scale 1 to 10","1991","inadequately","Female","1","","","","1"
"1 on Scale 1 to 10","1991","general elemantary","Male","1","","","","1"
"1 on Scale 1 to 10","1991","general elemantary","Female","14","","","","1"
"1 on Scale 1 to 10","1991","middle vocational","Male","12","","","","1"
"1 on Scale 1 to 10","1991","middle vocational","Female","13","","","","1"
"1 on Scale 1 to 10","1991","vocational + Abi","Male","","","","","1"
"1 on Scale 1 to 10","1991","vocational + Abi","Female","","","","","1"
"1 on Scale 1 to 10","1991","higher vocational","Male","2","","","","1"
"1 on Scale 1 to 10","1991","higher vocational","Female","1","","","","1"
"1 on Scale 1 to 10","1991","higher education","Female","2","","","","1"
"10 Completely satisfied","1991","vocational + Abi","Male","16","","","","10"
"10 Completely satisfied","1991","general elemantary","Male","94","0.0823083635210969","0.0650039624305653","0.0996127646116285","10"
"10 Completely satisfied","1991","general elemantary","Female","168","0.091065105924322","0.0779087413522699","0.104221470496374","10"
"10 Completely satisfied","1991","middle vocational","Female","264","0.078835787525753","0.0695993510342428","0.0880722240172632","10"
"10 Completely satisfied","1991","higher education","Male","43","0.0476212049944711","0.0338072590870078","0.0614351509019345","10"
"10 Completely satisfied","1991","in school","Male","11","","","","10"
"10 Completely satisfied","1991","in school","Female","9","","","","10"
"10 Completely satisfied","1991","higher education","Female","49","0.0682715011726004","0.0501850980688618","0.0863579042763389","10"
"10 Completely satisfied","1991","middle vocational","Male","318","0.0871062627637526","0.0777972562389264","0.0964152692885788","10"
"10 Completely satisfied","1991","higher vocational","Male","36","0.0638851066330184","0.042143364234361","0.0856268490316759","10"
"10 Completely satisfied","1991","inadequately","Male","29","","","","10"
"10 Completely satisfied","1991","inadequately","Female","33","0.101309944156475","0.0713633943648526","0.131256493948097","10"
"10 Completely satisfied","1991","vocational + Abi","Female","12","","","","10"
"10 Completely satisfied","1991","higher vocational","Female","17","","","","10"
"2 on Scale 1 to 10","1991","higher education","Female","6","","","","2"
"2 on Scale 1 to 10","1991","in school","Male","","","","","2"
"2 on Scale 1 to 10","1991","in school","Female","2","","","","2"
"2 on Scale 1 to 10","1991","general elemantary","Male","10","","","","2"
"2 on Scale 1 to 10","1991","general elemantary","Female","21","","","","2"
"2 on Scale 1 to 10","1991","inadequately","Male","4","","","","2"
"2 on Scale 1 to 10","1991","inadequately","Female","3","","","","2"
"2 on Scale 1 to 10","1991","middle vocational","Male","35","0.0105155655110892","0.00714820720385481","0.0138829238183235","2"
"2 on Scale 1 to 10","1991","middle vocational","Female","44","0.0148182070000096","0.010676968604851","0.0189594453951682","2"
"2 on Scale 1 to 10","1991","vocational + Abi","Male","3","","","","2"
"2 on Scale 1 to 10","1991","vocational + Abi","Female","1","","","","2"
"2 on Scale 1 to 10","1991","higher vocational","Male","4","","","","2"
"2 on Scale 1 to 10","1991","higher vocational","Female","1","","","","2"
"2 on Scale 1 to 10","1991","higher education","Male","4","","","","2"
"3 on Scale 1 to 10","1991","in school","Female","","","","","3"
"3 on Scale 1 to 10","1991","in school","Male","","","","","3"
"3 on Scale 1 to 10","1991","vocational + Abi","Female","3","","","","3"
"3 on Scale 1 to 10","1991","inadequately","Male","7","","","","3"
"3 on Scale 1 to 10","1991","inadequately","Female","10","","","","3"
"3 on Scale 1 to 10","1991","general elemantary","Male","29","","","","3"
"3 on Scale 1 to 10","1991","middle vocational","Male","69","0.0225400509634797","0.0176400579263777","0.0274400440005817","3"
"3 on Scale 1 to 10","1991","middle vocational","Female","77","0.0255375335300191","0.0201306595478029","0.0309444075122354","3"
"3 on Scale 1 to 10","1991","vocational + Abi","Male","3","","","","3"
"3 on Scale 1 to 10","1991","higher vocational","Male","3","","","","3"
"3 on Scale 1 to 10","1991","general elemantary","Female","44","0.0307335625997055","0.022840936063831","0.03862618913558","3"
"3 on Scale 1 to 10","1991","higher vocational","Female","5","","","","3"
"3 on Scale 1 to 10","1991","higher education","Male","18","","","","3"
"3 on Scale 1 to 10","1991","higher education","Female","15","","","","3"
"4 on Scale 1 to 10","1991","higher vocational","Male","15","","","","4"
"4 on Scale 1 to 10","1991","higher vocational","Female","3","","","","4"
"4 on Scale 1 to 10","1991","general elemantary","Female","75","0.0511282159303737","0.0410559403779632","0.0612004914827842","4"
"4 on Scale 1 to 10","1991","vocational + Abi","Female","3","","","","4"
"4 on Scale 1 to 10","1991","in school","Female","","","","","4"
"4 on Scale 1 to 10","1991","inadequately","Male","13","","","","4"
"4 on Scale 1 to 10","1991","inadequately","Female","20","","","","4"
"4 on Scale 1 to 10","1991","general elemantary","Male","30","0.0481638062633503","0.0346826323806646","0.061644980146036","4"
"4 on Scale 1 to 10","1991","middle vocational","Male","119","0.0355614335964737","0.0294478557727173","0.04167501142023","4"
"4 on Scale 1 to 10","1991","middle vocational","Female","74","0.0234547195696142","0.0182674892720123","0.028641949867216","4"
"4 on Scale 1 to 10","1991","vocational + Abi","Male","5","","","","4"
"4 on Scale 1 to 10","1991","higher education","Male","33","0.0313508788626717","0.0200471740790134","0.04265458364633","4"
"4 on Scale 1 to 10","1991","in school","Male","1","","","","4"
"4 on Scale 1 to 10","1991","higher education","Female","20","","","","4"
"5 on Scale 1 to 10","1991","general elemantary","Female","240","0.147567879928532","0.131349056911615","0.163786702945449","5"
"5 on Scale 1 to 10","1991","middle vocational","Male","360","0.111421030064002","0.10103379092616","0.121808269201843","5"
"5 on Scale 1 to 10","1991","middle vocational","Female","350","0.116330710528865","0.105341505251059","0.127319915806671","5"
"5 on Scale 1 to 10","1991","in school","Female","1","","","","5"
"5 on Scale 1 to 10","1991","inadequately","Male","27","","","","5"
"5 on Scale 1 to 10","1991","inadequately","Female","47","0.13546679022665","0.101502460513166","0.169431119940134","5"
"5 on Scale 1 to 10","1991","general elemantary","Male","90","0.111033807453627","0.0912524340394931","0.13081518086776","5"
"5 on Scale 1 to 10","1991","vocational + Abi","Male","15","","","","5"
"5 on Scale 1 to 10","1991","vocational + Abi","Female","7","","","","5"
"5 on Scale 1 to 10","1991","higher vocational","Male","41","0.0868124507278309","0.0617801391728993","0.111844762282762","5"
"5 on Scale 1 to 10","1991","higher vocational","Female","20","","","","5"
"5 on Scale 1 to 10","1991","higher education","Male","82","0.0938332639208697","0.074918750572968","0.112747777268771","5"
"5 on Scale 1 to 10","1991","higher education","Female","64","0.0828720678143129","0.0631020601295559","0.10264207549907","5"
"5 on Scale 1 to 10","1991","in school","Male","3","","","","5"
"6 on Scale 1 to 10","1991","in school","Male","8","","","","6"
"6 on Scale 1 to 10","1991","in school","Female","2","","","","6"
"6 on Scale 1 to 10","1991","inadequately","Male","23","","","","6"
"6 on Scale 1 to 10","1991","middle vocational","Male","340","0.102241847460316","0.0922404070121149","0.112243287908516","6"
"6 on Scale 1 to 10","1991","middle vocational","Female","298","0.0951358266629967","0.0850795327129784","0.105192120613015","6"
"6 on Scale 1 to 10","1991","vocational + Abi","Male","19","","","","6"
"6 on Scale 1 to 10","1991","vocational + Abi","Female","9","","","","6"
"6 on Scale 1 to 10","1991","higher vocational","Male","32","0.0756530289441563","0.0521425959332168","0.0991634619550957","6"
"6 on Scale 1 to 10","1991","higher vocational","Female","22","","","","6"
"6 on Scale 1 to 10","1991","higher education","Male","82","0.0829867255122315","0.0650928328544596","0.100880618170003","6"
"6 on Scale 1 to 10","1991","higher education","Female","66","0.0733968469337102","0.0546954788288198","0.0920982150386007","6"
"6 on Scale 1 to 10","1991","inadequately","Female","45","0.0895600260607245","0.0612201104959518","0.117899941625497","6"
"6 on Scale 1 to 10","1991","general elemantary","Male","88","0.0887485081126355","0.0708430325888103","0.106653983636461","6"
"6 on Scale 1 to 10","1991","general elemantary","Female","185","0.112998697474066","0.098521237917879","0.127476157030252","6"
"7 on Scale 1 to 10","1991","vocational + Abi","Female","31","0.197918231232269","0.136373996474017","0.259462465990521","7"
"7 on Scale 1 to 10","1991","inadequately","Male","55","0.181699738551812","0.134919618336909","0.228479858766714","7"
"7 on Scale 1 to 10","1991","in school","Female","10","","","","7"
"7 on Scale 1 to 10","1991","in school","Male","9","","","","7"
"7 on Scale 1 to 10","1991","inadequately","Female","75","0.181930420714312","0.143642342268409","0.220218499160216","7"
"7 on Scale 1 to 10","1991","middle vocational","Male","607","0.172131787348702","0.159670019018968","0.184593555678436","7"
"7 on Scale 1 to 10","1991","vocational + Abi","Male","47","0.234455426023296","0.177291473645516","0.291619378401077","7"
"7 on Scale 1 to 10","1991","higher vocational","Male","86","0.178727907907516","0.144665944749628","0.212789871065404","7"
"7 on Scale 1 to 10","1991","higher education","Female","141","0.1804259541557","0.152849946317972","0.208001961993428","7"
"7 on Scale 1 to 10","1991","general elemantary","Male","166","0.174708520194727","0.150800317680701","0.198616722708753","7"
"7 on Scale 1 to 10","1991","middle vocational","Female","569","0.175485031243913","0.162447555134274","0.188522507353552","7"
"7 on Scale 1 to 10","1991","general elemantary","Female","320","0.169985416269404","0.1528086183619","0.187162214176908","7"
"7 on Scale 1 to 10","1991","higher vocational","Female","46","0.215226125568518","0.164281561669618","0.266170689467418","7"
"7 on Scale 1 to 10","1991","higher education","Male","192","0.194459276982657","0.168786621910837","0.220131932054477","7"
"8 on Scale 1 to 10","1991","general elemantary","Male","287","0.283014838002629","0.254652247855544","0.311377428149714","8"
"8 on Scale 1 to 10","1991","in school","Male","27","","","","8"
"8 on Scale 1 to 10","1991","in school","Female","21","","","","8"
"8 on Scale 1 to 10","1991","inadequately","Female","102","0.238846571406571","0.196529909929623","0.281163232883519","8"
"8 on Scale 1 to 10","1991","vocational + Abi","Male","55","0.309821929732875","0.247427830596317","0.372216028869432","8"
"8 on Scale 1 to 10","1991","vocational + Abi","Female","63","0.398914767390616","0.323276209677095","0.474553325104136","8"
"8 on Scale 1 to 10","1991","higher vocational","Male","169","0.354294815645002","0.311771267786147","0.396818363503856","8"
"8 on Scale 1 to 10","1991","higher vocational","Female","90","0.33472464919457","0.276229123197083","0.393220175192056","8"
"8 on Scale 1 to 10","1991","higher education","Male","305","0.345842909123915","0.314990209797471","0.37669560845036","8"
"8 on Scale 1 to 10","1991","higher education","Female","246","0.330160641927624","0.296436898908161","0.363884384947088","8"
"8 on Scale 1 to 10","1991","inadequately","Male","60","0.248197650882344","0.195791952869202","0.300603348895485","8"
"8 on Scale 1 to 10","1991","general elemantary","Female","538","0.269139149389278","0.248857685428324","0.289420613350231","8"
"8 on Scale 1 to 10","1991","middle vocational","Male","1058","0.293066042842789","0.278040135649899","0.308091950035679","8"
"8 on Scale 1 to 10","1991","middle vocational","Female","992","0.301029563513439","0.285307549002414","0.316751578024464","8"
"9 on Scale 1 to 10","1991","higher education","Male","148","0.170557701866435","0.146160419114959","0.194954984617912","9"
"9 on Scale 1 to 10","1991","general elemantary","Female","220","0.0938354767994843","0.0805008589772893","0.107170094621679","9"
"9 on Scale 1 to 10","1991","general elemantary","Male","169","0.155497592494255","0.132681120979396","0.178314064009114","9"
"9 on Scale 1 to 10","1991","in school","Male","31","0.30950795131427","0.213999438518975","0.405016464109566","9"
"9 on Scale 1 to 10","1991","middle vocational","Male","594","0.158261188486066","0.146212371217247","0.170310005754884","9"
"9 on Scale 1 to 10","1991","higher vocational","Female","43","0.132896631899129","0.0908171377410998","0.174976126057158","9"
"9 on Scale 1 to 10","1991","middle vocational","Female","573","0.155904572751425","0.143470900502981","0.16833824499987","9"
"9 on Scale 1 to 10","1991","in school","Female","23","","","","9"
"9 on Scale 1 to 10","1991","inadequately","Female","53","0.113477395872191","0.08199879836008","0.144955993384302","9"
"9 on Scale 1 to 10","1991","higher vocational","Male","97","0.181902877409855","0.147606190136022","0.216199564683687","9"
"9 on Scale 1 to 10","1991","inadequately","Male","39","0.125316574727635","0.085150670928468","0.165482478526802","9"
"9 on Scale 1 to 10","1991","vocational + Abi","Male","47","0.187777349398395","0.135082761326196","0.240471937470594","9"
"9 on Scale 1 to 10","1991","vocational + Abi","Female","31","0.1857093875126","0.125641577860092","0.245777197165108","9"
"9 on Scale 1 to 10","1991","higher education","Female","136","0.197104844735507","0.168577203881149","0.225632485589866","9"
"0 Completely dissatisfied","1992","in school","Female","1","","","","0"
"0 Completely dissatisfied","1992","vocational + Abi","Male","2","","","","0"
"0 Completely dissatisfied","1992","in school","Male","","","","","0"
"0 Completely dissatisfied","1992","inadequately","Male","2","","","","0"
"0 Completely dissatisfied","1992","inadequately","Female","4","","","","0"
"0 Completely dissatisfied","1992","general elemantary","Male","6","","","","0"
"0 Completely dissatisfied","1992","general elemantary","Female","13","","","","0"
"0 Completely dissatisfied","1992","middle vocational","Male","15","","","","0"
"0 Completely dissatisfied","1992","middle vocational","Female","17","","","","0"
"0 Completely dissatisfied","1992","vocational + Abi","Female","","","","","0"
"0 Completely dissatisfied","1992","higher vocational","Male","1","","","","0"
"0 Completely dissatisfied","1992","higher vocational","Female","3","","","","0"
"0 Completely dissatisfied","1992","higher education","Male","1","","","","0"
"0 Completely dissatisfied","1992","higher education","Female","7","","","","0"
"1 on Scale 1 to 10","1992","higher education","Male","1","","","","1"
"1 on Scale 1 to 10","1992","inadequately","Male","2","","","","1"
"1 on Scale 1 to 10","1992","inadequately","Female","5","","","","1"
"1 on Scale 1 to 10","1992","in school","Male","","","","","1"
"1 on Scale 1 to 10","1992","in school","Female","","","","","1"
"1 on Scale 1 to 10","1992","general elemantary","Male","8","","","","1"
"1 on Scale 1 to 10","1992","general elemantary","Female","10","","","","1"
"1 on Scale 1 to 10","1992","middle vocational","Male","24","","","","1"
"1 on Scale 1 to 10","1992","middle vocational","Female","22","","","","1"
"1 on Scale 1 to 10","1992","vocational + Abi","Male","1","","","","1"
"1 on Scale 1 to 10","1992","vocational + Abi","Female","","","","","1"
"1 on Scale 1 to 10","1992","higher vocational","Male","3","","","","1"
"1 on Scale 1 to 10","1992","higher vocational","Female","","","","","1"
"1 on Scale 1 to 10","1992","higher education","Female","2","","","","1"
"10 Completely satisfied","1992","in school","Female","9","","","","10"
"10 Completely satisfied","1992","inadequately","Female","29","","","","10"
"10 Completely satisfied","1992","general elemantary","Male","94","0.0831027813583071","0.065668539968677","0.100537022747937","10"
"10 Completely satisfied","1992","general elemantary","Female","141","0.0772815217059766","0.064900449506724","0.0896625939052291","10"
"10 Completely satisfied","1992","vocational + Abi","Male","20","","","","10"
"10 Completely satisfied","1992","higher vocational","Female","22","","","","10"
"10 Completely satisfied","1992","higher education","Female","36","0.0654253222313091","0.0475487453309813","0.083301899131637","10"
"10 Completely satisfied","1992","middle vocational","Male","214","0.064363496424605","0.0561051411548875","0.0726218516943225","10"
"10 Completely satisfied","1992","middle vocational","Female","222","0.0621791275443318","0.0538539275714995","0.0705043275171641","10"
"10 Completely satisfied","1992","higher education","Male","37","0.0485681432477568","0.0345084929902852","0.0626277935052284","10"
"10 Completely satisfied","1992","in school","Male","9","","","","10"
"10 Completely satisfied","1992","higher vocational","Male","23","","","","10"
"10 Completely satisfied","1992","inadequately","Male","16","","","","10"
